"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"191","2021-01-26 13:56:36-03","IMA","MAC","32602","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","J.W.A.Silva; E.C.O.Chagas","26","2008","05","30",NA,"Brasil","Alagoas","Dunas do Cavalo Russo","-36.5","-10.201944",NA,NA,"Arbusto. Flores cremes. Frutos verdes; Restinga arbustiva-arbórea","MAC0032602","MAC0032602 MAC0032602_1","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2008","06","-36.5","-10.201944",NA,"16",NA,NA,NA,NA
"192","2021-01-26 13:56:36-03","IMA","MAC","34402","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; E.C.O. Chagas; M.C.S.Mota","11521","2008","09","12",NA,"Brasil","Alagoas","Dunas do Cavalo Russo (Maceiozinho)","-36.5","-10.201944",NA,NA,"Arvoreta ca. 1.5 m de altura. Flores brancas; Restinga","MAC0034402","MAC0034402","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","03","-36.5","-10.201944",NA,"29",NA,NA,NA,NA
"193","2021-01-26 13:56:36-03","IMA","MAC","34002","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota; J.W.A.Silva","11477","2008","08","30",NA,"Brasil","Alagoas","Dunas do Cavalo Russo, Povoado Cabreiras","-36.5","-10.201944",NA,NA,"Arvoreta ca. 1.5 m de altura. Brácteas vermelhas; Restinga","MAC0034002","MAC0034002","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","02","-36.5","-10.201944",NA,"28",NA,NA,NA,NA
"194","2021-01-26 13:56:36-03","IMA","MAC","23007","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M.N.Rodrigues; et al.","1752","2005","08","11",NA,"Brasil","Alagoas","Cavalo Russo.","-36.497222","-10.184167",NA,NA,"Arvoreta ca. de 3m de altura. Flores com cálice vermelho.; Restinga arbustiva.","MAC0023007","MAC0023007 MAC0023007_1","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","02","-36.497222","-10.184167",NA,"17",NA,NA,NA,NA
"195","2021-01-26 13:56:36-03","IMA","MAC","20106","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; M.N.Rodrigues","8220","2004","02","28",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-36.497472","-10.184167",NA,NA,"Arbusto, ca. de 1m de altura. Cálice verde claro, estames marrons.; Restinga.","MAC0020106","MAC0020106","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","02","-36.497472","-10.184167",NA,"28",NA,NA,NA,NA
"196","2021-01-26 13:56:36-03","IMA","MAC","10337","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; M.N.Rodrigues","3832","1997","12","02",NA,"Brasil","Alagoas","Mata da saúde, em tabuleiro de solo argiloso.","-36.201944","-10.118611",NA,NA,"Arvoreta com ca. de 2m de altura. Flores brancas.; Mata Atlântica em encosta.","MAC0010337","MAC0010337","Mattos","E.C.O.Chagas","Maceió",NA,NA,NA,"2009","02","-36.201944","-10.118611",NA,"28",NA,NA,NA,NA
"197","2021-01-26 13:56:36-03","IMA","MAC","41898","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","L.M.Leão; A.M.Bastos","10","2009","03","27",NA,"Brasil","Alagoas",NA,"-36.521667","-10.4",NA,NA,"Arvoreta ca. 2,1 m de altura. Flores cremes. Frutos escuros.; Restinga.","MAC0041898","MAC0041898","Mattos","M.Sobral","Barra de São Miguel.",NA,NA,NA,"2017",NA,"-36.521667","-10.4",NA,NA,NA,NA,NA,NA
"198","2021-01-26 13:56:36-03","IMA","MAC","35727","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M.N.Rodrigues; R.Sousa-Novais; K.E.D.Farias","2457","2009","01","20",NA,"Brasil","Alagoas","Por trás do posto BR, próx. à caixa d'agua.","-36.5","-10.3925",NA,NA,"Arvoreta ca. de 1m de altura. Flores cremes. Frutos brancos com brácteas esverdiadas.; Restinga.","MAC0035727","MAC0035727","Mattos","M.Sobral","Barra de São Miguel",NA,NA,NA,"2017",NA,"-36.5","-10.3925",NA,NA,NA,NA,NA,NA
"199","2021-01-26 13:56:36-03","IMA","MAC","35888","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Chagas-Mota","2011","2009","02","12",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-36.5","-10.201944",NA,NA,"Arbusto ca. 1,5 m de altura. Flores brancas, com brácteas verdes.; Restinga.","MAC0035888",NA,"Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","02","-36.5","-10.201944",NA,"12",NA,NA,NA,NA
"200","2021-01-26 13:56:36-03","IMA","MAC","35506","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Chagas-Mota; L.M.Leão","1724","2009","02","04",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-36.5","-10.201944",NA,NA,"Árvore ca. 4 m de altura. Brácteas verdes. Frutos verdes.; Restinga/Encosta.","MAC0035506","MAC0035506","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","03","-36.5","-10.201944",NA,"29",NA,NA,NA,NA
"201","2021-01-26 13:56:36-03","IMA","MAC","20116","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; M.N.Rodrigues","8230","2004","02","28",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-36.5","-10.201944",NA,NA,"Arvoreta, ca. de 1,5m de altura. Flores alvas com estames de filetes brancos e anteras cremes.; Restinga.","MAC0020116","MAC0020116","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,NA,NA,"-36.5","-10.201944",NA,NA,NA,NA,NA,NA
"202","2021-01-26 13:56:36-03","IMA","MAC","14185","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; et al.","5405","2001","01","30",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-36.497222","-10.184167",NA,NA,"Árvore com ca. de 2,5m de altura. Flores brancas. Frutos ausentes. Importância econômica: Melífera.; Restinga baixa.","MAC0014185","MAC0014185","Mattos","M.Sobral","Marechal Deodoro",NA,NA,NA,"2004",NA,"-36.497222","-10.184167",NA,NA,NA,NA,NA,NA
"203","2021-01-26 13:56:36-03","IMA","MAC","24550","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.Miranda; et al.","5388","2006","01","24",NA,"Brasil","Bahia","praia do Forte.","-38.475833","-12.868611",NA,NA,"Arbusto. ca. de 1,60 m de altura. Brácteas florais verdes. Frutos imaturos verde e enegrecido com resto de cálice verde e rosado.; Restinga.","MAC0024550",NA,"Mattos","A.M.Miranda","Mata de São João",NA,NA,NA,NA,NA,"-38.475833","-12.868611",NA,NA,NA,NA,NA,NA
"204","2021-01-26 13:56:36-03","IMA","MAC","13575","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; E.M.Duarte","5514","2001","02","13",NA,"Brasil","Alagoas","8km do entrocamento do Francês.","-35.947886","-9.813219",NA,NA,"Árvore com ca. de 2m de altura. Flores brancas. Frutos ausentes.; Restinga arbustiva.","MAC0013575","MAC0013575","Mattos","M.Sobral","Barra de São Miguel",NA,NA,NA,"2004",NA,"-35.947886","-9.813219",NA,NA,NA,NA,NA,NA
"205","2021-01-26 13:56:36-03","IMA","MAC","17085","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","R.P.Lyra-Lemos; M.N.Rodrigues; Nila Maria; R.Narcélio","6005","2002","02","09",NA,"Brasil","Alagoas","Atalha fogo.","-36.661811","-11.212831",NA,NA,"Árvore com ca. de 2m de altura. Flores brancas; Mata Atlântica em Tabuleiro","MAC0017085","MAC0017085","Mattos","E.C.O.Chagas","Igreja Nova",NA,NA,NA,"2009","02","-36.661811","-11.212831",NA,"28",NA,NA,NA,NA
"206","2021-01-26 13:56:36-03","IMA","MAC","21480","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.Miranda; et al.","4398","2004","01","23",NA,"Brasil","Bahia","Praia do Diogo.","-38.312478","-12.531128",NA,NA,"Arbusto com ca. de 2m de altura. Flores c/ brácteas e cálice verde, corola e estames brancos. Frutos imaturos c/ cálice persistente e desenvolvido avermelhado.; Restinga","MAC0021480","MAC0021480","Mattos","M.C.Machado","Mata de São João",NA,NA,NA,"2004","11","-38.312478","-12.531128",NA,"23",NA,NA,NA,NA
"207","2021-01-26 13:56:36-03","IMA","MAC","26372","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.I.L.Pinheiro; S.Mendes","324","2007","02","07",NA,"Brasil","Alagoas","Sitio Bom Retiro.","-35.85","-9.783333",NA,NA,"Árvore ca. de 4m de altura. Flores cremes.; Restinga.","MAC0026372","MAC0026372","Mattos","E.C.O.Chagas","Marechal Deodoro",NA,NA,NA,"2009","02","-35.85","-9.783333",NA,"28",NA,NA,NA,NA
"208","2021-01-26 13:56:36-03","IMA","MAC","31776","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","G.B.Araujo; Jarina.W.Alves","302","2008","03","19",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-35.870556","-9.787222","40",NA,"Arvoreta ca. 2m de altura. Flores cremes. (perfumadas).; Restinga","MAC0031776","MAC0031776","Mattos","M.Sobral","Marechal Deodoro",NA,NA,NA,"2017",NA,"-35.870556","-9.787222",NA,NA,"40",NA,NA,NA
"209","2021-01-26 13:56:36-03","IMA","MAC","61860","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","I.A.Bayma","s.n.","2016","03","09",NA,"Brasil","Alagoas","Loteamento Reserva Saint Michel.","-35.878306","-9.809806",NA,NA,"Arbusto ca. 1,5 m. Frutos maduros negros, cálice persistente rosa.; Restinga.","MAC0061860","MAC0061860","Mattos","M.Sobral","Barra de São Miguel",NA,NA,NA,"2017",NA,"-35.878306","-9.809806",NA,NA,NA,NA,NA,NA
"210","2021-02-04 10:29:24-03","UFRPE","HST","20964","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M.L.Guedes; T.F.Costa","21322","2014","04","05",NA,"Brasil","Bahia","estrada na entrada das Malvinas",NA,NA,NA,NA,"Arbusto escandente; folhas coriáceas; frutos jovens e imaturos verdes.","HST020964",NA,"Mattos","M.L.Guedes","Barra do Itariri",NA,NA,NA,"2014","05","37W61'","11S95'",NA,NA,NA,NA,NA,NA
"211","2021-02-04 10:29:24-03","UFRPE","HST","11994","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.Miranda; et al.","4398","2004","01","23",NA,"Brasil","Bahia","Praia do Diogo","-37.933333","-12.45",NA,NA,"Arbusto ca. 2 m alt.; caule acinzentado; folhas crassas; flores com brácteas e cálice verde, corola e estames brancos; frutos imaturos com cálice persistente e desenvolvido avermelhado.","HST011994",NA,"Mattos","M.C.Machado","Mata de São João",NA,NA,NA,"2004","02","37°56'W","12°27'S",NA,"23",NA,NA,NA,NA
"212","2021-02-04 10:29:24-03","UFRPE","HST","19111","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","K.R.B.Leite; R.C.M.Araújo, F.A.R.Santos & C.E.Carneiro","147","2001","03","23",NA,"Brasil","Bahia","estrada Barra do Tariri, Sítio do Conde","-37.6","-11.8",NA,NA,"Arbusto ca. 1,5 m alt.; folhas cartáceas, discolores, face abaxial mais clara que adaxial; flores com brácteas e sépalas verdes, pétalas brancas, androceu com estames brancos e gineceu branco.","HST019111",NA,"Mattos","M.Sobral","Conde",NA,NA,NA,"2003","07","37W36'","11S48'",NA,NA,NA,NA,NA,NA
"213","2021-02-04 10:29:24-03","UFRPE","HST","17707","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","I.S.Matos; E.Santos, M.Landim","127","2009","01","12",NA,"Brasil","Sergipe","Fazenda Trapsa",NA,NA,NA,NA,"Árvore ca. 2 m alt.; caule com ritidoma; flores com corola branca, pistilos abundantes; botões brancos.","HST017707",NA,"Mattos","I.S.Matos","Itaporanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-04 10:29:24-03","UFRPE","HST","16502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","F.Esteves; et al.","s.n.","2009","05","07",NA,"Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,"Arbusto.","HST016502",NA,"Mattos","A.M.Miranda","Mata de São João",NA,"47329","auto","2009","06",NA,NA,NA,"05",NA,NA,NA,NA
"215","2021-02-04 10:29:24-03","UFRPE","HST","19928","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.Miranda; R.Barros et V.Silva","6592","2013","07","11",NA,"Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,"Arbusto ca. 1,50 m alt.; caule verde; folhas crassas, adaxialmente verde brilhante; frutos imaturos verdes, na maturação enegrecido, com brácteas e cálice desenvolvido rosados.","HST019928",NA,"Mattos","A.M.Miranda","Mata de São João",NA,"47329","auto","2013","07",NA,NA,NA,"11",NA,NA,NA,NA
"216","2021-02-04 10:29:24-03","UFRPE","HST","13366","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.Miranda; et al.","5388","2006","01","24",NA,"Brasil","Bahia","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,NA,"Arbusto ca. 1,60 m alt.; caule amarronzado; folhas crassas; brácteas florais verdes; frutos imaturos verde a enegrecido com resto de cálice verde a rosado.","HST013366","HST013366_v HST013366_v1","Mattos","A.M.Miranda","Mata de São João",NA,"47329","auto","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-04 10:29:24-03","UFRPE","HST","20544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M.L.Guedes; F.S.Gomes, T.F. da S. Costa","21080","2013","12","17",NA,"Brasil","Bahia","Região Metropolitana de Salvador","-38.510799407959","-12.9710998535156",NA,NA,"Arbusto ca. 1,8 m alt.; flores com bracteas e cálice amarelo esverdeado, pétalas e estames alvos.","HST020544",NA,"Mattos","M.L.Guedes","Salvador",NA,"26018","auto","2013","12","38W19'70''","12S55'70''",NA,NA,NA,NA,NA,NA
"218","2021-03-01 11:49:25-03","UFPE","UFP","75473","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Amorim, BS; Lima, JLC","1803","2013","04","03",NA,"Brasil","Alagoas",NA,"-35.875278","-9.808889",NA,NA,"Arbusto. 1 mt de altura. Flores brancas.; Restinga na margem de Al-101","UFP075473",NA,"Mattos.","Amorim, BS","Barra de São Miguel",NA,NA,NA,"2013","04","-35.875278","-9.808889",NA,NA,NA,NA,NA,NA
"219","2021-03-01 11:49:25-03","UFPE","UFP","79759","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Amorim, BS; Maciel, JR","1886","2013","12","04",NA,"Brasil","Bahia",NA,"-38.317222","-12.917778",NA,NA,"Arbusto 2,5m alt. Flores brancas.; Restinga.","UFP079759",NA,"Mattos.","Amorim, BS","Salvador",NA,NA,NA,"2013","12","-38.317222","-12.917778",NA,NA,NA,NA,NA,NA
"220","2020-09-02 16:33:44-03","Cenargen","CEN","80421","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Marcelo Fragomeni Simon","1006","2010","10","17",NA,"Brasil","RO","Ao longo da BR - 364, 14 km oeste de Mutum Paraná, fragmento à beira da estrada.","-64.779722","-9.4458333","100","Exsicatas","Arbusto ramificado da base, 2m. Botões róseos. Sépalas verdes, pétalas brancas com borda rosada. Filete branco com anteras marrom. Flores visitadas por abelhas. Comum na beira da estrada. Vegetação arbóreo-arbustiva campinarana com Xylopia, Tapirira, Qualea (MFS 1004) e Antonia (MFS 1003). Área de influência indireta da UHE Jirau.","CEN00080421","CEN00080421","Mattos","A. M. S. Standik","PORTO VELHO",NA,NA,NA,"2015","03","-64.779722","-9.4458333",NA,NA,"100",NA,"8",NA
"221","2020-09-02 16:33:44-03","Cenargen","CEN","101816","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. P. Prata","2780","2011","08","16",NA,"Brasil","SE","Povoado Convento, fazenda Sapato.","-37.5116996765137","-11.5192003250122",NA,"Exsicatas","Sépalas avermelhadas. Doação do Herbário ASE nº 21660.","CEN00101816","CEN00101816","Mattos",NA,"INDIAROBA",NA,"17052","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2020-09-02 16:33:44-03","Cenargen","CEN","101815","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M. C. Santana - ASE","917","2011","05","17",NA,"Brasil","SE","Caminho para Lagoa Redonda.","-36.8560981750488","-10.7377996444702",NA,"Exsicatas","Solo de areias quartzosas marinhas. Doação do Herbario ASE n° 20473.","CEN00101815","CEN00101815","Mattos",NA,"PIRAMBU",NA,"22600","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2019-11-13 11:26:33-03","USP","SPF","179664","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ribeiro, T","523","2004","04","23",NA,"Brasil","Bahia",NA,"-37.709167","-12.076667",NA,NA,NA,"SPF00179664",NA,"Mattos","Queiroz, EP","Esplanada",NA,NA,NA,"2006","05","-37.709167","-12.076667",NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:26:33-03","USP","SPF","181255","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Jost, T","599","2004","04","15",NA,"Brasil","Bahia","Massarandupió","-37.827778","-12.311389",NA,NA,NA,"SPF00181255",NA,"Mattos","Queiroz, EP","Entre Rios",NA,NA,NA,"2006","06","-37.827778","-12.311389",NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:26:33-03","USP","SPF","74696","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ribeiro, AJ","s.n.","1980","01","13",NA,"Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"SPF00074696",NA,"Mattos","Sobral, M","Salvador",NA,"26018","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:26:33-03","USP","SPF","46774","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ribeiro, AJ","79","1980","01","13",NA,"Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"SPF00046774",NA,"Mattos","Bünger, MO","Salvador",NA,"26018","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:26:33-03","USP","SPF","204695","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Athayde, PA","s.n.",NA,NA,NA,NA,"Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"SPF00204695",NA,"Mattos",NA,"Salvador","paratype","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-07 09:34:52-03","UEFS","HUEFS","5557","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Araújo, A.P.de","366","1982","12","08",NA,"Brasil","Bahia",NA,"-37.866667","-12.216667",NA,NA,NA,"HUEFS0005557","HUEFS0005557","Mattos",NA,"Entre Rios",NA,NA,NA,NA,NA,"37W52'","12S13'","Rosanae",NA,NA,NA,NA,NA
"229","2019-10-07 09:34:52-03","UEFS","HUEFS","210946","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Fraga, C.N.","3278","2011","05","12",NA,"Brasil","Bahia","BA-099, ca. 1 Km após o Rio Imbassaí, sentido Mata de São João-Conde.","-37.944722","-12.434444","11",NA,"Floresta de Tabuleiro.","HUEFS0210946",NA,"Mattos",NA,"Mata de São João",NA,NA,NA,NA,NA,"37W56'41''","12S26'4''","Rosanae",NA,"11",NA,NA,NA
"230","2019-10-07 09:34:52-03","UEFS","HUEFS","4177","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Noblick, L.R.","3452","1984","10","19",NA,"Brasil","Bahia",NA,"-38.35","-12.933333",NA,NA,NA,"HUEFS0004177","HUEFS0004177","Mattos",NA,"Salvador",NA,NA,NA,NA,NA,"38W21'","12S56'","Rosanae",NA,NA,NA,NA,NA
"231","2019-10-07 09:34:52-03","UEFS","HUEFS","42670","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","França, F.","3211","2000","01","29",NA,"Brasil","Bahia","Ca. 3 km W da sede do município.","-38.438056","-12.160278","170",NA,"Restinga. Solo arenoso duro. Morros.","HUEFS0042670","HUEFS0042670","Mattos",NA,"Alagoinhas",NA,NA,NA,NA,NA,"38W26'17''","12S9'37''","Rosanae",NA,"220",NA,NA,NA
"232","2019-10-07 09:34:52-03","UEFS","HUEFS","78200","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ferreira, M.C.","1309","2004","01","23",NA,"Brasil","Bahia","18,4 km da linha verde para Esplanada.","-37.7625","-11.754722",NA,NA,NA,"HUEFS0078200","HUEFS0078200","Mattos",NA,"Esplanada",NA,NA,NA,NA,NA,"37W45'45''","11S45'17''","Rosanae",NA,NA,NA,NA,NA
"233","2019-10-07 09:34:52-03","UEFS","HUEFS","203798","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, A.M.","6592","2013","07","11",NA,"Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,"Restinga arbustiva.","HUEFS0203798",NA,"Mattos",NA,"Mata de São João",NA,"47329","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"234","2019-10-07 09:34:52-03","UEFS","HUEFS","33359","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Viana, B.F.","2","1996","01","10",NA,"Brasil","Bahia","Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,"Dunas.","HUEFS0033359","HUEFS0033359","Mattos",NA,"Salvador",NA,"26018","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"235","2019-10-07 09:34:52-03","UEFS","HUEFS","183756","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Athayde, P.A.","RB109018",NA,NA,NA,NA,"Brasil","Bahia","Itapuã, região de Duna.","-38.510799407959","-12.9710998535156",NA,NA,"Duna.","HUEFS0183756","HUEFS0183756","Mattos",NA,"Salvador",NA,"26018","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"236","2019-10-07 09:34:52-03","UEFS","HUEFS","109428","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, A.M.","5388","2006","01","24",NA,"Brasil","Bahia","praia do Forte.","-38.2991981506348","-12.5303001403809",NA,NA,"Restinga.","HUEFS0109428","HUEFS0109428","Mattos",NA,"Mata de São João",NA,"47329","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"237","2019-10-07 09:34:52-03","UEFS","HUEFS","10014","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Queiroz, L.P.de","2521","1991","07","02",NA,"Brasil","Bahia",NA,"-38.35","-12.933333",NA,NA,NA,"HUEFS0010014","HUEFS0010014","Mattos",NA,"Salvador",NA,NA,NA,NA,NA,"38W21'","12S56'","Rosanae",NA,NA,NA,NA,NA
"238","2019-10-07 09:34:52-03","UEFS","HUEFS","120167","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ibrahim, M.","28","2007","05","12",NA,"Brasil","Bahia","Dunas, Lagoa do Abaeté.","-38.359444","-12.946667","38",NA,"Mata altântica - restinga (substrato arenoso).","HUEFS0120167","HUEFS0120167","Mattos","M.Sobral","Salvador",NA,NA,NA,"2007","07","38W21'34''","12S56'48''","Rosanae",NA,"38",NA,NA,NA
"239","2019-10-07 09:34:52-03","UEFS","HUEFS","127317","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Jost, T.","599","2006","04","15",NA,"Brasil","Bahia","Massarandupió.","-37.827778","-12.311389",NA,NA,"Restinga.","HUEFS0127317","HUEFS0127317","Mattos",NA,"Entre Rios",NA,NA,NA,NA,NA,"37W49'40''","12S18'41''","Rosanae",NA,NA,NA,NA,NA
"240","2019-10-07 09:34:52-03","UEFS","HUEFS","158794","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, A.M.","4398","2004","01","23",NA,"Brasil","Bahia","Praia do Diogo.","-37.933333","-12.45",NA,NA,"Restinga.","HUEFS0158794","HUEFS0158794","Mattos","M.C.Machado","Mata de São João",NA,NA,NA,"2004","02","37W56'","12S27'","Rosanae",NA,NA,NA,NA,NA
