"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00841259","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","B. Maguire","1963","08","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841259","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","56391","Mato Grosso","100 km north of Cuiba, en route to Diamantino. Brasilia-Acre Highway.","-56.0967","-15.5961","NY00841259_01","Cuiabá","200","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","396105","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","W. E. Broadway","1921","06","11","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396105","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","478","Cayenne","Vicinity of cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2017-02-01 13:52:00-02","NY","NYBG","396109","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","T. M. Pedersen","1956","04","09","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396109","Magnoliophyta","Santalales","americana","L.","R. A. DeFilipps","3876","Corrientes","Estancia Santa Maria",NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","396118","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","C. F. P. von Martius","1855",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396118","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer",NA,"Bahia",NA,"-39.039072","-15.159747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","396104","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","H. F. Pittier","1913","05","18","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17582' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396104","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","6185","Distrito Capital","Bosque de Catuche, above Caracas",NA,NA,NA,NA,"1200","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","396111","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","A. P. Duarte","1953","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396111","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","3996","Espírito Santo","Norte do Espíritu Santo, Serra de Cima","-40.4006","-18.7108","NY00396111_01","Nova Venécia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00841262","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","S. L. M. Moore","1891",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899326' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841262","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","458","Mato Grosso","Iter Matogrossense",NA,NA,"NY00841262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00841264","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","J. A. Ratter","1985","09","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841264","Magnoliophyta","Santalales","americana","L.","J. A. Kallunki","R.5057","Minas Gerais","Projeto Integrado de Colinização (INCRA), NW Minas Gerais",NA,NA,"NY00841264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00841256","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","F. E. Drouet","1935","09","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2784023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841256","Magnoliophyta","Santalales","americana","L.",NA,"2521","Ceará","2 km South of Mucuripe","-38.5431","-3.7172","NY00841256_01","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","396107","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","J. C. Lindeman","1954","09","20","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396107","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","6689",NA,"Savanna Oreala, Corantine R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00841263","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","L. Riedel",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899327' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841263","Magnoliophyta","Santalales","americana","L.","J. A. Kallunki","1174",NA,"Brasilia",NA,NA,"NY00841263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","396108","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","R. Romero-Castañeda","1963","04","13","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396108","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","9632","Bolívar","Corozal, en alrededores de Beltrán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","396120","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","G. G. Hatschbach","1969","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396120","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","23113","Paraná","Canta galo","-52.1225","-25.37603","NY00396120_01","Guarapuava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00841261","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","G. Gardner","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899325' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841261","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","1478","Ceará",NA,NA,NA,"NY00841261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","396110","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","B. A. Krukoff","1939","07","27","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17584' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396110","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","10593","La Paz","Basin of Rio Bopi, Asunta (near Evenay)",NA,NA,NA,"Sud Yungas","690","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-26 23:44:00-03","NY","NYBG","396106","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","J. J. Pipoly","1987","04","14","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396106","Magnoliophyta","Santalales","americana","L.","J. C. Lindeman","11597","East Berbice-Corentyne","W bank Canje River, cow Savanna, +- 1 km N of Digitima Creek","-57.58","5.62",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00841257","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","P. Clausen","1838",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899316' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841257","Magnoliophyta","Santalales","americana","L.","H. O. Sleumer","254","Minas Gerais",NA,NA,NA,"NY00841257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5774","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Santos, M. V.","2017","09","17",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA005774",NA,NA,NA,"L.","Santos, M. V.","20","Maranhão",NA,NA,NA,NA,"São Paulo",NA,NA,"2017","09","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","1110","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Amaral, M.; Lemos, J.R.","2014","01","21",NA,"Brasil",NA,NA,"altura 2 a 3m. <ll>dwc_commonname:</ll> Ameixa brava","HDELTA001110",NA,NA,NA,"L.",NA,"09","Piauí","Curral Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","1807","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Carvalho, Y.S.; Silva, M.S.S.","2015","08","03",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA001807",NA,NA,NA,"L.","Carvalho, Y. S.; Silva, M. S. S.","115","Piauí","Fazenda Trapiá","-41.743139","-3.355639",NA,"Caxingó",NA,NA,"2016","04","12","041º44'35,30 W","03º21'20,30 S",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","6230","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Araújo, L.S.; Lemos, J.R.","2015","10","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA006230",NA,NA,NA,"L.","Araújo, L.S.",NA,"Piauí",NA,"-41.7811012268066","-4.13166999816895",NA,"Brasileira",NA,NA,NA,NA,NA,NA,NA,"51782","auto",NA,NA,NA,NA,NA,NA
"66","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","315","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Melo, L. M. B.","2010","05","26",NA,"Brasil",NA,NA,"Erva, subarbusto, flores lilás","HDELTA000315",NA,NA,NA,"L.","Vieira, I. R.","39","Piauí","Parelha","-41.8213996887207","-2.8583300113678",NA,"Ilha Grande",NA,NA,"2019","08","21",NA,NA,"13228","auto",NA,NA,NA,NA,NA,NA
"67","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5271","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Silva, F.A.N.; Lemos, J.R.","2017","09","20",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA005271",NA,NA,NA,"L.",NA,"26","Piauí","Carapebas","-41.6669006347656","-2.87916994094849",NA,"Luis Correia",NA,NA,NA,NA,NA,NA,NA,"59685","auto",NA,NA,NA,NA,NA,NA
"68","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4057","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lima, G.A.","2015","10","28",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA004057",NA,NA,NA,"L.","Lima, G.A.","46","Piauí","Embrapa","-41.7766990661621","-2.90472006797791",NA,"Parnaíba",NA,NA,"2015","05","30",NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA
"69","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","1326","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","SOUSA, F.C.D.","2014","10","08",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa-do-mato","HDELTA001326",NA,NA,NA,"L.",NA,"45","Piauí","Serragem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","2555","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Melo, L. M. B.","2009","10","24",NA,"Brasil",NA,NA,NA,"HDELTA002555",NA,NA,NA,"L.","Vieira, I. R.","27","Maranhão",NA,NA,NA,NA,NA,NA,NA,"2019","08","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","3347","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Carvalho, Y.S.","2015","12","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA003347",NA,NA,NA,"L.","Carvalho, Y.S.","115","Piauí","Fazenda do trapiá","-41.771306","-3.364667",NA,"Caxingó",NA,NA,"2015","12","12","41°46'16,70W","03°21'52,80S",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5111","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Cerqueira, E.C.; Lemos, J.R.","2016","10","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA005111",NA,NA,NA,"L.","Cerqueira, E. C.","141","Piauí","Sítio da Gurita","-41.6441993713379","-3.19082999229431",NA,"Bom Princípio do Piauí",NA,NA,"2017","10","18",NA,NA,"22201","auto",NA,NA,NA,NA,NA,NA
"73","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","3485","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Silva, M.S.S.","2015","12","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA003485",NA,NA,NA,"L.","Silva, M.S.S.","93","Piauí","Fazenda Trapiá","-41.8960990905762","-3.41750001907349",NA,"Caxingó",NA,NA,"2016","07","21",NA,NA,"21291","auto",NA,NA,NA,NA,NA,NA
"74","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4965","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Vieira-Filho, M.A.M.; Lima, G.A.; Lemos, J.R.","2015","10","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa, almexa","HDELTA004965",NA,NA,NA,"L.","Vieira-Filho, M.A.M.","48","Piauí","Curral Velho (Vereda)","-41.6669006347656","-2.87916994094849",NA,"Luís Correia",NA,NA,"2015","10","05",NA,NA,"59685","auto",NA,NA,NA,NA,NA,NA
"75","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","933","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Castro, K. N. C.","2013","03","08",NA,"Brasil",NA,NA,"Árvore <ll>dwc_commonname:</ll> Ameixa","HDELTA000933",NA,NA,NA,"L.",NA,"74","Piauí","Baixa da onça","-41.7766990661621","-2.90472006797791",NA,"Parnaíba",NA,NA,NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA
"76","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4902","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Vieira-Filho, M.A.M.; Lemos, J.R.","2017","05","20",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA004902",NA,NA,NA,"L.","Vieira-Filho, M.A.M.","48","Piauí","Barro vermelho","-41.7766990661621","-2.90472006797791",NA,"Parnaíba",NA,NA,"2017","05","23",NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA
"77","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","3942","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Silva, A.K.; Silva, A.K.","2015","04","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa de espinho","HDELTA003942",NA,NA,NA,"L.","s/d.","20","Piauí","EMBRAPA","-41.7766990661621","-2.90472006797791",NA,"Parnaíba",NA,NA,NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA
"78","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","6516","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Meireles, M.P.A","2018","06",NA,NA,"Brasil",NA,NA,"morro da onça <ll>dwc_commonname:</ll> Ameixa","HDELTA006516",NA,NA,NA,"L.","Vieira, L.S.","4","Piauí",NA,"-41.4668998718262","-7.07694005966187",NA,"Picos",NA,NA,"2020","01",NA,NA,NA,"31259","auto",NA,NA,NA,NA,NA,NA
"79","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","3805","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Silva, A. K. C.","2015","09","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa","HDELTA003805",NA,NA,NA,"L.","Silva, A.K.C.","80","Piauí","Fazenda Capitão de Campos","-41.7092018127441","-3.92806005477905",NA,"Piracuruca",NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-13 09:20:27-03","UFRJ","RFA","10245","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","G.G. Hatschbach; P. Ravenna","1969","12","04",NA,"Brasil",NA,NA,"Arbusto 2 m de altura; flor alvacenta","RFA47260",NA,NA,NA,"L.","G.G. Hatschbach","23113","Paraná","Canta Galo","-51.4580993652344","-25.395299911499",NA,"Guarapuava",NA,NA,"1970",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"81","2020-12-15 11:14:52-03","FUNED","FUNED-POL","4427","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Calaça,PSST","2009","02","13",NA,"Brasil",NA,NA,NA,"POL004427",NA,NA,NA,NA,NA,NA,"MG","Parque Estadual Veredas do Peruaçu, MG. Próximo à sede.","-44.628889","-14.935833",NA,"Januária",NA,NA,NA,NA,NA,"44W 37' 44''","14S 56' 09''",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-19 15:44:49-03","UNEB","HUNEB","8290","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Rapini, A","2002","12","03",NA,"Brasil",NA,NA,NA,"HUNEB0008290","Angiospermae","Florideophycidae",NA,"L.",NA,"960","Bahia","Flores, próximo ao rio Jacuípe, em direção à Cachoeira do Agreste.","-40.916667","-11.45",NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"40W55'0''","11S27'0''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"83","2021-03-30 12:46:24-03","EAO","IAN","100926","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lanjouw, J; Lindeman, JC","1948","09","19","Southern America","Suriname",NA,NA,NA,"IAN100926","Dicotiledônea",NA,NA,"L.","Sleumer, HO","337",NA,"Along banks of river Marowijne S. of Albina.","-56.5","3.6",NA,NA,NA,NA,"1981",NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:46:24-03","EAO","IAN","79922","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","Fróes, RL","1953","07","03","Southern America","Brasil",NA,NA,NA,"IAN079922","Dicotiledônea",NA,"americana","L.","Sleumer, HO","29985","Pará","Retiro; estrada de Conceição do Araguaia ao Rio Arraias.",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:46:24-03","EAO","IAN","97088","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","Guedes, TN","1957","09","14","Southern America","Brasil",NA,NA,NA,"IAN097088","Dicotiledônea",NA,"americana","L.","Sleumer, HO","597","Ceará","Serra do Araripe, agrestre.",NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:46:24-03","EAO","IAN","99033","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","Ducke, A","1956","12","14","Southern America","Brasil",NA,NA,NA,"IAN099033","Dicotiledônea",NA,"americana","L.","Sleumer, HO","2577","Ceará","Mata ciliar do Rio Maraguapinho.",NA,NA,NA,"Maracanú",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:46:24-03","EAO","IAN","183541","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Queiroz, LP de; Gross, E; Souza, ER; Leite, KRB; Reis, PS","2003","11","30","Southern America","Brasil",NA,NA,"Arbusto bastante ramificadoc ca. 1,8m alt. Folhas coriáceas. Frutos imaturos verdes, maduros amarelados.","IAN183541","Dicotiledônea",NA,NA,"L.","Queiroz, LP de","8069","Bahia","Dunas interiores do São Francisco.","-40.9707984924316","-9.16193962097168",NA,"Casa Nova",NA,NA,"2003","11",NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:46:24-03","EAO","IAN","137074","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","Belém, RP; Pinheiro, RS","1967","01","05","Southern America","Brasil",NA,NA,NA,"IAN137074","Dicotiledônea",NA,"americana","L.","Sleumer, HO","2986","Bahia","Mata costeira.","-38.9967002868652","-14.2775001525879",NA,"Itacaré",NA,NA,"1982",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA
