"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"618","2019-04-11 14:22:19-03","IAC","IAC","39178","S","Plantae","Primulaceae-4.Myrsinoideae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","L.C. Bernacci","2000","03","01","M.C.Dias et al.","s/nº","1986","11","01","Brasil","Paraná","Matinhos","Praia das Gaivotas (em frente)","-48.5428","-25.8175","-48.5428","-25.8175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-01-25 15:45:27-02","IAC","IAC","44556","S","Plantae","Primulaceae-4.Myrsinoideae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","L.C. Bernacci & S.L. Jung-Mendaçolli",NA,NA,NA,"S.M. Carmello-Guerreiro; T.F. Fumes; M.C. Gragnani; G.P.P. Lima; A.M. Minarelli; E.O. Ono; A.A. Silva & E.M.J. Silva","29",NA,NA,NA,"Brasil","São Paulo","Itanhaém",NA,"-46.783333","-24.166667","-46.783333","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-01-25 15:45:27-02","IAC","IAC","47480","S","Plantae","Primulaceae-4.Myrsinoideae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","L.C. Bernacci et al.","2006","03","05","L.C. Bernacci; R. Tsuji & E.F. Souto","4131","2006","03","05","Brasil","Bahia","Mucugê","Chapada Diamantina","-41.378361","-13.095056","-41.378361","-13.095056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-07-23 12:15:22-03","CEPLAC","CEPEC","86268","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Y. B. Harvey",NA,NA,NA,"T. Laessoe",NA,"1992","03","12","Brasil","Bahia","ABAÍRA","Tijuquinho.","-41.9","14.266667","41W54'","14N16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA,NA
"622","2020-07-23 12:15:22-03","CEPLAC","CEPEC","32076","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","22777","1980","05","30","Brasil","Bahia","MORRO DO CHAPÉU","8Km ao SW da cidade, a W Rod. p/ Uringa. Topo do Morro do Chapeu.","-41.2","-11.583333","41W12'","11S35'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"623","2020-07-23 12:15:22-03","CEPLAC","CEPEC","32233","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","22688","1980","05","27","Brasil","Bahia","LENÇÓIS","Serras dos lençóis. 7-10Km a longo daRod. Seabra/Itaberaba, ao W da Rod. p/ Lençóis, próximo ao Rio Mucugezinho.","-41.433333","-12.466667","41W26'","12S28'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"624","2020-07-23 12:15:22-03","CEPLAC","CEPEC","40302","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"L. R. Noblick","3741","1967","01","30","Brasil","Bahia","SANTA TEREsINHA","3Km de Pedra Branca. Serra da Pioneira.","-39.533333","-12.75","39W32'","12S45'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"625","2020-07-23 12:15:22-03","CEPLAC","CEPEC","47994","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","25636","1988","10","26","Brasil","Bahia","RIO DE CONTAS","9Km ao N cidade estrada p/ povoadode Mato grosso. Beira de riacho.","-41.833333","-13.5","41W50'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"626","2020-07-23 12:15:22-03","CEPLAC","CEPEC","57908","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"L. P. de Queiroz","3161","1993","05","07","Brasil","Bahia","castro alves","Serra da Jiboia,ca. 10Km de Pedra Branca.","-39.471944","-12.853056","39W28'19","12S51'11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"627","2020-07-23 12:15:22-03","CEPLAC","CEPEC","68608","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"A. M. de Carvalho","1048","1994","10","26","Brasil","Bahia","palmeiras","Pai Inacio.","-41.470833","-12.455556","41W28'15","12S27'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"628","2020-07-23 12:15:22-03","CEPLAC","CEPEC","85584","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Ma. de F. Freitas",NA,NA,NA,"L. Passos","307","1998","09","09","Brasil","Bahia","IBICOARA","Chapada Diamantina, Faz. Ribeirão da Serra, margem o Rio Sincorá, ca. 2Km ao NE da sede.","-41.283333","-13.4","41W17'","13S24'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"629","2020-07-23 12:15:22-03","CEPLAC","CEPEC","86266","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Y. B. Harvey",NA,NA,NA,"D. J. N. Hind",NA,"1991","12","23","Brasil","Bahia","ABAÍRA","Subida da Forquilha da Serra.","-41.883333","13.283333","41W53'","13N17'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA,NA
"630","2020-07-23 12:15:22-03","CEPLAC","CEPEC","120943","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. L. da Paixao","500","2005","07","13","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7Km de Barro Preto, na estrada que passa pela Fazenda São Miguel em direção a serra.","-39.202778","-14.770278","39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/07/2009",NA,NA,NA,NA,NA,NA
"631","2020-07-23 12:15:22-03","CEPLAC","CEPEC","120731","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. L. da Paixao","576","2005","08","09","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção a serra.","-39.202778","-14.770278","39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/07/2009",NA,NA,NA,NA,NA,NA
"632","2020-07-23 12:15:22-03","CEPLAC","CEPEC","109104","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","349","2005","11","21","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-07-23 12:15:22-03","CEPLAC","CEPEC","115199","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Ma. de F. Freitas",NA,NA,NA,"A. C. Filho","1842","1983","11","14","Brasil","São Paulo","biritiba mirim","Estação Biológica de Boracéia.","-45.883333","-23.65","45W53'","23S39'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/03/1998",NA,NA,NA,NA,NA,NA
"634","2020-07-23 12:15:22-03","CEPLAC","CEPEC","103280","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Ma. de F. Freitas",NA,NA,NA,"M. L. Guedes","10286","2003","05","10","Brasil","Bahia","ANDARAÍ","Chapada Diamantina. Subida para o Pati.","-41.346111","-12.806389","41W20'46","12S48'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"635","2020-07-23 12:15:22-03","CEPLAC","CEPEC","135564","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. M. Coelho",NA,NA,NA,"M.M. Coelho","797","2012","06","08","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.","-39.603333","-14.701667","39W36'12","14S42'6",NA,NA,"Material prensado com álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-07-23 12:15:22-03","CEPLAC","CEPEC","137310","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,NA,NA,NA,NA,"F.H.F. Nascimento","669",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","Serra da mesa, base do pico do Iteibira, mata da campina estreita, caminho caiambola-catolés.","-41.885278","-13.365556","41W53'7","13S21'56","1600","1600","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-07-23 12:15:22-03","CEPLAC","CEPEC","139301","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"A. Lobão",NA,NA,NA,"F. H. F. Nascimento","198","1999","04","20","Brasil","Bahia",NA,"Trilha Rio Camburu-Pico do Itobira.",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-07-23 12:19:35-03","CEPLAC","CEPEC","153573","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,"C. Pessoa",NA,NA,NA,"Santos, E.A.","1170","2016","02","16","Brasil","Bahia","JAGUARIPE","Conglomerado BA_946-4-10-67","-38.895556","-13.113333","38W53'44","13S6'48",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/2017",NA,NA,NA,NA,NA,NA
"639","2020-07-23 12:15:22-03","CEPLAC","CEPEC","17545","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"S. A. Mori","12358","1971","08","28","Brasil","Bahia","RIO DE CONTAS","9-11Km ao N da cidade, na estrada para o povoado de Mato Grosso.","-41.766667","-13.533333","41W46'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"640","2020-07-23 12:15:22-03","CEPLAC","CEPEC","19774","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","19313","1980","09","03","Brasil","Bahia","MORRO DO CHAPÉU","Topo do Morro do Chapéu, ca. 8Km ao SW da cidade, na Rod. p/ Utinga.","-41.2","-11.583333","41W12'","11S35'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"641","2020-07-23 12:15:22-03","CEPLAC","CEPEC","22142","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","19592","1977","02","17","Brasil","Bahia","RIO DE CONTAS","25Km WNW da Vila do Rio de Contas. A NE rampa baixa do Pico das Almas.","-41.95","-13.55","41W57'","13S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"642","2020-07-23 12:15:22-03","CEPLAC","CEPEC","46157","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","27516","1988","12","16","Brasil","Bahia","ÁGUA QUENTE","Vertente oeste. Entre Paramirim das Crioulas e a NNW do Pico das Almas.","-42","-13.516667","42W0'","13S31'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"643","2020-07-23 12:15:22-03","CEPLAC","CEPEC","41730","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. S. de Assis","428","1986","10","28","Brasil","Bahia","ANDARAÍ","Sem informação.","-41.25","-12.15","41W15'","12S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"644","2020-07-23 12:15:22-03","CEPLAC","CEPEC","25281","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","20835","1980","03","23","Brasil","Bahia","BARRA DA ESTIVA","Serra do Sincorá. 3-13Km ao W de Barra da Estiva, Rod. p/ Jussiape.","-41.416667","-13.666667","41W25'","13S40'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"645","2020-07-23 12:15:22-03","CEPLAC","CEPEC","25447","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","20711","1980","03","22","Brasil","Bahia","BARRA DA ESTIVA","Serra do Sincorá. 20Km ao W da cidade, Rod. p/ Capão da Volta.","-41.45","-13.583333","41W27'","13S35'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"646","2020-07-23 12:15:22-03","CEPLAC","CEPEC","30513","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","22361","1980","05","22","Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Serra do brejão. Ca. 14Km ao Nw de Lençóis.","-41.45","-12.45","41W27'","12S27'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"647","2020-07-23 12:15:22-03","CEPLAC","CEPEC","30817","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","22969","1980","06","01","Brasil","Bahia","MORRO DO CHAPÉU","16Km alongo da Rod. Morro do Chapeu/Utinga. Ao SW de Morro do Chapeu.","-41.283333","-11.633333","41W17'","11S38'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"648","2020-07-23 12:15:22-03","CEPLAC","CEPEC","31666","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"R. M. Harley","22492","1996","09","28","Brasil","Bahia","palmeiras","15Km ao NW de Lencois,ao N da Rod. Seabra/Itaberaba.Meio/acima rampa Pai Inacio","-41.466667","-12.45","41W28'","12S27'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"649","2020-07-23 12:15:22-03","CEPLAC","CEPEC","45816","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","26685","1988","11","29","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Ao NW co Campo do Queiroz.","-41.966667","-13.516667","41W58'","13S31'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"650","2020-07-23 12:15:22-03","CEPLAC","CEPEC","47863","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","25882","1996","04","04","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Campo do Queiroz.","-41.95","-13.533333","41W57'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"651","2020-07-23 12:15:22-03","CEPLAC","CEPEC","48917","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","27409","1988","12","20","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Abaixo da Faz. Silvina ao longo do riacho.","-41.916667","-13.533333","41W55'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"652","2020-07-23 12:15:22-03","CEPLAC","CEPEC","52070","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"A. M. de Carvalho","3518","1991","09","11","Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2003",NA,NA,NA,NA,NA,NA
"653","2020-07-23 12:15:22-03","CEPLAC","CEPEC","86292","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"Y. B. Harvey",NA,NA,NA,"R. M. Harley",NA,"1992","01","10","Brasil","Bahia","ABAÍRA","Campode Ouro Fino (baixo).","-41.9","13.25","41W54'","13N15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA,NA
"654","2020-07-23 12:15:22-03","CEPLAC","CEPEC","60144","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"S. J. Filho","230","1986","05","21","Brasil","Bahia","MORRO DO CHAPÉU","Prox. a Fazenda Efigenia.","-41.1","-11.933333","41W6'","11S56'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"655","2020-07-23 12:15:22-03","CEPLAC","CEPEC","68767","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"A. M. de Carvalho","1096","1994","10","27","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.440278","-12.459722","41W26'25","12S27'35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"656","2020-07-23 12:15:22-03","CEPLAC","CEPEC","69297","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. Costa","1764","1951","09","28","Brasil","Bahia","palmeiras","Pai Inacio. Fenda do morro de Pai Inacio, a alestedo cruzeiro.","-41.471111","-12.457778","41W28'16","12S27'28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"657","2020-07-23 12:15:22-03","CEPLAC","CEPEC","70459","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"M. L. Guedes","2050","1995","06","30","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.421389","-12.465","41W25'17","12S27'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"658","2020-07-23 12:15:22-03","CEPLAC","CEPEC","70541","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"M. L. Guedes","2132","1995","07","01","Brasil","Bahia","palmeiras","Pai Inacio. Indo para Cercado.","-41.480833","-12.439722","41W28'51","12S26'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"659","2020-07-23 12:15:22-03","CEPLAC","CEPEC","70670","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"E. de Melo","1355","1973","03","29","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.416667","-12.45","41W25'0","12S27'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"660","2020-07-23 12:15:22-03","CEPLAC","CEPEC","70739","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"S. Mayo","40","1994","07","05","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha. Prox. ao riacho Mucugezinho.","-41.454167","-12.466944","41W27'15","12S28'1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"661","2020-07-23 12:15:22-03","CEPLAC","CEPEC","72226","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"D. J. N. Hind","3205","1996","06","29","Brasil","Bahia","MORRO DO CHAPÉU","Serra Pé d Morro.","-41.206667","-11.590833","41W12'24","11S35'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"662","2020-07-23 12:15:22-03","CEPLAC","CEPEC","74565","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"H. P. Bautista","4030","1996","11","04","Brasil","Bahia","PIATÃ","Pai Inacio. Proximidades do riacho Toborou.","-41.763611","-13.156667","41W45'49","13S9'24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"663","2020-07-23 12:15:22-03","CEPLAC","CEPEC","75077","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. L. da Paixão","21","1997","08","17","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a 7Km, Serra dos Sete Paus, ca. 12Km da entrada. Faz. Cruzeiro do Sul.","-39.079444","-24.735","39W4'46","24S44'6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2003",NA,NA,NA,NA,NA,NA
"664","2020-07-23 12:15:22-03","CEPLAC","CEPEC","79091","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"D. J. N. Hind","3531","1996","07","12","Brasil","Bahia","MUCUGÊ","Estrada Andaraí/Mucugê, ao lado da torre da Embratel.","-41.320556","-12.957222","41W19'14","12S57'26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"665","2020-07-23 12:15:22-03","CEPLAC","CEPEC","85614","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","6950","1986","12","02","Brasil","Bahia","ANDARAÍ","Chapada Diamantina, Vale do Paty.","-41.383333","-12.8","41W23'","12S48'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2000",NA,NA,NA,NA,NA,NA
"666","2020-07-23 12:15:22-03","CEPLAC","CEPEC","87926","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. G. Jardim","2313","1999","12","15","Brasil","Bahia","ANDARAÍ","Ca. 1Km de Igatú.","-41.316667","-12.883333","41W19'","12S53'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"667","2020-07-23 12:15:22-03","CEPLAC","CEPEC","88540","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. G. Jardim","2844","2000","02","24","Brasil","Bahia","SANTA TEREsINHA","14,5Km na Rod. Elísio Medrado/Sta. Teresinha. Torre da Embratel, ca. 7Km do distrito de Pedra Branca.","-39.475833","-12.853611","39W28'33","12S51'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA,NA,NA
"668","2020-07-23 12:15:22-03","CEPLAC","CEPEC","91286","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"L. A. Mattos-Silva","4407","2001","07","25","Brasil","Bahia","CAMAMÚ","No Km 12 da estrada que liga o povoado de Orojó/Tapuia e Barcelos do Sul. Margem da estrada.","-39.136667","-14.071667","39W8'12","14S4'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"669","2020-07-23 12:15:22-03","CEPLAC","CEPEC","92618","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"W. W. Thomas","12952","2002","03","12","Brasil","Bahia","BONITO","Canario,mata de Capão das Antas, 7.3Km ao S de Bonito, na Rod. P/ Utinga.","-41.216667","-12.016667","41W13'","12S1'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
