"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","recordNumber","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"299","2010-05-07 15:26:00-03","MO","MOBOT","100271990","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Arturo E. Burkart","South America","Argentina","BS.AS.; Delta Paraná, zanja de Correa.",NA,NA,NA,NA,NA,"Burkart 4559","1932","4","6",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"300","2011-02-25 07:36:00-03","MO","MOBOT","100273296","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Julio A. Hurrell|Emilio A. Ulibarri|D. Bazzano|F. Buet","South America","Argentina","Magdalena, camino a la costa.",NA,NA,NA,NA,"Buenos Aires","Hurrell 6250","2006","5","12",NA,NA,NA,NA,NA,NA,"Mart.","J.A. Hurrell",NA,"Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"301","2014-05-22 14:39:00-03","MO","MOBOT","100709084","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rosa Degen|Elsa M. Zardini","South America","Paraguay","Cerro Tobatí.",NA,NA,NA,NA,"Cordillera","Degen 446","1987","10","28",NA,NA,NA,NA,NA,NA,"Mart.","R. Borsch (FR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","1009504","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","M. Menacho|A. Menacho","South America","Bolivia","Pampa de Viru-Viru a 17 km al N de ciudad Sta. Cruz, propiedad Aerop. Viru-Viru zona sur. Sabana con islas de bosques, dunas de arenas estabilizadas y quemas frecuentes. Suelos arenosos.",NA,NA,NA,NA,"Santa Cruz","Menacho Viruez 362","1994","2","1","-63.15666","-17.66277",NA,NA,NA,NA,"Mart.","M. Menacho",NA,"Warnes",NA,"370.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"303","2017-07-20 15:06:00-03","MO","MOBOT","100989046","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","G.J. Schwarz","South America","Argentina","9 de Julio.",NA,NA,NA,NA,"Misiones","Schwarz 4003","1947","1","28",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,"San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","1530517","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Michael H. Nee","South America","Bolivia","12 km E of center of Santa Cruz on road to Cotoca. Subtropical Chaco forest, 5-8 m. tall, dense, briefly inundated in rainy season, with Bumelia obtusifolia, Capparis tweediana, Reichenbachia hirsuta.",NA,NA,NA,NA,"Santa Cruz","Nee 34257","1987","2","24","-63.06666","-17.76666",NA,NA,NA,NA,"Mart.","M. Nee",NA,"Andrés Ibáñez",NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","1851435","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","ELICECHE","South America","Paraguay","Estancia Aguerito Potrero Cazal 1. Campo abierto",NA,NA,NA,NA,"Concepción","ELICECHE 149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-04-30 04:37:00-03","MO","MOBOT","2197214","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","RODRÍGUEZ","South America","Argentina","Posadas",NA,NA,NA,NA,"Misiones","RODRÍGUEZ 195","1930","4","15","-55.9","-27.38333",NA,NA,NA,NA,"Mart.",NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","2197234","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","South America","Argentina","Orilla Arroyo Soberbio, cruce con Ruta a Moconá.",NA,NA,NA,NA,"Misiones","Deginani 1035","1999","5","5",NA,NA,NA,NA,NA,NA,"Mart.","Belgrano, M. J.",NA,"Guaraní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","2197267","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","South America","Argentina","Parque Provincial Moconá, Saltos del Moconá.",NA,NA,NA,NA,"Misiones","Deginani 1120","1999","5","7","-53.88333","-27.13333",NA,NA,NA,NA,"Mart.","Belgrano, M. J.",NA,"San Pedro",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2012-05-08 09:43:00-03","MO","MOBOT","2197290","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Massimiliano Dematteis|et al.","South America","Argentina","Parque Provincial Moconá",NA,NA,NA,NA,"Misiones","Dematteis 114","1993","7","1",NA,NA,NA,NA,NA,NA,"Mart.","Rodríguez, M.",NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","2197316","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","South America","Argentina","Predio UNLP : valle del arroyo Cuña Pirú. Picada desde la ruta 7 al 1er campo con Urunday.",NA,NA,NA,NA,"Misiones","Biganzoli 172","1998","7","21","-54.96666","-27.1",NA,NA,NA,NA,"Mart.","Massaccesi, G.",NA,"Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2015-08-23 05:45:00-03","MO","MOBOT","2293628","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S.A. Renvoize","South America","Argentina","Cerro Corá. Mixed scrub-forest margins.",NA,NA,NA,NA,"Misiones","Renvoize 3004","1978","10","11","-55.61666","-27.53333",NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,"Candelaria",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-05-17 05:29:00-03","MO","MOBOT","2297688","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","South America","Argentina","Alrededores del Puente López, sobre el arroyo Yabotí",NA,NA,NA,NA,"Misiones","Múlgura 3185","2002","3","9","-53.9","-27.06666",NA,NA,NA,NA,"Mart.","Belgrano, M. J.",NA,"Guaraní",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2011-03-25 20:20:00-03","MO","MOBOT","2297697","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","South America","Argentina","Bella Vista",NA,NA,NA,NA,"Corrientes","Cocucci 3045","2003","11","19",NA,NA,NA,NA,NA,NA,"Mart.","Cocucci, A. A.",NA,"Bella Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2009-07-15 12:23:00-03","MO","MOBOT","2337115","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Renée H. Fortunato","South America","Argentina","A 6 km al N de Las Lomitas, por ruta 28.",NA,NA,NA,NA,"Formosa","Fortunato 428","1983","11","11",NA,NA,NA,NA,NA,NA,"Mart.","Pedersen, T. M.",NA,"Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","2377455","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Santiago Venturi","South America","Argentina","Cerro del Campo.",NA,NA,NA,NA,"Tucumán","Venturi 7943","1929","1","6",NA,NA,NA,NA,NA,NA,"Mart.","R. Bosch, 2004 (FR)",NA,"Burruyacú",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","2377456","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Santiago Venturi","South America","Argentina","Quebrada el Lules.",NA,NA,NA,NA,"Tucumán","Venturi 9055","1929","5","24",NA,NA,NA,NA,NA,NA,"Mart.","R. Bosch, (FR)",NA,"Famaillá",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","2377457","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Miguel Lillo","South America","Argentina","Dept. Calí; Siambon; Río Mataden",NA,NA,NA,NA,"Tucumán","Lillo 1011","1888","11","21",NA,NA,NA,NA,NA,NA,"Mart.","R. Bosch, (FR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","2377689","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Pedro Jörgensen","South America","Argentina","El Sanchó.",NA,NA,NA,NA,"Catamarca","Jörgensen 1459","1915","12","4",NA,NA,NA,NA,NA,NA,"Mart.","R. Borsch",NA,"Andalgalá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","2407770","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","South America","Argentina","Ruta 2, camino de C. de la Sierra a Sta. María.",NA,NA,NA,NA,"Misiones","Morrone 581","1996","2","9","-55.43333","-27.96666",NA,NA,NA,NA,"Mart.","Pedersen, T. M., //",NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2009-10-24 07:37:00-02","MO","MOBOT","2443277","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Fernando O. Zuloaga","South America","Argentina","Entre Capioví y Jardín de América",NA,NA,NA,NA,"Misiones","Zuloaga 856","1979","4","14",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2010-11-13 04:25:00-02","MO","MOBOT","2458843","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Roberto M. Klein","South America","Brazil","Mondaí",NA,NA,NA,NA,"Santa Catarina","Klein 5626","1964","7","28",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2018-05-17 05:29:00-03","MO","MOBOT","2491844","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","South America","Paraguay","Frente a la estancia Las Silvias, entre Sapucai y Caballero",NA,NA,NA,NA,"Paraguarí","Múlgura 3764","2003","12","14",NA,NA,NA,NA,NA,NA,"Mart.","Múlgura, M. E. & O'Leary, N., III-",NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2011-06-09 17:53:00-03","MO","MOBOT","2535641","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","C. Vargas C.","South America","Peru","Pumahuanca. Laderas pedregosas.",NA,NA,NA,NA,"Cusco","Vargas Calderón 7606","1949","1","18",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,"Urubamba",NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","2541197","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Sidney T. McDaniel","South America","Peru","Dtto. Iquitos. Varadero de Rio Amazonas (a la banda de Padre Isla) a Yanayacu, near river.",NA,NA,NA,NA,"Loreto","McDaniel 19535","1974","12","20",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,"Maynas",NA,"100.00000000","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","2541211","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Sidney T. McDaniel|Manuel Rimachi Y.","South America","Peru","Dtto. Iquitos. Padre Isla, ca. 3 km below Puerto de Iquitos, sandy silty alluvium.",NA,NA,NA,NA,"Loreto","McDaniel 25385","1981","8","19",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,"Maynas",NA,"95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","2568939","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Calaway H. Dodson","South America","Peru","Carretera Santa Marina, norte de Iquitos.",NA,NA,NA,NA,"Loreto","Dodson 2884","1964","11","3",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2011-04-04 10:39:00-03","MO","MOBOT","2738970","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Washington L. Galiano","South America","Peru","Dist. Ollantaytambo, Cachijata, Bosque seco.",NA,NA,NA,NA,"Cusco","Galiano 5325","2003","9","10","-72.26666","-13.26833",NA,NA,NA,NA,"Mart.",NA,NA,"Urubamba",NA,"2846.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"328","2013-06-02 05:38:00-03","MO","MOBOT","2739577","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Washington L. Galiano|Efraín Suclli","South America","Peru","Dist. Lucre, Pikillacta, Wacarpay, Lucre. Bosque Seco Interandino.",NA,NA,NA,NA,"Cusco","Galiano 5620","2004","2","4","-71.73583","-13.63166",NA,NA,NA,NA,"Mart.",NA,NA,"Cusco",NA,"3030.00000000","3120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"329","2016-11-15 05:15:00-02","MO","MOBOT","3268753","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Antonio C. Krapovickas|Carmen L. Cristóbal|J. Irigoyen|Aurelio Schinini","South America","Argentina","Esquina. Costa del río Corriente.",NA,NA,NA,NA,"Corrientes","Krapovickas 26727","1974","11","30",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,"Esquina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","3268758","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R.C. Molon","South America","Brazil","Caxias do Sul - Jardim Botânico. Junto á estrada.",NA,NA,NA,NA,"Rio Grande do Sul","Molon 9025","1993","3","11",NA,NA,NA,NA,NA,NA,"Mart.","S.F. Smith",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","3268759","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Per Dusén","South America","Brazil","Sta. Catherina: Rio Capinzal (Station via Jerrease?) ad .. fluminis. Rio de Teixe.",NA,NA,NA,NA,NA,"Dusén 17846","1916","2","26",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqueira",NA,NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","3268761","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Armando T. Hunziker","South America","Argentina","Sierra de Ancasti: Falda E, entre El Alto y Alijilán: Súcuma, a orillas del río.",NA,NA,NA,NA,"Catamarca","Hunziker 17240","1964","3","25",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,"El Alto",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","3268762","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Erik L. Ekman","South America","Argentina","Posadas, Bonpland, in campiña.",NA,NA,NA,NA,NA,"Ekman 106","1908","1","16",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","3268763","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Armando T. Hunziker","South America","Argentina","Sierra del Cerro Colorado, en el camino que viene desde Caminiaga.",NA,NA,NA,NA,"Córdoba","Hunziker 12170","1956","5","5",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,"Tulumba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2016-11-15 05:15:00-02","MO","MOBOT","3268764","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Antonio C. Krapovickas","South America","Argentina","Arroyo Gelvez. Delta del Paraná. Seccion.",NA,NA,NA,NA,"Buenos Aires","Krapovickas 2798","1946","1","6",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","3268766","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Bernardo Rosengurtt","South America","Uruguay","En ladera pratense. Escuela de Agronomia San Antonio.",NA,NA,NA,NA,"Salto","Rosengurtt B-4895","1945","11","29",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3268768","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","L.C. Stutz","South America","Paraguay","Bord de chomin - Sisiere. La Calmona-Paraguari.",NA,NA,NA,NA,NA,"Stutz de Ortega 1461","1983",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","3268770","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Edith Lurvey","South America","Paraguay","Malezas del Paraguay. Lugar Piraeta.",NA,NA,NA,NA,NA,"Lurvey 380","1981","10","29",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","3268771","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Edith Lurvey","South America","Paraguay","Malezas del Paraguay. Lugar: Pirareta. (Sept. 3). Maiz.",NA,NA,NA,NA,NA,"Lurvey 197","1980","9","19",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","3268772","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Armando T. Hunziker","South America","Argentina","Arroyo Gélvez. Delta Paraná. Secc1a.",NA,NA,NA,NA,"Buenos Aires","Hunziker 1551","1946","1","6",NA,NA,NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2014-07-25 06:20:00-03","MO","MOBOT","3357243","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Ghillean T. Prance|Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","South America","Brazil","Rio Solimões and Rio Javari. Rio Solimões, path along bank between Leticia and El Marco.",NA,NA,NA,NA,"Amazonas","Prance 16816","1973","7","24",NA,NA,NA,NA,NA,NA,"Mart.","T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","3392069","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Ronaldo Wasum","South America","Brazil","Caçapava do Sul - Rio Camaquã, sobre rochedos - junto ao rio.",NA,NA,NA,NA,"Rio Grande do Sul","Wasum 12226","1997","12","12",NA,NA,NA,NA,NA,NA,"Mart.","S.F. Smith",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","735456","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Elsa M. Zardini|A. Aguayo","South America","Paraguay","Parque Nacional Ybycu'í. Forest on trail from Arroyo Minas to Arroyo Corrientes.",NA,NA,NA,NA,"Paraguarí","Zardini 10095","1989","1","27","-56.83333","-26.05",NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","26",NA
"344","2013-10-09 05:41:00-03","MO","MOBOT","735745","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Elsa M. Zardini|Ramón Velásquez","South America","Paraguay","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.",NA,NA,NA,NA,"Guairá","Zardini 8918","1988","12","17","-56.25","-25.91666",NA,NA,NA,NA,"Mart.","M. Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-136",NA
"345","2014-12-18 09:58:00-02","MO","MOBOT","736524","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R. Dueñas","South America","Peru","Huambutio, San Salvador. (Plants from transects and general collections).",NA,NA,NA,NA,"Cusco","Dueñas 103","1986","6",NA,"-71.6666667","-13.6333333",NA,NA,NA,NA,"Mart.","R. Bord (FR)",NA,"Calca",NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","86-1",NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","3268757","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","James A. Ratter|S.G. da Fonseca|R.A. de Castro","South America","Brazil","Vale de Sonhos (80 km N of Barra do Garças on the road to Xavantina).",NA,NA,NA,NA,"Mato Grosso","Ratter 2311","1972","8","29","-52.33333","-15.66666",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2013-10-09 05:41:00-03","MO","MOBOT","737415","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Elsa M. Zardini|Ramón Velásquez","South America","Paraguay","Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest near Antena, 12 kms S of Melgarejo.",NA,NA,NA,NA,"Guairá","Zardini 11556","1989","3","13","-56.25","-25.91666",NA,NA,NA,NA,"Mart.","T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","72",NA
"348","2015-01-21 14:35:00-02","MO","MOBOT","737632","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","South America","Peru","Padre Isla, Río Amazonas across from Iquitos, seasonally inundated tahuampa forest.",NA,NA,NA,NA,"Loreto","Gentry 29935","1980","10","10","-73.15","-3.65",NA,NA,NA,NA,"Mart.","Thomas Borsch (FR)",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","80-42",NA
"349","2012-05-08 13:00:00-03","MO","MOBOT","100472099","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans elegans","Fernando O. Zuloaga|et al.","South America","Argentina","Tafí de Valle a Tucumán, Quebrada de los Sosa.",NA,NA,NA,NA,"Tucumán","Zuloaga 9534","2007","2","18","-65.6638889","-26.9855555",NA,NA,NA,NA,NA,"T. Ortuño",NA,"Tafí","elegans","1680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"350","2015-12-05 21:16:00-02","MO","MOBOT","2491856","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans elegans","M. Ortiz","South America","Paraguay","Cerro Palacios",NA,NA,NA,NA,"Paraguarí","Ortiz 414",NA,NA,NA,"-57.18333","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,"elegans","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","3268754","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans gracilior","Isabel Basualdo","South America","Paraguay","A 3 kms del desvio a Pirareta.",NA,NA,NA,NA,"Cordillera","Basualdo 2838","1990","4","17","-57.08333","-25.45",NA,NA,NA,NA,"Chodat","T.M. Pedersen (CTES)",NA,NA,"gracilior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","3268756","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans gracilior","Isabel Basualdo","South America","Paraguay","Cantera 2 bocas. 8 kms del desvio.",NA,NA,NA,NA,"Caaguazú","Basualdo 2861","1990","4","18","-56.25","-25.55",NA,NA,NA,NA,"Chodat","T.M. Pedersen (CTES)",NA,NA,"gracilior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
