"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"156","2019-11-13 11:28:40-03","USP","SPF","126765","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Shirasuna, RT","Forzza, RC","353","1997","10","24","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00126765","SPF00126765","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:28:40-03","USP","SPF","127367","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Shirasuna, RT","Forzza, RC","353","1997","10","24","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00127367","SPF00127367","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:28:40-03","USP","SPF","148835","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Krieger, L","FPNC455","1988","11","19","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde.",NA,NA,NA,NA,NA,NA,"SPF00148835","SPF00148835","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:28:40-03","USP","SPF","179186","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Anônimo","Viana, PL","2521","2006","06","10","Brasil","Minas Gerais","Felício dos Santos","Área de Proteção Ambiental Felício, Cachoeira do Sumidouro.","-43.25425","-18.234806","-43.25425","-18.234806","877","877","SPF00179186","SPF00179186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:28:40-03","USP","SPF","113165","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Sendulsky, T","Andrade, PM","1319","1991","06","19","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"SPF00113165","SPF00113165","1991","11",NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA
"161","2019-11-13 11:28:40-03","USP","SPF","106836","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Campos, MTVA","CFSC13799","1994","09","29","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106836","SPF00106836","2007","10",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"162","2019-11-13 11:28:40-03","USP","SPF","106748","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Campos, MTVA","CFSC13748","1994","06","24","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106748","SPF00106748","2007","10",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"163","2019-10-07 09:21:41-03","UEFS","HUEFS","181727","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","P.L.Viana","Silva, C.","551","2011","10","14","Brasil","Minas Gerais","Santana do Riacho","MG 010 sentido Serro, mata de Capão associada à área de Campo Rupestre à direita da rodovia. 1360m alt.","-43.5","-19.216667","43W30'","19S13'",NA,NA,"HUEFS0181727","HUEFS0181727","2014","04",NA,NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA
"164","2019-10-07 09:21:41-03","UEFS","HUEFS","9792","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","P.L.Viana","Hatschbach, G.","51734","1987","11","24","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUEFS0009792","HUEFS0009792","2009","07",NA,NA,NA,NA,NA,"Angiospermae","Poales",NA,"44368","auto","Lilianae",NA,NA,NA
"165","2019-10-07 09:21:41-03","UEFS","HUEFS","162543","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Lucas, E.J.","330","2006","11","16","Brasil","São Paulo","Cunha","parque estadual da serra do mar , estrada municipal, c. de 5 km da sede","-44.9599990844727","-23.0699996948242","45W2'99''","23S15'94''","1024","1024","HUEFS0162543","HUEFS0162543",NA,NA,NA,"floresta ombrófila densa, alto montana",NA,NA,NA,"Angiospermae","Poales",NA,"38855","auto","Lilianae",NA,NA,NA
"166","2021-03-04 11:16:03-03","UEFS","HUEFS","162555","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","R.T.Shirasuna","Lucas, E.J.","409","2006","11","17","Brasil","São Paulo","Cunha","parque estadual da serra do mar, trilha do rio bonito, próximo da sede","-44.9599990844727","-23.0699996948242",NA,NA,"1075","1075","HUEFS0162555","HUEFS0162555","2011",NA,NA,"floresta bastante perturbada com bambu",NA,NA,NA,"Angiospermae","Poales",NA,"38855","auto","Lilianae",NA,NA,NA
"167","2019-10-07 09:21:41-03","UEFS","HUEFS","241840","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Silva, C.","1018","2013","11","15","Brasil","Minas Gerais","Catas Altas","Santuário do Caraça, trilha para a Cascatinha. Borda de mata associada a campo rupestre.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"HUEFS0241840",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Poales",NA,"11966","auto","Lilianae",NA,NA,NA
"168","2020-07-23 12:18:23-03","CEPLAC","CEPEC","12963","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata",NA,"T. R. Soderstrom","T. R. Soderstrom","1901","1972","03","15","Brasil","Espírito Santo","LINHARES","Reserva Biologica de Sooretama.","-40.133333","-19.116667","40W8'0","19S7'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1972"
"169","2020-07-23 12:18:23-03","CEPLAC","CEPEC","92530","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata",NA,"A. G. Burman","L. Krieger","455","1988","11","19","Brasil","Minas Gerais","BELO HORIZONTE","Parque Nacional do Caparaó - Vale Verde. Perto de ribeirão.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"170","2019-11-01 15:15:54-03","UnB","UB","583","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Irwin, HS; Souza, R; et al.","9524","1965","10","25","Brasil","Distrito Federal","Brasília","25 Km E de Brasília na estrada para Planaltina","-47.9296989440918","-15.7797002792358",NA,NA,"1000","1000",NA,NA,NA,NA,NA,"D1M#.; Decumbente 1m; Sombra de galeria a margem de um pequeno córrego.","Southern America",NA,NA,"Monocotyledonae",NA,NA,"70570","auto",NA,NA,NA,NA
"171","2019-11-01 15:15:54-03","UnB","UB","152795","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Filgueiras, TS","Ribeiro, DG; Filgueiras, TS","144","2006","10","25","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada.","-47.51","-14.1325","-47.51","-14.1325","1186","1186","UB0017309","UB0017309","2012","05","22","Grande população dos dois lados da trilha.; Bambu lenhoso atingindo de 1,5-3,0m altura. Fimbrias evidentes. Estéril.; Vegetação: mata.","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:15:54-03","UnB","UB","31042","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Pacheco, RA; Romero, R; Nakajima, JN; Hattori, EKO; Santos, PAM; Volpi, RL","698","2003","11","27","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem - Trilha Salto do Canyon. Parque Nacional da Serra da Canastra","-46.653611","-20.434444","-46.653611","-20.434444",NA,NA,"UB0017301","UB0017301","2010","04",NA,"Brácteas esverdeadas.; 1,5m; Mata de galeria.","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:15:54-03","UnB","UB","31043","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Krieger, L; et al.","455","1988","11","19","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó - Vale Verde. Perto de Ribeirão",NA,NA,NA,NA,NA,NA,"UB0017297","UB0017297","2010","04",NA,"Formando conjuntos densos, quase intransponíveis. Caule fino, longo, ascendendo, apoiado em outras plantas. Folhas um tanto plicadas.; .","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:15:54-03","UnB","UB","582","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Irwin, HS; Souza, R; et al.","18312","1966","07","21","Brasil","Goiás","São Gabriel","50 Km N de Planaltina estrada para Veadeiros",NA,NA,NA,NA,"1000","1000","UB0017299","UB0017299","2010","04",NA,"D1M# Nós enraizantes; Node-rooting, the culms 1m; Floresta de galeria.","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:15:54-03","UnB","UB","31040","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Filgueiras, TS","Irwin, HS; Soderstrom, TR","5962","1964","09","04","Brasil","Distrito Federal","Brasília","Parque Municipal do Gama 30 Km SE de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"850","850",NA,NA,NA,NA,NA,"D1M# Touceiras com 5-8 colmos. Data de determinação inferida. Altitude média + ou - 150m.; 1m; Sob a sombra de uma floresta. Topologia: Declive.","Southern America",NA,NA,"Monocotyledonae",NA,NA,"70570","auto",NA,NA,NA,NA
"176","2019-11-01 15:15:54-03","UnB","UB","584","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Filgueiras, TS","Irwin, HS; Soderstrom, TR","5962","1964","09","04","Brasil","Distrito Federal","Brasília","Parque Municipal do Gama 30 Km SE de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"850","850","UB0025392","UB0025392",NA,NA,NA,"D1M# Touceiras com 5-8 colmos. Data de determinação inferida. Altitude média + ou - 150m.; 1m; Sob a sombra de uma floresta. Topologia: Declive.","Southern America",NA,NA,"Monocotyledonae",NA,NA,"70570","auto",NA,NA,NA,NA
"177","2019-05-06 12:01:34-03","UFU","HUFU","35763","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Oliveira, R.C.","Pacheco, R.A.; Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M. & Volpi, R.L.","698","2003","11","27","Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Paraíso Selvagem. Trilha Salto do Canyon.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"HUFU00035810",NA,"2004","03",NA,"Planta 1,5 m. Brácteas esverdeadas.; Mata de galeria.",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA
"178","2021-02-23 13:22:59-03","MN","R-TIPOS","6012a","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Doell.","Clark, L.G.","Regnell, A.F.","II - 315","1861",NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000006012a","R000006012a_001","1990","02","08",NA,NA,NA,NA,NA,NA,"Isosyntypus","25710","auto",NA,NA,NA,NA
"179","2021-02-23 13:22:59-03","MN","R-TIPOS","6012b","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Doell.","Clark, L.G.","Regnell, A.F.","II - 315","1861",NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000006012b","R000006012b_001","1990","02","08",NA,NA,NA,NA,NA,NA,"Isosyntypus","25710","auto",NA,NA,NA,NA
"180","2021-02-23 13:22:59-03","MN","R-TIPOS","6012","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Doell.","Clark, L.G.","Regnell, A.F.","II - 315","1861",NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000006012","R000006012_001","1990","02","08",NA,NA,NA,NA,NA,NA,"Isosyntypus","25710","auto",NA,NA,NA,NA
"181","2021-02-23 13:22:59-03","MN","R-TIPOS","6012c","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Doell.","Clark, L.G.","Regnell, A.F.","II - 315","1861",NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000006012c","R000006012c_001","1990","02","08",NA,NA,NA,NA,NA,NA,"Isosyntypus","25710","auto",NA,NA,NA,NA
"182","2020-08-20 20:41:18-03","UFSC","FLOR","64004","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Shirasuna, R.T.","Shirausa, R.T.; Abreu, L.; Markowitsch, C.J.; Paz, A.M.","2850","2010","07","13","Brasil","São Paulo","Barra do Turvo","Parque Estadual do Rio Turvo, Rodovia Regis Bittencourt, km, 535, trilha atrás do alojamento do Instituto Florestal, base do Cedro.","-48.401389","-24.968056","48º24'5''W","24º58'5''S","660","660","FLOR0064004","FLOR0064004_01 FLOR0064004_02 FLOR0064004_1 FLOR0064004_2","2010",NA,NA,"Planta escandante, inflorescência cor verde maculada de castanho, florescimento ocasional, população jovem",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"183","2020-08-20 14:59:29-03","UFSC","FLOR","15190","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Greco, T.h.","Souza, M.L.; Reis, A.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.","843","1985","10","10","Brasil","Santa Catarina","Blumenau","Fazenda Renaux-Hering, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FLOR0015190",NA,"2014","02",NA,"Bambuseae herbácea (segundo M. Lizarazu).",NA,NA,NA,NA,"Poales",NA,"34291","auto",NA,NA,NA,NA
"184","2020-08-20 14:59:29-03","UFSC","FLOR","15147","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Greco, T.h.","Souza, M.L.; Reis, A.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.","846","1985","10","10","Brasil","Santa Catarina","Blumenau","Próximo à Fazenda Renaux-Hering, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FLOR0015147",NA,"2014","02",NA,"Bambuseae herbácea (segundo M. Lizarazu).",NA,NA,NA,NA,"Poales",NA,"34291","auto",NA,NA,NA,NA
"185","2020-08-20 14:59:29-03","UFSC","FLOR","15092","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Greco, T.h.","Souza, M.L.; Reis, A.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.","845","1985","10","10","Brasil","Santa Catarina","Blumenau","Próximo à Fazenda Renaux-Hering, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FLOR0015092",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"34291","auto",NA,NA,NA,NA
"186","2020-08-20 20:41:18-03","UFSC","FLOR","24500","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Smith, L.B.","Reitz, R.","7354","1968","08","27","Brasil","Santa Catarina","Brusque","Salto Alto.","-48.9174995422363","-27.0981006622314",NA,NA,"200","200","FLOR0024500",NA,"1978",NA,NA,"1m altura. Em agrupamentos puros, densos em mata pequena e baixa",NA,NA,NA,NA,"Poales",NA,"19684","auto",NA,NA,NA,NA
"187","2020-08-20 20:41:18-03","UFSC","FLOR","24525","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Smith, L.B.","Reitz, R.","7368","1968","07","06","Brasil","Santa Catarina","Brusque","Salto Alto.","-48.9174995422363","-27.0981006622314",NA,NA,"150","150","FLOR0024525",NA,"1978",NA,NA,"taquarina trepadeira, 1 a 2m altura. A maior parte já era flor passada. Vide coleção anterior R. Reitz 7354, do mesmo local, com flores em botão",NA,NA,NA,NA,"Poales",NA,"19684","auto",NA,NA,NA,NA
"188","2020-08-20 14:59:29-03","UFSC","FLOR","59125","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Greco, T.h.; Filgueiras, T.","162","2013","07","25","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga - PEFI.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"FLOR0059125",NA,NA,NA,NA,"material estéril (st).",NA,NA,NA,NA,"Poales",NA,"53584","auto",NA,NA,NA,NA
"189","2021-03-04 15:42:10-03","IF","SPSF","52947","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) (McClure)",NA,"R.T.Shirasuna","3709","2014","09","24","Brasil","SP","Guarulhos","Rodoanel Mário Covas","-46.4675","-23.410556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Bambú escandente, com aprox. 1,6 m de altura. Jovem estéril.; GEOGRAFIA: Na mata. Norte, lote 6, OAE 703-704.;","América do Sul",NA,NA,"Magnoliophyta","Poales",NA,NA,NA,"Liliopsida",NA,NA,NA
"190","2021-03-04 15:42:10-03","IF","SPSF","46917","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) Henrard","R.T.Shirasuma","R.J.F.Garcia & R.F.Almeida & B.G.Fries","3048","2007","08","14","Brasil","SP","São Paulo","Sítio Maravilha","-46.6300010681152","-23.5400009155273",NA,NA,"783","805",NA,NA,"2009","07","07","COLETA: Trepadeira, espiguetas verdes. Projeto FEMA-Bugio.; GEOGRAFIA: Bacia do Rio Capivari, mata secundária.;","América do Sul",NA,NA,"Magnoliophyta","Poales",NA,"53584","auto","Liliopsida",NA,NA,NA
"191","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Döll",NA,"Weddell, HA","Museum Par1723",NA,NA,NA,"Brazil",NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,NA,"P02P3N0044",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:12:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Döll",NA,"Regnell, AF","II315",NA,NA,NA,"Brazil","Minas Gerais","Caldas","ad Caldas prov. Minarum","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P02P3N0044",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"193","2017-09-11 17:12:37-03","UnB","HBVIRTFLBRAS","31041","O","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Incógnito","Irwin, HS","18312",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:52:39-03","UFRGS","ICN","133310","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Burman, AG","Krieger, L; et al.","455","1988","11","19","Brasil","MG",NA,"Parque Nacional do Caparaó, vale Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doação UFJF.","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:52:39-03","UFRGS","ICN","153738","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Welker, R Schmidt; C.","s.n.","2007","10","31","Brasil","SP","São Paulo","Parque Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Altura 1 metro.; Beira de trilha, borda da mata,","América do Sul",NA,NA,"Monocotyledon",NA,NA,"53584","auto",NA,NA,NA,NA
"196","2019-11-21 10:14:49-03","IBt","SP","252371","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Filgueiras, TS","Clark, L; Morel, M","782","1991","02","02","Brasil","Minas Gerais","Lima Duarte","Serra do Ibitipoca, Parque Estadual (Florestal) do Ibitipoca, trail from the Núcleo Administrativo to the Estacionamento, near Gruta dos Coelhos","-43.866667","-21.7","-43.866667","-21.7","1200","1200","SP042184","SP042184","2008","10",NA,"Treated with 70% EtOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:14:49-03","IBt","SP","238272","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Clark, LG; Morel, M; Sarahyba, S; Sylvestre, L","671","1990","02","12","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional do Itatiaia, Maromba, trails to Veu de Noiva and Itaporani.","-44.616667","-22.416667","-44.616667","-22.416667","1150","1150","SP041080","SP041080","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:14:49-03","IBt","SP","252355","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Clark, LG; Morel, M","766","1991","01","27","Brasil","Minas Gerais","Santa Bárbara","Parque Natural e Santuário do Caraça, Campo rupestre below trail to the Piscina, along a stream flowing into the Rio Caraça","-43.366667","-19.3","-43.366667","-19.3","1290","1290","SP042181","SP042181","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:14:49-03","IBt","SP","256350","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Filgueiras, TS; Lopes, RD","2006","1992","01","06","Brasil","Distrito Federal",NA,"Saia Velha, Área Alfa (Marinha). Crescendo na margem do ribeirão Saia Velha",NA,NA,NA,NA,NA,NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:14:49-03","IBt","SP","358568","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Clark, LG; Londoño, X; Oliveira, W","1028","1992","02","17","Brasil","São Paulo","Barra do Turvo","Rio Barreiro, km 528 of BR 116, across the highway from Posto Alto da Serra paraiso, between Rio Barreiro and Rio Caapora","-48.35","-24.966667","-48.35","-24.966667","620","620",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:14:49-03","IBt","SP","412190","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Shirasuna, RT; et al.","2225","2009","03","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.319889","-23.785722","-46.319889","-23.785722","809","809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:14:49-03","IBt","SP","415804","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Graciano Ribeiro, D; Filgueiras, TS","144","2006","10","25","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada. Folha: SD-23-Y-A","-47.51","-14.0825","-47.51","-14.0825","1186","1186","SP041079","SP041079","2010","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:14:49-03","IBt","SP","420267","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Shirasuna, RT","Shirasuna, RT; Abreu, L; Markowitsch, CJ; Paz, AM","2850","2010","07","13","Brasil","São Paulo","Barra do Turvo","Parque Estadual do Rio Turvo, Rodovia Régis Bittencourt, km 535, trilha atrás do alojamento do Instituto Florestal, base do Cedro","-48.401389","-24.968056","-48.401389","-24.968056","660","660",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:14:49-03","IBt","SP","420320","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Shirasuna, RT","Shirasuna, RT","2860","2010","07","29","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Cientec","-46.627222","-23.651944","-46.627222","-23.651944","819","819",NA,NA,"2010","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:14:49-03","IBt","SP","475625","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Viana, PL; Mota, NFO; Barbosa, ALTO","3768","2009","01","05","Brasil","São Paulo","Ilha Comprida","Pedrinhas, Estrada que liga Pedrinhas à praia.","-47.791667","-24.898333","-47.791667","-24.898333","5","5","SP041074","SP041074","2009","01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:14:49-03","IBt","SP","488064","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Shirasuna, RT","Shirasuna, RT","3709","2014","09","24","Brasil","São Paulo","Guarulhos","Lote 6. OAE 703-704.","-46.467389","-23.4105","-46.467389","-23.4105",NA,NA,NA,NA,"2014","09","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
