"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","yearIdentified","class","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","relatedCatalogItem"
"97","2020-05-08 11:09:43-03","UEFS","HUEFS","209316","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","133","1979","12","14",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada 213.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209316","HUEFS0209316","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"98","2020-05-08 11:09:43-03","UEFS","HUEFS","209614","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"353","1981","12","16",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Bomba d'água.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209614","HUEFS0209614","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"99","2020-05-08 11:09:43-03","UEFS","HUEFS","209324","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"169","1979","11","16",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Caingá.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209324","HUEFS0209324","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"100","2020-05-08 11:09:43-03","UEFS","HUEFS","209323","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","118","1979","11","16",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Caingá.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209323","HUEFS0209323","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"101","2020-05-08 11:09:43-03","UEFS","HUEFS","209606","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Siqueira, G.S.","125","2004","10","29",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Caingá.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209606","HUEFS0209606","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"102","2020-05-08 11:09:43-03","UEFS","HUEFS","209317","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","132","1979","12","14",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Caingá.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209317","HUEFS0209317","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"103","2020-05-08 11:09:43-03","UEFS","HUEFS","209329","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","100","1979","10","23",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Caingá.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209329","HUEFS0209329","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"104","2020-05-08 11:09:43-03","UEFS","HUEFS","209610","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","202","1980","11","04",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209610","HUEFS0209610","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"105","2020-05-08 11:09:43-03","UEFS","HUEFS","209325","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"166","1979","11","13",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209325","HUEFS0209325","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"106","2020-05-08 11:09:43-03","UEFS","HUEFS","209330","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I. A.","87","1979","10","12",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Gávea.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209330","HUEFS0209330","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"107","2020-05-08 11:09:43-03","UEFS","HUEFS","209613","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","210","1980","11","10",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Gávea.","-40.0722007751465","-19.3910999298096",NA,"Mata ciliar.","HUEFS0209613","HUEFS0209613","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"108","2020-05-08 11:09:43-03","UEFS","HUEFS","209611","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","203","1980","11","04",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Gávea.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209611","HUEFS0209611","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"109","2020-05-08 11:09:43-03","UEFS","HUEFS","209320","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","126","1979","11","30",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209320","HUEFS0209320","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"110","2020-05-08 11:09:43-03","UEFS","HUEFS","209319","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","127","1979","12","01",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209319","HUEFS0209319","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"111","2020-05-08 11:09:43-03","UEFS","HUEFS","209326","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","109","1979","11","06",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209326","HUEFS0209326","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"112","2020-05-08 11:09:43-03","UEFS","HUEFS","209327","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"158","1979","10","06",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209327","HUEFS0209327","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"113","2020-05-08 11:09:43-03","UEFS","HUEFS","209328","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","103","1979","10","24",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209328","HUEFS0209328","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"114","2020-05-08 11:09:43-03","UEFS","HUEFS","209322","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","124","1979","11","30",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209322","HUEFS0209322","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"115","2020-05-08 11:09:43-03","UEFS","HUEFS","209315","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I. A.","135","1979","12","18",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada municipal João Pedro. Ponto de ref. final da est. 161.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209315","HUEFS0209315","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"116","2020-05-08 11:09:43-03","UEFS","HUEFS","209612","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","L.P.de Queiroz","Silva, I.A.","204","1980","11","07",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Santa Terezinha.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209612","HUEFS0209612","Linhares",NA,NA,"48094","auto",NA,"2019","Rosanae","02",NA,NA,NA,NA,NA
"117","2020-05-08 11:09:43-03","UEFS","HUEFS","16832","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","166","1979","11","13",NA,"Brasil","Espírito Santo","Resreva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016832","HUEFS0016832","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"118","2020-05-08 11:09:43-03","UEFS","HUEFS","16835","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","158","1979","11","06",NA,"Brasil","Espírito Santo","Resreva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016835","HUEFS0016835","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
"119","2020-07-23 12:02:02-03","CEPLAC","CEPEC","40719","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Moldenhawera","papillanthera","Moldenhawera papillanthera",NA,"H. C. de Lima","G. Hatschbach","48713","1988","12","09",NA,"Brasil","Espírito Santo","Rancho Alto.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"LINHARES",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"120","2020-07-23 12:02:02-03","CEPLAC","CEPEC","61916","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Moldenhawera","papillanthera","Moldenhawera papillanthera",NA,"L. P. de Queiroz","G. Hatschbach","60061","1993","11","10",NA,"Brasil","Espírito Santo","Reserva Florestal de Sooretama.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"LINHARES",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2008"
"121","2020-07-23 12:02:02-03","CEPLAC","CEPEC","168","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Moldenhawera","papillanthera","Moldenhawera papillanthera",NA,"L. P. de Queiroz","R. P. Belém","1540","1965","08","10",NA,"Brasil","Espírito Santo","Reserva Florestal de Sooretama.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"LINHARES",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1996"
