"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"45","2015-02-10 11:45:46-02","BM","SOLANACEAE_SOURCE_BR","69317","O","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza, G.E.","1991","02",NA,"Dusén, P.","8255","1909","03","18","Brazil","Paraná",NA,"Roça Nova",NA,NA,NA,NA,NA,NA,NA,NA,"Ad marg. silvulae.","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae","12-8505",NA,NA,NA,NA
"46","2015-02-10 11:45:48-02","BM","SOLANACEAE_SOURCE_BR","69483","O","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza, G.E.","2005","01","01","Dusén, P.","6659","1908","08","29","Brazil","Paraná",NA,"Serra do Mar, Ypiranga.",NA,NA,NA,NA,NA,NA,NA,NA,"In ripa fluminis.","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae","12-8506",NA,NA,NA,NA
"47","2015-02-10 11:45:48-02","BM","SOLANACEAE_SOURCE_BR","69498","O","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza, G.E.","2005","01","01","Jönsson, G.","559a","1914","06","20","Brazil","Paraná",NA,"Porto de Cima",NA,NA,NA,NA,NA,NA,NA,NA,"in silva primaeva","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae","12-8508",NA,NA,NA,NA
"48","2015-02-10 11:45:46-02","BM","SOLANACEAE_SOURCE_BR","69139","O","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza, G.E.","2005","01","01","Rambo, B.","50103","1951","02","21","Brazil","Rio Grande do Sul","Bom Jesus","Taimbezinho., Taimbezinho p. S. Fr. de Paula.","-50.4167","-28.6678",NA,NA,NA,NA,"B100448811",NA,"In araucarieto. Fl. fr. maturo.","Magnoliophyta","Solanales","Southern America",NA,"55856","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"49","2015-02-10 11:45:46-02","BM","SOLANACEAE_SOURCE_BR","69310","O","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Rodrigues, I.M.C.","2012","01","01","Oliveira, P.I.","576","1982","06","28","Brazil","Paraná","Quatro Barras","Rio Taquari.","-49.0769","-25.3656",NA,NA,NA,NA,NA,NA,"Arbusto 2 m; frutos verdes, da capoeira.","Magnoliophyta","Solanales","Southern America",NA,"17116","auto","Dicotyledoneae","5311800",NA,NA,NA,NA
"50","2015-02-10 11:45:48-02","BM","SOLANACEAE_SOURCE_BR","69509","O","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza, G.E.","2005","01","01","Hatschbach, G.","25993","1971","01","19","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo.","-48.8344","-25.4769",NA,NA,NA,NA,NA,NA,"Arbusto 2 m, flor alvecente.; Mata pluvial encosta de morro.","Magnoliophyta","Solanales","Southern America",NA,"30514","auto","Dicotyledoneae","12-8501",NA,NA,NA,NA
"51","2019-10-09 11:25:03-03","UFBA","ALCB","112066","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2009",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","4383","2005","08","05","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1m, flor alvacenta.; Atlântica","Dicotyledon",NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:34:55-03","NBC","NL-BOTANY","L.2876062","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Düsen P",NA,"1914","02","18","Brazil",NA,NA,"Parana: Valta Grande, ad marz.",NA,NA,NA,NA,NA,NA,"NL-L2876062","NL-L2876062","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2876062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U.1737700","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker AT; Barboza GE","1991","02","01","Hoehne W",NA,"1967","04","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1737700","NL-U1737700","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,"U 0098260",NA,NA,NA
"54","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U.1737701","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","01","12","Brazil",NA,NA,"Est. Parana, Rio do Corvo S. of Graciosa.",NA,NA,NA,NA,NA,NA,"NL-U1737701","NL-U1737701","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U.1737702","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","03","07","Brazil",NA,NA,"Sabia, Vidal Ramos, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1737702","NL-U1737702","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-11-04 11:19:52-03","ESALQ","ESA","105639","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana",NA,"M. Sobral","2008","06","25","Gasper, A.L.","1673.0","2008","03","27","Brasil","Santa Catarina","Rio do Campo",NA,"-50.1413993835449","-26.9489002227783",NA,NA,NA,NA,"ESA105639","ESA105639",NA,"Magnoliophyta",NA,NA,NA,"24225","auto",NA,NA,NA,NA,NA,NA
"57","2020-09-14 20:29:38-03","FPS","FPS","2040","MachineObservation","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehman","Schwirkowski, P.","2016","01","31","Schwirkowski, P.","1532","2016","01","31","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Próximo à Rua José Augustin. Beira de trilhos","-49.370422","-26.278334","-49.370422","-26.278334",NA,NA,"FPS02040,FURB49600","FPS02040_v01 FPS02040_v02 FPS02040_v03 FPS02040_v04 FPS02040_v05 FPS02040_v06 FURB49600","<ll>dwc_commonname:</ll> Pimenta-branca",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49600","voucher",NA,NA
"58","2020-09-14 20:29:38-03","FPS","FPS","1157","MachineObservation","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehman","Schwirkowski, P.","2008","05","22","Schwirkowski, P.",NA,"2008","05","22","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"FPS01157","FPS01157_v01","<ll>dwc_commonname:</ll> Pimenta-branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-09-14 20:29:38-03","FPS","FPS","3781","MachineObservation","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehman","Schwirkowski, P.","2018","12","04","Schwirkowski, P.","3208","2018","12","04","Brasil","Santa Catarina","São Bento do Sul","Bairro Schramm. Próximo à Rua Frieda Pscheidt","-49.369835","-26.254692","-49.369835","-26.254692",NA,NA,"FPS03781,FURB63630","FPS03781_v01 FPS03781_v02 FPS03781_v03 FPS03781_v04 FPS03781_v05 FPS03781_v06 FPS03781_v07 FPS03781_v08 FPS03781_v09 FPS03781_v10 FPS03781_v11 FPS03781_v12 FPS03781_v13 FPS03781_v14 FPS03781_v15 FURB63630","<ll>dwc_commonname:</ll> Pimenta-branca",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 63630","voucher",NA,NA
"60","2019-08-27 13:33:20-03","IAP","PACA-AGP","50373","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","L. Bianchetti","2002","04",NA,"Rambo, B.",NA,"1951","07","20","Brasil","SC","Biguaçu","Serra do Fachinal","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"PACA050373",NA,"Habitat: In silva primaeva Fenofase: flor e fruto semievoluto","Magnoliophyta","Solanales",NA,NA,"20442","auto","Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:33:20-03","IAP","PACA-AGP","107809","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. Soares","2005","04","12","E. Soares","92","2005","04","12","Brasil","RS","Caraá",NA,"-50.305556","-29.748056","50°18'20''W","29°44'53''S",NA,NA,"PACA107809",NA,"subarbusto ca. 1,5m alt., frutos imaturos","Magnoliophyta","Solanales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:33:20-03","IAP","PACA-AGP","33627","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","L. Bianchetti","2002","04",NA,"Hatschbach, G.",NA,"1946","04","28","Brasil","PR",NA,NA,NA,NA,NA,NA,NA,NA,"PACA033627",NA,"Habitat: In dumetosis Fenofase: flor e fruto","Magnoliophyta","Solanales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:33:20-03","IAP","PACA-AGP","107810","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. Soares","2005","03","01","E. Soares","74","2005","03","01","Brasil","RS","Canela","Arredores do parque caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA107810",NA,"arbusto, ca de 2,5m alt. flores brancas com máculas verdes nas pétalas; ramos planos","Magnoliophyta","Solanales",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:33:20-03","IAP","PACA-AGP","54248","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Emrich, K.",NA,"1954","03","18","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA054248",NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Solanales",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:33:20-03","IAP","PACA-AGP","46387","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","L. Bianchetti","2002","04",NA,"Rambo, B.",NA,"1950","03","20","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"PACA046387",NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Solanales",NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:33:20-03","IAP","PACA-AGP","41975","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Rambo, B.",NA,"1949","06","13","Brasil","RS","Nova Petrópolis","P. Caí","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA041975",NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Solanales",NA,NA,"14669","auto","Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:33:20-03","IAP","PACA-AGP","54733","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Rambo, B.",NA,"1954","01","01","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054733",NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Solanales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:33:20-03","IAP","PACA-AGP","4471","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Rambo, B.",NA,"1941","01","08","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA004471",NA,"Habitat: In araucarieto Fenofase: flor nodum aperto","Magnoliophyta","Solanales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"69","2019-08-27 13:33:20-03","IAP","PACA-AGP","85001","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Sehnem, A.","15929","1978","02","23","Brasil","RS","São Francisco de Paula","Potreiro Novo, Tainhas.","-50.5835990905762","-29.4480991363525",NA,NA,"500","500","PACA085001",NA,"Habitat: Herba ad viam per silvam.","Magnoliophyta","Solanales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"70","2019-08-27 13:33:20-03","IAP","PACA-AGP","32106","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Rambo, B.",NA,"1946","02","14","Brasil","RS","São Francisco de Paula","Serra do Faxinal","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA032106",NA,"Habitat: In silvula nebulari Fenofase: flor nodum aperto","Magnoliophyta","Solanales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:33:20-03","IAP","PACA-AGP","67550","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. et Barboza","E. L. C. Soares","2006","05","02","Klein & Souza Sobr.","7316","1967","03","16","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA067550",NA,"Habitat: Mata beira do regato","Magnoliophyta","Solanales",NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA
"72","2021-03-10 14:35:19-03","UFSC","CTBS","1385","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Scipioni, M.C.","2015","03","28","Santos, Vanderlei dos (Guga)","116","2015","03","28","Brasil","Santa Catarina","Curitibanos","Parcelas permanentes, UFSC, Campus Curitibanos.","-50.534378","-27.285942","50°32'3.76W","27°17'9.39S",NA,NA,NA,NA,"Fumeirinho, árvore 24 da parcela J9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-24 17:10:04-03","UFES","SAMES","7465","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehman,J.R.","2010","09","02","Verdi,M.; Klettenberg,D.H.;Klemz,G.","3920","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador. Coleta no interior do fragmento","-49.2914009094238","-28.3589000701904","-494100000.0","-281700000.0","431","431","SAMES07465",NA,"Com flores brancas Habitat: Floresta Ombrófila Densa Habito: Arbusto",NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0048912","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","A. T. Hunziker",NA,NA,NA,"G. Hatschbach","39322","1976",NA,"21","Brazil","Parana",NA,"Rio Cotia (Mun. Antonina).","-48.7167","-25.45",NA,NA,NA,NA,NA,NA,"Arbusto 2 m, flor alvescente.","Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:41:20-03","UNICAMP","UEC","85503","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza, GE","2003",NA,NA,"Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; Moncaio, E","5965","1994","04","23","Brazil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca.","-48.833333","-24.533333","-48.833333","-24.533333","500","700","UEC047321","UEC047321","Arbusto, ca. 1,7m alt.; corola alva com listras verdes, estames alvos.; Mata Atlântica.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:41:20-03","UNICAMP","UEC","85480","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Stehmann, JR","2215","1996","10","27","Brazil","São Paulo","São José do Barreiro","Fazenda da Barra.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"UEC047324","UEC047324","Arbusto, corola branca com máculas internas castanhas.; Floresta secundária aberta.","Magnoliopsida",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"77","2019-11-19 14:09:34-03","UFRPE","PEUFR","53431","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","J. R. Stehmann","1999",NA,NA,"F. C. e Silva",NA,"1986","03","07","Brasil","São Paulo","Iporanga","Morro Preto","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"PEUFR053431",NA,"Árvore 4m; flores brancas com listras verdes na corola; fruto verde.",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-04 13:19:44-03","UDESC","LUSC","9750","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Oliveira, AA","2011","01","26","Korte, A.; Kniess, A.","1731","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","Nova Esperança. Interior de fragmento.","-49.950556","-26.730278","49º57'2''W","26º43'49''S","535","535","LUSC009254","LUSC009254","Flor branca Habitat: Ecótono Floresta Ombrófila Mista Habito: Reófita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-04 13:19:44-03","UDESC","LUSC","9513","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Funez, L.A.","2017","03","20","Kassner-Filho, A.; Santos, D.; Bollmann, G. & Silva D.A.","117","2017","03","20","Brasil","Santa Catarina","Rodeio","Interior de fragmento.","-49.410833","-26.91","49º24'39''W","26º54'36''S","611","611","LUSC005812",NA,"Flor branca, fruto imaturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-04 13:19:44-03","UDESC","LUSC","5920","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","J.R.Stehmann",NA,NA,NA,"J.M.Silva; J.Cordeiro & C.B.Poliquesi","4383","2005","08","05","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"LUSC005544","LUSC005544",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"81","2020-12-04 13:19:44-03","UDESC","LUSC","6856","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Floriani, M.M.P.","311","2013","01","22","Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC005546","LUSC005546",NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA
"82","2019-01-17 11:27:12-02","PUCRS","MPUC","20515","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","C.A. Mondin","2011","01","01","et.al.",NA,"2011","03","18","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Na trilha do açude, flores brancas com estrias verdes",NA,"Solanales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"3543","1"
"83","2019-01-17 11:27:12-02","PUCRS","MPUC","20504","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","C.A. Mondin","2011","01","01",NA,NA,"2011","03","18","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Solanales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"3529","1"
"84","2020-10-14 10:06:33-03","FURB","FURB","26972","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehmann",NA,"2019","08","02","Korte, A.; Kniess, A.","1897","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","FURB43665","FURB43665","Florística IFFSC 681 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
