"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"97","2020-07-23 12:16:02-03","CEPLAC","CEPEC","84363","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","2477","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira.Faz. Teimoso, 1,7Km da entrada RPPN Serra do Teimoso. Parcela 35. Árvore 1008.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"98","2020-07-23 12:16:02-03","CEPLAC","CEPEC","84400","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","2462","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 35. Árvore 972.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"99","2020-07-23 12:16:02-03","CEPLAC","CEPEC","84759","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","2363","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Árvore 732.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"100","2020-07-23 12:16:02-03","CEPLAC","CEPEC","88327","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"P. Fiaschi","J. G. Jardim","1636","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira.Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 198.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"101","2020-07-23 12:16:02-03","CEPLAC","CEPEC","88317","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","1643","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 212.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"102","2020-07-23 12:16:02-03","CEPLAC","CEPEC","23229","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"M. Sobral","A. Rylands","52","1980","11","11",NA,"Brasil","Bahia","UNA","Estação Experimerimental Lemos Maia. CEPLAC. Ao W da Estação.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/12/2005",NA,NA,NA,NA
"103","2020-07-23 12:16:02-03","CEPLAC","CEPEC","37611","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"V. G. Staggemeier","I. A. Silva","367","1982","11","30",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal da CVRD. Est. GÁVEA, ant. X-2, Km 21.555, lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,"03/09/2014",NA,NA,NA,NA
"104","2020-07-23 12:16:02-03","CEPLAC","CEPEC","68455","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"M. Sobral","G. Hatschbach","61548","1995","01","16",NA,"Brasil","Espírito Santo","venda nova do imigrante","Alto Bananal.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,"30/12/1995",NA,NA,NA,NA
"105","2020-07-23 12:16:02-03","CEPLAC","CEPEC","42011","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"M. Sobral","J. L. Hage","2230","1996","01","05",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1995",NA,NA,NA,NA
"106","2020-07-23 12:16:02-03","CEPLAC","CEPEC","52401","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"M. Sobral","A. M. Amorim","453","1991","11","20",NA,"Brasil","Bahia","ubaitaba","Ramal a esquerda da estrada Ubaitab/Itacaré, a 4Km do loteamento da Marambaia.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27575","auto",NA,"30/12/2010",NA,NA,NA,NA
"107","2019-02-27 14:02:58-03","UFSJ","HUFSJ","3778","S","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Sobral, M","De Matos, EN; Vidal, G","3436","2012","04","15",NA,"Brasil","Bahia","Vera Cruz","Catu.","-38.6086006164551","-12.9603004455566",NA,NA,NA,"Arvoreta. frutos maduros atro-purpúreos.","HUFSJ003778",NA,"2012",NA,NA,NA,NA,"27816","auto",NA,NA,NA,NA,NA,NA
"108","2020-11-12 17:01:57-03","UEL","FUEL","40488","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Staggemeier, VG","Custódio Filho, A","269","1980","07","11",NA,"Brasil","São Paulo","Cunha","Reserva Florestal","-46.564722","-21.838889","1000","1000",NA,NA,"FUEL007974",NA,"2012","07",NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:05:54-03","UnB","UB","207721","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg","Sobral, M","Matos, EN; Vidal, G","3436","2012","04","15","Southern America","Brasil","Bahia","Vera Cruz","Catu","-38.785","-13.096111",NA,NA,NA,"Arvoreta. Frutos maduros atro-purpúreos; Restinga arbustiva e moitas",NA,NA,"2012",NA,NA,"-38.785","-13.096111",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:05:54-03","UnB","UB","164328","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg","Sobral, M","Souza, MC; Amorim, A","409","2006","09","16","Southern America","Brasil","Bahia","Camacan","RPPN Serra Bonita, 9,7km W. de Camacan na estrada para Jacarecí, daí 6 km SW na estrada para RPPN e Torre de trasmissão.","-39.3355","-15.233",NA,NA,NA,"Árvore ca. 15m alt. Tronco liso avermelhado, soltando placas. Planta com flores em botão.; Floresta Ombrófila Densa Montana.",NA,NA,"2011",NA,NA,"-39.3355","-15.233",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-05 16:10:03-03","MN","R-TIPOS","8937","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","Kiaersk.",NA,"Glaziou, A.F.M.","10787","1879","02","27",NA,"Brasil","Rio de Janeiro",NA,"Sapopemba",NA,NA,NA,NA,NA,NA,"R000008937","R000008937_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"112","2021-03-04 15:45:28-03","IF","SPSF","54207","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","A.Maruyama","A.Maruyama & L.Cicco","1418","2019","06","12","América do Sul","Brasil","SP","Cunha",NA,"-45.032778","-23.277222","1064","1064",NA,"COLETA: Árvore com aprox. 4 m de altura. Flores brancas.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Final da Trilha das Cachoeiras, Queda do Ipiranguinha, primeira queda.;",NA,NA,"2019","06","16",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"113","2021-03-04 15:45:28-03","IF","SPSF","54215","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","A.Maruyama","A.Maruyama & L.Cicco","1426","2019","06","22","América do Sul","Brasil","SP","Cunha",NA,"-45.020833","-23.251111","1122","1122",NA,"COLETA: Árvore com aprox. 4 m de altura. Flores na cor creme, odoríferas.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Trilha do Rio Bonito. Floresta secundária em regeneração, abandonada há mais de 40 anos.;",NA,NA,"2019","07","04",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"114","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg",NA,"Riedel, L; Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:44:01-03","UFRGS","ICN","121269","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","cf. regeliana","Marlierea cf. regeliana","O.Berg","Sobral, M","Hage, JL","2230","1987","02","04","América do Sul","Brasil","BA","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra D. Parque Zoobotânico","-39.0494003295898","-14.7889003753662","50","50",NA,"Árvore, 8m x 20cm. Frutos, imaturos de coloração verde.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:44:01-03","UFRGS","ICN","178521","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","cf. regeliana","Marlierea cf. regeliana","O.Berg","Zipparro, VB","Zipparro, VB","1581","1996","10","08","América do Sul","Brasil","SP","Sete Barras","Parque Intervales-Base Saibadela, Trilha do Quilombo, ponto 19","-47.9199981689453","-24.3799991607666",NA,NA,NA,"árvore com 8 m de altura, folhas grandes, frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:44:03-03","UFRGS","ICN","123912","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Sobral, M","Hatschbach, G; Silva, JM","61562","1995","01","16","América do Sul","Brasil","ES","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525","1100","1100",NA,"Árvore, 20m. Mata pluvial. V. Legrand, Com. Bot. Mus. Hist. Nat. Montevideo 3(40): 11. 1962.",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA
"118","2019-11-21 10:11:49-03","IBt","SP","168238","S","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Staggemeier, VG","Custodio Filho, A; et al.","269","1980","07",NA,NA,"Brasil","São Paulo","Cunha","Reserva Florestal.","-44.933333","-23.25","1200","1200",NA,NA,"SP022688","SP022688","2012","07",NA,"-44.933333","-23.25",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-21 10:11:49-03","IBt","SP","271513","S","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Lucas, E; Nic Lughadha, E","Hage, JL","2230","1987","02","04",NA,"Brasil","Bahia","Ilhéus","Área do CEPEC, km 22 da rodovia Ilhéus-Itabuna, BR 415, Quadra D, Parque Zoobotânico","-39.0494003295898","-14.7889003753662","50","50",NA,NA,"SP057275","SP057275","2012",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"120","2019-11-21 10:12:15-03","IBt","SP","329920","S","Plantae",NA,NA,"Myrtaceae","Myrcia","neoregeliana","Myrcia neoregeliana","E.Lucas & C.E.Wilson","Lucas, E","Silva, IA","367","1982","11","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, est. Gávea ant. x-2 km 21.555, lado direiro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore em floresta alta, ca. 15malt., e fuste de ca. 8m, DAP 20,5cm, diam. da copa ca. 5m, com flor branca e botão verde-claro. Fuste cilíndrico e casca lisa.","SP052968","SP052968","2018",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"121","2014-09-23 10:58:55-03","G","G","G00359530","S","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg","Lucas, E.","Glaziou, A. F. M.","10787","1880",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00359530",NA,"2011","01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA,"ISOTYPUS of Marlierea regeliana var. parviflora Kiaersk.",NA,NA
