"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"136","2019-06-13 10:38:59-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","A. R. Smith","I. M. Sánchez Vega et al.","5179","1990","5","1","South America","Peru","Piura","Huancabamba","San Antonio, Km 25 de la carretera Huancabamba-Salala",NA,NA,"2850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"137","2017-04-12 18:01:40-03","F","FMNH-PTERIDOPHYTES","C0647860F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,NA,"735","1962","6","4","South America","Peru","Amazonas","Chachapoyas",NA,"-77.9","-6.2167",NA,NA,NA,NA,"C0647860F","C0647860F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"138","2020-02-05 14:48:41-03","F","FMNH-PTERIDOPHYTES","C0647844F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"A. C. V. Schott","82",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"C0647844F","C0647844F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"139","2017-04-12 17:08:40-03","F","FMNH-PTERIDOPHYTES","C0647848F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"H. S. Irwin & R. M. Harley","29112","1971","1","25","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"C0647848F","C0647848F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"140","2017-04-12 16:15:24-03","F","FMNH-PTERIDOPHYTES","C0647849F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,NA,"13197","1891",NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"C0647849F","C0647849F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"141","2017-04-12 17:45:17-03","F","FMNH-PTERIDOPHYTES","C0647850F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"Ll. Williams","11350","1939","3","3","South America","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,"C0647850F","C0647850F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"142","2015-12-10 09:54:05-02","F","FMNH-PTERIDOPHYTES","C0647851F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"L. B. Damazio","36.739",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"C0647851F","C0647851F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"143","2017-04-12 16:07:54-03","F","FMNH-PTERIDOPHYTES","C0647852F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"H. E. Stork","10959","1939","3","18","South America","Peru","Junín","Tarma",NA,NA,NA,NA,NA,NA,NA,"C0647852F","C0647852F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"144","2017-04-12 18:24:02-03","F","FMNH-PTERIDOPHYTES","C0647854F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,NA,"1099","1939","2",NA,"South America","Peru","Junín","Chanchamayo",NA,NA,NA,NA,NA,NA,NA,"C0647854F","C0647854F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"145","2017-04-12 18:25:52-03","F","FMNH-PTERIDOPHYTES","C0647855F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"Ll. Williams","7538","1930","1",NA,"South America","Peru","Amazonas","Chachapoyas",NA,"-77.9","-6.2167",NA,NA,NA,NA,"C0647855F","C0647855F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"146","2017-04-12 15:17:39-03","F","FMNH-PTERIDOPHYTES","C0647856F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"P. C. Hutchison","4818A","1964","4","1","South America","Peru","Amazonas","Chachapoyas",NA,"-77.9","-6.2167",NA,NA,NA,NA,"C0647856F","C0647856F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"147","2017-04-12 17:25:25-03","F","FMNH-PTERIDOPHYTES","C0647857F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,NA,"13197","1891","6","27","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"C0647857F","C0647857F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"148","2017-04-12 16:30:22-03","F","FMNH-PTERIDOPHYTES","C0647859F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,NA,"5888","1991","11","2","South America","Peru","Cajamarca","Cutervo",NA,"-78.85","-6.3667",NA,NA,NA,NA,"C0647859F","C0647859F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"149","2018-10-30 10:31:44-03","F","FMNH-PTERIDOPHYTES","C0675467F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","A. R. Smith","A. Fay & L. Fay","3448A","1992","6","28","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"C0675467F","C0675467F_01",NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","1068352","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. F. Pittier","9573","1921","6","6","South America - Neotropics","Venezuela",NA,NA,"Federal District, on the old road from Caracas to La Guayra",NA,NA,"1100","1700",NA,NA,"US01567709","US01567709_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","1572561","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"W. Seifriz","627","1932","7",NA,"South America - Neotropics","Colombia","Magdalena",NA,"Department of Magdalena, Northern slope of Sierra Nevada de Santa Maria",NA,NA,NA,NA,NA,NA,"US01567744",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","1041949","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"F. W. Pennell","1810","1917","9","6","South America - Neotropics","Colombia","Cundinamarca",NA,"Department of Cundinamarca, Guayabetal to Monte Redondo Southeast of Quetame",NA,NA,"1300","1500",NA,NA,"US01567737",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","987496","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. F. Pittier","7371","1917","9","2","South America - Neotropics","Venezuela",NA,NA,"Upper Cotiza, near Caracas, in savannas or forests",NA,NA,"1400",NA,NA,NA,"US01567705",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2574179A","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"P. C. Hutchison & J. K. Wright","4818A","1964","4","1","South America - Neotropics","Peru","Amazonas",NA,"Peru, Province of Chachapoyas, Department of Amazonas, Cerros Calla Calla, east side, 5 km, above Leimebamba on the road to Balsas, at San Miguel",NA,NA,"2400",NA,NA,NA,"US01567726","US01567726_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","1424601","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"F. C. Lehmann","4423",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01567745","US01567745_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","1464556","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"E. P. Killip & A. C. Smith","24319","1929","6","5","South America - Neotropics","Peru","Junin",NA,"Dept. Junin: Huacapistana",NA,NA,"1800","2400",NA,NA,"US01567732","US01567732_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","71061","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"A. Regnell","336","1855",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia, Prov. Minas Geraes, Caldas",NA,NA,NA,NA,NA,NA,"US01567715","US01567715_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","3003045","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"B. M. Boom & S. A. Mori","1139","1981","6","12","South America - Neotropics","Brazil","Bahia",NA,"Bahia: Municipality of Palmeiras, Pai Inacio, BR242, W of Lencois at km 232, Campo Rupestre",NA,NA,NA,NA,NA,NA,"US01567717","US01567717_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2015323","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"J. E. Leite","4284","1946","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brazil: Nova Friburgo, Estado de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01567718","US01567718_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2533952","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"E. P. Killip & G. Varela","34648","1939","3","27","South America - Neotropics","Colombia","Tolima",NA,"Dept. Tolima: along Quindio Highway, between Cajamarca and summit of Divide",NA,NA,"3000","3100",NA,NA,"US01567746","US01567746_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2971805","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. S. Irwin, R. M. Harley & E. Onishi","29112","1971","1","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Brasil, Estado de Minas Gerais, forming mats in thick humus, fertile leaves to ca. 75 cm tall, shade, steep valley, Sandstone summit of Serra de Caraça, with soil-filled cracks and depressions, and adjacent precipices and steep valleys",NA,NA,"1750","1950",NA,NA,"US01567716","US01567716_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","1058549","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"L. H. Bailey & E. Z. Bailey","1183","1921","1","25","South America - Neotropics","Venezuela",NA,NA,"Venezuela, Caracas and vicinity, Caracas to La Guaira",NA,NA,"914","1067",NA,NA,"US01567706","US01567706_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","531260","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. F. Pittier","1058","1906","1",NA,"South America - Neotropics","Colombia","Cauca",NA,"State of Cauca, around Tacueyo, Rio Palo Valley, Huila group, central Cordillera",NA,NA,"1800",NA,NA,NA,"US01567738","US01567738_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","1742810","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"Bro. Daniel","1215","1937","6",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Dept. Antioquia: Boqueron near Medellin [interpreted]",NA,NA,NA,NA,NA,NA,"US01567735",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","1694647","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"C. Bues","1858","1858",NA,NA,"South America - Neotropics","Peru",NA,NA,"Punapuncu, Valle de Aniparaes [interpreted]",NA,NA,"3000",NA,NA,NA,"US01567729","US01567729_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","1572560","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"W. Seifriz","601b","1932","7",NA,"South America - Neotropics","Colombia","Magdalena",NA,"Department of Magdalena, Northern slope of Sierra Nevada de Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2137701","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. A. Allard","22205","1949","10","30","South America - Neotropics","Peru","San Martin",NA,"Dept. San Martin: Tingo Maria, in jungle on ridge east of Tingo Maria, near 22190",NA,NA,"625","1100",NA,NA,"US01567728","US01567728_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","1065144","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. F. Pittier","6222","1913","5","24","South America - Neotropics","Venezuela","Miranda",NA,"State of Miranda, around Dos Caminos and Los Chorros",NA,NA,"800","1300",NA,NA,"US01567712",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","1354679","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"E. P. Killip & A. C. Smith","19434","1927","2","17","South America - Neotropics","Colombia","Santander",NA,"Eastern Cordillera, Dept. Santander: Between el roble and Tona",NA,NA,"1500","1900",NA,NA,"US01567742",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","834038","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"-. Eggers","13197","1891","4","25","South America - Neotropics","Venezuela",NA,NA,"El Velle, Americae Tropicae",NA,NA,NA,NA,NA,NA,"US01567707","US01567707_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","1424735","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"F. C. Lehmann","5699",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Columbia et Ecuador",NA,NA,NA,NA,NA,NA,"US01567741","US01567741_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","1464290","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"E. P. Killip & A. C. Smith","22424","1929","5","5","South America - Neotropics","Peru","Ayacucho",NA,"Dept. Ayacucho: Ccarrapa, between Huanta and Rio Apurimac",NA,NA,"1200",NA,NA,NA,"US01567733",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2722118","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"R. M. Tryon & A. F. Tryon","5311","1956","9","11","South America - Neotropics","Peru","Huanuco",NA,"Dept. Huanuco, Prov. Huanuco, Acomayo, 25 km. ne. of Huanuco",NA,NA,"2100",NA,NA,NA,"US01567724",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1830299","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"A. Fendler","273","1854",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Prope Coloniam Tovar, Venezuelanae",NA,NA,NA,NA,NA,NA,"US01567713","US01567713_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","1803617","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"C. Vargas","2066","1941","7",NA,"South America - Neotropics","Peru",NA,NA,"On trail between Machupicchu, S. Miguel, Umbamba [interpreted]",NA,NA,"2000",NA,NA,NA,"US01567731",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","1694642","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"C. Bues","1851",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,"Mannto Valle Amparaes",NA,NA,"3000",NA,NA,NA,"US01567730",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1619586","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"E. Reed","433",NA,NA,NA,"South America - Neotropics","Venezuela","Merida",NA,"State Merida, 3 miles west; 2 miles south of Merida",NA,NA,"1372",NA,NA,NA,"US01567710","US01567710_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","1121890","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"Macbride, -- & -. Featherstone","1391","1922","7","8","South America - Neotropics","Peru",NA,NA,"Peru, Mito, South America, densely shrubby in southwestern slope in small tufts",NA,NA,"2743",NA,NA,NA,"US01567725","US01567725_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","2855646","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"L. Skog & J. Skog","5184","1978","6","10","South America - Neotropics","Peru","Cusco",NA,"Near Calca-Manto road (Peru 103) beyond Amparaes, Departamento de Cuzco, Provincia de Calca",NA,NA,"2600",NA,NA,NA,"US01567723",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","2203990","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"F. R. Fosberg & M. Giler","22874","1945","2","9","South America - Neotropics","Ecuador","Loja",NA,"Ecuador, S. A., headwaters of Rio Zamora, n. slopes Paso de Cajanuma, 8 km. s. of Loja, Prov. de Loja",NA,NA,"2340",NA,NA,NA,"US01567720",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","601954","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. F. Pittier","6222","1913","5","24","South America - Neotropics","Venezuela","Miranda",NA,"State of Miranda, around Dos Caminos and Los Chorros",NA,NA,"800","1300",NA,NA,"US01567711",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2414928","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"J. J. Wurdack","735","1962","6","4","South America - Neotropics","Peru","Amazonas",NA,"Departamento de Amazonas, Provincia de Chachapoyas, rocky slopes of Cano Santa Lucia just east of Chachapoyas",NA,NA,"2200","2300",NA,NA,"US01567734","US01567734_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2290518","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"F. R. Fosberg & M. Giler","22874","1945","2","9","South America - Neotropics","Ecuador","Loja",NA,"Ecuador, S. A., headwaters of Rio Zamora, n. slopes Paso de Cajanuma, 8 km. s. of Loja, Prov. de Loja",NA,NA,"2340",NA,NA,NA,"US01567721","US01567721_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","1544638","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"W. A. Archer","1043","1930","12","24","South America - Neotropics","Colombia","Antioquia",NA,"Dept. Antioquia: Belen",NA,NA,NA,NA,NA,NA,"US01567736","US01567736_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","1069130","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"A. Jahn","887","1922","2","24","South America - Neotropics","Venezuela","Merida",NA,"Paramo Quirera, Merida",NA,NA,"2500",NA,NA,NA,"US01567714",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","1464541","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"E. P. Killip & A. C. Smith","24177","1929","6","5","South America - Neotropics","Peru","Junín",NA,"Dept. Junín : Huacapistana",NA,NA,"1800","2400",NA,NA,"US01567727",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","1068372","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"H. F. Pittier","9625","1921","7","10","South America - Neotropics","Venezuela",NA,NA,"Federal District, Gamboa savannas, around Caracas, Gamboa Savannas",NA,NA,"800","1000",NA,NA,"US01567708",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
