"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"147","2015-10-05 04:01:12-03","MNHN","RECOLNAT_MNHN_P","P00723195","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723195' target='other'> <mi>dwc_moreinfo</mi></a>","P00723195","P00723195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-10-05 04:01:54-03","MNHN","RECOLNAT_MNHN_P","P00723210","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Vauthier, M.",NA,"1836",NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723210' target='other'> <mi>dwc_moreinfo</mi></a>","P00723210","P00723210_01","Prov. de Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA
"149","2017-07-20 11:00:11-03","MNHN","RECOLNAT_MNHN_P","P05156521","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Giaretta","Gaudichaud",NA,NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156521' target='other'> <mi>dwc_moreinfo</mi></a>","P05156521","P05156521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761",NA,NA
"150","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232241","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Riedel",NA,"1832","1","1",NA,"Brasil","Rio de Janeiro","hb",". . Planta cultivada. 1859 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232241' target='other'> <mi>dwc_moreinfo</mi></a>","P05232241","P05232241_01",". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"198",NA,NA
"151","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232243","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb",". s.d. donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232243' target='other'> <mi>dwc_moreinfo</mi></a>","P05232243","P05232243_01","Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232245","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Lund",NA,"1891","1","1",NA,"Brasil","Rio de Janeiro","hb",". . Reçu le 4 mars 1897. ? Kierstron <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232245' target='other'> <mi>dwc_moreinfo</mi></a>","P05232245","P05232245_01","Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-08-03 15:46:40-03","MNHN","RECOLNAT_MNHN_P","P05237570","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Giaretta","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237570' target='other'> <mi>dwc_moreinfo</mi></a>","P05237570","P05237570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"595",NA,NA
"154","2015-09-04 21:49:09-03","MNHN","RECOLNAT_MNHN_P","P05237571","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Giaretta","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237571' target='other'> <mi>dwc_moreinfo</mi></a>","P05237571","P05237571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"595",NA,NA
"155","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232255","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Glaziou, A.",NA,"1867","5","23",NA,"Brasil","Rio de Janeiro","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232255' target='other'> <mi>dwc_moreinfo</mi></a>","P05232255","P05232255_01","Brésil. Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1279",NA,NA
"156","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232242","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Glaziou, A.",NA,"1879","3","20",NA,"Brasil","Rio de Janeiro","hb",". . Herbier de A. Glaziou. Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232242' target='other'> <mi>dwc_moreinfo</mi></a>","P05232242","P05232242_01","Brésil. Praia de Harpoador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"10783",NA,NA
"157","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232239","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Glaziou, A.",NA,"1879","3","20",NA,"Brasil","Rio de Janeiro","hb",". . Reçu le 29 juin 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232239' target='other'> <mi>dwc_moreinfo</mi></a>","P05232239","P05232239_01","Brésil. Province de RJ. Praia do Harpoador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"10783",NA,NA
"158","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232240","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Glaziou, A.",NA,"1879","3","20",NA,"Brasil","Rio de Janeiro","hb",". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232240' target='other'> <mi>dwc_moreinfo</mi></a>","P05232240","P05232240_01","Brésil. Rio de Janeiro. Paraia do Harpoador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"10783",NA,NA
"159","2020-10-01 14:24:17-03","JBB","HEPH","34619","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(A.DC.) N.Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8589","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"160","2020-10-01 14:24:17-03","JBB","HEPH","34632","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(A.DC.) N.Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8602","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"161","2020-10-01 14:24:17-03","JBB","HEPH","34629","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(A.DC.) N.Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8599","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"162","2020-10-01 14:24:17-03","JBB","HEPH","34620","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(A.DC.) N.Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8590","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"163","2020-10-01 14:24:17-03","JBB","HEPH","6145","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(A.DC.) N.Silveira","Proença, CEB","Proença, CEB","s.n.","1984","01","01","Southern America","Brasil","Rio de Janeiro",NA,"Materia usado para Estudos de Olhos Essenciais",NA,NA,"Futura Reserva Biológica de Maricá","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:39:37-03","UFMG","BHCB","104917","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"Lima, HC de; Caruso, J; Barroso, GM","3062","1990","07",NA,"Southern America","Brasil","Rio de Janeiro",NA,"Arbusto com 1,5 metros de altura. Frutos jovens esverdeados. Ocasional na restinga aberta; Restinga aberta","BHCB042063",NA,"Cabiúnas, Lagomar, próximo a CRECEM","-41.7868995666504","-22.3708000183105","Macaé",NA,"40",NA,"47209","auto","2019",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:39:37-03","UFMG","BHCB","96478","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"Pinto, C G","135","1999","04","07","Southern America","Brasil","Rio de Janeiro",NA,"Árvore com caule cheio de nódulos; botões amarelo-esverdeados.; Cultivada no Arboreto do Jardim Botânico do Rio de Janeiro.","BHCB009917","BHCB009917","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:39:37-03","UFMG","BHCB","91186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"Lobão, AQ; Vieira, S; Fiaschi, P","569","2001","04","12","Southern America","Brasil","Rio de Janeiro",NA,"Árvore, ca. 6 m de altura. CAP 35 cm. Ramos novos levemente vináceos. Folhas discolores verdes, lisas. Flores com cálice verde; estames alvos.; Mata atlântica.","BHCB015619",NA,"Parque Nacional da Serra dos Órgãos, Trilha Mosart Catão.","-42.9655990600586","-22.4122009277344","Teresópolis",NA,NA,NA,"38539","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:39:37-03","UFMG","BHCB","92996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"Viegas, AP; Krug, HP","s.n.","1938","10","16","Southern America","Brasil","Rio de Janeiro",NA,"arbusto.",NA,NA,"praia de Cabo Frio","-42.0186004638672","-22.8794002532959","Cabo Frio",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:39:37-03","UFMG","BHCB","162347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"Farney, C; Araujo, DSD; Coelho, H","4676","2007","05","29","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto; folhas discolores verdes; Flores passadas castanhas; Frutos imaturos jovens.; Arbusto; folhas discolores verdes; Flores passadas castanhas; Frutos imaturos jovens.","BHCB5557",NA,"Restinga arbustiva próxima ao Aeroporto.","-42.0186004638672","-22.8794002532959","Cabo Frio",NA,NA,NA,"40069","auto","2007",NA,NA,NA,"05",NA,NA,"29",NA,NA,NA
"169","2021-02-11 17:20:39-03","UFPR","UPCB","6612","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura","DC.","Legrand, C.D.","Klein, R.M.","32","1950","08","31",NA,"Brasil","Santa Catarina",NA,"Árvore, 15m. Mata..",NA,NA,"Mata da Azambuja","-48.9174995422363","-27.0981006622314","Brusque",NA,NA,NA,"19684","auto","1953",NA,NA,NA,"01",NA,NA,"01",NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3203756","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mitranthes","obscura","Mitranthes obscura","(DC.) D. Legrand","L.R. Landrum","Leslie R. Landrum","Landrum 4168","1982","1","21","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Marica, Restinga de Marica, between ocean and Lagoa de Marica, ca. 40 km E of Rio de Janeiro. Shrubby vegetation in sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2013-08-23 04:12:00-03","MO","MOBOT","3204017","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mitranthes","obscura","Mitranthes obscura","(DC.) D. Legrand","Elsie e C.L.F. Ichaso","Dimitri Sucre","Sucre 8735","1972","3","23","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"R.J. Jacarapaguá, Lado leste da Pedra de Itauna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3213886","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira",NA,"Carvalho","Carvalho 4305","1993","7","27","South America","Brazil","Bahia",NA,NA,NA,NA,"Município de Uan, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 IIéus/Una. Regiáo de Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-11-04 19:47:00-02","MO","MOBOT","3214632","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira",NA,"André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim|Edgar B. dos Santos","Amorim 1458","1993","11","10","South America","Brazil","Bahia",NA,NA,NA,NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 IIhéus/Una. Região da Mata Higrófila Sul Baiana. Coletas efeuadas na Picada da Bandeira. Mata de Capoeira. Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2012-11-19 10:39:00-02","MO","MOBOT","2864029","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","F.R. Barrie","Edy A. Montalvo","Montalvo 176","1972","6","1","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Pedra de Itaona, adelanted de Barra de Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"175","2014-11-16 19:28:00-02","MO","MOBOT","3402457","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","M. L. Kawasaki","Jan C. Lindeman","Lindeman 6355","1971",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Restinga logo S de Cabo Frio, bosque 2 serie de dunas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-08-31 09:08:10-03","INPA","INPA","87932","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Sobral, MEG","Hatschbach, GG","31799","1973","04","01","Southern America","Brasil","Paraná",NA,NA,"INPA0087932","INPA0087932 INPA0087932_e INPA0087932_e1","Rio Quiririm","-48.5746994018555","-25.8827991485596","Guaratuba","50","50",NA,"41937","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10711",NA,"Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.J.E.Silveira","Marcelo da Costa Souza/29-10-2009","L. D. Thomaz","1385","1995","03","07",NA,"Brasil","Espírito Santo",NA,"Altura 17m. PAP 54cm, caule interno branco, flores brancas, fruto verde.","MBML010711","MBML010711","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10712",NA,"Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.J.E.Silveira","G. M. Barroso/1993","L. D. Thomaz","1431","1992","10","22",NA,"Brasil","Espírito Santo",NA,"Altura 6m. PAP 20 + 7cm, caule interno branco. Estéril.","MBML010712","MBML010712","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10822",NA,"Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.J.E.Silveira","Marcelo da Costa Souza/29-10-2009","L. Kollmann; E. Bausen & W. Pizziolo","2214","1999","03","22",NA,"Brasil","Espírito Santo",NA,"Mata de encosta. Trepadeira. Frutos verdes.","MBML010822","MBML010822","Santo Antônio","-40.589167","-19.922222","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","20352",NA,"Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.J.E.Silveira","Marcelo da Costa Souza/29-10-2009","R.R. Vervloet; et al","2218","2003","04","10",NA,"Brasil","Espírito Santo",NA,"Arbusto de 7m, frutos imaturos de cor verde, meia encosta, dossel 7m.","MBML020352","MBML020352","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","40880",NA,"Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.J.E.Silveira","M.C.Souza","A. P. Fontana; L. Kollmann, G. Cunha, D. R. Couto, V. Manhães & V. Leite.","5329","2008","06","24",NA,"Brasil","Espírito Santo",NA,"Arvoreto, 4m. Flores verdes.","MBML040880","MBML040880","São João do Norte, PCH Santa Fé, Reservatório de Derivação, Ilha pluvial do Rio Braço Norte","-41.496111","-20.668611","Alegre","192","192",NA,NA,NA,"2009","41W29'46","20S40'7",NA,"06",NA,NA,"15",NA,NA,NA
"182","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","40879",NA,"Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.J.E.Silveira","M.C.Souza","D.R. Couto; A.P.Fontana; V. Manhães & R. Sobreira","802","2008","08","07",NA,"Brasil","Espírito Santo",NA,"Arbusto, fruto verde, próximo ao curso d'água.(Forófito 24A). Ilha fluvial, acima da casa de força.","MBML040879","MBML040879","São João do Norte, PCH Santa Fé, Reservatório de Geração, Ilhas pluviais do Rio Itapemirim acima da casa de força","-41.5331001281738","-20.763599395752","Alegre",NA,NA,NA,"26101","auto","2009",NA,NA,NA,"06",NA,NA,"15",NA,NA,NA
"183","2021-03-03 13:56:23-03","UFF","NIT","NIT10869","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","T. Fernandes","T. Fernandes","500","2019","09","15",NA,"Brasil","Rio de Janeiro",NA,"Arbusto, 0,5 m. Folhas levemente discolores, pouco aromáticas. Flores passadas verdes, frutos verdes. Galha característica em roseta.","NIT00003615",NA,"Restinga de Maricá.","-42.868056","-22.960556","Maricá",NA,NA,NA,NA,NA,NA,"42º52'5''W","22º57'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-18 11:41:00-03","UERJ","HRJ","12499","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","V. S. Fonseca-Kruel","L. F. Dale","s.n.","2013","05","28",NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00012590",NA,"Restinga de Massambaba.","-42.0278015136719","-22.966100692749","Arraial do Cabo",NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-18 11:49:54-03","UERJ","HRJ","11855","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"G. Santos","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00012592",NA,"Condomínio na Barra.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-18 11:49:54-03","UERJ","HRJ","11856","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"G. Santos","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00012591",NA,"Condomínio na Barra.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2622757","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitranthes","obscura","Mitranthes obscura","(DC.) D. Legrand",NA,"A. P. Duarte & E. Pereira","4819","1959","6","9","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01890055","US01890055_01 US01890055_02","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2770339","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitranthes","obscura","Mitranthes obscura","(DC.) D. Legrand",NA,"D. Sucre","8735","1972","3","23","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01890053","US01890053_01 US01890053_02","Estado da Guanabara, Rio de Janeiro, R. de Janeiro, Jacarepaguá, Lado leste da Pedra de Itauna.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2770340","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitranthes","obscura","Mitranthes obscura","(DC.) D. Legrand",NA,"E. A. Montalvo & C. L. Ichaso","43 A","1973","5","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01890054","US01890054_01 US01890054_02","Restinga de Jacarepaguá, Pedra de Itauna","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3042094","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitranthes","obscura","Mitranthes obscura","(DC.) D. Legrand",NA,"L. R. Landrum","4168","1982","1","21","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01890052","US01890052_01 US01890052_02","Restinga de Maricá, between ocean and Lagoa de Maricá, 40 km E of Rio de Janeiro.","-42.8185997009277","-22.9193992614746","Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","3713556","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira",NA,"C. Baez, P. Rosa, T. Lima, R. Negrão & et al.","669",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US03064544","US03064544_01","Nova Friburgo. Área de Proteção Ambiental de Macaé de Cima. Rio Bonito de Macaé de Cima. Rio próximo a pousada Estalagem.","-42.4303","-22.4019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
