"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"153","2020-10-14 10:03:22-03","FURB","FURB","36701","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2015","07","10","Klemz, G.; Doerner, W.","2011","10","24","Brasil","Santa Catarina","Joinville","Ribeirão Manso.","-49.1541667","-26.3008333","-49.1541667","-26.3008333","FURB32095","FURB32095","606","606",NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-09 14:47:01-03","FURB","FURB","37268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2010",NA,NA,"Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","-48.7800000","-28.0800000","FURB02446","FURB02446","126","126",NA,NA,"5958",NA,NA,"Regeneração IFFSC 174 /N/58 Voucher estéril IFFSC 174 Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-08 08:53:47-03","FURB","FURB","4200","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Oliveira, AA de","2010","04","14","Sevegnani, L.","1995","07","21","Brasil","Santa Catarina","Blumenau","Salto Weissbach.","-49.1275","-26.8925","-49.1275000","-26.8925000","FURB32101","FURB32101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:03:22-03","FURB","FURB","42816","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2015","07","10","Funez, L.A.; Zermiani, A.E.","2013","11","15","Brasil","Santa Catarina","Penha","Praia do Bananal.","-48.6483333","-26.7647222","-48.6483333","-26.7647222","FURB32096","FURB32096","41","41",NA,NA,"2325",NA,NA,"fruto maior galhado. Habitat: Floresta Ombrófila Densa; borda da floresta Habito: árvore; Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:03:22-03","FURB","FURB","45803","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Oliveira, AA de","2015","02","10","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","FURB32097","FURB32097","178","178",NA,NA,"1157",NA,NA,"Regeneração IFFSC 753 /N/114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:03:22-03","FURB","FURB","48568","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Vieira, F. C. S.","2020","04","21","Schwirkowski, P.","2015","09","07","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3088889","-26.3422222","-49.3088889","-26.3422222","FURB48568","FURB48568",NA,NA,NA,NA,"1208",NA,NA,"Habitat: Próximo a entrada do túnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:03:22-03","FURB","FURB","52554","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Vieira, F. C. S.","2020","04","21","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","10","07","Brasil","Santa Catarina","São Joaquim","São Franscisco.","-50.04","-28.44","-50.0400000","-28.4400000","FURB52554","FURB52554","1164","1164",NA,NA,"729",NA,NA,"arbusto fortemente ramificado, flores vermelhas Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:03:22-03","FURB","FURB","55604","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gasper, A.L. de","2017","11","29","Schwirkowski, P.","2017","08","26","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Parque das Aves. Descendo o rio sentido corupá.","-49.2766667","-26.3630556","-49.2766667","-26.3630556","FURB55604","FURB55604","150","150",NA,NA,"2343",NA,NA,"Flores brancas. Botões florais cor creme Habitat: Semi-ciófita Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:03:22-03","FURB","FURB","60476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Kassner-Filho, A.","2018","08","29","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","08","29","Brasil","Santa Catarina","Itapoá","Sai Mirim.","-48.69","-26.1","-48.6900000","-26.1000000","FURB60476","FURB60476",NA,NA,NA,NA,"3425",NA,NA,"flor branca Habitat: borda do fragmento florestal Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:03:22-03","FURB","FURB","7561","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Oliveira, AA de","2010","04","14","Ceolin, L.M.; Uhlmann, A. & Stival-Santos, A.","2007","10","19","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.5369444","-26.2980555","-48.5369444","-26.2980555","FURB32104","FURB32104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:03:22-03","FURB","FURB","7568","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Oliveira, AA de","2010","04","14","Ceolin, L.M.; Uhlmann, A. & Stival-Santos, A.","2008","10","21","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.5369444","-26.2980555","-48.5369444","-26.2980555","FURB32102","FURB32102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-08 08:53:47-03","FURB","FURB","2988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2009","07","17","Sevegnani, L.","2000","12","21","Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,"FURB32098","FURB32098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-08 08:53:47-03","FURB","FURB","2807","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Oliveira, AA de","2010","04","14","Maas, C.H.","1997","09","19","Brasil","Santa Catarina","Pomerode",NA,"-49.1768989562988","-26.7406005859375",NA,NA,"FURB32105","FURB32105","135","135",NA,NA,NA,NA,NA,NA,NA,NA,"14075","auto",NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:53:49-03","UCS","HUCS","19470","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M.","1992",NA,NA,"Hatschbach, G.","1989","10","14","Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","53526",NA,NA,"Herbário MBM; mata pluvial",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:53:49-03","UCS","HUCS","2350","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M.","1984",NA,NA,"Hatschbach, G.","1968","05","21","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","19234",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"168","2014-10-14 15:56:58-03","BS","M","M-0171260","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral",NA,NA,NA,NA,"Klein, R.M.","1959","09","04","Brasil",NA,NA,"Santa Catarina, Pirão Frio, Sombrio.",NA,NA,NA,NA,"M0171260",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA
"169","2020-04-27 16:10:45-03","UFES","VIES","38370","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta","2017","09",NA,"Flores, T.B.; Galvão, J.K. & Campos, O.R.","2012","08","28","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES038370","VIES038370",NA,NA,NA,NA,"1226",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"170","2020-04-27 16:10:45-03","UFES","VIES","35240","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta","2017","09",NA,"Flores, T.B.; Campos, O.R.","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,"VIES035240","VIES035240",NA,NA,NA,NA,"1643",NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-29 11:45:25-03","UTFPR","HCF","29788","S","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","M. Sobral","1997",NA,NA,"J.M. Silva","1996","11","01","Brasil","PR","Guaratuba","Rio Arraial, Fazenda Bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"1769",NA,NA,"árvore 6 m, fruto vinoso. Beira do rio.",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:31:27-03","UFRRJ","RBR","44136","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","M.C. Souza","2018","04","05","R.A. Coelho; M.C. Souza, J. Costa","2018","03","27","Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00044136",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"173","2020-06-29 09:31:27-03","UFRRJ","RBR","36674","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","M.C. Souza","2012","07",NA,"A.L. Peixoto","1991","11","01","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Mata Atlãntica de baixada, muito úmida e densa. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00036674","RBR00036674",NA,NA,NA,NA,"6298",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"174","2020-06-29 09:31:27-03","UFRRJ","RBR","42450","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2016","10","29","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Em frente a entrada do Poço da Ponte Quebrada. Parque Nacional da Serra dos Órgãos","-42.998611","-22.493611","42º59'55''W","22º29'37''S","RBR00042450","RBR00042450","372","372",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-29 09:31:27-03","UFRRJ","RBR","42451","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2016","08","13","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Margem do Rio Soberbo, descendo o Poço Verde. Parque Nacional da Serra dos Órgãos","-43.002778","-22.491944","43º0'10''W","22º29'31''S","RBR00042451","RBR00042451","468","468",NA,NA,"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:36:15-03","MBM","MBM","96348","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Kummrow, R.; Hatschbach, G.; Hatschbach, G.","1984","11","23","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,"MBM096348","MBM096348",NA,NA,NA,NA,"2537","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:36:15-03","MBM","MBM","200994","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M.; Saldanha, J.; Saldanha, J.","1996","11","01","Brazil","Paraná","Guaratuba","Rio Arraial, Fazenda Bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,"MBM200994","MBM200994",NA,NA,NA,NA,"1757","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:36:15-03","MBM","MBM","112824","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","1987","01","20","Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,"MBM112824","MBM112824",NA,NA,NA,NA,"285","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:36:15-03","MBM","MBM","6558","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1968","02","14","Brazil","Paraná","Paranaguá","Picadão Cambará, Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"MBM006558","MBM006558",NA,NA,NA,NA,"19500","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:36:15-03","MBM","MBM","164836","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D.",NA,NA,NA,"Bresolin, A.","1972","11","13","Brazil","Santa Catarina","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"MBM164836","MBM164836",NA,NA,NA,NA,"628","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:36:15-03","MBM","MBM","139775","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.M.; et al.; et al.","1969","11","18","Brazil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"MBM139775","MBM139775",NA,NA,NA,NA,"8424","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:36:15-03","MBM","MBM","164840","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D.",NA,NA,NA,"Bresolin, A.","1972","12","11","Brazil","Santa Catarina","Florianópolis","Testa de Macaco, Alto Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"MBM164840","MBM164840",NA,NA,NA,NA,"648","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:36:15-03","MBM","MBM","81782","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Landrum, L.R.","1981","12","10","Brazil","Paraná","Antonina","Guaraqueçaba","-48.7118988037109","-25.4286003112793",NA,NA,"MBM081782","MBM081782",NA,NA,NA,NA,"4009","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:15-03","MBM","MBM","140606","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1991","01","11","Brazil","Paraná","Antonina","Rio Itaqui","-48.7118988037109","-25.4286003112793",NA,NA,"MBM140606","MBM140606",NA,NA,NA,NA,"54927","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:36:15-03","MBM","MBM","48834","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","12","07","Brazil","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"MBM048834","MBM048834",NA,NA,NA,NA,"30938","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:36:15-03","MBM","MBM","131826","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1989","10","14","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,"MBM131826","MBM131826",NA,NA,NA,NA,"53526","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:36:15-03","MBM","MBM","47648","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1958","11","15","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,"MBM047648","MBM047648",NA,NA,NA,NA,"5214","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:36:15-03","MBM","MBM","53745","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1963","10","28","Brazil","Paraná","Guaratuba","Morro do Morretes","-48.5746994018555","-25.8827991485596",NA,NA,"MBM053745","MBM053745",NA,NA,NA,NA,"10759","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:36:15-03","MBM","MBM","53706","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1964","10","18","Brazil","Paraná","Guaratuba","Serra de Araraquara, Morro do Cauvi","-48.5746994018555","-25.8827991485596",NA,NA,"MBM053706","MBM053706",NA,NA,NA,NA,"11737","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:15-03","MBM","MBM","9013","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1968","10","03","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"MBM009013","MBM009013",NA,NA,NA,NA,"19897","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:36:15-03","MBM","MBM","9055","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Landrum, L.R.",NA,NA,NA,"Hatschbach, G.","1968","10","04","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"MBM009055","MBM009055",NA,NA,NA,NA,"19907","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:15-03","MBM","MBM","47649","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1964","11","29","Brazil","Paraná","Morretes","Morro Sete","-48.834400177002","-25.476900100708",NA,NA,"MBM047649","MBM047649",NA,NA,NA,NA,"11913","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:15-03","MBM","MBM","2459","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Holst, B.K.; Kawasaki, L.M.",NA,NA,NA,"Hatschbach, G.","1966","12","01","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Abrolhos","-48.834400177002","-25.476900100708",NA,NA,"MBM002459","MBM002459",NA,NA,NA,NA,"15324","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:36:15-03","MBM","MBM","9057","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1968","04","24","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,"MBM009057","MBM009057",NA,NA,NA,NA,"20134","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:36:15-03","MBM","MBM","53740","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Moreira, E.; Moreira, E.","1962","09","24","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"MBM053740","MBM053740",NA,NA,NA,NA,"10175","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:36:15-03","MBM","MBM","177","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1965","11","02","Brazil","Paraná","Paranaguá","Tabuleiro do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,"MBM000177","MBM000177",NA,NA,NA,NA,"13073","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:36:15-03","MBM","MBM","53747","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1965","11","02","Brazil","Paraná","Paranaguá","Tabuleiro do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,"MBM053747","MBM053747",NA,NA,NA,NA,"13073","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:36:15-03","MBM","MBM","148500","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Piraquara","Serra do Emboque, Vale das Trutas","-49.0633010864258","-25.4416999816895",NA,NA,"MBM148500","MBM148500",NA,NA,NA,NA,"65770","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:36:15-03","MBM","MBM","200996","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M.; Saldanha, J.; Saldanha, J.","1996","10","30","Brazil","Paraná","São José dos Pinhais","Castelhanos, Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,"MBM200996","MBM200996",NA,NA,NA,NA,"1754","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:36:15-03","MBM","MBM","200998","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M.; Saldanha, J.; Saldanha, J.","1996","10","31","Brazil","Paraná","São José dos Pinhais","Castelhanos, Rio São João","-49.2064018249512","-25.5347003936768",NA,NA,"MBM200998","MBM200998",NA,NA,NA,NA,"1757","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:36:15-03","MBM","MBM","189861","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1990","10","18","Brazil","Rio Grande do Sul","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,"MBM189861","MBM189861",NA,NA,NA,NA,"1740","Southern America",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
