"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"271","2019-10-09 11:17:48-03","UFBA","ALCB","104995","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML; Mattos Andrade, PE de","Mattos Andrade, PE de; Guedes, ML; Queiroz, EP; Gomes, FS; et al.","23","2012","04","16","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Barragem do Cobre","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de ca 4 m de altura. Folhas vilosas. Flores cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA
"272","2019-10-09 11:17:48-03","UFBA","ALCB","133410","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guimaraes, EF; Mendes, TS","Dias, HM; Serafim, JAS; Santos, JA; Machado, UN","338","2007","10","25","Brasil","Bahia","Caravelas","Extremo Sul da Bahia. Região Sul do aeroporto da cidade, entre os rios do Macaco e Massangano.","-39.275","-17.688889","-39.275","-17.688889",NA,NA,"Área com especulação de empreendimentos de carcinicultura. Presença de comunidades ribeirinhas ao longo dos rios. Sinais de pequenos cortes e queimada da área. 1 m de alt., com botões esverdeados, folhas simples, opostas e discolores","ALCB053147","ALCB053147","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2015","09",NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 21:32:23-03","UFBA","ALCB","15180","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","s.col.","s/n",NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"274","2019-10-09 11:17:48-03","UFBA","ALCB","16927","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML","974","1985","11",NA,"Brasil","Bahia","Salvador","Dunas, próximo ao Aeroporto.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Folhas pilosas, discolores. Inflorescência com botões verdes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"275","2019-10-09 11:17:48-03","UFBA","ALCB","17732","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML","1047","1986","04","12","Brasil","Bahia","Salvador","Buraquinho.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"De mais ou menos 2m de altura, folhas membranáceas, discolores, pilosa. Flores amareladas, estames marrons.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-10-09 11:17:48-03","UFBA","ALCB","35233","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML; Bautista, HP; Pereira, A; Orlandi, RP","PCD366","1994","07","30","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.447222","-12.453611","-41.447222","-12.453611","1130","1130","0,90 m. Folhas discolores. Frutos secos, marrons. Ocasional.; Vegetação rupícola no topo da serra. Afloramento rochoso de arenito.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"277","2019-10-09 11:17:48-03","UFBA","ALCB","50399","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML; Santana, DL","7877","2001","03","27","Brasil","Bahia","São Sebastião do Passé","Litoral Norte. Fazenda Panema.","-38.383333","-12.55","-38.383333","-12.55",NA,NA,"2,0m. Folhas membranáceas, discolores, face abaxial com tomentos ferrugíneos. Frutos imaturos verdes, maduros laranja-avermelhados.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"278","2021-02-24 18:14:00-03","UFBA","ALCB","50678","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML","Guedes, ML; Jesus, NG de","8057","2001","03","29","Brasil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 25 km, próximo & região de brejos","-38.083333","-11.933333","-38.083333","-11.933333",NA,NA,"de ca. 2m de altura.Folhas cartáceas, discolores, com a face abaxial pubescente.Frutos imaturos verdes e maduros vermelhos.; entre as cristas das dunas de Massarandupió.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2001","04",NA,NA,NA,NA,NA,NA,NA
"279","2019-11-25 16:50:58-03","UFBA","ALCB","52009","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Vieira, DR","02","2001","02","10","Brasil","Bahia","Cachoeira","Recôncavo Sul, Murutuba","-38.95","-12.616667","-38.95","-12.616667",NA,NA,"1,20 m. Folhas membranáceas, discolores, face abaxial tomentosa. Frutos alaranjados.; Vegetação herbáceo-arbustiva, solo areno-argiloso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"280","2019-10-09 11:17:48-03","UFBA","ALCB","52009","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Vieira, DR","02","2001","02","10","Brasil","Bahia","Cachoeira","Recôncavo Sul. Murutuba.","-38.95","-12.616667","-38.95","-12.616667",NA,NA,"1,20m. Folhas membranáceas, discolores, face abaxial tomentosa. Frutos alaranjados.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"281","2019-10-09 11:17:48-03","UFBA","ALCB","55751","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Jesus, NG de; Ribeiro, T; Bautista, HP; Tourinho, R","1322","2001","04","07","Brasil","Bahia","Jacobina","Serra do Cruzeiro.","-40.481944","-11.206667","-40.481944","-11.206667","1040","1040","Folhas crassas, discolores. Frutos maduros vermelhos com cálice persistente de cor verde.; Vegetação arbustiva-herbácea com elementos arbóreos. Substrato pedregoso/arenoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"282","2019-10-09 11:17:48-03","UFBA","ALCB","56378","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML; Santana, DL; Loureiro, DM","9368","2001","11","23","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Bairro Grotinha, fundo da casa de Sr. Wilson","-40.507222","-11.195833","-40.507222","-11.195833",NA,NA,"4m. Folhas membranáceas, discolores, face abaxial pilosa. Flores esverdeadas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"283","2019-10-09 11:17:48-03","UFBA","ALCB","61526","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML; Alves, JL; et al.","10110","2003","04","06","Brasil","Bahia","Camaçari",NA,"-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"de ca. 2,5 m. Folhas membranáceas, discolores, com a face abaxial tomentosa. Inflorescência axilar.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"284","2019-10-09 11:17:48-03","UFBA","ALCB","62058","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","França, F; Miranda, E; Oliveira, P; Silva, T; Costa; Silva, B","3940","2002","12","15","Brasil","Bahia","Palmeiras","C. 5km L de Campo de São Paulo.","-41.518889","-12.460278","-41.518889","-12.460278",NA,NA,"2m. Folha membranácea discolor, face adaxial esbranquiçada. Corola branco esverdeada.; Campo sujo.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"285","2019-10-09 11:17:48-03","UFBA","ALCB","62071","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Melo, E; Silva, BM","3288","2001","04","07","Brasil","Bahia","Alagoinhas","Campus da UNEB.","-38.416667","-12.133333","-38.416667","-12.133333",NA,NA,"Ca. 2,5m de altura. Folhas coriáceas discolores. Flores estaminadas alvas, anteras castanhas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-10-09 11:17:48-03","UFBA","ALCB","64414","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML; Alunos de Botânica III","10716","2003","10","25","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Morrinho","-41.15","-11.55","-41.15","-11.55",NA,NA,"de ca. 2 m., ramos pubescentes. Folhas com pecíolo curto, lâmina membrasnácea, discolorescom a superfície adaxial pubescente e a inferior densamente hirsuta, amarelada.Inflorescência axilares, cymosa, flores com cálice densamente pubescente, corola c",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"287","2019-10-09 11:17:48-03","UFBA","ALCB","66894","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Guedes, ML; Gomes, DF; Ana Carla","11225","2004","09","08","Brasil","Bahia","Conde","Litoral Norte, Fazenda Sempre Vida, Rio das Pedras","-37.6","-11.8","-37.6","-11.8",NA,NA,"Folhas membranáceas, discolores, com face abaxial tomentosa, ferrugínea. Flores axilares.; antiga plantação de Pinus.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"288","2019-10-09 11:17:48-03","UFBA","ALCB","68005","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Freire, L; Guedes, ML; Alves, L. de J.","6","2005","03","09","Brasil","Bahia","Esplanada","Litoral Norte, Fazenda Limoeiro, área de reserva legal, parcela próxima à via de acesso","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"ramos tomentosos. Folhas membranáceas, discolores, face abaxial velutina. Frutos maturos avermelhados.; vegetação próxima ao Rio Oitis",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"289","2019-10-09 11:17:48-03","UFBA","ALCB","75213","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Freire, L; Guedes, ML","93","2005","01","14","Brasil","Bahia","Esplanada","Litoral Norte, Fazenda Reunidas Limoeiro, mata ciliar do Rio Oitis, próximo à via de acesso","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"Folhas membranáceas, discolores, face abaxial vilosa. Inflorescência axilar, flores alvas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"290","2019-10-09 11:17:48-03","UFBA","ALCB","76769","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML; Prates, ARS; Oliveira, MR","Guedes, ML; Gomes, LP; Valadão, RM; Prates, ARS; Oliveira, MR; Gomes, FS","s/n","2007","03","18","Brasil","Bahia","Camaçari","síto O Encantado. Abrantes- Ba, 234- casa","-38.303611","-12.813611","-38.303611","-12.813611",NA,NA,"ca 3m. Folhas membranáceas, discolores, vilosos na face abaxial; em estágio inicial de regeneração.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA
"291","2019-10-09 11:17:48-03","UFBA","ALCB","83719","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML","Guedes, ML; Gomes, FS","14384","2008","05","23","Brasil","Bahia","Caetité","Serra Geral, Fora das parcelas do Bloco IV","-42.505833","-1.669722","-42.505833","-1.669722",NA,NA,"Folhas membranáceas, discolores, face adaxial vilosa. Frutos passados.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA
"292","2019-10-09 11:17:48-03","UFBA","ALCB","88290","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML","Guedes, ML; Gomes, FS; et al.","14656","2009","03","30","Brasil","Bahia","Mata de São João","Litoral Norte, Reserva do Parque Ecológico de Sauípe","-37.924722","-12.390278","-37.924722","-12.390278","28","28","de ca 3 m de altura. Folhas discolores, face abaxial vilosa. Inflorescência axilares, flores cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA
"293","2019-10-09 11:17:48-03","UFBA","ALCB","93154","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML","Gomes, FS; Guedes, ML; Guaré, F; Silveira, ER; et al.","484","2009","12","19","Brasil","Bahia","Piatã","Chapada Diamantina, Estrada para Inúbia","-41.806667","-13.069722","-41.806667","-13.069722","1375","1375","de ca 2 m de altura. Folhas membranáceas, vilosas. Flores axilares cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2010","02",NA,NA,NA,NA,NA,NA,NA
"294","2019-10-09 11:17:48-03","UFBA","ALCB","93313","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Melo, E; et al.","385","2009","12","11","Brasil","Bahia","Licínio de Almeida","Serra Geral, Lagoa da Vereda","-42.466389","-14.569722","-42.466389","-14.569722","738","738","de ca 1,50 m de altura. Folhas discolores, buladas. Flores cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2010","02",NA,NA,NA,NA,NA,NA,NA
"295","2019-10-09 11:17:48-03","UFBA","ALCB","98795","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Gomes, FS","Gomes, FS; Guedes, ML; Costa, AS","889","2011","01","28","Brasil","Bahia","Entre Rios","Litoral Norte, Subaúma. No fundo do povoado","-37.781389","-12.238611","-37.781389","-12.238611","6","6","ca. 2 m alt. Folhas cartáceas, discolores. Flores esverdeadas.; Restinga arbustiva.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA
"296","2019-10-09 11:17:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Atkins, S","Giulietti, AM; Funch, L","PCD1558","1995","02","05","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.440278","-12.459722","-41.440278","-12.459722","910","910","2,0 m, muito ramificado. Folhas simples. Flores com cálice verde. Frutos imaturos verdes. Ocasional.; Campo rupestre com vegetação queimada, poucas plantas floridas. Afloramentos rochosos de arenito.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,NA
"297","2019-10-09 11:17:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Melo, E; França, F; Ramos, RM; Silva, JAN","2632","1999","03","02","Brasil","Bahia","Rio de Contas","Chapada Diamantina, estrada para Rio de Contas","-41.8","-13.566667","-41.8","-13.566667","1385","1385","ca. 2 m; tronco com 20-30 cm do solo. Folha cartácea, discolor. Restos florais na base da planta.; remanescente.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"298","2019-10-09 11:17:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Melo, E; França, F; Ramos, RM; Silva, JAN","2632","1999","03","02","Brasil","Bahia","Rio de Contas","Chapada Diamantina, estrada para Rio de Contas","-41.8","-13.566667","-41.8","-13.566667","1385","1385","ca. 2 m; tronco com 20-30 cm do solo. Folha cartácea, discolor. Restos florais na base da planta.; remanescente.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA
"299","2019-10-09 11:17:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Hatschbach, G","Silva, JM; Abe, LM","4169","2004","10","26","Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck","-48.983333","-24.65","-48.983333","-24.65",NA,NA,"4 m. Flor creme.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-10-09 11:17:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Atkins, S","Guedes, ML; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","PCD1428c","1994","12","28","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio, Cercado","-41.466667","-12.45","-41.466667","-12.45","840","840","2,00 m.; Vegetação de campo rupestre. Afloramento rochoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,NA
"301","2019-10-09 11:17:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","França, F; Silva, BM da; Rios, L","3873","2002","12","12","Brasil","Bahia","Lençóis","Chapada Diamantina, estrada Tanquinho-Wagner, ca. 20 km de Tanquinho","-41.276389","-12.388056","-41.276389","-12.388056",NA,NA,"ca. 2 m. Folhas membranáceas, discolores. Corola branco-esverdeada. Planta tratada com álcool comercial.; antropizada.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"302","2019-10-09 11:17:48-03","UFBA","ALCB","127962","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Guedes, ML","Guedes, ML; Cunha, L","25643","2017","04","29","Brasil","Alagoas","Piacabuçu","Caminho para a Praia Pontal do Peba.","-36.433333","-10.4","-36.433333","-10.4",NA,NA,"de ca 3 m de altura. Folhas membranáceas, discolores, face abaxial com indumento esbranquiçado. Inflorescência axilar, flores branco/esverdeadas,","ALCB045337","ALCB045337","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA
"303","2019-10-09 11:17:47-03","UFBA","ALCB","035272","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Hind, DJN; Bautista, HP","PCD&nf;4168","1996","11","09","Brasil","Bahia","Piatã","Chapada Diamantina, Estrada Piatã/ Abaíra, entrada à direita, após a entrada para Catolés.","-41.738611","-13.266944","-41.738611","-13.266944","1090","1090","2,0 m. Folhas verde-oliva, com indumento. Cálice verde-claro, corola alva. Ocasional.; Solo com concreções ferruginosas, cascalheiras.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"304","2019-10-09 11:17:47-03","UFBA","ALCB","035320","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Salimena-Pires, FR; Giulietti, AM; Nobre, PH; Roque, N; Conceição, AA; Atkins, S; Stannard, B; Wood","PCD2232","1996","03","10","Brasil","Bahia","Lençóis","Chapada Diamantina, margem da estrada Utinga-Morro do Chapéu.","-41.276111","-11.854444","-41.276111","-11.854444","1000","1000","ca. 2 m alt. Frutos alaranjados. Ocasional.; mata mesófila degradada, com espécies de caatinga. Solo branco bem arenoso.","ALCB042914",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-10-09 11:17:47-03","UFBA","ALCB","035294","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Soffiatti, P; Nic Lughadha, E; França, F; Gasson, P; Harley, RM","PCD5894","1997","02","27","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41","-12","-41","-12",NA,NA,"2,0 m. Folhas membranáceas, discolores. fruto imaturo verde, cálice persistente. Ocasional. Xiloteca.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"306","2019-10-09 11:17:47-03","UFBA","ALCB","035293","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Soffiatti, P; Nic Lughadha, E; França, F; Gasson, P; Harley, RM","PCD5892","1997","02","27","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41","-12","-41","-12",NA,NA,"2, 0 m. Folhas discolores, face abaxial com glândulas esverdeadas. Ocasional. Xiloteca",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"307","2019-10-09 11:17:47-03","UFBA","ALCB","035409","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","França, F","Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B; Harley, RM; Atkins, S","PCD4946","1997","02","03","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Serra do Mato Grosso","-41.889722","-12.389444","-41.889722","-12.389444","1340","1340","1,50 m. Follhas discolores, face abaxial tomentosa. Frutos imaturos verdes, maduros marrons, cálice persistente. Ocasional.; arenoso com afloramentos rochosos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
