"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","order","individualCount","fieldNumber","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag"
"143","2009-10-25 05:15:00-02","MO","MOBOT","90088792","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"George S. Bryan","South America","Peru","Huánuco","Tambo de Vaca and vicinity, on trail from Huanuco and Pozuzo.",NA,NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Bryan 553","1923",NA,NA,NA,"-75.86666","-9.95","R. S. Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2009-12-04 09:35:00-02","MO","MOBOT","90117078","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Nariño","Correg. de El Encano. Vereda La Joya. Sur de La Cocha, Quebrada Saraconcho.","2740.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 10129","1996","9","7","Pasto","-77.11666","0.96666","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-12-04 09:35:00-02","MO","MOBOT","90117081","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Nariño","Páramo El Frailejonal, 8 km este de Macondino.","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 10466","1997","2","12","Pasto","-77.21666","1.16666","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-09-05 09:26:00-03","MO","MOBOT","90122291","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Alan E. Brant|Julio C. Betancur B.","South America","Colombia","Antioquia","Urrao, via La Magdalena, 9 km SW de Urrao-Betulia","2060.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Brant 1638","1987","11","1","Urrao","-76.1333333","6.2333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"147","2011-11-17 07:41:00-02","MO","MOBOT","90122320","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Ricardo Callejas|et al.","South America","Colombia","Antioquia","Belmira, El Yerbal, sitio Los Patos, Rio Chico, Alto de Sabanazos","3110.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Callejas Posada 10245","1991","7","12","Belmira","-75.53333","6.58333","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-06-25 13:51:00-03","MO","MOBOT","90122369","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Chita, Sierra Nevada del Cocuy, Paramo Chita, Rio Casanare","2600.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9926","1973","5","23","Chita","-72.46666","6.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-01-06 05:04:00-02","MO","MOBOT","90122389","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"G.B. van Reenen","South America","Colombia","Risaralda","Santa Rosa De Cabal, camino real entre Hacienda La Sierra y Termales de Santa Rosa","3185.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Reenen 1001","1980","1","30","Santa Rosa de Cabal","-75.61666","4.83333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2013-01-06 05:04:00-02","MO","MOBOT","90122396","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"G.B. van Reenen","South America","Colombia","Risaralda","Santa Rosa De Cabal, camino real entre Hacienda La Sierra y Termales de Sta Rosa","3335.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Reenen 932","1980","1","27","Santa Rosa de Cabal","-75.61666","4.83333","GR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-06-25 13:51:00-03","MO","MOBOT","90122399","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Aquitania, Vado Hondo, Paramo Pena Arnical/Alto Mongotes, Vado Hondo, Siberia.","3320.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9270","1973","4","1","Aquitania","-72.83333","5.48333","Padberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-06-25 13:51:00-03","MO","MOBOT","90122435","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Aquitania, Puebloviejo, Paramo La Sarna, entre Sogamoso y Vado Hondo","3375.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9398c","1973","4","5","Aquitania","-72.88333","5.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","90122451","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"HOLLAENDER","South America","Colombia","Cauca","Purace, PNN Purace, Volc. Purace, via a Purace, Termales de San Juan","3050.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","HOLLAENDER 1443","1991","9","28",NA,"-76.38333","2.35","SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-06-25 13:51:00-03","MO","MOBOT","90122468","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Santa Fe De Bogota, La Calera, Paramo de Palacio, Laguna Buitrago.","3550.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9581a","1973","4","27","La Calera","-73.91666","4.75","Padberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-10-20 21:54:00-02","MO","MOBOT","90122510","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Ellsworth P. Killip","South America","Colombia","Cundinamarca","Guasca, Páramo de Guasca.","3250.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Killip 34075","1939","3","12","Guasca","-73.95","4.95","Bartram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-06-25 13:51:00-03","MO","MOBOT","90122526","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Aquitania, Vado Hondo, Paramo Pena Arnical/Alto Mongotes, Pena Arnical, N de Vado Hondo","3630.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9461","1973","4","6","Aquitania","-72.83333","5.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2014-03-13 11:47:00-03","MO","MOBOT","90122550","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Thomas van der Hammen|et al.","South America","Colombia","Boyacá","Arcabuco, entre Arcabuco y Villa de Leiva, Quebrada La Colorada","3350.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Hammen 1645","1967","8","29","Arcabuco","-73.45","5.73333","P. Florschütz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2014-03-13 11:47:00-03","MO","MOBOT","90122559","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Thomas van der Hammen|et al.","South America","Colombia","Cundinamarca","Choachi, Via Bogota-Choachi, Pena Azul","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Hammen 1644","1967","9","20","Choachi","-73.93333","4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-06-25 13:51:00-03","MO","MOBOT","90122563","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Meta","Páramo de Sumapaz, Cerro El Nevado, Quebrada el Buque","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 7794","1973","1","14","Cubarral","-73.85","3.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2009-06-25 13:51:00-03","MO","MOBOT","90122580","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Meta","PNN de Sumapaz, Hoya de Quebrada Sitiales, filo Laguna Guitarra","4040.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 1138b","1972","1","26",NA,"-74.41666","3.75","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-06-11 00:01:00-03","MO","MOBOT","90122932","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"B. Løjtnant|Ulf Molau","South America","Ecuador","Napo","Summit and uppermost N slopes of Cerro Sumaco","3840.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Løjtnant 12803","1979","4","26",NA,"-77.65","-0.58333","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2018-06-11 00:00:00-03","MO","MOBOT","90122942","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"B. Løjtnant|Ulf Molau","South America","Ecuador","Napo","NE side of Cerro Sumaco","3300.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Løjtnant 12879","1979","4","27",NA,"-77.65","-0.58333","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2018-06-11 00:11:00-03","MO","MOBOT","90123193","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"L.B. Holm-Nielsen|et al.","South America","Ecuador","Zamora-Chinchipe","Road Loja - Zamora, km 17.","2400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Holm-Nielsen 3593","1973","4","16",NA,"-79.1333333","-3.9833333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"164","2009-08-27 17:06:00-03","MO","MOBOT","90123203","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"L.B. Holm-Nielsen|et al.","South America","Ecuador","Napo","E side of Cerro Sumaco","3750.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Holm-Nielsen 17467","1979","4","30",NA,"-77.71666","-0.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-06-11 00:03:00-03","MO","MOBOT","90123211","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"L.B. Holm-Nielsen|et al.","South America","Ecuador","Napo","NE side of Cerro Sumaco, loma S of campsite","3750.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Holm-Nielsen 17892","1979","5","5",NA,"-77.7166667","-0.5666667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"166","2009-08-27 17:06:00-03","MO","MOBOT","90123222","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"L.B. Holm-Nielsen|et al.","South America","Ecuador","Napo","N side of Cerro Sumaco, loma NW of campsite","3150.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Holm-Nielsen 17421","1979","4","28",NA,"-77.71666","-0.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-08-27 17:06:00-03","MO","MOBOT","90123234","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"L.B. Holm-Nielsen|et al.","South America","Ecuador","Napo","Cerro Sumaco, Quadrat 5-7","3700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Holm-Nielsen 17654","1979","5","2",NA,"-77.71666","-0.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-06-25 13:51:00-03","MO","MOBOT","90131990","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Meta","PNN de Sumapaz, Hoya El Nevado, Laguna El Sorbedero y El Nevado","3535.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 8026","1973","1","17",NA,"-74.41666","3.75","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-10-23 16:37:00-02","MO","MOBOT","90132007","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Thomas van der Hammen|Roberto Jaramillo M.","South America","Colombia","Tolima","PNN de Los Nevados, Tolima, vertiente S del volcan, camino Sitio La Cueva al Nevado","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Hammen 3367","1975","8","12",NA,"-75.3166667","4.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"170","2015-05-29 21:32:00-03","MO","MOBOT","90132020","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"R. Smeets","South America","Colombia","Cundinamarca","Fomeque, PNN Chingaza, El Tablon","3540.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Smeets 2b","1986","11","1","Fómeque","-73.75","4.51666","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-02-28 12:00:00-03","MO","MOBOT","90132032","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Thomas van der Hammen|Roberto Jaramillo M.","South America","Colombia","Cundinamarca","Choachi, Via Bogota-Choachi, Pena Azul","2920.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Hammen 1656","1967","9","20","Soacha","-73.93333","4.55","P. Florschütz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2013-01-06 05:04:00-02","MO","MOBOT","90132056","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"G.B. van Reenen","South America","Colombia","Risaralda","Santa Rosa De Cabal, Valle Quebrada La Sierra, Hacienda La Sierra","3725.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Reenen 767","1980","1","22","Santa Rosa de Cabal","-75.61666","4.83333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-08-01 05:59:00-03","MO","MOBOT","90132072","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"F.R. Fosberg","South America","Colombia","Boyacá","Socha, Buenavista, Rio Pauto, Quebrada Laja, Quebrada Colorada","2900.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Fosberg 22256","1944","11","10","Socha","-72.58333","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-02-13 14:09:00-02","MO","MOBOT","90132084","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"F.C. Lehmann","South America","Colombia","Cundinamarca","Soacha, Salto de Tequendama","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lehmann 706","1880","12","15","Soacha","-74.3","4.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-10-20 19:03:00-02","MO","MOBOT","90132100","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Ellsworth P. Killip|Albert C. Smith","South America","Colombia","Santander","Onzaga, Paramo Las Vegas","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Killip 15884","1926","12","21","Onzaga",NA,NA,"R.S. Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-10-20 19:03:00-02","MO","MOBOT","90132107","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Ellsworth P. Killip|Albert C. Smith","South America","Colombia","Santander","Onzaga, Paramo Las Vegas","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Killip 15888","1926","12","21","Onzaga",NA,NA,"R.S. Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-06-25 13:51:00-03","MO","MOBOT","90132127","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Meta","PNN de Sumapaz, Cerro Nevado de Sumapaz","3700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 1408","1972","1","30",NA,"-74.41666","3.75","P. Florschütz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-12-03 11:35:00-02","MO","MOBOT","90132142","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Nariño","Pasto, El Encano, Vereda San Jose Alto","2900.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 2739","1990","9","15","Pasto","-77.11666","1.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-12-03 11:35:00-02","MO","MOBOT","90132153","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Nariño","Pasto, El Encano, El Motilon-El Socorro","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 2825","1990","11","10","Pasto","-77.18333","1.18333","SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","90132156","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"FONNEGRA","South America","Colombia","Antioquia","Bello, San Felix, 10 km de Medellin, via Medellin, San Pedro, Torre de TV","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","FONNEGRA 3810","1991","5","22","Bello","-75.65","6.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-06-22 12:52:00-03","MO","MOBOT","90132180","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill","South America","Colombia","Antioquia","Santa Rosa De Osos, 2 km via Rio Grande","2730.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 15076a","1986","7","29","Santa Rosa de Osos","-75.5","6.75","SPC",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"182","2013-12-29 16:43:00-02","MO","MOBOT","90134284","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jasmin Opisso","South America","Peru","Cajamarca","Jaén, Tabaconas (Santuario Nacional Tabaconas0Namballe) and San José de Lourdes.",NA,NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Opisso 671","1998","11",NA,"San Ignacio","-78.795","-5.71","JO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2011-02-21 06:21:00-03","MO","MOBOT","90142053","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Marcos Decker|Fabiana Mogro","South America","Bolivia","Cochabamba","Canton Tablas. Camino a Tablas, ca. 6 km norte de carretera nueva (Cochabamba/Santa Cruz). Bosque montano (Yungas) secundario. <21058-21074>","2600.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 21066","2001","11","23","Chapare","-65.9","-17.15","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"5","01-68",NA,NA,NA,NA
"184","2011-02-21 06:21:00-03","MO","MOBOT","90155054","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Marcos Decker|Fabiana Mogro","South America","Bolivia","Cochabamba","80 km de SO Villa Tunari (entre Locotal - Corani), carretera nuevo Cochabamba - Santa Cruz. Bosque montano secundario. + R. Ledezma, M. Muñoz. <22133-22162>","2540.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 22152-A","2002","10","29","Chapare","-65.86666","-17.2","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1","02-44",NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","90165752","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill","South America","Bolivia","Cochabamba","80 km de Villa Tunari, entre Locotal-Corani, carretera nuevo Cochabamba-Santa Cruz. Bosque montano (Yungas), secundario. <22695-22704>","2600.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 22699","2003","6","9","Chapare","-65.97611","-17.20472","S. Churchill, Jun",NA,NA,NA,NA,NA,NA,NA,NA,"5","03-37",NA,NA,NA,NA
"186","2015-07-22 21:48:00-03","MO","MOBOT","90168060","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Hector Cabrera","South America","Bolivia","La Paz","Parque Nacional Madidi. Tambo Quemado, bajando hacia el esta. Ceja de monte yunguea baja con Clusia, Theaceae, Weinmannia microphylla y helecho arboreo.","3506.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cabrera B-2","2003","3","6","Franz Tamayo","-68.96444","-14.66305","S, Churchill, Jul",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"187","2013-12-29 16:41:00-02","MO","MOBOT","90196562","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jasmin Opisso|et al.","South America","Peru","Pasco","Parque Nacional Yanachaga-Chemillen. Camino al abra Esperanza.","2420.00000000","2540.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Opisso 1645","2003","3","15","Oxapampa","-75.35","-10.53333","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"188","2013-12-29 16:47:00-02","MO","MOBOT","90196568","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jasmin Opisso|Carlos Mateo|Abel Monteagudo","South America","Peru","Pasco","Parque Nacional Yanachaga-Chemillén. Camino al Abra Esperanza.","2750.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Opisso 1711","2003","3","17","Oxapampa","-75.35083","-10.53472","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"189","2016-04-29 08:26:00-03","MO","MOBOT","90209319","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Alfredo F. Fuentes","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi, Turnia, al este de Apolo sobre el camino a San José de Uchupiamonas, trayecto de aprox. 15 km hacia hacienda Machariapo.","1600.00000000","1900.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Fuentes Claros 5253","2002","7","23","Franz Tamayo","-68.3286111","-14.5430555","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1","02-36",NA,NA,NA,NA
"190","2012-04-12 05:10:00-03","MO","MOBOT","90229785","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Alfredo F. Fuentes","South America","Bolivia","La Paz","Parque Nacional Madidi, laguna Tolca Cocha, al NE de Keara Nuevo. Bosque relicto de yungas en ceja de monte superior pluvial con Polylepis pepei y Gynoxis sp.","3900.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Fuentes Claros 9873","2006","4","15","Franz Tamayo","-69.08833","-14.68694","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"191","2011-07-11 14:15:00-03","MO","MOBOT","90241223","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Marko Lewis","South America","Bolivia","La Paz","Kinpaya. At the mouth of the Rio Jancha Kaihua where the Aguilani-Choquetanga trail crosses the Rio Ocsalla, 10 km N of Choquetanga. Baccharis shrub land and secondary forests along the river. The area was historically used as a cattle roundup place.","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lewis 40157","1991","9","7","Inquisivi","-67.2833333","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"192","2012-03-06 05:13:00-03","MO","MOBOT","90242079","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"William R. Buck","South America","Ecuador","Zamora-Chinchipe","Ca. 11 km W of Zamora, ca. 53 km E of Loja.","1512.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Buck 39410","2001","5","26",NA,"-78.98333","-4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
