"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","imagecode","order","fieldNumber","individualCount","previousCatalogNumber"
"149","2019-07-03 11:26:08-03","MNHN","RECOLNAT_MNHN_PC","PC0716243","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook.f. & Taylor) Spruce","Cuvertino","Cuvertino, J.",NA,"2009","11","25",NA,"Chili",NA,NA,"Los Rios. Sector Maihue. Coord. 246754 / 5561496",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0716243' target='other'> <mi>dwc_moreinfo</mi></a>","PC0716243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4052",NA,NA
"150","2021-03-01 11:50:22-03","UFPE","UFP","73907","PreservedSpecimen","Plantae",NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Yano, O","Oliveira, JRPM; Peralta, DF; Wasum, RA","344","2010","04","16",NA,"Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.083611","-29.157778","741","741",NA,"Sobre barranco à beira da estrada","UFP073907","2013","03",NA,"-50.083611","-29.157778",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 11:50:22-03","UFPE","UFP","84330","PreservedSpecimen","Plantae",NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Silva, JB","Silva, JB","411","2014","04","08",NA,"Brasil","Pernambuco","Buíque",NA,"-37.245972","-8.585639",NA,NA,NA,"Substrato: Solo; Caatinga","UFP084330",NA,NA,NA,"-37.245972","-8.585639",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-04-23 15:06:28-03","MN","R-BRYOPHYTA","237287","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Dias, M.S.","Dias, M.S.","1605",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","São Pedro da Serra","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"R000237287","2017","05",NA,NA,NA,"33190","auto","Jungermanniopsida","R000237287_001","Pelliales",NA,NA,NA
"153","2020-12-16 16:04:23-03","MN","R-BRYOPHYTA","84824","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Peralta, D.F.","Silva, I.R.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"R000084824","2014","11",NA,NA,NA,"36524","auto","Jungermanniopsida","R000084824_001","Pelliales",NA,NA,NA
"154","2020-12-16 16:04:23-03","MN","R-BRYOPHYTA","84825","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Peralta, D.F.","Silva, I.R.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"R000084825","2014","11",NA,NA,NA,"36524","auto","Jungermanniopsida","R000084825_001","Pelliales",NA,NA,NA
"155","2020-04-23 15:06:28-03","MN","R-BRYOPHYTA","237133","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Dias, M.S.","Dias-Melo, R.","1080",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Lapinha da Serra","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"R000237133","2017","05",NA,NA,NA,"26557","auto","Jungermanniopsida","R000237133_001","Pelliales",NA,NA,NA
"156","2020-04-23 15:06:28-03","MN","R-BRYOPHYTA","213601","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","Peralta, D.F.","Alcantara, J.","75",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"R000213601","2014","11",NA,NA,NA,"38539","auto","Jungermanniopsida","R000213601_001","Pelliales",NA,NA,NA
"157","2014-04-04 18:29:10-03","PNFM","IRAI","5669","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, D.F.","Ristow, R.","2264","2012","05","19",NA,"Brasil","Paraná","Rio Branco do Sul","BR 476","-49.107528","-25.107944","970","970",NA,"Terrícola","IRAI00005669","2013","08",NA,"-49.107528","-25.107944",NA,NA,NA,NA,NA,NA,NA,NA
"158","2014-04-04 18:29:10-03","PNFM","IRAI","8151","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, D.F.","Lima, P.C.","024","2013","07","14",NA,"Brasil","Paraná","Campo Largo","Rua Ceará, Jardim Boa Vista","-49.569722","-25.463583","910","910",NA,"Terrícola","IRAI00008151","2013","08",NA,"-49.569722","-25.463583",NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-04-04 18:29:10-03","PNFM","IRAI","4606","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Ristow, R.; Peralta, D.F.","Ristow, R.","1792","2011","10","01",NA,"Brasil","Paraná","Lapa","Hospital Regional da Lapa São Sebastião","-49.70375","-25.741056","970","970",NA,"Terrícola. Floresta Ombrófila Mista. + Symphyogyna brasiliensis + Trachyxiphium saxicula","IRAI00004606","2012","07","23","-49.70375","-25.741056",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","16144","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","M.R. Pietrobom-Silva","2940","1996","02","18","América do Sul","Brasil","Mato Grosso do Sul","Indaiá do Sul","(Chapéu Azul) Cachoeira aos fundos da cidade",NA,NA,NA,NA,NA,"DUPLICATAS: SP; Região com capões de cerrado, mata seca semidecídua e mata ciliar. Epífita sobre tronco de árvore de grande porte, sombreado, junto da cachoeira, interior da mata ciliar.",NA,"2016","05",NA,NA,NA,NA,NA,"Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"161","2020-05-17 19:37:38-03","UNESP-IBILCE","SJRP-BRYOPHYTA","21817","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","D.O. Tavares","5","1999","10","11","América do Sul","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,NA,NA,"2016","05",NA,NA,NA,"39117","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"162","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","16681","S","Plantae","Marchantiophyta","Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","M.R. Pietrobom-Silva","1939","1995","06","16","América do Sul","Brasil","Minas Gerais","Caldas","Distrito de Pocinhos do Rio Verde, 5km de Caldas, Complexo da Serra da Mantiqueira, Serra dos Poços, Adega de vinho J. Faria, 1.5km de Pocinhos do Rio Verde","-46.386100769043","-21.9235992431641","1150","1150",NA,"DUPLICATAS: SP; Mata de encosta seca semi-decidua com mata ciliar e campo. Encosta, terrestre em barranco úmido e sombreado, margem de regato na mata ciliar, próximo da Adega.",NA,"2016","05",NA,NA,NA,"25710","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"163","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","21972","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","D.F. Peralta","224","1999","04","17","América do Sul","Brasil","Minas Gerais","Gonçalves",NA,"-45.8558006286621","-22.658899307251",NA,NA,NA,"DUPLICATAS: SP;",NA,"2016","05",NA,NA,NA,"15843","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"164","2020-05-19 18:50:24-03","UNESP-IBILCE","SJRP-BRYOPHYTA","21975","S","Plantae","Marchantiophyta","Pallaviciniaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","D.F. Peralta","227","1999","04","17","América do Sul","Brasil","Minas Gerais","Gonçalves",NA,"-45.8558006286621","-22.658899307251",NA,NA,NA,"DUPLICATAS: SP; Estrada para a pedra do Cruzeiro, mata ciliar. Terrestresobre barranco úmido.",NA,"2016","05",NA,NA,NA,"15843","auto","Jungermanniopsida",NA,"Pallaviciniales",NA,NA,NA
"165","2020-05-17 19:37:38-03","UNESP-IBILCE","SJRP-BRYOPHYTA","21821","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","E.F. Roldão","1","1999","10","12","América do Sul","Brasil","Minas Gerais","Itapagipe",NA,"-49.3814010620117","-19.9085998535156",NA,NA,NA,NA,NA,"2016","05",NA,NA,NA,"42805","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"166","2020-05-17 19:37:38-03","UNESP-IBILCE","SJRP-BRYOPHYTA","25707","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","F.P.F. Athayde & P.G. Windisch","914","2001","03","15","América do Sul","Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,"Em paredão rochoso com alta umidade, interior da mata",NA,"2016","05",NA,NA,NA,"19545","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"167","2020-05-17 19:37:38-03","UNESP-IBILCE","SJRP-BRYOPHYTA","25708","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","F.P.F. Athayde & P.G. Windisch","915","2001","03","15","América do Sul","Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,"Em paredão rochoso com alta umidade, interior da mata",NA,"2016","05",NA,NA,NA,"19545","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"168","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","25682","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","F.P.F. Athayde & P.G. Windisch","913","2001","03","15","América do Sul","Brasil","Rio Grande do Sul","Farroupilha","Salto vntoso, próximo a queda d'água","-51.3478012084961","-29.2250003814697",NA,NA,NA,"Em paredão rochoso com alta umidade, interior da mata.",NA,"2016","05",NA,NA,NA,"19545","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"169","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","25891","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","M. Gomes","s/n","2001","04","29","América do Sul","Brasil","Rio Grande do Sul","Sapiranga",NA,"-51.0069007873535","-29.6380996704102",NA,NA,NA,"DUPLICATAS: HASU;",NA,"2016","05",NA,NA,NA,"11711","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"170","2020-05-17 19:37:38-03","UNESP-IBILCE","SJRP-BRYOPHYTA","18229","S","Plantae","Marchantiophyta","Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","L. de Paula","73","1996","10","04","América do Sul","Brasil","São Paulo","Cássia dos Coqueiros","Cachoeira do Itambé","-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,NA,"2016","05",NA,NA,NA,"13265","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"171","2020-05-19 18:50:24-03","UNESP-IBILCE","SJRP-BRYOPHYTA","6245","S","Plantae","Marchantiophyta","Pallaviciniaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","M.R. Pietrobom-Silva","106","1992","11","22","América do Sul","Brasil","São Paulo","José Bonifácio",NA,"-49.6800003051758","-21.0499992370605",NA,NA,NA,"DUPLICATAS: SP; Grota. Terrestre sobre a rocha úmida, juntos das pequenas quedas d'água.",NA,"2016","05",NA,NA,NA,"36198","auto","Jungermanniopsida",NA,"Pallaviciniales",NA,NA,NA
"172","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","24374","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","D.F. Peralta","837","2000","05","10","América do Sul","Brasil","São Paulo","São Paulo","Pico do Jaraguá, trilha que leva ao topo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Terrestre, margem do riacho;",NA,"2016","05",NA,NA,NA,"53584","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"173","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","26139","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","R. Bayer e D. Ahlerto","12029","2001","04","08","América do Sul","Brasil","Rio Grande do Sul","Paissandu-Wesfália",NA,NA,NA,NA,NA,NA,"DUPLICATAS: HASU;",NA,"2015","06","30",NA,NA,NA,NA,"Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"174","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","16697","S","Plantae","Marchantiophyta","Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","D.F. Peralta","M.R. Pietrobom-Silva","1957","1995","06","16","América do Sul","Brasil","Minas Gerais","Caldas","Distrito de Pocinhos do Rio Verde, 5km de Caldas, Complexo da Serra da Mantiqueira, Serra dos Poços, Adega de vinho J. Faria, 1.5km de Pocinhos do Rio Verde","-46.386100769043","-21.9235992431641","1150","1150",NA,"DUPLICATAS: SP; Mata de encosta seca semi-decidua com mata ciliar e campo. Encosta, terrestre em barranco úmido e sombreado, margem de regato na mata ciliar, próximo da Adega.",NA,"2016","05",NA,NA,NA,"25710","auto","Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"175","2020-07-21 15:08:13-03","UNISANTA","HUSC","9203","PreservedSpecimen","Plantae",NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","D. S. Gissi","Gissi, D. .S.; J. Prado; R. Y. Hirari; D. T. Vasques","161","2015","02","22",NA,"Brasil","São Paulo","São José do Barreiro","Trilha do Ouro - Parque Nacional da Bocaina. Mabuncaba.","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Hepática talosa-simples. Crescendo na margem do Rio. Solo argiloso. Abundante. Coloração verde-clara.; Mata nebular.",NA,"2015","02",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-13 16:04:11-03","UNISANTA","HUSC","9203","PreservedSpecimen","Plantae",NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. f. & Wilson","D. S. Gissi","D. S. Gissi; J. Prado; R. Y. Hirai; D. T. Vasques","161","2015","02","22",NA,"Brasil","São Paulo","São José do Barreiro","Trilha do Ouro - Parque Nacional da Bocaina. Mambucaba. Mata nebular","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Coloração verde-clara; Crescendo na margem do Rio. Solo argiloso",NA,"2015","02",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"177","2016-08-23 11:12:07-03","NHMLondon","NHM-LONDON-BOT","BM000672952","S","Plantae",NA,NA,"Noteroclada","confluens","Noteroclada confluens",NA,NA,"Gardn.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4961465"
"178","2016-08-23 11:12:07-03","NHMLondon","NHM-LONDON-BOT","BM000672951","S","Plantae",NA,NA,"Noteroclada","confluens","Noteroclada confluens",NA,NA,"Brazil","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4947117"
"179","2019-11-01 15:12:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, DF","Yano, O; Marcelli, MP","19699","1993","06","24","Southern America","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.3529","-22.4422","1","1",NA,"No barranco de Rio Sapucaí-Guagú + Notheceros minarum",NA,"2016","03",NA,"-45.3529","-22.4422",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-01 15:12:35-03","UnB","UB","125293","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Costa, DP","Soares, AER","418","2009","05","12","Southern America","Brasil","Distrito Federal","Sobradinho","Reserva Biológica da Contagem, entrada pela DF-150. Borda da mata de galeria, próximo a uma fazenda abandonada, as margens do córrego.",NA,NA,NA,NA,NA,"Musgo crescendo sobre o barranco do córrego.",NA,"2011","07","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:12:35-03","UnB","UB","145922","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Costa, DP","Soares, AER; Salmito, WE","1055","2010","10","27","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - PNB, próximo ao posto fluviométrico do córrego 3 Barras, mata de galeria","-47.952778","-15.665833","1048","1048",NA,"Associado a Jungermannia amoena e Symphyogyna brasiliensis; Barranco",NA,"2011","08","11","-47.952778","-15.665833",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:12:35-03","UnB","UB","145925","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Costa, DP","Soares, AER; Salmito, WE","1058","2010","10","27","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - PNB, próximo ao posto fluviométrico do córrego 3 Barras, mata de galeria","-47.952778","-15.665833","1048","1048",NA,"Solo",NA,"2011","07","20","-47.952778","-15.665833",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:12:35-03","UnB","UB","178820","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson",NA,"Soares, AER; García, MA; Bernabé, MJC; Fernández, JAJ","1881","2012","05","06","Southern America","Brasil","São Paulo","Campos do Jordão","Campos do Jordão, centro cultural","-45.565","-22.716111","1577","1577",NA,"Bosque nublado. Caño con vegetación y zonas ajardinadas. Suelo",NA,NA,NA,NA,"-45.565","-22.716111",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:12:35-03","UnB","UB","186645","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, DF","Sousa, RV; Amorim, PRF; Duarte-Silva, AG; Gonzaga, RMO","182","2011","07","26","Southern America","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Córrego Três Pontinhas, MG km 120","-43.547556","-19.265917","1243","1243",NA,"Rocha",NA,"2012",NA,NA,"-43.547556","-19.265917",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:12:35-03","UnB","UB","186650","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Sousa, RV","Sousa, RV; Amorim, PRF; Duarte-Silva, AG; Gonzaga, RMO","187","2011","07","26","Southern America","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Córrego Três Pontinhas, MG km 120","-43.547556","-19.265917","1243","1243",NA,"Associado a Sematophyllum subpinnatum; Rocha",NA,"2012","07","06","-43.547556","-19.265917",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 15:12:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, DF","Yano, O; Pirani, JR","7003","1983","04","26","Southern America","Brasil","Rio Grande do Sul","Cambará do Sul","8km antes do Hotel","-50.0841","-29.0252","1030","1030",NA,"Na água fria do riacho entre Sphagnum recurvum P. Beauv (Azul iridescente)",NA,"2016","08",NA,"-50.0841","-29.0252",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-29 09:06:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, DF","Silva, AL","510","2019","05","24","Southern America","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","-43.65","-22.890556","49","49",NA,"Sobre rocha, Trilha Ceci Peri",NA,NA,NA,NA,"-43.65","-22.890556",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 15:12:35-03","UnB","UB","138756","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta, DF","Câmara, PEAS; Carvalho-Silva, M","2296","2010","07","11","Southern America","Brasil","São Paulo","Paranapiacaba","Paranapiacaba- cidade","-46.306111","-23.774444","750","840",NA,"Barranco",NA,"2015","05",NA,"-46.306111","-23.774444",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:12:35-03","UnB","UB","126307","PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson",NA,"Incógnito","00774s.n.b","1976","09","26","Southern America","Brasil","Distrito Federal","Brasília","Nas margens do Torto, Península Norte, Brasília - DF.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Em barranco.",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:50:26-03","UFRGS","ICN","010604","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","604","1966","01","28","América do Sul","Brasil","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:50:26-03","UFRGS","ICN","010719","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","719","1969","01","23","América do Sul","Chile","Biobío","Ñuble","Cerro Velluda",NA,NA,NA,NA,NA,NA,NA,"2014","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:50:26-03","UFRGS","ICN","011659","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1659","1966","01","28","América do Sul","Brasil","GO","Ribeirão das Lajes",NA,NA,NA,NA,NA,NA,NA,NA,"2014","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:50:26-03","UFRGS","ICN","058076","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Ferrari, F","s.n.","1983","08","13","América do Sul","Brasil","RS","Pinto Bandeira","Açude da antiga olaria",NA,NA,NA,NA,NA,NA,NA,"2014","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:50:26-03","UFRGS","ICN","012496","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2486","1967","02","03","América do Sul","Brasil","RJ","Itatiaia","veu da noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:50:26-03","UFRGS","ICN","012442","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2442","1967","02","03","América do Sul","Brasil","RJ","Itatiaia","véu da noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:50:26-03","UFRGS","ICN","012448","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2448","1967","02","03","América do Sul","Brasil","RJ","Itatiaia","véu da noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:50:26-03","UFRGS","ICN","012465","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2465","1967","02","03","América do Sul","Brasil","RJ","Itatiaia","véu da noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:50:26-03","UFRGS","ICN","039355","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2465","1983","04","02","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda do Sr. Karner Hagelund","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:50:26-03","UFRGS","ICN","011602","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Baptista, LRM; Lorscheitter, ML","s.n.","1971","12","04","América do Sul","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
