"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"138","2020-12-21 16:45:03-03","MBM","MBM","198112","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Pietrobom da Silva, M.R.; et al.; et al.","3123",NA,NA,"Southern America","Brazil","São Paulo","Rod. SP-272, km 35-36","-51.9000015258789","-22.2900009155273",NA,NA,"MBM198112","MBM198112",NA,NA,NA,"Mirante do Paranapanema",NA,NA,"34830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:45:03-03","MBM","MBM","198114","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Pietrobom da Silva, M.R.; et al.; et al.","3091",NA,NA,"Southern America","Brazil","São Paulo","Rod. SP-272, km 22-26","-51.5499992370605","-22",NA,NA,"MBM198114","MBM198114",NA,NA,NA,"Presidente Bernardes",NA,NA,"48271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:45:03-03","MBM","MBM","114561","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","50739",NA,NA,"Southern America","Brazil","Bahia","Rio Pau Velho","-39.371898651123","-17.8918991088867",NA,NA,"MBM114561","MBM114561",NA,NA,NA,"Nova Viçosa",NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:45:03-03","MBM","MBM","14904","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Lindeman, J.; Haas, H.; Haas, H.","3205",NA,NA,"Southern America","Brazil","São Paulo","Cubatão - Balneário São Paulo","-46.4199981689453","-23.8899993896484",NA,NA,"MBM014904","MBM014904",NA,NA,NA,"Cubatão",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-09-04 11:32:41-03","MNHN","RECOLNAT_MNHN_P","P03397070","PreservedSpecimen",NA,NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","1",NA,"Brasil","Bahia","20km from Una and 10km from Nova Colonial, W along road to Rio Branco. By the Northern tributary of the Corrego Aliança.","-39.21667","-15.25","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03397070' target='other'> <mi>dwc_moreinfo</mi></a>","P03397070","P03397070_01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18209",NA,NA
"143","2015-09-04 11:32:41-03","MNHN","RECOLNAT_MNHN_P","P03397071","PreservedSpecimen",NA,NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Prance, G.T.|Rodrigues, W.A.|Ramos, J.F.|Farias, L.G.",NA,"1968","11",NA,"Brasil","Rondônia","E bank of Rio Madeira between Penha Colorado and Cachoeira Araras.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03397071' target='other'> <mi>dwc_moreinfo</mi></a>","P03397071","P03397071_01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8686",NA,NA
"144","2010-03-12 15:49:00-03","MO","MOBOT","100260797","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Mónica Moraes","Moraes R. 552","1985","9","South America","Bolivia","Beni","Espiritu","-66.616667","-14.2",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2010-11-23 06:39:00-02","MO","MOBOT","3038563","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N.H. Holmgren","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","Jansen-Jacobs 2499","1991","2","South America","Guyana","Rupununi","Kuyuwini Landing, Kuyuwini River. Forest along river.","-59.25","2.16666",NA,NA,NA,NA,"9","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-02-10 16:10:00-02","MO","MOBOT","1322988","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Deborah Q. Lewis (ISC)","Lupita Sánchez A.|Cina|Rebeca","Sánchez Acebo 516","1998","10","South America","Bolivia","La Paz","Campamento Palmasola, senda que va desde el campamento hacia el cráter, bosque húmedo amazónico.","-64.0833333","-18.5166667",NA,NA,NA,NA,"26","187.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"147","2009-05-06 10:23:00-03","MO","MOBOT","100185279","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N.H. Holmgren","André M. Amorim","Amorim 1453","1993","11","South America","Brazil","Bahia","Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Coletas efetuadas na Picada da Bandeira. Mata de Capoeira. MATA HIGRÓFILA SUL BAIANA.","-39.0833333","-15.15",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-04-01 04:38:00-03","MO","MOBOT","100376925","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E. Feltz (MO)","Abel P. Maceda|A. Belarezo","Maceda Chuan 1641","2004","11","South America","Peru","Madre de Dios","Puerto Maldonado. Los Amigos Biological Station Madre de Diso River.","-70.0016667","-12.0095",NA,NA,NA,NA,"19",NA,NA,"Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2020-01-15 04:34:00-03","MO","MOBOT","100498638","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Eric Feltz (MO)","Jehizon Terán|D. Soux|M. Aliaga|E. Rodríguez|Eric Feltz|D. Quinteros|Huber Villca","Terán Aguilar 4269","2009","10","South America","Bolivia","Cochabamba","Chasqui porvenir.","-64.8033333","-16.895",NA,NA,NA,NA,"24","205.00000000",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12530","1",NA
"150","2016-03-24 13:16:00-03","MO","MOBOT","100901675","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N. Ritter (NHA)","Nur Ritter","Ritter 3827","1996","10","South America","Bolivia","Cochabamba","Wetland next to the road between Ivirgarsama and Puerto Villarroel; ca. 3 kilometers NE of town.","-64.8327778","-17.0144444",NA,NA,NA,NA,"27","220.00000000",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2016-03-24 13:28:00-03","MO","MOBOT","100901677","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N. Ritter (NHA)","Nur Ritter","Ritter 3851","1996","11","South America","Bolivia","Cochabamba","Town of Mariposa Wetland on the northern side of the highway to Santa Cruz; ca. 1.5 km east of town.","-65.0341666","-17.0108333",NA,NA,NA,NA,"1","220.00000000",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2014-08-22 12:21:00-03","MO","MOBOT","1303049","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Deborah Q. Lewis (ISC)","Camilo Díaz S.|Henry Ramirez|D. Cruz","Díaz Santibáñez 9504","1997","10","South America","Peru","Madre de Dios","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Margen izquierda, Río Heath.",NA,NA,NA,NA,NA,NA,"13",NA,NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333","1",NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1832904","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N. Ritter (NHA)","Nur Ritter","Ritter 2989","1996","2","South America","Bolivia","Cochabamba","Ditch alongside the road from Ivirgarsama; approcimately 3 km. towards Puerto Villarroel.",NA,NA,NA,NA,NA,NA,"24","200.00000000",NA,"Cercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-07-17 16:36:00-03","MO","MOBOT","1903169","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Deborah Q. Lewis (ISC)","Thomas B. Croat|Mark Menke","Croat 89656","2003","5","South America","Ecuador","Zamora-Chinchipe","Along road between Zamora and Parque Nacional Podocarpus, 3.3 Km NW of Zamora.","-78.9583333","-4.0919444",NA,NA,NA,NA,"29","792.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1206","2",NA
"155","2019-01-25 04:35:00-02","MO","MOBOT","1925146","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E. Feltz (MO)","Luis Valenzuela G.","Valenzuela Gamarra 1030","2002","11","South America","Peru","Madre de Dios","Dist. Puerto Maldonado, Cusco Amazónico, Bosque Primario","-69.6","-13.1333333",NA,NA,NA,NA,"24","270.00000000","300.00000000","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"156","2010-07-06 14:03:00-03","MO","MOBOT","3000839","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E. Feltz (MO)","Mildred E. Mathias|Dermot Taylor","Mathias 3506","1959","6","South America","Peru","Huánuco","vicnity of Tingo María",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"157","2011-06-22 10:37:00-03","MO","MOBOT","3029607","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Karl A. Vincente","Scott A. Mori|Jacquelyn A. Kallunki","Mori 10100","1978","5","South America","Brazil","Bahia","Da Região Cacaueira da Bahia. Região de Mata Higrófila Sul Baiana. Ilhéus. Área do CEPEC (Centro de Pesq. do Cacau), Km 22 rodovia Ilhéus/ Itabuna - BR 415.",NA,NA,NA,NA,NA,NA,"12","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-03-22 12:00:00-03","MO","MOBOT","3031807","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E. Feltz (MO)","Ludwig Riedel","Riedel 39","1824",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3037027","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N. Holmgren","Douglas C. Daly","Daly 9648","1997","10","South America","Brazil","Acre","Assis Brasil: Basin of Rio Acre (basin of Rio Purus). Riverside vegetation, riverbank with many stretches of salão (levee and beach formations of substrate hardened by concretions). In silty beach and in salão soils near river.","-69.4975","-10.93888",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-08-13 05:50:00-03","MO","MOBOT","3037422","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","S. Bidgood","R.M. Harley|et al.","Harley 25296","1988","10","South America","Brazil",NA,"Livramento do Brumado Arredores da cidade, na beira da estrada para Rio de Contas. Caatinga.","-41.83333","-13.63333",NA,NA,NA,NA,"22","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-07-17 10:53:00-03","MO","MOBOT","3037657","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N.H. Holmgren","Hólguer Lugo S.","Lugo Sánchez 6122","1981",NA,"South America","Ecuador","Morona-Santiago","Colonia Azuay 2 km from Arapicos.","-77.95","-1.85",NA,NA,NA,NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-12-04 16:24:00-02","MO","MOBOT","3038348","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.C. Souza","Gert G. Hatschbach|J.M. Silva","Hatschbach 50739","1986","11","South America","Brazil","Bahia","Nova Viçosa. Rio Pau Velho.",NA,NA,NA,NA,NA,NA,"8","3.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","3038924","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Guillermo Klug","Klug 1755","1930","10","South America","Colombia","Putumayo","Umbría, forest. Clearing.","-76.16666","0.9",NA,NA,NA,NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3039093","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Guillermo Klug","Klug 3401","1933","12","South America","Peru","San Martín","Near Moyobamba, mountain forest.",NA,NA,NA,NA,NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","3039815","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Calaway H. Dodson","Dodson 5689","1974","10","South America","Ecuador","Los Ríos","Rio Palenque Biological Station Km 56 Quevedo - Santo Domingo.","-79.36666","-0.58333",NA,NA,NA,NA,"26","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-08-13 05:50:00-03","MO","MOBOT","3040344","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"R.M. Harley","Harley 18209","1977","1","South America","Brazil","Bahia","Coastal Zone. 20 km from Una and 10 km from Nova Colonial, W along road to Rio Branco. By the Northern tributary of the Corrego Aliança. Riverside marsh.","-39.21666","-15.25",NA,NA,NA,NA,"24","0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-09-25 06:24:00-03","MO","MOBOT","3040431","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Deborah Q. Lewis (ISC)","René Chávez A.","Chávez Alfaro 1724","1973","11","South America","Peru","Madre de Dios","Rio Tahuamanu. Suelo humedo arenoso.",NA,NA,NA,NA,NA,NA,"16","180.00000000",NA,"Tahuamanu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-08-07 03:32:00-03","MO","MOBOT","3151364","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","N. Ritter","Nur Ritter","Ritter 1700","1995","3","South America","Bolivia","Cochabamba","Town of Valle de Sajta. Currichi; ca. 1.5 km north of the junction of the Río Isarsama and Arroyo Orouta. Located to the west of the current course.","-64.69388","-17.07277",NA,NA,NA,NA,"20","200.00000000",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3254424","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","D. Daly","Douglas C. Daly","Daly 11029","2001","10","South America","Brazil","Acre","Mun. Santa Rosa: Rio Purus, downstream from Santa Rosa. ''Salao'' (mostly herbaceous vegetationon mild or more often steep levees. Soil hard and brittle, generally moist due to seepage and to small streams and waterfalls of clear water.","-70.50611","-9.48916",NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2010-07-26 09:02:00-03","MO","MOBOT","3466516","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E. Feltz (MO)","G.A. Parada","Parada-Gutierrez 225","2007","10","South America","Bolivia","Santa Cruz","Bosque Experimental Elías Meneces, a 100 m del Río Ibabo.","-64.5047222","-16.6591667",NA,NA,NA,NA,"8","190.00000000",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","474005","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Benjamin Øllgaard|Suzanne Roth|Calvin R. Sperling","Øllgaard 35554","1980","7","South America","Ecuador","Pastaza","C. 5 km E of Mera, on road to Shell Mera. Rocky escarpment, road bank and riverside vegetation.","-78.08333","-1.46666",NA,NA,NA,NA,"30","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","474015","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 452","1968","6","South America","Ecuador","Pastaza","Shell-Mera rain forest","-78.05","-1.48333",NA,NA,NA,NA,"8","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","474025","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"B. Løjtnant|Ulf Molau","Løjtnant 13324","1979","5","South America","Ecuador","Pastaza","Montalvo, within the military camp. Fields, hedgerows, and lawns with small ditches.","-76.96666","-2.08333",NA,NA,NA,NA,"17","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","474989","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","U. Molau (GB)","Alwyn H. Gentry|Rosa Ortiz","Gentry 78227","1992","12","South America","Peru","Madre de Dios","Tambopata. Second growth in Cecropia forest along Río La Torre. (With students of San Marcos University MS course).","-69.28333","-12.83333",NA,NA,NA,NA,"18","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1130","2",NA
"175","2015-07-23 11:29:00-03","MO","MOBOT","475247","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Alexander F. Skutch","Skutch 4524",NA,NA,"South America","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,"750.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"176","2011-03-14 10:43:00-03","MO","MOBOT","476184","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","W. H. Lewis (MO)","Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12311","1986","11","South America","Peru","Loreto","PetroPeru Estación Río Morona. Low secondary and primary rainforests, terra firma and flooded river banks.","-77.3333333","-4.3333333",NA,NA,NA,NA,"30","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-15","3",NA
"177","2015-07-23 11:27:00-03","MO","MOBOT","478188","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Calaway H. Dodson|et al.","Dodson 6270",NA,NA,"South America","Ecuador","Los Ríos","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","-79.3666667","-0.5833333",NA,NA,NA,NA,NA,"150.00000000","220.00000000","Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"178","2016-10-13 05:57:00-03","MO","MOBOT","478713","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","K. Barringer","David A. Neill","Neill 5988","1985","3","South America","Ecuador","Pastaza","Hacienda San Antonio de Baron von Humboldt, 2 km northeast of Mera. Premontane Rain Forest.","-78.1","-1.45",NA,NA,NA,NA,"5","1100.00000000",NA,"Mera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-02-12 03:32:00-02","MO","MOBOT","482408","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Deborah Q. Lewis (ISC)","Martín E. Timaná|A. Rubio G.","Timaná 2228","1991","9","South America","Peru","Madre de Dios","Las Piedras. Cusco Amazónico. Plantas colectadas en la ribera del río Madre de Dios. Vegetación ribereña en suelos arenosos.","-69.05","-12.48333",NA,NA,NA,NA,"6","200.00000000",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","5",NA
"180","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8684","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Temponi, L.G.","Temponi, L.G.","1005","2011","04",NA,"Brasil","São Paulo","Restinga da Jureia","-47.5499992370605","-24.7000007629395",NA,"Erva. Corola alva com ápice lilás.",NA,NA,"19",NA,NA,"Iguape",NA,NA,"55628","auto",NA,NA,"2017","03","17",NA,NA,NA,NA,NA
"181","2020-08-31 08:59:23-03","INPA","INPA","23575","S","Plantae","Dicotyledon Asterids","Lamiales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Vincent, KA","Prance, GT","6817","1968","08","Southern America","Brasil","Rondônia","Rio Bananeiras at crossing of road Guajará-Mirim t, Rio Bananeiras at crossing with road Guajará-Mirim to Abunã. Roadside.",NA,NA,NA,NA,"INPA0023575","INPA0023575 INPA0023575_e INPA0023575_e1","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","10",NA,NA,NA,NA,NA,NA
"182","2020-08-31 08:59:23-03","INPA","INPA","25485","S","Plantae","Dicotyledon Asterids","Lamiales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Prance, GT","8686","1968","11","Southern America","Brasil","Rondônia","Rio Madeira, Penha Colorado-Cachoeira Araras, E bank of Rio Madeira between Penha Colorado and Cachoeira Araras. Rocky cliff face.","-65.333333","-9.783333",NA,NA,"INPA0025485","INPA0025485 INPA0025485_e","20",NA,NA,NA,NA,NA,NA,NA,"-65.333333","-9.783333",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-08-31 08:59:23-03","INPA","INPA","259124","S","Plantae","Dicotyledon Asterids","Lamiales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Melo, E de","Melo, E de","10761","2011","12","Southern America","Brasil","Paraíba","Brejo Paraibano","-36.421297","-8.0321",NA,NA,"INPA0259124",NA,"09","645","645","Areia",NA,NA,NA,NA,"-36.421297","-8.0321",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-31 08:59:23-03","INPA","INPA","48587","S","Plantae","Dicotyledon Asterids","Lamiales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Vincent, KA","Junk, WJ","290","1975","02","Southern America","Brasil","Amazonas","Rio Solimões, Costa do Baixo, Rio Solimões, próximo a Maués.","-57.7186012268066","-3.38361001014709",NA,NA,"INPA0048587",NA,"01",NA,NA,"Maués",NA,NA,"447092","auto",NA,NA,"1986","10",NA,NA,NA,NA,NA,NA
"185","2021-03-04 11:06:41-03","UFRB","HURB","1491","PreservedSpecimen","Plantae","Anthophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Aona, L.Y.S.; Amaral, M.C.E.; Bittrich, V.","1225b","2010","03",NA,"Brasil","Bahia","brejo atrás do posto Lagoa Encantada;","-38.942306","-12.585944",NA,"1225B.","HURB000001491",NA,"23",NA,NA,"Cachoeira",NA,NA,NA,NA,"38°56'32,3 W","12°35'09,4 S",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-04 11:05:34-03","UFRB","HURB","10157","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Costa, G.; Sousa, N.X.M.","1121","2014","11",NA,"Brasil","Bahia",NA,"-38.761389","-12.646667",NA,NA,"HURB000010157",NA,"26",NA,NA,"Saubara",NA,NA,NA,NA,"38º45'41W","12º38'48S",NA,NA,NA,NA,NA,NA,NA,NA
