"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"146","2013-12-05 08:22:00-02","MO","MOBOT","3141531","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"E.F. Guimarães","Guimarães 989","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"J. Rohwer","1979","7","23",NA,"Municipio de Nova Viscosa, Fazinda Campo Grnade yata Atlántica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-02-01 11:15:00-02","MO","MOBOT","3141651","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dorothy Araujo","Araujo 4313","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1981","2","13",NA,"Mun. Campos, Lagoa de Cirra capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-08-23 04:12:00-03","MO","MOBOT","3287909","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dimitri Sucre","Sucre 8197","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"I. de Vattino","1972","1","6",NA,"Estado da Guanabara, Restinga da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2016-11-15 16:19:00-02","MO","MOBOT","100938223","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 6674","South America","Brazil","Espírito Santo","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"G.S. Siqueira","2010","8","20","Aracruz","Aracruz. Estrada: ES-010 Portocel.","37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2016-11-10 13:17:00-02","MO","MOBOT","100937322","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 5202","South America","Brazil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Alexandrea Quinet","2006","3","2","Linhares","Reserva Natural Vale. Estrada Peroba Osso. Metros: 3010.","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2017-03-13 15:48:00-03","MO","MOBOT","100958735","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 5514","South America","Brazil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"G. S. Siqueira","2007","3","14","Linhares","Reserva Natural Vale. Municipal Canto Grande. Metros 300. Aceiro com Baldo Faé.","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"152","2011-03-08 11:49:00-03","MO","MOBOT","1808588","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca","virescens","Ocotea glauca virescens","(Meisn.) Mez","Syntype","Jacques S. Blanchet","Blanchet 3250B","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"153","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","44281",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","aff. glauca",NA,"Ocotea aff. glauca","Mez ex Urb.",NA,"G.M. Carvalho; L. Daneu, J.L. Paixão & L.C. Gomes","388",NA,"Brasil","Bahia","-39.25","-16.5",NA,"Árvore ca 10m alt., folhas discolores. Frutos imaturos verdes. Interior de floresta alta, vale. Muito odorífera","MBML044281","MBML044281","P.L.R. Moraes/Julho-2010","2010","07","08","Porto Seguro","RPPN Estação Veracel. Floresta de Tabuleiros. Floresta Alta",NA,NA,NA,"39W15'","16S30'",NA,NA,NA,"100","100",NA,NA,NA,NA
"154","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","14546",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","Mez ex Urb.",NA,"L. Kollmann; et al","3870",NA,"Brasil","Espírito Santo","-40.583333","-19.984167",NA,"Arvoreto 6m. Frutos verdes.","MBML014546","MBML014546","T.D.M. Barbosa/17-XI-2008","2001","06","12","Santa Teresa","Cabeceira do Rio Bonito",NA,NA,NA,"40W34'60","19S59'3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","19561",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","Mez ex Urb.",NA,"R.R. Vervloet; et al","1737",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Arbusto de 5m, flores de cor rosa claro, borda de mata, meia encosta.","MBML019561","MBML019561","T.D.M. Barbosa/17-XI-2008","2003","01","23","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","42080",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","Mez ex Urb.",NA,"M.V. Camporez; L.F.S. Magnago","8",NA,"Brasil","Espírito Santo","-39.930833","-19.614167",NA,"Árvore, fruto seco amaronzado com cálice","MBML042080","MBML042080","L.S.F. Magnago","2011","07","02","Linhares","Bananal do Sul",NA,NA,NA,"39W55'51","19S36'51","2011","07","02",NA,NA,NA,NA,NA,NA
"157","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","50316",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","Mez ex Urb.",NA,"P.J. Coelho; A. Amaral","90",NA,"Brasil","Espírito Santo","-40.533333","-19.95",NA,"Arvoreta 3,5m. Fruto verde, sépalas vermelhas","MBML050316","MBML050316",NA,"2014","12","05","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda do cafezal, subida lado esquerdo, lago seco",NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","43473",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","aff. glauca",NA,"Ocotea aff. glauca","(Nees & Mart.) Mez",NA,"A. M. V. de Carvalho; H.S. Brito & T.S. dos Santos","2457",NA,"Brasil","Bahia","-39.2658004760742","-17.7318992614746",NA,"Arvorezinha com ca 3m alt., frutos imaturos esverdeados","MBML043473","MBML043473","P. Moraes/2006","1989","09","05","Caravelas","Ca. 2km a W da cidade, na estrada para Alcobaça. Mata de restinga","106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57659","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Gibran, M.","72",NA,"Brasil","Espírito Santo","-40.8339004516602","-21.011100769043",NA,"Arbusto ereto, folha brilhante, cálice intumecido. Altura total 2m. Flor branca. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,NA,"1990","05","09","Itapemirim","Vila Itap. - Itaoca","28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57667","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Quinet, A.","1049",NA,"Brasil","Espírito Santo","-39.951083","-19.092583",NA,"Arbóreo, terrestre, casca lisa, altura total 7m. Folhas discolores verdes cartáceas; semi-ciófita. Fruto imaturo verde, cúpula vermelha; fruto maduro negros, cúpula vermelha; seiva incolor, descamação <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Quinet, A.","2006","11","15","Linhares","Reserva Natural Vale",NA,NA,NA,"39º57'03.9W","19º05'33,3S","2006","11","15","19","19",NA,NA,NA,NA
"161","2020-06-15 15:30:56-03","UNESP-RC","HRCB","59815","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Moraes, P.L.R. de","3529",NA,"Brasil","Espírito Santo","-39.911278","-19.186417",NA,"Árvore 15 m, flores brancas. <ll>dwc_commonname:</ll> Canela imbuia",NA,NA,"Moraes, P.","2012","12","12","Linhares",NA,NA,NA,NA,"39º54'40.6W","19º11'11,1S","2012","12","12","10","10",NA,NA,NA,NA
"162","2020-06-15 15:30:56-03","UNESP-RC","HRCB","60118","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Matos, E.","354",NA,"Brasil","Bahia","-39.198333","-17.721944",NA,"Árvore ca. 4m alt. Frutos verdes. H 217",NA,NA,"Moraes, P.","2011","08","22","Caravelas","Barra de Caravelas-Faz. Walace",NA,NA,NA,"39º11'54W","17º43'19S","2012",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-06-15 15:30:56-03","UNESP-RC","HRCB","61507","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness & Mart.) Mez",NA,"Siqueira, G.S.","879",NA,"Brasil","Espírito Santo","-40.000222","-19.140694",NA,"Árvore 5m., fuste cilíndrico 2m., cap. Fuste 14 cm., diam. Da copa 1,5m., seiva incolor. Flores e botões brancos. <ll>dwc_commonname:</ll> Canela imbuia",NA,NA,"Siqueira, G.S.","2013","04","04","Linhares","Estrada Oiticica, na área próximo a mata ciliar.",NA,NA,NA,"40º00'00.8W","19º08'26,5S","2013","04","04","27","27",NA,NA,NA,NA
"164","2020-06-15 15:30:56-03","UNESP-RC","HRCB","61553","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Siqueira, G.S.","721",NA,"Brasil","Espírito Santo","-40.016083","-19.124833",NA,"Árvore 4 m, botões brancos, flores brancas, casca áspera, fuste cilíndrico, cap 18 cm, exsudato incolor. Foto da flor. <ll>dwc_commonname:</ll> Canela imbuia",NA,NA,"Siqueira, G.S.","2012","03","30","Linhares","Estrada Aceiro Aracruz, entrando depois da porteira da oiticica, no aceiro com Aracruz, lado direito.",NA,NA,NA,"40º00'57.9W","19º07'29,4S","2012","04","04","39","39",NA,NA,NA,NA
"165","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57665","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","6674",NA,"Brasil","Espírito Santo","-40.2733001708984","-19.8202991485596",NA,"Arbóreo, terrestre, fuste cilíndrico, altura total 3m, fuste 2m, cap fuste 28cm, diâmetro copa 2m. Fruto maduro roxo, fruto imaturo verde, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Siqueira, G.S.","2010","08","20","Aracruz","Estrada ES 010. Portocel","37987","auto",NA,NA,NA,"2011","06","07",NA,NA,NA,NA,NA,NA
"166","2020-06-15 15:30:56-03","UNESP-RC","HRCB","67959","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness & Mart.) Mez",NA,"Grillo, R. M. M.",NA,NA,"Brasil","São Paulo","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,"Cunha",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-06-15 15:30:56-03","UNESP-RC","HRCB","16006","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Fabris",NA,NA,"Brasil","Espírito Santo","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Quines, A.",NA,NA,NA,"Guarapari","Setiba","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-15 15:30:56-03","UNESP-RC","HRCB","59846","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Moraes, P.L.R. de","3545",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Árvore 8 m, flores brancas.",NA,NA,"Moraes, P.","2012","12","16","Linhares","Aceiro Pomar de Frutas Tropicais.","48094","auto",NA,NA,NA,"2012","12","16",NA,NA,NA,NA,NA,NA
"169","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57670","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, V.D.","162",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 2m, fuste 1m, cap fuste 12,88cm, diâmetro copa 1m. Fruto maduro roxo, fruto imaturo verde, seiva incolor, descamação ausente. Projeto c <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"van der Werff, H.","1991","08","22","Linhares","Reserva Biológica de Comboio - IBAMA - Regência","48094","auto",NA,NA,NA,"1992","05","12",NA,NA,NA,NA,NA,NA
"170","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57669","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, V.D.","65",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, casca áspera, altura total 1m, botão bege, seiva incolor. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"van der Werff, H.","1991","04","12","Linhares","Reserva Biológica de Comboio - IBAMA - Regência","48094","auto",NA,NA,NA,"1992","05","12",NA,NA,NA,NA,NA,NA
"171","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57671","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","3131",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 8m, fuste 3m, cap fuste 58cm, diâmetro copa 5m. Botão verde, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Quinet, A.","1998","03","24","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2006","11","14",NA,NA,NA,NA,NA,NA
"172","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57668","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Ferreira-Pinho, M.A.","661",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, altura total 7m. Taxonomia de Campo USP, UNICAMP, ESALq. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Assis, L.C.S.","2006","04","11","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2006","05","25",NA,NA,NA,NA,NA,NA
"173","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57666","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Siqueira, G.S.","440",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 4m, fuste 2m, cap fuste 18cm, diâmetro copa 3m. Fruto maduro preto e vermelho, fruto imaturo verde, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Siqueira, G.S.","2008","09","23","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2008","09","23",NA,NA,NA,NA,NA,NA
"174","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57664","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Freire, G.Q.","54",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, interior de mata. Cálice cor creme. Taxonomia de Campo USP, UNICAMP, ESALq. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Siqueira, G.S.","2006","04","07","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2008","03","31",NA,NA,NA,NA,NA,NA
"175","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57663","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","5514",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 5m, fuste 3m, cap fuste 26cm, diâmetro copa 2m. Botão branco, flor branca, seiva incolor. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Siqueira, G.S.","2007","03","14","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2007","05","15",NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57662","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","5202",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 8m, fuste 6m, cap fuste 21,5cm, diâmetro copa 2m. Botão branco, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Quinet, A.","2006","03","02","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2006","11","14",NA,NA,NA,NA,NA,NA
"177","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57661","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","3843",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 5m, fuste 3m, cap fuste 27cm, diâmetro copa 3m. Botão branco, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"van der Werff, H.","2001","03","14","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2005","06","02",NA,NA,NA,NA,NA,NA
"178","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57660","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","5036",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 6m, fuste 4m, cap fuste 29cm, diâmetro copa 3m. Botão branco, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"Quinet, A.","2005","03","17","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"2006","11","14",NA,NA,NA,NA,NA,NA
"179","2020-06-15 15:30:56-03","UNESP-RC","HRCB","57658","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","442",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 9m, fuste 4m, cap fuste 25,13cm, diâmetro copa 3m. Botão verde claro, flor branca, seiva incolor, descamação em placas. <ll>dwc_commonname:</ll> canela imbuia",NA,NA,"van der Werff, H.","1983","04","25","Linhares","Reserva Natural Vale","48094","auto",NA,NA,NA,"1991","11","30",NA,NA,NA,NA,NA,NA
"180","2018-10-09 16:31:35-03","UFLA","ESAL","24485","S","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Badini, J","s.n.",NA,"Brasil","Minas Gerais","-43.5080986022949","-20.2875003814697",NA,"Doação OUPR 52; Trepadeira. Flores avermelhadas e amareladas. Beira de estrada.",NA,NA,"Moraes, P","1971","11","24","Ouro Preto","Distrito de Santa Rita Durão","44599","auto",NA,NA,NA,"2011","12","10",NA,NA,NA,NA,NA,NA
"181","2018-10-09 16:31:35-03","UFLA","ESAL","23794","S","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Kollmann, L; Bausen, E; Pizziolo, W","3870",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Doação MBML 14; Arvoreto 6m. Frutos verdes.",NA,NA,NA,"2001","06","12","Santa Teresa","cabeceira do Rio Bonito, Terreno da aeronáutica, Radar.","23813","auto",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA
"182","2021-01-26 13:55:29-03","IMA","MAC","54862","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness & Mart.) Mez",NA,"S.O.Santos; G.A.Gomes-Costa; M.Chagas; J.L.Viana; D.Cavalcante.","196",NA,"Brasil","Pernambuco","-34.994444","-7.840833",NA,"Árvore ca. 5 m. Tronco marrom escuro, lenticelas esbranquiçadas. Botões florais brancos; face adaxial da folha lustrosa.; Mata Atântica.","MAC0054862",NA,NA,"2010","08","21","Igarassu","Usina São José, Mata de Piedade.",NA,NA,NA,"-34.994444","-7.840833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-01-26 13:55:29-03","IMA","MAC","28882","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness & Mart.) Mez",NA,"N.T. Mendonça","302",NA,"Brasil","Alagoas","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. de 10m de altura. Frutos imaturos.; Mata Atlântica.","MAC0028882",NA,NA,"2004","11","25","Murici",NA,"22851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-03 13:56:14-03","UFF","NIT","NIT1098","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"L.G. Quintanilha; A. Lobão, A. Pereira","17",NA,"Brasil","Rio de Janeiro","-42.2289009094238","-22.8391990661621",NA,NA,"NIT00001107",NA,"A. Quinet","2012","05","04","Iguaba Grande",NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2014-11-06 16:17:56-02","UFPB","EAN","7706","S","Plantae",NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","( Meisn. ) Mez.",NA,NA,"2470",NA,"Brasil","Pernambuco","-34.8811","-8.05389",NA,"Árvore cerca de 3 m de altura; frutos imaturos..",NA,NA,"M. L. Guedes","1990","10","11","Recife","Mata de Dois Irmãos","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-04 10:27:47-03","UFRPE","HST","2592","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"M.T.Monteiro","22651",NA,"Brasil","Alagoas","-36.0936012268066","-9.78110980987549",NA,"Flores alvas, pequenas, perfumadas.","HST002592",NA,"P.L.R.de Moraes","1968","07","27","São Miguel dos Campos",NA,"30539","auto",NA,NA,NA,"2014","02","11",NA,NA,NA,NA,NA,NA
"187","2021-02-04 10:27:47-03","UFRPE","HST","3958","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"M.T.Monteiro","23669",NA,"Brasil","Bahia","-38.8828010559082","-15.8631000518799",NA,"Flores esbranquiçadas com estames amarelos.","HST003958",NA,"P.L.R.de Moraes","1972","04","28","Belmonte","Fazenda Pancadinha","71281","auto",NA,NA,NA,"2014","02","11",NA,NA,NA,NA,NA,NA
"188","2021-02-04 10:27:47-03","UFRPE","HST","2194","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"J.Soares","s.n.",NA,"Brasil","Pernambuco","-34.8810997009277","-8.05389022827148",NA,"Árvore com 11 m alt., por 30cm de diâmetro na base. Flores alvas, pequenas, em cachos muito perfumadas.","HST002194",NA,NA,"1966","09","08","Recife","Dois Irmãos","18865","auto",NA,NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-04 10:27:47-03","UFRPE","HST","4555","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"M.L.Guedes","2470",NA,"Brasil","Pernambuco","-34.8810997009277","-8.05389022827148",NA,"Arvore mais ou meno 3 m alt.; frutos imaturos.","HST004555",NA,"P.L.R.de Moraes","1990","10","11","Recife","Mata de Dois Irmãos","18865","auto",NA,NA,NA,"2014","02","11",NA,NA,NA,NA,NA,NA
"190","2021-02-04 10:27:47-03","UFRPE","HST","2019","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"J.Soares","s.n.",NA,"Brasil","Pernambuco","-34.8810997009277","-8.05389022827148",NA,"Árvore mais ou menos 11 m alt., por 30cm de di6ametro na base. Flores alvas, pequenas com perfume ativo.","HST002019",NA,NA,"1966","09","08","Recife","Mata de Dois Irmãos","18865","auto",NA,NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-09 10:13:07-03","UENF","HUENF","10353","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, T.P.; Helmo","1061",NA,"Brasil","Rio de Janeiro","-41.448056","-21.797222",NA,"Parcela 11","HUENF00010998",NA,NA,"2012","08","13","Campos dos Goytacazes","Maciço do Itaoca.",NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
