"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","phylum","order","imagecode","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"583","2011-03-01 12:21:00-03","MO","MOBOT","3047580","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"R. Romero Castañeda","1943","10","20","Colombia","Magdalena",NA,"Collected at Bureche farm near Gaina, on october 20/43.",NA,NA,NA,NA,NA,NA,"Romero Castañeda 50","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2008-10-14 03:32:00-03","MO","MOBOT","3048134","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Seibert",NA,NA,NA,"Russell J. Seibert","1946","1","7","Peru","Lima","Lima","Botanical Garden.",NA,NA,NA,NA,NA,NA,"Seibert 2335","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2017-01-11 16:48:00-02","MO","MOBOT","3048340","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","CVC 21,9",NA,NA,NA,"C. Vargas C.","1950","1","5","Peru","Apurimac","Andahuaylas","Laderas pedregrosas Talavera",NA,NA,NA,NA,NA,NA,"Vargas Calderón 8782","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"586","2016-01-27 05:26:00-02","MO","MOBOT","3048879","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Maria R. Figueroa Romero|Pablo R. Legname|María Schiavone|Alberto R. Cuezzo","1975",NA,NA,"Argentina","Salta","Santa Victoria","Camino del Condado a los Toldos a 3km. de los Toldos",NA,NA,NA,NA,NA,NA,"Figueroa Romero 11.952c","South America",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2011-02-25 07:03:00-03","MO","MOBOT","3049450","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J. Hurrell/ XII-",NA,NA,NA,"Julio A. Hurrell","2000",NA,NA,"Argentina","Buenos Aires",NA,"pdo. Caseros",NA,NA,NA,NA,NA,NA,"Hurrell 4424","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2009-11-19 21:00:00-02","MO","MOBOT","3049754","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Lázaro J. Novara","1981",NA,NA,"Argentina","Salta",NA,"Dpto. Capital Campus Universidad",NA,NA,NA,NA,NA,NA,"Novara 2257","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2015-01-14 22:24:00-02","MO","MOBOT","3050077","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","W. Meier",NA,NA,NA,"Winfried Meier|D. Elsner","1999",NA,NA,"Venezuela","Guárico",NA,"Roscio. Monumento Natural Cerro Platillón (Juan Germán Roscio): al oeste de San Juan de Los Morros: carretera hacia las antenas en la cumbre: sabana de Curatella americana.","-67.5","9.85",NA,NA,NA,NA,"Meier 6231","South America",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","3050792","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"LUDWIG","1950",NA,NA,"Venezuela",NA,NA,"plaza etre Najnatá y las Caracas.",NA,NA,NA,NA,NA,NA,"LUDWIG 928","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2015-11-05 22:07:00-02","MO","MOBOT","3050841","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"V. Tafur","1995","7","22","Ecuador","Imbabura",NA,"Urcuquí, km 2.5 vía a Ibarra.","-78.18333","0.4",NA,NA,NA,NA,"Tafur 200","South America",NA,NA,NA,NA,"2230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2012-07-30 05:00:00-03","MO","MOBOT","3050983","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Carmen E. Benítez de Rojas","1968",NA,NA,"Venezuela","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Benítez de Rojas 148","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","3051421","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"August G. Schulz","1952",NA,NA,"Argentina","Chaco",NA,"Isla Antequera",NA,NA,NA,NA,NA,NA,"Schulz 8356","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","3051705","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"* ROSSITTO","1985","9","27","Brazil","Paraná",NA,"Parque Arthur Thomas, Londrina",NA,NA,NA,NA,NA,NA,"ROSSITTO 1345","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2008-05-27 22:02:00-03","MO","MOBOT","3051779","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"FIEDLER","1980","4","18","Brazil","Paraná",NA,"Curitiba.",NA,NA,NA,NA,NA,NA,"FIEDLER 8","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","3051892","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"BATISTA","1981","10","26","Brazil","Distrito Federal",NA,"Campus da Universidade de Brasília, próximo ao Alojamento Estudantil. Cerrado.",NA,NA,NA,NA,NA,NA,"BATISTA 14","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-01-14 04:35:00-03","MO","MOBOT","485907","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","D.A. Neill (MO)",NA,NA,NA,"David A. Neill|Mercedes Asanza|Lindsay P. Woodruff","1993","11","7","Ecuador","Carchi","Mira","Near the town of Mira. Disturbed roadside vegetation.","-78","0.5333333",NA,NA,NA,NA,"Neill 10255","South America",NA,NA,NA,NA,"2440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"598","2013-08-23 04:12:00-03","MO","MOBOT","3250628","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","E. Fernández (BOLV)",NA,NA,NA,"Erika Fernández","2005","10","29","Bolivia","Cochabamba","Ayopaya","Vegetación de matorral, con arboles dispersos de la vegetación potencial. En suelos poco profundos.","-66.72083","-16.69527",NA,NA,NA,NA,"Fernández Terrazas 4332","South America",NA,NA,NA,NA,"2470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2013-08-23 04:12:00-03","MO","MOBOT","3250633","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I. Vargas (USZ)",NA,NA,NA,"Israel G. Vargas C.","2005","1","6","Bolivia","Santa Cruz","Florida","Alto de Mairana, área recientemente protegida de la cuenca para el agua potable de Todos Santos. Laderas con arbustos y árboles densos, en algunas áreas intervenidos por áreas de cultivo hondonadas con Bosque alto ribereño con Erythrina falcata.","-64.02138","-18.13722",NA,NA,NA,NA,"Vargas Caballero 7250","South America",NA,NA,NA,NA,"1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2014-01-02 05:36:00-02","MO","MOBOT","3251581","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M. Nee (NY)",NA,NA,NA,"Michael H. Nee|D. Villarroel|Oscar Colque","2005","12","9","Bolivia","Santa Cruz","Manuel Maria Caballero","8.7 km (by road) E of Saipina on gravel road to Pulquina. Narrow canyon with arid thorn scrub vegetation with many cacti (Harrisia tetracantha, Corryocactus pulquinensis, Opuntia), and Achatocarpus praecox, Capparis atamisquea, C. speciosa, Loxopterygium grisebachii, Cercidium praecox, Anadenanthera macrocarpa, Ceiba boliviana, Aralia soratensis, Synandrospadix vermitoxicus, Bougainvillea berberidifolia, Acacia furcatispina, Jodina rhombifolia.","-64.51805","-18.10138",NA,NA,NA,NA,"Nee 53693","South America",NA,NA,NA,NA,"1710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2008-05-27 22:02:00-03","MO","MOBOT","3337712","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Isau Huamantupa","2006","5","19","Peru","Cusco","Anta","Dist. Mollepata, camino a Cunyac, Bosque seco","-72.51861","-13.525",NA,NA,NA,NA,"Huamantupa Chuquimaco 7721","South America",NA,NA,NA,NA,"2710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"602","2013-11-26 05:40:00-02","MO","MOBOT","3368280","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Carretero, A.",NA,NA,NA,"A. Carretero|Julia Gutiérrez R.|H. Huaylla|R. León|E. Portal","2003","12","17","Bolivia","Chuquisaca","Luis Calvo","Aproximadamente a 5 Km de la escuela de Entierrillos, serrania del Inao. Bosque Boliviano-Tucumana, ladera de una senda, presencia de Juglandaceas y Lauraceas.","-63.86666","-19.51666",NA,NA,NA,NA,"Carretero 929","South America",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2011-04-02 06:36:00-03","MO","MOBOT","3368424","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Gutierrez, J.",NA,NA,NA,"Ariel Lliully|E. Portal|A. Tarifa","2004","10","9","Bolivia","Chuquisaca","Sud Cinti","Rio San Cristobal Lequina, bajando hacia el rio Alborniyoj. Bosque Boliviano-Tucumano con notoria intervencion de ganado vacuno. Presencia de Myrcianthes pseudomato, Cedrela lilloi, varios epifitos y helechos en lugares humedos.","-64.51305","-20.76",NA,NA,NA,NA,"Lliully 34","South America",NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2008-05-27 22:02:00-03","MO","MOBOT","3392710","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","G. Torrico",NA,NA,NA,"Gualberto Torrico","1993","6","18","Bolivia","Potosí","Gral. Bilbao","proximidasa del puelbo de acasio, sobre l camino principal de acceso",NA,NA,NA,NA,NA,NA,"Torrico Pardo 519","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2011-03-03 13:42:00-03","MO","MOBOT","3393539","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J. A. Lombardi, X/",NA,NA,NA,"Julio A. Lombardi","1998","10","21","Brazil","Minas Gerais",NA,"Belo Horizonte. Cultivada.",NA,NA,NA,NA,NA,NA,"Lombardi 2438","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2014-11-10 18:52:00-02","MO","MOBOT","3396825","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"M. Fleury","1997",NA,NA,"Guyana",NA,NA,"Kwasi, ancien village prés de Tana.",NA,NA,NA,NA,NA,NA,"Fleury 1266","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2012-02-07 05:09:00-02","MO","MOBOT","3428045","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen","2007","3","8","Argentina","Jujuy","Capital","Río León, León. Growing on roadside.","-65.41666","-24.03333",NA,NA,NA,NA,"Särkinen 2041","South America",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2012-02-07 05:09:00-02","MO","MOBOT","3430131","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen","2007","3","27","Bolivia","La Paz","Inquisivi","5 km from Inquisivi towards Quime. Possibly planted, growing in a corner of fence, close to Eucalyptus plantations.","-67.15527","-16.92916",NA,NA,NA,NA,"Särkinen 2086","South America",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2012-02-07 05:09:00-02","MO","MOBOT","3430136","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen","2007","3","27","Bolivia","La Paz","Inquisivi","35 km from Licoma towards Inquisivi. Secondary scrub, Eucalyptus plantations nearby, on dry slope. Tecoma stans var. velutina growing close by.","-67.14555","-16.90333",NA,NA,NA,NA,"Särkinen 2084","South America",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2012-02-07 05:09:00-02","MO","MOBOT","3430139","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen","2007","3","27","Bolivia","La Paz","Inquisivi","35 km from Licoma towards Inquisivi. Secondary scrub, Eucalyptus plantations nearby, on dry slope. Tecoma stans var. velutina growing close by.","-67.14555","-16.90305",NA,NA,NA,NA,"Särkinen 2083","South America",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2012-02-07 05:09:00-02","MO","MOBOT","3430346","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen|Colin E. Hughes|A. Wortley|P. Duchen|M. Atahuachi B.","2007","3","30","Bolivia","Cochabamba","Carrasco","25 km from Totora towards Aiquille, 1 km north of Hoyadas. Growing close to other Tecoma species, possible hybrid. Dodonaea viscosa dominated dry scrub with Eupatorium, Salvias, Buddleja.","-65.15","-17.92111",NA,NA,NA,NA,"Särkinen 2107","South America",NA,NA,NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","3440736","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"P. Francia","1986","5",NA,"Peru","Ancash","Casma","Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.","-78.28333","-9.48333",NA,NA,NA,NA,"Francia 92","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2013-09-15 17:13:00-03","MO","MOBOT","3454084","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M. Nee (NY)",NA,NA,NA,"Michael H. Nee|Jun Wen","2006","1","18","Bolivia","Santa Cruz","Florida","Road to Bella Vista, 0.4 km S of turnoff from Santa Cruz-Samaipata highway. Forest with some pastures in bottom of valley between massive red sandstone hills, with Banara boliviana, Tecoma stans, Recordia boliviana, Mauria thaumatophylla.","-63.72","-18.1852777",NA,NA,NA,NA,"Nee 53814","South America",NA,NA,NA,NA,"1290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"614","2014-01-02 05:36:00-02","MO","MOBOT","3460301","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","x T. tenuiflora, M. Nee",NA,NA,NA,"Michael H. Nee|M. Condon|D. Villarroel","2006","2","26","Bolivia","Santa Cruz","Florida","6.1 km by road SW of Campamento La Yunga and 6.1 km by road NE of central square in Mairana.","-63.9127778","-18.0613889",NA,NA,NA,NA,"Nee 54230","South America",NA,NA,NA,NA,"2285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"615","2015-04-21 05:44:00-03","MO","MOBOT","3467144","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","A. Fuentes (LPB)",NA,NA,NA,"Ivan Linneo","2007","7","22","Bolivia","Santa Cruz","Andrés Ibáñez","Municipio de Porongo, sobre el camino de Agua Dulce a Surutú.","-63.45","-17.8666667",NA,NA,NA,NA,"Linneo Foronda 1155","South America",NA,NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"616","2018-04-07 05:24:00-03","MO","MOBOT","3467195","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","G.A. Parada (USZ)",NA,NA,NA,"G.A. Parada|Ivan Linneo|A. Molina O.","2007","3","6","Bolivia","Santa Cruz","Andrés Ibáñez","Campamento móvil Cerro Azul ubicado a 30 km de la comunidad de Tiquin. Bosque alto con aprovechamiento Forestal. Presenta las especies como ser: Erisma uncinatum, Hymenaea courbaril y Ficus sp. entre las más importante","-63.4377777","-17.9002778",NA,NA,NA,NA,"Parada-Gutierrez 101","South America",NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"617","2014-01-02 05:36:00-02","MO","MOBOT","3467376","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","D. Villarroel (USZ)",NA,NA,NA,"D. Villarroel","2007","12","10","Bolivia","Santa Cruz","Florida","Bella Vista. Camino del Refugio a Las Lajas, ladera con exposición SW, suelos húmedos en las orillas.","-63.6738889","-18.27",NA,NA,NA,NA,"Villarroel Segarra 1391","South America",NA,NA,NA,NA,"1380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"618","2013-09-15 17:14:00-03","MO","MOBOT","3469707","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Daniel Villarroel S",NA,NA,NA,"Maribel Vargas C.","2007","9","14","Bolivia","Santa Cruz","Florida","Bella Vista. A orillas del camino, acompañadas de Myroxylon peruiferum y Schinopsis haenkeana.","-63.6775","-18.2444444",NA,NA,NA,NA,"Vargas Contreras 496","South America",NA,NA,NA,NA,"1423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","479849","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Alwyn H. Gentry|et al.","1989","2","6","Colombia","Valle del Cauca",NA,"El Silencio, Hacienda Himalaya, W of Yumbo.","-76.66666","3.83333",NA,NA,NA,NA,"Gentry 65504","South America",NA,NA,NA,NA,"980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","79",NA
"620","2008-05-27 22:02:00-03","MO","MOBOT","479952","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Al Gentry (MO)",NA,NA,NA,"David N. Smith|José M. Cabanillas S.","1984","5","28","Peru","Cajamarca","Celendin","Marañón River Valley, Chachapoyas- Cajamarca road. Low shrublands, semi-arid, disturbed by grazing and sporadic cultivation.",NA,NA,NA,NA,NA,NA,"Smith 7280","South America",NA,NA,NA,NA,"2100.00000000","3100.00000000",NA,NA,NA,NA,NA,NA,NA,"6","84-263",NA
"621","2008-05-27 22:02:00-03","MO","MOBOT","480521","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","A. Gentry",NA,NA,NA,"L.B. Holm-Nielsen","1980","5","3","Ecuador","Pichincha",NA,"Cataract of Río Machangara below Guapolo, Quito. Dry interandine forest.","-78.46666","-0.2",NA,NA,NA,NA,"Holm-Nielsen 23192","South America",NA,NA,NA,NA,"2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","480530","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","H. Balslev",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","12","5","Ecuador","Imbabura",NA,"Between Salinas and Carchi. Dry Cactus-thorn scrub on sandy soil.","-78.13333","0.55",NA,NA,NA,NA,"Holm-Nielsen 28880","South America",NA,NA,NA,NA,"1400.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2008-05-27 22:02:00-03","MO","MOBOT","480538","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","24","Ecuador","Imbabura",NA,"Pimampiro, along path towards Carpuela. Fields and roadbanks.","-77.93333","0.4",NA,NA,NA,NA,"Filskov 37378","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2008-05-27 22:02:00-03","MO","MOBOT","480546","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Jens E. Madsen","1985","10","23","Ecuador","Azuay",NA,"Road Santa Isabel - Giron, bridge at Río Rircay. Cliff with xerophytic vegetation.","-79.21666","-3.23333",NA,NA,NA,NA,"Madsen 61073","South America",NA,NA,NA,NA,"1640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2008-05-27 22:02:00-03","MO","MOBOT","480554","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"L. Ellemann","1989","1","19","Ecuador","Loja",NA,"Lugma Huycu 12 km north of Saraguro. Information of local name and use: Marie Christine Bermeo, Saraguro-indian.","-79.25","-3.56666",NA,NA,NA,NA,"Ellemann 66803","South America",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2008-05-27 22:02:00-03","MO","MOBOT","480570","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","H. Balslev",NA,NA,NA,"L.B. Holm-Nielsen","1979","4","4","Ecuador","Pichincha",NA,"Río Guayllabamba, 1 km from the Pan-American Highway upstream. Interandine dry thorn scrub with Schinus.","-78.38333","-0.05",NA,NA,NA,NA,"Holm-Nielsen 16639","South America",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-06-17 08:17:00-03","MO","MOBOT","480687","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Al Gentry",NA,NA,NA,"James C. Solomon","1983","4","21","Bolivia","Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,NA,NA,NA,"Solomon 9976","South America",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","83-49",NA
"628","2020-03-26 09:55:00-03","MO","MOBOT","480893","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","A. Gentry",NA,NA,NA,"James C. Solomon","1982","5","5","Bolivia","Cochabamba","Cercado","Cultivated plants from the Garden of Centro Portales, Cochabamba.",NA,NA,NA,NA,NA,NA,"Solomon 7578","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","135",NA
"629","2011-03-07 10:39:00-03","MO","MOBOT","481291","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Al Gentry",NA,NA,NA,"James C. Solomon","1983","10","9","Bolivia","Tarija","Arce","Hillsides, vicinity of Sidras, (5.5 km N of Emborozú). Moist sub-tropical forest with some disturbance.","-64.5333333","-22.2",NA,NA,NA,NA,"Solomon 11147","South America",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","83-104",NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","481860","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Alwyn H. Gentry","1987","9","30","Paraguay","Central",NA,"Asunción, Plaza Uruguay.",NA,NA,NA,NA,NA,NA,"Gentry 59487","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-283",NA
"631","2012-05-24 05:04:00-03","MO","MOBOT","482598","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Alwyn H. Gentry|Juan Revilla","1976","7","4","Peru","Loreto",NA,"Iquitos.","-73.2333333","-3.7333333",NA,NA,NA,NA,"Gentry 16503","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1011",NA
