"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","eventTime","fieldNumber"
"276","2009-12-09 12:52:00-02","MO","MOBOT","1524192","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","Michael H. Nee","Nee 40840","1991","6","6","Bolivia","Santa Cruz","Sara","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east ** Río Palometillas, along highway from Buena Vista to Portachuelo. Sandy, brushy floodplain, Salix humboldtiana, Ricinus communis.","-63.5333333","-17.3833333",NA,NA,"295.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"277","2009-12-09 12:45:00-02","MO","MOBOT","1532123","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","Michael H. Nee|Lynn Bohs","Nee 49467","1998","5","24","Bolivia","Santa Cruz","Cordillera","Around highway and railroad bridges over Río Seco on N side of settlement of Río Seco, along new highway from Santa Cruz to Abopó. Very disturbed, former chaco forest.","-63.25","-18.65",NA,NA,"550.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"278","2010-12-11 06:47:00-02","MO","MOBOT","1535201","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Ronald Liesner (MO)","Michael H. Nee|Ana Quevedo|Maria Dolores Carreño|Liliana Soria","Nee 48645","1998","3","13","Bolivia","Santa Cruz","Florida","Along pipeline and dirt road between Bermejo and the antennas on Cerro Herradura, 4.7 km from turnoff from highway from Santa Cruz to Samaipata, 2.5 km (by air) NE of Bermejo. Brushy area and woodland.","-63.61666","-18.11666",NA,NA,"1400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2009-12-09 12:32:00-02","MO","MOBOT","1535878","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","Michael H. Nee","Nee 44574","1994","1","21","Bolivia","Santa Cruz","Andrés Ibáñez","[or into Prov. Cordillera?], 5.5 km S of Basilio on road from Santa Cruz to Camiri. Slightly rolling, sandy terrain, dry deceduous and chaco forest, much cleared in the last few years for extensive fields. Anadenanthera macrocarpa, Acrocomia totai.","-63.1916666","-18.0625",NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","1537119","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","M. Nee","Michael H. Nee","Nee 42100","1991","12","14","Bolivia","Santa Cruz","Florida","Cerro Herradura, 5 km (by road), 3 km (by air) E of Bermejo, along oil pipeline and old road from Santa Cruz to Bermejo and Samaipata, shrubby degraded dry forest on ridgetop.","-63.61666","-18.11666",NA,NA,"1450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","1542846","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","Alwyn H. Gentry|et al.","Gentry 37839","1982","7","20","Peru","San Martín",NA,"30 km S of Tarapoto, dry forest remnants.","-76.41666","-6.5",NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2371"
"282","2009-12-09 12:51:00-02","MO","MOBOT","1719746","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","Roy F. Steinbach","Steinbach 789","1967","3","5","Bolivia","Santa Cruz","Ichilo","Buena Vista","-63.66666","-17.45",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"283","2011-01-03 13:27:00-02","MO","MOBOT","1719759","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Foster's catalog notes file","Henry H. Rusby","Rusby 915","1886","8",NA,"Bolivia",NA,NA,"Junction of Rivers Beni and Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"284","2010-03-02 13:55:00-03","MO","MOBOT","1734870","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","José F. Pensiero|G. Marino","Pensiero 4370","1992","12","8","Bolivia","Chuquisaca","Luis Calvo","El Salvador, Laguna Seca, Campo Quemado,",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"285","2009-12-09 12:58:00-02","MO","MOBOT","1736289","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","D.C. Wasshausen","Mónica Moraes","Moraes R. 452","1985","9","3","Bolivia","Pando","Madre de Dios","** Cerca a barraca Sena, río Madre de Dios cerca a barraca Sena, río Madre de Dios",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"286","2012-04-12 05:10:00-03","MO","MOBOT","1752268","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","Alfredo F. Fuentes|et al.","Fuentes Claros 4340","2002","4","11","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 4 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua","-67.66111","-14.62583",NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"02-19"
"287","2008-05-27 22:02:00-03","MO","MOBOT","1763152","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","D. Wasshausen (US)","M. Kessler|et al.","Kessler 6059","1996","5","24","Bolivia","Santa Cruz",NA,"13 km de Loma Larga a Masicuri. Al bord de la carretera","-63.85","-18.78333",NA,NA,"1150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","1763155","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H.N. Moldenke","Stephan G. Beck","Beck 7494","1982","4","1","Bolivia","La Paz","Nor Yungas","Coroico--Yolosa, subiendo al río San Juán a 10 km. Campos mas o menos abiertos, de vegetación secundaria",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","1763227","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S.G. Beck (LPB)","Stephan G. Beck","Beck 17214","1989","11","5","Bolivia","La Paz","Nor Yungas","Coroico ca. 4,5 km al Sur. Alrededores de las casas con vegetaciónnatural",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-04-03 04:38:00-03","MO","MOBOT","1763335","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H.N. Moldenke","A.F. Fournet","Fournet 454","1984","8","8","Bolivia","Beni",NA,"Route de Puerto--Salinas, 2 km de Yucumo",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","2112410","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","K. Wendelberger|R. Gleisberg","Wendelberger 319","2000","1","2","Bolivia","Chuquisaca","Hernando Siles","Cerro on Toma side of valley before steep climb in road, municipally protected area, Monteagudo. Open, rocky, cloud forest ridgetop.","-63.95","-19.8",NA,NA,"1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","2112411","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner (MO)","K. Wendelberger|et al.","Wendelberger 285","2000","12","1","Bolivia","Chuquisaca","Hernando Siles","Top of Cerro Urkhal right of fork where you can see Monteagudo and protected valley, municipally protected area, Monteagudo. Open, rocky, cloud forest ridgetop.","-63.95","-19.8",NA,NA,"1590.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2018-05-17 05:28:00-03","MO","MOBOT","2291024","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2288","2000","9","23","Argentina","Misiones","25 de Mayo","Alba Posse, alrededor del Puerto. Sendero en selva.","-54.8080556","-27.5263889",NA,NA,"180.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"294","2018-05-17 05:28:00-03","MO","MOBOT","2291043","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Múlgura de Romero, M. E., XI-","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|Andres E. Johnson|M.A. Romero","Múlgura 2709","2000","11","15","Argentina","Misiones","General Manuel Belgrano","Refugio de vida silvestre Urugua-í, predio de la Fundación Vida Silvestre Argentina","-54.11666","-25.96666",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-06 16:08:00-03","MO","MOBOT","2291064","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Troncoso, N. S., 00/00/","Angel L. Cabrera","Cabrera 28941","1977","10",NA,"Argentina","Misiones","Iguazú","Cataratas del Iguazú","-54.45","-25.6833333",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"296","2013-01-22 05:51:00-02","MO","MOBOT","2345169","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Troncoso, N. S.","Fernández","Fernández 31","1972","1","6","Argentina","Misiones","Eldorado","Salto elena","-54.61666","-26.41666",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2010-11-21 08:41:00-02","MO","MOBOT","2345172","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Múlgura de Romero, M. E.","G.J. Schwarz","Schwarz 3990","1947","1","26","Argentina","Misiones","San Javier","Canal Torto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2013-01-22 05:51:00-02","MO","MOBOT","2396230","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Troncoso, N. S.","Fernández","Fernández 31","1972","1","6","Argentina","Misiones","Eldorado","Salto elena","-54.61666","-26.41666",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2010-04-12 17:29:00-03","MO","MOBOT","2402959","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Múlgura de Romero, M. E.","Teodore Meyer","Meyer 5682","1944","3","20","Argentina","Misiones","Iguazú","Cataratas","-54.45","-25.68333",NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2011-12-10 07:05:00-02","MO","MOBOT","2404659","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Schinini, A., //","Sara G. Tressens|Aurelio Schinini|Sergio Cáceres M.|Victor Maruñak","Tressens 4554","1993","10","15","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. Isla San Martín","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-01-05 21:39:00-02","MO","MOBOT","2404677","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Múlgura de Romero, M. E.","C.A.W. Sandeman","Sandeman 4776","1944",NA,NA,"Argentina","Misiones","Iguazú","Cataratas","-54.45","-25.68333",NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2014-04-01 20:21:00-03","MO","MOBOT","2404695","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"A.I. Honfi","Honfi 495",NA,NA,NA,"Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2011-03-06 15:20:00-03","MO","MOBOT","2441206","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Múlgura de Romero, M. E.","O. Ahumada|A. Castellón","Ahumada 8826","1998","11","7","Argentina","Jujuy","Ledesma","Parque Nacional Calilegua, camino desde Ayo. Tres Cruces hasta el Ayo. Aguas Negras, Ruta Prov. 83","-64.83333","-23.76666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2009-10-24 09:31:00-02","MO","MOBOT","2441228","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Troncoso, N. S.","Elsa M. Zardini|Norma B. Deginani|Emilio A. Ulibarri|Fernando O. Zuloaga","Zardini 841","1975","10","14","Argentina","Misiones","Iguazú","Cataratas del Iguazú","-54.45","-25.68333",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-15 19:08:00-03","MO","MOBOT","2836754","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sandy Atkins (K), 8/","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","Araujo Murakami 2112","2005","10","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","-68.6519444","-14.1997222",NA,NA,"940.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"05-10"
"306","2020-07-15 14:15:00-03","MO","MOBOT","2840663","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sandy Atkins (K), 8/","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","Araujo Murakami 2033","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,NA,"840.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"05-09"
"307","2020-07-16 22:50:00-03","MO","MOBOT","2880833","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sandy Atkins (K), 8/","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Evert Cuevas|C. Cuevas","Araujo Murakami 2573","2005","12","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo chaparro con Tabebuia aurea, Astronium urundeuva, Anadenanthera colubrina, Trichilia elegans, Jacaranda cuspidifolia. Plantas secadas en campo.","-68.5797223","-14.4427777",NA,NA,"1150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"05-20"
"308","2011-06-08 12:20:00-03","MO","MOBOT","2887750","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Ronald Liesner","Manuel Rimachi Y.","Rimachi Y. 4129","1978","12","1","Peru","San Martín","San Martín","Buenos Aires. 15 km from Puente Colombia Rio Mayo, margin of pasture, clay soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","2887804","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H.N. Moldenke, August","Per Dusén","Dusén 9504","1910",NA,NA,"Brazil","Paraná",NA,"Ponta Grossa, in [silvinha].",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2011-06-08 12:20:00-03","MO","MOBOT","2887963","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R. Liesner","Manuel Rimachi Y.","Rimachi Y. 4726","1979","12","1","Peru","San Martín","San Martín","Tarapoto, Carretera de Tarapoto a Juanjui Km 15 from Puente Colombia del Río Mayo, clay soil with rocks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-12-04 16:36:00-02","MO","MOBOT","2888098","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","G. Hatschbach, 12/","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 50645","1986","10","14","Brazil","Paraná",NA,"Foz do Iguaçu. Parque Nacional do Iguaçu, Cataratas. Clareiras da mata pluvial da bacia do rio Iguaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2009-07-13 12:30:00-03","MO","MOBOT","2888193","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Felix Woytkowski","Woytkowski 5728","1960","4","20","Peru","Cajamarca",NA,"Santa Rosa. Open place.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-05-07 06:03:00-03","MO","MOBOT","2888310","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Ynés Mexia","Mexia 5268","1930","11","7","Brazil","Minas Gerais",NA,"Viçosa. Road to Cajury; Casinhas; open hedgerows.",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2013-09-25 05:30:00-03","MO","MOBOT","2888499","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","N. Hensold","Segundo Leiva G.|Pedro Lezama A.|P. Chuna","Leiva González 1685","1995",NA,NA,"Peru","Cajamarca","San Ignacio","Ruta San Ignacio-Jaen. Borde de carretera.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-07-31 17:15:00-03","MO","MOBOT","2888655","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21013","1968","3","2","Brazil","Distrito Federal",NA,"Wooded calcareous outcrop, ca. 25km N.E. of Brasília.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2012-06-15 17:39:00-03","MO","MOBOT","2888951","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Stephen F. Smith, VIII.","L. Scur","Scur 772","2000",NA,NA,"Brazil",NA,NA,"RS- de. Caxias do Sul-Vila Cristina-Barros Pimentel. Em orla de mato.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2012-04-20 10:02:00-03","MO","MOBOT","2889030","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Karner Hagelund","Hagelund 15143","1984",NA,NA,"Argentina",NA,NA,"Morres Azul. On humid land near forest Torres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-01-11 14:29:00-02","MO","MOBOT","2923885","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","L.J. Walsingham (K)","Manuel J. Macía|Vania Torrez|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","Macía 7633","2005","10","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Plantas NO alcoholizadas.","-68.6472222","-14.2083333",NA,NA,"798.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"05-12"
"319","2010-04-23 21:28:00-03","MO","MOBOT","3217530","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Múlgura de Romero, M.E.","Osvaldo Morrone|et al.","Morrone 3902","2001","11","21","Bolivia","Tarija","Arce","Ruta Nacional 1,1 km de La Masmora a Bermejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2011-03-23 19:42:00-03","MO","MOBOT","3403892","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S. Atkins (K)","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","Serrano 5255","2004","11","16","Bolivia","Tarija","Arce","Mun Padcaya. Reserva Nacional de Flora y Fauna Tariquia Comunidad Achirales. Bosque siemprevende, Tucumano-Boliviano, dosel 20 m. Son componentes del bosque Ilex argentina, Citronella apogon, Podocarpus parlatorei y Cedrela lilloi. Trayecto Achirales-Alisos. Loma larga.","-64.53944","-22.0225",NA,NA,"1582.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2013-11-26 05:40:00-02","MO","MOBOT","3426380","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S. Atkins (K)","Julia Gutiérrez R.","Gutiérrez Romero 980","2004","10","13","Bolivia","Chuquisaca","Tomina","Aprox. a 1.5 hrs de Las Casas, ladera de Abra Santa Cruz trayecto a Llantoj. Bosque montano Tucumano-Boliviano, ladera con exposición N cubierto por vegetación baja, subiendo a loma alrga abierta. Especie común, creciendo entre matorrales, en suelo arenizco al borde del camino.","-64.09194","-19.30861",NA,NA,"1636.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2013-10-08 16:08:00-03","MO","MOBOT","3480084","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","L. Walsingham (K)","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3053","2005","11","8","Bolivia","Santa Cruz","Florida","Bella Vista. Camino entrando a la comunidad de Bella Vista.","-63.6688889","-18.2572222",NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
