"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"98","2021-03-15 18:26:52-03","USP","SPF","44279","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Cordeiro, I","CFSC6772","1980","11","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Mata ciliar de afluentes do córrego Andrequice.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 1.5 m. Frutos verdes e secos, sementes negras, entre pedras.","SPF00044279","SPF00044279","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-10-07 09:30:28-03","UEFS","HUEFS","225982","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Carrión, J.F.","1698","2016","09","24",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Cabral. Estrada para a Lapa da Perdiz","-44.249722","-17.914722","1275","1275",NA,"Vereda e cerrado.","HUEFS0225982","HUEFS0225982","Buenópolis",NA,NA,"44W14'59''","17S54'53''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:30:28-03","UEFS","HUEFS","225983","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Carrión, J.F.","1699","2016","09","24",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Cabral. Estrada para a Lapa da Perdiz","-44.249722","-17.914722","1275","1275",NA,"Vereda e cerrado.","HUEFS0225983","HUEFS0225983","Buenópolis",NA,NA,"44W14'59''","17S54'53''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:30:28-03","UEFS","HUEFS","225984","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Carrión, J.F.","1700","2016","09","24",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Cabral. Estrada para a Lapa da Perdiz","-44.249722","-17.914722","1275","1275",NA,"Vereda e cerrado.","HUEFS0225984","HUEFS0225984","Buenópolis",NA,NA,"44W14'59''","17S54'53''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:30:28-03","UEFS","HUEFS","228455","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Cordeiro, I.","3566","2016","08","24",NA,"Brasil","Minas Gerais","Serra Geral, Parque Estadual do Caminho das Gerais.","-43.012778","-15","951","951",NA,"Campo rupestre.","HUEFS0228455","HUEFS0228455","Gameleiras",NA,NA,"43W0'46''","15S0'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:30:28-03","UEFS","HUEFS","237573","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"Külkamp, J.","927","2019","06","19",NA,"Brasil","Minas Gerais","Três Barras. Borda de fragmento de floresta.","-43.465833","-18.512222","1026","1026",NA,"Margem de fragmento de floresta.","HUEFS0237573","HUEFS0237573","Serro",NA,NA,"43W27'57''","18S30'44''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:30:28-03","UEFS","HUEFS","237574","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"Külkamp, J.","926","2019","06","19",NA,"Brasil","Minas Gerais","Três Barras. Borda de fragmento de floresta.","-43.465833","-18.512222","1026","1026",NA,"Margem de fragmento de floresta.","HUEFS0237574","HUEFS0237574","Serro",NA,NA,"43W27'57''","18S30'44''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:30:28-03","UEFS","HUEFS","237581","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Külkamp, J.","918","2019","06","19",NA,"Brasil","Minas Gerais","Entre Diamantina e Milho Verde. Na margem de um afloramento rochoso rodeado por mata.","-43.539167","-18.388056","987","987",NA,"Subosque de mata na margem de afloramento rochoso, seco.","HUEFS0237581","HUEFS0237581","Diamantina",NA,NA,"43W32'21''","18S23'17''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"106","2019-09-04 19:17:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"A. Glaziou","19848",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"107","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"I. Cordeiro et al.","6771","1980","11","10","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191334F","V0191334F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"108","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191335F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"A. M. Giulietti et al.","1752","1981","8","29","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191335F","V0191335F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"109","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191336F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"J. R. Pirani et al.","7471","1981","10","4","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191336F","V0191336F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"110","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191337F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"I. Cordeiro et al.","6771","1980","11","10","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191337F","V0191337F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"111","2019-07-09 13:27:16-03","F","FMNH-SEEDPLANTS","V0191338F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"A. M. Giulietti et al.","2500","1981","10","31","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191338F","V0191338F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"112","2019-07-09 13:27:16-03","F","FMNH-SEEDPLANTS","V0191339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"A. M. Giulietti et al.","2495","1981","10","31","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191339F","V0191339F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"113","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191340F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,NA,"A. M. Giulietti et al.","1752","1981","8","29","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0191340F","V0191340F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"114","2020-07-23 12:05:53-03","CEPLAC","CEPEC","39367","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,"S. F. Smith","T. S. dos Santos","4072","1986","02","28",NA,"Brasil","Bahia","Rod. São José/Uma, Km 11; Faz. Socorro a 5.4Km S da entrada do ramal. Serra Javi.","-38.316667","-15.116667",NA,NA,NA,NA,NA,NA,"UNA",NA,NA,"38W19'","15S7'",NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"115","2020-07-23 12:05:53-03","CEPLAC","CEPEC","44164","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis",NA,"M. Sobral","M. Sobral","5799","1988","01","01",NA,"Brasil","Bahia","UNACAU.","-39.25","-15.25",NA,NA,NA,NA,NA,NA,"UNA",NA,NA,"39W15'","15S15'",NA,NA,NA,NA,NA,NA,NA,"30/12/1988"
"116","2019-05-06 11:55:36-03","UFU","HUFU","38049","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Casarotti, S.N.","Hattori, E.K.O.; et al.","353","2004","09","13",NA,"Brasil","Minas Gerais","Estrada para a Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"Erva, ca. 0,3 m. Cálice verde, filetes verdes e anteras alvas.; Cerrado rupestre.","HUFU00052324","HUFU00052324","Delfinópolis","41380","auto",NA,NA,NA,"2004","10",NA,NA,NA,NA,NA
"117","2019-05-06 11:55:36-03","UFU","HUFU","26622","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Pacheco, R.A.","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6238","2002","04","10",NA,"Brasil","Minas Gerais","Estrada para Casa Branca, Fazenda Paraíso, Sete Cidades.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,7 m. Cálice verde, estames creme.; Campo rupestre.","HUFU00050046","HUFU00050046","Delfinópolis","41380","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA,NA
"118","2019-05-06 11:55:36-03","UFU","HUFU","29481","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3304","2002","12","04",NA,"Brasil","Minas Gerais","Paraíso Selvagem, Trilha para Salto Solitário.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto ca. de 0,8 m. Cálice esverdeado, estames creme.; Campo rupestre.","HUFU00040989","HUFU00040989","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-04 12:47:56-03","UFU","HUFU","42845","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Bernardes, P.H.N.","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3884","2005","09","29",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Paraíso Perdido. Córrego Quebra Anzol, 4,5 km da Rodovia MG 050.",NA,NA,NA,NA,NA,"Subarbusto ca. de 0,6 m. Cálice e corola esverdeados, estames creme.; Campo rupestre.","HUFU00040996","HUFU00040996",NA,NA,NA,NA,NA,NA,"2006","08","07",NA,NA,NA,NA
"120","2020-08-04 12:47:56-03","UFU","HUFU","45210","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Melo, K.B.S.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; Caixeta, F.; et al.","1889","2006","07","12",NA,"Brasil","Minas Gerais","Região da represa de Furnas, Trilha do Paraíso Perdido, ca. de 5 km da MG 050.","-46.0499992370605","-20.6152992248535",NA,NA,NA,"Subarbusto, ca. 0,8 m. Frutos verdes.","HUFU00040995","HUFU00040995","Capitólio","29474","auto",NA,NA,NA,"2006","07","30",NA,NA,NA,NA
"121","2019-05-06 11:55:36-03","UFU","HUFU","32542","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; Volpi, R.L. & Romero,","614","2003","05","17",NA,"Brasil","Minas Gerais","Condomínio de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea, ca. 0,8 m. Cálice e estames esverdeados.; Camo rupestre.","HUFU00040991","HUFU00040991","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-05-06 11:55:36-03","UFU","HUFU","26863","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Pacheco, R.A.","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6320","2002","04","10",NA,"Brasil","Minas Gerais","Estrada para Casa Branca, Fazenda Paraíso.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,6 m. Cálice verde, estames creme, frutos verdes.; Campo rupestre.","HUFU00040994","HUFU00040994","Delfinópolis","41380","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA,NA
"123","2019-05-06 11:55:36-03","UFU","HUFU","30798","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Nakajima, J.N.; Romero, R.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","3449","2003","03","09",NA,"Brasil","Minas Gerais","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto, 0,4 m. Cálice verde, corola e estames creme.; Cerrado rupestre.","HUFU00040990","HUFU00040990","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-05-06 11:55:36-03","UFU","HUFU","32848","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; Volpi, R.L. & Romero,","542","2003","05","14",NA,"Brasil","Minas Gerais","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea, ca. 0,5 m. Frutos verdes; Campo rupestre.","HUFU00050039","HUFU00050039","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-05-06 11:55:36-03","UFU","HUFU","28856","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6455","2002","10","11",NA,"Brasil","Minas Gerais","Fazenda José Antunes, Trilha da Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto, ca. 0,5 m. Cálice creme e frutos esverdeados.; Campo rupestre.","HUFU00040988","HUFU00040988","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-05-06 11:55:36-03","UFU","HUFU","29733","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3369","2002","12","06",NA,"Brasil","Minas Gerais","Fazenda Zé Antunes, Trilha para Cachoeira Triângulo.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,5 m. Cálice e pistilo esverdeado, estames creme.; Campo rupestre.","HUFU00040992","HUFU00040992","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-05-06 11:55:36-03","UFU","HUFU","34913","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3627","2003","10","24",NA,"Brasil","Minas Gerais","Paraíso Selvagem, Desertinho.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore ca. de 18 m. Botões florais, cálice verde, corola creme, estames alvos.; Mata de galeria.","HUFU00050041","HUFU00050041","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-05-06 11:55:36-03","UFU","HUFU","30961","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Romero, R.; Nakajima, J.N.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","6733","2003","03","11",NA,"Brasil","Minas Gerais","Paraíso Selvagem, Trilha para cachoeira Salto Solitário.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,4 m. Cálice e corola creme-esverdeada.; Campo rupestre.","HUFU00040993","HUFU00040993","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-05-06 11:55:36-03","UFU","HUFU","34854","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N.; Volpi, R.L. & Rosa, P.O.","678","2003","10","24",NA,"Brasil","Minas Gerais","Paraíso Selvagem, Trilha para Desertinho.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea ca. de 0,3m.; Campo rupestre.","HUFU00050040","HUFU00050040","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-05-06 11:55:36-03","UFU","HUFU","35605","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","3759","2003","11","28",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Condomínio de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Herbácea 0,4 m. Frutos verdes.; Camo rupestre.","HUFU00050042","HUFU00050042","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-05-06 11:55:36-03","UFU","HUFU","35700","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6963","2003","11","26",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,4 m. Frutos e cálice esverdeado.; Campo rupestre.","HUFU00050043","HUFU00050043","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-05-06 11:55:36-03","UFU","HUFU","35722","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6985","2003","11","26",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,3 m. Cálice creme, estames creme.; Campo rupestre.","HUFU00050044","HUFU00050044","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-05-06 11:55:36-03","UFU","HUFU","38009","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Casarotti, S.N.","Nakajima, J.N.; Romero, R.; Andrade, T.; Cesarotti, S.N.; Machado, A.B. & Rocha, F.A.","3837","2004","09","14",NA,"Brasil","Minas Gerais","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto, ca. 0,6 m. Cálice creme e anteras amarelas.; Campo rupestre.","HUFU00050045","HUFU00050045","Delfinópolis","41380","auto",NA,NA,NA,"2004","10",NA,NA,NA,NA,NA
"134","2019-05-06 11:55:36-03","UFU","HUFU","29547","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.",NA,"Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","351","2002","12","05",NA,"Brasil","Minas Gerais","Trilha Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto 0,8 m. Cálice verde, estames creme, frutos esverdeados.; Cerrado rupestre.","HUFU00040987","HUFU00040987","Delfinópolis","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:03:53-03","IBt","SP","259098","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Cordeiro, I; Assis, MC; Pirani, JR; Mello-Silva, R","CFCR11521a","1987","11","04",NA,"Brasil","Minas Gerais","Bacia do córrego da Morte","-42.908333","-16.566667","900","900",NA,NA,NA,NA,"Grão Mogol",NA,NA,"-42.908333","-16.566667",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:03:53-03","IBt","SP","259114","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Campos, MTVA; Pirani, JR; Esteves, GL; Silva, TRS","CFCR13458","1990","09","05",NA,"Brasil","Minas Gerais","Subida para o morro Papo da Ema","-42.9","-16.55","900","900",NA,NA,NA,NA,"Grão Mogol",NA,NA,"-42.9","-16.55",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:03:53-03","IBt","SP","315077","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Allem, AC; Vieira, G","2740","1980","04","30",NA,"Brasil","Goiás","Km 12 rodovia GO 118 Teresina (dist. Cavalcante) A. Paraíso 36 Km.&nf;Região Centro Oeste.&nf;Cerrado denso. Afloramento rochoso - beira estrada.","-47.4583015441895","-13.7974996566772",NA,NA,NA,"Arbustito dióico, ereto, 1m de altura. Exemplar fem., flor verde. Filotaxia (só dicot.) alterna. Fruto verde, hirsuto, nÒo pedicelado. Abundante.",NA,NA,"Cavalcante","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:03:53-03","IBt","SP","249910","S","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Hatschbach, G","Hatschbach, G","41249","1978","04","21",NA,"Brasil","Minas Gerais","Rio Itacambiruçu. Borda de cerrado, junto a rochas (solo arenoso).","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Arbusto, flor creme, 1,50m de altura.",NA,NA,"Grão Mogol","67219","auto",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA
