"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","previousCatalogNumber","sex"
"445","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","36517",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","L. Kollmann/17-1-2009",NA,NA,NA,"L. Kollmann; & R.S.Lopes","2009","01","17","Brasil","Espírito Santo","Jaguaré","Giral","-40.059167","-18.826111","40W3'33","18S49'34","Mussununga. Epífita na sombra, fruots verdes.","MBML036517","MBML036517","11435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","36987",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","A. P. Fontana","2009","03","24","A. P. Fontana; L. Kollmann & C. Esgario","2008","10","24","Brasil","Espírito Santo","Linhares","Povoação, Reserva de Desenvolvimento Sustentável-RDS, estrada para Linhares, Mata de Tabuleiro com plantação de cacau (Cabruca).","-39.8325","-19.557925","39W49'57","19S33'28,53","Epífita. Frutos verdes.","MBML036987","MBML036987","5634","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","42185",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","T.S. Coser/08-06-2011",NA,NA,NA,"T.S. Coser; V.B. Sarnaglia-Junior & M.S. Wangler","2011","06","08","Brasil","Espírito Santo","Itarana","Alto Limoeiro para Alto Jatibocas.","-40.849389","-19.969722","40W50'57,8","19S58'11","Folhas cinéreas. Em frutificação","MBML042185","MBML042185","477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","44649",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","A.M. Assis/Set.2010",NA,NA,NA,"A. M. Assis; F.M. Flores","2009","09","10","Brasil","Espírito Santo","Santa Leopoldina","Margem esquerda do Ribeirão dos Pardos - Floresta Estágio Médio de Regeneração","-40.548833","-20.089444","40W32'55,8","20S5'22","Epífita. Inflorescência rosa claro. Frutos secos","MBML044649","MBML044649","2064","75","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","52470",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","A.P. Fontana/18-05-2007",NA,NA,NA,"A. P. Fontana; K.A. Brahim, L.N. Lima & W. Pertel","2007","05","18","Brasil","Espírito Santo","Afonso Cláudio","Serra Pelada. Pedra dos Três Pontões. Inselbergue.","-41.037111","-20.076167","41W2'13,6","20S4'34,2","Epífita no sol. Folhas com tricomas esbranquiçados. Frutos imaturos verdes. Projeto CORES-JBRJ.","MBML052470","MBML052470","3371","1078","1078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","30543",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","L. Kollmann/23-05-2007","2007","05","23","L. Kollmann; A. P. Fontana & Kaio A. Brahim","2007","05","23","Brasil","Espírito Santo","Afonso Cláudio","Estrada Garrafão, 3 Pontões, Serra Pelada, Mata Fria.","-41.1239013671875","-20.0741996765137",NA,NA,"Epífita no sol em Pseudobombax. Frutos verdes.","MBML030543","MBML030543","9824",NA,NA,"25110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","38510",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","D.R.Couto - 12/9/2004","2004","09","12","D.R. Couto","2004","09","12","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"Epífita no sol. Pétalos e sépalos rosa. Brácteas escapais e florais rosas. Jardim dos Pontões, Cavernas.","MBML038510","MBML038510","186","800","800","29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","48505",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Nagibi/23-01-2002",NA,NA,NA,"N.N.F. da Silva","2002","01","23","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701",NA,NA,"Epífita, brácteas vermelhas, corola rosa.","MBML048505","MBML048505","124",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","48501",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Nagibi/09-02-2002",NA,NA,NA,"N.N.F. da Silva","2002","02","09","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701",NA,NA,"Epífita, flores lilás, pétalas roseas.","MBML048501","MBML048501","139",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","48536",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Nagibi/26-10-2002",NA,NA,NA,"N.N.F. da Silva","2002","10","26","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701",NA,NA,"Rupícola, flores rosadas","MBML048536","MBML048536","212",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-07-10 09:44:38-03","MBML","MBML-HERBARIO","48377",NA,"Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Nagibi/14-01-2002",NA,NA,NA,"N.N.F. da Silva","2002","01","14","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701",NA,NA,"Epífita, folhas cobertas de escamas prateadas, flores lilás.","MBML048377","MBML048377","233",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-03-04 11:04:43-03","UFRB","HURB","23983","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh",NA,NA,NA,NA,"Souza, E.H.; Cavalcante, B.P.; Resende-Silva, K.; Martins, J.","2018","07","07","Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido; Afloramento logo na Caída da Água","-41.143611","-11.562056","41º08'37W","11º33'43,4S","Acesso Incorporado ao BGB 860 Embrapa Mandioca e Fruticultura. Planta próxima a T. gardinerri, com folhas mais finas, inflorescência ereta.","HURB000023983","HURB000023983","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-03-04 11:04:42-03","UFRB","HURB","22219","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh",NA,NA,NA,NA,"Souza, E.H.","2018","09","01","Brasil","Bahia","Milagres","BA 026; estrada Amargosa - Milagres (Morro do Jatobá - Tartaruga)","-39.773222","-12.923056","39º46'23,6W","12º55'23S","Acesso incorporado ao BGP667.","HURB000022219",NA,"667","760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-04 11:04:42-03","UFRB","HURB","22135","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh","E.H. Souza","2018","12",NA,"Carvalho, A.A.; Souza, E.H.","2018","09","22","Brasil","Bahia","Milagres","BA 026, Estrada Amargosa-Milagres; Serra do Jatobá","-39.8588981628418","-12.8699998855591",NA,NA,NA,"HURB000022135",NA,"PE0025",NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-03-04 11:04:42-03","UFRB","HURB","15632","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","R.A.Pontes","2017","12","08","Costa, G.; Correia, F.; Nonato, A.; Araujo, R.J.; Dias, L. & Hilo, E.","2017","07","07","Brasil","Bahia","Santa Terezinha","Pedra Redonda;","-39.590833","-12.786111","39º35'27W","12º47'10S",NA,"HURB000015632",NA,"2628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-04 11:04:42-03","UFRB","HURB","16560","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Baker","R.A.Pontes",NA,NA,NA,"Silva, T.T.; Martins, M.L.L.; Fonseca, W.O.; Santiago, M.L.G.","2017","08","28","Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278","39º20'14W","13º09'01S",NA,"HURB000016560","HURB000016560","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-03-04 11:04:42-03","UFRB","HURB","25003","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","E.H.Souza","2019","09",NA,"Silva, T.A.; Souza, E.H. & Leodegário, M.M.","2019","09","15","Brasil","Bahia","Ubaíra","Povoado de Pindobas, 3km da BR 420; Ubaíra/Jiquiriça (lado esquerdo), próximo a ponte de cimento","-39.627028","-13.267861","39º37'37,3W","13º16'4,3S","planta epífita, folhas recobertas por tricomas, inflorescência rosada, flores lilás","HURB000025003","HURB000025003","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-03-04 11:04:42-03","UFRB","HURB","21127","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","M.M.Leodegário & E.H.Souza","2019","09",NA,"Costa, G.; Fonseca, W.O. & Fonseva, G.V.","2017","10","26","Brasil","Bahia","Boa Nova","Lajedo da Fazenda Alvorada; 2º ponto","-40.2075004577637","-14.3625001907349","40º13#?#18#?#W","14º19#?#56#?#S",NA,"HURB000021127",NA,"2847","820","820","31265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-03-04 11:04:42-03","UFRB","HURB","11876","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Costa, G.; Carvalho, D.N.","2016","10","01","Brasil","Bahia","Conceição do Coité","Morro do Mucambo;","-39.2827987670898","-11.5638999938965","39º12'","11º30'",NA,"HURB000011876",NA,"2048",NA,NA,"39025","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-03-04 11:06:37-03","UFRB","HURB","942","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","E.H.Souza","2020","12",NA,"Conceição, H.R.; Silva, I.P.; Azevedo, R.","2008","11","13","Brasil","Bahia","Cruz das Almas","Campus Universitário-UFRB;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000000942",NA,NA,NA,NA,"14660","auto","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-03-04 11:04:42-03","UFRB","HURB","25393","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Souza, E.H.; Vitório, C.D.P & Fonseca, W.O.","2019","03","20","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM 71","HURB000025393","HURB000025393","5339",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-03-04 11:04:42-03","UFRB","HURB","25394","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Souza, E.H.; Vitório, C.D.P & Fonseca, W.O.","2019","01","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM 18","HURB000025394","HURB000025394","5340",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-03-04 11:04:42-03","UFRB","HURB","25397","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Souza, E.H.; Vitório, C.D.P & Fonseca, W.O.","2019","01","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM 28","HURB000025397","HURB000025397","5343",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-03-04 11:04:42-03","UFRB","HURB","18804","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Carvalho, A.J.A.; Souza, E.H.; Costa, G.M. & Aona, L.Y.S.","2019","01","20","Brasil","Bahia","Milagres","BA 026, Estrada Amargosa-Milagres; Serra do Jatobá","-39.8588981628418","-12.8699998855591",NA,NA,NA,"HURB000018804",NA,"PE0053",NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-03-04 11:04:42-03","UFRB","HURB","25568","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.&nf;Lindl.&nf;Lindl.",NA,NA,NA,NA,"Souza, E.H; Leodegário, M.M.","2019","11","20","Brasil","Bahia","Muritiba","Rio Capivari; Cacheirinha, margem da cachoeira","-38.9900016784668","-12.6263999938965",NA,NA,"epífita, folhas verdes prateadas, flores rosas","HURB000025568","HURB000025568","197",NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-03-04 11:04:42-03","UFRB","HURB","18235","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","E.H.Souza","2020","12",NA,"Costa, G.; Stadnick, A.; Correia, F.; Fonseca, G.V. & Sousa, T.","2018","01","22","Brasil","Bahia","Mutuípe","Fazenda Estrela D'alva;","-39.5046997070312","-13.2285995483398",NA,NA,NA,"HURB000018235",NA,"3233",NA,NA,"29136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-04 11:04:38-03","UFRB","HURB","7311","PreservedSpecimen","Plantae","Brlomeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","E.H.Souza","2020","12",NA,"Fonseca, W.O.; Pece, G.A.","2012","06","04","Brasil","Bahia","Palmeiras","Vale do capão, Parque Nacional da Chapada Diamantina; Próx. Vila do Caeté-açu","-41.5588989257812","-12.5289001464844",NA,NA,NA,"HURB000007311",NA,"19",NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-03-04 11:04:42-03","UFRB","HURB","22244","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","E.H.Souza","2020","12",NA,"Costa, G.; Martins, M.L.L.","2018","10","31","Brasil","Bahia","Sapeaçu",NA,"-39.1819000244141","-12.727499961853",NA,NA,NA,"HURB000022244",NA,"3523b",NA,NA,"10652","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-03-04 11:04:42-03","UFRB","HURB","3679","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","E.H.Souza","2020","12",NA,"Conceição, S.F.; Costa, G.; Teixeira, V.D.","2012","04","18","Brasil","Bahia","Ubaíra","localidade de Palmeiras, antes do restaurante; atravessando uma ponte de ferro","-39.6627998352051","-13.2680997848511",NA,NA,NA,"HURB000003679",NA,"988",NA,NA,"29816","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-06-15 15:29:40-03","UNESP-RC","HRCB","70519","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Equipe Tudo Azul",NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-06-15 15:29:40-03","UNESP-RC","HRCB","48631","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Lombardi","2007","10","22","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","Erva epífita, acinzentada, brácteas e flores rosadas",NA,NA,"6946","850","850","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-06-15 15:29:40-03","UNESP-RC","HRCB","52729","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","2010","05","26","Brasil","Minas Gerais","Pedra Branca, Caldas",NA,NA,NA,"W","23K 0358642S","Rupícola, flores róseas, brácteas róseas, lâmina cinéreolepidota.",NA,NA,"257","1653","1653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-06-15 15:29:40-03","UNESP-RC","HRCB","52696","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","2009","12","17","Brasil","Minas Gerais","Pedra Branca, Caldas",NA,NA,NA,"W","23K 0358524S","Rupícola. Floresceimento: 27/01/2010. Flores róseas, sépalas róseo-claras. Planta cinéreo-lepidota.",NA,NA,"178","1629","1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-06-15 15:29:40-03","UNESP-RC","HRCB","52716","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","2010","04","13","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0357260S","Epífita, inflorescência composta, rósea, flores róseas a vermelhas. Folhas externas retiradas para prensar, indivíduo muito grande.",NA,NA,"239","1337","1337","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-06-15 15:29:40-03","UNESP-RC","HRCB","52717","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","2010","04","13","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0357260S","Epífita, inflorescência composta, rósea, flores róseas a vermelhas.",NA,NA,"240","1337","1337","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-06-15 15:29:40-03","UNESP-RC","HRCB","52718","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","2010","04","13","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0357618S","Rupícola, inflorescência composta, rósea, flores róseas a vermelhas. Frutos secos com sementes.",NA,NA,"241","1399","1399","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-06-17 15:24:58-03","UNESP-RC","HRCB","9487","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","K. Ogawa",NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-06-15 15:29:40-03","UNESP-RC","HRCB","54359","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rosa, A.E.M.",NA,NA,NA,"Rosa, A.E.M.","2010","07","16","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0352832S","Epífita, portando cápsulas imaturas.",NA,NA,"278","1294","1294","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-06-17 15:24:58-03","UNESP-RC","HRCB","8712","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","K. Ogawa",NA,NA,NA,"Costa, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-12-03 10:05:52-03","UFMA","BMA","1871","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Elidio A.E Guarçoni 2540; Marcos A. Sartori & Renato Costa.","2017","02","18","Brasil","MG","Buenópolis","Condado, Serra do Cabral.","-44.236944","-17.915278","44°14'13W","17°54'55S","Caatinga; epífita. Densamente branco-lepídota nas folhas e brácteas do pedúnculo. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2018-08-31 12:41:43-03","UFLA","ESAL","25650","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","D.M. Torres",NA,NA,NA,"Melo, PHA; Torres, D,M",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","RPPN Cachoeira do Tombo","-44.603333","-21.976111","-44.603333","-21.976111","erva; 1000m; flores róseas;",NA,NA,"3809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2018-08-31 12:41:43-03","UFLA","ESAL","25768","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Versieux, LM","2017","06",NA,"Melo, PHA; Torres, DM",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Área da casa de força","-44.603333","-21.976111","-44.603333","-21.976111","erva; 924m; ;",NA,NA,"3190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2018-08-31 12:41:43-03","UFLA","ESAL","25866","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Melo, P HA; Torres, DM",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Ponte do Guapiara","-44.603333","-21.976111","-44.603333","-21.976111","erva; ; ;",NA,NA,"3731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2018-10-09 16:31:08-03","UFLA","ESAL","4431","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"José Aloisio R. Almeida",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278","; ; rósea;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2018-10-09 16:31:08-03","UFLA","ESAL","4486","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Paulo Siqueira",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Faria","-44.999444","-21.245278","-44.999444","-21.245278","; ; arroxeada;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2018-10-09 16:31:08-03","UFLA","ESAL","8843","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Trindade Lima, T",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Próximo do Rio Capivari","-44.999444","-21.245278","-44.999444","-21.245278","epífita; ; rósea;; floresta",NA,NA,"3.481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2018-10-09 16:31:08-03","UFLA","ESAL","8845","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Trindade-Lima, T",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Próx. Ponte do Rio Capivari","-44.999444","-21.245278","-44.999444","-21.245278","epífita; ; esverdeada;; floresta",NA,NA,"3.483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2017-11-24 14:10:18-02","UFLA","ESAL","5929","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Melo, PHA; Gomes, D,JS; Pompeu, PV",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, bifurcação da estrada da Pedra Balão ao Cristo","-46.5614013671875","-21.7877998352051",NA,NA,"erva; ; ; imaturo verde; floresta",NA,NA,"2898",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
