"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"218","2020-12-21 16:28:29-03","MBM","MBM","25569","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM025569","MBM025569",NA,NA,"31767","Southern America","Caixa da Água",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"219","2020-12-21 16:28:29-03","MBM","MBM","3044","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM003044","MBM003044",NA,NA,"16700","Southern America","Rio Copiúva",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"220","2020-12-21 16:28:29-03","MBM","MBM","19995","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM019995","MBM019995",NA,NA,"27704","Southern America","Caminho para o Paruquara",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"221","2020-12-21 16:28:29-03","MBM","MBM","8205","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM008205","MBM008205",NA,NA,"19614","Southern America","Colônia Floresta",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"222","2020-12-21 16:28:29-03","MBM","MBM","131783","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM131783","MBM131783",NA,NA,"53540","Southern America","Estrada da Graciosa, próximo a Ferradura",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"223","2020-12-21 16:28:29-03","MBM","MBM","219529","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM219529","MBM219529",NA,NA,"1033","Southern America","Ilha do Mel",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"224","2020-12-21 16:28:29-03","MBM","MBM","219526","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM219526","MBM219526",NA,NA,"s.n.","Southern America","Ilha do Mel",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"225","2020-12-21 16:28:29-03","MBM","MBM","124664","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM124664","MBM124664",NA,NA,"1033","Southern America","Ilha do Mel, Morro Bento Alves",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"226","2020-12-21 16:28:29-03","MBM","MBM","124657","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Souza, W.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM124657","MBM124657",NA,NA,"1039","Southern America","Ilha do Mel, Morro do Meio",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"227","2020-12-21 16:28:29-03","MBM","MBM","124656","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM124656","MBM124656",NA,NA,"1788","Southern America","Ilha do Mel, Ponta Oeste",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"228","2020-12-21 16:28:29-03","MBM","MBM","31320","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM031320","MBM031320",NA,NA,"9267","Southern America","Sertão do Indaial",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"229","2020-12-21 16:28:29-03","MBM","MBM","229459","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Barboza, E.; Abe, L.M.; Abe, L.M.",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"MBM229459","MBM229459",NA,NA,"136","Southern America","Colônia João XXIII",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"230","2020-12-21 16:28:29-03","MBM","MBM","31318","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"MBM031318","MBM031318",NA,NA,"73","Southern America","Mata do Azambuja",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:28:29-03","MBM","MBM","31319","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Reitz, R.",NA,NA,NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"MBM031319","MBM031319",NA,NA,"85","Southern America","Mata do Hoffmann",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:28:29-03","MBM","MBM","95180","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Silva, F.A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM095180","MBM095180",NA,NA,"26","Southern America","Caminho da Ponta Sul, Ilha do Campeche",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"233","2020-12-21 16:28:29-03","MBM","MBM","219527","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Reitz, R.",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"MBM219527","MBM219527",NA,NA,"3678","Southern America","São Francisco do Sul",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"234","2020-12-21 16:28:29-03","MBM","MBM","216476","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Ivanauskas, N.M.",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"MBM216476","MBM216476",NA,NA,"885","Southern America","Pariquera-Açu",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"235","2020-12-21 16:28:29-03","MBM","MBM","152682","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Costa, B.",NA,NA,NA,"Brazil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"MBM152682","MBM152682",NA,NA,"s.n.","Southern America","Escola Supereior de Agricultura",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"236","2020-12-21 16:28:29-03","MBM","MBM","206201","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Queiróz, L.P. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Castro Alves","-39.4282989501953","-12.7656002044678",NA,NA,"MBM206201","MBM206201",NA,NA,"4316","Southern America","Fazenda Morimbondo",NA,NA,NA,NA,NA,NA,"26883","auto",NA,NA,NA,NA,NA
"237","2020-12-21 16:28:29-03","MBM","MBM","24773","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM024773","MBM024773",NA,NA,"30555","Southern America","Pinheirinho",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"238","2020-12-21 16:28:29-03","MBM","MBM","4134","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM004134","MBM004134",NA,NA,"17172","Southern America","Ponta da Pita",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"239","2020-12-21 16:28:29-03","MBM","MBM","3045","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM003045","MBM003045",NA,NA,"16498","Southern America","Serrinha",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"240","2020-12-21 16:28:29-03","MBM","MBM","364","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM000364","MBM000364",NA,NA,"11738","Southern America","Serra de Araraquara, Morro do Cauvi",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"241","2020-12-21 16:28:29-03","MBM","MBM","54214","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM054214","MBM054214",NA,NA,"34893","Southern America","Ilha do Turco",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"242","2020-12-21 16:28:29-03","MBM","MBM","16330","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Lima, H.C.","2009","Lindeman, J.; Haas, H.; Haas, H.","1966","01","11","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM016330","MBM016330",NA,NA,"286","Southern America","Serra do Mar, Recanto Bela Vista",NA,NA,NA,NA,"06",NA,"30514","auto",NA,NA,NA,NA,NA
"243","2020-12-21 16:28:29-03","MBM","MBM","219530","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM219530","MBM219530",NA,NA,"1035","Southern America","Ilha do Mel",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"244","2020-12-21 16:28:29-03","MBM","MBM","124655","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM124655",NA,NA,NA,"1033","Southern America","Ilha do Mel, Morro Bento Alves",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"245","2020-12-21 16:28:29-03","MBM","MBM","31314","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM031314","MBM031314",NA,NA,"2023","Southern America","Rio Cachoeirinha",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"246","2020-12-21 16:28:29-03","MBM","MBM","235081","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"MBM235081","MBM235081",NA,NA,"1483","Southern America","Balneário Shangri-lá",NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"247","2020-12-21 16:28:29-03","MBM","MBM","95181","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Silva, F.A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM095181","MBM095181",NA,NA,"23","Southern America","Ilha do Campeche",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"248","2020-12-21 16:28:29-03","MBM","MBM","902","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Mattos, J.",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM000902","MBM000902",NA,NA,"9269","Southern America","Jardim Botânico",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"249","2020-12-21 16:28:29-03","MBM","MBM","8222","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM008222","MBM008222",NA,NA,"19735","Southern America","Rio Sagrado de Cima",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"250","2020-12-21 16:28:29-03","MBM","MBM","219528","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Stellfeld, C.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM219528","MBM219528",NA,NA,"s.n.","Southern America","Ilha do Teixeira",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"251","2020-12-21 16:28:29-03","MBM","MBM","215746","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximill. & Nees","Mansano, V.F.",NA,"Grande, D.A. de; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"MBM215746","MBM215746",NA,NA,"159","Southern America","Ilha da Casca",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"252","2019-11-01 15:28:19-03","PUC-RIO","FCAB","1620","PreservedSpecimen","Plantae","Fabaceae","Zollernia","falcata","Zollernia falcata","Nees","Dr. Kulhmann",NA,"P. Capell S.J.","1951","11","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"001620",NA,NA,"Angiospermae","s.n.",NA,"Jardim Botânico do Rio de Janeiro",NA,"Zollernia falcata Wied-Neuw. & Nees é sinônimos relevantes:&nf;heterotípico de Zollernia glabra (Spreng.) Yakovlev",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"253","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7725","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","R.D. Ribeiro",NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","2009","08","27","Brasil","Rio de Janeiro","Camorim","-75.0235","-66.381667","-75.0235","-66.381667","FCAB007725",NA,NA,"Angiospermae","153",NA,"Maciço da Pedra Branca 4.4",NA,"Árvore com ca. de 10 m de altura, com 43 cm de CAP.","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2014-01-28 16:03:44-02","MNHN","RECOLNAT_MNHN_P","P00759057","PreservedSpecimen",NA,"Fabaceae","Zollernia","splendens","Zollernia splendens","Nees","Mansano",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00759057","P00759057_01",NA,NA,NA,NA,"Province de Espiritu Santo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759057' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"B2 270",NA,NA
"255","2015-09-28 20:29:50-03","MNHN","RECOLNAT_MNHN_P","P00759059","PreservedSpecimen",NA,"Fabaceae","Zollernia","splendens","Zollernia splendens","Nees","Mansano",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00759059","P00759059_01",NA,NA,NA,NA,"Province de Espiritu Santo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759059' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"B2 270",NA,NA
"256","2015-09-04 02:36:26-03","MNHN","RECOLNAT_MNHN_P","P00759060","PreservedSpecimen",NA,"Fabaceae","Zollernia","splendens","Zollernia splendens","Nees","Mansano",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00759060","P00759060_01",NA,NA,NA,NA,"Province de Espiritu Santo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759060' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"B2 270",NA,NA
"257","2020-10-01 14:20:34-03","JBB","HEPH","19112","S","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximilian & Nees","Hatschbach, G","2002","Hatschbach, G","2002","09","26","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Fabales","73847","Southern America","PR 405 Sentido Itaqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-19 17:58:27-03","UFMG","BHCB","4546","PreservedSpecimen","Plantae","Fabaceae","Zollernia","falcata","Zollernia falcata","Maximilian & Nees",NA,NA,"Krieger, L","1971","04","07","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Dicotyledon",NA,"10489","Southern America",NA,NA,"Restinga;arbusto;flores cremes;",NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"259","2020-12-11 11:36:34-03","UFMG","BHCB","139860","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra",NA,NA,NA,"Campos Neto, FC","2009","04","24","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"Arbórea, Mata Atlântica",NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA
"260","2020-12-11 11:36:34-03","UFMG","BHCB","165021","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra",NA,NA,NA,"Krieger, L","1971","04","07","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"BHCB011934",NA,"Dicotyledon",NA,"10489","Southern America",NA,NA,"Arbusto, flores creme.; Mata de restinga",NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"261","2020-12-11 11:36:34-03","UFMG","BHCB","6388","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra",NA,NA,NA,"Andrade, PM de; et al.","1984","09","27","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Dicotyledon",NA,"431","Southern America","Estação Biológica de Caratinga.",NA,"Mata atlântica;arbóreo-12m;flores róseas;",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"262","2020-12-11 11:36:34-03","UFMG","BHCB","45016","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximilian & Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:36:34-03","UFMG","BHCB","45017","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximilian & Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-11 11:36:34-03","UFMG","BHCB","76427","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximilian & Nees",NA,NA,"Hatschbach, G","2002","09","26","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Dicotyledon",NA,"73847","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"265","2021-02-11 17:19:07-03","UFPR","UPCB","46388","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maxmill. & Nees","Hatschbach, G.","2002","Hatschbach, G.","2002","09","26","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"73847",NA,"Ligação Rod. PR 405 a Itaqui",NA,"Árvore 9m, flor rosada. Floresta da planície litorânea, próximo ao rio..",NA,NA,"01","01","37295","auto",NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","3219710","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev",NA,NA,"Fernandes","2000","7","14","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernandes 545","South America","Mun. de Armacão dos Búzios, restinga arbórea da praia de manguinhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","3219833","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Ronald Liesner",NA,"NEES","1875","10",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEES s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","3220151","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev",NA,NA,"* LOBAO","1998","8","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOBAO 334","South America","Mun. de Armacão de Búzios. Praia gorda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2013-08-23 04:12:00-03","MO","MOBOT","3220512","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Vidal de Freitas Mansano",NA,"Dimitri Sucre","1969","4","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 5316","South America","Estado da Guanabara, Restinga de Jacarepaguá, lao sudoeste da Pedra de Itauna, contigua á mata alagadica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2013-08-23 04:12:00-03","MO","MOBOT","3220787","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","20 Apr",NA,"Dimitri Sucre","1969","6","9","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 5238","South America","Estado da Guanabara, Restinga de jacarepaguá, mata alagadica, do lado norte da Pedra de Itsuna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","3221222","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Yakove",NA,"YAKOVLEV","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YAKOVLEV s.n.","South America","Bowie & Cummingham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","3224506","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","James L. Zarucchi",NA,"* CAEC",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAEC 157819","South America","Estado da Guanabara, Gávea, Ponta Grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","3219821","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Wied-Neuw. & Nees",NA,NA,"* CAEC",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAEC 157821","South America","Estado da Guanabara, Ilha de Paquetá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-03-28 13:31:00-03","MO","MOBOT","3219674","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Wied-Neuw. & Nees",NA,NA,"Herb. Nees",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Nees 6","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
