"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1076","2008-05-27 22:02:00-03","MO","MOBOT","3262064","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Andres Castillo","Castillo 3758","South America","Venezuela","Tobogan de la Silva.",NA,NA,NA,NA,"Castillo","1995","10","3","Amazonas",NA,"-67.41666","6.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2009-10-14 20:51:00-03","MO","MOBOT","3261266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Isabel Basualdo","Basualdo 002314","South America","Paraguay","Tavai. bosque del Dest.militar.",NA,NA,NA,NA,"Liesner","1989","3","17","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2008-05-27 22:02:00-03","MO","MOBOT","1639706","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|M. Velázquez","Zardini 19470","South America","Paraguay","Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.",NA,NA,NA,NA,"R. Barneby (NY)","1990","2","25","Cordillera",NA,"-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"301","4",NA
"1079","2008-05-27 22:02:00-03","MO","MOBOT","3258826","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Terry W. Henkel","Henkel 2938","South America","Guyana","Marudi Mt, ridge forest 0.5-1 km NE of mine compound. Mixed high canopy slope forest on dark red clay; occasional clearings.",NA,NA,NA,NA,"R. Barneby","1993","9","14","Essequibo",NA,"-59.15","2.23333","400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2009-10-27 11:57:00-02","MO","MOBOT","3262856","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Renée Rondeau","Rondeau 517","South America","Venezuela","Ca. 39 km. south-southwest of Calabozo on Hato Masaguaral. Ca. 150 m. east-southeast of ranch houses.",NA,NA,NA,NA,"Ronald Liesner","1983","10","18","Guárico",NA,"-67.95194","8.93527","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2008-05-27 22:02:00-03","MO","MOBOT","82800","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|R. Velázquez","Zardini 17665","South America","Paraguay","Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Inundated savanna.",NA,NA,NA,NA,"R. Barneby (NY)","1990","1","7","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"246","4",NA
"1082","2010-11-23 21:46:00-02","MO","MOBOT","3259688","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2771","South America","Guyana","Kuyuwini Landing, Kuyuwini River. Secondary vegetation.",NA,NA,NA,NA,"R. Barneby","1992","10","8","Rupununi",NA,"-59.25","2.08333","150.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2015-02-16 20:35:00-02","MO","MOBOT","1786187","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Ramiro Fonnegra G.|Juan C. Benavides","Fonnegra G. 7181","South America","Colombia","Hacienda La Candelaria-Universidad de Antioquia.",NA,NA,NA,NA,"D.A. Neill (MO)","2000","9","5","Antioquia","Caucasia","-75.08333","8.06666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2008-05-27 22:02:00-03","MO","MOBOT","1733568","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Yaneth Roca|et al.","Roca de Saldias 1209","South America","Bolivia","Progresiva del Entre San Jose y San Matia Kp 271+245.",NA,NA,NA,NA,NA,"2000","7","12","Santa Cruz","Chiquitos","-58.3025","-16.28472","193.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2014-04-29 05:39:00-03","MO","MOBOT","2431895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Renée H. Fortunato|A. D'Agostini|J.A. Greppi|A. Martínez","Fortunato 6570","South America","Argentina","Entrada a Sauzalito desde Fn. Belgrano.",NA,NA,NA,NA,"Greppi, J.","2000","3","3","Chaco","General Güemes","-61.68333","-24.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2013-02-20 11:28:00-03","MO","MOBOT","3259836","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Julio C. Betancur B.|Jairo Porras","Betancur B. 1498","South America","Colombia","Caquetania, dabana al frente de la casa, dominado por la grama dulce, sabana con fisonomía pastizal.",NA,NA,NA,NA,NA,"1990","1","26","Caquetá","San Vicente de Caguan","-74.08583","1.6675","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2008-05-27 22:02:00-03","MO","MOBOT","89575","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"James C. Solomon","Solomon 6145","South America","Bolivia","E side of Riberalta. Fields with secondary shrubs near the Estación Experimental de IBTA.",NA,NA,NA,NA,"R. Barneby","1981","9","6","Beni","Vaca Diez","-66.08333","-11","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"199","4",NA
"1088","2008-05-27 22:02:00-03","MO","MOBOT","1911377","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Ronald L. Liesner","Liesner 6491","South America","Venezuela","San Carlos de Río Negro.",NA,NA,NA,NA,"FVG","1979","4","11","Amazonas",NA,"-67.06666","1.91666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196",NA,NA
"1089","2008-05-27 22:02:00-03","MO","MOBOT","3263011","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. Berthoud-Coulon","Berthoud-Coulon 145","South America","Suriname",NA,NA,NA,NA,NA,"R. Barneby","1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2009-10-23 17:29:00-02","MO","MOBOT","100214100","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Deborah M. Pearsall","Pearsall 1201","South America","Ecuador","Peñon del Río area. East side of the Guayas River, across from Guayaquil.",NA,NA,NA,NA,"Brigitte Marazzi (ARIZ), Oct.","1983","6","13","Guayas",NA,"-79.8330556","-2.2","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1091","2009-12-13 12:55:00-02","MO","MOBOT","100235246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Erik L. Ekman","Ekman 1759","South America","Argentina","Posadas, ad praedium La Granja.",NA,NA,NA,NA,"R. Liesner (MO)","1908","2","14","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1092","2012-07-03 15:47:00-03","MO","MOBOT","100308095","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Luzmila Arroyo P.|S. Carreño|Y. Inturias|C. Roth|Julio Dávalos","Arroyo Padilla 4236","South America","Bolivia","Camino a Masicurí, Rio Guayabo.",NA,NA,NA,NA,"G. A. Parada (USZ) 2012","2009","1","30","Santa Cruz","Vallegrande","-63.9238889","-18.6658333","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-2","1",NA
"1093","2012-12-14 13:47:00-02","MO","MOBOT","100551404","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"B. Luschnath","Luschnath 137","South America","Brazil",NA,NA,NA,NA,NA,"R. Barnesby",NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1094","2014-01-09 13:02:00-02","MO","MOBOT","100662762","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L.A. Gomes|R.M. Deda|E. Santos|P. Barbosa","Gomes 483","South America","Brazil","RPPN Mata do Crasto Mata Atlântica.",NA,NA,NA,NA,"L.A. Gomes","2012","5","18","Sergipe","Santa Luzia do Itanhy","-37.4163889","-11.3863889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1095","2011-06-08 17:17:00-03","MO","MOBOT","101321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 2767","South America","Ecuador","Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.",NA,NA,NA,NA,"R. Barneby (NY)","2005","3","30","Los Ríos",NA,"-79.28333","-1.78333","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2011-10-07 05:03:00-03","MO","MOBOT","102648","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Sandy Knapp|Jim Mallet|Peter W. Alcorn|H. Esley","Knapp 7269","South America","Peru","7-15 km E of Shapojo on road to Chazuta. Tropical wet forest.",NA,NA,NA,NA,"R. Barneby (NY)","1986","5","15","San Martín","San Martín","-76.16666","-6.6","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-21","7",NA
"1097","2008-05-27 22:02:00-03","MO","MOBOT","105152","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Marko Lewis","Lewis 37941","South America","Bolivia","Puente de Sapecho - - Along the Río Alto Beni from the new bridge at Sapecho about 1 km E, on the N. bank. Mostly weedy scrub, river gravel shrubs in probably the stinkiest walk I have made, due to polluted mud of the river banks.",NA,NA,NA,NA,"R. L. Liesner (MO)","1990","11","8","La Paz","Nor Yungas","-67.33333","-15.53333","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","7",NA
"1098","2008-05-27 22:02:00-03","MO","MOBOT","105470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 82","South America","Ecuador","Hacienda Piedad, Balzar.",NA,NA,NA,NA,NA,"1968","5","19","Guayas",NA,"-79.9","-1.33333","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2008-05-27 22:02:00-03","MO","MOBOT","105479","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Jens E. Madsen","Madsen 63003","South America","Ecuador","Isla Puná. Path from Puná Nueva to La Polvora. Disturbed semi-deciduous forest.",NA,NA,NA,NA,NA,"1987","4","14","Guayas",NA,"-79.91666","-2.75","0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2008-05-27 22:02:00-03","MO","MOBOT","105486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Jens E. Madsen","Madsen 63243","South America","Ecuador","Isla Puná. Vicinity of Puná Nueva.",NA,NA,NA,NA,"D. Neill","1987","4","21","Guayas",NA,"-79.91666","-2.75","0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2008-05-27 22:02:00-03","MO","MOBOT","105495","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Jens E. Madsen","Madsen 63357","South America","Ecuador","Isla Puná. Vicinity of Puná Nueva. Semi-deciduous forest, swamps, meadows and salt marshes; disturbed.",NA,NA,NA,NA,"D. Neill","1987","5","7","Guayas",NA,"-80.15","-2.95","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2008-05-27 22:02:00-03","MO","MOBOT","105501","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Jens E. Madsen","Madsen 63617","South America","Ecuador","Isla Puná. Campo Alegre to Cauchiche. Xerophytic thickets and dry forest with Ceiba trichistandra. Now overgrown with flowering vines, rather undisturbed.",NA,NA,NA,NA,NA,"1987","6","8","Guayas",NA,"-80.13333","-2.8","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2008-05-27 22:02:00-03","MO","MOBOT","1079723","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios","Dodson 14474","South America","Ecuador","Jauneche, vía Mocachi-Palenque, 15 Km E de la vía Empalme-Balzar.",NA,NA,NA,NA,"Ronald Liesner (MO)","1984","4","25","Los Ríos",NA,"-79.5","-1.16666","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2008-05-27 22:02:00-03","MO","MOBOT","1088110","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J.I. Billberg","Billberg 86","South America","Colombia","Cartagena.",NA,NA,NA,NA,"Ronald Liesner (MO)","1825","11",NA,"Bolívar",NA,"-75.5144444","10.3997222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2008-05-27 22:02:00-03","MO","MOBOT","109896","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|P. Aquino","Zardini 31829","South America","Paraguay","Limpio-Piquete Cué. Inundated savanna and patches of forest.",NA,NA,NA,NA,"Ronald L. Liesner (MO)","1992","6","8","Central",NA,"-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"686","4",NA
"1106","2014-11-13 10:55:00-02","MO","MOBOT","109904","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|P. Aquino","Zardini 31716","South America","Paraguay","Border Tavarory-Acosta NU.",NA,NA,NA,NA,"Ronald L. Liesner (MO)","1992","5","18","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"683","4",NA
"1107","2008-05-27 22:02:00-03","MO","MOBOT","109912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 31581","South America","Paraguay","1 km W from entrance to Tavarory. Inundated savanna.",NA,NA,NA,NA,"Ronald L. Liesner (MO)","1992","3","25","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"680","4",NA
"1108","2014-11-11 13:53:00-02","MO","MOBOT","110912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1483","South America","Peru","Yarinacocha.",NA,NA,NA,NA,"Ronald L. Liesner (MO)","1981","3","26","Ucayali","Coronel Portillo",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"383","6",NA
"1109","2008-05-27 22:02:00-03","MO","MOBOT","1125792","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Calaway H. Dodson|Alvin Embree","Dodson 13145","South America","Ecuador","Capeira, km 21 Guayaquil -- Daule.",NA,NA,NA,NA,"R. Liesner","1982","7","1","Guayas","Guayaquil","-79.96666","-2","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2013-07-28 05:59:00-03","MO","MOBOT","1125793","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 18977","South America","Ecuador","San Antonio, 7 km W of Chone, secondary scrub.",NA,NA,NA,NA,"D. Neill","1980","5","9","Manabí","Chone","-80.18333","-0.7","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2013-07-28 05:59:00-03","MO","MOBOT","1125794","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 25057","South America","Ecuador","10 km N of Cerecita on road to Julio Moreno. Deciduous forest.",NA,NA,NA,NA,"D. Neill","1985","5","12","Guayas",NA,"-80.25","-2.21666","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2013-07-28 05:59:00-03","MO","MOBOT","1130797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Gunnar Wilhelm Harling|Bertil Ström","Harling 9475","South America","Ecuador","Bahia de Caráquez. Roadside.",NA,NA,NA,NA,"R. Barneby","1968","5","12","Manabí",NA,"-80.41666","-0.6","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2008-05-27 22:02:00-03","MO","MOBOT","1151959","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Lupita Sánchez A.|E. Guzmán|L. Arias","Sánchez Acebo 408","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque alto, sobre el camino al arroyo y a orillas de la pista.",NA,NA,NA,NA,"D.A. Neill (MO)","1997","3","18","Santa Cruz","Velasco","-60.93083","-14.55777","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"1114","2008-05-27 22:02:00-03","MO","MOBOT","1190526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"José Campos de la Cruz|O. Díaz","Campos de la Cruz 2400","South America","Peru","Distrito Chirinos: El Tablón.",NA,NA,NA,NA,"D.A. Neill (MO)","1996","2","4","Cajamarca","San Ignacio","-78.76666","-5.28333","600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","8",NA
"1115","2008-05-27 22:02:00-03","MO","MOBOT","1196000","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Richard Abbott","Abbott 16179","South America","Bolivia","Santa Cruz de la Sierra; inner ring, between #50 and #84 on south side of Mercado St., between Rene Moreno St. and Independencia St.; vacant old homesite lot, with Citrus and Persea.",NA,NA,NA,NA,"D.A. Neill (MO)","1995","2","13","Santa Cruz","Andrés Ibáñez","-63.181558","-17.788492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2008-05-27 22:02:00-03","MO","MOBOT","1227080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 46616","South America","Paraguay","Santa Rosa-Santa Bárbara. Inundated savanna.",NA,NA,NA,NA,"J. Greppi (BAB)","1997","5","26","San Pedro",NA,"-56.39638","-23.84055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1098","4",NA
"1117","2016-10-13 05:58:00-03","MO","MOBOT","1330191","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"David A. Neill","Neill 11174","South America","Ecuador","Yasuní National Park. Adventive weeds along oil pipeline road, near Yasuní Research Station, near Río Tiputini.",NA,NA,NA,NA,"D.A. Neill (MO)","1998","3","28","Napo","Orellana","-76.4","-0.68333","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2008-05-27 22:02:00-03","MO","MOBOT","1361694","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Ronald L. Liesner","Liesner 8794","South America","Venezuela","0-1 km S of San Carlos de Rio Negro; seasonally flooded forest.",NA,NA,NA,NA,"Barneby","1980","1","28","Amazonas",NA,"-67.05","1.85","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172",NA,NA
"1119","2008-05-27 22:02:00-03","MO","MOBOT","1397017","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A.M. Carrión|E. Rivera","Carrión Cuellar 831","South America","Bolivia","Islote de tierra firme con Sapindus saponaria y Bactris gasipes.",NA,NA,NA,NA,NA,"1999","9","20","Santa Cruz","Angel Sandoval","-63.68333","-17.51666","91.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2017-05-09 10:54:00-03","MO","MOBOT","1422942","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|M. Vera","Zardini 53518","South America","Paraguay","Around Bella Vista Norte.",NA,NA,NA,NA,"R. Fortunato (BAB)","2000","1","12","Amambay",NA,"-56.5","-22.1291667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1197","4",NA
"1121","2008-05-27 22:02:00-03","MO","MOBOT","1527341","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Michael H. Nee","Nee 45057","South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,"R. Barneby",NA,NA,NA,"Santa Cruz",NA,"-63.2","-17.74166","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2008-05-27 22:02:00-03","MO","MOBOT","1536225","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Michael H. Nee","Nee 36300","South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,"R. Barneby",NA,NA,NA,"Santa Cruz",NA,"-63.2","-17.74166","425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2008-05-27 22:02:00-03","MO","MOBOT","1556735","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Franklin Ayala|et al.","Ayala Flores 2651","South America","Peru","Dtto. Tigre, Río Tigre, caserio Intuto, bosque secundario.",NA,NA,NA,NA,"R. Liesner (MO)","1979","12","18","Loreto","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"1124","2017-08-29 08:53:00-03","MO","MOBOT","1580262","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Elsa M. Zardini|A. Acosta","Zardini 56278","South America","Paraguay","Trail to Indian Reserve around Cerro Corá.",NA,NA,NA,NA,"J. Greppi (BAB)","2001","2","28","Amambay",NA,"-56.16","-22.6702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1229","4",NA
"1125","2008-05-27 22:02:00-03","MO","MOBOT","1734955","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Mónica Moraes","Moraes R. 312","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
