"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount","sex"
"48","2020-11-24 17:10:51-03","UTFPR","DVPR","2821","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Sá, KLVR","2007",NA,NA,"Sá, KLVR; et al.","2002","04","02","Brasil","Paraná","São Jerônimo da Serra","Fazenda Arvo Verde","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"DVPR002821",NA,"35","Arbusto 3m, frutos imaturos verdes.; Entrada da caverna (buraco).","Magnoliophyta",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:10:51-03","UTFPR","DVPR","6239","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2009","06","17","Verdi, M; Hasckel, RP; Klemz, G","2009","06","17","Brasil","Santa Catarina","Anitápolis","Rio do Meio.","-49.1286010742188","-27.9018993377686",NA,NA,"602","602","DVPR006239",NA,"2399","Arbusto, fruto preto.; Floresta Ombrófila Densa em estágio avançado.","Magnoliophyta",NA,NA,NA,"20462","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:51-03","UTFPR","DVPR","6260","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M; Caglioni, E; Martins, EM","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.3897018432617","-27.0356006622314",NA,NA,"783","783","DVPR006260",NA,"5228","Arbusto.; Floresta Ombrófila Densa em estágio avançado.","Magnoliophyta",NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-11-19 15:44:35-03","UNEB","HUNEB","14216","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"E.M.Francisco","1999","04","09","Brasil","Paraná","Londrina","Patrmônio Regina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUNEB0014216",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"63728","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"52","2019-12-12 15:31:46-03","UFABC","HUFABC","001818","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Moraes, A P; Amorim, F","2018","12","20","Brasil","São Paulo","Botucatu","Mata atrás da Igreja de São Francisco, no distrito, Mata fechada descendo a escada do mirante em frente a igreja de Rubião Júnior e contornando a área da igreja","-48.491194","-22.893306","-48.491194","-22.893306",NA,NA,"HUFABC001818",NA,"216",NA,"Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:28-03","PUCPR","HUCP","16276","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Cervi, AC",NA,NA,NA,"Cervi, AC","2001","10","20","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00016276","HUCP00016276","8191",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:28-03","PUCPR","HUCP","17167","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2005","11","02","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015011","HUCP00015011","628",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:28-03","PUCPR","HUCP","23308","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Barboza, E",NA,NA,NA,"Silva, JM; Cordeiro, J","2014","11","04","Brasil","Paraná","Piraquara","Caminho Trentino","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"8667",NA,"Eudicotiledonea",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:28-03","PUCPR","HUCP","18055","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Cordeiro, J; Rodrigues, R","2007",NA,NA,"Gruber, JS","2000","05","07","Brasil","Paraná","Tijucas do Sul","Proação PUC","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00014902","HUCP00014902","003",NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:28-03","PUCPR","HUCP","18211","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Selusniaki, M","2007",NA,NA,"Selusniaki, M; Beltrami, L",NA,NA,NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"HUCP00014954","HUCP00014954","1032",NA,"Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:28-03","PUCPR","HUCP","17425","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Borges, F","2006","04","22","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014630","HUCP00014630","878/003",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:28-03","PUCPR","HUCP","21629","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Reus, TC",NA,NA,NA,"Colombo, N; Reus, TC","2010","09","10","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00015016","HUCP00015016","008",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:28-03","PUCPR","HUCP","17394","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Beltrami, L",NA,NA,NA,"Beltrami, L","2006","04","29","Brasil","Paraná","Curitiba","Parque Bacacheri","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014578","HUCP00014578","057",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:25:28-03","PUCPR","HUCP","18852","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Moledo, R","2007","09",NA,"Brasil","Paraná","Curitiba","Parque Municipal do Passaúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014912","HUCP00014912","1710",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:28-03","PUCPR","HUCP","20156","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Selusniaki, M",NA,NA,NA,"Martins, C; Acra, LA","2009","05","01","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUCP00014964","HUCP00014964","s.n.",NA,"Eudicotiledonea",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-10-27 11:21:59-03","PUCPR","HUCP","25491","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Felitto, G","2013",NA,NA,"Larocca, P; Felitto, G; B.K. Canestraro; E.D. Lozano","2013","03","09","Brasil","Paraná","Tibagi","Fazenda Pinheirinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"HUCP00025491","HUCP00025491","77","Arbusto, 2,50 m, frutos imaturos verdes e maduros negros. Capão de Araucária.","Eudicotiledonea",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:20:51-03","UFBA","ALCB","81461","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lírio, EG","2014","10","21","Hatschbach, G; Silva, JM","1987","05","22","Brasil","Paraná","Mandirituba","Ganchinho","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"ALCB003652","ALCB003652","51256","2,0 m, frutos pretos; Ilex e Araucaria","Dicotyledon",NA,"Southern America",NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1071231","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1071231","NL-L1071231",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1071231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12729",NA,NA,NA,NA,NA
"66","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1071232","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1071232","NL-L1071232",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1071232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12729",NA,NA,NA,NA,NA
"67","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1122002","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1122002","NL-L1122002",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1122002 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12709",NA,NA,NA,NA,NA
"68","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1122003","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1122003","NL-L1122003",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1122003 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1122004","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1122004","NL-L1122004",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1122004 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1122005","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1122005","NL-L1122005",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1122005 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1122006","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-L1122006","NL-L1122006",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1122006 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268419","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM","1956","01","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L4268419","NL-L4268419",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835155",NA,NA,NA,NA,NA
"73","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268420","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM","1958","09","12","Brazil","Santa Catarina",NA,"Rio do Sul.",NA,NA,NA,NA,NA,NA,"NL-L4268420","NL-L4268420",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835156",NA,NA,NA,NA,NA
"74","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268421","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Klein RM","1955","11","03","Brazil","Santa Catarina",NA,"Itajai.",NA,NA,NA,NA,NA,NA,"NL-L4268421","NL-L4268421",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835154",NA,NA,NA,NA,NA
"75","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268422","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Klein RM","1955","02","10","Brazil","Santa Catarina",NA,"Itajai.",NA,NA,NA,NA,NA,NA,"NL-L4268422","NL-L4268422",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268422 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835153",NA,NA,NA,NA,NA
"76","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286139","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-U0286139",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12709",NA,NA,NA,NA,NA
"77","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286140","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"W of Sao Joao do Triumfo",NA,NA,NA,NA,NA,NA,"NL-U0286140",NA,NA,"Araucaria forest on yellow sandy loam<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13401",NA,NA,NA,NA,NA
"78","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286141","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"near Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-U0286141",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12732",NA,NA,NA,NA,NA
"79","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286142","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"near airstrip of Fazenda Lagoa, S of Rio Ivaí, ca. 15 km E of Sao Tomé",NA,NA,NA,NA,NA,NA,"NL-U0286142",NA,NA,"forest in reddish loamy sand<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12784",NA,NA,NA,NA,NA
"80","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286143","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"sawmill N of Rio Chopom, ca. 20 km N of Clevelândia",NA,NA,NA,NA,NA,NA,"NL-U0286143",NA,NA,"Araucaria forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12816",NA,NA,NA,NA,NA
"81","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286145","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve on Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-U0286145",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12699",NA,NA,NA,NA,NA
"82","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0295165","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"forest reserve S of Rio Ivaí, ca. 30 km E of Cianorte",NA,NA,NA,NA,NA,NA,"NL-U0295165",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12729",NA,NA,NA,NA,NA
"83","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399336","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","03","22","Brazil",NA,NA,"Est. Parana, Rainforest (little bamboo) S of Rio Ivai, ca. 30km E of Cianorte (mun.Terra Boa)., Reserva Florestal CMNP.",NA,NA,NA,NA,NA,NA,"NL-U1399336","NL-U1399336",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399336 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399337","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","03","23","Brazil",NA,NA,"Est. Parana,Forest reserve S. of Rio Ivai, ca.30km E of Cianorte.",NA,NA,NA,NA,NA,NA,"NL-U1399337","NL-U1399337",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399338","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","03","25","Brazil",NA,NA,"Est. Parana, Rainforest S of R. Ivai (mun. Terra Boa), ca. 30km E of Cianorte, with abundant growth of 'palmito'(Euterpe edulis), reserva Florestal CMNP. Soil; terra roxa.",NA,NA,NA,NA,NA,NA,"NL-U1399338","NL-U1399338",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399339","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","03","26","Brazil",NA,NA,"Est. Parana, Rainforest on W-side of Rib Abelha, ca 5km S. of bridge (between Maringa and Cianorte) over R. Ivai, Reserva Florestal CMNP.",NA,NA,NA,NA,NA,NA,"NL-U1399339","NL-U1399339",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399340","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","04","05","Brazil",NA,NA,"Est. Parana,Near airstrip of Fazenda lagoa, S. of Rio Ivai, ca. 15 km E. of Sao Tome, Forest on reddish, loamy sand.",NA,NA,NA,NA,NA,NA,"NL-U1399340","NL-U1399340",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"88","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399341","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","07","22","Brazil",NA,NA,"Est. Parana, Fazenda Sao Joao, W. of Sao Joao do Triunfo, Araucaria forest on yellow sandy loam.",NA,NA,NA,NA,NA,NA,"NL-U1399341","NL-U1399341",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
