"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","yearIdentified","monthIdentified","dayIdentified","individualCount","typeStatus"
"101","2019-11-01 15:16:46-03","UnB","UB","75887","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Oliveira, RC","Harley, RM","11227","1968","11","27","Southern America","Brasil","Mato Grosso",NA,"Base Camp, R10. about12km SW of Base Camp","-51.766667","-12.816667",NA,NA,NA,"Coarse tufted, tussocky grass with somewhat glaucous leaves. Spikelet held almost, but not quite erect. Stigmas dark purple; By wet grassy margin of small lake","UB0022449","UB0022449",NA,NA,NA,"-51.766667","-12.816667",NA,NA,"1999",NA,NA,NA,NA
"102","2019-11-01 15:16:46-03","UnB","UB","75888","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Oliveira, RC","Harley, RM","11221","1968","11","27","Southern America","Brasil","Mato Grosso",NA,"Base Camp, R. 10, c. 12km SW of base camp","-51.766667","-12.816667",NA,NA,NA,"Grass forming coarse tussocks with culms up to c. 1m. Whitish hairs on the culms below. Anthers deep purple; Along swampy margin of small lake","UB0022453","UB0022453",NA,NA,NA,"-51.766667","-12.816667",NA,NA,"1999",NA,NA,NA,NA
"103","2019-11-01 15:16:46-03","UnB","UB","102215","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Rua, GH","Irwin, HS","11259","1965","12","13","Southern America","Brasil","Distrito Federal",NA,"Vicinity of Paranoá",NA,NA,"1025","1025",NA,"Caespitose, the culms to 1,5m tall; Rorcky slopes","UB0026489","UB0026489",NA,NA,NA,NA,NA,NA,NA,"2006","07",NA,NA,NA
"104","2019-11-01 15:16:56-03","UnB","UB","102360","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burman","Filgueiras, TS","Philcox, D","3085","1967","11",NA,"Southern America","Brasil","Mato Grosso",NA,"SE km 264, N. Xavantina-Cachimbo",NA,NA,NA,NA,NA,NA,"UB0022971","UB0022971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:16:56-03","UnB","UB","205067","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burman",NA,"Wood, JRI; Soto, D; Villarroel, D; Pozo, P","25264","2008","11","05","Southern America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Serrania de Hunchaca, entre las lajas y la cumbre en la subida a la meseta hacia Campamento Huanchaca","-61.2875","-14.936111",NA,NA,NA,"Perenne, flores verde blanquesino, los estambre son morados; Creciendo entre rocas, en la subida a la meseta","UB0023488",NA,NA,NA,NA,"-61.2875","-14.936111",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 15:16:56-03","UnB","UB","179154","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burman","; Oliveira, RC; Reis, PA","Martins, CR","1151","2011","03","22","Southern America","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás- Serra Sul, margen da estrada, entorno de um campo graminoso.","-50.368611","-6.398333",NA,NA,NA,"Erva.","UB0022969","UB0022969",NA,NA,NA,"-50.368611","-6.398333",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:16:56-03","UnB","UB","179153","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burman","; Oliveira, RC; Reis, PA","Martins, CR","1150","2011","03","22","Southern America","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás- Serra Sul, margen da estrada, entorno de um campo graminoso.","-50.368611","-6.398333",NA,NA,NA,"Erva.","UB0022970","UB0022970",NA,NA,NA,"-50.368611","-6.398333",NA,NA,"2011","09","02",NA,NA
"108","2021-02-08 12:54:03-03","UFRGS","ICN","144491","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Valls, JFM; Oliveira, RC","Sendulsky, T","74","1963","03","25","América do Sul","Brasil","SP","São Carlos","Km 22 da rodovia Washington Luís","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Doação Herbário SP.; Até 1m de altura.; Cerrado.",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-09-15 15:28:24-03","FEPAGRO","BLA","13516","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A. G. Burm. & C. N. Bastos",NA,"E. P. Heringer","16838","1978","02","27",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Ex Herbário da Universidade de Brasília.Habitat: Margem de mata ciliar. Local sujeito a fogo periódico.","BLA013516",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:16:22-03","IBt","SP","332238","S","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos","Davidse, G","Mantes, RA","1341-A","1983","08","17","Southern America","Venezuela","Anzoátegui",NA,"Estación Biológica de Los Llanos. Morichal de Mapire.",NA,NA,NA,NA,NA,NA,"SP036225","SP036225",NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA
"111","2019-11-21 10:16:22-03","IBt","SP","215148","S","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos","Burman, A","Heringer, EP","15354","1976","01","15",NA,"Brasil","Goiás","Santo Antonio do Descoberto","Divisa com Distrito Federal.","-48.2550010681152","-15.9397001266479",NA,NA,NA,NA,"SP036226","SP036226","42587","auto",NA,NA,NA,NA,NA,"1988","06","06",NA,NA
"112","2019-11-21 10:16:22-03","IBt","SP","66004","S","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos","Valls, JFM; Oliveira, RC","Sendulsky, T","82","1963","03","25",NA,"Brasil","São Paulo","Itirapina","5 km along road Washington Luiz, entrance for Itirapina-Rio Claro (road side).","-47.8199996948242","-22.25",NA,NA,NA,NA,"SP036223","SP036223","22843","auto",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA
"113","2019-11-21 10:16:22-03","IBt","SP","9854","S","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos","Chase, A","Usteri, A","s.n.","1907","02","17",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP036222","SP036222","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-21 10:16:22-03","IBt","SP","66083","S","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos","Valls, JFM; Oliveira, RC","Sendulsky, T","74","1963","03","25",NA,"Brasil","São Paulo","São Carlos","222km along road Washington Luiz, entrance for Analândia.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"SP036224","SP036224","45913","auto",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA
"115","2019-11-21 10:16:29-03","IBt","SP","246503","S","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G.Burm.",NA,"Secco, R; Cardoso, O","682","1985","10","30",NA,"Brasil","Pará","Marabá","Serra dos Carajás, N1, arredores da DOCEGEO.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"SP036946","SP036946","262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 10:17:05-03","IBt","SP","376904","S","Plantae",NA,NA,"Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen",NA,"Ininteligivel","571","1957","03","05",NA,"Guiana Francesa",NA,NA,"Oyapock route south marepa.",NA,NA,NA,NA,NA,NA,"SP039316","SP039316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:17:05-03","IBt","SP","64156","S","Plantae",NA,NA,"Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Burman, AG","Fróes, RL","30042","1953","06","16",NA,"Brasil","Pará",NA,"Igarapé Gameleirinha, campos gerais; região do Araguáia.",NA,NA,NA,NA,NA,NA,"SP039313","SP039313",NA,NA,NA,NA,NA,NA,NA,"1978","10","20",NA,NA
"118","2020-08-07 17:11:53-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens",NA,NA,"Plowman, T","9098","1980","02","24",NA,"Brasil","Pará","Conceição do Araguaia",NA,"-49.3","-8.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.3","-8.25",NA,NA,NA,NA,NA,NA,NA
