"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"208","2011-03-16 21:53:00-03","MO","MOBOT","2452889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Izaguirre de Artuccio, P.","Bernardo Rosengurtt|Osvaldo Del Puerto","Rosengurtt 9239",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-07-09 17:05:00-03","MO","MOBOT","2452899","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Gert G. Hatschbach","Hatschbach 1056","1948","10","17","South America","Brazil","Paraná","Lapa. Eng. Bley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2011-03-16 21:31:00-03","MO","MOBOT","2514637","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Izaguirre de Artuccio, P.","Osvaldo Del Puerto|Eduardo Marchesi","Del Puerto 11368",NA,NA,NA,"South America","Uruguay","Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2018-02-24 05:31:00-03","MO","MOBOT","2514652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Seijo, G. J., //","G.J. Seijo|V.G. Solís Neffa|Myriam C. Peichoto|M. M. Sosa","Seijo 2465","2001","11","26","South America","Uruguay","Artigas","Ruta 30 km 155, pasando el puente de Cañada de Brun","-56.41","-30.59361",NA,NA,NA,NA,NA,"163.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2009-08-21 20:53:00-03","MO","MOBOT","2514667","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Bernardo Rosengurtt","Rosengurtt 1031","1937","1","30","South America","Uruguay","Salto","Arroyo Sopas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2018-02-24 05:31:00-03","MO","MOBOT","2514676","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Seijo, G. J., //","G.J. Seijo|V.G. Solís Neffa|Myriam C. Peichoto|M. M. Sosa","Seijo 2405","2001","11","25","South America","Uruguay","Salto","Salto, acceso a Belén","-57.70805","-30.83583",NA,NA,NA,NA,NA,"24.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2018-02-24 05:31:00-03","MO","MOBOT","2514702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Seijo, G. J.","G.J. Seijo|V.G. Solís Neffa|Myriam C. Peichoto|M. M. Sosa","Seijo 2682","2001","12","3","South America","Uruguay","Tacuarembo","Ruta 5 km 343, ayo. Quebrada Grande","-56.10361","-32.09277",NA,NA,NA,NA,NA,"145.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","3198874","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Duré","Balduino Rambo","Rambo 35055","1947","1","10","South America","Brazil","Rio Grande do Sul","Fazenda B. Velho, Bom Jesus. In campo alte graminoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3198912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Aurelio Schinini","Schinini Cacace 11763","1975",NA,NA,"South America","Argentina","Corrientes","75 km N de Mercedes, Laguna Trin, Ea. Culantrillar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2011-03-24 16:42:00-03","MO","MOBOT","3198929","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Duré","Maria M. Arbo|Sara G. Tressens|Aurelio Schinini|M. Silvia Ferrucci","Arbo 1862","1978","11","15","South America","Paraguay","Misiones","12 Km W de San Ignacio, camino a Pilar. Campos altos de tierra colorada con isletas de selva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2009-12-07 20:41:00-02","MO","MOBOT","3199050","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Fortunato","Renée H. Fortunato|Rosa Guaglianone|Erik Garino","Fortunato 2090","1991","9","9","South America","Argentina","Formosa","Dpto. Pilcomayo: Parq. Nac. Pilcomayo, Puesto Algarrobo, en dirección al río Pilcomayo.","-58","-25.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2016-11-15 05:15:00-02","MO","MOBOT","3199126","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A.Burkart","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 13130","1967","9","22","South America","Argentina","Chaco","Arroyo Zapirán, 20 km S de Puerto Velaz.",NA,NA,NA,NA,NA,NA,"Bermejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 11:20:00-03","MO","MOBOT","3199253","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Vanni","M. Silvia Ferrucci|V.G. Solís Neffa|E. Blanco|R. Beron","Ferrucci 6269","1994","11","16","South America","Argentina","Corrientes","0-100 m Ruta 41, Galarza.","-56.6666667","-28.0833333",NA,NA,NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"221","2009-12-07 20:41:00-02","MO","MOBOT","3199483","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Fortunato","Renée H. Fortunato|Rosa Guaglianone|Erik Garino","Fortunato 2189","1991","11","1","South America","Argentina","Formosa","Dpto. Pilcomayo: Parque Nac. Pilcomayo, Estero Catalina, cerca del Puesto Algarrobo. Pastizal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-04-27 11:21:00-03","MO","MOBOT","3199535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Vanni","Maria M. Arbo|G.I. Lavia|M.G. Pellegrini|R. Beron","Arbo 6145","1993","11","26","South America","Paraguay","Misiones","16-17 km S de Santa Rosa, camino a General Delgado.Campos, suelo rojo-arenoso.",NA,NA,NA,NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","3199790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","E.L. Ekman","Erik L. Ekman","Ekman s.n.",NA,NA,NA,"South America","Argentina",NA,"In Fissuris rupium inter. et La Epanja praedium.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2009-07-10 17:57:00-03","MO","MOBOT","3200117","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Troels M. Pedersen","Pedersen s.n.","1951",NA,NA,"South America","Argentina","Corrientes","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","3201101","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Vanni","Aurelio Schinini","Schinini Cacace 15605","1978",NA,NA,"South America","Argentina","Corrientes","Ea. Santa Ana ñu.",NA,NA,NA,NA,NA,NA,"San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2011-03-16 22:19:00-03","MO","MOBOT","3201275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A. Burkart","Bernardo Rosengurtt","Rosengurtt b4226","1942","11","11","South America","Uruguay","Paysandú","Chapicuy. Orillas de rio Uruguay, Sta.Sofia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","3201384","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","T.M.P","Troels M. Pedersen","Pedersen 11505","1976",NA,NA,"South America","Brazil",NA,"Rio Grande do Sul, mun. Santo Angelo: São Joao Velho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-08-23 05:45:00-03","MO","MOBOT","3201541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"S.A. Renvoize","Renvoize 3127","1978","10","14","South America","Argentina","Misiones","San Jose, Escuela Agrotecnico Don Bosco.",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"229","2016-11-15 05:15:00-02","MO","MOBOT","3201649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A. Burkart","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 16040","1970",NA,NA,"South America","Argentina","Corrientes","Loc. 20 km E de Ituzaingó .",NA,NA,NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","3202654","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Duré","Gert G. Hatschbach","Hatschbach 76","1975","9","19","South America","Brazil","Paraná","Serra do Mocambo, 3 km (mun. Senges).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","81918","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A. Schinini (CTES)","Elsa M. Zardini|et al.","Zardini 3043","1987","9","11","South America","Paraguay","Caazapá","Camino Tres de Mayo- Capitindy, a 3 kms de Capitindy. In campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-32",NA
"232","2011-06-09 17:35:00-03","MO","MOBOT","86255","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","J. Greppi (BAB)","Elsa M. Zardini|Tulio Tillería","Zardini 37210","1993","11","9","South America","Paraguay","Caaguazú","Between Coronel Oviedo and Caaguazú; Route 2, km 140. Savanna.","-56.33333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","849",NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","961106","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","H. Bach (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 40999","1994","9","15","South America","Paraguay","Concepción","Estancia Garay Cué. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.36555","-22.69333",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","954",NA
"234","2019-03-29 10:41:23-03","UFSM","HDCF","2978","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Marchiori, J. N. C.","Marchiori, J. N. C.","598","1986","10","04","América","Brasil","Rio Grande do Sul","Cerro do Loreto","-54.6794013977051","-29.6916999816895",NA,"Campo seco no topo do cerro",NA,NA,"São Vicente do Sul",NA,NA,NA,NA,NA,NA,"1986","42672","auto","11","01",NA,NA,NA,NA,NA
"235","2015-10-22 10:02:50-02","UNIOESTE","UNOP","7882","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Barbosa, E.; Felitto, G.","Silva, J.M.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.","8275","2012","03","19",NA,"Brasil","Paraná","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, flor purpurea. Campo recém queimado",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"2012","46557","auto","04",NA,NA,NA,NA,NA,NA
"236","2020-08-31 09:16:04-03","INPA","INPA","124056","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Tressens, SG","2199","1984","02","19","Southern America","Argentina","Corrientes","Ruta 119, 28 km S del acceso a Mercedes.",NA,NA,NA,NA,"INPA0124056","INPA0124056 INPA0124056_e","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-08-31 09:16:04-03","INPA","INPA","124069","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Tressens, SG","2360","1984","02","22","Southern America","Argentina","Corrientes","4 km N de Felipe Yofre, camino a Capitá Miní.",NA,NA,NA,NA,"INPA0124069","INPA0124069 INPA0124069_e","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 11:54:12-03","UFPE","UFP","23293","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Schlindwein, C","Schlindwein, C","2266","1993","11","28",NA,"Brasil","Rio Grande do Sul",NA,"-55.5327987670898","-30.8908004760742",NA,NA,"UFP023293",NA,"Santana do Livramento",NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 11:54:12-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Schlindwein, C","Schlindwein, C","2268","1993","11","28",NA,"Brasil","Rio Grande do Sul",NA,"-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Santana do Livramento",NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 11:54:12-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Schlindwein, C","Schlindwein, C","2266","1993","11","28",NA,"Brasil","Rio Grande do Sul",NA,"-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Santana do Livramento",NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 11:54:12-03","UFPE","UFP","23295","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Schlindwein, C","Schlindwein, C","2268","1993","11","28",NA,"Brasil","Rio Grande do Sul",NA,"-55.5327987670898","-30.8908004760742",NA,NA,"UFP023295",NA,"Santana do Livramento",NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","1933115","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"J. R. Swallen","7672","1945","12","10","South America","Brazil","Rio Grande do Sul","Brazil, Uruaguaiana, Rio Grande do Sul. Posto Zootecnico.",NA,NA,NA,NA,"US02310159","US02310159_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","1068617","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"W. E. Broadway","305","1921","5","28","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,"US00937427","US00937427_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","2122754","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"T. Pederson","1309","1951","11","2","South America","Argentina","Corrientes","Estancia Santa Teresa, Dep. Mburucuya, Prov. Corrientes.",NA,NA,NA,NA,"US02310178",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","1483864","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"P. Jörgensen","36149*","1949","12","10","South America","Paraguay",NA,"N. Orient [interpreted].",NA,NA,NA,NA,"US02310180","US02310180_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","2894639","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga","3127",NA,NA,NA,"South America","Argentina","Misiones","San Jose, Escuela Agrotecnico Don Bosco. Misiones, Apostoles.",NA,NA,NA,NA,"US02310165",NA,NA,"200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","1740789","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"W. A. Archer & A. Gehrt","90/36387","1936","9","6","South America - Neotropics","Brazil","Mato Grosso","Capao Bonito, Matto Grosso.",NA,NA,NA,NA,"US02310163","US02310163_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","1422072","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"G. Herter","1112a","1928","11","27","South America","Uruguay","Artigas","Dep. de Artigas, Sta. Rosa Cuareim",NA,NA,NA,NA,"US02310172","US02310172_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","2197998","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"A. L. Cabrera","11630","1954","10","8","South America","Argentina","Corrientes","Argentinae, Provincia de Corrientes, Mburucuya: Estancia Santa Teresa.",NA,NA,NA,NA,"US02310174","US02310174_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","1906360","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"T. Henry","s.n.","1945","10",NA,"South America","Uruguay","Artigas","Uruguay: Bella Union, dept. Artigas.",NA,NA,NA,NA,"US02310176",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","1878185","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"Rosengurtt","B-4226","1942","11","11","South America","Uruguay","Paysandu","Uruguay, Paysandu, Chapicuy, Orillas del rio Uruguay, Sta. Sofia.",NA,NA,NA,NA,"US02310179",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","2429926","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"M. Garden","5927",NA,NA,NA,"South America - Neotropics","Bolivia","Cochabamba","Incallacta - Cochabamba Bolivia.",NA,NA,NA,NA,"US02310169","US02310169_01",NA,"2800",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","1055078","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"P. Jörgensen","2140","1917","5",NA,"South America","Argentina","Chaco","Territorio del Chaco - Rep. Argentina. Com [illegible text] canja los Che [illegible text]. [interpreted]",NA,NA,NA,NA,"US02310181","US02310181_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","2340510","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"G. Hatschbach","7240","1960","9","9","South America","Brazil","Paraná","Est. Parana (Brasil) Mun. Arapoti [interpreted]. Fda de Tigre.",NA,NA,NA,NA,"US02310162","US02310162_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","1933119","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"J. R. Swallen","7688","1945","12","10","South America","Brazil","Rio Grande do Sul","Uruaguaiana,Rio Grande do Sul.",NA,NA,NA,NA,"US02310164","US02310164_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","2626433","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"A. Krapovicas & C. L. Cristóbal","16040","1970","9","14","South America","Argentina","Corrientes","Prov. Corrientes, Dto. Ituzaingo, 20Km E de Ituzaingo.",NA,NA,NA,NA,"US02310166",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"257","2020-09-12 05:00:02-03","US","US","2546657","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"A. Lourteig","2081","1967","10","21","South America","Paraguay","Misiones","Paraguay. Dep. Misiones, Santiago, Est. La Soledad, Ca. Isla Carpincho.",NA,NA,NA,NA,"US02310160",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"258","2020-09-12 05:00:02-03","US","US","2510579","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"T. Pederson","6579","1962","9","26","South America","Paraguay","Misiones","Paraguay, Estancia La Soledad Santiago, Dep. Misiones.",NA,NA,NA,NA,"US02310161","US02310161_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","2472266","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"Bro. Adolfo M.","259","1965","1","7","South America - Neotropics","Bolivia",NA,"Bolivia, La Taquina, a 13 kms. de Cochab.",NA,NA,NA,NA,"US02310167","US02310167_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","1068477","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"W. E. Broadway","107","1921","5","6","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,"US00937428",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"261","2020-09-12 05:00:02-03","US","US","1593992","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"B. Pickel","4219","1936","9","22","South America - Neotropics","Brazil","Pernambuco","Tapera, Pernambuco.",NA,NA,NA,NA,"US02310177","US02310177_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"262","2020-09-12 05:00:02-03","US","US","1337045","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia",NA,NA,"-. Sello","3030",NA,NA,NA,"South America","Brazil",NA,"Brasilia.",NA,NA,NA,NA,"US02310182","US02310182_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
