"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","order","typeStatus","continentOcean","preparationType","barcode","imagecode","stateProvince","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","fieldNumber","relatedCatalogItem"
"86","2020-09-29 14:53:19-03","UFPR","UPCB","57470","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Matos, F.B. & Labiak, P.H.","2007","08",NA,"Labiak, P.H.","4208","2007","07","18","Brasil","Castelo","BLOQUEADO",NA,NA,NA,NA,"Terrestre, no interior da mata nebular, à beira da trilha. Afloramentos rochosos, com matas úmidas nos vales. (Altitudes entre 1100-1700m).",NA,NA,NA,NA,NA,"UPCB0004169","UPCB0004169","Espírito Santo","1700","1700",NA,"9999","9999",NA,NA
"87","2020-09-29 14:53:19-03","UFPR","UPCB","57509","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Labiak, P.H. & Matos, F.B.","2007","07",NA,"Labiak, P.H.","4113","2007","07","13","Brasil","São Roque do Canaã","BLOQUEADO",NA,NA,NA,NA,"Rupícola no interior da mata. Frondes arqueadas. Fronde fértil do mesmo comprimento que a estéril. (Sílica) Afloramentos rochosos, com vales úmidos de mata de encosta..",NA,NA,NA,NA,NA,"UPCB0004170","UPCB0004170","Espírito Santo","1130","1130",NA,"9999","9999",NA,NA
"88","2020-09-29 14:53:19-03","UFPR","UPCB","61222","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Labiak, P.H.","2008","01",NA,"Labiak, P.H.","4395","2008","01","09","Brasil","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira Itaporani.","-44.619444","-22.428333",NA,NA,"Rupícola, em local exposto ao sol, próximo ao rio. Floresta Atlântica..",NA,NA,NA,NA,NA,"UPCB0004171","UPCB0004171","Rio de Janeiro","1150","1150",NA,"-44.619444","-22.428333",NA,NA
"89","2020-09-29 14:53:19-03","UFPR","UPCB","68836","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Matos, F.B.","2010","07",NA,"Pereira, J.B.S.","598","2010","05","20","Brasil","Castelo","BLOQUEADO",NA,NA,NA,NA,"Terrícola no interior da mata nebular. Floresta ombrófila densa altomontana..",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","50","1750",NA,"9999","9999",NA,NA
"90","2020-09-29 14:53:19-03","UFPR","UPCB","89348","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Brade, A.C.","1937",NA,NA,"Damazio, L.","1187","1909","08","18","Brasil","Itacolomi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0029475","UPCB0029475","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"91","2020-09-29 14:53:19-03","UFPR","UPCB","89349","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"Condack, J.P.S.","129","2004","04","23","Brasil","Santa Bárbara do Monte Verde","Serra Negra - Fazenda Três Cruzes - Chapadão","-43.830833","-21.965278",NA,NA,"Terrícola no interior de mata..",NA,NA,NA,NA,NA,"UPCB0029470","UPCB0029470","Minas Gerais","1200","1200",NA,"-43.830833","-21.965278",NA,NA
"92","2020-09-29 14:53:19-03","UFPR","UPCB","92690","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Salino, A.","2006","12",NA,"Sano, P.T.","52347","1992","02","26","Brasil","Abaíra","Tijuquinho","-41.9","-13.266667",NA,NA,"No interior da mata, sobre rochas. Face abaxial das frondes prateada a dourada, soros negros.",NA,NA,NA,NA,NA,"UPCB0037008","UPCB0037008","Bahia","1700","1700",NA,"-41.900000","-13.266667",NA,NA
"93","2020-09-29 14:53:19-03","UFPR","UPCB","89347","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Brade, A.C.",NA,NA,NA,"Campos Porto",NA,"1918",NA,NA,"Brasil","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto",NA,NA,NA,NA,"UPCB0029473","UPCB0029473","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA
"94","2020-09-29 14:53:19-03","UFPR","UPCB","89346","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Condack, J.","2012","05",NA,"Andrade, S.V. de","550","1965","09","10","Brasil","Itatiaia","Lago Azul","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto",NA,NA,NA,NA,"UPCB0029472","UPCB0029472","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA
"95","2020-09-29 14:53:19-03","UFPR","UPCB","92694","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Matos, F.B.","2013","10",NA,"Zappi, D.C. | Salatino, M.L. | Salatino, A.","10342","1987","02","24","Brasil","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051",NA,"Planta em fendas de rochas, local úmido. Afloramento rochoso..","auto",NA,NA,NA,NA,"UPCB0037010","UPCB0037010","Minas Gerais","1700","1700",NA,NA,NA,NA,NA
"96","2020-09-29 14:53:19-03","UFPR","UPCB","92692","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Novelino, R.F.","1989","10","14","Novelino, R.F. | Scattena, V.L.","726","1989","10","14","Brasil","Santana do Riacho","Serra do Cipó, mata","-43.7144012451172","-19.1688995361328","26557",NA,"Na mata de encosta, sobre humus, junto à afloramento rochoso.","auto",NA,NA,NA,NA,"UPCB0037014","UPCB0037014","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"97","2020-09-29 14:53:19-03","UFPR","UPCB","76835","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorfii","Elaphoglossum langsdorfii","(Hook. & Grev.) T.Moore","Matos, F. B.","2012","01",NA,"Matos, F.B.","2047","2012","02","08","Brasil","Itatiaia","Parque Nacional do Itatiaia. Início da trilha entre a Piscina da Maromba e Cachoeira Véu-de-Noiva. Floresta Ombrófila Densa.","-44.617","-22.429",NA,NA,"Terrestre em barranco à beira da estrada..",NA,NA,NA,NA,NA,"UPCB0004167","UPCB0004167","Rio de Janeiro",NA,NA,NA,"-44.617","-22.429",NA,NA
"98","2020-09-29 14:53:19-03","UFPR","UPCB","92693","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Novelino, R.F.","1989","07","04","Novelino, R.F. | Pires, F.R.S.","685","1989","07","04","Brasil","Santana do Riacho","Serra do Cipó, km140","-43.7144012451172","-19.1688995361328","26557",NA,"Na mata cíliar junto ao riacho, próximo à afloramento rochoso, formando densa população. Flondes estéreis.","auto",NA,NA,NA,NA,"UPCB0037009","UPCB0037009","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","10428","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J.T. Mickel",NA,NA,NA,"Ronald L. Liesner|Germán Carnevali","Liesner 23010","1987","11","12","Venezuela",NA,"RIO NEGRO: 2 km E and SE of San Carlos de Río Negro. Transitional forest between bana and taller forest.","-67.05","1.85",NA,"4",NA,NA,NA,NA,"South America",NA,NA,NA,"Amazonas","120.00000000",NA,NA,NA,NA,"87-75",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","16213","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J. Mickel",NA,NA,NA,"Ronald L. Liesner","Liesner 18222","1985","3","5","Venezuela",NA,"Atabapo. Base of cliff and forest below it on slope of Huachamacari. 3º39'N, 65º43'W, elev. 1000 m. to 1300 m.","-65.71666","3.65",NA,"4",NA,NA,NA,NA,"South America",NA,NA,NA,"Amazonas","1000.00000000","1300.00000000",NA,NA,NA,"85-21",NA
"101","2014-08-22 08:20:00-03","MO","MOBOT","1874303","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","A. Rojas (USJ)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Mark Menke","Croat 88546","2003","5","5","Ecuador",NA,"Vicinity of Shell, along Río Pindo, ca. 1.5 Km N of Shell.","-78.0644444","-1.4941666",NA,"2",NA,NA,NA,NA,"South America",NA,NA,NA,"Pastaza","1085.00000000",NA,NA,NA,NA,"1164",NA
"102","2011-06-10 12:40:00-03","MO","MOBOT","3315996","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J. Mickel",NA,NA,NA,"Julian A. Steyermark|Otto Huber|Victor Carreño E.","Steyermark 128106","1983","1","26","Venezuela",NA,"Distrito Piar: Macizo del Chimantá. Sector centro-noreste del Chimantá-tepui, cabceceras orientales del Caño Chimantá. North-facing rocky exposures across stream from campsite.","-62.15","5.3",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Bolívar","2000.00000000",NA,NA,NA,NA,NA,NA
"103","2011-06-10 12:40:00-03","MO","MOBOT","3318774","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J. Mickel",NA,NA,NA,"Julian A. Steyermark|Otto Huber|Victor Carreño E.","Steyermark 128106","1983","1","26","Venezuela",NA,"Distrito Piar: Macizo del Chimantâ. Sector centro-noreste del Chimantá-tepui, cabeceras orientales del Caño Chimantá. North-facinf rocky exposures across stream from campsite.","-62.15","5.3",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Bolívar","2000.00000000",NA,NA,NA,NA,NA,NA
"104","2011-06-10 12:40:00-03","MO","MOBOT","3318822","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J.T. Mickel",NA,NA,NA,"Julian A. Steyermark|Otto Huber|Victor Carreño E.","Steyermark 128106","1983","1","26","Venezuela",NA,"Distrito Piar: Macizo del Chimantâ. Sector centro-noreste del Chimantá-tepúi, cabeceras, orientales del Caño Chimantá. North-facing rocky exposures across stream from campsite.","-62.15","5.3",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Bolívar","2000.00000000",NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","38107","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J. Mickel",NA,NA,NA,"Bruce K. Holst","Holst 3752","1987","3","29","Venezuela",NA,"PIAR: Auyan-tepui, summit, in south central region, headwaters of Río Churun. Low, dry exposed sandstone bluffs with shrubby growth 1-2 m, with taller trees in cracks.","-62.53333","5.85",NA,"3",NA,NA,NA,NA,"South America",NA,NA,NA,"Bolívar","1700.00000000",NA,NA,NA,NA,"87-67",NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","8664","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","J. Mickel",NA,NA,NA,"Ronald L. Liesner","Liesner 18598","1985","3","12","Venezuela",NA,"Atabapo. Below Salto Los Monos on tributary of headwaters of Río Iguapo. 3º35'N, 65º23'W, elev. 1500 m to 1650 m.","-65.38333","3.58333",NA,"3",NA,NA,NA,NA,"South America",NA,NA,NA,"Amazonas","1500.00000000","1650.00000000",NA,NA,NA,"85-29",NA
"107","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","22721",NA,"Plantae",NA,"Lomariopsidaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","T.Moore","A. Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","7011","2004","09","05","Brasil","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,"Terrestre na sombra. Soros pretos.",NA,NA,NA,NA,NA,"MBML022721","MBML022721","Espírito Santo",NA,NA,NA,"41W6'2","20S31'9",NA,NA
"108","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","31568",NA,"Plantae",NA,"Lomariopsidaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","T.Moore","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,"P. Labiak; et al","4113","2007","07","13","Brasil","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222",NA,NA,NA,NA,NA,NA,NA,NA,"MBML031568","MBML031568","Espírito Santo",NA,NA,NA,"40W46'30","19S47'50",NA,NA
"109","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","31604",NA,"Plantae",NA,"Lomariopsidaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","T.Moore","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,"P. Labiak; et al","4208","2007","07","18","Brasil","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,NA,NA,NA,NA,NA,NA,"MBML031604","MBML031604","Espírito Santo",NA,NA,NA,"41W6'2","20S31'9",NA,NA
"110","2017-04-12 17:42:57-03","F","FMNH-PTERIDOPHYTES","C0647620F","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"J. A. Steyermark","59510","1944","10","29","Venezuela",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,"Polypodiales",NA,"South America",NA,"C0647620F","C0647620F_01","Bolívar",NA,NA,"Pteridopsida",NA,NA,NA,NA
"111","2017-04-12 15:25:23-03","F","FMNH-PTERIDOPHYTES","C0647621F","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"W. R. Anderson","36005","1972","2","11","Brazil",NA,NA,"-44","-18",NA,NA,NA,NA,"Polypodiales",NA,"South America",NA,"C0647621F","C0647621F_01","Minas Gerais",NA,NA,"Pteridopsida",NA,NA,NA,NA
"112","2017-04-12 15:09:07-03","F","FMNH-PTERIDOPHYTES","C0647622F","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"J. A. Steyermark","567","1955","2","7","Venezuela",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,"Polypodiales",NA,"South America",NA,"C0647622F","C0647622F_01","Bolívar",NA,NA,"Pteridopsida",NA,NA,NA,NA
"113","2017-04-12 16:05:03-03","F","FMNH-PTERIDOPHYTES","C0647625F","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,NA,"36733","1909","8","18","Brazil",NA,NA,"-44","-18",NA,NA,NA,NA,"Polypodiales",NA,"South America",NA,"C0647625F","C0647625F_01","Minas Gerais",NA,NA,"Pteridopsida",NA,NA,NA,NA
"114","2017-04-12 17:49:34-03","F","FMNH-PTERIDOPHYTES","C0647626F","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"J. A. Steyermark","75984","1953","6","30","Venezuela",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,"Polypodiales",NA,"South America",NA,"C0647626F","C0647626F_01","Bolívar",NA,NA,"Pteridopsida",NA,NA,NA,NA
"115","2017-04-12 16:59:00-03","F","FMNH-PTERIDOPHYTES","C0647627F","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,NA,"3210","1957","4","24","Brazil",NA,NA,"-44","-18",NA,NA,NA,NA,"Polypodiales",NA,"South America",NA,"C0647627F","C0647627F_01","Minas Gerais",NA,NA,"Pteridopsida",NA,NA,NA,NA
"116","2021-03-17 14:38:24-03","UTFPR-SL","SHPR","1441","PreservedSpecimen","Plantae","Monilophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","L. Biral","2021","01",NA,"Biral, L. | P.A. Freitas","2509","2020","12","30","Brasil","Bananal","Estação Ecológica Bananal","-44.367778","-22.806111",NA,NA,"EpífitaHabitat: Floresta ombrófila densa montana",NA,NA,NA,"América do Sul","exsicata","SHPR001441",NA,"São Paulo",NA,NA,NA,"44º22'04 W","22º48'22 S",NA,NA
"117","2020-09-12 05:00:02-03","US","US","2015321","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"J. E. Leite","4112 bis","1946","8",NA,"Brazil",NA,"Nova Friburgo",NA,NA,NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US01566798","US01566798_01","Rio de Janeiro",NA,NA,"Pteridophyte",NA,NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","2549384","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"E. P. Heringer","7997/188",NA,NA,NA,"Brazil",NA,"Parque Zoobotânico, mata",NA,NA,NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US01566796","US01566796_01","Distrito Federal",NA,NA,"Pteridophyte",NA,NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","92540","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Smith, A.",NA,NA,NA,"E. F. im Thurn","93","1884","12","8","Guyana",NA,"Mt. Roraima, Our House","-60.71","5.2",NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798984",NA,"Cuyuni-Mazaruni","1737",NA,"Pteridophyte",NA,NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","1800909","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore",NA,NA,NA,NA,"Collector unknown","589","1940","7","10","Brazil",NA,"Bello Horizonte, Pcio de Piedade, Munipcio de Castel",NA,NA,NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US01566797","US01566797_01","Minas Gerais","1300",NA,"Pteridophyte",NA,NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","1915253","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Smith, A.",NA,NA,NA,"J. A. Steyermark","59510","1944","10","29","Venezuela",NA,"Ptari-tepuí, Cave Rock above Cave Camp","-61.71","5.75",NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798981","US00798981_01","Bolívar","1810",NA,"Pteridophyte",NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2696018","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Smith, A.",NA,NA,NA,"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias","109503","1974","2","22","Venezuela",NA,"Meseta del Jaua: Cerro Jaua, Río Marajano","-64.56","4.81",NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798980",NA,"Bolívar","1750","1800","Pteridophyte",NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","2200286","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Mickel, J. T., (NY), New York Botanical Garden",NA,NA,NA,"J. A. Steyermark & J. J. Wurdack","55 567","1955","2","7","Venezuela",NA,"Chimantá Massif, Upper Falls of Río Tirica above Summit Camp",NA,NA,NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798982","US00798982_01","Bolívar","1940",NA,"Pteridophyte",NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","2751679","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Smith, A.",NA,NA,NA,"H. E. Moore, J. D. Ambrose, R. Dietz & D. H. Pfister","9725","1970","8","14","Venezuela",NA,"Ptari-tepuí, vicinity of Cave Rock camp","-61.75","5.76",NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798985",NA,"Bolívar","1600","2000","Pteridophyte",NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","3297507","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Mickel, J. T., (NY), New York Botanical Garden",NA,NA,NA,"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92554","1964","1","2","Venezuela",NA,"Cerro Venamo, cerca de los limites con la Guayana Inglesa","-61.4","5.93",NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798983",NA,"Bolívar","1400","1575","Pteridophyte",NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","3277501","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Mickel, J. T., (NY), New York Botanical Garden",NA,NA,NA,"B. K. Holst","3752","1987","3","29","Venezuela","Piar","Auyan-tepuí, summit, south-central region, headwaters of Río Churún","-62.53","5.85",NA,"1",NA,NA,"Polypodiales",NA,"South America - Neotropics",NA,"US00798986",NA,"Bolívar","1700",NA,"Pteridophyte",NA,NA,NA,NA
"127","2020-07-23 12:05:04-03","CEPLAC","CEPEC","122207","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii",NA,"F. B. Matos & P. Labiak",NA,NA,NA,"P. H. Labiak","4208","2007","07","18","Brasil","castelo","Parque Estadual do Forno Grande.","-41.097222","-20.521111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,"41W5'50","20S31'16",NA,"30/08/2007"
"128","2020-07-23 12:05:04-03","CEPLAC","CEPEC","82746","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii",NA,"A. Salino",NA,NA,NA,"R. C. Forzza","1220","1999","04","14","Brasil","ABAÍRA","Distrito de Catolés. Caminho para o Pico do Barbado.","-41.6636009216309","-13.2496995925903","26531",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"30/08/2006"
"129","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90385","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2004","11",NA,"Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9956","2004","10","30","Brasil","Felício dos Santos","APA Felício, região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.287139","-18.196694",NA,NA,"Rupícola em capão de mata.",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1150","1350",NA,"-43.287139","-18.196694",NA,NA
"130","2019-11-07 11:16:27-03","UFMG","BHCB-SL","37631","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","1997","07",NA,"Salino, A","3163","1997","07","14","Brasil","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.664444","-20.171389",NA,NA,"Terrestre, interior de capão de mata de brejo.",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,"-46.664444","-20.171389",NA,NA
"131","2019-11-07 11:16:27-03","UFMG","BHCB-SL","126406","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2012","11","06","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14130","2008","12","06","Brasil","Domingos Martins","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul","-41.022222","-20.435222",NA,NA,"Rupicola no interior de floresta",NA,NA,NA,"América",NA,NA,NA,"Espírito Santo","1085","1085",NA,"-41.022222","-20.435222",NA,NA
"132","2019-12-19 16:20:38-03","UFMG","BHCB-SL","89537","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2004","06",NA,"Salino, A; Almeida, TE; Mota, NFO","9607","2004","06","23","Brasil","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base de Itamambuca.","-45.079917","-23.325389",NA,NA,"Epífita na mata.",NA,NA,NA,"América",NA,"BHCB000871","BHCB000871","São Paulo","920","920",NA,"-45.079917","-23.325389",NA,NA
"133","2019-12-19 16:20:38-03","UFMG","BHCB-SL","104526","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2007","02",NA,"Salino, A; Almeida, TE; Heringer, G","11657","2007","02","01","Brasil","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.570836","-20.211333",NA,NA,"Terrestre.; No interior de Capão. Capão de Mata Alagada sem palmito e com muitas Geonoma.",NA,NA,NA,"América",NA,"BHCB048739","BHCB048739","Minas Gerais","1360","1360",NA,"-46.570836","-20.211333",NA,NA
