"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"209","2019-09-04 19:02:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orchidaceae","Quekettia","australis","Quekettia australis",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"A. Bornmüller","142",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"210","2020-04-21 17:36:25-03","F","FMNH-SEEDPLANTS","V0361277F","PreservedSpecimen","Plantae","Orchidaceae","Quekettia","australis","Quekettia australis",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"A. Bornmüller","142",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0361277F",NA,NA,NA,"Isotype",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"211","2019-06-05 11:45:48-03","URICER","HPBR","4224","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,"1",NA,NA,NA,"Barb. Rodr","BALVEDI,L.",NA,"1990","06","03",NA,"Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,"HPBR004224","HPBR004224",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA
"212","2019-06-05 11:45:48-03","URICER","HPBR","8486","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,"1",NA,NA,NA,"Barb. Rodr.","SCARIOT, C. R.",NA,"2003","02","22",NA,"Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,"HPBR008486",NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,NA
"213","2019-06-05 11:45:48-03","URICER","HPBR","9737","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,"1",NA,NA,NA,"Barb. Rodr.","SCARIOT,E.",NA,"2003","10","11",NA,"Brasil","RS","Getúlio Vargas","Souza Ramos","-52.2275009155273","-27.8903007507324",NA,"HPBR009737",NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,NA
"214","2019-06-05 11:45:48-03","URICER","HPBR","6170","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,"1",NA,NA,NA,"Barb. Rodr.","SCARIOT, C.",NA,"1998","07","27",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,"HPBR006170","HPBR006170",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"215","2019-06-05 11:45:48-03","URICER","HPBR","6032","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,"1",NA,NA,NA,"Barb. Rodr.","DEMARCO, E. V.",NA,"1996","09","26",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,"HPBR006032",NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"216","2019-06-05 11:45:48-03","URICER","HPBR","8835","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","CECCONELLO, E.",NA,NA,NA,"1",NA,NA,NA,"Barb. Rodr.","CECCONELLO, E.",NA,"2004","01","10",NA,"Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,"HPBR008835",NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA
"217","2019-11-13 16:04:56-03","UNISANTA","HUSC","11419","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Caetano, J.","2016","09",NA,NA,"Flores brancas, labelo branco com base amarela.; Mata Ciliar.","Magnoliophyta",NA,"Barb.Rodr.","Sampaio. P.S.P.; Rosa, F.","1585","2016","09","08",NA,"Brasil","Minas Gerais","São Thomé das Letras","floresceu em cultivo no orquidário Chica Rosa, coletada próximo à ladeira do amendoim.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA
"218","2020-11-04 17:30:10-03","UEM","HUEM","15358","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Milaneze-Gutierre, MA",NA,NA,NA,NA,"Flores de coloração branca.",NA,NA,"Barb.Rodr.","Milaneze-Gutierre, MA","s.n.","2008","08","01",NA,"Brasil","Paraná",NA,"rio Ivaí, mata ciliar",NA,NA,NA,"HUEM000009466","HUEM000009466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 17:30:10-03","UEM","HUEM","29995","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Milaneze-Gutierre, MA",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Milaneze-Gutierre, MA","700","2015","08","10",NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.701389","-24.063333",NA,"HUEM000009468","HUEM000009468",NA,NA,NA,"-50.701389","-24.063333",NA,NA,NA,NA,NA,NA,NA
"220","2019-07-02 15:56:16-03","UEM","HUEM","30757","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,"Epífita; flores de coloração branca",NA,NA,"Barb.Rodr.","Costa, Alan C","s.n.","2016","09","07",NA,"Brasil","Paraná","Pinhão","Jardim Botânico Faxinal do Céu, Distrito Faxinal d","-51.595278","-25.907778",NA,"HUEM000011473","HUEM000011473",NA,NA,NA,"-51.595278","-25.907778",NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 17:30:10-03","UEM","HUEM","19614","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Milaneze-Gutierre, MA","2009",NA,NA,NA,"Flores brancas; labelo uma pinta amarela",NA,NA,"Barb.Rodr.","Milaneze-Gutierre, MA","02","2009",NA,NA,NA,"Brasil","Paraná","Mauá da Serra",NA,"-51.2294006347656","-23.9013996124268",NA,"HUEM000009467","HUEM000009467",NA,NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA
"222","2016-08-23 10:23:05-03","NHMLondon","NHM-LONDON-BOT","BM000533815","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Cristiano R. Buzatto; Buzatto","2012","12",NA,NA,"Habitat: Cult. na Estufa",NA,"Asparagales","Barb.Rodr.","F.C. Hoehne","4162","1920","07","10",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651129",NA
"223","2021-02-12 15:02:22-03","UFSCar","SPSC","7332","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","A.W.C. Ferreira",NA,NA,NA,NA,"Ripicola",NA,NA,"Barb.Rodr.","A.W.C. Ferreira",NA,"2003","04","17",NA,"Brasil","São Paulo","São Carlos","Rio Monjolinho. Córrego Santa Maria do Leme",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"224","2021-02-12 15:02:22-03","UFSCar","SPSC","8143","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-12 16:58:07-03","UEL","FUEL","22310","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Engels, ME","2009","10","01",NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Soares-Silva, LH; Francisco das Chagas e Silva","1974","1996","09","19",NA,"Brasil","Paraná","Castro","arredores de Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA
"226","2020-11-12 16:58:07-03","UEL","FUEL","20182","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Engels, ME","2009","10","01",NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Francisco das Chagas e Silva; Francisco, EM","1958","1996","08","29",NA,"Brasil","Paraná","Cornélio Procópio","arredores de Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"227","2020-11-12 16:58:07-03","UEL","FUEL","25656","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Engels, ME","2009","10","09",NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Hertel, R","344","1948","07","13",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"228","2020-11-12 16:58:07-03","UEL","FUEL","31852","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Ferrarezi, E","50",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Campus Universitário da UEL, Orquidário do CCA, orquidário do CCA","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"229","2020-11-12 16:58:07-03","UEL","FUEL","52591","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Molina, JMP","2013","08",NA,NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Molina, JMP","80","2013","08","05",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"230","2020-11-12 16:58:07-03","UEL","FUEL","52586","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Molina, JMP","2013","07",NA,NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Molina, JMP","74","2013","07","20",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"231","2020-11-12 16:58:07-03","UEL","FUEL","10707","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Engels, ME","2009","10","01",NA,NA,"Tracheophyta","Asparagales","Barb.Rodr.","Francisco das Chagas e Silva; et al.","1346","1987","07","27",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"232","2020-08-20 20:37:52-03","UFSC","FLOR","4807","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Pabst, G.","1976",NA,NA,NA,"epífito, flor branca",NA,"Asparagales","Barb.Rodr.","Klein, R.M.","5547","1964","08","26",NA,"Brasil","Santa Catarina","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736",NA,"FLOR0004807",NA,"900","900",NA,NA,NA,"35836","auto",NA,NA,NA,NA,NA
"233","2020-08-20 20:37:52-03","UFSC","FLOR","4829","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Pabst, G.","1976",NA,NA,NA,"epífito, flor branca",NA,"Asparagales","Barb.Rodr.","Reitz, R.; Klein, R.M.","16160","1963","09","12",NA,"Brasil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,"FLOR0004829",NA,"900","900",NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA
"234","2020-08-20 20:37:52-03","UFSC","FLOR","996","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Pabst, G.","1963",NA,NA,NA,"erva epífita, flor branca",NA,"Asparagales","Barb.Rodr.","Klein, R.M.","2933","1962","09","13",NA,"Brasil","Santa Catarina","Lages","Alto da Serra, Encruzilhada.","-50.326099395752","-27.8160991668701",NA,"FLOR0000996",NA,"900","900",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"235","2020-08-20 20:37:52-03","UFSC","FLOR","990","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Pabst, G.","1963",NA,NA,NA,"erva, flor branca",NA,"Asparagales","Barb.Rodr.","Klein, R.M.","2988","1962","09","14",NA,"Brasil","Santa Catarina","Papanduva","Lajeadinho.","-50.144401550293","-26.3703002929688",NA,"FLOR0000990",NA,"750","750",NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA
"236","2020-08-20 20:37:52-03","UFSC","FLOR","986","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Pabst, G.","1963",NA,NA,NA,"erva, flor branca",NA,"Asparagales","Barb.Rodr.","Klein, R.M.","3061","1962","09","16",NA,"Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,"FLOR0000986",NA,"750","750",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA
"237","2021-03-04 15:42:04-03","IF","SPSF","42204","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","W.Forster","2011","12","30",NA,"COLETA: Micro orquídea sobre ramo de uma Eugenia.; GEOGRAFIA: Trilha dos Três Pinheiros - Próximo ao curso d'água.;","Magnoliophyta","Orchidales","Barb.Rodr.","C.R.Lima & R.Cielo-Filho & O.T. Aguiar","237","2009","07","30","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.083056","-24.063611",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"238","2014-10-09 13:58:31-03","UHH","HBG","501975","S","Plantae","Orchidaceae","Quekettia","australis","Quekettia australis","Kränzlin, F.",NA,NA,NA,NA,"Bornmüller: Flora von Südbrasilien<br>ex Herb. Kränzlin NEOTROP<br>Herbarium Hamburgense evacuated and inaccessible 1943-1992",NA,NA,"Kraenzl.","Bornmüller, A.","142","1904","09","02","South America","Brazil",NA,NA,"Rio Grande do Sul, Neu-Württemberg, an Waldbäumen",NA,NA,NA,"HBG501975","HBG501975","500","500","Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-10-09 13:58:31-03","UHH","HBG","501976","S","Plantae","Orchidaceae","Quekettia","australis","Quekettia australis","E.A. Christenson","1993","05",NA,NA,"Bornmüller: Flora von Südbrasilien<br>Bl. weiß mit gelben Tupfen und Schlund<br>material removed with permission by Dr. D.L. Szlachetko (Gdansk), Sept. 1996, Poppendieck NEOTROP<br>Herbarium Hamburgense evacuated and inaccessible 1943-",NA,NA,"Kraenzl.","Bornmüller, A.","142","1904","09","02","South America","Brazil",NA,NA,"Rio Grande do Sul, Neu-Württemberg, an Waldstämmen",NA,NA,NA,"HBG501976","HBG501976","500","500","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2014-10-09 13:58:31-03","UHH","HBG","501977","S","Plantae","Orchidaceae","Quekettia","australis","Quekettia australis",NA,NA,NA,NA,NA,"Bornmüller: Flora von Südbrasilien<br>ex Herb. Kränzlin<br>Bl. weiß mit gelben Tupfen u. Schlund NONMELLON<br>Herbarium Hamburgense evacuated and inaccessible 1943-1992",NA,NA,"Kraenzl.","Bornmüller, A.","142b","1905","09",NA,"South America","Brazil",NA,NA,"Rio Grande do Sul, Neu-Württemberg, an Baumstämmen",NA,NA,NA,"HBG501977","HBG501977","500","500","Topotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,"Floret Junio - Augusto",NA,NA,"(Barb.Rodr.) Cogn.","Glaziou, AFM","17788",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Lindberg, GA","542?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","prope Caldas in arboribus locis paludosis ad Ribeirão dos Buggris","-46.3861","-21.9236",NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"243","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Schreiner, EJ","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in arboribus prope Campanha",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Schreiner, EJ","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in arboribus prope Campanha",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,"Floret Junio - Augusto",NA,NA,"(Barb.Rodr.) Cogn.","Glaziou, AFM","17788?",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in sylvis humidis supra arbores secus flum. Dourado prov. Minas Geraes",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Lindberg, GA","542",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","prope Caldas in arboribus locis paludosis ad Ribeirão dos Buggris","-46.3861","-21.9236",NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"248","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Regnell, AF","1172",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in arboribus prope Caldas","-46.3861","-21.9236",NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"249","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in sylvis humidis supra arbores secus flum. Dourado prov. Minas Geraes",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Schwacke, CAW","5506?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in arboribus prope Campanha",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Regnell, AF","1172?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in arboribus prope Caldas","-46.3861","-21.9236",NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"252","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Cogn.","Schwacke, CAW","5506",NA,NA,NA,"Southern America","Brazil",NA,NA,"in arboribus prope Campanha",NA,NA,NA,NA,"P03P6N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-07-02 08:04:47-03","CAS","CAS-BOT","621965","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,"Petals white. Endophyte, common. * Data from these fields are not available on the web.","Magnoliophyta","Orchidales","Barb. Rodr.","Jorgensen, Pedro","4408","1929","8",NA,"South America","Paraguay","Departamento del Guaira",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,"*","*",NA,NA,"Liliopsida",NA,NA,NA,NA
"254","2021-02-08 12:52:12-03","UFRGS","ICN","189641","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 10/8/2009","Monocotyledon",NA,"Barb. Rodr.","Lima, LFP","541","2009","01","01","América do Sul","Brasil","RS","Bagé","Estância Mato do Recreio Arroio Piray","-54.1068992614746","-31.3313999176025",NA,"ICN00039399",NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA
"255","2021-02-08 12:52:12-03","UFRGS","ICN","189638","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 18/8/2009. Área a ser inundada devido à construção da Usina Hidroelétrica Pai Querê","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","550","2009","07","13","América do Sul","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,"ICN00039398",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"256","2021-02-08 12:52:10-03","UFRGS","ICN","083698","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epífito em interior de mata com araucáris, Fl. Brancas com macha amarela no labelo","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","2344",NA,NA,NA,"América do Sul","Brasil","RS","Carazinho","10 km da cidade rumo a Sarandi","-52.7863998413086","-28.283899307251",NA,"ICN00039372",NA,NA,NA,NA,NA,NA,"35233","auto",NA,NA,NA,NA,NA
"257","2021-02-08 12:52:12-03","UFRGS","ICN","187530","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Hagelund, K","12752","1979","04","18","América do Sul","Brasil","RS","Carazinho","BR 285","-52.7863998413086","-28.283899307251",NA,"ICN00039386",NA,NA,NA,NA,NA,NA,"35233","auto",NA,NA,NA,NA,NA
"258","2021-02-08 12:52:10-03","UFRGS","ICN","048084","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epífitica em beira de mato, junto a campestre coletado em botões, herbirizada em flor em 07/08/80; flores bracas com uma mancha amarela entre as calosidades do labelo.","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","1663","1980","07","11","América do Sul","Brasil","RS","Derrubadas","Parque Floresta do Turvo, Tenente Portela","-53.8608016967773","-27.2646999359131",NA,"ICN00039388",NA,NA,NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA
"259","2021-02-08 12:52:10-03","UFRGS","ICN","124933","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Giongo, C",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"Barb. Rodr.","Giongo, C; Knuppi, V","11","2002","08","28","América do Sul","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio Calombo","-51.6161003112793","-30.0839004516602",NA,"ICN00039371",NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA
"260","2021-02-08 12:52:10-03","UFRGS","ICN","157700","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","356","2008","05","30","América do Sul","Brasil","RS","Condor","BR 158 Km142 (Arroio Alegre)","-53.469444","-28.215833",NA,"ICN00039381",NA,NA,NA,NA,"-53.469444","-28.215833",NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:52:10-03","UFRGS","ICN","110803","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epifita, luz difusa, Flores alvas e aromáticas","Monocotyledon",NA,"Barb. Rodr.","Nunes, VF","1419","1994","08","04","América do Sul","Brasil","RS","Guaíba","Passo do Petim Fazenda São Maximiano Certo do Poeta","-51.3250007629395","-30.113899230957",NA,"ICN00039377",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"262","2021-02-08 12:52:12-03","UFRGS","ICN","189504","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 6/7/2009; Mata paludosa","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","394","2008","09","02","América do Sul","Brasil","RS","Paraíso do Sul","Marupiara","-53.1488990783691","-29.6686000823975",NA,"ICN00039401",NA,NA,NA,NA,NA,NA,"20630","auto",NA,NA,NA,NA,NA
"263","2021-02-08 12:52:10-03","UFRGS","ICN","157709","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","389","2008","07","08","América do Sul","Brasil","RS","Passo Fundo","Haras da Luz","-52.4067001342773","-28.2628002166748",NA,"ICN00039382",NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA
