"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"1413","2019-11-13 11:29:52-03","USP","SPF","214173","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Medri, ME","s.n.",NA,"Brasil",NA,NA,NA,"SPF00214173","1990","12","17",NA,"Paraná","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,"Sapopema",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","2019-11-13 11:29:52-03","USP","SPF","168785","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Alves, M","s.n.",NA,"Brasil",NA,NA,NA,"SPF00168785","2005","03","21","Estação Ecológica do Tapacurá","Pernambuco","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Cham. & Schltdl.",NA,"Zappi, DC","São Lourenço da Mata",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2019-11-13 11:29:52-03","USP","SPF","13953","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Hoehne, W","s.n.",NA,"Brasil",NA,NA,NA,"SPF00013953","1951","10","26",NA,"São Paulo","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"Cham. & Schltdl.",NA,"Kirkbride, JH","Jales",NA,NA,"16486","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2019-11-13 11:29:52-03","USP","SPF","12586","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Hoehne, W","s.n.",NA,"Brasil",NA,NA,NA,"SPF00012586","1950","01","17",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cham. & Schltdl.",NA,"Hoehne, W","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2014-08-26 18:22:19-03","FSL","HFSL","1459","S","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,"Thomas, W.W.; Oliveira, J.G. de & Lima, R.P. de","4657","Southern America","Brasil",NA,NA,"Shrub with spines, 1-2 m. Leaves shiny yellowish green above, puberulent beneath. Flowers green. ; DE",NA,"1985","10","30","BR - 174., 45 km SE of Pontes e Lacerda on road to Cáceres (BR174). Semideciduos forest.","Mato Grosso","-59.033333","-15.466667","-59.033333","-15.466667",NA,NA,"Müll.Arg.",NA,"Boom, B.M.","Cáceres",NA,NA,NA,NA,"1986","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"1418","2020-03-05 14:12:10-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Carniello, MA; Cruz, WJA","3485","América","Brasil",NA,NA,NA,NA,"2010","05","04","Comunidade Mata Escura","Mato Grosso","-57.786222","-16.074194","-57.786222","-16.074194","Magnoliidae","Gentianales","Cham. & Schltdl.",NA,"Carniello, MA","Cáceres",NA,NA,NA,NA,"2010","05","04",NA,NA,NA,NA,NA,NA,NA,NA
"1419","2020-03-05 14:12:10-03","UNEMAT","HPAN","497","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Carniello, MA; Cruz, WJA","3472","América","Brasil",NA,NA,"Determinação da capacidade de suporte de pastagem na fronteira Brasil-Bolívia.","HPAN000000497","2010","05","04","Comunidade Mata Escura, Área alta da fazenda Lagoa do mato.","Mato Grosso","-57.786222","-16.074194","-57.786222","-16.074194","Magnoliidae","Gentianales","Cham. & Schltdl.",NA,"Carniello, MA; Pedroga, JA","Cáceres",NA,NA,NA,NA,"2010","06","10",NA,NA,NA,NA,NA,NA,NA,NA
"1420","2020-03-05 14:12:10-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Carniello, MA; Silva, DR; Silva, VP; Espinosa, LAG; Mello, AR","2449","América","Brasil",NA,NA,NA,NA,"2008","12","13","Córrego Padre Inácio, Sítio Duas Irmãs","Mato Grosso","-57.825028","-16.053844","-57.825028","-16.053844","Magnoliidae","Gentianales","Cham. & Schltdl.",NA,"Carniello, MA","Cáceres",NA,NA,NA,NA,"2008","12","13",NA,NA,NA,NA,NA,NA,NA,NA
"1421","2020-03-05 14:12:10-03","UNEMAT","HPAN","2325","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Schessl, M","5688","América","Brasil",NA,NA,"Projeto Diversidade florística e variedade fitossociológica de comunidades vegetacionais na região de Cáceres-MT (CNPq processo 3000060/98).","HPAN000002325","2002","02","16","Baía do Malheiros, Bairro Cavalhada, west of the Escola Adventista.","Mato Grosso","-57.683333","-16.066667","-57.683333","-16.066667","Magnoliidae","Gentianales","Cham. & Schltdl.",NA,"Schessl, M","Cáceres","120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2020-03-05 14:12:10-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Carniello, MA; Pedroga, JA; Raymundi, LCF","588","América","Brasil",NA,NA,"Coleta do Projeto Estudo dos quintais da bacia do Alto Paraguai, comunidade, Porto Limão, MT.",NA,"2004","10","10","Porto Limão","Mato Grosso","-57.6789016723633","-16.0706005096436",NA,NA,"Magnoliidae","Gentianales","Cham. & Schltdl.",NA,"Carniello, MA","Cáceres",NA,NA,"172193","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2020-12-02 09:07:41-03","UNITINS","HUTO","469","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Santos, E.R.","404",NA,"Brasil",NA,NA,"Árvore com cerca de 4,50 m de altura. Flores de cálice verde e corola creme, frutos imaturos verde; Mata de galeria","HUTO000469","2006","06","21","Sub-bacia do Ribeirão São João","Tocantins","-48.263333","-10.41","-48.263333","-10.41",NA,NA,"M. Arg.","HUTO000469","Santos, E.R.","Palmas",NA,NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","2020-12-02 09:07:41-03","UNITINS","HUTO","5888","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Silva, G.P.","10562",NA,"Brasil",NA,NA,"Subarbusto. Frutos imaturos verdes. Ocasional no local; Mata ciliar pertubada","HUTO005888","2006","06","10","Margem direita do rio Custódio. Relevo plano. Solo arenoso.","Tocantins","-48.0975","-13.084722","-48.0975","-13.084722",NA,NA,"Cham. & Schltdl.",NA,"Delprete, P.G.","Paranã","300","300",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","2020-12-02 09:07:41-03","UNITINS","HUTO","5170","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Silva, G.P.","4712",NA,"Brasil",NA,NA,"Arbusto com 1,50 m de altura. Frutos imaturos verdes. Ocasional; Mata de galeria","HUTO005170","2001","02","21","Estrada para Limoeiro, a cerca de 16 km da balsa (Porto dos Paulistas) rio Tocantins. Relevo suave ondulado. Solo areno-argiloso","Goiás","-48.08","-13.416944","-48.08","-13.416944",NA,NA,"Cham. & Schltdl.",NA,"Pastore, J.F.","Cavalcante","350","350",NA,NA,"2002","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2020-12-02 09:07:41-03","UNITINS","HUTO","6131","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Aragão, I.L.","89",NA,"Brasil",NA,NA,"Arbusto de 3m de altura; inflorescência com flores tubulos, asas brancas, cálice verde.; Cerrado.","HUTO006131","1995","07","08","Serra das Andorinhas, local do inventário florístico.","Pará","-48.45","-6.216667","-48.45","-6.216667",NA,NA,"Cham. & Schltdl.",NA,NA,"São Geraldo do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","2021-03-25 13:53:28-03","UNIVILLE","JOI","18529","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Vieira, F.C.S.","2919",NA,"Brasil",NA,NA,NA,"JOI018529","2018","11","03","Alto Cubatão, sítio Surucuá.","Santa Catarina","-49.127778","-26.117222","49º7'40''W","26º7'2''S",NA,NA,"Cham. & Schltdl.",NA,"Vieira, F.C.S.","Joinville","880","880",NA,NA,"2018","11","15",NA,NA,NA,NA,NA,NA,NA,NA
"1428","2021-03-25 13:53:28-03","UNIVILLE","JOI","11113","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"J.A. Ferreira",NA,NA,"Brasil",NA,NA,"; HABITO: Árvore","JOI011113","1998","11","25",NA,"Paraná","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Cham. & Schltdl.",NA,"Manoel R.C. Paiva","Ortigueira",NA,NA,"46016","auto","2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"1429","2021-03-25 13:53:28-03","UNIVILLE","JOI","7639","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"J.C.R. Macedo",NA,NA,"Brasil",NA,NA,"; HABITAT: sub bosque; HABITO: arbusto até arvoreta","JOI007639","1991","11","04","Fazenda Santa Elisa, I.A.C.","São Paulo","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,"Campinas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","2019-10-07 09:14:11-03","UEFS","HUEFS","2663","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Carvalho, A.M.de","1449",NA,"Brasil",NA,NA,NA,"HUEFS0002663","1983","02","03",NA,"Bahia","-39.0147018432617","-14.103099822998",NA,NA,"Angiospermae","Gentianales","Müll.Arg.","HUEFS0002663",NA,"Maraú",NA,NA,"47076","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1431","2019-10-07 09:14:11-03","UEFS","HUEFS","105645","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Melo, E.","4225",NA,"Brasil",NA,NA,"Floresta sobre solo alagável. Interior da mata.","HUEFS0105645","2006","01","07",NA,"Mato Grosso do Sul","-56.021667","-20.440278","56W1'18''","20S26'25''","Angiospermae","Gentianales","Müll.Arg.",NA,"M.C.Pessoa","Aquidauana","160","160",NA,NA,"2011","09",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1432","2019-10-07 09:14:11-03","UEFS","HUEFS","121493","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Costa, M.F.","5",NA,"Brasil",NA,NA,NA,"HUEFS0121493","2006","11","18","Marimbus.","Bahia","-41.313333","-12.765","41W18'48''","12S45'54''","Angiospermae","Gentianales","Müll.Arg.",NA,"D.Zappi","Andaraí","311","311",NA,NA,"2008","07",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1433","2019-10-07 09:14:11-03","UEFS","HUEFS","132702","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Guedes, M.L.S.","13985",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0132702","2007","12",NA,"Médio do São Francisco.","Bahia","-43.79","-14.333056","43W47'24''","14S19'59''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0132702",NA,"Carinhanha","421","421",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1434","2019-10-07 09:14:11-03","UEFS","HUEFS","132745","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Guedes, M.L.S.","14034",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0132745","2007","12","26","Médio do São Francisco, Foz do Rio São Francisco.","Bahia","-43.791111","-14.324167","43W47'28''","14S19'27''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0132745",NA,"Carinhanha","438","438",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1435","2019-10-07 09:14:11-03","UEFS","HUEFS","179999","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Melo, E.","10811",NA,"Brasil",NA,NA,"Vegetação aquática e Mata Ciliar.","HUEFS0179999","2011","12","11","Brejo Paraibano. APA do Roncador. Cachoeira do Roncador.","Paraíba","-35.553611","-6.78","35W33'13''","6S46'48''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0179999","J.Jardim & E.B.Souza","Bananeiras","190","190",NA,NA,"2012","06",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1436","2019-10-07 09:14:11-03","UEFS","HUEFS","180594","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Matos, E.N.de","301",NA,"Brasil",NA,NA,"Arbustiva","HUEFS0180594","2011","07","29","Fazenda Cezo.","Bahia","-49.587222","-11.879444","49W35'14''","11S52'46''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0180594",NA,"Conde",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1437","2019-10-07 09:14:11-03","UEFS","HUEFS","180696","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Matos, E.N.de","833",NA,"Brasil",NA,NA,"Floresta","HUEFS0180696","2011","11","23","Crumaí.","Bahia","-37.804722","-12.273056","37W48'17''","12S16'23''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0180696",NA,"Entre Rios",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1438","2019-10-07 09:14:11-03","UEFS","HUEFS","182743","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Melo, E.","11024",NA,"Brasil",NA,NA,"Mata de capoeira, beira da estrada.","HUEFS0182743","2012","03","07","Brejo Paraibano.","Paraíba","-35.627778","-6.896667","35W37'40''","6S53'48''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0182743","J.Jardim & E.B.Souza","Pilões","450","450",NA,NA,"2012","06",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1439","2020-06-15 07:51:52-03","UEFS","HUEFS","223760","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Costa, G.","1534",NA,"Brasil",NA,NA,"Mata Antropizada.","HUEFS0223760","2015","10","16","Serra da Copaioba.","Bahia","-39.089444","-12.847222","39W5'22''","12S50'50''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0223760 HUEFS0223760_e1","M.L.Guedes","São Felipe",NA,NA,NA,NA,"2016","12",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1440","2019-10-07 09:14:11-03","UEFS","HUEFS","42163","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris","Síntipo","Blanchet","2389",NA,"Brasil",NA,NA,NA,"HUEFS0042163",NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"Angiospermae","Gentianales","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1441","2019-10-07 09:14:11-03","UEFS","HUEFS","42164","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris","Síntipo","Salzmann, P.","424",NA,"Brasil",NA,NA,NA,"HUEFS0042164",NA,NA,NA,"in collibus.","Bahia",NA,NA,NA,NA,"Angiospermae","Gentianales","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1442","2019-10-07 09:14:11-03","UEFS","HUEFS","49180","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Jesus, N.G.","350",NA,"Brasil",NA,NA,NA,"HUEFS0049180","1999","12","08","Campus II - UNEB.","Bahia","-38.433333","-12.133333","38W26'","12S8'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0049180","M.R.Barbosa","Alagoinhas",NA,NA,NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1443","2019-10-07 09:14:11-03","UEFS","HUEFS","49188","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Jesus, N.G.","225",NA,"Brasil",NA,NA,NA,"HUEFS0049188","1999","09","28","Campus II - UNEB.","Bahia","-38.433333","-12.133333","38W26'","12S8'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0049188","M.R.Barbosa","Alagoinhas","120","150",NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1444","2019-10-07 09:14:11-03","UEFS","HUEFS","49268","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Jesus, N.G.","225",NA,"Brasil",NA,NA,NA,"HUEFS0049268","2000","09","28","Campus II -UNEB.","Bahia","-38.433333","-12.133333","38W26'","12S8'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0049268","M.R.Barbosa","Alagoinhas",NA,NA,NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1445","2019-10-07 09:14:11-03","UEFS","HUEFS","49282","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Jesus, N.G.","350",NA,"Brasil",NA,NA,NA,"HUEFS0049282","1999","12","08","Campus II - UNEB.","Bahia","-38.433333","-12.133333","38W26'","12S8'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0049282","M.R.Barbosa","Alagoinhas","120","150",NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1446","2020-06-15 07:51:52-03","UEFS","HUEFS","65489","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Jesus, N.G.","456",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Secundária.","HUEFS0065489","2000","12","12","Campus II / UNEB.","Bahia","-38.433333","-12.133333","38W26'","12S8'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0065489_e1","M.L.Guedes","Alagoinhas","120","150",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1447","2019-10-07 09:14:11-03","UEFS","HUEFS","92533","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Moraes, M.V.","755",NA,"Brasil",NA,NA,NA,"HUEFS0092533","2005","03","01",NA,"Bahia","-38.966667","-12.25","38W58'","12S15'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0092533","M.R.Barbosa","Feira de Santana",NA,NA,NA,NA,"2008",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1448","2019-10-07 09:14:11-03","UEFS","HUEFS","6362","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Soeiro, R.",NA,NA,"Brasil",NA,NA,NA,"HUEFS0006362","1984","09","03",NA,"Bahia","-38.3272018432617","-12.8943996429443",NA,NA,"Angiospermae","Gentianales","Müll.Arg.",NA,NA,"Lauro de Freitas",NA,NA,"11011","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1449","2021-03-04 11:15:27-03","UEFS","HUEFS","235518","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"Mizushima, M.","46",NA,"Brasil",NA,NA,"Caatinga","HUEFS0235518","2017","04","05","Serra das Almas","Ceará",NA,"-5.133333","40W24'223''","5S8'","Angiospermae","Gentianales","Müll.Arg.","HUEFS0235518",NA,"Cratéus","680","680",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1450","2021-03-04 11:15:27-03","UEFS","HUEFS","79598","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"Araújo, F.S.","1452",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0079598","2002","05","07","RPPN Serra das Almas","Ceará","-40.6775016784668","-5.1783299446106",NA,NA,"Angiospermae","Gentianales","Müll.Arg.","HUEFS0079598",NA,"Cratéus",NA,NA,"43216","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1451","2021-03-04 11:15:27-03","UEFS","HUEFS","189165","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"Guedes, M.L.","19507",NA,"Brasil",NA,NA,"Floresta estádio secundária.","HUEFS0189165","2012","03","07","Pilões, Serra do Espinho.","Paraíba","-35.5825","-6.865833","35W34'57''","6S51'57''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0189165",NA,NA,"369","369",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1452","2021-03-04 11:15:27-03","UEFS","HUEFS","233674","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"Moonlight, P.W.","720",NA,"Brasil",NA,NA,"Dry forest to 10m with moderately dense shrub layer. Very sparse herb layer. Rocky shallow clay-sand soil, ca. 20cm deep over sandstone bedrock.","HUEFS0233674","2017","03",NA,"Serra das Almas, around plot 2.","Ceará","-40.915","-5.141389","40W54'54''","5S8'29''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0233674","P.W.Moonlight","Crateús","638","638",NA,NA,"2017","12",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1453","2019-10-07 09:14:11-03","UEFS","HUEFS","67561","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"Araújo, F.S.","1442A",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0067561","2002","05","07","Serra das Almas.","Ceará","-40.915","-5.133333","40W54'54''","5S8'0''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0067561","M.R.Barbosa","Cratéus",NA,NA,NA,NA,"2002",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1454","2019-10-07 09:14:11-03","UEFS","HUEFS","67562","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"Araújo, F.S.","1451",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0067562","2002","05","07","Serra das Almas.","Ceará","-40.915","-5.133333","40W54'54''","5S8'0''","Angiospermae","Gentianales","Müll.Arg.","HUEFS0067562 HUEFS0067562_01","M.R.Barbosa","Cratéus",NA,NA,NA,NA,"2002",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1455","2019-10-07 09:14:11-03","UEFS","HUEFS","15110","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Pinto, G.C.P.","37583",NA,"Brasil",NA,NA,NA,"HUEFS0015110","1983","11","11",NA,"Bahia","-38.7118988037109","-12.5466995239258",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0015110",NA,"Santo Amaro",NA,NA,"24929","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1456","2019-10-07 09:14:11-03","UEFS","HUEFS","184263","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Miranda, A.M.","6195",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0184263","2010","08","17","Bairro Mussurunga, Vila Verde.","Bahia","-38.510799407959","-12.9710998535156",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0184263",NA,"Salvador",NA,NA,"26018","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1457","2019-10-07 09:14:11-03","UEFS","HUEFS","75624","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Ferreira, J.A.","FUEL33978",NA,"Brasil",NA,NA,NA,"HUEFS0075624","1998","11","20","Chácara do Patrimonio Regina-Beira do Rio Três Bocas.","Paraná","-51.1627998352051","-23.3103008270264",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0075624",NA,"Londrina",NA,NA,"63728","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1458","2019-10-07 09:14:11-03","UEFS","HUEFS","97168","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Miranda, A.M.","4895",NA,"Brasil",NA,NA,"Margem do rio Parnaíba.","HUEFS0097168","2005","02","28","Fazenda do Júnior.","Piauí","-43.0633010864258","-5.97777986526489",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0097168","M.R.Barbosa","Palmeirais",NA,NA,"48667","auto","2008",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1459","2019-10-07 09:14:11-03","UEFS","HUEFS","97019","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Miranda, A.M.","5050",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0097019","2005","03","04","Fazenda Lagoa Grande.","Piauí","-43.0224990844727","-6.76694011688232",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0097019","M.R.Barbosa","Floriano",NA,NA,"78338","auto","2008",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1460","2020-05-22 10:32:28-03","UEFS","HUEFS","135623","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Carvalho, M.F.","HST14598",NA,"Brasil",NA,NA,NA,"HUEFS0135623","2004","03","23","Jardim Botânico do Curado.","Pernambuco","-34.8810997009277","-8.05389022827148",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0135623","D.Zappi","Recife",NA,NA,"18865","auto","2008","08",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1461","2019-10-07 09:14:11-03","UEFS","HUEFS","103340","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Lyra-Lemos, R.P.","7469",NA,"Brasil",NA,NA,"Restinga árborea.","HUEFS0103340","2003","03","15","povoado Murici, Várzea de Marituba.","Alagoas","-35.885556","-9.751667","35W53'8''","9S45'6''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0103340","M.R.Barbosa","Piaçabuçu",NA,NA,NA,NA,"2008",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
