"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"778","2020-05-08 11:12:34-03","UEFS","HUEFS","161827","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Queiroz, L.P.de","2010","05","25","Brasil","Piauí","Jurema","Caminho para o Boqueirão do Marco, entrando a ca. 65 Km SW de São Raimundo Nonato a N da rodovia PI-144 (S.Raimundo Nonato-Caracol).","-43.266667","-9.114444","43W15'60''","9S6'52''","Floresta estacional decidual (caatinga arbórea) com dossel a ca. 5 m alt. Solo predominantemente arenoso.","HUEFS0161827",NA,"14773",NA,NA,"Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"779","2020-05-08 11:12:34-03","UEFS","HUEFS","31121","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Coradin, L.","1987","07","01","Brasil","Piauí","Piracuruca","Divisa Ceará/Piauí - Teresina (BR - 222), KM 51.","-41.583333","-4.083333","41W35'","4S5'","Solo arenoso. Relevo levemente ondulado.","HUEFS0031121",NA,"7911","140","140","Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"780","2020-05-08 11:12:34-03","UEFS","HUEFS","93175","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Queiroz, L.P.de","2005","03","13","Brasil","Piauí","Oeiras","Ca. 6Km E de Oeiras na estrada para Gaturiama , entrando ao lado de um ascentamento do INCRA, a ca. 2,0Km do Porto Tropical.","-42.026944","-6.971667","42W1'37''","6S58'18''","Transição cerrado-caatinga sobre solo arenoso, antropizado.","HUEFS0093175","HUEFS0093175","10179","263","263","Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"781","2020-05-08 11:12:34-03","UEFS","HUEFS","57444","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Silva, R.A.","2000","08","10","Brasil","Alagoas","Olho d' Áua do Casado","Fazenda Morro Grande.","-37.816389","-9.520278","37W48'59''","9S31'13''",NA,"HUEFS0057444",NA,"1645",NA,NA,"Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"782","2020-05-08 11:12:34-03","UEFS","HUEFS","161827","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Queiroz, L.P.de","2010","05","25","Brasil","Piauí","Jurema","Caminho para o Boqueirão do Marco, entrando a ca. 65 Km SW de São Raimundo Nonato a N da rodovia PI-144 (S.Raimundo Nonato-Caracol).","-43.266667","-9.114444","43W15'60''","9S6'52''","Floresta estacional decidual (caatinga arbórea) com dossel a ca. 5 m alt. Solo predominantemente arenoso.","HUEFS0161827",NA,"14773",NA,NA,"Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"783","2020-05-08 11:12:34-03","UEFS","HUEFS","31121","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Coradin, L.","1987","07","01","Brasil","Piauí","Piracuruca","Divisa Ceará/Piauí - Teresina (BR - 222), KM 51.","-41.583333","-4.083333","41W35'","4S5'","Solo arenoso. Relevo levemente ondulado.","HUEFS0031121",NA,"7911","140","140","Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"784","2020-05-08 11:12:34-03","UEFS","HUEFS","93175","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","striata","Galactia striata var. tenuiflora","(Klein ex Willd.) Burkart","L.P.de Queiroz","2012","11",NA,"Queiroz, L.P.de","2005","03","13","Brasil","Piauí","Oeiras","Ca. 6Km E de Oeiras na estrada para Gaturiama , entrando ao lado de um ascentamento do INCRA, a ca. 2,0Km do Porto Tropical.","-42.026944","-6.971667","42W1'37''","6S58'18''","Transição cerrado-caatinga sobre solo arenoso, antropizado.","HUEFS0093175","HUEFS0093175","10179","263","263","Angiospermae","Fabales",NA,NA,"var. tenuiflora",NA,NA,NA,"Rosanae",NA,NA,NA
"785","2020-05-08 11:12:35-03","UEFS","HUEFS","102112","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Galactia","tenuiflora","Galactia tenuiflora",NA,NA,NA,NA,NA,"Habn, M.","1867",NA,NA,NA,NA,NA,"Martinica.",NA,NA,NA,NA,NA,"HUEFS0102112",NA,"240",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"786","2019-06-11 13:39:09-03","F","FMNH-SEEDPLANTS","V0354901F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"RRC ID Flag",NA,NA,NA,"D. B. Pickel","1935","8","3","Brazil","Pernambuco",NA,NA,"-37","-8",NA,NA,NA,"V0354901F","V0354901F_01 V0354901F_02","4010",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4010"
"787","2015-03-06 22:35:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"R. C. Barneby",NA,NA,NA,"J. Mostacero L. & et al.","1986","11","18","Peru","Cajamarca","Santa Cruz","Chancay - Banos",NA,NA,NA,NA,NA,NA,NA,"1765","1540",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"788","2019-06-13 10:11:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"R. C. Barneby",NA,NA,NA,"I. M. Sánchez Vega","1981","6","20","Peru","San Martín","Moyobamba","entre Moyobamba y Tarapoto, km 515 de la carretera",NA,NA,NA,NA,NA,NA,NA,"2612",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"789","2019-06-13 10:08:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"R. C. Barneby",NA,NA,NA,"I. M. Sánchez Vega","1988","3","12","Peru","Cajamarca","Celendín","siguiendo la ruta a Balsas",NA,NA,NA,NA,NA,NA,NA,"4644","1450",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"790","2018-02-05 13:32:42-02","F","FMNH-SEEDPLANTS","V0449188F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"H. H. Rusby","1886","5",NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0449188F","V0449188F_01","2370",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"791","2018-02-27 14:10:47-03","F","FMNH-SEEDPLANTS","V0080314F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"A. López M. & A. Sagástegui A.","1972","4","27","Peru","La Libertad","Trujillo","alrededores de Chicama",NA,NA,NA,NA,NA,"V0080314F","V0080314F_01 V0080314F_02","7909","130",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"792","2018-02-05 13:32:42-02","F","FMNH-SEEDPLANTS","V0449184F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"J. F. Macbride","1923","8","10","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0449184F","V0449184F_01","5471",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"793","2018-02-05 13:32:42-02","F","FMNH-SEEDPLANTS","V0449185F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"F. C. Lehmann","1891","7",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0449185F","V0449185F_01","8231",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"794","2018-02-05 13:32:42-02","F","FMNH-SEEDPLANTS","V0449186F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"S. T. S. Miotto","1979","5","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0449186F","V0449186F_01","44493",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"795","2018-02-05 13:32:42-02","F","FMNH-SEEDPLANTS","V0449187F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"T. Morong","1888",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0449187F","V0449187F_01","430",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"796","2018-02-05 13:32:43-02","F","FMNH-SEEDPLANTS","V0449189F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"W. M. A. Brooke","1949","9","22","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0449189F","V0449189F_01","5669",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"797","2018-02-05 13:32:43-02","F","FMNH-SEEDPLANTS","V0449190F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,NA,"1974","4","9","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0449190F","V0449190F_01","275",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"798","2018-02-05 13:32:43-02","F","FMNH-SEEDPLANTS","V0449191F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"J. Steinbach","1921","5","10","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0449191F","V0449191F_01","5627",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"799","2018-02-05 13:32:43-02","F","FMNH-SEEDPLANTS","V0449192F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"P. Jörgensen","1930","12",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0449192F","V0449192F_01","3620",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"800","2018-02-05 13:32:43-02","F","FMNH-SEEDPLANTS","V0449193F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"Herb. H. Smith","1898",NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0449193F","V0449193F_01","284",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"801","2018-02-05 13:32:43-02","F","FMNH-SEEDPLANTS","V0449194F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"A. Ducke","1943","9","14","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0449194F","V0449194F_01","1610",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"802","2019-03-07 13:33:24-03","F","FMNH-SEEDPLANTS","V0449195F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"R. O. Vanni et al.","1990","3","3","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0449195F","V0449195F_01","1667",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"803","2018-02-05 13:32:44-02","F","FMNH-SEEDPLANTS","V0449196F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"A. G. Schulz","1965","4","6","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0449196F","V0449196F_01","15340",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"804","2018-02-05 13:32:44-02","F","FMNH-SEEDPLANTS","V0449197F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"Ll. Williams",NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0449197F","V0449197F_01","10401",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"805","2018-02-05 13:32:44-02","F","FMNH-SEEDPLANTS","V0449198F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"F. J. Breteler","1963","12","10","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0449198F","V0449198F_01","3421",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"806","2018-02-05 13:32:44-02","F","FMNH-SEEDPLANTS","V0449199F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"L. Aristeguieta & M. R. Fariñas G.","1966","10",NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0449199F","V0449199F_01","6450",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"807","2018-02-05 13:32:45-02","F","FMNH-SEEDPLANTS","V0449200F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"R. Romero Castañeda","1953","11","25","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0449200F","V0449200F_01","4427",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"808","2018-02-05 13:32:45-02","F","FMNH-SEEDPLANTS","V0449201F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"Ll. Williams","1940","1","25","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0449201F","V0449201F_01","12330",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"809","2018-02-05 13:32:45-02","F","FMNH-SEEDPLANTS","V0449202F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"D. Andrade-Lima","1953","5","14","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0449202F","V0449202F_01","53-1588",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"810","2019-06-13 10:11:20-03","F","FMNH-SEEDPLANTS","V0449208F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"R. H. Fortunato",NA,NA,NA,"I. M. Sánchez Vega","1986","2","20","Peru","Cajamarca","Jaén","entre la localidad de Jaén y Bellavista, sobre la carretera",NA,NA,NA,NA,NA,"V0449208F","V0449208F_01","3933",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"811","2019-06-13 10:12:07-03","F","FMNH-SEEDPLANTS","V0449209F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"J. G. Sánchez V.","1982","4","15","Peru","Amazonas","Chachapoyas","lugar en San Pedro, del caserío de Guanabamba por la carretera Balsas-Pusac",NA,NA,NA,NA,NA,"V0449209F","V0449209F_01","45-82",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"812","2018-02-05 13:32:46-02","F","FMNH-SEEDPLANTS","V0449210F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"S. Llatas Quiroz","1989","4","4","Peru","Lambayeque","Lambayeque","Lambayeque, Ciudad Universitaria",NA,NA,NA,NA,NA,"V0449210F","V0449210F_01","2338","28",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"813","2019-06-13 10:11:55-03","F","FMNH-SEEDPLANTS","V0449211F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"J. G. Sánchez V.","1987","3","21","Peru","Cajamarca","Contumazá","Distrito Chilete, entre Chilete y Paloma",NA,NA,NA,NA,NA,"V0449211F","V0449211F_01","239","850","950","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"814","2018-02-27 14:13:17-03","F","FMNH-SEEDPLANTS","V0449213F","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"J. Cuatrecasas","1946","11","18","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0449213F","V0449213F_01","23022",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"815","2019-01-25 15:40:49-02","IAC","IAC","20978","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","A.E. Burkart","1970","05","04","H.B. Mattos","1970","03","26","Brasil","Minas Gerais","Frutal",NA,"-48.9406","-20.0247","-48.9406","-20.0247",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-01-25 15:40:49-02","IAC","IAC","21498","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","H.B. Mattos","1970","04","29","H.B. Mattos","1970","04","29","Brasil","São Paulo","Nova Odessa","Sud-Menuci; DNAP","-47.2958","-22.7775","-47.2958","-22.7775","Amostra-18",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-01-25 15:40:49-02","IAC","IAC","21560","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","H.F. Leitão Filho","1971","03","31","E.S. Lopes",NA,NA,NA,"Brasil","São Paulo",NA,"Fazenda Jaú",NA,NA,NA,NA,NA,NA,NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-01-25 15:40:49-02","IAC","IAC","22692","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","H.F. Leitão Filho","1971","11","08","J.C. Werner","1971","11","08","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Amostra-14A. DNAP. Nova Odessa",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-01-25 15:40:49-02","IAC","IAC","22693","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","H.F. Leitão Filho","1971","11","08","J.C. Werner","1971","11","08","Brasil","Rio de Janeiro",NA,"Km 50 da Dutra",NA,NA,NA,NA,"Amostra 13A - DNAP-Nova Odessa",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-01-25 15:40:49-02","IAC","IAC","22855","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","L.H. Perez","1972","07","19","H.F. Leitão Filho",NA,NA,NA,"Brasil","São Paulo","Barra Bonita","Faz. Pujol","-48.5581","-22.4947","-48.5581","-22.4947",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-01-25 15:40:49-02","IAC","IAC","22903","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","H.F. Leitão Filho","1972","08","08","P. Nutti","1972","08","07","Brasil","São Paulo","Nova Odessa",NA,"-47.2958","-22.7775","-47.2958","-22.7775","Cultivado no C. N. A. P. sob n. 261",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-01-25 15:40:49-02","IAC","IAC","30705","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","G.B. Ceolin","2009","11","18","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1995","05","18","Brasil","São Paulo","Cardoso","antigo porto Militão","-49.9142","-20.0819","-49.9142","-20.0819",NA,NA,NA,"1835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-01-25 15:40:49-02","IAC","IAC","3924","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","G.B. Ceolin","2009","11","13","A.P. Viégas; J. Kiehl & R.M. Pio","1939","04","13","Brasil","São Paulo","Cunha","Estação de Cunha","-44.9597","-23.0744","-44.9597","-23.0744","Nome popular: feijão-bravo",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-01-25 15:40:49-02","IAC","IAC","3929","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","G.B. Ceolin","2009","11","13","A.P. Viégas; J. Kiehl & R.M. Pio","1939","04","13","Brasil","São Paulo","Cunha","Estação de Cunha","-44.9597","-23.0744","-44.9597","-23.0744","Nome popular: feijão-bravo",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-01-25 15:40:49-02","IAC","IAC","52342","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","J. Paula-Souza","2009","08","15","J. Paula-Souza; S.A. Lieberg & A.C. Cella","2009","07","15","Brasil","Bahia","Remanso","Entrada da cidade na BR 235, vindo de Casa Nova. Terreno abandonado.","-42.069444","-9.603056","-42.069444","-9.603056","Coordenadas originais do material: 42º04#?#10,3W , 09º36#?#10,7S",NA,NA,"10090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-07-23 12:07:36-03","CEPLAC","CEPEC","56215","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","1997","03","05","Brasil","Bahia","bom jesus da lapa","Rod. p/ Sta. Maria da Vitoria, ponte Rio S. Francisco.","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,"56589",NA,NA,NA,NA,NA,NA,NA,NA,"66899","auto",NA,"30/12/1992",NA,NA
"827","2020-07-23 12:07:36-03","CEPLAC","CEPEC","49586","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"G. P. Lewis",NA,NA,NA,"G. P. Lewis","1991","03","28","Brasil","Bahia","livramento do brumado","4Km ao longo estr. Liv. do Brumado/Rio de Contas.","-41.85","-13.633333","41W51'","13S38'",NA,NA,NA,"1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA
"828","2020-07-23 12:07:36-03","CEPLAC","CEPEC","40241","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"G. P. Lewis",NA,NA,NA,"L. R. Noblick","1993","05","07","Brasil","Bahia","DOM MACEDO COSTA","Faz. Mocambo.","-39.166667","-12.933333","39W10'","12S56'",NA,NA,NA,"3985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"829","2020-07-23 12:07:36-03","CEPLAC","CEPEC","40238","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"G. P. Lewis",NA,NA,NA,"L. R. Noblick","1985","07","10","Brasil","Bahia","RIACHÃO DO JACUÍPE","13Km a suleste da cidade, BR-324.","-39.816667","-11.366667","39W49'","11S22'",NA,NA,NA,"4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"830","2020-07-23 12:07:37-03","CEPLAC","CEPEC","66596","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"W. Mantovani",NA,NA,NA,"J. de S. Silva","1974","04","09","Brasil","São Paulo","SÃO PAULO","Jardim Botanico e Parque do Estado. Area 08.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"19/09/1980",NA,NA
"831","2020-07-23 12:07:37-03","CEPLAC","CEPEC","23911","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuiflora",NA,"G. P. Lewis",NA,NA,NA,"J. L. Hage","1981","05","27","Brasil","Bahia","ILHÉUS","Cepec. Quadra D'.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,"767",NA,NA,NA,NA,NA,NA,"tenuiflora",NA,"61245","auto",NA,"18/03/1983",NA,NA
"832","2020-07-23 12:07:37-03","CEPLAC","CEPEC","27036","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuifolia",NA,"G. P. Lewis",NA,NA,NA,"Grupo Pedra do Cavalo","1980","09","12","Brasil","Bahia","CACHOEIRA","NE da Barragem Bananeira. Vale dos Rios Paraguacu & Jacuipe.","-39.083333","-12.533333","39W5'0","12S32'0",NA,NA,NA,"792",NA,NA,NA,NA,NA,NA,"tenuifolia",NA,NA,NA,NA,"30/12/1983",NA,NA
"833","2020-07-23 12:07:37-03","CEPLAC","CEPEC","23911","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuiflora",NA,"G. P. Lewis",NA,NA,NA,"J. L. Hage","1981","05","27","Brasil","Bahia","ILHÉUS","Cepec. Quadra D'.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,"767",NA,NA,NA,NA,NA,NA,"tenuiflora",NA,"61245","auto",NA,"18/03/1983",NA,NA
