"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"497","2016-12-07 05:17:00-02","MO","MOBOT","3578446","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","2007","10","15","South America","Ecuador","Napo","area of the biological station Jatun Sacha, tropical lowland forest",NA,NA,NA,NA,"Homeier 2959","-77.61666","-1.06666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"E. Jaramillo (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"498","2016-12-07 05:17:00-02","MO","MOBOT","3579206","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","2007","10","10","South America","Ecuador","Napo","area of the biological station Jatun Sacha, tropical lowland forest",NA,NA,NA,NA,"Homeier 2786","-77.61666","-1.06666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"499","2016-12-07 05:17:00-02","MO","MOBOT","3579317","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","2007","10","17","South America","Ecuador","Napo","area of the biological station Jatun Sacha, tropical lowland forest",NA,NA,NA,NA,"Homeier 3022","-77.61666","-1.06666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"500","2016-12-07 05:17:00-02","MO","MOBOT","3579345","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","2007","10","10","South America","Ecuador","Napo","area of the biological station Jatun Sacha, tropical lowland forest",NA,NA,NA,NA,"Homeier 2796","-77.61666","-1.06666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"E. Jaramillo (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","404630","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Camilo Díaz S.|et al.","1992","10","31","South America","Peru","Tumbes","Matapalo. Parcela V de evaluación permanente.",NA,NA,NA,NA,"Díaz Santibáñez 5422","-80.25916","-3.84138",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Zarumilla","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"174","11",NA
"502","2018-04-26 10:23:00-03","MO","MOBOT","405400","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Camilo Díaz S.","1979","1","22","South America","Peru","Loreto","Río Marañon, una hora arriba del caserio de Saramuro en deslizador (motor Johnson 40 Hp).",NA,NA,NA,NA,"Díaz Santibáñez 881","-75","-4.66666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T. Pennington","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","7",NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","405460","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Franklin Ayala|et al.","1982","4","24","South America","Peru","Loreto","Caballo Cocha. Márgenes de la cocha.",NA,NA,NA,NA,"Ayala Flores 3328",NA,NA,NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","4",NA
"504","2018-12-29 04:34:00-02","MO","MOBOT","405624","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","9","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Transecto F8-F9.",NA,NA,NA,NA,"Rudas Lleras 5091","-70","-3.03333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)","Tarapacá","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200","4",NA
"505","2018-12-29 04:34:00-02","MO","MOBOT","405648","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U7.",NA,NA,NA,NA,"Rudas Lleras 5278","-70","-3.03333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)","Tarapacá","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"214","4",NA
"506","2015-01-28 05:47:00-02","MO","MOBOT","405819","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","1992","3","26","South America","Colombia","Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 23.",NA,NA,NA,NA,"Rudas Lleras 3763","-70.25","-3.7",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","5",NA
"507","2015-01-28 05:47:00-02","MO","MOBOT","405825","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","1992","3","30","South America","Colombia","Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Transecto U18-U19.",NA,NA,NA,NA,"Rudas Lleras 4191","-70.25","-3.7",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"140","5",NA
"508","2012-07-10 13:28:00-03","MO","MOBOT","406355","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Hermes Cuadros V.","1989","10","25","South America","Colombia","Sucre","Colosó, Estación de Primatos, forest on limestone. Transect 5-6.",NA,NA,NA,NA,"Gentry 68195","-75.3666667","9.5",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Colosó","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"288","3",NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","406404","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","James L. Zarucchi|Julio C. Betancur B.|et al.","1987","3","23","South America","Colombia","Antioquia","Mpio. de Arboletes; 5 km S of Arboletes on road to Turbo. Disturbed roadside vegetation.",NA,NA,NA,NA,"Zarucchi 4947","-76.45","8.81666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T. Pennington (K)",NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-27","6",NA
"510","2013-12-25 13:54:00-02","MO","MOBOT","406429","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","1991","11","15","South America","Ecuador","Sucumbíos","Reserva Cuyabeno. Río Cuyabeno, bajando desde el cruce de carretera hasta lagunas de Cuyabeno. Orilla del río con inundación permanente de aguas negras. Bosque húmedo Tropical.",NA,NA,NA,NA,"Palacios Cuenca 8983","-76.2333333","-0.0166667",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Lago Agrio","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-106","7",NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","406448","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Carmen Josse","1991","1","22","South America","Ecuador","Manabí","Cuchilla Seca above Estero Perro Muerto, Machalilla National Park, dry forest on steep slope. TRANSECT # 6-8",NA,NA,NA,NA,"Gentry 72653","-80.7","-1.6",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"Al Gentry (MO)",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"555","3",NA
"512","2018-10-03 04:36:00-03","MO","MOBOT","406719","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Carmen Bonifaz B.|José Loor|Rafael Lao M.","1981","1","24","South America","Ecuador","Los Ríos","Jauneche Forest, Canton Vinces between Mocachi and Palenque on Estero Peñafiel.",NA,NA,NA,NA,"Gentry 30762","-79.7","-1.2666667",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Vinces","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","7",NA
"513","2014-04-04 05:45:00-03","MO","MOBOT","406809","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rodolfo Vásquez","1984","5","15","South America","Peru","Ucayali","Leoncio Prado, (Yarinacocha). Bosque inundable estacional.",NA,NA,NA,NA,"Vásquez Martínez 4997","-74.58333","-8.33333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Coronel Portillo","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-8","6",NA
"514","2014-04-04 05:45:00-03","MO","MOBOT","406879","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rodolfo Vásquez|Nestor Jaramillo","1985","5","10","South America","Peru","Loreto","Atun Cocha (Río Samiria). Bosque inundable estacional (Tahuampa).",NA,NA,NA,NA,"Vásquez Martínez 6481","-74.33333","-4.91666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T. Pennington","Loreto","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-24","4",NA
"515","2015-01-28 05:47:00-02","MO","MOBOT","406962","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|F. del Aguila Joaquin|et al.","1991","3","13","South America","Colombia","Amazonas","Municipio de Leticia; Parque Nacional Natural Amacayacu; Centro Administrativo Mata-matá (Inderena). En zona de transición entre várzea y tierra alta al norte de la quebrada Mata-matá. Transecto no. 2 (500 x 2 m) orientación E-W; inclinación 25º.",NA,NA,NA,NA,"Rudas Lleras 1631","-70.25","-3.78333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)",NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","4",NA
"516","2013-12-25 14:14:00-02","MO","MOBOT","407027","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","1991","11","22","South America","Ecuador","Sucumbíos","Reserva Cuyabeno. Río Zábalo. Bosque húmedo Tropical. Bosque afectado por inundaciones de aguas negras.",NA,NA,NA,NA,"Palacios Cuenca 9476","-75.75","-0.3666667",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Lago Agrio","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-115","10",NA
"517","2015-01-28 05:47:00-02","MO","MOBOT","407034","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","1992","3","21","South America","Colombia","Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 8.",NA,NA,NA,NA,"Rudas Lleras 3373","-70.25","-3.7",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","5",NA
"518","2014-04-04 05:45:00-03","MO","MOBOT","407048","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rodolfo Vásquez|et al.","1982","12","21","South America","Peru","Loreto","Cocha Pastor, Isla Padre. Bosque inundable estacional.",NA,NA,NA,NA,"Vásquez Martínez 3699","-76.16666","-3.75",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Maynas","116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-32","7",NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","407251","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Walter A. Palacios","1993","7",NA,"South America","Ecuador","Napo","Vía Hollín-Loreto. Bosque primario intervenido. Suelo negro sobre pendiente de 60 %. Rocas silíceas.",NA,NA,NA,NA,"Palacios Cuenca 10866","-77.76666","-0.71666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"D.A. Neill","Archidona","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2018-10-16 06:37:00-03","MO","MOBOT","407257","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Carlos E. Cerón","1987","1","17","South America","Ecuador","Napo","Reserva Biológica Jatun Sacha. Río Napo, 8 km abajo de Misahuallí.",NA,NA,NA,NA,"Cerón Martínez 633","-77.6","-1.0666667",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T. Pennington (K)",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1","4",NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","407265","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Walter A. Palacios","1993","7",NA,"South America","Ecuador","Napo","Vía Hollín-Loreto. Bosque primario intervenido. Suelo negro sobre pendiente de 60 %. Rocas silíceas.",NA,NA,NA,NA,"Palacios Cuenca 10867","-77.76666","-0.71666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Archidona","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2014-04-04 05:45:00-03","MO","MOBOT","407577","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rodolfo Vásquez|Nestor Jaramillo","1980","12","21","South America","Peru","Loreto","Recreo (Río Maniti, NE de Dtto. Iquitos. Bosque secundario inundable (tahuampa).",NA,NA,NA,NA,"Vásquez Martínez 1086","-72.83333","-3.7",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"J.M. Pires","Maynas","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"368","6",NA
"523","2014-04-04 05:45:00-03","MO","MOBOT","407764","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rodolfo Vásquez","1981","10","29","South America","Peru","Loreto","Padre Isla, (Cocha Pastor). Bosque secundario inundable.",NA,NA,NA,NA,"Vásquez Martínez 2681","-73.16666","-3.75",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Maynas","116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-24","5",NA
"524","2014-04-04 05:45:00-03","MO","MOBOT","408111","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rodolfo Vásquez|Nestor Jaramillo","1980","5","15","South America","Peru","Loreto","Santo Tomas. Bosque secundario inundable.",NA,NA,NA,NA,"Vásquez Martínez 193","-73.33333","-3.66666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"J.M. Pires","Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"332","7",NA
"525","2008-05-27 22:02:00-03","MO","MOBOT","408354","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","John James Pipoly, III|et al.","1991","3","6","South America","Peru","Loreto","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque en terra firme. PARCELA Y",NA,NA,NA,NA,"Pipoly 14752","-72.91666","-3.33333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Maynas","100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"44","4",NA
"526","2011-10-22 04:57:00-02","MO","MOBOT","408700","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Álvaro Cogollo P.","1984","1","31","South America","Colombia","Antioquia","Canon del Rio Claro, sector norte, margen derecha",NA,NA,NA,NA,"Cogollo Pacheco 1324","-74.65","5.88333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"det as ? by T. Pennington (K)","San Luis","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-10-05 10:46:00-03","MO","MOBOT","408953","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Hermes Cuadros V.","1987","5","7","South America","Colombia","Bolívar","Loma de Los Colorados, Mun. San Juan Nepomuceno, ca. 2 km S of San Juan, Cartagena-Magangue road. Transect 2.",NA,NA,NA,NA,"Gentry 57483","-75.1666667","9.9666667",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T. Pennington (K)",NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-93","3",NA
"528","2014-04-04 05:45:00-03","MO","MOBOT","408963","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1988","1","23","South America","Peru","Loreto","Yanamono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo. Non-inundated upland forest.",NA,NA,NA,NA,"Gentry 60898","-72.83333","-3.46666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T. Pennington (K)","Maynas","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","2",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","409342","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","1988","1","12","South America","Colombia","Bolívar","Santuario Nacional de los Colorados, Municipio San Juan Nepomuceno, 70 km SW of Cartagena. Disturbed moist forest. TRANSECT 7",NA,NA,NA,NA,"Gentry 60651","-75.16666","9.96666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Gentry",NA,"230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"88-19","1",NA
"530","2008-05-27 22:02:00-03","MO","MOBOT","409354","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Timothy J. Killeen","1992","8","26","South America","Bolivia","Pando","Cerca del Río Manuparí Barraca Jatata. Bosque primario con Hevea y Bertholletia. Muestras preservadas en alcohol.",NA,NA,NA,NA,"Killeen 4527","-67.25","-11.83333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"U. Swenson (S)","Madre de Dios","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","4",NA
"531","2010-04-15 16:05:00-03","MO","MOBOT","409431","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","South America","Brazil","São Paulo","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 10",NA,NA,NA,NA,"Gentry 59018","-46.9333333","-24.25",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Alves-Araújo",NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-208","3",NA
"532","2014-04-04 05:47:00-03","MO","MOBOT","708525","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1983","7","15","South America","Peru","Loreto","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, seasonally inundated tahuampa forest. Transect 1",NA,NA,NA,NA,"Gentry 43142","-72.83333","-3.46666",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"O. Phillips","Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-196","3",NA
"533","2018-12-29 04:34:00-02","MO","MOBOT","791978","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","1","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amacayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado E12.",NA,NA,NA,NA,"Rudas Lleras 4570","-70","-3.03333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Rudas (COL)","Tarapacá","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"164","3",NA
"534","2018-09-25 15:41:00-03","MO","MOBOT","800404","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Vlastimil Zak|Severo Espinoza","1990","2","21","South America","Ecuador","Pastaza","Pozo petrolero Ramirez. 20 km al sur de la población de Curaray.",NA,NA,NA,NA,"Zak 4781","-76.85","-1.5333333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Pastaza","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-1","5",NA
"535","2014-11-15 05:40:00-02","MO","MOBOT","917773","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Nigel Pitman","1994","7","19","South America","Ecuador","Napo","Reserva Etnica Huaorani. Maxus road and pipeline construction project, kms 100-102. Trees felled prior to collection. Tropical Moist Forest. Primary forest. Red soils, undulating hills.",NA,NA,NA,NA,"Pitman 613","-76.21666","-0.93333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Aguarico","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2013-02-13 05:33:00-02","MO","MOBOT","939178","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Luzmila Arroyo P.|Mario Saldias P.|T. Ruiz de Centurión|René Guillén V.","1993","11","13","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado.; campamento Las Gamas, bosque de galería, bosque húmedo de 15 hasta 25 m de altura con emergentes de hasta 32 m; dominantes Erisma uncinatum y Aspidosperma cf. marcgravianum, con abundante Pseudolmedia; parcela permanente de estudio. Muestra alcoholizada",NA,NA,NA,NA,"Arroyo Padilla 341","-60.40305","-14.8075",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"J. Caballero (USZ)","Velasco","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2013-01-28 05:13:00-02","MO","MOBOT","966785","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","René Guillén V.|V. Roca","1995","2","6","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; a 15 m en canoa del campamemto Refugio al campamento Toledo por el Río Paraguá. Bosque ribereño anegado temporalmente. Suelos franco arcillosos con presencia de material organico en el horizonte superior.",NA,NA,NA,NA,"Guillén Villarroel 3166","-61.03916","-14.76472",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Penington (K)","Velasco","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2013-01-28 05:13:00-02","MO","MOBOT","967833","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","René Guillén V.|R. Choré|V. Roca","1995","4","22","South America","Bolivia","Santa Cruz","Reserva ecologica El Refugio, a 1 hr en canoa de la bahía Toledo acia el campamento Refugio. Bosque pionero anegado temporalmente.",NA,NA,NA,NA,"Guillén Villarroel 3249","-61.12166","-14.71694",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Penington (K)","Velasco","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"539","2013-01-28 05:13:00-02","MO","MOBOT","967835","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","René Guillén V.|R. Choré|V. Roca","1995","4","22","South America","Bolivia","Santa Cruz","Reserva ecologica El Refugio, a 1 hr en canoa de la bahía Toledo acia el campamento Refugio. Bosque pionero anegado temporalmente.",NA,NA,NA,NA,"Guillén Villarroel 3251","-61.12166","-14.71694",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"T.D. Pennington (K)","Velasco","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"540","2012-04-12 05:10:00-03","MO","MOBOT","968283","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alfredo F. Fuentes","1995","3","18","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; campamento La Pascana WCS. Bosque medio, semideciduo de llanura.",NA,NA,NA,NA,"Fuentes Claros 532","-61.78333","-17.06805",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Fuentes","Nuflo de Chavez","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"541","2012-04-12 05:10:00-03","MO","MOBOT","968754","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Alfredo F. Fuentes","1995","7","6","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km NE de la ciudad de Santa cruz; campamento Pascana WCS. Bosque ripario del Río San Julián; al S del campamento.",NA,NA,NA,NA,"Fuentes Claros 936","-61.78333","-17.08333",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"A. Fuentes","Nuflo de Chavez","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
