"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"548","2021-04-08 17:12:50-03","UESB","HUESB","6787","S","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Moraes, P.","Oliveira, M.N.; Ferreira, E.M.S.; Miranda, F.M.; Silva, G.S.; Silva, T.O.;; Ferreira, E.M.S.; Miranda, F.M.; Silva, G.S.; Silva, T.O.;","193","2011","11","04",NA,"Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.635833","-13.718778",NA,"Arbusto; Folhas alternas, simples, margem inteira. Frutos indeiscentes, formando uma cúpula.&nf;; Floresta Ombrófila Densa.","HUESB000006787",NA,NA,NA,"-39.635833","-13.718778",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-04-08 17:12:50-03","UESB","HUESB","6984","S","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","D.A. Estevan","Laércio Fadelli; et al.; et al.","20","2001","01","25",NA,"Brasil","Paraná","Curitiba","Sítio do Trevo","-49.2731018066406","-25.4277992248535",NA,"Árvore com 11m de altura, cap 0,87, proj da copa 10x8m, copa cheia com botões e flores brancas. Plantas isoladas no pasto e borda da mata.","HUESB000006984",NA,NA,NA,NA,NA,NA,"2004",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"550","2020-11-04 17:29:15-03","UEM","HUEM","32390","S","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, ML","Silva, JM; Motta, JT","8637","2014","10","07",NA,"Brasil","Paraná","Piraquara","Caminho Trentino., Floresta Ombrófila Mista.","-49.037778","-25.5125",NA,"Árvore de 5m de altura; frutos imaturos.","HUEM000015361","HUEM000015361","909","909","-49.037778","-25.5125",NA,"2014","11","19",NA,NA,NA,NA,NA,NA,NA
"551","2020-11-04 17:29:15-03","UEM","HUEM","32426","S","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, ML","Brotto, ML","1613","2014","04","21",NA,"Brasil","Paraná","Piraquara","Recreio da Serra., Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","-49.028611","-25.438056",NA,"Árvore de 10m; flores cor creme passando à róseas.","HUEM000015368","HUEM000015368","965","965","-49.028611","-25.438056",NA,"2014","08","04",NA,NA,NA,NA,NA,NA,NA
"552","2020-11-04 17:29:15-03","UEM","HUEM","10749","S","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, ML","P.E.Carvalho","77","1984","02","22",NA,"Brasil","Paraná","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,"Mata Mesófila Semidecídua.","HUEM000004988","HUEM000004988",NA,NA,NA,NA,NA,"2010","06","24","13536","auto",NA,NA,NA,NA,NA
"553","2020-11-12 17:00:44-03","UEL","FUEL","32842","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Vieira, AOS","Mendonça, LB","9","2003","10","01",NA,"Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.583333","-24.333333",NA,NA,"FUEL004192",NA,NA,NA,"-50.583333","-24.333333",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-11-12 17:00:44-03","UEL","FUEL","38364","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","T.I.N. de Azevedo","T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","260","2005","11","10",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, ponto médio do Ribeirão Varanal Monte Alegre","-50.560333","-24.33325",NA,NA,"FUEL004189",NA,NA,NA,"-50.560333","-24.33325",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-10-16 14:13:03-03","UEL","FUEL","40671","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Moraes, P","Esemann-Quadros, K","s.n.","2003","09","13",NA,"Brasil",NA,NA,"Floresta Nacional de Três Barras",NA,NA,NA,NA,"FUEL004184",NA,NA,NA,NA,NA,NA,"2009","05","12",NA,NA,NA,NA,NA,NA,NA
"556","2020-11-12 17:00:44-03","UEL","FUEL","44013","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Estevan, DA","Estevan, DA; et al.","1082","2005","07","12",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083",NA,NA,"FUEL004200",NA,NA,NA,"-50.308417","-24.143083",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-11-12 17:00:44-03","UEL","FUEL","46385","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Ferreira Jr, M","Ferreira Jr, M; Dall#?#Agnol, RF; Francisco, EM","146","2009","10","02",NA,"Brasil","Paraná","Tamarana",NA,"-51.167639","-23.896389",NA,NA,"FUEL004244",NA,NA,NA,"-51.167639","-23.896389",NA,"2009","11","05",NA,NA,NA,NA,NA,NA,NA
"558","2020-11-12 17:00:44-03","UEL","FUEL","44350","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Brotto, ML","Cotarelli, VM; Francisco, EM","307","2008","08","29",NA,"Brasil","Paraná","Mauá da Serra","Mata do Pinhão","-51.15","-23.883333",NA,NA,"FUEL004254",NA,NA,NA,"-51.15","-23.883333",NA,"2017","08","15",NA,NA,NA,NA,NA,NA,NA
"559","2020-11-12 17:00:44-03","UEL","FUEL","37589","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Brotto, ML","Carvalho, PE","77","1984","02","22",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"FUEL004183",NA,NA,NA,NA,NA,NA,"2010","06","21","13536","auto",NA,NA,NA,NA,NA
"560","2020-11-12 17:00:44-03","UEL","FUEL","31892","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Werff, H van der","Silva, JM; Costa, EF","4722","2006","03","08",NA,"Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"FUEL004186",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"561","2020-11-12 17:00:44-03","UEL","FUEL","42687","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Estevan, DA","Fadelli, L; et al.","20","2001","01","25",NA,"Brasil","Paraná","Curiúva","Sítio do Trevo","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL004193",NA,NA,NA,NA,NA,NA,"2004",NA,NA,"23566","auto",NA,NA,NA,NA,NA
"562","2020-11-12 17:00:44-03","UEL","FUEL","25895","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Camargo, EH; Baitello, JB","42","1999","10","16",NA,"Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL004194",NA,NA,NA,NA,NA,NA,"1999","10","22","23566","auto",NA,NA,NA,NA,NA
"563","2020-11-12 17:00:44-03","UEL","FUEL","49827","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Brotto, ML","Martins, E; Lopes, GL; Rosseto, VM; Jarema, L; Zakrzevski, G","s.n.","2009","10","15",NA,"Brasil","Paraná","Imbituva","Fazenda Lageado","-50.6044006347656","-25.2299995422363",NA,NA,"FUEL004591",NA,NA,NA,NA,NA,NA,"2017","08","15","24222","auto",NA,NA,NA,NA,NA
"564","2020-11-12 17:00:44-03","UEL","FUEL","24162","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Souza, LRM; Francisco, EM; Cloclet, FA","s.n.","1998","07","30",NA,"Brasil","Paraná","Imbituva","Fazenda Progresso","-50.6044006347656","-25.2299995422363",NA,NA,"FUEL004196",NA,NA,NA,NA,NA,NA,"1999","10","13","24222","auto",NA,NA,NA,NA,NA
"565","2020-11-12 17:00:44-03","UEL","FUEL","22220","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Souza, LRM; Francisco, EM; Cloclet, FA","s.n.","1998","07","31",NA,"Brasil","Paraná","Irati","Beira da estrada Irati-Palmeira","-50.6511001586914","-25.4671993255615",NA,NA,"FUEL004191",NA,NA,NA,NA,NA,NA,"1999","01","18","47271","auto",NA,NA,NA,NA,NA
"566","2020-11-12 17:00:44-03","UEL","FUEL","33036","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Andrade, SF","Viani, RAG; et al.","s.n.","1998","07","09",NA,"Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"FUEL004195",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"46016","auto",NA,NA,NA,NA,NA
"567","2020-11-12 17:00:44-03","UEL","FUEL","24710","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Cavalheiro, AL; et al.","s.n.","1998","09","11",NA,"Brasil","Paraná","Ortigueira","Estrada Londrina-Curitiba, Curitiba","-50.9494018554688","-24.2082996368408",NA,NA,"FUEL004197",NA,NA,NA,NA,NA,NA,"1999","10","15","46016","auto",NA,NA,NA,NA,NA
"568","2020-11-12 17:00:44-03","UEL","FUEL","26847","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Brotto, ML","Francisco, EM; et al.","s.n.","2000","05","03",NA,"Brasil","Paraná","Ortigueira","Sítio do Basílio","-50.9494018554688","-24.2082996368408",NA,NA,"FUEL004188",NA,NA,NA,NA,NA,NA,"2010","06","21","46016","auto",NA,NA,NA,NA,NA
"569","2020-11-12 17:00:44-03","UEL","FUEL","12666","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez",NA,"Fonseca, EP; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Ribeirao Guarauna Capao Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"570","2020-11-12 17:00:44-03","UEL","FUEL","12633","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Fonseca, EP; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Ribeirao Guarauna Capao Bonito","-50.0064010620117","-25.4293994903564",NA,NA,"FUEL004201",NA,NA,NA,NA,NA,NA,"1999","10","14","35166","auto",NA,NA,NA,NA,NA
"571","2020-11-12 17:00:44-03","UEL","FUEL","25619","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Assis, LCS","Hatschbach, G","641","1947","03","09",NA,"Brasil","Paraná","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895",NA,NA,"FUEL004187",NA,NA,NA,NA,NA,NA,"2005","03",NA,"12577","auto",NA,NA,NA,NA,NA
"572","2020-11-12 17:00:44-03","UEL","FUEL","24670","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Cavalheiro, AL; et al.","s.n.","1998","08","21",NA,"Brasil","Paraná","São Jerônimo da Serra","Rancho Carolina","-50.7411003112793","-23.7275009155273",NA,NA,"FUEL004190",NA,NA,NA,NA,NA,NA,"1999","10","15","30511","auto",NA,NA,NA,NA,NA
"573","2020-11-12 17:00:44-03","UEL","FUEL","31590","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Werff, H van der","Hatschbach, G; et al.","68662","1998","11","15",NA,"Brasil","Paraná","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,"FUEL004185",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"31353","auto",NA,NA,NA,NA,NA
"574","2020-11-12 17:00:44-03","UEL","FUEL","17380","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Fonseca, EP; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,"FUEL004202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA
"575","2020-11-12 17:00:44-03","UEL","FUEL","17377","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Brotto, ML","Silva, SM; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,"FUEL004605",NA,NA,NA,NA,NA,NA,"2017","08","15","31767","auto",NA,NA,NA,NA,NA
"576","2020-11-12 17:00:44-03","UEL","FUEL","11871","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Silva, SM; et al.","s.n.","1990","05","24",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL004199",NA,NA,NA,NA,NA,NA,"1999","10","14","56988","auto",NA,NA,NA,NA,NA
"577","2020-11-12 17:00:44-03","UEL","FUEL","11868","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Ness) Mez","Baitello, JB","Dias, MC; et al.","s.n.","1990","04","29",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL004198",NA,NA,NA,NA,NA,NA,"1999","10","14","56988","auto",NA,NA,NA,NA,NA
"578","2019-11-01 15:02:00-03","UnB","UB","202054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Van der Werff, H","Silva, JM; Costa, EF","4722","2006","03","08","Southern America","Brasil","Paraná ","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"Capão com araucária; Árvore, 11m, flor creme.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"579","2019-11-01 15:02:00-03","UnB","UB","150200","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Rohwer, JG","Silva, JM","3122","1999","12","15","Southern America","Brasil","Paraná ","Tunas do Paraná ","Pacas","-49.0858001708984","-24.9743995666504",NA,"Árvore 10m, fruto imaturo; Mata pluvial",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"41885","auto",NA,NA,NA,NA,NA
"580","2019-05-06 11:58:24-03","UFU","HUFU","29911","S","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Camargo, E.H.; Baitello, J.B.","42","1999","10","16",NA,"Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,"Árvore, ca. 6 m. Frutos imaturos verdes.","HUFU00012433","HUFU00012433",NA,NA,NA,NA,NA,"1999",NA,NA,"23566","auto",NA,NA,NA,NA,NA
"581","2020-08-20 20:39:32-03","UFSC","FLOR","45356","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Camargo, E.H.; Baitello, J.B.","42","1999","10","16",NA,"Brasil","Paraná","Curiúva","Sítio Torre Alta.","-50.4583015441895","-24.0324993133545",NA,"árvore, Fruto Imaturo, verde, 6m altura","FLOR0045356",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"23566","auto",NA,NA,NA,NA,NA
"582","2020-08-20 14:57:03-03","UFSC","FLOR","6932","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Lima, O.; Campos, J.M. & Klein, R.M.","10","1978","10","14",NA,"Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,"Projeto RADAMBRASIL, folha SG.22-XA, ponto 10.","FLOR0006932",NA,NA,NA,NA,NA,NA,"2013","12","19","44368","auto",NA,NA,NA,NA,NA
"583","2020-08-20 20:39:32-03","UFSC","FLOR","23998","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Cordeiro, J.; Hatschbach, G.","569","1988","09","02",NA,"Brasil","Paraná","Tijucas do Sul","Saltinho.","-49.1988983154297","-25.9281005859375",NA,"arbusto, Fruto Imaturo, , 2,2m altura","FLOR0023998",NA,NA,NA,NA,NA,NA,"1991",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"584","2020-08-20 14:57:03-03","UFSC","FLOR","20951","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, L.C.S.","Falkenberg, D.B.","5378","1990","05","26",NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,"arbusto, flor amarelo-clara, 4m altura. 3 duplicatas.","FLOR0020951",NA,"200","200",NA,NA,NA,"2005","02","28","22435","auto",NA,NA,NA,NA,NA
"585","2020-08-20 14:57:03-03","UFSC","FLOR","4883","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Reitz, R.; Klein, R.M.","8713","1959","03","21",NA,"Brasil","Santa Catarina","Urussanga","Pinhal da Companhia, Lauro Muller.","-49.32080078125","-28.5177993774414",NA,"árvore, flor amarelo-esverdeada, 15m altura","FLOR0004883",NA,"300","300",NA,NA,NA,"2013","12","19","14548","auto",NA,NA,NA,NA,NA
"586","2021-03-04 15:44:14-03","IF","SPSF","26472","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"P.E.Carvalho","183","1994","02","25","América do Sul","Brasil","PR","Campo do Tenente",NA,"-49.6828002929688","-25.978099822998",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA
"587","2021-03-04 15:44:15-03","IF","SPSF","40061","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","C.V.Roderjan","16","1981","11","25","América do Sul","Brasil","PR","Colombo","EMBRAPA Florestas - arboreto","-49.2242012023926","-25.2917003631592",NA,"COLETA: Floresta Ombrófila Mista Montana&nf;Ávore 15m, comum em floresta com Araucaria&nf;EX EFC;",NA,NA,"900","900",NA,NA,"Magnoliopsida","2008","06","03","13536","auto",NA,NA,NA,NA,NA
"588","2021-03-04 15:44:14-03","IF","SPSF","26636","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"P.E.Carvalho","77","1984","02","22","América do Sul","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"589","2021-03-04 15:44:15-03","IF","SPSF","42863","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","M.L.Brotto","M.L.Brotto","377","2009","09","20","América do Sul","Brasil","PR","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"COLETA: Árvore 8m; frutos verdes com cúpula avermelhada.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2009","09","20","25180","auto",NA,NA,NA,NA,NA
"590","2021-03-04 15:44:15-03","IF","SPSF","39537","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","Y.S.Kuniyoshi","5458","1992","11","11","América do Sul","Brasil","PR","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,"COLETA: Árvore frequente.&nf;Frutos verdes.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","06","03","25180","auto",NA,NA,NA,NA,NA
"591","2021-03-04 15:44:14-03","IF","SPSF","09810","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"L.R.M.Souza",NA,"1998","07","31","América do Sul","Brasil","PR","Irati","borda de mata","-50.6511001586914","-25.4671993255615",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"592","2021-03-04 15:44:14-03","IF","SPSF","16697","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"G. Hatschbach & J.M.Silva","51483","1987","10","06","América do Sul","Brasil","PR","Pien","Poco Frio","-49.42919921875","-26.0981006622314",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"593","2021-03-04 15:44:15-03","IF","SPSF","47775","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","M.L.Brotto","N.Imaguire","2692","1972","01","05","América do Sul","Brasil","PR","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,"COLETA: Árvore, 11 m, frutos verdes com pontuações esbranquiçadas, cálice persistente vermelho.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2012","10","22","12577","auto",NA,NA,NA,NA,NA
"594","2021-03-04 15:44:14-03","IF","SPSF","15223","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","M.L.Brotto","P.I.Oliveira","785","1983","11","11","América do Sul","Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","06","04","12577","auto",NA,NA,NA,NA,NA
"595","2021-03-04 15:44:14-03","IF","SPSF","14958","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"J.Cordeiro & G. Hatschbach","569","1988","09","02","América do Sul","Brasil","PR","Tijucas do Sul","Saltinho","-49.1988983154297","-25.9281005859375",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"596","2021-03-04 15:44:14-03","IF","SPSF","09816","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"R.L.M.Souza",NA,"1998","07","21","América do Sul","Brasil","PR","Ventania","fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"597","2021-03-04 15:44:15-03","IF","SPSF","38308","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","E.P.Santos & G.S.Salvador","1148","2004","10","04","América do Sul","Brasil","SP","Apiaí","estrada para Pinhalzinho","-48.8400001525879","-24.5",NA,"COLETA: Floresta Ombrófila Mista. Interior da mata.&nf;Árvore 8m, frutos.; GEOGRAFIA: Estrada da Ribeira, km.105,5.;",NA,NA,"950","950",NA,NA,"Magnoliopsida","2007","07","02","37738","auto",NA,NA,NA,NA,NA
"598","2021-03-04 15:44:14-03","IF","SPSF","18791","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"G.F.Arbocz","337","1994","04","20","América do Sul","Brasil","SP","Joanópolis","estrada para a cachoeira dos pretos","-46.2700004577637","-22.9300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"599","2021-03-04 15:44:14-03","IF","SPSF","18792","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"G.F.Arbocz","174","1994","03","07","América do Sul","Brasil","SP","Jundiaí","Base Ecológica da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"600","2021-03-04 15:44:14-03","IF","SPSF","28065","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"P.L.R.Moraes","2128","2000","04","04","América do Sul","Brasil","SP","Jundiaí","Base Ecológica da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
