"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"890","2020-12-21 16:34:34-03","MBM","MBM","62900","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Wurdack, J.J.",NA,NA,NA,"Oliveira, P.I.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM062900","MBM062900","125","Boneca do Iguaçu",NA,"cinerascens","45291","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-12-21 16:34:33-03","MBM","MBM","120567","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Britez, R.M.",NA,NA,NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM120567","MBM120567","170","Fazenda do Durgo",NA,"cinerascens","31353","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"892","2020-12-21 16:34:34-03","MBM","MBM","71514","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM071514","MBM071514","44324","Rio de Una",NA,"cinerascens","25228","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"893","2020-12-21 16:34:34-03","MBM","MBM","275892","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Abe, L.M.; Abe, L.M.","2002","06","27","Brazil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM275892","MBM275892","4738","Marquês de Abrantes",NA,"cinerascens","41885","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"894","2020-12-21 16:34:34-03","MBM","MBM","4221","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"MBM004221","MBM004221","14906","Estrada para Porto Vitória",NA,"cinerascens","35297","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"895","2020-12-21 16:34:33-03","MBM","MBM","216673","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Wurdack, J.J.",NA,NA,NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM216673","MBM216673","10949","Floresta Nacional I",NA,"cinerascens","76715","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-12-21 16:34:33-03","MBM","MBM","118423","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Iguatemi","-54.5611000061035","-23.6802997589111",NA,NA,NA,NA,"MBM118423","MBM118423","51504","Rod. MT-642",NA,"cinerascens","71460","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"897","2020-12-21 16:34:34-03","MBM","MBM","225554","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"MBM225554","MBM225554","s.n.","Araucária",NA,"cinerascens","21346","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-12-21 16:34:34-03","MBM","MBM","225544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"MBM225544","MBM225544","5147","Areia Branca",NA,"cinerascens","22732","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"899","2020-12-21 16:34:34-03","MBM","MBM","276257","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Macuiel, R.R.",NA,NA,NA,"Macuiel, R.R.","2002","04","19","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM276257","MBM276257","5","Jardim Botânico",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"900","2020-12-21 16:34:33-03","MBM","MBM","120580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM120580","MBM120580","382","Parque Iguaçu, Mini-pantanal",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"901","2020-12-21 16:34:34-03","MBM","MBM","65474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM065474","MBM065474","235","Parque Municipal do Iguaçu",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"902","2020-12-21 16:34:33-03","MBM","MBM","225481","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM225481","MBM225481","12753","Praça 29 de Março",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"903","2020-12-21 16:34:33-03","MBM","MBM","225478","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM225478","MBM225478","12750","Praça Osório",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-12-21 16:34:34-03","MBM","MBM","225557","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM225557","MBM225557","14329","Umbará",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"905","2020-12-21 16:34:34-03","MBM","MBM","225558","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM225558","MBM225558","13826","Umbará",NA,"cinerascens","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-12-21 16:34:34-03","MBM","MBM","23962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Carvalho, P.",NA,NA,NA,"Brazil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"MBM023962","MBM023962","43","Colégio Estadual Florestal",NA,"cinerascens","47271","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-12-21 16:34:34-03","MBM","MBM","231910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.",NA,NA,NA,"Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM231910","MBM231910","68719","Rod. BR-449, km 5-10",NA,"cinerascens","46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"908","2020-12-21 16:34:34-03","MBM","MBM","54140","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM054140","MBM054140","39875","Colônia Santa Maria",NA,"cinerascens","12577","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-12-21 16:34:33-03","MBM","MBM","188536","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM188536","MBM188536","459","Passo do Pupo",NA,"cinerascens","46557","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-12-21 16:34:34-03","MBM","MBM","40666","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM040666","MBM040666","9586","Vila Velha, Arroio Quebra Perna",NA,"cinerascens","46557","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-12-21 16:34:34-03","MBM","MBM","40667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM040667","MBM040667","10249","Fazenda São Luís",NA,"cinerascens","14684","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-12-21 16:34:33-03","MBM","MBM","120566","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Britez, R.M.",NA,NA,NA,"Silva, S.M.; Britez, R.M.; Britez, R.M.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM120566","MBM120566","783","Fazenda do Durgo",NA,"cinerascens","31353","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-12-21 16:34:34-03","MBM","MBM","225552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Motta, J.T.",NA,NA,NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM225552","MBM225552","783","Fazenda do Durgo",NA,"cinerascens","31353","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-12-21 16:34:33-03","MBM","MBM","20397","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"MBM020397","MBM020397","28432","Colônia Zulmira",NA,"cinerascens","35297","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-12-21 16:34:34-03","MBM","MBM","23979","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"MBM023979","MBM023979","30671","São Cristovão",NA,"cinerascens","35297","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-12-21 16:34:34-03","MBM","MBM","391723","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, A.A.","2011","05","18","Korte, A.","2011","05","12","Brazil","Santa Catarina","Imaruí","-48.78","-28.26","-48.78","-28.26","7","7","MBM391723","MBM391723","6845","Fazenda São Paulo","Árvore; altura 5m; fruto vermelho.; Floresta Ombrófila Densa; estádio sucessional inicial.","robusta",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-12-21 16:34:34-03","MBM","MBM","391735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, A.A.","2011","05","18","Korte, A.","2011","05","10","Brazil","Santa Catarina","Praia Grande","-49.86","-29.16","-49.86","-29.16","10","10","MBM391735","MBM391735","6802","Costa do Rio Canoas","Árvore; altura 6m; fruto laranja.; Floresta Ombrófila Densa.","robusta",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-12-21 16:34:34-03","MBM","MBM","391738","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, A.A.","2011","05","18","Korte, A.","2011","05","12","Brazil","Santa Catarina","Imaruí","-48.78","-28.26","-48.78","-28.26","7","7","MBM391738","MBM391738","6845","Fazenda São Paulo","Árvore; altura 5m; fruto vermelho.; Floresta Ombrófila Densa; estádio sucessional inicial.","robusta",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-12-21 16:34:34-03","MBM","MBM","410333","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, A.A. de","2009","12","09","Stival-Santos, A.; Legal, E.; Silveira, S.; Legal, E.; Silveira, S.","2009","11","20","Brazil","Santa Catarina","Itajaí","-48.780278","-26.999722","-48.780278","-26.999722","72","72","MBM410333","MBM410333","1258","Brilhante","Arvoreta; flor botão floral; Floresta Ombrófila Densa; estágio médio de regeneração","robusta",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-12-21 16:34:34-03","MBM","MBM","419405","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Goldenberg, R.","2017","07","25","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","2017","07","17","Brazil","Paraná","Antonina","-48.751111","-25.243889","-48.751111","-25.243889","28","28","MBM419405",NA,"248","Usina Hidrelétrica Governador Parigot de Souza, COPEL","Roadside vegetation, Atlantic forest; sweeping vegetation.","robusta",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-12-21 16:34:34-03","MBM","MBM","427432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, A.A.","2010","05","27","Verdi, M.; Souza, N.L.; Klemz, G.; Klettenberg, D.H.; Souza, N.L.; Klemz, G.; Klettenberg, D.H.","2010","04","30","Brazil","Santa Catarina","Paulo Lopes","-48.78","-28.08","-48.78","-28.08","126","126","MBM427432",NA,"4544","Laranjal","Arbusto. Fruto preto.; Floresta Ommbrófila Densa. Estágio médio. Entorno do fragmento.","robusta",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-12-21 16:34:34-03","MBM","MBM","1208","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM001208","MBM001208","14111","Estrada Cacatu - Serra Negra","=40677","robusta","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-12-21 16:34:34-03","MBM","MBM","40677","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM040677","MBM040677","14111","Estrada Cacatu - Serra Negra","=1208","robusta","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"924","2020-12-21 16:34:34-03","MBM","MBM","253934","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Goldenberg, R.",NA,NA,NA,"Isernhagen, I.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM253934","MBM253934","206","Rod. PR-405, Cacatu - Guaraqueçaba",NA,"robusta","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-12-21 16:34:34-03","MBM","MBM","188540","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack",NA,NA,NA,NA,"Lima, R.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM188540","MBM188540","54","Rod. PR-405, estrada do Costão",NA,"robusta","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"926","2020-12-21 16:34:34-03","MBM","MBM","71505","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM071505","MBM071505","43915","Serra Negra",NA,"robusta","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"927","2020-12-21 16:34:34-03","MBM","MBM","225483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Wurdack, J.J.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM225483","MBM225483","1116","Matinhos",NA,"robusta","15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"928","2020-12-21 16:34:34-03","MBM","MBM","118427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.",NA,NA,NA,"Pizani, A.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM118427","MBM118427","34","Morretes",NA,"robusta","30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"929","2020-12-21 16:34:34-03","MBM","MBM","174101","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.",NA,NA,NA,"Soares, A.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM174101","MBM174101","18","Paranaguá",NA,"robusta","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-12-21 16:34:34-03","MBM","MBM","340237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack",NA,NA,NA,NA,"Melo Junior, J.C.F.; J.C.F.","2007","12","18","Brazil","Santa Catarina","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"MBM340237","MBM340237","685","Guaramirim, BR 280","Floresta Ombrófila Densa Terras Baixas, Estágio médio de regeneração","robusta","33840","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-12-21 16:34:34-03","MBM","MBM","223916","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Goldenberg, R.",NA,NA,NA,"Ivanauskas, N.M.",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"MBM223916","MBM223916","488","Pariquera-Açu",NA,"robusta","17990","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"932","2020-12-21 16:34:34-03","MBM","MBM","245084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack",NA,NA,NA,NA,"Goldenberg, R.",NA,NA,NA,"Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"MBM245084","MBM245084","414","Barra do Una",NA,"robusta","41977","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-12-21 16:34:34-03","MBM","MBM","245083","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack",NA,NA,NA,NA,"Goldenberg, R.",NA,NA,NA,"Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"MBM245083","MBM245083","413","Barra do Una",NA,"robusta","41977","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-12-21 16:34:34-03","MBM","MBM","326649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Goldenberg, R.",NA,NA,NA,"Borgo, M.; et al.; et al.","2002","10","26","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM326649","MBM326649","2324","Reserva Natural Cachoeira, Trilha Turvo",NA,"robusta","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-12-21 16:34:34-03","MBM","MBM","295965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Borgo, M.",NA,NA,NA,"Borgo, M.; et al.; et al.","2003","01","16","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM295965","MBM295965","2632","Reserva Natural Morro da Mina",NA,"robusta","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-12-21 16:34:34-03","MBM","MBM","28689","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM028689","MBM028689","33641","Rio Pequeno",NA,"robusta","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
