"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"443","2019-11-27 13:46:52-03","UFS","ASE","26828","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Nascimento - Júnior, JE","Southern America","Brasil",NA,NA,NA,"ASE0031351","1115","2011","08","05","Sergipe","Terreno da Jazida Lev Terra, próx. ao Rio Pomonga","Magnoliophyta",NA,"L.",NA,"Santo Amaro das Brotas","-37.054167","-10.789167","ASE0031351",NA,NA,NA,NA,NA,"-37.054167","-10.789167",NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-27 13:46:52-03","UFS","ASE","29081","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Ferreira, ES; Oliveira, EVS","Southern America","Brasil",NA,NA,"Arbusto. Cerca de 1 m.; Restinga","ASE0000445","24","2012","06","19","Sergipe","Rebio de Santa Isabel, Fazenda Traíras","Magnoliophyta",NA,"L.","Oliveira, EVS","Pirambu","-36.829444","-10.699444","ASE0000445",NA,NA,"2012","06","19","-36.829444","-10.699444",NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-27 13:46:52-03","UFS","ASE","398","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Fonseca, MR","Southern America","Brasil",NA,NA,". subarbusto prostado.Folhas simples alternas. Frutos maduros roxos.; . subarbusto prostado.Folhas simples alternas. Frutos maduros roxos.; Dunas litorâneas (praia)","ASE0012805","ASE398","1976","11","06","Sergipe",NA,"Magnoliophyta",NA,"L.","Andrade-Lima, D de","Pirambu","-36.855833","-10.737778","ASE0012805",NA,NA,"1977",NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-02-07 16:07:55-03","UFS","ASE","41968","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Farias, MCV; Santos, E; Barbosa, D; Farias jr.; R.A","Southern America","Brasil",NA,NA,"Arbusto aprox. 3 m; frutos vináceos; Restinga.","ASE0043539","s.n.","2019","05","22","Sergipe",NA,"Magnoliophyta",NA,"L.","Farias, MCV","Itaporanga d'Ajuda","-37.1443","-11.1535",NA,NA,NA,"2019","05","25","-37.1443","-11.1535",NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-27 13:46:52-03","UFS","ASE","4834","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Viana, G","Southern America","Brasil",NA,NA,"Restinga devastada.","ASE0020430","1878","1987","07","06","Sergipe",NA,"Magnoliophyta",NA,"L.",NA,"São Cristóvão","-37.206389","-11.014722","ASE0020430","47","47",NA,NA,NA,"-37.206389","-11.014722",NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-27 13:46:52-03","UFS","ASE","37670","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Santos, CS","Southern America","Brasil",NA,NA,"Arbusto, flor branca.; Restinga.","ASE0038748","320","2008","10","09","Sergipe","Povoado Porto do Mato","Magnoliophyta",NA,"L.",NA,"Estância","-37.2617","-11.1607","ASE0038748",NA,NA,"2015","11","23","-37.2617","-11.1607",NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-27 13:46:52-03","UFS","ASE","5733","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","André M.A. Amorim; S.C.Santa'Ana; J.G.Jardim; E.B. dos Santos","Southern America","Brasil",NA,NA,"arbusto. 1.8. m. formando touveiras.Folhas algo coriáceas, verdes, a face superior brilhante. Flores com cálice verde, corola e estames alvos. Frutos imaturos verdes com máculas vinosas.; arbusto. 1.8. m. formando touveiras.Folhas alg","ASE0016333","1545","1993","11","28","Sergipe","Praia do Abaís, Coletas efetuadas nas dunas","Magnoliophyta",NA,"L.","A.Carvalho","Estância","-37.438056","-11.268611",NA,NA,NA,"1994",NA,NA,"-37.438056","-11.268611",NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-27 13:46:52-03","UFS","ASE","7346","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Ramos, M; Santos, E","Southern America","Brasil",NA,NA,". Nº23, flores alvas, frutos lilases.; . Nº23, flores alvas, frutos lilases.; Restinga","ASE0017410","ASE7346",NA,NA,NA,"Sergipe","Reserva Biológica Santa Isabel","Magnoliophyta",NA,"L.","Fonseca, MR","Pirambu","-36.855833","-10.737778","ASE0017410",NA,NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-27 13:46:52-03","UFS","ASE","7390","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Viana, G; Umbelino, PC","Southern America","Brasil",NA,NA,"Restinga.","ASE0027078","ASE7390","2000","08","19","Sergipe","REBIO","Magnoliophyta",NA,"L.","Viana, G","Pirambu","-36.855833","-10.737778","ASE0027078",NA,NA,"2000","08","19","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-27 13:46:52-03","UFS","ASE","24560","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, TC; Ferreira, ES","Southern America","Brasil",NA,NA,"Restinga","ASE0030071","56","2012","05","21","Sergipe","Praia dos Náufragos, Rodovia José Sarney. Depois da rotatoria Av. Doutor Valter Pereira Bastos. Entre os CD. Morada da Praia e CD. Sol e Mar.","Magnoliophyta",NA,"L.","Silva, TC","Aracaju","-38.473028","-12.093061","ASE0030071 ASE0030071_1",NA,NA,NA,NA,NA,"-38.473028","-12.093061",NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-07-24 11:01:05-03","UFCG","CSTR","6632","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, F.G.; Alves, M. & Heald, S.",NA,"Brasil",NA,NA,"Arbusto ca 2m alt., folhas cartáceas, fruto verde.; Dunas de Maracajaú.",NA,"252","2016","12","22","Rio Grande do Norte",NA,NA,NA,"L.","Silva, F.G.","Maxanraguape","-35.535833","-5.701667",NA,NA,NA,"2017","01","20","-35.535833","-5.701667",NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-07-24 11:01:05-03","UFCG","CSTR","6631","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, F.G.",NA,"Brasil",NA,NA,"Arbusto ca 50cm alt. , folhas caratáceas e frutos imaturos verde-arroxeado.; Na borda próxima a estrada após as ruínas do Forte.",NA,"248","2016","12","15","Pernambuco",NA,NA,NA,"L.","Silva, F.G.","Cabo de Santo Agostinho","-35.583611","-8.579722",NA,NA,NA,"2016","12","20","-35.583611","-8.579722",NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-07-24 11:01:05-03","UFCG","CSTR","7301","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, F.G.; Lucena, D.S.",NA,"Brasil",NA,NA,"Arbusto ca 40 cm alt., flores alvase frutos vináceos, frequente na área.",NA,"433","2018","08","16","Alagoas",NA,NA,NA,"L.","Silva, F.G.","Marechal Deodoro","-35.8950004577637","-9.710280418396",NA,NA,NA,"2018","08","16",NA,NA,"15565","auto",NA,NA,NA,NA,NA,NA
"456","2020-07-24 11:01:05-03","UFCG","CSTR","7134","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, F.G.; Bazante, M.L.; Melo, A. & Nepomuceno, F.A.A.",NA,"Brasil",NA,NA,"Arbusto ca 2-5 m alt.; flor amarrozada, frutos verdes-avermelhados a vinaceas, polpa alva e semente fibrosa frequente.; Borda da mata.",NA,"356","2017","08","18","Rio Grande do Norte",NA,NA,NA,"L.","Silva, F.G.","Natal","-35.209400177002","-5.79500007629395",NA,NA,NA,"2017","08","18",NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA
"457","2021-03-01 16:27:53-03","UNICAMP","UEC","21701","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Paula, JE; Esteves, GL; Mariz, G; Mendes, MJB",NA,"Brazil",NA,NA,"Parte aérea arbustiva, com sobolos desenvolvidos. Fruto maduro de cor roxa; folha coriácea. Frequente nas dunas.","UEC062000","1180","1979","02","22","Alagoas","Maceió, (dunas saco da Pedra).","Magnoliopsida",NA,"L.",NA,NA,NA,NA,"UEC062000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-01 16:27:53-03","UNICAMP","UEC","29424","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas e Silva",NA,"Brazil",NA,NA,"Subarbusto lenhoso, ca. de 10cm de altura, extendendo-se pela areia da praia, flor branca e fruto verde.","UEC061998","3378","1980","01","26","Bahia","Orla marítima ca. de 15 Km ao Sul de Olivença.","Magnoliopsida",NA,"L.",NA,NA,NA,NA,"UEC061998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-03-01 16:27:53-03","UNICAMP","UEC","39744","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS",NA,"Brazil",NA,NA,"Shrub to 4m. with spreading or, near strand margin, prostrate stems. Leaves coriaceous, bright green, slightly paler beneath. Petals white. Fruit green at first, becoming plum-coloured with soft white flesh.; Strand-line vegetation and","UEC061999","18067","1977","01","18","Bahia","47 Km. N. of Prado on the coast.","Magnoliopsida",NA,"L.","Prance, GT","Cumuruxatiba","-39.183333","-17.1","UEC061999",NA,NA,"1978","09",NA,"-39.183333","-17.1",NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-01 16:27:53-03","UNICAMP","UEC","50886","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Hatschbach, G; Silva, JM",NA,"Brazil",NA,NA,"Arbusto ramoso; 2m; flores alvescentes. Restinga arbustiva.","UEC061997","49501","1985","06","19","Bahia","Rod. p/ Nanuque.","Magnoliopsida",NA,"L.","Hatschbach, G","Caravelas","-39.2658004760742","-17.7318992614746","UEC061997",NA,NA,"1985","08",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"461","2021-03-01 16:27:53-03","UNICAMP","UEC","186759","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Costa, G; Aona, LYS; et al.",NA,"Brazil",NA,NA,"frutos verdes; restinga aberta","UEC116562","1029","2014","09","27","Bahia","depois da estação da Petrobrás","Magnoliopsida",NA,"L.",NA,"Jaguaripe","-38.8955993652344","-13.1133003234863",NA,NA,NA,NA,NA,NA,NA,NA,"41836","auto",NA,NA,NA,NA,NA,NA
"462","2021-03-01 16:27:53-03","UNICAMP","UEC","200789","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Sousa, VF",NA,"Brazil",NA,NA,"Arvoreta com cerca de 5m de altura, flores esbranquiçadas e frutos imaturos verdes.; Restinga.","UEC183281","108","2015","12","02","Rio Grande do Norte","Lagoa Amarela.","Magnoliopsida",NA,"L.","Sousa, VF","Nísia Floresta","-35.2085990905762","-6.09111022949219","UEC183281",NA,NA,"2015","12","02",NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA
"463","2019-08-20 10:09:27-03","UNICAMP","UEC","176188","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Nascimento-Junior, JE",NA,"Brazil",NA,NA,NA,"UEC029325","1115","2011","08","05","Sergipe","Terreno da Jazida Lev Terra, próximo ao Rio Pomong.","Magnoliopsida",NA,"L.",NA,"Santo Amaro das Brotas","-37.0544013977051","-10.7889003753662","UEC029325",NA,NA,NA,NA,NA,NA,NA,"21551","auto",NA,NA,NA,NA,NA,NA
"464","2019-11-19 14:05:47-03","UFRPE","PEUFR","34155","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","M. Alves",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,2m de altura; frequente.","PEUFR034155","879","1997","10","15","Bahia",NA,NA,NA,"L.","R.G. Barbosa Silva","Lauro de Freitas","-38.3525","-12.930556",NA,"20","20","2017","11","30","38º21'09W","12º55'50S",NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-19 14:05:47-03","UFRPE","PEUFR","32301","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","M. Oliveira; W. Andrade",NA,"Brasil",NA,NA,"Arbusto escandente; caule amarronzado com lenticelas; corola branca; estames brancos; fruto imaturo verde, maduro vermelho; ocasional.","PEUFR032301","526","2000","01","21","Pernambuco","Fazenda Estivas",NA,NA,"L.",NA,"Mata do Conde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-19 14:05:47-03","UFRPE","PEUFR","45062","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. Cantarelli",NA,"Brasil",NA,NA,"Arbtusto com cerca de 80cm de altura; flores alvas; frutos imaturos esverdeados e maduros róseos ou aroxeados, polpa branca, comestíveis.","PEUFR045062","642","2001","10","19","Pernambuco","Praia de Guadalupe",NA,NA,"L.",NA,"Serinhaém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-19 14:05:47-03","UFRPE","PEUFR","54472","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.A. Roque; B. Suellen; M.A.J. Sertão; R.S. Nascimento",NA,"Brasil",NA,NA,"Arbusto; Folhas verde-claras; Flores esbranquiçadas","PEUFR054472","2525","2018","12","04","Rio Grande do Norte","Parque Estadual Dunas do Natal Jornalista Luiz Maria Alves; Boque dos Namorados",NA,NA,"L.",NA,"Natal","-35.191944","-5.813056",NA,"42","42",NA,NA,NA,"35°11'31''W","5°48'47''S",NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-19 14:05:47-03","UFRPE","PEUFR","44333","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","S.S. Lira; A. Vicente; J. Urbano; Alyson",NA,"Brasil",NA,NA,"Arbusto com cerca de 70cm de altura; cálice verde claro; pétalas brancas; botões verdes; frutos imaturos verdes com manchas vináceo.","PEUFR044333","641","2003","09","19","Pernambuco","Praia do Porto",NA,NA,"L.",NA,"Barreiros","-35.1864013671875","-8.81832981109619",NA,NA,NA,NA,NA,NA,NA,NA,"24696","auto",NA,NA,NA,NA,NA,NA
"469","2019-11-19 14:05:47-03","UFRPE","PEUFR","17679","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.M. Miranda; J. Elias de Paula; S. Lucas; A. Peixoto",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,20m de altura; caule marrom, lenticelado; folhas coriáceas; flores alvas; frutos imaturos verdes.","PEUFR017679","2039","1994","10","18","Pernambuco",NA,NA,NA,"L.","R.G. Barbosa Silva","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"2017","11","30",NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"470","2019-11-19 14:05:47-03","UFRPE","PEUFR","28743","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. Laurênio; M.F.A. Lucena; M.R.C. Sales de Melo; V. Santos",NA,"Brasil",NA,NA,"Arbusto com cerca de 1m de altura; botões verdes; corola branca; frutos imaturos verdes e maduros vermelho-ameixa-fresca; ocorrência frequente.","PEUFR028743","839","1998","03","10","Pernambuco","Estrada transversal à estrada que leva ao Caesar Park Resort.",NA,NA,"L.","A. Laurênio","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"1999","08",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"471","2019-11-19 14:05:47-03","UFRPE","PEUFR","28767","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","cf. icaco","Chrysobalanus cf. icaco","Marcus; Rosineide",NA,"Brasil",NA,NA,"Suco da casca e raízes serve para tingir redes de pesca; fruto comestível.","PEUFR028767",NA,"1992","05","02","Pernambuco","Coroa de Avião",NA,NA,"L.","C.G. Ladjane","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,"1992","06","04",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"472","2019-11-19 14:05:47-03","UFRPE","PEUFR","31503","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Marcus; Rosineide",NA,"Brasil",NA,NA,"Planta fixadora de dunas, comum em áreas litorâneas das américas; suco da casca e raízes serve para tingir redes de pesca; fruto comestível.","PEUFR031503",NA,"1992","05","02","Pernambuco","Coroa de Avião",NA,NA,"L.","C.G. Ladjane","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"473","2019-11-19 14:05:47-03","UFRPE","PEUFR","1762","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Regadas-Viana; L. Lan; W.T. Ormand; J.C. Olachline; J. Lorêdo Jr.",NA,"Brasil",NA,NA,NA,"PEUFR001762","878","1953","08","17","Rio de Janeiro","Arraial do Cabo",NA,NA,"L.","M.F.A. Lucena","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,"2000","01","11",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"474","2019-11-19 14:05:47-03","UFRPE","PEUFR","38513","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Nelly; E.B. Almeida",NA,"Brasil",NA,NA,"Arbusto; cálice e corola brancos.","PEUFR038513","4","1999","09","15","Rio Grande do Norte","Santuário Ecológico de Pipa",NA,NA,"L.","E.B. Almeida","Tibau do Sul","-35.0918998718262","-6.18666982650757",NA,NA,NA,"2001","05","09",NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA
"475","2019-11-19 14:05:47-03","UFRPE","PEUFR","31512","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Nelly; E.B. Almeida",NA,"Brasil",NA,NA,"Arbusto; cálice e corola brancos.","PEUFR031512","20","1999","09","15","Rio Grande do Norte","Santuário Ecológico de Pipa",NA,NA,"L.","E.B. Almeida","Tibau do Sul","-35.0918998718262","-6.18666982650757",NA,NA,NA,"2001","05","09",NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA
"476","2020-04-22 16:18:29-03","UFPB","JPB","23027","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Alves, M; Costa e Silva, M; Loyola, M; Rocha, EA; Gomes, V; Gonçalves, F; Jupiassú, J; Li","Southern America","Brasil",NA,NA,"; HABITAT: Restinga aberta.; DESC: Arbusto com ca. de 12mde alt.; frequente.","JPB0023027","879","1997","10","15","Bahia","Dunas do Aeroporto, lagoa próxima a Itapoã.","Angiosperma","Dicotyledon","L.",NA,"Lauro de Freitas","-38.3525","-12.930556",NA,"20","20",NA,NA,NA,"-38.3525","-12.930556",NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-04-22 16:18:29-03","UFPB","JPB","1525","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Xavier, LP","Southern America","Brasil",NA,NA,NA,NA,"JPB1525","1947","09","18","Paraíba",NA,"Angiosperma","Dicotyledon","L.",NA,"João Pessoa","-34.863056","-7.115",NA,"47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-05-19 17:48:19-03","UFPB","JPB","2930","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Alves, E","Southern America","Brasil",NA,NA,NA,NA,"JPB2930","1966","10","30","Paraíba","Praia do Bessa","Angiosperma","Dicotyledon","L.",NA,"João Pessoa","-34.863056","-7.115",NA,"47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-04-22 16:18:29-03","UFPB","JPB","34582","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Lourenço, AR","Southern America","Brasil",NA,NA,"; DESC: Frutos marrons, hábito arbustivo/arboreo.",NA,"97","2005","07","30","Rio Grande do Norte","RPPN Mata Estrela, Tabuleiro","Angiosperma","Dicotyledon","L.",NA,"Baía Formosa","-35.023558","-6.374122",NA,"54","54",NA,NA,NA,"-35.023558","-6.374122",NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-04-22 16:18:29-03","UFPB","JPB","7365","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Miranda, CAB de","Southern America","Brasil",NA,NA,NA,NA,"JPB7365","1977","09","21","Paraíba",NA,"Angiosperma","Dicotyledon","L.",NA,"João Pessoa","-34.863056","-7.115",NA,"47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-05-27 09:24:55-03","UFPB","JPB","34885","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gadelha Neto, PC; Pontes, RA; Dantas, DHM","Southern America","Brasil",NA,NA,"; DESC: Arbustivo com ca. de 1,5cm, retorcido de folhas crassas. Vegetando em solo arenoso sobre falésia. Flor branca.",NA,"1457","2005","07","28","Paraíba","Área de Preservação Permanente de Tambaba","Angiosperma","Dicotyledon","L.",NA,"Conde","-34.9075","-7.26",NA,"112","112",NA,NA,NA,"-34.9075","-7.26",NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-04-22 16:18:29-03","UFPB","JPB","35809","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Lourenço, AR","Southern America","Brasil",NA,NA,"; DESC: Vulgo Guajiru. Fruto de cor vinho.",NA,"166","2006","03","29","Rio Grande do Norte","RPPN Mata Estrela, Restinga","Angiosperma","Dicotyledon","L.",NA,"Baía Formosa","-35.023558","-6.374122",NA,"54","54",NA,NA,NA,"-35.023558","-6.374122",NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-04-22 16:18:29-03","UFPB","JPB","36157","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Agra, MF; Pontes, RA; Carvalho, VC","Southern America","Brasil",NA,NA,NA,NA,"6251","2003","03","01","Paraíba","Parque Estadual da Pedra da Boca, Pedra da Boca","Angiosperma","Dicotyledon","L.","Marques, MF","Araruna","-35.683333","-6.45",NA,NA,NA,"2010","05","21","-35.683333","-6.45",NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-04-22 16:18:29-03","UFPB","JPB","37899","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Agra, MF; Silva, TMS; Rocha, EA","Southern America","Brasil",NA,NA,NA,NA,"6746","2006","04","27","Paraíba","Praia de Jacumã","Angiosperma","Dicotyledon","L.","Agra, MF","Conde","-34.9075","-7.26",NA,"112","112","2006",NA,NA,"-34.9075","-7.26",NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-04-22 16:18:29-03","UFPB","JPB","38011","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gadelha Neto, PC; Lima, IB; Pontes, RA; Lima, RS; Silva, CS","Southern America","Brasil",NA,NA,"; DESC: Árvore com cerca de 4m, bastante ramificada. Folhas simples alternas, coriáceas. Flores brancas. Frutos suculentos subglobosos, arroxeados. Comestível.",NA,"1917","2007","10","18","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Areno-argiloso","Angiosperma","Dicotyledon","L.",NA,"Mataraca","-34.978633","-6.493619",NA,NA,NA,NA,NA,NA,"-34.978633","-6.493619",NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-05-27 09:24:55-03","UFPB","JPB","41324","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Brito, MFM; Pessoa, MC; Lima, JR; Santiago, C","Southern America","Brasil",NA,NA,"; HABITAT: Mata de Tabuleiro.; DESC: Arbusto, 50-60 cm alt. Cálice verde com lacínios castanhos. Corola alva. Frutos verdes com tons castanhos.","JPB0041324","56","2008","09","05","Paraíba","Área de Preservação Permanente de Tambaba, Loteamento Colinas de Conde.","Angiosperma","Dicotyledon","L.","Lima, RB","Conde","-34.9075","-7.26",NA,"112","112","2009","04","16","-34.9075","-7.26",NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-05-25 12:21:52-03","UFPB","JPB","4308-2","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Agra, MF","Southern America","Brasil",NA,NA,NA,NA,"JPB4308","1981","05","20","Paraíba",NA,"Angiosperma","Dicotyledon","L.",NA,"João Pessoa","-34.863056","-7.115",NA,"47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-05-28 21:07:37-03","UFPB","JPB","4519","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Moura, OT","Southern America","Brasil",NA,NA,"; DESC: Medicinal",NA,"70","1980","11","06","Paraíba","Praia","Angiosperma","Dicotyledon","L.",NA,"Lucena","-34.868611","-6.900556",NA,"3","3",NA,NA,NA,"-34.868611","-6.900556",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-04-22 16:18:29-03","UFPB","JPB","45943","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Pontes, RA; Freitas, GB","Southern America","Brasil",NA,NA,"; DESC: Planta rabustiva ramificada, escandente. Folhas verdes, escuras, coriáceas. Flores amareladas, frutos globosos verdes quando imaturos, vináceos quando maduros.",NA,"660","2010","11","17","Rio Grande do Norte","RPPN Mata Estrela, Lagoa de Araruana (coca cola). Àrea de tabuleiro arenoso.","Angiosperma","Dicotyledon","L.","Pontes, RA","Baía Formosa","-35.007778","-6.369444",NA,"4","4","2010","12","13","-35.007778","-6.369444",NA,NA,NA,NA,NA,NA,NA,NA
