"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount"
"150","2021-03-04 15:46:06-03","IF","SPSF","40118","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","C.R.Lima & R.Cielo-Filho & J.B.Baitello","60","2008","05","28","América do Sul","Brasil","SP","Estação Ecológica","-49.081389","-24.073056",NA,"COLETA: Arbusto, frutos grandes verdes e maduro.;",NA,NA,"Itapeva",NA,NA,"R.S.Almeida",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"151","2021-03-04 15:46:06-03","IF","SPSF","40174","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","R.Cielo-Filho & C.R.Lima & J.B.Baitello","739","2008","05","29","América do Sul","Brasil","SP","Estação Ecológica","-49.068056","-24.080833",NA,"COLETA: Árvore 8 m, fruto verde.;",NA,NA,"Itapeva",NA,NA,"R.S.Almeida",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"152","2021-03-04 15:46:06-03","IF","SPSF","40571","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","R.Cielo-Filho & J.B.Baitello & C.R.Lima","781","2008","08","28","América do Sul","Brasil","SP","Estação Experimental","-49.063611","-24.068333",NA,"COLETA: Árvore 3 m, frutos alaranjados.;",NA,NA,"Itapeva",NA,NA,"R.S.Almeida",NA,NA,NA,NA,NA,"2008","09","01","Magnoliopsida",NA,NA
"153","2021-03-04 15:46:06-03","IF","SPSF","49507","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart. ex DC.","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","101","2014","10","08","América do Sul","Brasil","SP","Estrada para Pico do Ataque","-45.176111","-22.613611",NA,"COLETA: Arvoreta, 1m; Pétalas brancas de ápice rosado.; GEOGRAFIA: Beira de estrada, Floresta Ombrófila Densa (Zona 23K);",NA,NA,"Piquete","1470","1470","M.G.K.Cornia",NA,NA,NA,NA,NA,"2015","03","13","Magnoliopsida",NA,NA
"154","2021-03-04 15:46:06-03","IF","SPSF","13764","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"M.J.Robim","660","1990","08","14","América do Sul","Brasil","SP","Fazenda Silvestre, Nucleo Indaia","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3,5m altura; frutos verdes.; GEOGRAFIA: Próximo à Trilha da Pedreira.;",NA,NA,"Campos do Jordão",NA,NA,"L.Macias","21048","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"155","2021-03-04 15:46:06-03","IF","SPSF","21464","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"J.V.Pereira",NA,"1997","05","08","América do Sul","Brasil","SP","Intervales","-48.3600006103516","-24.0900001525879",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Ribeirão Grande",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"156","2021-03-04 15:46:06-03","IF","SPSF","37542","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F. A. R. D. P. Arzolla & G.C.R.de Paula & M.O.Leite & J.R.dos Santos","1156","2005","08","19","América do Sul","Brasil","SP","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: Árvore, 8 metros, frutos de coloração laranja.; GEOGRAFIA: Morro do Pavão, Floresta Ombrófila Densa Montana.;",NA,NA,"São Paulo",NA,NA,"F. A. R. D. P. Arzolla","53584","auto",NA,NA,NA,"2007","12","05","Magnoliopsida",NA,NA
"157","2021-03-04 15:46:06-03","IF","SPSF","28343","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"J.A.Pastore & C.Moura","1081","2001","08","17","América do Sul","Brasil","SP","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,NA,"São Vicente",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"158","2021-03-04 15:46:06-03","IF","SPSF","16742","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","R.Romero & N.Roque","359","1991","08","24","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto escandente; frutos amarelos.; GEOGRAFIA: Mangue Doce;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"159","2021-03-04 15:46:06-03","IF","SPSF","16747","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","R.Romero","358","1991","08","24","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m altura, frutos marrons.; GEOGRAFIA: Estrada da Casa da Farinha; trilha do Corisco.;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"160","2021-03-04 15:46:06-03","IF","SPSF","16752","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","R.Romero","11","1990","05","06","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta de brejo,sem espinhos, 4m altura; frutos verdes.; GEOGRAFIA: Trilha para a Vila Picinguaba;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"161","2021-03-04 15:46:06-03","IF","SPSF","16767","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A.Furlan","1109","1989","12","10","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta inerme, 6m altura, frutos amarelos.; GEOGRAFIA: Estrada da Casa da Farinha;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"162","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Schott, HW","4965d. 769",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in provincia Rio de Janeiro ad Serra Tingua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Gardner, G","449",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Saldanha da Gama, J de","8397",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in Serra dos Orgâos","-43.2075","-22.9028",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Glaziou, AFM","12042",NA,NA,NA,NA,"?",NA,"probabiliter in eadem provincia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Glaziou, AFM","14917",NA,NA,NA,NA,"?",NA,"probabiliter in eadem provincia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:13:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Glaziou, AFM","1603",NA,NA,NA,NA,"?",NA,"probabiliter in eadem provincia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:18:12-03","IBt","SP","195710","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Custodio Filho, A","1870","1983","11","14",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"Árvore 6 m, frutos",NA,NA,"Biritiba-Mirim","890","950","Gomes, M",NA,NA,NA,"-45.866667","-23.633333","1996","04","26",NA,NA,NA
"170","2019-11-21 10:18:12-03","IBt","SP","195717","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Custodio Filho, A","2149","1983","12","29",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"Árvore 6 m, flores brancas",NA,NA,"Biritiba-Mirim","890","950","Macias, L",NA,NA,NA,"-45.866667","-23.633333","2001","08",NA,NA,NA,NA
"171","2019-11-21 10:18:14-03","IBt","SP","266652","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Pessoa, SVA; et al.","473","1989","08","03",NA,"Brasil","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima, Picada para Pedra Bicuda","-42.05","-22",NA,NA,NA,NA,"Nova Friburgo",NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:18:14-03","IBt","SP","295636","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Garcia, RJF; et al.","873","1996","05","15",NA,"Brasil","São Paulo","Distrito Parelheiros, matas ao redor da Represa Billings","-46.691667","-23.851667",NA,NA,NA,NA,"São Paulo",NA,NA,"Kinoshita, LS",NA,NA,NA,"-46.691667","-23.851667","2004","02",NA,NA,NA,NA
"173","2019-11-21 10:18:14-03","IBt","SP","300365","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Toniato, MTZ; et al.","30158","1993","11","10",NA,"Brasil","São Paulo","Trilha do Corisco","-44.816667","-23.333333",NA,NA,NA,NA,"Ubatuba",NA,NA,"Kinoshita, LS",NA,NA,NA,"-44.816667","-23.333333","2004","02",NA,NA,NA,NA
"174","2019-11-21 10:18:14-03","IBt","SP","305994","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Garcia, RJF; et al.","972","1996","12","19",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha para rio Embu-Guaçu","-46.733611","-23.987778",NA,NA,NA,NA,"São Paulo",NA,NA,"Kinoshita, LS",NA,NA,NA,"-46.733611","-23.987778","2004","02",NA,NA,NA,NA
"175","2019-11-21 10:18:14-03","IBt","SP","310687","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Franciosi, ERN; et al.","26","1996","12","16",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.993333","-23.245833",NA,NA,NA,NA,"Cunha",NA,NA,"Jung Mendaçolli, SL",NA,NA,NA,"-44.993333","-23.245833","1997","02","21",NA,NA,NA
"176","2019-11-21 10:18:14-03","IBt","SP","310697","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Ferretti, AR; et al.","53","1996","12","13",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar. Núcleo Cunha, trilha da Pedreira","-45.004722","-23.239444",NA,NA,NA,NA,"Cunha",NA,NA,"Kinoshita, LS",NA,NA,NA,"-45.004722","-23.239444","2004","02",NA,NA,NA,NA
"177","2019-11-21 10:18:14-03","IBt","SP","32852","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","s.col.","s.n.","1934","12",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kinoshita, LS",NA,NA,NA,NA,NA,"2004","03",NA,NA,NA,NA
"178","2019-11-21 10:18:12-03","IBt","SP","19747","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Vasconcellos, S","s.n.","1901","01","25",NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-22 10:13:52-03","IBt","SP","314387","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Martinelli, G; et al.","13443","1989","08","01",NA,"Brasil","Rio de Janeiro","Ilha da Cotia, floresta Atlântica ao nível do mar","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Parati",NA,NA,"Gomes, M","34470","auto",NA,NA,NA,"1996","09","19",NA,NA,NA
"180","2019-11-21 10:18:12-03","IBt","SP","194485","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rosa, P","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Caminho da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:18:14-03","IBt","SP","335629","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rossi, L; et al.","2025","1998","11","17",NA,"Brasil","São Paulo","Fazenda da Familia Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,"Kinoshita, LS","37616","auto",NA,NA,NA,"2004","02",NA,NA,NA,NA
"182","2019-11-21 10:18:14-03","IBt","SP","335630","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Martins, SE; et al.","331","1998","11","17",NA,"Brasil","São Paulo","Fazenda da Familia Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,"Kinoshita, LS","37616","auto",NA,NA,NA,"2004","02",NA,NA,NA,NA
"183","2019-11-21 10:18:14-03","IBt","SP","288277","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Kirizawa, M; et al.","3180","1995","08","21",NA,"Brasil","São Paulo","Rodovia BR 101, km 216 loteamento Chácaras de Itapanhau","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,"Macias, L","37616","auto",NA,NA,NA,"2007",NA,NA,NA,NA,NA
"184","2019-11-21 10:18:14-03","IBt","SP","200989","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Barros, F","931","1983","09","14",NA,"Brasil","São Paulo","Ilha do Cardoso, Margens do rio Perequê, próximo ao Morro de Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Cananéia",NA,NA,"Kinoshita, LS","37574","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"185","2019-11-21 10:18:14-03","IBt","SP","251751","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Costa, MP; Cordeiro, I; Rossi, L; Anunciação, EA","75","1991","12","14",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Às margens do Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"Anunciação, EA","55628","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA
"186","2019-11-21 10:18:14-03","IBt","SP","244679","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Mamede, MCH; Rossi, L; Cordeiro, I","283","1990","06","21",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Beira do Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"Anunciação, EA","55628","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA
"187","2019-11-21 10:18:14-03","IBt","SP","252717","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rossi, L","970","1991","11","28",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"Anunciação, EA","55628","auto",NA,NA,NA,"1992","11","16",NA,NA,NA
"188","2019-11-21 10:18:14-03","IBt","SP","258549","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Anunciação, EA; Aragaki, S; Yoshioka, CM","188","1993","03","07",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, pocinho do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"Anunciação, EA","55628","auto",NA,NA,NA,"1993","08","17",NA,NA,NA
"189","2019-11-21 10:18:14-03","IBt","SP","249134","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rossi, L; Kawall, MA","897","1991","05","16",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilah para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"Anunciação, EA","55628","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA
"190","2019-11-21 10:18:14-03","IBt","SP","298025","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Corrêa, MA; et al.","78","1996","05","24",NA,"Brasil","São Paulo","Fazenda Intervales, estrada para Guapiara","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Iporanga",NA,NA,"Kinoshita, LS","38740","auto",NA,NA,NA,"2004","02",NA,NA,NA,NA
"191","2019-11-21 10:18:12-03","IBt","SP","1775","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Hoehne, FC","s.n.","1918","04","10",NA,"Brasil","São Paulo","Bairro Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"Kinoshita, LS","53584","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"192","2019-11-21 10:18:12-03","IBt","SP","122801","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Kuhlmann, M","3392","1945","11","14",NA,"Brasil","São Paulo","Jardim Botânico, Estrada junto a ca. da divisa do Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"Kinoshita, LS","53584","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"193","2019-11-21 10:18:14-03","IBt","SP","426949","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Shirasuna, RT","2333","2009","04","14",NA,"Brasil","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"Capistrano, TR","53584","auto",NA,NA,NA,"2009","04","23",NA,NA,NA
"194","2019-11-21 10:18:14-03","IBt","SP","28305","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Hoehne, FC","s.n.","1931","09","30",NA,"Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"Kinoshita, LS","53584","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"195","2019-11-21 10:18:14-03","IBt","SP","247073","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Cruz, AMR; Câmara, MC","s.n.","1976","09","30",NA,"Brasil","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"Kinoshita, LS","53584","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
