"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"888","2020-07-23 12:06:30-03","CEPLAC","CEPEC","88974","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii",NA,"M. L. Guedes","7842","2001","01","23",NA,"Brasil","Bahia","MORPARÁ","6Km de Morpará para Brotas de Macaúbas.","-43.266667","-11.55",NA,NA,NA,NA,NA,NA,"M. Martins",NA,NA,NA,NA,NA,"43W16'0","11S33'0",NA,NA,NA,NA,"14/04/2011",NA,NA
"889","2020-07-23 12:06:30-03","CEPLAC","CEPEC","13350","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii",NA,"G. Lisboa","3",NA,NA,NA,NA,"Brasil","Bahia","BELMONTE","Estrada Gregório Bondar/Barrolandia.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"<ll>dwc_commonname:</ll> Mandioca-brava",NA,NA,"A. C. Allem",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto","30/11/1983",NA,NA
"890","2020-07-23 12:06:30-03","CEPLAC","CEPEC","54891","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii",NA,"A. M. de Carvalho","3935","1992","03","22",NA,"Brasil","Bahia","tucano","Ca. 23Km na estradade Tucano para Euclides da Cunha.","-38.7867012023926","-10.9631004333496",NA,NA,NA,NA,NA,NA,"M. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55392","auto","14/04/2011",NA,NA
"891","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","248","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis glaziovii","(Müll.Arg.) Allem","Lima, J.L.S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Álcool","<ll>dwc_commonname:</ll> Maniçoba",NA,NA,NA,"glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","215","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis glaziovii","(Müll.Arg.) Allem","S/C",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Álcool","<ll>dwc_commonname:</ll> Maniçoba",NA,NA,NA,"glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-01 14:57:52-03","UnB","UB","151378","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","Ule","Oliveira, JE","1219","1943","01","27","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação esperimental.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Árvore 7m.; Cultivada.",NA,NA,"Steyermark, JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"894","2019-11-01 14:57:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Grattapaglia, D","10","1985","03","12","Southern America","Brasil","Distrito Federal","Brasília","Estação Biológica UnB - Coleção viva de germoplasma","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Nº cultivo 554; Arbusto alto com aproximadamente 3 m de altura; flores amarelo esverdeadas com pigmentação púrpura",NA,NA,"Nassar, NMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"895","2019-11-01 14:57:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","Farinasso, HC; Rocha, FRA","A6","2018","12","12","Southern America","Brasil","Distrito Federal","Brasília","Estação Experimental de Biologia da Universidade de Brasília","-48.471222","-16.238056","8","8",NA,"Árvore, a face ventral da flor roxa e branca; Planta originária da caatinga e cultivada na estação experimental",NA,NA,"Farinasso, HC",NA,NA,"2019","01","24","-48.471222","-16.238056",NA,NA,NA,NA,NA,NA,NA
"896","2019-11-01 14:57:54-03","UnB","UB","200742","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","Walter, BMT; et al.","6615","2014","01","24","Southern America","Brasil","Piauí","Jaicós","Região do Croazal, estrada de Jaicós (BR) para a região do Rio Itaim (Caboclos)","-41.227222","-7.4525","390","390",NA,"Arbusto 3m. Flor creme. Frutos imaturos verdes; Caatinga arbustivo-arbórea antropizada. Relevo plano. Solo arenoso",NA,NA,"Mendoza, M",NA,NA,"2014","02","18","-41.227222","-7.4525",NA,NA,NA,NA,NA,NA,NA
"897","2019-11-01 14:57:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","Grattapaglia, D","9","1985","02","14","Southern America","Brasil","Distrito Federal","Brasília","Estação Biológica da UnB- Coleção viva de germoplasma","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Nº cultivo 545; Árvore de aproximadamente 4 m de altura",NA,NA,"Nassar, NMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"898","2014-10-09 13:58:18-03","UHH","HBG","515962","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","Ule","Ule, E.","7142","1906","12",NA,"South America","Brazil",NA,NA,"Estado de Bahía, Catinga bei Remanso",NA,NA,NA,NA,NA,"E. Ule: Herbarium Brasiliense; Manicoba brava, Bl. weiss-gelblich, Bäumchen 2-5 m NEOTROP; Herbarium Hamburgense evacuated and inaccessible 1943-1992","HBG515962","HBG515962",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-02-08 12:41:13-03","UFRGS","ICN","033031","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","Waechter, JL","442","1976","01","20","América do Sul","Brasil","PE","Sertania","Fazenda Peter Penic","-37.2644004821777","-8.07361030578613",NA,NA,NA,"Flores verde-amareladas; tóxicas para o gado.",NA,NA,"Silva, MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53124","auto",NA,NA,NA
"900","2020-09-17 10:40:44-03","UEPA","MFS","006812","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Silva, GC","45","2016","01","26",NA,"Brasil","Pará","Altamira","Casa Nazareno RUC Água Azul","-52.219614","-3.194067",NA,NA,NA,"Arbusto de 1,20m de altura.","MFS006812","MFS006812 MFS006812_e","Silva, CAS da",NA,NA,NA,NA,NA,"-52.219614","-3.194067",NA,NA,NA,NA,NA,NA,NA
"901","2021-04-05 12:33:18-03","UNIVASF","HVASF","14898","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","N.M. Almeida","12","2012","01","24","América do Sul","Brasil","Pernambuco","Salgueiro","Lote 2, Povoado de Umãs na base da Serra do Livramento. Parcela permanente do monitoramento PMN4, parcela 2","-39.270563","-8.203733","431","431",NA,"Árvore com 5 m de alt., folhas palmatilobadas. Inflorescência cimosa, presença de botões florais localizados no ápice do ramo foliar. Indivíduo 14.","HVASF014898",NA,"C.O. Souza",NA,NA,"2012","02","15","-39.270563","-8.203733","U",NA,NA,NA,NA,NA,NA
"902","2021-04-05 12:33:18-03","UNIVASF","HVASF","118","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.A. Siqueira Filho","1603","2006","04","22","América do Sul","Brasil","Bahia","Curaçá","Fazenda Ouricuri","-39.602555","-9.352555","515","515",NA,"Árvore ca. 4m alt. Copa ampla. Caule acinzentado, ritidoma desprendendo-se em faixas transversais revolutas. Folhas palmadas, ovais, com cerosidade. Fruto cápsula globosa com estrias.","HVASF000118",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-39.602555","-9.352555","U",NA,NA,NA,NA,NA,NA
"903","2021-04-05 12:33:18-03","UNIVASF","HVASF","19651","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","F.F.S. Silva","720","2013","02","05","América do Sul","Brasil","Pernambuco","Verdejante","VPR Pilões. Área de Supressão Vegetal (ASV) em área destinada a irrigação I2-24","-39.033861","-7.874722","521","521",NA,"Árvore, ca. de 8m alt.. Botões florais vináceos.","HVASF019651","HVASF019651_v01 HVASF019651_v02","M.L.L. Martins",NA,NA,"2013","12","19","-39.033861","-7.874722","U",NA,NA,NA,NA,NA,NA
"904","2021-04-05 12:33:18-03","UNIVASF","HVASF","14562","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","F. Socolowski","61","2012","03","15","América do Sul","Brasil","Paraíba","São José de Piranhas","Lote 14, Serra do Braga, Desemboque do Cuncas I","-38.623611","-7.167783","422","422",NA,"Arvoreta, ca. de 3m alt.. Folhas simples, alternas, palmadas. Frutos verdes.","HVASF014562",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.623611","-7.167783","U",NA,NA,NA,NA,NA,NA
"905","2021-04-05 12:33:18-03","UNIVASF","HVASF","20237","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2734","2013","04","04","América do Sul","Brasil","Ceará","Jati","Fazenda Oiti, Serra de São Francisco,Parcela de monitoramento 10.3","-39.005611","-7.714916","511","511",NA,"Árvore com ca. de 8m de altura. Frutos imaturos verdes.","HVASF020237",NA,"R.A. Silva",NA,NA,"2013","06","06","-39.005611","-7.714916","U",NA,NA,NA,NA,NA,NA
"906","2021-04-05 12:33:18-03","UNIVASF","HVASF","2890","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","M.M. Coelho","93","2009","01","21","América do Sul","Brasil","Pernambuco","Petrolina","Fazenda Experimental - UNIVASF,","-40.55025","-9.316916","400","400",NA,"Subarbusto com ca. de 1,5 m de alt. Folhas palmadas ovais com cerosidades. Presença de botões florais. Solo predominante latossolo vermelho-amarelo Parcela das emas.","HVASF002890",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-40.550250","-9.316916","U",NA,NA,NA,NA,NA,NA
"907","2021-04-05 12:33:18-03","UNIVASF","HVASF","19064","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2515","2013","01","15","América do Sul","Brasil","Pernambuco","Salgueiro","Próximo à parcela PMN 4.2","-39.270611","-8.203555","414","414",NA,"Árvore com ca. de 4m de altura. Botões florais em tons brancos e verdes.","HVASF019064",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.270611","-8.203555","U",NA,NA,NA,NA,NA,NA
"908","2021-04-05 12:33:18-03","UNIVASF","HVASF","19369","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","2352","2013","01","29","América do Sul","Brasil","Paraíba","Bonito de Santa Fé","Sítio Juazeirinho","-38.524677","-7.330588","619","619",NA,"Árvore com ca. de 3,50m alt.. Folha simples e alterna. Botões verdes. Flor roxa.","HVASF019369",NA,"V.M. Cotarelli",NA,NA,"2013","03","01","-38.524677","-7.330588","U",NA,NA,NA,NA,NA,NA
"909","2021-04-05 12:33:18-03","UNIVASF","HVASF","18602","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D.G. Oliveira","812","2012","12","14","América do Sul","Brasil","Pernambuco","Floresta","Trecho do canal da transposição, próximo ao Reservatório Areias","-38.331972","-8.728222","362","362",NA,"Arvoreta ca. de 3,5m alt.. Caule acizentado, com desprendimento de ritidoma. Folhas simples, lobadas, alternas, glabras. Flores com sépalas esverdeadas, estames amarelos.","HVASF018602",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.331972","-8.728222","U",NA,NA,NA,NA,NA,NA
"910","2021-04-05 12:33:18-03","UNIVASF","HVASF","14636","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","F.F. Onofre","295","2012","04","18","América do Sul","Brasil","Pernambuco","Custódia","Reservatório Copiti","-37.710444","-8.261638","518","518",NA,"Arvoreta com ca. de 1 m. alt.. Folhas lobadas, alternas com estípulas. Flores amarelas. DAS=12 cm.","HVASF014636",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.710444","-8.261638","U",NA,NA,NA,NA,NA,NA
"911","2021-04-05 12:33:18-03","UNIVASF","HVASF","22987","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.A. Siqueira Filho","3661","2015","12","17","América do Sul","Brasil","Bahia","Sento Sé","Grota das Minas, subida da Serra, próximo ao Brejo da Brásida",NA,NA,"477","477",NA,"Arvoreta ca. de 2,0 m alt. Látex branco. Botões florais verde-amarelados. Folha palmatinérvea.","HVASF022987","HVASF022987_02 HVASF022987_03 HVASF022987_04 HVASF022987_v01","J.C.R. Mendes",NA,NA,"2019","02","20","9999.000000","9999.000000","U",NA,NA,NA,NA,NA,NA
"912","2021-04-05 12:33:18-03","UNIVASF","HVASF","2906","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J. Antunes","95","2009","01","22","América do Sul","Brasil","Pernambuco","Floresta","próximo a Barragem de Areias","-38.333888","-8.717222","122","122",NA,"Arvoreta, ca. 3m alt. Caule verde-vináceo, presença de látex transparente. Sépalas esverdeadas, disco nectarífero, ovário verde, estilete alvo. Presença de botões. Vegetação Caatinga (Savana estépica arborizada). Solo Neossolos litólicos eutróficos, Planossolos natricos orticos.","HVASF002906",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-38.333888","-8.717222","U",NA,NA,NA,NA,NA,NA
"913","2021-04-05 12:33:18-03","UNIVASF","HVASF","21669","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","3067","2013","11","06","América do Sul","Brasil","Ceará","Penaforte","Área de Supressão Vegetal (ASV), desvio da BR 116, margem da BR","-39.076333","-7.792944","503","503",NA,"Subarbusto com ca. de 2,50m alt.. Folha simples, alterna, com a face abaxial verde opaco e a face adaxial verde. Botões verdes.","HVASF021669",NA,"V.M. Cotarelli",NA,NA,"2013","12","19","-39.076333","-7.792944","U",NA,NA,NA,NA,NA,NA
"914","2021-04-05 12:33:18-03","UNIVASF","HVASF","20353","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2587","2013","01","31","América do Sul","Brasil","Pernambuco","Serrita","Flona 2.4, acesso pela Fazenda de Sr. Milton, área de pastagem bovina","-39.427777","-7.955944","433","433",NA,"Árvore com ca. de 7m de altura. Flores e botões florais verdes. Ind. 14.","HVASF020353",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.427777","-7.955944","U",NA,NA,NA,NA,NA,NA
"915","2021-04-05 12:33:18-03","UNIVASF","HVASF","21197","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","2972","2013","07","31","América do Sul","Brasil","Pernambuco","São José do Belmonte","Sítio Bananeira","-38.635977","-7.780586","781","781",NA,"Subarbusto com ca. de 2,00m alt.. Folha simples e alterna. Com a face adaxial verde e a face abaxial verde opaco. Fruto verde.","HVASF021197",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.635977","-7.780586","U",NA,NA,NA,NA,NA,NA
"916","2021-04-05 12:33:18-03","UNIVASF","HVASF","20359","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","cf. carthagenensis","Manihot cf. carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2593","2013","02","20","América do Sul","Brasil","Pernambuco","Salgueiro","Parcela de monitoramento PMN 4.2","-39.270555","-8.203694","431","431",NA,"Árvore ca. de 6m de altura. Flores roxas. Ind. 26.","HVASF020359",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.270555","-8.203694","U",NA,NA,NA,NA,NA,NA
"917","2021-04-05 12:33:18-03","UNIVASF","HVASF","7715","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. Araújo","1028","2010","01","12","América do Sul","Brasil","Pernambuco","Cabrobó","Caminho para a Serra de Monte Santo","-39.205027","-8.309694","490","490",NA,"Árvore. Flores verde pálido, castanho internamente.","HVASF007715","HVASF007715_v01 HVASF007715_v02","M.L.L. Martins",NA,NA,"2011","05","17","-39.205027","-8.309694","U",NA,NA,NA,NA,NA,NA
"918","2021-04-05 12:33:18-03","UNIVASF","HVASF","2745","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.R. Maciel","679","2009","01","21","América do Sul","Brasil","Pernambuco","Cabrobó","Área do Canal.","-39.436111","-8.455388","378","378",NA,"arvoreta, ca. De 5m alt., látex incolor aquoso. Flores esverdeadas. Caatinga arbustiva arbórea aberta Subida de serra. Solo pedregoso.","HVASF002745",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-39.436111","-8.455388","U",NA,NA,NA,NA,NA,NA
"919","2021-04-05 12:33:18-03","UNIVASF","HVASF","3289","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.G. Carvalho-Sobrinho","1895","2009","02","04","América do Sul","Brasil","Pernambuco","Cabrobó","Área do PISF, próximo ao Reservatório Tucutu, ca. 13 km NW da cidade. Mata ciliar","-39.426638","-8.449111","355","355",NA,"Árvore ca. 3m alt. Flores com pétalas de base esverdeada e lacínios esbranquiçados, filetes brancos, anteras amarelas. Frutos imaturos verdes. Látex branco.","HVASF003289",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-39.426638","-8.449111","U",NA,NA,NA,NA,NA,NA
"920","2021-04-05 12:33:18-03","UNIVASF","HVASF","20417","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2801","2013","04","25","América do Sul","Brasil","Pernambuco","Sertânia","Área de abrangência do ponto de monitoramento PML 11.5, Fazenda José do Rego","-37.106861","-8.289861",NA,NA,NA,"Arbusto com ca. de 10m de altura. Frutos imaturos verdes, zoocóricos. Ind. 08.","HVASF020417",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.106861","-8.289861","U",NA,NA,NA,NA,NA,NA
"921","2021-04-05 12:33:18-03","UNIVASF","HVASF","15278","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","V.M. Cotarelli","1678","2012","04","12","América do Sul","Brasil","Paraíba","Cajazeiras","Lote 07, Povoado caiçara. Acesso pela PB 400, balneário do Bartolomeu. ASV testemunho (2,5%) Jazida Caiçara. Propriedade do Seu Zacarias","-38.607069","-7.032775","432","432",NA,"Árvore ca. de 4m alt.. Frutos verdes.","HVASF015278",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.607069","-7.032775","U",NA,NA,NA,NA,NA,NA
"922","2021-04-05 12:33:18-03","UNIVASF","HVASF","17858","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","F. Socolowski","206","2012","11","29","América do Sul","Brasil","Pernambuco","Verdejante","Sítio Boa Vista","-39.01175","-8.035416","505","505",NA,"Árvore, ca. de 4m alt.. Folhas com presença de galhas. Flores verdes.","HVASF017858",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.011750","-8.035416","U",NA,NA,NA,NA,NA,NA
"923","2021-04-05 12:33:18-03","UNIVASF","HVASF","14675","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","E.V.R. Ferreira","495","2012","03","07","América do Sul","Brasil","Pernambuco","Petrolândia","Às margens da Estrada para o Sítio mundo novo","-38.234166","-9.051663","433","433",NA,"Arbusto com ca. de 2 m alt. Frutos arroxeados.","HVASF014675",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.234166","-9.051663","U",NA,NA,NA,NA,NA,NA
"924","2021-04-05 12:33:18-03","UNIVASF","HVASF","7861","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. Araújo","1174","2010","02","03","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Estrada entre o cemitério e o canal do PISF","-37.625138","-8.124694","532","532",NA,"Árvore. Flores verdes.","HVASF007861",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-37.625138","-8.124694","U",NA,NA,NA,NA,NA,NA
"925","2021-04-05 12:33:18-03","UNIVASF","HVASF","18615","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2230","2012","12","03","América do Sul","Brasil","Pernambuco","Salgueiro","Sítio Pocinha","-39.304883","-8.175127","385","385",NA,"Árvore com ca. de 6m de altura. Botões florais verdes. Presença de látex.","HVASF018615",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.304883","-8.175127","U",NA,NA,NA,NA,NA,NA
"926","2021-04-05 12:33:18-03","UNIVASF","HVASF","15391","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","M.V. Meiado","458","2011","03","18","América do Sul","Brasil","Pernambuco","Custódia","Lote 10 - Próximo ao Reservatório Bagres","-37.75","-8.33475","545","545",NA,"Planta com hábito arbóreo e cerca de 3,5 metros de altura. Flores brancas. Frutos imaturos presentes.","HVASF015391",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.750000","-8.334750","U",NA,NA,NA,NA,NA,NA
"927","2021-04-05 12:33:18-03","UNIVASF","HVASF","7809","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. Araújo","1122","2010","01","19","América do Sul","Brasil","Pernambuco","Parnamirim","Serra do Monte Santo, margem direita da subida para a estação da Compesa","-39.479138","-8.126333","550","550",NA,"Árvore. Flores verdes, internamente castanhas.","HVASF007809",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-39.479138","-8.126333","U",NA,NA,NA,NA,NA,NA
"928","2021-04-05 12:33:18-03","UNIVASF","HVASF","18337","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","C.O. Souza","166","2012","03","29","América do Sul","Brasil","Pernambuco","Petrolina","UNIVASF, Campus de Ciências Agrárias. Parcela Permanente 2-B, Projeto Caprinos/Ovinos/Emas","-40.550388","-9.327083","385","385",NA,"Árvore, ca. de 4m alt., folhas palmatilobadas. Frutos secos verdes, sementes expostas.","HVASF018337",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-40.550388","-9.327083","U",NA,NA,NA,NA,NA,NA
"929","2021-04-05 12:33:18-03","UNIVASF","HVASF","3177","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.R. Maciel","751","2009","01","29","América do Sul","Brasil","Bahia","Jaguarari","Afloramento rochoso.","-40.128888","-10.229444","620","620",NA,"Arvoreta ca, de 3m alt. Flores verdes com manchas vináceas.","HVASF003177",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-40.128888","-10.229444","U",NA,NA,NA,NA,NA,NA
"930","2021-04-05 12:33:18-03","UNIVASF","HVASF","2992","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","V.D. Silva","86","2009","01","29","América do Sul","Brasil","Pernambuco","Floresta","Trecho do canal da transposição.","-38.274527","-8.692388","391","391",NA,"Arbusto ca. de 4,0m de altura. Frequente. Caule arroxeado. Flores monoclamídea, sépalas esverdeadas, guias de nectário amarelo em forma de disco, estigma de cor clara.","HVASF002992",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-38.274527","-8.692388","U",NA,NA,NA,NA,NA,NA
"931","2021-04-05 12:33:18-03","UNIVASF","HVASF","20315","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2549","2013","02","06","América do Sul","Brasil","Pernambuco","Serrita","Parcela de monitoramento Flona 1.2","-39.399611","-7.987444","461","461",NA,"Árvore com ca. de 9m de altura. Flores de corolas com base roxas e ápices verdes. Ind. 27.","HVASF020315",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.399611","-7.987444","U",NA,NA,NA,NA,NA,NA
"932","2021-04-05 12:33:18-03","UNIVASF","HVASF","9775","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.M. Passos","35","2010","08","21","América do Sul","Brasil","Pernambuco","Petrolina","UNIVASF, Campus Ciências Agrárias, Rodovia BR 407, Projeto de Irrigação Nilo Coelho. Próximo ao CRAD","-40.551777","-9.328919","386","386",NA,"Arbusto, com ca. 2 m de alt. Folhas palmadas. Frutos esverdeados, deiscentes.","HVASF009775","HVASF009775_01 HVASF009775_02","M.L.L. Martins",NA,NA,"2011","05","17","-40.551777","-9.328919","U",NA,NA,NA,NA,NA,NA
