"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","identifiedBy","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","typeStatus","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"95","2020-12-21 16:42:18-03","MBM","MBM","421830","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Fonseca, M.S.S.; Pietrobom, M.R.; Pietrobom, M.R.","348","2009","07","20","Southern America","Brazil","Serra das Andorinhas, Serra dos Martírios. Vila Sucupira, poço Altos Montes","-48.300019","-6.256667",NA,NA,"Terrestre.; Floresta ciliar, em local brejoso junto do igarapé no em área aberta.","MBM421830",NA,"Pará","Pietrobom, M.R.","São Geraldo do Araguaia",NA,"-48.300019","-6.256667","2009",NA,NA,NA,NA,"08",NA,"20",NA,NA
"96","2020-12-21 16:42:18-03","MBM","MBM","419675","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Souza, M.G.C.; Pietrobom, M.R.; Pietrobom, M.R.","07","2014","07","16","Southern America","Brazil",NA,"-47.301861","-1.148889",NA,NA,"Anfíbia na margem da mata.; Área alagada aberta.","MBM419675",NA,"Pará","Pietrobom, M.R.; Souza, M.G.C.","Peixe-Boi",NA,"-47.301861","-1.148889","2014",NA,NA,NA,NA,"07",NA,"16",NA,NA
"97","2020-12-21 16:42:18-03","MBM","MBM","421135","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","4239","2019","01","29","Southern America","Brazil",NA,"-40.507778","-19.508611","80",NA,"Erva aquática, fixa ao solo. Encontrada em córrego intermitente.; Vegetação secundária média/avançada","MBM421135",NA,"Espírito Santo","Mazziero, F.F.F.","Marilândia","80","-40.507778","-19.508611","2019",NA,NA,NA,NA,"02",NA,"01",NA,NA
"98","2020-12-21 16:42:18-03","MBM","MBM","421896","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Lima, D.P.O.","73","2010","07","20","Southern America","Brazil","Península de Ajuruteua, Campos salinos próximo a ilha da casa","-46.663944","-0.930917",NA,NA,"Anfíbia.; Em local alagado.","MBM421896",NA,"Pará","Pietrobom, M.R.; Lima, D.P.O.","Bragança",NA,"-46.663944","-0.930917","2010",NA,NA,NA,NA,"07",NA,"20",NA,NA
"99","2020-12-21 16:42:18-03","MBM","MBM","421905","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Mehlig, U.; Silva, M.J.; Pereira, M.V.S.; Silva, M.J.; Pereira, M.V.S.","757","2010","05","23","Southern America","Brazil","Ilha Romana, Restinga ao longo da praia dno lado sudeste da ilha","-47.865833","-0.565556",NA,NA,"Plantas imaturas.; Poço da água.","MBM421905",NA,"Pará","Pietrobom, M.R.","Curuçá",NA,"-47.865833","-0.565556","2016",NA,NA,NA,NA,"03",NA,"07",NA,NA
"100","2020-12-21 16:42:18-03","MBM","MBM","424968","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Engels, M.E.","5032","2017","03","14","Southern America","Brazil","Resgate da Flora da UHE Colíder","-55.750833","-11.034722","5032",NA,"Erva aquática, em tufo de méria orgânica, não fica no leito (semiflutuante). Folhas verdes, acendentes, sendo as férteis eretas.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM424968",NA,"Mato Grosso","Engels, M.E.","Itaúba","5032","-55.750833","-11.034722","2017",NA,NA,NA,NA,"03",NA,"14",NA,NA
"101","2020-12-21 16:42:18-03","MBM","MBM","414365","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Krieger, L.; Câmara, U.C.; Câmara, U.C.","CESJ12165","1972","07","11","Southern America","Brazil",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"Flutuante. Vivípara no bordo das folhas. Pecíolo das frondes esponjoso, radicante na base. Folhas estéreis lobadas, as férteis com lobos estreitos lacinados.","MBM414365",NA,"Amazonas","Krieger, L.","Tefé",NA,NA,NA,"1979","340205","auto",NA,NA,"08",NA,"21",NA,NA
"102","2020-12-21 16:39:08-03","MBM","MBM","116557","PreservedSpecimen","Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","51520","1987","08","26","Southern America","Brazil","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,NA,"MBM116557","MBM116557","Espírito Santo","Smith, A.R.","Conceição da Barra",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:39:08-03","MBM","MBM","239553","PreservedSpecimen","Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Slovenski, A.C.; et al.; et al.","150","1996","06","11","Southern America","Brazil","Sítio J. Vicki","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM239553","MBM239553","Paraná","Hatschbach, G.","Guaratuba",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:39:08-03","MBM","MBM","197935","PreservedSpecimen","Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Silva, M.R. da; et al.; et al.","198","1992","06","11","Southern America","Brazil","Rio São José dos Dourados, estrada de terra municipal Votuporanga-Sebastianópolis do Sul","-49.9700012207031","-20.4200000762939","600",NA,"Terreno alagadiço, margem do ribeirão","MBM197935","MBM197935","São Paulo","Prado, J.","Votuporanga","700",NA,NA,"2009","20562","auto",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0082","PreservedSpecimen","Plantae",NA,"Pteridophyta","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","P.E. Leite S.J.","s.n.","1937",NA,NA,NA,"Brasil","Sítio B. Inácio Azevedo, Em terreno muito húmido","-38.8847007751465","-4.32860994338989",NA,NA,NA,"000082",NA,"Ceará","P.E. Leite S.J.","Baturité",NA,NA,NA,NA,"35980","auto",NA,NA,NA,NA,NA,NA,NA
"106","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263946","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263946' target='other'> <mi>dwc_moreinfo</mi></a>","P01263946","P01263946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4397",NA
"107","2015-03-03 11:07:02-03","MNHN","RECOLNAT_MNHN_P","P00675040","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Stoupy, D.",NA,NA,NA,NA,NA,"[Guyane Française]","Cayenne",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00675040' target='other'> <mi>dwc_moreinfo</mi></a>","P00675040","P00675040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-03 16:30:42-03","MNHN","RECOLNAT_MNHN_P","P01263892","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salzmann, P.",NA,NA,NA,NA,NA,"Brésil","Bahia; in paludosis",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263892' target='other'> <mi>dwc_moreinfo</mi></a>","P01263892","P01263892_01 P01263892_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-09-03 16:30:42-03","MNHN","RECOLNAT_MNHN_P","P01263912","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Solitgerber, F.L.",NA,NA,NA,NA,NA,"Surinam","s.l.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263912' target='other'> <mi>dwc_moreinfo</mi></a>","P01263912","P01263912_01 P01263912_02",NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263936","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Glaziou",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263936' target='other'> <mi>dwc_moreinfo</mi></a>","P01263936","P01263936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11709",NA
"111","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263938","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Riedel",NA,"1870","1","1",NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263938' target='other'> <mi>dwc_moreinfo</mi></a>","P01263938","P01263938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA
"112","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263939","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","Donné par la Direction du Jardin Royal de Kew. 187. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263939' target='other'> <mi>dwc_moreinfo</mi></a>","P01263939","P01263939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7857",NA
"113","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263940","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263940' target='other'> <mi>dwc_moreinfo</mi></a>","P01263940","P01263940_01","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1229",NA
"114","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263941","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gardner",NA,"1841","1","1",NA,"Brasil",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263941' target='other'> <mi>dwc_moreinfo</mi></a>","P01263941","P01263941_01","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6111",NA
"115","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263942","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263942' target='other'> <mi>dwc_moreinfo</mi></a>","P01263942","P01263942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263943","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salzmann",NA,"1830","1","1",NA,"Brasil","Marais des environs de Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263943' target='other'> <mi>dwc_moreinfo</mi></a>","P01263943","P01263943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42 7",NA
"117","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263947","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263947' target='other'> <mi>dwc_moreinfo</mi></a>","P01263947","P01263947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6111",NA
"118","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263948","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263948' target='other'> <mi>dwc_moreinfo</mi></a>","P01263948","P01263948_01","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1239",NA
"119","2015-09-03 16:44:50-03","MNHN","RECOLNAT_MNHN_P","P01313904","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salzmann",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01313904' target='other'> <mi>dwc_moreinfo</mi></a>","P01313904","P01313904_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-03 16:44:40-03","MNHN","RECOLNAT_MNHN_P","P01313905","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salzmann",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01313905' target='other'> <mi>dwc_moreinfo</mi></a>","P01313905","P01313905_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-11-06 16:56:00-02","MNHN","RECOLNAT_MNHN_P","P01818760","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Richard, L.C.",NA,NA,NA,NA,NA,"Guyane","Cayenne",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818760' target='other'> <mi>dwc_moreinfo</mi></a>","P01818760","P01818760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-28 11:49:45-03","MNHN","RECOLNAT_MNHN_P","P01818761","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Richard, L.C.",NA,NA,NA,NA,NA,"Guyane","Cayenne",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818761' target='other'> <mi>dwc_moreinfo</mi></a>","P01818761","P01818761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-28 12:14:24-03","MNHN","RECOLNAT_MNHN_P","P01818762","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Richard, L.C.",NA,NA,NA,NA,NA,"Guyane","Cayenne",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818762' target='other'> <mi>dwc_moreinfo</mi></a>","P01818762","P01818762_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2016-06-29 15:53:23-03","MNHN","RECOLNAT_MNHN_P","P01903641","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salzmann, P.",NA,NA,NA,NA,NA,"Brésil","Bahia; in paludosis",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903641' target='other'> <mi>dwc_moreinfo</mi></a>","P01903641","P01903641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-06-29 15:59:08-03","MNHN","RECOLNAT_MNHN_P","P01903642","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leprieur",NA,NA,NA,NA,NA,"[Guyane française]","Cayenne",NA,NA,NA,"hb","Cette plante constitue une deuxième espèce du genre Ceratopteris (Ellobocarpus, Parkeria) cru jusqu'ici monotype. Il y en a une 3e espèce, n,on décrite, in herb. DC. (Equateur, Jameson)-E.T. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903642' target='other'> <mi>dwc_moreinfo</mi></a>","P01903642","P01903642_01",NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-04-24 14:31:38-03","MNHN","RECOLNAT_MNHN_P","P01903643","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","Maranham",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903643' target='other'> <mi>dwc_moreinfo</mi></a>","P01903643","P01903643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6111",NA
"127","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263944","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Ule, E.",NA,"1887","9","1",NA,"Brasil","Copabana","-43.2075004577637","-22.9027996063232",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263944' target='other'> <mi>dwc_moreinfo</mi></a>","P01263944","P01263944_01","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"260",NA
"128","2015-09-03 16:30:44-03","MNHN","RECOLNAT_MNHN_P","P01263937","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Glaziou",NA,"1879","3","20",NA,"Brasil","Copacabana, en ? chemin do Lemos","-43.2075004577637","-22.9027996063232",NA,"hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01263937' target='other'> <mi>dwc_moreinfo</mi></a>","P01263937","P01263937_01","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-24 17:18:28-03","UFMA","MAR","11138","S","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","SILVA JUNIOR, W.R","37","2017","08","20",NA,"Brasil","Três Furos","-45.443722","-2.597278",NA,NA,"Erva, aprox. 25cm, semi aquática, encontrada ao lado do Rio Itapecuru em poças lamacentas.",NA,NA,"Maranhão","SILVA JUNIOR, W.R","Presidente Sarney",NA,"45º26'37.4W","02º35'50.2S","2017",NA,NA,NA,NA,"08",NA,"22",NA,NA
"130","2020-09-29 14:53:44-03","UFPR","UPCB","69173","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Fiaschi, P.","1446","2003","04","02",NA,"Brasil","Estação Experimental Gregório Bondar.","-39.25","-16.133333",NA,NA,"Planta ereta, verde clara. Mata de tabuleiro e campos nativos..","UPCB0008256","UPCB0008256","Bahia","Matos, F.B.","Belmonte",NA,"-39.25","-16.133333","2010",NA,NA,NA,NA,"05",NA,NA,NA,NA
"131","2020-09-29 14:53:44-03","UFPR","UPCB","87703","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Araujo, E.S. et al.","52","2016","09","19",NA,"Brasil","Rio Guaraguaçu","-48.555","-25.764167",NA,NA,"Erva anfíbia..",NA,NA,"Paraná","Araujo, E.S.","Pontal do Paraná",NA,"-48.555000","-25.764167","2016",NA,NA,NA,NA,"10",NA,NA,NA,NA
"132","2020-09-29 14:53:44-03","UFPR","UPCB","19276","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Hatschbach, G.","51520","1987","08","26",NA,"Brasil","BLOQUEADO",NA,NA,"3",NA,"Terrícola ereta. Restinga, depressões brejosas..","UPCB0008258","UPCB0008258","Espírito Santo","Smith, A.R.","Conceição da Barra","5","9999","9999","1988",NA,NA,NA,NA,"01",NA,"01",NA,NA
"133","2020-09-29 14:53:44-03","UFPR","UPCB","67518","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Labiak, P.H.","5140","2009","01","15",NA,"Brasil","BLOQUEADO",NA,NA,"200",NA,"Terrestre em solo brejoso..","UPCB0008257","UPCB0008257","Espírito Santo","Pereira, J.B.S.","Nova Venécia","200","9999","9999","2009",NA,NA,NA,NA,"12",NA,"03",NA,NA
"134","2020-05-25 15:13:54-03","FSU","FSU","000068838","PreservedSpecimen","Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(Linnaeus) Brongniart","Manuel Rimachi Y., Sidney McDaniel","22389",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-06-19 11:06:00-03","MO","MOBOT","16833","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","H. van der Werff|Bruce K. Holst","van der Werff 7781","1985","11","5","South America","Venezuela","Km 103 road Caicara-Puerto Ayacucho. Serranía la Cerbatana.","-66.5","7","100.00000000",NA,NA,NA,NA,"Bolívar","Smith","Cedeño","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-38","3"
"136","2009-10-21 21:48:00-02","MO","MOBOT","3304865","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114557","1977","10","12","South America","Venezuela","Depto. Tucupita along road between Tucupita and La Horqueta.","-62.06666","9.05","50.00000000",NA,NA,NA,NA,"Delta Amacuro","Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-09-24 10:54:00-03","MO","MOBOT","3305986","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","Julian A. Steyermark","Steyermark 114829","1977","10","17","South America","Venezuela","Depto. Antonio Diaz.",NA,NA,NA,NA,NA,NA,NA,"Delta Amacuro","Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2014-09-01 16:56:00-03","MO","MOBOT","3307138","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","Pedro Fiaschi","Fiaschi 1446","2003","4","2","South America","Brazil","Belmonte: Estacao Experimenal Gregorio. Bondal. Mata de tabuleiro e campos nativos.","-39.25","-16.13333",NA,NA,NA,NA,NA,"Bahia","Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-12-04 16:36:00-02","MO","MOBOT","3307522","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 51520","1987","8","26","South America","Brazil","Itaunas (mun. conceicao da Barra .",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2010-09-20 19:22:00-03","MO","MOBOT","3308671","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","Bassett Maguire|Gerold Stahel","Maguire 22719","1944","4","5","South America","Suriname","3km. north of Paramarinbo. Charlesburg.",NA,NA,NA,NA,NA,NA,NA,NA,"Maxon & Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-12-17 10:42:00-03","MO","MOBOT","3308920","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","Hook.","Jan C. Lindeman","Lindeman 5683","1954","3","24","South America","Suriname","Clearing in swamp forest at edge of ridge, along Coronie road.",NA,NA,NA,NA,NA,NA,NA,NA,"Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"142","2008-05-27 22:02:00-03","MO","MOBOT","1614911","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Francis E. Drouet","Drouet 2664","1935","11","2","South America","Brazil","Shady boggy ground, Barra de Ceara, municipio de Fortaleza.",NA,NA,NA,NA,NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2013-10-05 06:33:00-03","MO","MOBOT","1843847","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18255","1980","6","19","South America","Venezuela","Distrito Perijá; 13 km N of the intersection of the Río Aricuaisá and the Maracaibo-La Fria Highway (Hwy. 6). Marsh dominated by Eleocharis","-72.58333","9.51666","50.00000000",NA,NA,NA,NA,"Zulia","A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1402",NA
