"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"517","2020-12-20 21:17:41-03","UFV","VIC","4276","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Irwin, H.S.","1958","12","07",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 metros de altura. Corola amarela. Ocasional.","VIC004276","2226",NA,NA,"Vogel","Cowan, R.S.","Minas Gerais","Teixeiras","Estrada para Ponte Nova, 4,0 Km N de Teixeiras, Beira de estrada em floresta secundária, solo argiloso vermelho.","-42.8567008972168","-20.6511001586914","VIC004276",NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-12-20 21:17:41-03","UFV","VIC","22284","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.","1993","09","29",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura.","VIC022284","1920",NA,NA,"Vogel",NA,"Minas Gerais","Uberlândia","UHE de Miranda, Lado direito da Portaria nº 1.","-48.2771987915039","-18.9186000823975","VIC022284",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-20 21:17:41-03","UFV","VIC","23495","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Bortoluzzi, R.L.C.; et al.","1998","04","06",NA,"Brasil",NA,NA,"Árvore, c.a. de 18 metros de altura, casca marrom canaliculada, exsudato marrom em caule injuriado. Frutos verdes imaturos.","VIC023495","81",NA,NA,"Vogel","Bortoluzzi, R.L.C.","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Mombaça.","-42.7322006225586","-19.7122001647949","VIC023495",NA,NA,NA,"28215","auto",NA,NA,NA,"1998","04","06",NA,NA,NA,NA,NA
"520","2020-12-20 21:17:41-03","UFV","VIC","20119","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Meira Neto, J.A.A.","1994","09",NA,NA,"Brasil",NA,NA,"Árvore, c.a. de 6,0 metros de altura.","VIC020119","2175",NA,NA,"Vogel","Meira Neto, J.A.A.","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541","VIC020119",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-20 21:17:41-03","UFV","VIC","23472","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Bortoluzzi, R.L.C.; Canela (PERD)","1998","08","14",NA,"Brasil",NA,NA,"Árvore, c.a. de 15 metros de altura, com frutos do tipo sâmara, ala cartácea, núcleo seminífero apical, semente solitária.","VIC023472","223",NA,NA,"Vogel","Bortoluzzi, R.L.C.","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal. Trilha da acesso à Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949","VIC023472",NA,NA,NA,"28215","auto",NA,NA,NA,"1998","08","14",NA,NA,NA,NA,NA
"522","2020-12-20 21:17:41-03","UFV","VIC","28119","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lopes, W.P. de","1997","12","05",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 metros de altura; frutos imaturos verdes.","VIC028119","516",NA,NA,"Vogel","Silva, A.F. da; Lopes, W.P. de","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Restaurante.","-42.7322006225586","-19.7122001647949","VIC028119",NA,NA,NA,"28215","auto",NA,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA
"523","2020-12-20 21:17:41-03","UFV","VIC","23471","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Bortoluzzi, R.L.C.; et al.","1998","04","23",NA,"Brasil",NA,NA,"Árvore, c.a. de 15 metros de altura, nas margens do Rio Doce, lado esquerdo da Ponte. Frutos verdes imaturos.","VIC023471","111",NA,NA,"Vogel","Bortoluzzi, R.L.C.","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ponte queimada margem do Rio Doce.","-42.7322006225586","-19.7122001647949","VIC023471",NA,NA,NA,"28215","auto",NA,NA,NA,"1998","04","24",NA,NA,NA,NA,NA
"524","2020-12-20 21:17:41-03","UFV","VIC","38497","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Silva Nunes","2001","07","02",NA,"Brasil",NA,NA,"Arboreo frutos verdes imaturos, mais ou menos 12 metros.","VIC038497","78",NA,NA,"Vogel",NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha Estrada do Salão dourado","-42.7322006225586","-19.7122001647949","VIC038497",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-20 21:17:41-03","UFV","VIC","24791","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Valente, G.E.; Meira Neto, J.A.A.","2000","04","22",NA,"Brasil",NA,NA,"Árvore, c.a. de 6,0 metros de altura. Fruto sâmara verde-amarelado, com núcleo seminífero apical.","VIC024791","518",NA,NA,"Vogel",NA,"Minas Gerais","Paraopeba","EFLEX, Cerrado stricto sensu Aberto.","-44.4042015075684","-19.2744007110596","VIC024791",NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-12-20 21:17:41-03","UFV","VIC","21047","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lima, L.C.P.; Garcia, F.C.P.","2004","10","23",NA,"Brasil",NA,NA,"Árvore, c.a. de 12 metros de altura. Flor com aroma adocicado, corola amarela, base do estandarte vinácea, mácula branca, fruto castanho.","VIC021047","215",NA,NA,"Vogel","Lima, L.C.P.","Minas Gerais","Ponte Nova","BR 356, próximo ao Bar Pimenteira, Borda de mata em beira de estrada.","-42.9085998535156","-20.4164009094238","VIC021047",NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-12-20 21:17:41-03","UFV","VIC","11396","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Alvarenga, D.; Lopes, R.D.","1989","08","08",NA,"Brasil",NA,NA,"Árvore, c.a. de 6,0 metros de altura; frutos imaturos de cor verde amarelado.","VIC011396","395",NA,NA,"Vogel","Pereira, B.A.S.","Distrito Federal",NA,"Reserva Ecológica do IBGE, Mata ciliar do córrego Roncador. Chácara II.","-47.895278","-15.968333","VIC011396",NA,NA,NA,NA,NA,NA,"-47.895278","-15.968333","1989","10","03",NA,NA,NA,NA,NA
"528","2020-12-20 21:17:41-03","UFV","VIC","13399","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013399","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Capoeira Zé Costa.",NA,NA,"VIC013399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-12-20 21:17:41-03","UFV","VIC","13820","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"Casca largamente fissurada; casca interna com estrias vermelhas com exsudato pegajoso.","VIC013820","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata do Córrego Volta Grande.",NA,NA,"VIC013820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-12-20 21:17:41-03","UFV","VIC","13923","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013923","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,"VIC013923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-20 21:17:41-03","UFV","VIC","14039","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014039","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata do Vasco.",NA,NA,"VIC014039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-12-20 21:17:41-03","UFV","VIC","14127","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014127","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro",NA,NA,"VIC014127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-20 21:17:41-03","UFV","VIC","14493","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014493","899",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.",NA,NA,"VIC014493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-20 21:17:41-03","UFV","VIC","14749","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014749","198",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata de Furnas.",NA,NA,"VIC014749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-12-20 21:17:41-03","UFV","VIC","14844","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014844","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata de Galeria Córrego das Posses.",NA,NA,"VIC014844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-12-20 21:17:41-03","UFV","VIC","15206","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC015206","s.n.",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Capoeira da Fazenda Registro.",NA,NA,"VIC015206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-20 21:17:41-03","UFV","VIC","15400","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Mota, A.L.P.; et al.","1991","12","16",NA,"Brasil",NA,NA,"Casca fissurada profundamente com fissura de até 4,0 cm de largura; casca interna bege, alburno branco com exsudato lento, pegajoso, tardio, transparente avermelhada, raqui acanalada, ápice emarginado, sâmara verde.","VIC015400","1069",NA,NA,"Vogel",NA,"Minas Gerais",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.",NA,NA,"VIC015400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-12-20 21:17:41-03","UFV","VIC","16963","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Filho, O G A","1996","10","21",NA,"Brasil",NA,NA,"Flores amarelas, arbusto com 3 metros de altura,cálice verde.","VIC016963","et al.",NA,NA,"Vog",NA,"Minas Gerais","Mocambinho","Estrada de desvio",NA,NA,"VIC016963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-20 21:17:41-03","UFV","VIC","19013","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Pereira-Silva, G.; et al.","2006","07","04",NA,"Brasil",NA,NA,"Árvore, c.a. de 16 metros de altura. Frutos imaturos verdes.","VIC019013","10827",NA,NA,"Vogel",NA,"Minas Gerais","Mar de Espanha","Área do UHE Simplício - RJ - MG, Floresta Estacional Semidecidual. Relevo acidentado. Solo areno-argiloso. Área de influência direta (lago).","-42.971389","-22.000556","VIC019013",NA,NA,NA,NA,NA,NA,"-42.971389","-22.000556",NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-20 21:17:41-03","UFV","VIC","39219","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Filardi, F.L.R.; et al.","2004","05","06",NA,"Brasil",NA,NA,"Frutos; Árvore; Cerrado","VIC039219","509",NA,NA,"Vog.",NA,"Minas Gerais","Volta Grande","Trilha do Araribá","-48","-20","VIC039219",NA,NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-20 21:17:41-03","UFV","VIC","25585","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Valente, G.E.","2001","03","28",NA,"Brasil",NA,NA,"Árvore, c.a. de 8,0 metros de altura. Fruto do tipo sâmara com núcleo seminífero apical, semente solitária.","VIC025585","634",NA,NA,"Vogel",NA,"Minas Gerais",NA,"BR Teixeiras - Viçosa, À direita da BR, em direção à Viçosa, c.a. de 400 metros de Teixeiras.",NA,NA,"VIC025585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-20 21:17:41-03","UFV","VIC","39239","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Filardi, F.L.R.; et al.","2003","02","27",NA,"Brasil",NA,NA,"Frutos; Árvore; Mata Ciliar","VIC039239","290",NA,NA,"Vog.",NA,"Minas Gerais","Volta Grande","Trilha Ponte Rio Grande","-48","-20","VIC039239",NA,NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-20 21:17:41-03","UFV","VIC","33548","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Valente, G.E.; Ferreira, A.A.A.","2008","05","05",NA,"Brasil",NA,NA,"Planta com c.a. de 5,0 metros de altura. Em borda de Cerradão. Com fruto verde.","VIC033548","2215",NA,NA,"Vogel","Valente, G.E.","Minas Gerais","Paraopeba","FLONA de Paraopeba, Cerrado.","-44.401944","-19.273333","VIC033548",NA,NA,NA,NA,NA,NA,"-44.401944","-19.273333","2008","05","05",NA,NA,NA,NA,NA
"544","2020-12-20 21:17:41-03","UFV","VIC","4564","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Irwin, H.S.","1959","02","02",NA,"Brasil",NA,NA,"Árvore pequena, c.a. de 5,0 metros de altura. Flores não vistas. Fruto imaturo verde. Apenas uma indivíduo visto.","VIC004564","2550",NA,NA,"Vogel","Cowan, R.S.","Goiás","Itumbiara","Estrada para Rio Verde, 107 Km NW de Itumbiara, Floresta secundária baixa; solo arenoso marrom.","-49.2153015136719","-18.4192008972168","VIC004564",NA,NA,NA,"77216","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-20 21:17:41-03","UFV","VIC","28690","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Assis, L.C.S.; Magalhães, M.S.","2002","09","28",NA,"Brasil",NA,NA,"Árvore, c.a. de 6,0 metros de altura; folíolos discolores, corola amarela, cálice verde. Pouco frequente.","VIC028690","582",NA,NA,"Vogel","Assis, L.C.S.","Minas Gerais","Barroso","Mata do Baú, Borda da mata.","-43.9757995605469","-21.1868991851807","VIC028690",NA,NA,NA,"7934","auto",NA,NA,NA,"2004","01",NA,NA,NA,NA,NA,NA
"546","2020-12-20 21:17:41-03","UFV","VIC","38935","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Fernandes, J.M.; Dutra, V.F.","2008","03","11",NA,"Brasil",NA,NA,"Árvore 4 metros de altura, frutos verdes. Coletada em Cerrado.","VIC038935","758",NA,NA,"Vogel","Fernandes, J.M.","Minas Gerais","Joaquim Felício","Parque Estadual da Serra do Cabral","-44.1721992492676","-17.7574996948242","VIC038935",NA,NA,NA,"37503","auto",NA,NA,NA,"2008","08","12",NA,NA,NA,NA,NA
"547","2020-12-20 21:17:41-03","UFV","VIC","14451","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lisboa, M.L.G.; Silveira, R.G.","1993","08",NA,NA,"Brasil",NA,NA,"Árvore, c.a. de 5,0 metros de altura, indivíduos de maior porte foram observados em torno do local de coleta.","VIC014451","s.n.",NA,NA,"Vogel","Meira Neto, J.A.A.","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713","VIC014451",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-12-20 21:17:41-03","UFV","VIC","21048","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lima, L.C.P.; et al.","2005","06","26",NA,"Brasil",NA,NA,"Árvore, c.a. de 9,0 metros de altura. Fruto esverdeado.","VIC021048","362",NA,NA,"Vogel","Lima, L.C.P.","Minas Gerais","Mariana","Parque Estadual do Itacolomi (PEI), Trilha ao longo do Rio Mainarte. Mata.","-43.4160995483398","-20.377799987793","VIC021048",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-12-20 21:17:41-03","UFV","VIC","22769","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Bortoluzzi, R.L.C.; et al.","1998","10","28",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 metros de altura, na beira da estrada. Inflorescências axilares, pétalas cor amarela.","VIC022769","298",NA,NA,"Vogel","Bortoluzzi, R.L.C.","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ao longo da estrda que corta o parque.","-42.7322006225586","-19.7122001647949","VIC022769",NA,NA,NA,"28215","auto",NA,NA,NA,"1998","10","28",NA,NA,NA,NA,NA
"550","2020-12-20 21:17:41-03","UFV","VIC","23496","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Bortoluzzi, R.L.C.; et al.","1998","08","13",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura, beira de trilha. Frutos verdes imaturos.","VIC023496","210",NA,NA,"Vogel","Bortoluzzi, R.L.C.","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal.","-42.7322006225586","-19.7122001647949","VIC023496",NA,NA,NA,"28215","auto",NA,NA,NA,"1998","08","13",NA,NA,NA,NA,NA
"551","2020-12-20 21:17:41-03","UFV","VIC","25272","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Garcia, F.C.P.; Temponi, L.G.","2000","09","16",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 metros de altura. Flores amarelas, vexilo com mácula vinácea. Aroma fortemente adocicado.","VIC025272","835",NA,NA,"Vogel","Hamú, H.","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada para o Refeitório.","-42.7322006225586","-19.7122001647949","VIC025272",NA,NA,NA,"28215","auto",NA,NA,NA,"2003","10","07",NA,NA,NA,NA,NA
"552","2020-12-20 21:17:41-03","UFV","VIC","28117","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lopes, W.P. de","1997","10","15",NA,"Brasil",NA,NA,"Árvore, c.a. de 25 metros de altura; frutos secos; folhas jovens.","VIC028117","404",NA,NA,"Vogel","Silva, A.F. da; Lopes, W.P. de","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Região do Vinhático.","-42.7322006225586","-19.7122001647949","VIC028117",NA,NA,NA,"28215","auto",NA,NA,NA,"1997","10",NA,NA,NA,NA,NA,NA
"553","2020-12-20 21:17:41-03","UFV","VIC","28118","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lopes, W.P. de","1997","11","21",NA,"Brasil",NA,NA,"Árvore, c.a. de 14 metros de altura; flors amarelas; guias de néctar vermelho escuro.","VIC028118","480",NA,NA,"Vogel","Silva, A.F. da; Lopes, W.P. de","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Região do Vinhático.","-42.7322006225586","-19.7122001647949","VIC028118",NA,NA,NA,"28215","auto",NA,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA
"554","2020-12-20 21:17:41-03","UFV","VIC","38496","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Silva Nunes","2001","02","19",NA,"Brasil",NA,NA,"Arboreo com fruto imaturo.","VIC038496","15",NA,NA,"Vogel",NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha Lagoa do Anibal","-42.7322006225586","-19.7122001647949","VIC038496",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-12-20 21:17:41-03","UFV","VIC","13319","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Sevilha, A.C.","1994","05","25",NA,"Brasil",NA,NA,"Árvore, c.a. de 4,5 metros de altura. Casca grossa com estrias longitudinais vermelhas. Alburno amarelo claro, com pouco exsudato incolor.","VIC013319","25",NA,NA,"Vogel","Meira Neto, J.A.A.","Minas Gerais","Montes Claros","Centro de Agricultura Alternativa (CAA), Cerradão.","-43.8616981506348","-16.7350006103516","VIC013319",NA,NA,NA,"72568","auto",NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA
"556","2020-12-20 21:17:41-03","UFV","VIC","13349","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Carvalho-Okano, R.M. de","1994","10","20",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura; flores amarelas; fruto sâmara da florada do ano anterior.","VIC013349","s.n.",NA,NA,"Vogel","Carvalho-Okano, R.M. de","Minas Gerais","Tocantins","Sítio Boa Vista, Propriedade do Sr. Álvaro D. de Carvalho.","-43.0177993774414","-21.1749992370605","VIC013349",NA,NA,NA,"11821","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-12-20 21:17:41-03","UFV","VIC","19811","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Valente, E.L.","2005","03","12",NA,"Brasil",NA,NA,"Planta com c.a. de 1,50 metros de altura, em ravina com estágio avançado de erosão superfical. Com fruto verde.","VIC019811","s.n.",NA,NA,"Vogel","Valente, G.E.","Minas Gerais","Turmalina",NA,"-42.7299995422363","-17.2856006622314","VIC019811",NA,NA,NA,"36128","auto",NA,NA,NA,"2005","03","19",NA,NA,NA,NA,NA
"558","2020-12-20 21:17:41-03","UFV","VIC","13340","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Silva, A.F. da; Fontes, N.R.L.","1994","10","28",NA,"Brasil",NA,NA,NA,"VIC013340","s.n.",NA,NA,"Vogel","Silva, A.F. da","Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,"1994","11","09",NA,NA,NA,NA,NA
"559","2020-12-20 21:17:41-03","UFV","VIC","20118","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Meira Neto, J.A.A.","1994","10",NA,NA,"Brasil",NA,NA,"Planta jovem, c.a. de 30 cm de altura.","VIC020118","2172",NA,NA,"Vogel","Meira Neto, J.A.A.","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541","VIC020118",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
