"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"250","2011-10-05 10:16:00-03","MO","MOBOT","2407227","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Morales, M.",NA,NA,NA,"Renée H. Fortunato|Alejandro J. Martínez|Germán G. Roitman","Fortunato 5252","1996","2","24","Argentina","Neuquén","Los Lagos","7 km al N del cruce con la Ruta Nac. 237, por Ruta Nac. 231. Bosques Andino-Patagónicos.","-71.21666","-41.03333",NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2011-04-03 22:12:00-03","MO","MOBOT","2440841","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Roberto Kiesling|Barbara Ruthsatz|Ingo H. Holz","Kiesling 8601","1995","1","15","Argentina","San Juan","Calingasta","S de Barreal, cerca de Alvarez Condarco",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2018-06-22 05:25:00-03","MO","MOBOT","2455105","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 14369","1965","2","6","Brazil","Santa Catarina",NA,"São Joaquim. Campo",NA,NA,NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2018-06-15 05:26:00-03","MO","MOBOT","2746058","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Juan Perea|R. Francis|Hector Cristobal E.|E. Camavilca","Perea 1622","2004","7","14","Peru","Pasco","Oxapampa","Dist. Huancabamba. Localidad Grapanazu, sector San Daniel, inmediaciones de los Fundos ganaderos y de cultivos. Bosque secundario","-75.45111","-10.44805",NA,NA,"2094.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"254","2009-07-13 12:30:00-03","MO","MOBOT","2754410","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller (GOET)",NA,NA,NA,"Felix Woytkowski","Woytkowski 6745","1961","7","24","Peru","Junín",NA,"Paucartambo. Tres espinas means Three cornersmedicinal plant. Open places in wooded ravines.",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2009-09-20 12:23:00-03","MO","MOBOT","2754412","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller (GOET)",NA,NA,NA,"Robert M. King|Frank Almeda","King 7828","1979","1","27","Ecuador","Loja",NA,"7 km S of Saraguro. Disturbed pasture areas bordering remnant stands of secondary vegetation.",NA,NA,NA,NA,"2423.16000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2009-08-28 05:38:00-03","MO","MOBOT","3003412","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Robert M. King|Luther E. Bishop","King 7661",NA,NA,NA,"Bolivia","Cochabamba","Carrasco","40 km from Comarapa, road to Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2011-02-25 15:15:00-03","MO","MOBOT","3003416","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"J.B. Pentland","Pentland s.n.","1839",NA,NA,"Bolivia","La Paz","Murillo","Cotaña","-68.619","-15.821",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2012-03-26 13:03:00-03","MO","MOBOT","3065024","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Edgardo M. Ortiz V.","Ortiz 296","2005","2","1","Peru","Pasco","Oxapampa","Dist. Huancabamba. Milpo-Zona de Amortiguamiento, Parque Nacional Yanachaga-Chemillén. Bosque montano superior, dosel ca. 6 m de alto.","-75.62194","-10.38166",NA,NA,"2870.00000000","2910.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"259","2015-08-13 05:50:00-03","MO","MOBOT","3280944","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29264","1971","1","27","Brazil","Minas Gerais",NA,"Lower slopes of Serra da Caraco, ca 12 km W of Barao de Cocais.",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"260","2011-03-31 12:18:00-03","MO","MOBOT","3281123","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller",NA,NA,NA,"José Mostacero L.","Mostacero L. 1628","1986","11","14","Peru","Cajamarca","Cutervo","La Pucarilla (Sócota-San Andrés).",NA,NA,NA,NA,"2450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2015-01-16 14:53:00-02","MO","MOBOT","3281209","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","B.A. Prigge & D. Moraes",NA,NA,NA,"Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2330","1987","12","8","Brazil","São Paulo",NA,"Vicinity of Registro, 200 km SW from São Paulo, along the Rt. Br-116.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"262","2011-04-04 10:47:00-03","MO","MOBOT","3281260","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller",NA,NA,NA,"Abundio Sagástegui A.","Sagástegui Alva 8178","1975","7","21","Peru","Piura","Huancabamba","Huaricanche (Distrito Sondor).",NA,NA,NA,NA,"8178.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2014-08-23 05:36:00-03","MO","MOBOT","3281420","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22018","1969","1","15","Brazil","Minas Gerais",NA,"Grassy meadow and adjacent sandy campo, ca. 28 km SW of Diamantina on road to Gouveia.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"264","2012-02-16 10:14:00-02","MO","MOBOT","3281562","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Frieda Billiet","Billiet 3785","1985","1","30","Chile",NA,NA,"P.N. Alerca andino (Region X) terrain marercageux.",NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"265","2009-10-22 11:36:00-02","MO","MOBOT","3281821","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"W. Fischer","Fischer 222","1914","9",NA,"Argentina","Río Negro","General Roca",NA,NA,NA,NA,NA,"250.00000000","360.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2015-01-26 20:51:00-02","MO","MOBOT","3282054","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"M.R. Espinosa B.","Espinosa Bustos 8","1940","3","10","Chile",NA,NA,"Puerto Ramirez (Prov. Chiloé).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2012-03-26 13:01:00-03","MO","MOBOT","3282074","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"QUIPUSCOA","QUIPUSCOA 125","1995",NA,NA,"Peru","Amazonas","Chachapoyas","Camino a Cedro, Yurag-yaku-Chuquibamba. En borde de camino.",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","3282170","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"John L. Morrison","Morrison 17022","1938","12","22","Chile","Coquimbo",NA,"Depto. Illapel. Greek Tencaan, 1/2 hour east of Cuncumen; along canals and streams.",NA,NA,NA,NA,"1300.00000000","1600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3282247","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig, 1",NA,NA,NA,"Tod F. Stuessy","Stuessy 4628","1977","3","20","Chile",NA,NA,"Ñuble: on sea-edge rocks along dirt rd S 5 km from Cobquecura. 0m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2013-08-23 04:12:00-03","MO","MOBOT","3282375","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden (SPF)",NA,NA,NA,"Jaime L. Jaramillo","Jaramillo Asanza 8677",NA,NA,NA,"Ecuador",NA,NA,"Km 13 de Yangana, Vegetación de páramo mixto y bosque con especies de Ilex, Cavendishia, Podocarpus, Befaria, Senecio. y bosque de vegetación de transicin.",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2009-07-13 11:42:00-03","MO","MOBOT","3282470","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"Otto Zöllner","Zöllner 12256","1985","1","16","Chile",NA,NA,"In province Cuticó in Los Queñes growing besides a brook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","3282557","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"Osvaldo Boelcke","Boelcke 6536","1952","3","7","Chile","Valparaiso",NA,"Las Docas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2014-01-04 12:16:00-02","MO","MOBOT","3282692","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"Carlos Grandjot","Grandjot s.n.","1933","3",NA,"Chile","Coquimbo",NA,"Gay IV, 101; Reiche IV, 15. In valle flum Volcán prov. Santiago.",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2012-03-26 13:01:00-03","MO","MOBOT","3282700","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Jef D. Boeke","Boeke 1799","1977","5","28","Peru","Amazonas","Chachapoyas","Balsas-Leimebamba road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2009-07-13 11:42:00-03","MO","MOBOT","3282710","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Otto Zöllner","Zöllner 11510","1983","2","21","Chile",NA,NA,"In province Llanquihue in Ensenada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2010-01-25 20:07:00-02","MO","MOBOT","3282787","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","T.M.P",NA,NA,NA,"Troels M. Pedersen","Pedersen 14326","1986",NA,NA,"Chile","Los Lagos","Chiloé","Cucao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-03-26 13:01:00-03","MO","MOBOT","3282926","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"James L. Luteyn|Maria L. Lebrón-Luteyn","Luteyn 5514","1978","3","11","Peru","Amazonas","Chachapoyas","Pastured slopes, kms. 504-503, ca 5 km N of Chachapoyas.",NA,NA,NA,NA,"2164.08000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2011-02-18 12:54:00-02","MO","MOBOT","3283024","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Paul Aellen","Aellen 65715","1928","1","22","Chile",NA,NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3283137","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","I.M. Johnston",NA,NA,NA,"John L. Morrison","Morrison 17022","1938","12","22","Chile","Coquimbo",NA,"Depto. Illapel. Creek Tencaan, 1/2 hour east of Cuncumen; along canals and streams.",NA,NA,NA,NA,"1300.00000000","1600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2009-08-05 16:35:00-03","MO","MOBOT","3283526","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.H. Hellwig",NA,NA,NA,"Erich Werdermann","Werdermann 179","1925","12",NA,"Chile","Coquimbo",NA,"Rivadavia.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2015-10-31 05:50:00-02","MO","MOBOT","3283637","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Wilson Hoehne","Hoehne s.n.","1946","3","27","Brazil","São Paulo",NA,"Campo de Congonhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"282","2012-02-16 10:30:00-02","MO","MOBOT","3283659","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Agnes Chase","Chase 9416","1925","4","8","Brazil","Minas Gerais",NA,"Itacolumy. (East of Ouro Preto). On boulder in stream.",NA,NA,NA,NA,"1250.00000000","1300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"283","2015-08-13 05:50:00-03","MO","MOBOT","3283673","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"R.M. Harley|David J.N. Hind","Harley 27310","1988","12","20","Brazil","Bahia",NA,"Mun.: Agua Quente. Pico das Almas. Vertente norte. Vale ao noroeste do Pico. Beira de rio.","-41.9833333","-13.5",NA,NA,"1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"284","2014-09-16 22:36:00-03","MO","MOBOT","3283703","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F. Hellwig, Göttingen",NA,NA,NA,"G. Montero O.","Montero O. 2181","1929","12","3","Chile","Santiago",NA,NA,NA,NA,NA,NA,"870.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2012-02-29 15:20:00-03","MO","MOBOT","3284005","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden (SPF)",NA,NA,NA,"B.B. Larsen","Larsen 198","1985","9","3","Ecuador","Loja",NA,"Carretera Yangana-Valladolid, apr. 5 kilmoetros al borte del paso. Vegetacion secundaria y bosque montano humedo dominado por Podocarpus y Clusia.",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2012-02-03 15:02:00-02","MO","MOBOT","3284027","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gustavo Heiden (SPF)",NA,NA,NA,"Erika Fernández|Juan P. Altamirano","Fernández Terrazas 3233","2005","2","20","Bolivia","Cochabamba","Carrasco","Siberia.","-64.7352777","-17.8297223",NA,NA,"2940.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"287","2012-02-16 10:04:00-02","MO","MOBOT","3284989","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Otto Zöllner","Zöllner 11118","1980","1","12","Chile",NA,NA,"Province NOS Andes: In Maitenes near Rio Colorado",NA,NA,NA,NA,"2400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"288","2012-02-16 13:02:00-02","MO","MOBOT","3285094","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Otto Zöllner","Zöllner 14708","1998",NA,NA,"Chile","Atacama",NA,"in Carrizal Bajo near te coast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"289","2012-02-13 10:51:00-02","MO","MOBOT","3285406","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"William R. Anderson","Anderson 36146","1972","2","17","Brazil","Minas Gerais",NA,"Serra do Cipo, sloping, rocky cerrado. bordered by forest along stream, and by grassy, recently burned campo; sandy soil with sandstone.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"290","2012-03-26 13:02:00-03","MO","MOBOT","3285458","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"DILLON","DILLON 2860","1983","1","11","Peru","Cajamarca","Cajamarca","Ca 43 km E of cajamarca, 27 km N of San Marcos. Overgrazed hillsides along small stream.",NA,NA,NA,NA,"2765.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2012-03-26 13:01:00-03","MO","MOBOT","3285506","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Carol A. Todzia|Bruce A. Stein","Todzia 2637","1985","2","4","Peru","Amazonas","Chachapoyas","73 km from Lemeibamba.",NA,NA,NA,NA,"3000.00000000","3100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2012-02-13 09:18:00-02","MO","MOBOT","3291119","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35353","1972","2","4","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Ca 8 km N of Gouveia on road to Diamantina.",NA,NA,NA,NA,"1220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"293","2012-03-29 05:23:00-03","MO","MOBOT","3292805","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Jerald S. Bricker","Bricker 221","1988","1","16","Chile",NA,NA,"Valdivia: Niebla, along coastal road to the north of Niebla, ca. 0.5 km north of La Mision in grassy area above bluff overlooking ocean.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"294","2011-10-25 16:33:00-02","MO","MOBOT","3421564","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Tod F. Stuessy|Daniel J. Crawford|P. Pacheco|A. Landeros","Stuessy 6703","1984","2","18","Chile",NA,NA,"7.2 km S of Florida (centro) on road to Concepcion. Mostly cut-over and reforested area but some patches of native forest. Small moist area down from road. In low wet area.",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","578987","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller (JE)",NA,NA,NA,"David N. Smith|Judith M. Canne-Hilliker","Smith 5783","1984","1","21","Peru","Pasco","Oxapampa","road to Mallampampa, ca. 10km SW of Huancabamba. Stream sides, river breaks, some marshy spots. Río Huaylamayo valley.","-75.56666","-10.41666",NA,NA,"1740.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","84-145",NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","582876","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller (JE)",NA,NA,NA,"David N. Smith","Smith 6091","1984","2","21","Peru","Amazonas","Chachapoyas","Km 411-416 on Leymebamba-Balsas road. Dwarf forest and associated fern-domi- nated slopes.","-77.8","-6.66666",NA,NA,"2700.00000000","2950.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","84-177",NA
"297","2014-09-08 11:17:00-03","MO","MOBOT","585189","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","A Prigge & D. Moraes (UCLA)",NA,NA,NA,"David N. Smith","Smith 4098","1983","5","19","Peru","Pasco","Oxapampa","Oxapampa-Cerro de Pasco road, La Suiza to San Gotardo Primary high montane forest dominated by Dictyocaryum; frequent fogs.","-75.58333","-10.63333",NA,NA,"2100.00000000","2650.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","83-92",NA
"298","2012-02-20 05:01:00-02","MO","MOBOT","587957","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Jochen Müller (JE)",NA,NA,NA,"Camilo Díaz S.|Hulda Osores","Díaz Santibáñez 2567","1987","8","7","Peru","Cajamarca","Cutervo","Distrito San Andrés de Cutervo, carretera entre San Andrés y Santo Tomás, Km 12.","-78.66666","-6.21666",NA,NA,"2320.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","87-28",NA
"299","2013-08-08 11:03:00-03","MO","MOBOT","588329","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"David N. Smith|A. Cáceres A.","Smith 2224","1982","8","18","Peru","La Libertad","Sanchez Carrion","Laguna Sansagocha, between Huamachuco and Cajabamba.","-77.9833333","-7.8",NA,NA,"2980.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","82-219",NA
"300","2012-03-26 13:00:00-03","MO","MOBOT","589683","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Abundio Sagástegui A.|et al.","Sagástegui Alva 8178","1975","7","21","Peru","Piura","Huancabamba","Huaricanche (Distrito Sondor).",NA,NA,NA,NA,"1975.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","35",NA
"301","2014-04-04 05:46:00-03","MO","MOBOT","592502","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Blanca León","Gentry 39934","1983","2","3","Peru","Pasco",NA,"Oxapampa-Cerro de Pasco, road 20 km W of Oxapampa, lower montane forest on steep slopes, dominated by Dictyocaryum.","-75.83333","-10.66666",NA,NA,"1980.00000000","2000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","83-34",NA
"302","2012-02-03 16:50:00-02","MO","MOBOT","595158","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gustavo Heiden (SPF)",NA,NA,NA,"Israel G. Vargas C.|E. Prado","Vargas Caballero 1317","1992","5","8","Bolivia","Santa Cruz","Manuel Maria Caballero","Parque Nacional Amboró. Torresillas - Trayecto entre Estancia Las Abras y Laguna Brava. Bosques nublados con Podocarpus parlatorei, Weinmannia sp, Alnus acuminata y muchas epífitas. Disturbado por ganadería y las cumbres de cerros con especies de gramíneas y macollos de Puya sp.","-64.61666","-17.8",NA,NA,"2500.00000000","3000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","133",NA
