"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"156","2019-10-07 09:32:17-03","UEFS","HUEFS","29046","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Silva, J.M.","1753","1996","10","30",NA,"Brasil",NA,NA,NA,"HUEFS0029046","Angiospermae","Malpighiales","Engl.",NA,"Paraná","São José dos Pinhais","Castelhano, Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0029046",NA,NA,NA,NA,NA,"45291","auto",NA,"Rosanae",NA,NA,NA
"157","2019-10-07 09:32:17-03","UEFS","HUEFS","133204","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Silva, J.M.","5504","2007","02","12",NA,"Brasil",NA,NA,"Floresta atlântica.","HUEFS0133204","Angiospermae","Malpighiales","Engl.","G.Hatschbach","Paraná","São José dos Pinhais","Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0133204","2007",NA,NA,NA,NA,"45291","auto",NA,"Rosanae",NA,NA,NA
"158","2019-06-11 12:40:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","O. Handro","39799","1938","10","24","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"39799",NA
"159","2019-01-25 15:43:38-02","IAC","IAC","40294","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","H.F. Leitão Filho et al.","33361","1995","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.","H.F. Leitão Filho","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.883333","-24.6",NA,NA,NA,"1995","02","10","-47.883333","-24.600000",NA,NA,NA,NA,NA,NA,NA
"160","2019-01-25 15:43:38-02","IAC","IAC","49139","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","E. Ramos; H.R. Gonçalves & S. Santos","350","2007","01","06",NA,"Brasil",NA,NA,"Subparcela 9 indivíduo F0097",NA,NA,NA,"Engl.","E. Ramos et al.","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079622","-23.381058",NA,NA,NA,"2007","01","06","-45.079622","-23.381058",NA,NA,NA,NA,NA,NA,NA
"161","2019-01-25 15:43:38-02","IAC","IAC","51953","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","E. Ramos; M. Eltink; J.F. Benedito & S. Santos","633","2009","11","08",NA,"Brasil",NA,NA,"Parcela F, subparcela 6, indivíduo n°97",NA,NA,NA,"Engl.","E. Ramos et al.","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Fazenda Capricórnio","-45.0711","-23.4339",NA,NA,NA,"2009","11","08","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA
"162","2020-07-23 12:19:42-03","CEPLAC","CEPEC","140079","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Indivíduo P27-03",NA,NA,NA,NA,"Sem Informação","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"163","2020-07-23 12:19:42-03","CEPLAC","CEPEC","122640","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Martini, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Individuo B 1.",NA,NA,NA,NA,"Sem Informação","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.","-39.115","-14.499722","380","380",NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA
"164","2020-07-23 12:19:42-03","CEPLAC","CEPEC","126786","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Amorim, A. M.","7916","2009","09","13",NA,"Brasil",NA,NA,"Material estéril.",NA,NA,NA,NA,"Sem Informação","Bahia","arataca","Serra da Lontras, ca. de 7km no ramal que liga o povoado de Itatingui à Serra das Lontras. Trilha do Talhão 1.","-39.408056","-15.202778",NA,NA,NA,NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA,NA,NA,NA
"165","2020-07-23 12:19:42-03","CEPLAC","CEPEC","79411","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","W. W. Thomas","11727","2000","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","Bahia","JUSSARÍ","Serra do Teimoso, 7,5Km ao N de Jussari Rod. P/ Palmira, depois 2Km ao W p/ Faz. Teimoso, depois 45min. Ao W p/ Reserva da Fza. Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"28/02/2004",NA,NA
"166","2020-07-23 12:19:42-03","CEPLAC","CEPEC","140371","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Indvíduo P27-03",NA,NA,NA,NA,"Sem Informação","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:19:42-03","CEPLAC","CEPEC","74224","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","W. W. Thomas","11396","1996","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Bahia","UNA","Reserva Biologica de Una (REBIO). Picada do Marimbondo.","-39.066667","-15.166667",NA,NA,NA,NA,NA,NA,"39W4'","15S10'",NA,NA,NA,NA,"30/12/1997",NA,NA
"168","2020-07-23 12:16:52-03","CEPLAC","CEPEC","141088","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Lopes, L.C.M.","502","2012","07","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","Bahia","UNA",NA,"-39.097222",NA,NA,NA,NA,NA,NA,NA,"39W5'50","15S10'83",NA,NA,NA,NA,NA,NA,NA
"169","2020-07-23 12:19:42-03","CEPLAC","CEPEC","6060","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","T. S. dos Santos","1072","1978","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. M. Pires","Bahia","ITACARÉ","Estrada a Ubaitaba.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"30/11/1978",NA,NA
"170","2020-07-23 12:19:42-03","CEPLAC","CEPEC","27856","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","S. A. Mori","13987","1981","05","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença, Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"30/12/1997",NA,NA
"171","2020-07-23 12:19:42-03","CEPLAC","CEPEC","127612","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","D. Rocha","1023","2010","03","26",NA,"Brasil",NA,NA,"Unicata. Estéril. Próximo ao riacho.",NA,NA,NA,NA,"Sem Informação","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre. Trilha da pousada.","-39.564722","-15.393056","500","500",NA,NA,NA,NA,"39W33'53","15S23'35",NA,NA,NA,NA,NA,NA,NA
"172","2020-07-23 12:19:42-03","CEPLAC","CEPEC","13795","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","S. A. Mori","9731","1978","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"S. A. Mori","Bahia","PRADO","Rod. BA-001, a 45Km ao N cidade.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,"30/12/1978",NA,NA
"173","2020-07-23 12:19:42-03","CEPLAC","CEPEC","6080","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","T. S. dos Santos","1053","1993","09","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. M. Pires","Bahia","ubaitaba","Rod. p/ Ibirapitanga.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,"30/11/1978",NA,NA
"174","2020-07-23 12:19:42-03","CEPLAC","CEPEC","151991","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","L.D. Thomaz","1783",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Sobral","Espírito Santo","SANTA TERESA",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"175","2020-11-19 14:06:28-03","Unimontes","MCMG","6208","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9","33524","auto",NA,NA,NA,NA,NA
"176","2015-02-26 09:30:22-03","NHMLondon","NHM-LONDON-BOT","BM000073135","S","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","C. Angeli","315","1962","10","10",NA,"Brasil",NA,"NHMUK:ecatalogue:466658",NA,NA,NA,NA,"Engl.","Julio V. Schneider; Forschungsinstitut Senckenberg","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"1967","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-12 17:01:14-03","UEL","FUEL","28027","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, G; Silva, JM","54899","1991","01","23",NA,"Brasil",NA,NA,NA,"FUEL012756","Tracheophyta","Malpighiales","Engl.","Hatschbach, G","Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,"1991",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"178","2020-11-12 17:01:14-03","UEL","FUEL","39490","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Ivanauskas, NM; et al.","6021","2005","02","17",NA,"Brasil",NA,NA,NA,"FUEL012755","Tracheophyta","Malpighiales","Engl.","Ivanauskas, NM","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,"2005","05",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"179","2019-05-06 12:01:57-03","UFU","HUFU","48743","S","Plantae","Quiinaceae","Quiina","glazovii","Quiina glazovii","Silva, J.M.; Barbosa, E.","5504","2007","02","12",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Fruto amarelo.; Floresta Atlântica.","HUFU00021809",NA,NA,"Engl.","Hatschbach, G.","Paraná","São José dos Pinhais","Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,"HUFU00021809","2007",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"180","2020-08-20 20:39:44-03","UFSC","FLOR","27055","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Silva, J.M.; Saldanha, J.","1753","1996","10","30",NA,"Brasil",NA,NA,"árvore, flor botões creme, 10m altura","FLOR0027055",NA,"Malpighiales","Engl.","Hatschbach, G.","Paraná","São José dos Pinhais","Castelhanos, Rio Arraial.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1996",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"181","2020-08-20 20:39:44-03","UFSC","FLOR","234","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Klein, R.M.","2343","1959","12","15",NA,"Brasil",NA,NA,"árvore, Fruto Maduro, amarelado, 10m altura","FLOR0000234",NA,"Malpighiales","Engl.","Smith, L.B.","Santa Catarina","Blumenau","Mata da Cia hering, B. Retiro.","-49.0661010742188","-26.9193992614746","250","250",NA,"1960",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"182","2020-08-20 20:39:44-03","UFSC","FLOR","233","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Reitz, R.; Klein, R.M.","9238","1959","10","22",NA,"Brasil",NA,NA,"árvore, flor amarela, 10m altura. Foto em preto","FLOR0000233",NA,"Malpighiales","Engl.","Smith, L.B.","Santa Catarina","Blumenau","Mata da Cia Hering, B. Retiro.","-49.0661010742188","-26.9193992614746","300","300",NA,"1960",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"183","2020-08-20 14:57:24-03","UFSC","FLOR","8112","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Bresolin, A.","1405","1980","02","21",NA,"Brasil",NA,NA,"árvore, Fruto Maduro, alaranjado, 15m altura","FLOR0008112",NA,"Malpighiales","Engl.",NA,"Santa Catarina","Florianópolis","Cachoeira pequena, Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","350","350",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"184","2020-08-20 20:39:44-03","UFSC","FLOR","3499","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Klein, R.M.; Sob, Souza","7665","1967","11","22",NA,"Brasil",NA,NA,"árvore, flor amarelada, 15m altura","FLOR0003499",NA,"Malpighiales","Engl.","Reitz, R.","Santa Catarina","Florianópolis","Morro da Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"1971",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"185","2020-08-20 20:39:44-03","UFSC","FLOR","3498","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Klein, R.M.","8206","1969","11","14",NA,"Brasil",NA,NA,"árvore, Fruto Maduro, alaranjado, 12m altura","FLOR0003498",NA,"Malpighiales","Engl.","Reitz, R.","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"1971",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"186","2021-03-04 15:44:47-03","IF","SPSF","45461","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6397","2011","09","01","América do Sul","Brasil",NA,NA,"COLETA: Árvore 2,5m altura; flores amarelas;",NA,"Magnoliophyta","Malpighiales","Engl.","G.A.D.C. Franco","SP","Bananal","Estação Ecológica de Bananal","-44.368889","-22.807778","1115","1115",NA,"2012","01","30",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"187","2021-03-04 15:44:47-03","IF","SPSF","47289","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A.de Oliveira","1583","2013","02","20","América do Sul","Brasil",NA,NA,"COLETA: Árvore com frutos maduros de coloração laranja.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Malpighiales","Engl.","N.M.Ivanauskas","SP","Iporanga","Erva de Bicho","-48.743611","-24.546111","610","610",NA,"2013","02","27",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"188","2021-03-04 15:44:47-03","IF","SPSF","34389","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza","6021","2005","02","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sertão da Praia do Puruba, Fazenda Cambucá, Trilha Cambucá-Cunha.&nf;UTM: X=507222 Y=7423996 ZONA=23;",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA
"189","2021-03-04 15:44:47-03","IF","SPSF","14548","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","G. Hatschbach","54899","1991","01","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales",NA,NA,"PR","Guaraqueçaba","caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,"Magnoliopsida",NA,NA,NA
"190","2021-03-04 15:44:47-03","IF","SPSF","21750","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","J.M.Silva & J.Saldanha","1775","1996","11","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta atlantica&nf;;",NA,"Magnoliophyta","Malpighiales",NA,NA,"PR","Guaratuba","rio Arraial","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,"Magnoliopsida",NA,NA,NA
"191","2021-03-04 15:44:47-03","IF","SPSF","24923","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","S.A.Nicolau","959","1995","11","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA
"192","2021-03-04 15:44:47-03","IF","SPSF","35392","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","J.A.Pastore & J.B.Baitello & F.T.Rocha","1356","1999","03","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca, mata&nf;;",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,"Magnoliopsida",NA,NA,NA
"193","2021-03-04 15:44:47-03","IF","SPSF","33640","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","R.F.Lorza & D.Souza",NA,"2004","10","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: gleba 6&nf;;",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","Sete Barras","bairro Rio Preto","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,"Magnoliopsida",NA,NA,NA
"194","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Quiinaceae","Quiina","glazovii","Quiina glazovii","Glaziou, AFM","894",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-09-17 08:58:29-03","IBt","SP","319163","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Silva, JM","1775","1996","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"196","2020-05-07 17:15:52-03","IBt","SP","263619","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Peron, M","883","1989","09","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"197","2019-11-28 09:18:18-03","IBt","SP","244459","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Melo, MMRF; Corrêa, JA","733","1989","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.","Souza, FO","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2006","02",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"198","2020-08-27 12:20:00-03","IBt","SP","309281","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Melo, MMRF","1211","1994","07","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"199","2019-11-21 10:12:45-03","IBt","SP","290593","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Cordeiro, I; et al.","959","1995","11","23",NA,"Brasil",NA,NA,"Árvore ca. 18,0m alt., botões amarelo esverdeados",NA,NA,NA,"Engl.","Souza, FO","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Planície trilha em direção a Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2001","04","18",NA,NA,"55628","auto",NA,NA,NA,NA,NA
"200","2020-11-26 10:01:02-03","IBt","SP","382732","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Ivanauskas, NM","996","1996","01","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"201","2020-11-26 10:01:02-03","IBt","SP","369656","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Ivanauskas, NM","1014","1996","10","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"202","2020-11-26 10:01:02-03","IBt","SP","369655","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Ivanauskas, NM","476","1995","10","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"203","2020-08-13 18:02:46-03","IBt","SP","300328","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Kirizawa, M","3303","1996","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"São Paulo","Santo André",NA,"-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
