"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"192","2020-09-12 05:00:02-03","US","US","257245","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Riedel, --","897","1824","10","South America - Neotropics","Brazil","Minas Gerais","Brasilia, in Geraes, in campis picis",NA,NA,"US02045764","US02045764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"193","2020-09-02 16:26:42-03","Cenargen","CEN","3888","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Lídio Coradin","1149","1978","09",NA,"Brasil","BA","BR-020, km 332, Brasília - Fortaleza, beira de estrada.","Exsicatas","Semi-ereto","CEN00003888","CEN00003888","A. Fernandes","27","CORRENTINA","-44.6366996765137","-13.3432998657227",NA,NA,"182507","auto",NA,NA,NA,NA,"1980","08",NA,NA,NA,NA,"1",NA,NA
"194","2020-09-02 16:26:42-03","Cenargen","CEN","86040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Hermógenes de Freitas Leitão Fillho","20093","1988","02",NA,"Brasil","SP","Estação Experimental do Instituto Florestal","Exsicatas","Doação da Universidade Estadual de Campinas - UNICAMP - Planta do Brasil","CEN00086040","CEN00086040","L. L. C. Antunes","18","ASSIS","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto",NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,"1",NA,NA
"195","2021-03-15 18:27:36-03","USP","SPF","104759","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Orlandi, RP","PCD345","1994","07",NA,"Brasil","Bahia","Serra da Chapadinha, Serra da Chapadinha, campo rupestre, vegetação rupícola em patamar rochoso. Afloramento rochoso de arenito.",NA,"Subarbusto: com ca. de 1 m de altura. Folhas compostas. Flores de cor amarela. Frutos articulados imaturos de cor verde. Frequencia: raro.","SPF00104759",NA,"Anônimo","30","Lençóis","-41.447222","-12.453611","1120","1120",NA,NA,NA,NA,"-41.447222","-12.453611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 18:27:36-03","USP","SPF","118518","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, VC","11302","1996","06",NA,"Brasil","São Paulo","Estrada para Fazenda Lagoa Negra e Porto Said. Cerradão.",NA,"Erva ramosa, ca. 80 cm alt.; flores amarelas.","SPF00118518",NA,"Fernandes, A","06","Botucatu","-48.328333","-22.715","520","520",NA,NA,NA,NA,"-48.328333","-22.715","1998","08",NA,NA,"03",NA,NA,NA,NA
"197","2019-11-13 11:21:25-03","USP","SPF","121632","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Queiroz, LP","PCD3815","1996","10",NA,"Brasil","Bahia","Serra da Larguinha, Capão Grande, na Serra da Larguinha, sentido de Cachoeira da Fumaça. Campo Rupestre",NA,NA,"SPF00121632",NA,"Fernandes, A","29","Palmeiras","-41.483333","-12.633333","900","900",NA,NA,NA,NA,"-41.483333","-12.633333","1998","08",NA,NA,"03",NA,NA,NA,NA
"198","2021-03-15 18:27:36-03","USP","SPF","146030","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Pirani, JR","4821","2001","01",NA,"Brasil","Mato Grosso do Sul","Rodovia Paraíso-Capim Verde, ca. 19 km W do trevo de Camapuã. Cerrado denso.",NA,"Subarbusto ereto, delgado e flexuoso, ca 1,8m alt. Flores róseas. frutos verdes.","SPF00146030",NA,"Silva, RR","23",NA,"-53.897222","-19.525","612","612",NA,NA,NA,NA,"-53.897222","-19.525","2005","11",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 18:27:36-03","USP","SPF","156196","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, ASL","3566","2002","03",NA,"Brasil","Pará","Vila de Beja.",NA,"Erva. Flor amarela. Frutos imaturos verdes, maduros amarelos.; Vegetação de beira de praia de rio. Solo areia.","SPF00156196",NA,"Silva, RR","16","Abaetetuba","-48.8125","-1.618889",NA,NA,NA,NA,NA,NA,"-48.8125","-1.618889","2005","11",NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 18:27:36-03","USP","SPF","168459","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Pirani, JR","5265","2004","01",NA,"Brasil","Minas Gerais","Mendanha, estrada para Inhaí, a 10 km da saída de Mendanha, perto da ponte de madeira sobre o Rio Jequitinhonha, margem direita. Afloramento de arenito preto com Manihot, Vellozia, Kielmeyera spp. e Terminalia.",NA,"Subarbusto delicado, virgado, 1 m alt. Pétalas amarelas. Frutos verdes.","SPF00168459",NA,"Lima, LCP","23","Diamantina","-43.5575","-18.04","693","693",NA,NA,NA,NA,"-43.5575","-18.04","2008","01",NA,NA,"22",NA,NA,NA,NA
"201","2019-11-13 11:21:25-03","USP","SPF","203006","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Pirani, JR","5809","2009","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00203006",NA,"Siniscalchi, CM","06","Diamantina","-43.557944","-18.039361","1200","1200",NA,NA,NA,NA,"-43.557944","-18.039361","2012","09",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 18:27:36-03","USP","SPF","74444","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Harley, RM","25830","1988","11",NA,"Brasil","Bahia","8 km da cidade na estrada para Arapiranga (Furna). Capoeira. Solo branco e pedregoso (quartzito)",NA,"Erva ereta até 1,2 m de altura. Flores jovens com estandarte rosa, outras pétalas creme. Botões amarelos. Frutos verdes.","SPF00074444",NA,"Fernandes, A","01","Rio de Contas","-41.783333","-13.516667","1600","1600",NA,NA,NA,NA,"-41.783333","-13.516667","1998","08",NA,NA,"03",NA,NA,NA,NA
"203","2019-11-13 11:21:25-03","USP","SPF","90581","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Harley, RM","H50112","1991","12",NA,"Brasil","Bahia",NA,NA,NA,"SPF00090581",NA,"Fernandes, A","19","Abaíra","-41.666667","-13.233333","750","800",NA,NA,NA,NA,"-41.666667","-13.233333","1998","08",NA,NA,"03",NA,NA,NA,NA
"204","2021-03-15 18:27:36-03","USP","SPF","156472","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Pirani, JR","4637","2000","03",NA,"Brasil","Minas Gerais","Serra do Cabral, ramal saindo da estrada para Várzea da Palma, indo para a Comecha (lavra de quartzo), a ca. 13 km do trevo da saída da cidae de Joaquim Felício.",NA,"Subarbusto delgado e laxo, ca. 1,7 m alt., ao sol, em cerrado. Flor amarela com estrias. Frutos verdes.","SPF00156472",NA,"Silva, RR","24","Francisco Dumont","-44.183333","-17.683333","940","940",NA,NA,NA,NA,"-44.183333","-17.683333","2005","11",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 18:27:36-03","USP","SPF","68233","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Morretes, BL","s.n.","1987","10",NA,"Brasil","São Paulo","Cerrado de Emas",NA,"Cerrado aberto.","SPF00068233",NA,"Fernandes, A","21","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1997","08",NA,NA,"06",NA,NA,NA,NA
"206","2019-11-13 11:21:25-03","USP","SPF","62887","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Rachid, M","s.n.","1944","12",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,"SPF00062887",NA,"Fernandes, A","03","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1998","01",NA,NA,"08",NA,NA,NA,NA
"207","2019-11-13 11:21:25-03","USP","SPF","62886","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Morretes, BL","s.n.","1945","12",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,"SPF00062886",NA,"Fernandes, A","29","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1991","01",NA,NA,"28",NA,NA,NA,NA
"208","2019-11-13 11:21:25-03","USP","SPF","149302","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Longhi-Wagner, HM","3252","1996","01",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,"SPF00149302",NA,"Silva, RR","26","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 18:27:36-03","USP","SPF","120689","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Salatino, MLF","67","1992","03",NA,"Brasil","São Paulo","Cerrado de Emas",NA,"Erva com ca. 0,80 m. Pétala creme com estrias roxas.","SPF00120689",NA,"Fernandes, A","27","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1997","08",NA,NA,"06",NA,NA,NA,NA
"210","2021-03-15 18:27:36-03","USP","SPF","122527","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Salatino, MLF","170","1992","11",NA,"Brasil","São Paulo","Cerrado de Emas, Cachoeira.",NA,"Flores brancas","SPF00122527",NA,"Fernandes, A","21","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1997","08",NA,NA,"06",NA,NA,NA,NA
"211","2020-05-08 11:11:39-03","UEFS","HUEFS","10163","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Queiroz, L.P.de","2651","1982","02",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0010163",NA,"A.Fernandes","15","Mucugê","-41.466667","-12.966667",NA,NA,NA,NA,NA,NA,"41W28'","12S58'","1996","11","Rosanae",NA,NA,NA,NA,NA,NA
"212","2020-05-08 11:11:39-03","UEFS","HUEFS","125079","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC10303","1981","05",NA,"Brasil","Ceará","Juré.",NA,"Cerrado.","HUEFS0125079",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"213","2020-05-08 11:11:39-03","UEFS","HUEFS","127742","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva-Lima, C.S.","44","2006","06",NA,"Brasil","Bahia","Fazenda Umburaninho.",NA,NA,"HUEFS0127742",NA,"L.L.C.Antunes","25","Olindina","-38.333333","-11.35",NA,NA,NA,NA,NA,NA,"38W20'","11S21'","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"214","2020-05-08 11:11:39-03","UEFS","HUEFS","136053","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Sousa, G.","610","2006","03",NA,"Brasil","Piauí","PARNA Serra das Confusões, Barreiro.",NA,"Caatinga.","HUEFS0136053",NA,"L.L.C.Antunes","21","Guariba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"215","2020-05-08 11:11:39-03","UEFS","HUEFS","138654","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC8021","1980","02",NA,"Brasil","Maranhão","Entre S. João dos Patos e Barão e Grajaú.",NA,"Cerrado.","HUEFS0138654",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"216","2020-05-08 11:11:39-03","UEFS","HUEFS","157150","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Melo, E.","6798","2009","10",NA,"Brasil","Bahia","Muro.",NA,"Mata ciliar, beira de rio seco.","HUEFS0157150","HUEFS0157150",NA,"18","Jeremoabo","-38.301111","-10.195833","376","376",NA,NA,NA,NA,"38W18'4''","10S11'45''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"217","2020-05-08 11:11:39-03","UEFS","HUEFS","585","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Orlandi, R.P.","376","1992","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0000585",NA,"A.Fernandes","29","Campo Formoso","-41.233333","-10.466667",NA,NA,NA,NA,NA,NA,"41W14'","10S28'","1996","11","Rosanae",NA,NA,NA,NA,NA,NA
"218","2020-05-08 11:11:39-03","UEFS","HUEFS","211601","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Nascimento, F.H.F.","1341","2014","06",NA,"Brasil","Piauí","Amostragem lateral à estrada de terra que segue para as torres de transmissão.",NA,"Transição Caatinga-Cerrado.","HUEFS0211601",NA,NA,"27","Castelo do Piauí","-41.411389","-5.383056","480","500",NA,NA,NA,NA,"41W24'41''","5S22'59''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"219","2020-05-08 11:11:39-03","UEFS","HUEFS","35430","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Félix, L.P.","8229","1998","04",NA,"Brasil","Piauí","Parque Nacional de Sete Cidades, próximo ao portão sul.",NA,NA,"HUEFS0035430",NA,"L.L.C.Antunes","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"220","2020-05-08 11:11:39-03","UEFS","HUEFS","20180","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Nascimento, M.S.B.","145","1994","04",NA,"Brasil","Piauí",NA,NA,NA,"HUEFS0020180",NA,"A.Fernandes","22","São Sebastião","-42.166667","-4.816667","125","125",NA,NA,NA,NA,"42W10'","4S49'","1996","11","Rosanae",NA,NA,NA,NA,NA,NA
"221","2020-05-08 11:11:39-03","UEFS","HUEFS","93174","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Queiroz, L.P.de","10178","2005","03",NA,"Brasil","Piauí","Ca. 6Km E de Oeiras na estrada para Gaturiama , entrando ao lado de um ascentamento do INCRA, a ca. 2,0Km do Porto Tropical.",NA,"Transição cerrado-caatinga sobre solo arenoso, antropizado.","HUEFS0093174",NA,"L.L.C.Antunes","13","Oeiras","-42.026944","-6.971667","263","263",NA,NA,NA,NA,"42W1'37''","6S58'18''","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"222","2020-05-08 11:11:39-03","UEFS","HUEFS","93992","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, E.B.","1062","2005","03",NA,"Brasil","Minas Gerais","Serra do Cabral, ca. 8 km W de Joaquim Felício.",NA,"Vegetação de campo rupestre. Área aberta com solo arenoso na base dos afloramentos.","HUEFS0093992",NA,"L.L.C.Antunes","30","Joaquim Felício","-44.198889","-17.692778","1018","1034",NA,NA,NA,NA,"44W11'56''","17S41'34''","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"223","2020-05-08 11:11:39-03","UEFS","HUEFS","99057","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Miranda, E.B.","904","2005","08",NA,"Brasil","Bahia","Fazenda Natureza, do Sr. Otávio Farias, ca. 20 Km NO do município, caminho para o Saco dos Cavalos.",NA,"Mata úmida.","HUEFS0099057",NA,"L.L.C.Antunes","12","Jeremoabo","-38.433889","-10.003889","427","427",NA,NA,NA,NA,"38W26'2''","10S0'14''","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"224","2020-05-08 11:11:39-03","UEFS","HUEFS","135430","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Queiroz, R.T.","231","2005","04",NA,"Brasil","Rio Grande do Norte","ESEC.",NA,NA,"HUEFS0135430",NA,"L.L.C.Antunes","24","Serra Negra","-37.083333","-6.55",NA,NA,NA,NA,NA,NA,"37W5'0''","6S33'0''","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"225","2020-05-08 11:11:39-03","UEFS","HUEFS","173015","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Côrtes, A.L.","222","2009","11",NA,"Brasil","Para","Ilha de Maiandeua (Ilha do Algodoal).",NA,NA,"HUEFS0173015",NA,"L.L.C.Antunes","03","Marudá","-48.4025","-1.422222",NA,NA,NA,NA,NA,NA,"48W24'9''","1S25'20''","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"226","2020-05-08 11:11:39-03","UEFS","HUEFS","148157","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Melo, E.","6173","2009","05",NA,"Brasil","Bahia","Parque.",NA,"Caatinga.","HUEFS0148157",NA,"L.L.C.Antunes","01","Jaguarari","-40.227222","-9.343611","390","390",NA,NA,NA,NA,"40W13'38''","9S20'37''","2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"227","2020-05-08 11:11:39-03","UEFS","HUEFS","164700","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fotius, G.","3418","1983","04",NA,"Brasil","Pernambuco","3 km ao Norte de Petrolina.",NA,"Solo arenoso em caatinga aberta desmatada.","HUEFS0164700",NA,"L.L.C.Antunes","11","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,"2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"228","2020-05-08 11:11:39-03","UEFS","HUEFS","164699","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fotius, G.","4073","1985","06",NA,"Brasil","Bahia","54 km Juazeiro - Sento - Sé Sopé de Serra de quartzito.",NA,"Caatinga clara sobre solo de areia branca.","HUEFS0164699",NA,"L.L.C.Antunes","18","Sento Sé","-41.8852996826172","-9.74582958221436",NA,NA,"132999","auto",NA,NA,NA,NA,"2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"229","2020-05-08 11:11:39-03","UEFS","HUEFS","138655","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Martins, P.","EAC9547","1980","12",NA,"Brasil","Ceará","Andrade.",NA,"Carrasco.","HUEFS0138655",NA,NA,"24","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"39588","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"230","2020-05-08 11:11:39-03","UEFS","HUEFS","138656","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC10334","1981","05",NA,"Brasil","Ceará","Andrade.",NA,"Carrasco.","HUEFS0138656",NA,NA,"26","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"39588","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"231","2020-05-08 11:11:39-03","UEFS","HUEFS","138657","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Nunes, E.","EAC11589","1982","06",NA,"Brasil","Ceará","Fazenda Iracema.",NA,"Capoeira.","HUEFS0138657",NA,NA,"05","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"232","2020-05-08 11:11:39-03","UEFS","HUEFS","125082","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC16649","1989","05",NA,"Brasil","Ceará","Fazenda Macapá.",NA,NA,"HUEFS0125082",NA,NA,"20","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"233","2020-05-08 11:11:39-03","UEFS","HUEFS","138660","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC12993","1985","02",NA,"Brasil","Ceará","Margem da mata subdecídua.",NA,NA,"HUEFS0138660",NA,NA,"14","Abaiara","-39.0456008911133","-7.35889005661011",NA,NA,"12097","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"234","2020-05-08 11:11:39-03","UEFS","HUEFS","67240","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Barros, R.","TEPB17544","2002","03",NA,"Brasil","Piauí","PARNA, Serra das Confusões.",NA,"Caatinga.","HUEFS0067240",NA,"L.L.C.Antunes","22","Caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto",NA,NA,NA,NA,"2016","08","Rosanae",NA,NA,NA,NA,NA,NA
"235","2020-05-08 11:11:39-03","UEFS","HUEFS","138658","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Martins, P.","EAC11196","1982","04",NA,"Brasil","Ceará","Serra da Ibiapaba - Andrade.",NA,"Carrasco.","HUEFS0138658",NA,NA,"08","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"39588","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"236","2020-05-08 11:11:39-03","UEFS","HUEFS","138659","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC12728","1984","06",NA,"Brasil","Piauí","Sete Cidades.",NA,"Cerrado.","HUEFS0138659",NA,NA,"26","Piracuruca","-41.7092018127441","-3.92806005477905",NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"237","2020-05-08 11:11:39-03","UEFS","HUEFS","141108","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Andrade-Lima","6555","1971","10",NA,"Brasil","Pernambuco","Vale do Catimbau.",NA,"Solo úmido.","HUEFS0141108",NA,NA,"08","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"238","2020-05-08 11:11:39-03","UEFS","HUEFS","99844","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. grandiflora","Benth.","Gardner, G.","2099","1839","05",NA,"Brasil","Piauí","Near the city of Oeiras.",NA,NA,"HUEFS0099844",NA,NA,NA,"Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,"54774","auto","var. grandiflora","Tipo",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"239","2020-05-08 11:11:39-03","UEFS","HUEFS","67476","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. marginata","Benth.","Araújo, F.S.","1502",NA,NA,NA,"Brasil","Ceará","Serra das Almas.",NA,"Carrasco.","HUEFS0067476",NA,"L.Coe",NA,"Cratéus","-40.916667","-5.133333","670","670",NA,NA,"var. marginata",NA,"40W55'0''","5S8'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"240","2020-05-08 11:11:39-03","UEFS","HUEFS","99838","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. marginata","Benth.","Gardner, G.","1543","1838","07",NA,"Brasil","Ceará",NA,NA,NA,"HUEFS0099838",NA,NA,NA,"Aracati","-37.7696990966797","-4.56166982650757",NA,NA,"56389","auto","var. marginata","Síntipo",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"241","2020-05-08 11:11:39-03","UEFS","HUEFS","125058","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. marginata","Benth.","Fernandes, A.","EAC15233","1988","05",NA,"Brasil","Ceará","Fazenda Macapá, Taperuaba.",NA,"Caatinga.","HUEFS0125058",NA,NA,"13","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto","var. marginata",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
