"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"485","2019-06-24 08:13:59-03","IAC","IAC","56602","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","E. Ramos","2011","11","15","A.R. Ferretti et al.","11","1996","07","11","Brasil","São Paulo","Cunha","Trilha do rio bonito","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,"Materia doado pelo Herbário D. Bento Pickel (SPSF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-01-27 18:26:10-03","IAC","IAC","56613","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","s/det.","1996","08","23","N.M. Ivanauskas; A. Gomes & S. Dias Filho","1008","1996","08","23","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6","-47.866667","-24.600000",NA,NA,"Indivíduo 252, área A do levantamento fitossociológico. Material doado pelo Herbário ESA, Departamento de Botânica, Escola Superior de Agricultura Luiz de Queiroz (ESALQ), Universidade de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-06-24 08:13:59-03","IAC","IAC","56614","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","E. Ramos","2011","11","15","M.A. Assis & F.A.G. Guilherme","1460","2001","09","12","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,"Material doado pelo Herbarium Rioclarense (HRCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-01-27 18:26:10-03","IAC","IAC","56615","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","N.M. Ivanauskas","1996","08","23","N.M. Ivanauskas; A. Gomes & S. Dias Filho","1019","1996","08","23","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6","-47.866667","-24.600000",NA,NA,"Material doado pelo Herbário ESA , Departamento de Botânica, Escola Superior de Agricultura Luiz de Queiroz (ESALQ), Universidade de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-01-25 15:46:31-02","IAC","IAC","56617","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","E. Ramos","2011","11","15","R.J. Almeida-Scabbia","78","1994","02","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,"Material doado pelo Herbário Rioclarense (HRCB). Coleção Saibadela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-07-23 12:21:46-03","CEPLAC","CEPEC","111911","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","667","2006","05","21","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600","Flores em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-07-23 12:21:46-03","CEPLAC","CEPEC","123107","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","4868","2005","05","04","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Trilha da base da Pedra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-07-23 12:21:46-03","CEPLAC","CEPEC","111984","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","740","2006","05","23","Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-07-23 12:21:46-03","CEPLAC","CEPEC","114391","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","6390","2006","09","24","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-07-23 12:21:46-03","CEPLAC","CEPEC","77106","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"J. A. Lombardi",NA,NA,NA,"G. Hatschbach","48663","1999","01","09","Brasil","Espírito Santo","domingos martins","Corrego Jacy.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,"30/10/2006",NA,NA,NA
"495","2020-07-23 12:21:46-03","CEPLAC","CEPEC","145795","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"G. Hatschbach",NA,NA,NA,"J.M. Silva","6133",NA,NA,NA,"Brasil","Paraná","MORRETES",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"496","2020-07-23 12:21:46-03","CEPLAC","CEPEC","145103","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"A. Piratininga",NA,NA,NA,"R. Guedes","2234",NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA
"497","2020-09-22 13:49:04-03","USP","SPFW","5082","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.","Serviço Florestal",NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-09-22 13:49:04-03","USP","SPFW","1345","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.",NA,NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Espírito Santo",NA,"Estação Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-11-04 17:30:44-03","UEM","HUEM","31669","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Silva, JM","2016","09","28","Silva, JM; Brotto, ML; Völtz, RR","9450","2016","09","28","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.718056","-24.909722","-48.718056","-24.909722",NA,NA,"Árvore com 12 m de altura; flor de cor alva.; Floresta Ombrófila Densa Montana","HUEM000011622","HUEM000011622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-11-12 17:02:48-03","UEL","FUEL","13740","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Martins, FR; Mathes, LAF; Peixoto, AL","1481","1982","12","01","Brasil","Minas Gerais","Poços de Caldas","Estrada para a Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,"Tracheophyta","Proteales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-11-12 17:02:48-03","UEL","FUEL","55406","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Brotto, ML","2016","11","22","Silva, JM; Brotto, ML; Völtz, RR","9450","2016","09","28","Brasil","Paraná","Adrianópolis","Fazenda Marumbi","-48.718056","-24.859722","-48.718056","-24.859722","902","902",NA,"FUEL055406",NA,"Tracheophyta","Proteales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-11-12 17:02:48-03","UEL","FUEL","16925","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2009","10","17","Torres, RB; et al.","1099","2000","02","28","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Proteales",NA,NA,"22140","auto",NA,NA,NA,NA,NA
"503","2020-11-12 17:02:48-03","UEL","FUEL","48016","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G","2007",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","6133","2007","11","08","Brasil","Paraná","Morretes","Colônia Limeira, floresta atlântica","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Proteales",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"504","2020-11-12 17:02:48-03","UEL","FUEL","44457","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G","2007",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","6133","2007","11","08","Brasil","Paraná","Morretes","Colônia Limeira, Floresta atlântica.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Proteales",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"505","2020-11-12 17:02:48-03","UEL","FUEL","52060","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G","2007",NA,NA,"Silva, JM; Barbosa, E; Cordeiro, J","5505","2007","02","12","Brasil","Paraná","São José dos Pinhais","Castelhanos, floresta atlântica.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Proteales",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"506","2019-11-01 15:10:09-03","UnB","UB","203201","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Lombardi, JA","2006","12",NA,"Lombardi, JA","6468","2006","10","19","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.091667","-23.205833","-46.091667","-23.205833","1020","1200","Mata atlântica, floresta estacional semidecídua. Árvore ca. 5 m, folhas cartáceas, flores brancas, perfumadas, fruto imaturo verde.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:10:09-03","UnB","UB","165408","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Smith, LB",NA,NA,NA,"Hatschbach, G","26496","1971","02","25","Brasil","Paraná ","Guarapuava","Turvo.","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Arvore 8m, ramos frageis, flores alvas. Araucarioto. Esporadica.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA
"508","2019-11-01 15:10:09-03","UnB","UB","201952","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Lombardi","2013","04","18","Kuntz, J; et al.","1006","2013","03","31","Brasil","São Paulo","Tapiraí","UHE Barra, trilha da vila dos moradores em direção à caixa d'água aproximadamente 2km","-47.584528","-24.058972","-47.584528","-24.058972",NA,NA,"Árvore ca. 18m alt. Frutos verdes escuros; Floresta Ombrófita Densa",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:10:09-03","UnB","UB","165405","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urb.","Mennega, AMW",NA,NA,NA,"Lindeman, JC; Haas, JH","4923","1967","03","16","Brasil","Paraná",NA,"Forest on morro North of Barbaquá.",NA,NA,NA,NA,NA,NA,"Flowers creamy.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:10:09-03","UnB","UB","165406","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urb.","Toledo, JF","1951","10","19","Kuhlmann, M","2498","1950","06","10","Brasil","Minas Gerais","Delfim Moreira","São Francisco dos Campos. Estrada para Itajubá.","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"Árvore de 8m de altura e 30cm. de diâmetro.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"20219","auto",NA,NA,NA,NA,NA
"511","2019-10-03 10:04:28-03","UFSCar","SORO","5164","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Verdi, M.; Klettenberg, D.H.; Klemz, G.","3717","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo. Floresta Ombrófila Densa. Interior do fragmento. 206 m de altitude.","-49.319167","-28.348056","49°19'09,00W","28°20'53,00S",NA,NA,"Florística IFFSC 97. Arbórea, 8 m altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-10-03 10:04:28-03","UFSCar","SORO","5165","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Verdi, M.; Klettenberg, D.H.; Klemz, G.","2781","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro. Floresta Ombrófila Densa. Interior do fragmento. 360 m de altitude","-49.86","-28.8","49°51'36,00W","28°48'00,00S",NA,NA,"Fito IFFSC 28/L/15. Arbórea, 12 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-10-03 10:04:28-03","UFSCar","SORO","7469","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","A.Stival-Santos","2010","03","30","Stival-Santos, A.; Legal, E.; Silveira, S.","2224","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta","-49.14","-27.27","49°08'24,00W","27°16'12S","639","639","Florística IFFSC 467 (Arbórea); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 5m; Hábito: arbórea; Habitat: beira de estrada; Fruto:marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-05-06 12:02:19-03","UFU","HUFU","65760","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Hatschbach, G.; Nicolack, V.","54801","1990","10","30","Brasil","Paraná","Bocaiúva do Sul","Serra São Miguel, Rodovia para o Parque Estadual das Lauráceas. Alt.: 700-800m","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"àrvore 15m, flores alvas. Comum na região.; Mata Pluvial da encosta do morro.","HUFU00022688",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"515","2019-05-06 12:02:19-03","UFU","HUFU","53275","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","2007",NA,NA,"Silva, J.M.; Cordeiro, J.","6133","2007","11","08","Brasil","Paraná","Morretes","Colônia Limeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, ca. 8 m. Flor alva.; Floresta Atlântica.","HUFU00022687",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"516","2019-05-06 12:02:19-03","UFU","HUFU","34783","S","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urb.",NA,NA,NA,NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3582","2003","10","22","Brasil","Minas Gerais","Delfinópolis","Trilha para Cachoeira do Alpinista","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Árvore, ca. 15,0 m. Cálice e corola creme.; Mata de galeria.","HUFU00035275","HUFU00035275",NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA
"517","2021-02-23 13:23:08-03","MN","R-TIPOS","8478","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.",NA,NA,NA,NA,"Glaziou, A.F.M.","8099","1875","11","23","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R000008478","R000008478_001 R000008478_002",NA,NA,NA,NA,"57442","auto",NA,NA,"Isosyntypus",NA,NA
"518","2020-08-20 20:41:56-03","UFSC","FLOR","28874","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","glaziovii","Meliosma glaziovii","Urb.","Smith, S.F.","1993",NA,NA,"Hatschbach, G.; Silva, J.M.","48663","1984","12","06","Brasil","Espírito Santo","Domingos Martins","Córrego Jacy.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"arvoreta, flor alva","FLOR0028874",NA,NA,"Proteales",NA,NA,"48150","auto",NA,NA,NA,NA,NA
"519","2020-08-20 20:41:56-03","UFSC","FLOR","37203","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Falkenberg, D.B.","2008",NA,NA,"Falkenberg, D.B.; Oliveira, C.P.L. de","11054","2008","07","28","Brasil","Santa Catarina","Florianópolis","Morro entre o Rio Tavares e o Canto da Lagoa, Ilha de Santa Catarina.","-48.483056","-27.633889","48º28'59''W","27º38'2''S","200","200","árvore, 20 cm dap, flor verde, 9m altura","FLOR0037203",NA,NA,"Proteales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 15:00:15-03","UFSC","FLOR","57063","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Motta, J.T.","2014","09","09","Brotto, M.L.; et alii","1768","2014","08","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.716944","-24.860278","48º43'1''W","24º51'37''S","950","950","Árvore de 16m; flores brancas","FLOR0057063",NA,NA,"Proteales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-08-20 20:41:56-03","UFSC","FLOR","27135","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","1996",NA,NA,"Silva, J.M.; Saldanha, J.","1776","1996","11","01","Brasil","Paraná","Guaratuba","Rio Arraial, Fazenda Bamerindus.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"árvore, Fruto Imaturo, , 10m altura","FLOR0027135",NA,NA,"Proteales",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"522","2020-08-20 20:41:56-03","UFSC","FLOR","28081","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","1995",NA,NA,"Silva, J.M.; Sobral, M.","1212","1993","01","14","Brasil","Paraná","Morretes","Vista Cavalcanti.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"árvore, flor alvo, 8m altura","FLOR0028081",NA,NA,"Proteales",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"523","2020-08-20 20:41:56-03","UFSC","FLOR","28076","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","1993",NA,NA,"Silva, J.M.; Kricum, S.D.P.","945","1991","03","06","Brasil","Paraná","Turvo","Fazenda Rikli.","-51.5297012329102","-25.0428009033203",NA,NA,NA,NA,"árvore, flor creme, 8m altura","FLOR0028076",NA,NA,"Proteales",NA,NA,"36663","auto",NA,NA,NA,NA,NA
"524","2020-08-20 20:41:56-03","UFSC","FLOR","26511","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M.; Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.; Záchia, R.","2027","1992","01","06","Brasil","Rio Grande do Sul","Torres","Colônia São Pedro.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, flor branco-opaco, 5m altura","FLOR0026511",NA,NA,"Proteales",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"525","2020-08-20 20:41:56-03","UFSC","FLOR","26402","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M.","1991",NA,NA,"Jarenkow, J.A.","1997","1991","11","28","Brasil","Rio Grande do Sul","Torres","Entre o Rio do Terra e Morro Azul.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"árvore, flor branca, a maioria ainda em botão, 10m altura","FLOR0026402",NA,NA,"Proteales",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"526","2020-08-20 20:41:56-03","UFSC","FLOR","22973","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.; Jarenkow, J.A.","6070","1993","01","29","Brasil","Rio Grande do Sul","Três Cachoeiras","Perdida.","-49.9244003295898","-29.4556007385254",NA,NA,"400","400","arvoreta, flor semsem, 4m altura","FLOR0022973",NA,NA,"Proteales",NA,NA,"17224","auto",NA,NA,NA,NA,NA
"527","2020-08-20 20:41:56-03","UFSC","FLOR","259","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Smith, L.B.","1960",NA,NA,"Reitz, R.; Klein, R.M.","4121","1959","10","22","Brasil","Santa Catarina","Blumenau","Mata da Cia. Hering, Bom Retiro.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"arvoreta, flor branca","FLOR0000259",NA,NA,"Proteales",NA,NA,"34291","auto",NA,NA,NA,NA,NA
"528","2020-08-20 20:41:56-03","UFSC","FLOR","260","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Smith, L.B.","1960",NA,NA,"Reitz, R.","2454","1960","06","04","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","arvoreta, Fruto Imaturo, verde, 6m altura","FLOR0000260",NA,NA,"Proteales",NA,NA,"34291","auto",NA,NA,NA,NA,NA
"529","2021-03-04 15:45:52-03","IF","SPSF","31174","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"E.Ramos","2011","11","01","R. Farias et. al","707","2002","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.993056","-24.056389",NA,NA,"112","112","COLETA: XLS: SPSFAntigo&nf;Árvore de 8 m. Fruto imaturo verde-escuro.; GEOGRAFIA: Nucleo Sete Barras,trilha da figueira&nf;Borda de floresta ombrófila densa baixo montana.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"530","2021-03-04 15:45:52-03","IF","SPSF","47725","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","E.Barbosa","2010","12","28","G.Hatschbach & V.Nicolack","54801","1990","10","30","Brasil","PR","Bocaiúva do Sul","Serra São Miguel","-49.1150016784668","-25.2061004638672",NA,NA,"700","800","COLETA: Árvoce com 15m de altura e flores alvas. Comum na região.; GEOGRAFIA: Rodovia para o Parque Estadual das Lauraceas.&nf;Mata pluvial da encosta do morro.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA
"531","2021-03-04 15:45:52-03","IF","SPSF","33276","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"E.Ramos","2011","11","01","M.A.W.Lentini","sn","1998","02","10","Brasil","SP","Barra do Turvo","margens do rio Pardo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com frutos.; GEOGRAFIA: Proximidades do encontro entre o Rio Pardo e o Rio Turvo.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,"38172","auto","Magnoliopsida",NA,NA,NA,NA
"532","2021-03-04 15:45:52-03","IF","SPSF","24439","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"E.Ramos","2011","11","01","D.Sampaio et al.","43","1999","01","06","Brasil","SP","Iguape","E.Ecol.Chauás","-47.7","-24.783333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 7 m. Fruto esverdeado.; GEOGRAFIA: Floresta ombrófila densa. &nf;Floresta apresentando fortes sinais de perturbação antrópica.&nf;Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 Rodovia Pariquera-Iguape.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"533","2021-03-04 15:45:52-03","IF","SPSF","28743","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"E.Ramos","2011","11","01","I.Cordeiro","2371","2000","11","21","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.436944","-23.586667",NA,NA,"140","140","COLETA: XLS: SPSFAntigo&nf;Árvore ca. 10 m de altura, ca. 40 cm de diâmetro a 1,3 m do solo, frutos maduros verde-claros, abundantes.; GEOGRAFIA: Mata ombrófila densa de encosta, trilha dos tropeiros;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"534","2021-03-04 15:45:52-03","IF","SPSF","31184","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"E.Ramos","2011","11","01","R.G.Udulutsch et. al","733","2002","04","25","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.989722","-24.058333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, cerca de 15 m de altura. Frutos imaturos verde.; GEOGRAFIA: Floresta estacional semidecidual/floresta ombrófila densa montana. Trilha da represa.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
