"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","01067718","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","T. C. Plowman","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214975' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067718","8178","1980","01","31","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Tocantins","Road from highway BR-153 to Itapora, 12 km. west of village of Presidente Kennedy, Fazenda Primavera along Ribeirao Féinho","-48.6008","-8.5006","400","500","NY01067718_01",NA,"Presidente Kennedy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01067989","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","B. A. S. Pereira","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219170' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067989","2015","1991","12","07","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Estrada para Colinas, km 20 a 27","-47.5097","-14.1325",NA,NA,"NY01067989_01",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01068003","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. D. Ferreira","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219196' target='other'> <mi>dwc_moreinfo</mi></a>","NY01068003","3662","1968","11","07","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Bairro Goiânia II, beira do Rio Meia Ponte","-49.2539","-16.6786",NA,NA,"NY01068003_01",NA,"Goiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01067993","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","J. A. Rizzo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219175' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067993","9487","1973","12","11","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Tocantins","Próximo ao rio Lontra, na fazenda Baixa","-48.2069","-7.1911",NA,NA,"NY01067993_01",NA,"Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","949619","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","B. Maguire","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949619","56865","1963","09","26","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","B. M. Boom","Mato Grosso","200 km n.w. of Cuiaba","-57.3626273","-14.3347136","430","430","NY00949619_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01067696","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","P. G. Delprete","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194187' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067696","6750","1998","09","22","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Chapada dos Veadeiros. Fazenda Morro Vermelho. Córrego de Ponte e Córrego Agua Quente","-47.9","-14.22","570","570","NY01067696_01",NA,"Colinas do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","949605","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","J. H. Kirkbride Jr.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949605","4767","1982","05","05","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","J. H. Kirkbride Jr.","Distrito Federal","Perto de Córrego Vandinha, 1 km S de Brazilândia","-48.2","-15.7","1040","1040","NY00949605_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01067737","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","J. A. Ratter","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215104' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067737","R7470","1996","04","12","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Mato Grosso","170 km from Nova Xavantina on the road to Ribeirão Cascalheira","-52","-13.08",NA,NA,"NY01067737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01067819","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","P. G. Delprete","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067819","6842","1998","10","12","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Serra dos Caiapos, estrada Caiapônia-Montevidiu, 5-20 km de Caiapônia","-51.73","-17.08","680","700","NY01067819_01",NA,"Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01067997","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. S. Irwin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219182' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067997","17799","1966","06","26","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.8","-17.25","950","950","NY01067997_01",NA,"Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01067998","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. S. Irwin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219184' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067998","5348","1964","08","20","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Distrito Federal","Ca. 50 km E of Brasilia.","-47.9294","-15.7797","700","1000","NY01067998_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01067728","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. G. P. Santos","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215089' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067728","133","1993","06","25","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Margem esquerda do Rio Corumba; proximo ao Eixo da barragem","-48.5614","-18.1425",NA,NA,"NY01067728_01",NA,"Corumbaíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01067712","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","M. L. M. Azevedo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214928' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067712","1226","1997","11","30","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Minas Gerais","Parque Nacional Grande Sertão Veredas; entrada da Fazenda do Sr. Edgard","-45.9861","-15.2625","765","765","NY01067712_01",NA,"Formoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01067733","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","I. Mendes","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215097' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067733","98","1992","06","07","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Fazenda Vargem-Grande, a 190 km de Brasília; localizada na margem direita do rio Praim ou Paraim; Região Vale do Paranã, do lado esquerdo da rodovia BR-020 no sentido Brasília-Fortaleza","-47.3342","-15.5372",NA,NA,"NY01067733_01",NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01067713","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","D. Alvarenga","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214954' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067713","1201","1998","06","23","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","ca. 48 km de Uruaçú/Campinorte. Fazenda Bela Vista (Sr. Sérgio Barros). Folha: SD-22-Z-B (Uruaçú)","-49.0272","-14.3172","435","435","NY01067713_01",NA,"Uruaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01067996","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. S. Irwin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219180' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067996","34915","1972","01","23","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","ca. 17 km S. of Niquelândia","-48.45","-14.60365",NA,NA,"NY01067996_01",NA,"Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","396671","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=510389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396671","59057","1964","09","19","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","B. M. Boom","Distrito Federal","Cia Fercal, 30 km east of Brasília","-47.9294","-15.7797",NA,NA,"NY00396671_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01067990","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","R. Lopes","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219171' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067990","38","1991","12","05","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Tocantins","km 71 da estrada Dianópolis/ Taguatinga",NA,NA,NA,NA,"NY01067990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01068005","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","S. P. Cordovil-Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219202' target='other'> <mi>dwc_moreinfo</mi></a>","NY01068005","192","1992","11","26","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Vertente oeste da Serra Negra","-48.4594","-14.4742",NA,NA,"NY01068005_01",NA,"Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01067820","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","P. G. Delprete","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=411970' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067820","6784","1998","10","02","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Parque Nacional das Emas. Rio Jacuba","-52.97","-17.9","815","815","NY01067820_01",NA,"Mineiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01068006","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","M. Alcantara","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219205' target='other'> <mi>dwc_moreinfo</mi></a>","NY01068006","24","1994","09","02","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Reserva Biológica da UFG- Serra Dourada. Na base da serra ás margens do córrego piçarrâo","-50.215","-16.1269",NA,NA,"NY01068006_01",NA,"Mossâmedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","949614","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","S. A. Mori","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949614","16835","1984","07","15","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","B. M. Boom","Mato Grosso","Cuiabá-Jaciara H'wy, 71 km E of Cuiabá, 9 km W of São Vicente.","-56.0967","-15.5961",NA,NA,"NY00949614_01",NA,"Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","949598","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. S. Irwin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949598","23874","1969","02","25","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","J. A. Steyermark","Minas Gerais","Serra do Espinhaço, Serra dos Três Irmãos, ca. 48 km west of Montes Claros, road to Agua Boa.","-43.44586","-16.83155","950","950","NY00949598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01067992","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","B. M. T. Walter","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219174' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067992","768","1991","11","20","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Estrada de Terra do Canteiro da UHE Serra da Mesa para o posto da Funai; 4 km deste (do Rio Tocantins). Area de influencia da UHE Serra da Mesa.","-48.23","-13.85","600","600","NY01067992_01",NA,"Minaçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1146468","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","P. G. Delprete","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1340925' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146468","9513","2006","02","25","Magnoliophyta","Gentianales","(Benth.) Benth. & Hook.f. ex Müll.Arg.","P. G. Delprete","Tocantins","Distrito Taquaruçu. Povoado de Taquara (estrada do Aterro Sanitário), ca. 8 km do asfalto.","-48.2275","-10.3781","250","250","NY01146468_01",NA,"Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01067716","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","A. E. Ramos","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214969' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067716","404","1988","01","22","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Mato Grosso","Fazenda Altamira","-52.8331","-16.7644",NA,NA,"NY01067716_01",NA,"Ponte Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01067703","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. S. Irwin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214873' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067703","34691","1972","01","21","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","ca. 14 km S. of Niquelândia","-48.45","-14.57653","1000","1000","NY01067703_01",NA,"Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01067711","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","J. A. Rizzo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214926' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067711","227","1968","04","11","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","A 18 km de cidade na estrada para Leopoldo de Bulhões","-49.2539","-16.6786",NA,NA,"NY01067711_01",NA,"Goiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","790887","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","M. H. Nee","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=359700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790887","49727","1998","06","11","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","C. M. Taylor","Santa Cruz","Along road to Palacios, 2.5 km NNW of Montero-Buena Vista highway.","-63.6","-17.38","295","295","NY00790887_01",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01067818","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","P. G. Delprete","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675647' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067818","6851","1998","10","14","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Perto de Cachoeira das Samambaias, Rio das Samambaias","-51.78","-16.9","700","700","NY01067818_01",NA,"Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01067702","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","H. S. Irwin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214872' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067702","25196","1970","01","23","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Goiás","Contraforte Central, ca. 20 km N.E. of Catalão","-47.81634","-18.03893","875","875","NY01067702_01",NA,"Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","949603","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","E. P. Heringer","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031204' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949603","6097","1981","01","30","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","J. H. Kirkbride Jr.","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"NY00949603_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","949607","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","J. A. Ratter","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031224' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949607","R.143","1967","07","22","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Mato Grosso","c. 1 km. E of Xavantina near the Rio das Mortes.","-52.33","-14.73",NA,NA,"NY00949607_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01067709","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","J. A. Rizzo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214922' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067709","9253","1973","09","08","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.","P. G. Delprete","Tocantins","De Pequizeiro a Couto de Magalhaes, 30 km antes de Couto de Magalhães","-49.2467","-8.2842",NA,NA,"NY01067709_01",NA,"Couto de Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02683314","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","P. G. Delprete","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2947428' target='other'> <mi>dwc_moreinfo</mi></a>","NY02683314","6933","1998","11","18","Magnoliophyta","Gentianales","(Benth.) Müll.Arg.",NA,"Ceará","Chapada do Araripe, Sítio Guaribas","-39.48","-7.23","850","850","NY02683314_01",NA,"Crato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
