"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"238","2021-03-25 13:53:34-03","UNIVILLE","JOI","2132","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"C. Medri","279","1997","08","02","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"JOI002132","; HABITAT: mata ciliar; HABITO: Árvore","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-25 13:53:34-03","UNIVILLE","JOI","771","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Osmar","2005","02","25","Hering-Rinnert, C.","194","2002","11","17","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000771",NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-25 13:53:34-03","UNIVILLE","JOI","786","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Osmar","2005","02","25","Hering-Rinnert, C.","538","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000786",NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-25 13:53:34-03","UNIVILLE","JOI","785","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","F.C.S. Vieira","2005","02","25","Hering-Rinnert, C.","196","2002","11","17","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000785",NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-25 13:53:34-03","UNIVILLE","JOI","784","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Osmar","2005","02","25","Hering-Rinnert, C.","195","2002","11","17","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000784",NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-25 13:53:34-03","UNIVILLE","JOI","787","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Osmar","2005","02","25","Hering-Rinnert, C.","539","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquerinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000787",NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:36:58-03","UEFS","HUEFS","89177","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Barreto, K.D.","2220","2004","03","23","Brasil","Mato Grosso","Anhembi","Fazenda Santa Rita (Agropave).","-48.020278","-22.731389","48W1'13''","22S43'53''",NA,NA,"HUEFS0089177",NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"HUEFS0089177",NA,"Rosanae",NA,NA,NA
"245","2019-10-07 09:36:58-03","UEFS","HUEFS","11664","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Queiroz, L.P.de","2836","1991","08","10","Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"HUEFS0011664",NA,"26585","auto","Angiospermae","Sapindales",NA,NA,NA,"HUEFS0011664 HUEFS0011664_01 HUEFS0011664_02",NA,"Rosanae",NA,NA,NA
"246","2019-10-07 09:36:58-03","UEFS","HUEFS","192768","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. clavatus","Skorupa",NA,NA,NA,NA,"Skorupa, L.A.","991","1992","04","02","Brasil","Bahia","Itapetinga","Sítio Amaralina, 23 Km de Itororó, a direita rumo a Itapetinga - Fundo do Sítio.","-40.35","-15.483333","40W21'0''","15S29'0''",NA,NA,"HUEFS0192768",NA,NA,NA,"Angiospermae","Sapindales","Isótipo",NA,NA,"HUEFS0192768","subsp. clavatus","Rosanae",NA,NA,NA
"247","2019-12-04 16:39:51-03","FFCLRP","SPFR","11375","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M.","2009",NA,NA,"Francisco, E.M.; et. al.","144","1999","08","18","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.187694","-22.995194","51o11'15.70W","22o59'42.70S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-12-04 16:39:51-03","FFCLRP","SPFR","13788","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M.","2009","01",NA,"Groppo, M.; Bruniera, C.P.; Bueno, G.M.","1835","2009","01","26","Brasil","Espírito Santo","Rio Bananal","Estrada Rio Bananal - Novo Brasil, ca. 18km da Igreja Matriz de Rio Bananal, aí estrada de terra do lado esquerdo sentido Novo Brasil, Fazenda Giubertii, próximo à rodovia, propriedade de Paulo Roberto.","-40.347667","-19.151639","40o20'51.6W","19o09'05.9S","96","96",NA,"Morro com solo argiloso e plantação de café no sopé e mata semidecídua no topo, parcialmente degradada, emergentes ca. 20m de alt., com dossel descontínuo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-12-04 16:39:51-03","FFCLRP","SPFR","13791","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M.","2009","01",NA,"Groppo, M.; Bruniera, C.P.; Bueno, G.M.","1836","2009","01","26","Brasil","Espírito Santo","Rio Bananal","Estrada Rio Bananal - Novo Brasil, ca. 18km da Igreja Matriz de Rio Bananal, aí estrada de terra do lado esquerdo sentido Novo Brasil, Fazenda Giubertii, próximo à rodovia, propriedade de Paulo Roberto.","-40.347667","-19.151639","40o20'51.6W","19o09'05.9S","96","96",NA,"Morro com solo argiloso e plantação de café no sopé e mata semidecídua no topo, parcialmente degradada, emergentes ca. 20m de alt., com dossel descontínuo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-12-04 16:39:51-03","FFCLRP","SPFR","15451","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Franco, G.A.D.C.; Furlan, E.","4578",NA,NA,NA,"Brasil","São Paulo","Gália","Parcela Permanente - Estação Ecológica de Caetetus.","-49.701111","-22.411111","49o42'04W","22o24'40S","580","580",NA,"Floresta Estacional Semidecidual Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-12-04 16:39:51-03","FFCLRP","SPFR","8721","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Bernacci & Kotchetkoff-Henriques",NA,NA,NA,"Kotchetkoff-Henriques, O.; Oliveira, M.","614","2001","02","02","Brasil","São Paulo","Ribeirão Preto","Cruz do Pedro. UTM: 0199138 - 7641998","-47.902297","-21.297089","47o54'08.27W","21o17'49.52S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2015-03-07 09:07:36-03","F","FMNH-SEEDPLANTS","V0178837F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178837F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178837F_01",NA,"Dicotyledoneae",NA,NA,NA
"253","2019-01-23 11:18:38-02","F","FMNH-SEEDPLANTS","V0071319F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0071319F",NA,NA,NA,"Spermatophyta",NA,"Isotype","South America",NA,"V0071319F_01",NA,"Dicotyledoneae",NA,NA,NA
"254","2015-03-07 09:09:01-03","F","FMNH-SEEDPLANTS","V0178840F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178840F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178840F_01",NA,"Dicotyledoneae",NA,NA,NA
"255","2015-03-07 09:09:01-03","F","FMNH-SEEDPLANTS","V0178877F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0178877F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178877F_01",NA,"Dicotyledoneae",NA,NA,NA
"256","2018-05-14 17:04:42-03","F","FMNH-SEEDPLANTS","V0178833F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"RRC ID Flag",NA,NA,NA,"J. Y. Tamashiro","4178",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0178833F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178833F_01 V0178833F_02",NA,"Dicotyledoneae",NA,"4178",NA
"257","2015-03-07 09:07:36-03","F","FMNH-SEEDPLANTS","V0178834F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178834F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178834F_01",NA,"Dicotyledoneae",NA,NA,NA
"258","2015-03-07 09:07:36-03","F","FMNH-SEEDPLANTS","V0178835F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178835F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178835F_01",NA,"Dicotyledoneae",NA,NA,NA
"259","2015-03-07 09:07:36-03","F","FMNH-SEEDPLANTS","V0178836F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178836F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178836F_01",NA,"Dicotyledoneae",NA,NA,NA
"260","2015-03-07 09:07:36-03","F","FMNH-SEEDPLANTS","V0178838F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178838F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178838F_01",NA,"Dicotyledoneae",NA,NA,NA
"261","2015-03-07 09:07:36-03","F","FMNH-SEEDPLANTS","V0178839F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178839F",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"V0178839F_01",NA,"Dicotyledoneae",NA,NA,NA
"262","2020-01-27 18:26:09-03","IAC","IAC","40551","S","Plantae","Rutaceae-2.Amyridoideae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","L.C. Bernacci","2012","01","20","J.E.A. Bertoni","354","2000","11","23","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, em frente à Seção de Entomologia","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-01-25 15:37:01-02","IAC","IAC","41241","S","Plantae","Rutaceae-2.Amyridoideae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","L.A. Skorupa","1999","03","26","S.A.C. Chiea et al.","673","1991","07","26","Brasil","São Paulo","Manduri","Estação Experimental","-49.3219","-23.0033","-49.3219","-23.0033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-01-27 18:26:09-03","IAC","IAC","55077","S","Plantae","Rutaceae-2.Amyridoideae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.E.A. Bertoni & A. Geremias","2005","09","23","J.E.A. Bertoni & A. Geremias","948","2005","09","23","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,"Q. Dr. Cione; n° de introd. 2.795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-07-23 12:21:39-03","CEPLAC","CEPEC","59003","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"M. Groppo Jr.",NA,NA,NA,"A. M. de Carvalho","4297","1993","07","27","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada Km 46 Ba-001 Ilheus/Una. Picada da Bandeira.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2002",NA,NA
"266","2020-07-23 12:21:39-03","CEPLAC","CEPEC","59709","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"J. A. Kallunki",NA,NA,NA,"A. M. Amorim","1412","1993","11","09","Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA
"267","2020-07-23 12:05:38-03","CEPLAC","CEPEC","73940","PreservedSpecimen","Plantae","Erythroxylaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"A. M. Amorim",NA,NA,NA,"A. M. Amorim","2049","1997","06","18","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada no Km 46 Rod. BA-001 Ilheus/Una.","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA
"268","2020-07-23 12:21:39-03","CEPLAC","CEPEC","148245","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"M. Groppo",NA,NA,NA,"M. Groppo","1804",NA,NA,NA,"Brasil","Bahia","GUARATINGA",NA,"-39.7827987670898","-16.5839004516602",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","55290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-07-23 12:21:39-03","CEPLAC","CEPEC","13078","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"R. C. Kaastra",NA,NA,NA,"L. A. Mattos-Silva","178","1978","04","19","Brasil","Bahia","ITAPETINGA","Km 6 BR-415, trecho Itapetinga/Itororo, Faz. Barra da Negra.","-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,NA,NA,"59623","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA
"270","2020-07-23 12:21:39-03","CEPLAC","CEPEC","58616","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"L. P. de Queiroz",NA,NA,NA,"L. P. de Queiroz","2836","1991","08","10","Brasil","São Paulo","BROTAS","Faz. Sta. Elisa, Rio Jacare/Pepira.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA
"271","2021-04-08 17:13:12-03","UESB","HUESB","7401","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","V.B. Zipparro, p.o.r. comp","2002","03","20","V.B. Zipparro","2157","2002","03","20","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela.","-48.75","-24.255556","-48.75","-24.255556",NA,NA,"HUESB000007401","Árvore, ca. 7m alt. Presença de botões verde-claros. Flores amareladas. Frutos imaturos de coloração verde (caíram).",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-04-08 17:13:12-03","UESB","HUESB","7400","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, J.R.",NA,NA,NA,"Almeida-Scabbia, R.J.; V.B. Ziparro; V.B. Ziparro","1398","1995","05","16","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do aleixo.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"HUESB000007400","Árvore, ca. 5m alt. Frutos verdes em vários estágios de formação.","34059","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 16:05:05-03","UNISANTA","HUSC","2791","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","St. Hill","Rodrigues, R.R.; et al.","1993","04","27","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","263","1993","04","14","Brasil","São Paulo","Piracicaba","Mata estrada de Limeira.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"Arvoreta, 3m alt., Borda de Mata, Frutificação, sadia, tronco liso, sem latex, flor ausente, fruto verde imaturo.; Mata Mesófila Semidecídua.","44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-11-04 17:30:44-03","UEM","HUEM","9162","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.R.Pirani","2014",NA,NA,"Rosa, CILF; colaboradores","278","2002","06","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000012388","Arvoreta até 4,0 m de altura; folhas cordiformes; frutos verdes ovais.","16110","auto",NA,NA,NA,NA,NA,"HUEM000012388",NA,NA,NA,NA,NA
"275","2020-11-04 17:30:44-03","UEM","HUEM","6722","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Souza, VC; Rodrigues, RR","1993","04","27","Hatschbach, G; Barreto, KD; Fernandes, GD; Vitti, FX","263","1993","04","14","Brasil","São Paulo","Piracicaba","Mata Estrada de Limeira (DIR), Mata mesófila semidecídua; borda da mata","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"HUEM000012389","Arvoreta com 3 m de altura; frutificação sadia; tronco liso sem látex; flor ausente; fruto verde imaturo","44778","auto",NA,NA,NA,NA,NA,"HUEM000012389",NA,NA,NA,NA,NA
"276","2020-11-12 17:03:15-03","UEL","FUEL","44087","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Francisco, EM; et al.","144","1999","08","18","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,"15605","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-12 17:03:15-03","UEL","FUEL","31915","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","K.L.V.R. de Sá; et al.","46","2000","10","09","Brasil","Paraná","Leópolis","Sítio São Francisco","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,"22638","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-11-12 17:03:15-03","UEL","FUEL","4553","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Vieira, AOS; et al.","168","1987","07","18","Brasil","Paraná","Londrina","Barra do Limoeiro, Fazenda Santa Maria","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"279","2020-11-12 17:03:15-03","UEL","FUEL","9848","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Britez, RM",NA,NA,NA,"Britez, RM; Souza, WS","1383","1987","03","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"24916","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-12 17:03:15-03","UEL","FUEL","10088","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Britez, RM","1987","03","23","Britez, RM; Souza, WS","s.n.","1986","05","01","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"24916","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-11-12 17:03:15-03","UEL","FUEL","9762","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Britez, RM",NA,NA,NA,"Britez, RM","1444","1987","04","24","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"24916","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-12 17:03:15-03","UEL","FUEL","29596","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C; Francisco, EM","822","1999","08","21","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"30511","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-11-12 17:03:15-03","UEL","FUEL","45907","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Dias, MC","2005",NA,NA,"Cotarelli, VM; Alves, PFR; Jr, B; Zaparolli, AMM","s.n.","2004","11","20","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira, abaixo do Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"30511","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-12 17:03:15-03","UEL","FUEL","17783","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Dias, AT","1996","06",NA,"Dias, AT; et al.","s.n.","1995","07","21","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-12 17:03:15-03","UEL","FUEL","17782","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Paiva, MRC; et al.","s.n.","1995","07","21","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-11-12 17:03:15-03","UEL","FUEL","12571","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Zangaro Filho, W; et al.","s.n.","1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
