"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","class","month","day","identifiedBy","yearIdentified","monthIdentified","dayIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"148","2019-05-06 11:52:46-03","UFU","HUFU","30108","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6636",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Próximo à Cachoeira dos Rolinhos",NA,"Erva, ca. 40 cm. Brácteas involucrais verdes, corola do raio amarelo, cálice interno verde, corola interna amarela, estigma marrom.; Campo limpo.","HUFU00057350","HUFU00057350",NA,"2002",NA,"11","21","Nakajima, J.N.","2003","01","31","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"149","2019-05-06 11:52:46-03","UFU","HUFU","30232","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","142",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Próximo à Cachoeira dos Rolinhos.",NA,"Herbácea, ca. 30 cm. Brácteas envolucrais verdes, cálice verde, corola do raio amarela com androceu, filetes e antera amarelos.; Borda de mata.","HUFU00057348","HUFU00057348",NA,"2002",NA,"11","21","Hattori, E.K.O.","2005","03","02","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"150","2019-05-06 11:52:46-03","UFU","HUFU","15945","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2930",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Torre de observação, estrada para a divisa do parque.",NA,"Herbáceo, ca. 0,2 m. Brácteas esverdeadas, nervuras castanhas. Corola e estames amarelados.; Campo limpo em borda de cerrado, 2 mêses após queimada.","HUFU00057338","HUFU00057338",NA,"1997",NA,"10","17","Nakajima, J.N.","1998","07",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"151","2019-05-06 11:52:46-03","UFU","HUFU","10611","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3193",NA,"Brasil","Minas Gerais","Trilha para Cachoeira Casca D'Anta",NA,"Herbáceo ca. de 0,3 m. Brácteas esverdeadas, corola amarelada, anteras marrons.; Camo rupestre.","HUFU00057351","HUFU00057351",NA,"1995",NA,"11","22","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"152","2019-05-06 11:52:46-03","UFU","HUFU","1221","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana riedeliana","Baker",NA,"Barbosa, A.A.A.; Ranal, M. & Schiavini, I.","153",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Herbáceo, ca. 0,8 m. Pétalas amarelas.; Campo sujo.","HUFU00043626","HUFU00043626","riedeliana","1987",NA,"11","06","Nakajima, J.N.","2005","03",NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA
"153","2019-05-06 11:52:46-03","UFU","HUFU","34216","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Aparecida-Silva, M. da; Sabbag, M.R.L.","6116",NA,"Brasil","Distrito Federal","Reserva Ecológica do IBGE, Lago Sul, ao lado do córrego Taquara.",NA,"Subarbusto, ca. 50 cm. Capítulos com flores do raio liguladas de cor amarela, folhas pubescentes, discolores verdes.; Cerrado queimado.","HUFU00043797","HUFU00043797",NA,"2002",NA,"03","20","Reis-Silva, G.A.","2016","08","24","Brasília","-47.893611","-15.943333",NA,NA,"-47.893611","-15.943333","1100","1100",NA,NA
"154","2020-08-04 12:47:25-03","UFU","HUFU","44777","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7647",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Estrada depois do paraíso Perdido, em direção ao pardão.",NA,"Subarbusto ca. de 0,4 m. Brácteas verdes, corola e ramos do estilete amarelos, anteras amarelas.; Cerrado de altitude.","HUFU00057728","HUFU00057728",NA,"2006",NA,"02","16","Bringel, J.B.","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-05-06 11:52:46-03","UFU","HUFU","70853","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Souza, L.A.; colaboradores","219",NA,"Brasil","Paraná","Furnas Gêmeas",NA,"Capítulos com coloração amarela.","HUFU00043622","HUFU00043622",NA,"2013",NA,"12","12","Nakajima, J.N.","2015","09",NA,"Ponta Grossa","-49.956667","-25.146667",NA,NA,"-49.956667","-25.146667",NA,NA,NA,NA
"156","2019-05-06 11:52:46-03","UFU","HUFU","69089","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Hemsing, P.K.B.; Aguilar, J.C.","329",NA,"Brasil","Minas Gerais","Bacia do Rio Uberabinha, Área 6.",NA,"Herbácea ca 0,4m. Brácteas involucrais verdes, flores do raio com corola amarela.; CAMPO COM MURUNDU","HUFU00043812","HUFU00043812",NA,"2014",NA,"10","09","Reis-Silva, G.A.","2016","08","23","Uberlândia","-47.912222","-19.375833",NA,NA,"-47.912222","-19.375833","987","987",NA,NA
"157","2019-05-06 11:52:46-03","UFU","HUFU","26585","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Goldenberg, R.; Semir, J.; Romero, R. & Dutilh, J.","523",NA,"Brasil","Minas Gerais","Estrada Pimenta - Santo Hilário",NA,"Flores do raio amarelas, flores do disco amarelas mais escuras.; Vegetação secundária em encosta íngreme.","HUFU00043621","HUFU00043621",NA,"1998",NA,"02","13","Nakajima, J.N.","2005","03",NA,"Pimenta","-45.798900604248","-20.4839000701904","21095","auto",NA,NA,NA,NA,NA,NA
"158","2019-05-06 11:52:46-03","UFU","HUFU","10011","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2821",NA,"Brasil","Minas Gerais","Curral de Pedras",NA,"Herbáceo ca. de 0,2 m. Brácteas verdes, corola e estigma amarelos, anteras marrons.; Afloramentos rochosos.","HUFU00057346","HUFU00057346",NA,"1995",NA,"09","26","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"159","2019-05-06 11:52:46-03","UFU","HUFU","10732","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3264",NA,"Brasil","Minas Gerais","Estrada São Roque de Minas - Sacramento, Morro após o Vale do Rio São Francisco.",NA,"Herbáceo, ca. de 0,3 m. Brácteas esverdeado-vinho, corola e estigma amarelados, anteras marrons.; Campo rupestre.","HUFU00057344","HUFU00057344",NA,"1996",NA,"01","12","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"160","2019-05-06 11:52:46-03","UFU","HUFU","17682","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4895",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Cachoeira dos Rolinhos.",NA,"Herbácea, ca. de 0,3 m. Brácteas verdes, corola, anteras e ramos do estilete amarelos.; Campo cerrado.","HUFU00057342","HUFU00057342",NA,"1998",NA,"01","09",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"161","2019-05-06 11:52:46-03","UFU","HUFU","15950","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4652",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento, entrada para a Garagem de Pedras.",NA,"Herbácea, ca. 0,4 m. Brácteas verde, nervuras marrons. Corola, anteras e ramos do estilete amarelos.; Campo sujo.","HUFU00057345","HUFU00057345",NA,"1997",NA,"10","16","Nakajima, J.N.","1998","07",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"162","2019-05-06 11:52:46-03","UFU","HUFU","13330","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.","3784",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Saramento, 3 km da sede administrativa.",NA,"Herbáceo, ca. 0,3 m. Brácteas verde e marrons, corola e ramos do estilete amarelos, anteras laranjas.; Campo limpo, 1 mês após queimada.","HUFU00057340","HUFU00057340",NA,"1996",NA,"11","20","Nakajima, J.N.","1998","07",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"163","2019-05-06 11:52:46-03","UFU","HUFU","6584","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; et al.","1350",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 2 km após o curral de pedras.",NA,"Subarbusto, ca. 0,4 m. Brácteas verdes, corola amarela, anteras marrom e estielte amarelo.; Campo limpo queimado após 1 mês.","HUFU00057353","HUFU00057353",NA,"1994",NA,"10","18","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"164","2019-05-06 11:52:46-03","UFU","HUFU","6516","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; et al.","1263",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 5 km da sede.",NA,"Herbácea, ca. 50 cm. Brácteas esverdeadas, corola amarela e estames marrom.; Campo rupestre.","HUFU00057341","HUFU00057341",NA,"1994",NA,"10","16","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Balansa, B","812a","Southern America","Paraguay",NA,"in Paraguay, in pascuis ad Inbatobi prope Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Warming, JEB","s.n.","Southern America","Brazil",NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Claussen, P","s.n.","Southern America","Brazil",NA,"Habitat in prov. Minas Geraes ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Claussen, P","s.n.","Southern America","Brazil","Minas Gerais","Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Warming, JEB","s.n.","Southern America","Brazil","Minas Gerais","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Riedel, L","455","Southern America","Brazil",NA,"in campis siccis prope Camapuam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Claussen, P","s.n.","Southern America","Brazil",NA,"Habitat in prov. Minas Geraes ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Regnell, AF","788","Southern America","Brazil","Minas Gerais","in prov. Minas Geraes ad Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236","25710","auto",NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Warming, JEB","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272","12338","auto",NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana regnelliana","Baker",NA,"Regnell, AF","ser. III788","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236","25710","auto",NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:36:00-03","UFRGS","ICN","015903","S","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Magalhães, GM","s.n.","América do Sul","Brasil","MG","Serra do Cipó",NA,"Campo S. Cipó, Km 129 - Campo queimado na Serra Taquaril, B° Hte; Flor: amarela; Forma e dimensão: herbácea: 0,20 cm; Campo queimado.",NA,NA,NA,NA,NA,NA,NA,"Standley",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:36:00-03","UFRGS","ICN","124962","S","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana balansana","Baker",NA,"Pedersen, TM","13363","América do Sul","Argentina","Corrientes","Concepción Carambola",NA,"Flowers dark yellow. Grassland on sandy soil.",NA,NA,"balansana","1982",NA,"03","10","Pedersen, TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-04-15 17:19:32-03","IBt","SP","475205","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Nicolau, SA; Cordeiro, I; Oliveira, AC; Martinelli, O","3933",NA,"Brasil","Minas Gerais","Bairro Taquari, Reserva Natural Morro Grande",NA,NA,NA,NA,NA,"2008",NA,"12","05","Magenta, M","2018","12",NA,"Caldas","-46.386100769043","-21.9235992431641","25710","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:00:09-03","IBt","SP","224923","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Cordeiro, I; Simão, R; Kameyama, C; Zappi, DC","CFSC10577",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Rodovia Belo Horizonte-Conceição do Mato Dentro. Serra da Bandeirinha.",NA,NA,"SP031756","SP031756",NA,"1987",NA,"09","10","Fardin, F","2014",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:00:09-03","IBt","SP","406268","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R; Nakajima, JN; Gomes Klein, VL; Alcantara, MB","2821",NA,"Brasil","Minas Gerais","Curral das Pedras.",NA,NA,"SP031754","SP031754",NA,"1995",NA,"09","26","Nakajima, JN","2008",NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:00:10-03","IBt","SP","51496","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Macedo, A","154",NA,"Brasil","Paraná","Estrada de automovel.",NA,NA,"SP031755","SP031755",NA,"1943",NA,"12","14","Nakajima, JN","1999","01",NA,"São José da Boa Vista","-49.6521987915039","-23.9158000946045","21399","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:00:09-03","IBt","SP","304739","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Rodrigues, RR; Soares, MT; Andrade, CA; Carneiro, PHM; Lagoa, A; Sakamoto, D; Peneireiro, FM","391",NA,"Brasil","São Paulo","Pico do Gavião.",NA,NA,NA,NA,NA,"1995",NA,"10","07","Reis-Silva, GA","2017","03",NA,"São João da Boa Vista","-46.7900009155273","-21.9599990844727","17205","auto",NA,NA,NA,NA,NA,NA
