"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1055","2019-09-04 20:07:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Salacia","amygdalina","Salacia amygdalina","L. Riedel","1822","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1056","2019-01-23 12:50:55-02","F","FMNH-SEEDPLANTS","V0060713F","PreservedSpecimen","Plantae","Celastraceae","Salacia","amygdalina","Salacia amygdalina","L. Riedel","1822","11",NA,"South America","Brazil",NA,NA,NA,"V0060713F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0060713F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1057","2015-03-13 19:24:56-03","F","FMNH-SEEDPLANTS","V0277477F","PreservedSpecimen","Plantae","Celastraceae","Salacia","amygdalina","Salacia amygdalina",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277477F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277477F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1058","2015-03-13 19:24:56-03","F","FMNH-SEEDPLANTS","V0277478F","PreservedSpecimen","Plantae","Celastraceae","Salacia","amygdalina","Salacia amygdalina",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277478F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277478F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1059","2015-03-13 19:24:56-03","F","FMNH-SEEDPLANTS","V0277482F","PreservedSpecimen","Plantae","Celastraceae","Salacia","amygdalina","Salacia amygdalina",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277482F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277482F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1060","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277504F","PreservedSpecimen","Plantae","Celastraceae","Salacia","duckei","Salacia duckei",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277504F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277504F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1061","2018-11-12 13:17:38-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. Glaziou",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","18156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"18156",NA,NA
"1062","2019-09-04 19:54:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1063","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277521F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277521F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277521F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1064","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277520F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277520F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277520F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1065","2019-06-11 15:56:11-03","F","FMNH-SEEDPLANTS","V0087078F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","I. M. Sánchez Vega & M. O. Dillon","1997","6","25","South America","Peru",NA,NA,NA,"V0087078F","San Martín","Distrito Pardo Miguel, El Afluente y la Marginal","-77.7","-5.67",NA,NA,"Spermatophyta",NA,NA,"J. A. Lombardi","9025","Rioja","V0087078F_01",NA,NA,"1300",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1066","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277505F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0277505F",NA,NA,"-64.435","-16.7261",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277505F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1067","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277506F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0277506F",NA,NA,"-65.9119","7.0758",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277506F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1068","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277507F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0277507F",NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277507F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1069","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277508F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0277508F",NA,NA,"-64.435","-16.7261",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277508F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1070","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277509F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0277509F",NA,NA,"-64.435","-16.7261",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277509F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1071","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277510F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0277510F",NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277510F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1072","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277511F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0277511F",NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277511F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1073","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277512F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277512F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277512F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1074","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277513F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277513F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277513F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1075","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277514F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277514F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277514F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1076","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277515F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0277515F",NA,NA,"-64.435","-16.7261",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277515F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1077","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277516F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277516F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277516F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1078","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277517F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277517F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277517F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1079","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277518F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277518F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277518F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1080","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277519F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0277519F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277519F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1081","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277522F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277522F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277522F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1082","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277523F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277523F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277523F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1083","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277524F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277524F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277524F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1084","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277525F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277525F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277525F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1085","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277526F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277526F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277526F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1086","2015-03-13 19:24:57-03","F","FMNH-SEEDPLANTS","V0277527F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0277527F",NA,NA,"-74.14","-9.1839",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0277527F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1087","2019-06-11 12:38:57-03","F","FMNH-SEEDPLANTS","V0353525F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","I. G. Vargas C.","1993","9","7","South America","Bolivia",NA,NA,NA,"V0353525F","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","2746",NA,"V0353525F_01 V0353525F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2746",NA,NA
"1088","2019-06-11 12:31:58-03","F","FMNH-SEEDPLANTS","V0353526F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","M. Toledo","1994","11","17","South America","Bolivia",NA,NA,NA,"V0353526F","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","459",NA,"V0353526F_01 V0353526F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"459",NA,NA
"1089","2020-03-03 14:12:43-03","F","FMNH-SEEDPLANTS","V0551333F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. H. Gentry","1991","5","16","South America","Bolivia",NA,NA,NA,"V0551333F","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","73936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"73936",NA,NA
"1090","2018-05-14 17:27:59-03","F","FMNH-SEEDPLANTS","V0353524F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","H. S. Irwin","1968","1","14","South America","Brazil",NA,NA,NA,"V0353524F","Goiás",NA,"-48","-12",NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","18582",NA,"V0353524F_01 V0353524F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"18582",NA,NA
"1091","2019-09-04 17:59:18-03","F","FMNH-SEEDPLANTS","V0060729F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica apiculata","G. Gardner","1839","7",NA,"South America","Brazil",NA,NA,NA,"V0060729F","Piauí",NA,"-43","-7",NA,NA,"Spermatophyta",NA,NA,NA,"2494",NA,"V0060729F_01","Isotype",NA,NA,"apiculata",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1092","2019-09-04 17:59:18-03","F","FMNH-SEEDPLANTS","V0060729F","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica apiculata","G. Gardner","1839","7",NA,"South America","Brazil",NA,NA,NA,"V0060729F","Piauí",NA,"-43","-7",NA,NA,"Spermatophyta",NA,NA,NA,"2494",NA,"V0060729F_01","Isotype",NA,NA,"apiculata",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1093","2019-09-04 19:07:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Salacia","glomerata","Salacia glomerata",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1094","2019-01-23 12:33:02-02","F","FMNH-SEEDPLANTS","V0060744F","PreservedSpecimen","Plantae","Celastraceae","Salacia","obtusifolia","Salacia obtusifolia","A. Saint-Hilaire",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0060744F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"s.n.",NA,"V0060744F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1095","2019-09-05 14:22:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Salacia","pachyphylla","Salacia pachyphylla","R. H. Schomburgk","1841",NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,NA,"494",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1096","2020-04-29 16:29:43-03","UFVJM","HDJF","1577","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Solórzano, A; Farias, RRS","2008","07",NA,"Southern America","Brasil",NA,NA,NA,"HDJF001577","Piauí","Parque Nacional Sete Cidades","-41.724722","-4.097778","-41.724722","-4.097778","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Solórzano, A","82","Piripiri","HDJF001577_01",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1097","2020-04-29 16:29:43-03","UFVJM","HDJF","4467","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Faria, JEQ","2016","09","06","Southern America","Brasil",NA,NA,NA,"HDJF004467","Goiás","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.291944","-14.198611","-49.291944","-14.198611","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Faria, JEQ","6521","Alto Horizonte","HDJF004467_01",NA,"391","391",NA,NA,NA,"2016","09",NA,NA,NA,NA,NA,NA
"1098","2019-01-25 15:34:24-02","IAC","IAC","23518","S","Plantae","Celastraceae","Salacia","affinis","Salacia affinis","H.S. Irwin et al.","1965","12","01",NA,"Brasil",NA,NA,NA,NA,"Goiás","Serra dos Pirineus, 9 km ao sul de Corumbá",NA,NA,NA,NA,NA,NA,"Peyr.","L.C. Bernacci","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,"2001","06","01",NA,NA,NA,NA,NA
"1099","2019-01-25 15:39:19-02","IAC","IAC","50628","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","J.A.M.A. Gomes; O.A. Santos & S. Santos","2008","12","19",NA,"Brasil",NA,NA,"23°20#?#04#?##?#S , 44°49#?#57#?##?#W; E-1420",NA,"São Paulo","Fazenda Capricórnio, Parcela E (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-44.8325","-23.334444","-44.832500","-23.334444",NA,NA,"(Mart. ex Roem. & Schult.) G.Don","J.A.M.A. Gomes et al.","711","Ubatuba",NA,NA,NA,NA,NA,NA,NA,"2008","12","19",NA,NA,NA,NA,NA
"1100","2019-01-25 15:39:19-02","IAC","IAC","55080","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","J.E.A. Bertoni & A. Geremias","2005","09","23",NA,"Brasil",NA,NA,"Procedência: Assunção;&nf;Q. Lab.lab. 10-33; &nf;Nome popular: bacoupari",NA,"São Paulo","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"(Mart. ex Roem. & Schult.) G.Don","J.E.A. Bertoni & A. Geremias","951","Campinas",NA,NA,NA,NA,NA,NA,NA,"2005","09","23",NA,NA,NA,NA,NA
"1101","2020-07-23 12:08:51-03","CEPLAC","CEPEC","124813","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","amygdalina","Salacia amygdalina","H. C. de Lima",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"5514","nova friburgo",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1102","2020-07-23 12:08:51-03","CEPLAC","CEPEC","84182","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","E. M. N. Ferraz","2003","10","02",NA,"Brasil",NA,NA,NA,NA,"Pernambuco","Maa do Estado.","-35.5","-7.583333","35W30'","7S35'",NA,NA,NA,"J. A. Lombardi","426","SÃO VICENTE FÉRRER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2004",NA,NA,NA
"1103","2020-07-23 12:02:47-03","CEPLAC","CEPEC","141021","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Lopes, L.C.M.","2012","07","24",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,"-39.097222",NA,"39W5'50","15S10'83",NA,NA,NA,"Sem Informação","247","UNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2020-07-23 12:02:47-03","CEPLAC","CEPEC","112710","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Lopes, M. M. M.","2006","08","06",NA,"Brasil",NA,NA,"Foto.",NA,"Bahia","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço.","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,NA,"Sem Informação","1008","arataca",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2020-07-23 12:08:51-03","CEPLAC","CEPEC","124240","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","M. Groppo","2007","09","24",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Serra do Cipó. Área de Proteção Ambiental Morro da Pedreira.","-43.611111","-19.313333","43W36'40","19S18'48",NA,NA,NA,"J. A. Lombardi","1501","santana do riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2007",NA,NA,NA
"1106","2020-07-23 12:02:47-03","CEPLAC","CEPEC","68321","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","G. Hatschbach","1995","01","16",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Mata Fria.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"J. A. Lombardi","61574","venda nova do imigrante",NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,"30/12/2011",NA,NA,NA
"1107","2020-07-23 12:08:51-03","CEPLAC","CEPEC","94334","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","P. Fiaschi","2002","10","17",NA,"Brasil",NA,NA,NA,NA,"Bahia","Ramal a esquerda, ca. 15Km da Rod. Buerarema/São José, Km 9 da estrada para Arataca.","-39.301111",NA,"39W18'4","15S9'95",NA,NA,NA,"J. A. Lombardi","1142","BUERAREMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA,NA,NA
"1108","2020-07-23 12:08:51-03","CEPLAC","CEPEC","22450","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","A. Rylands","1980","10","11",NA,"Brasil",NA,NA,NA,NA,"Bahia","Estação Experimental Lemos Maia. CEPLAC. Ao oeste da sede nova da Estação.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"J. A. Lombardi","34","UNA",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,"30/01/2004",NA,NA,NA
"1109","2020-02-17 11:29:25-03","UEG","HUEG","11120","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Faria, J.E.Q.","2012","09","28","Southern America","Brasil",NA,NA,"Árvore ca. 20m de altura, flores castanho-esverdeadas.","HUEG011120","Goiás","Quintal da pousada Dona Sinhá.","-50.1403007507324","-15.9343996047974",NA,NA,"Dicotyledoneae",NA,"(Mart. ex Schult.) G. Don","Silva-Júnior, M.C.","2871","Goiás",NA,NA,NA,NA,NA,"63502","auto","2012","09",NA,NA,NA,NA,NA,NA
"1110","2020-02-17 11:29:25-03","UEG","HUEG","11730","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Faria, J.E.Q.","2016","09","06","Southern America","Brasil",NA,NA,"Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio. Mata de galeria. Árvore ca. 7m de altura, flores verdes com disco nectarífero salmão.","HUEG011730","Goiás",NA,"-49.291944","-11.198611","-49.291944","-11.198611","Dicotyledoneae",NA,"(Mart. ex Schult.) G. Don","Faria, J.E.Q.","6521","Alto Horizonte",NA,NA,"391","391",NA,NA,NA,"2016","09",NA,NA,NA,NA,NA,NA
