"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"218","2020-11-04 11:13:53-03","ESALQ","ESA","68372","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Vidal, E.; Mendes, J.C.T.; Valente, R.O.A.",NA,NA,NA,"Ivanauskas, N.M.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","4637.0","2000","04","25","Brasil","São Paulo","Mogi das Cruzes","Parque Estadual da Serra do Mar, estrada intermediária km 45. Floresta Ombrófila Densa de Altitude, com vários níveis de perturbação. Beira da estrada","-46.1883010864258","-23.5228004455566","-45,698,889","-23,637,778",NA,NA,"Arbusto com 1,0 metros de altura, flores lilás, filetes vináceos e anteras creme amarelado","ESA068372","ESA068372","Magnoliophyta",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 11:13:53-03","ESALQ","ESA","75275","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Souza, V.C. et al.",NA,NA,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","92.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, 50cm alt. Flores róseo-claras, estames amarelos. Campo.","ESA075275","ESA075275","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 11:13:53-03","ESALQ","ESA","1950","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Ishihashi, H.",NA,"1973","05","28","Brasil","São Paulo","Suzano",NA,"-46.310001373291","-23.5400009155273",NA,NA,NA,NA,NA,"ESA001950",NA,"Magnoliophyta",NA,NA,NA,NA,"22625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:13:53-03","ESALQ","ESA","28021","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Souza, V.C.; Rodrigues, R.R.; Souza, J.P.; Sanches, I.D.; Astorino, A.; Magossi, R.; Petrini, M.; Tavares Jr., J.E.","11211.0","1996","06","01","Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha. 23*08'33,4S, 46*21'28,4W. 800 m.s.m. Mata mesófila semidecídua.","-46.3899993896484","-23.1800003051758",NA,NA,"800","800","Arvoreta, ca. 4 m alt.; flores passando de alvas para lilases.","ESA028021","ESA028021","Magnoliophyta",NA,NA,NA,NA,"18850","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:13:53-03","ESALQ","ESA","28361","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Souza, V.C.","1997","02","11","Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","638.0","1995","05","27","Brasil","São Paulo","Bom Sucesso de Itararé.","Fazenda São Nicolau. Mata mesófila semidecídua.","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Árvore, ca. 10 m alt.; flores passando de alvas para róseas.","ESA028361","ESA028361","Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 11:13:53-03","ESALQ","ESA","75215","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","552.0","2001","04","10","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. 800 m.s.m. Floresta de neblina com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, ca. 50 cm alt.; corola alva, passando a rosada; estames alvos passando a vermelhos. Campo.","ESA075215","ESA075215","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:13:53-03","ESALQ","ESA","75259","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Souza, V.C. et al.",NA,NA,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","75.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, 1m alt. Flores alvas com manchas lilases","ESA075259","ESA075259","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 11:13:53-03","ESALQ","ESA","85287","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowianna","Tibouchina sellowianna","(Cham.) Cogn.","Medri, C.",NA,NA,NA,"Medri, C. et al.",NA,"1998","06","06","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"ESA085287","ESA085287","Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-01-14 15:31:41-03","MN","R","9301","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Brade, A.C.",NA,NA,NA,"Glaziou, A.F.M.","9455","1870","01","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009301","R000009301_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-14 15:31:41-03","MN","R","9296","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","17518","1884","05","14","Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"Plantas do Brasil Central","R000009296","R000009296_001",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-07-02 14:42:44-03","JBP","HPL","4181","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.)","R. Goldenberg in duplicata","2014","05","10","H. Lorenzi","5343","2005","05","06","Brasil","PR","Jaguaraiva","Coletada na estrada para o parque Estadual do Cerrado, na altura da placa de 3km do parque, em mata",NA,"-24.186722","49° 41' 89,0 W","24° 11' 12,2 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-07-02 14:02:59-03","JBP","HPL","5189","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham)","R. Goldenberg in duplicata","2014","05","10","H. Lorenzi","3749","2003","04","16","Brasil","PR","Segredo","Coletada no horto junto a usina COPEL.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-09-14 20:29:38-03","FPS","FPS","1273","MachineObservation","Plantae","Melastomataceae","Pleroma","sellowianum","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","Brotto, M.L.","2014","08","20","Schwirkowski, P. & Bianconcini, J.","67B","2014","05","04","Brasil","Santa Catarina","São Bento do Sul","Estrada Rio Vermelho - Campo Alegre","-49.306574","-26.260239","-49.306574","-26.260239",NA,NA,"<ll>dwc_commonname:</ll> Quaresmeira, manacá-da-serra, manacá-de-minas","FPS01273,FURB30768,MBM391875","FPS01273_v01 FPS01273_v02 FPS01273_v03 FURB30768 MBM391875",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 391875, FURB 46380","voucher",NA,NA,NA,NA,NA,NA
"231","2020-09-14 20:29:38-03","FPS","FPS","869","MachineObservation","Plantae","Melastomataceae","Pleroma","sellowianum","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","Schwirkowski, P.","2015","04","11","Schwirkowski, P.","1131","2015","04","11","Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.216588","-26.29284","-49.216588","-26.29284",NA,NA,"<ll>dwc_commonname:</ll> Quaresmeira, manacá-da-serra, manacá-de-minas","FPS00869,FURB48504","FPS00869_v01 FPS00869_v02 FPS00869_v03 FPS00869_v04 FPS00869_v05 FPS00869_v06 FPS00869_v07 FPS00869_v08 FURB48504",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 48504","voucher",NA,NA,NA,NA,NA,NA
"232","2020-09-14 20:29:38-03","FPS","FPS","128","MachineObservation","Plantae","Melastomataceae","Pleroma","sellowianum","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","309","2014","04","26","Brasil","Santa Catarina","São Bento do Sul","Serra Alta - Atrás da Condorplast","-49.389684","-26.29602","-49.389684","-26.29602",NA,NA,"<ll>dwc_commonname:</ll> Quaresmeira, manacá-da-serra, manacá-de-minas","FPS00128,FURB30766,MBM392120","FPS00128_v01 FPS00128_v02 FPS00128_v03 FURB30766 MBM392120",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 392120, FURB 47019","voucher",NA,NA,NA,NA,NA,NA
"233","2020-09-14 20:29:38-03","FPS","FPS","1274","MachineObservation","Plantae","Melastomataceae","Pleroma","sellowianum","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","Brotto, M.L.","2014","08","20","Schwirkowski, P. & Bianconcini, J.","62B","2014","03","30","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, próx. após a ponte, antes dos trilhos","-49.28767","-26.337744","-49.28767","-26.337744",NA,NA,"<ll>dwc_commonname:</ll> Quaresmeira, manacá-da-serra, manacá-de-minas","FPS01274,FURB30769,MBM391865","FPS01274_v01 FPS01274_v02 FURB30769 MBM391865",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 391865, FURB 46379","voucher",NA,NA,NA,NA,NA,NA
"234","2019-03-22 12:20:58-03","IPA","IPA","63542","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Goldemberg, R.","2010","08","05","Zachia, R.; Oliveira, A.; Oliveira, A.","2632","1997","05","29","Brasil","Rio Grande do Sul",NA,"entre São Francisco de Paula e Terra de Areia, na Serra do Rio do Pintô, no topo.",NA,NA,NA,NA,NA,NA,"Flores brancas e lilás, 5m de altura.","IPA0063542",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-02-15 11:45:52-02","IPA","IPA","9967","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Koscinski, M.; Pickel, B.; Pickel, B.","4994","1935","04",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"Herb. Mus. Flor.119.","IPA0009967",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-02-15 11:45:52-02","IPA","IPA","17387","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Hermerich, M.","1968",NA,NA,"Giulietti, A.M.","83","1968","04","26","Brasil","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Arbusto ca. 3m. Ápice das pétalas roxo.","IPA0017387",NA,"Plantae",NA,"Southern America",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-02-15 11:45:52-02","IPA","IPA","9966","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Handro, O.","1943","10","14","Pickel, B.","5706","1943","06","04","Brasil","São Paulo","São Paulo","Tremembé, no mato, no alto.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto pequeno.","IPA0009966",NA,"Plantae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-27 13:31:14-03","IAP","PACA-AGP","68678","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","D. B. Falkenberg & M. Leonor S",NA,NA,NA,"Daniel B. Falkenberg","3043","1985","10","29","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Habitat: Beira da mata, árvore","PACA068678",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-27 13:31:14-03","IAP","PACA-AGP","108729","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","A. Sehenm","1970",NA,NA,"Sehnem, A.","10995","1970","05","02","Brasil","RS","Cambará do Sul","Aparados, Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000","Habitat: arbustum in declivio dumetoso","PACA108729",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-27 13:31:14-03","IAP","PACA-AGP","73796","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","L. Sevegnani",NA,NA,NA,"L. Sevegnani",NA,"1993","06","24","Brasil","RS","Maquiné","Est. Exp. Fitotécnica de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Arvoreta 5,5m. Habitat: Em mata secundaria Hábito: arvoreta","PACA073796",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"28094","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-27 13:31:14-03","IAP","PACA-AGP","52217","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Emrich-Rambo","1954","08","26","Rambo, B.",NA,"1952","04","14","Brasil","RS","São Francisco de Paula","Itaimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor","PACA052217",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-08-27 13:31:14-03","IAP","PACA-AGP","108703","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","A. Sehenm",NA,NA,NA,"Sehnem, A.","9209","1967","04","30","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Habitat: arbor in silva","PACA108703",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-27 13:31:13-03","IAP","PACA-AGP","115745","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","cf. sellowiana","Tibouchina cf. sellowiana","Cogn.","Oliveira, A. A. de","2010","05","05","Verdi, M.","4151","2010","02","19","Brasil","SC","Lauro Müller","Rio Oratório/Cabo Aereo","-49.499722","-28.35","49°29'59,00W","28°21'00,00S","449","449","Florística IFFSC 95 (arbórea); estádio suces.: médio de regeneração; altura: 6m; cor/flor: lilás Habitat: floresta ombrófila densa Hábito: arbórea","PACA115745",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-08-27 13:31:14-03","IAP","PACA-AGP","115613","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Dezevieski, A.","2014","12","03","Dezevieski, A.",NA,"2014","12","03","Brasil","RS","São Leopoldo","Câmpus Unisinos, C2, baleia","-51.156978","-29.796025","-51.156978","-29.796025","40","40","JBU 96015; copa: 2,85m; coleta com fruto Habitat: ambiente antropizado","PACA115613",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-08-27 13:31:14-03","IAP","PACA-AGP","115631","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Mendes, R.","2014","12","16","Dezevieski, A.",NA,"2014","12","16","Brasil","RS","São Leopoldo","Câmpus Unisinos, C2, direita","-51.15641","-29.79682","-51.15641","-29.79682","40","40","JBU 96118; copa: 5,3m Habitat: ambiente antropizado","PACA115631",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-08-27 13:31:14-03","IAP","PACA-AGP","95925","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","C. F. Xavier; G. Colling e J. Larocca","2003","11","20","Mondin, C.","2655","2002","04","27","Brasil","RS","Tainhas","Serra do Pinto",NA,NA,NA,NA,NA,NA,"HASU 14209.&nf;Árvore com até 4m de altura. Habitat: Em beira de estrada. Fenofase: flores liláses Hábito: árvore","PACA095925",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-27 13:31:14-03","IAP","PACA-AGP","86903","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","B. Rambo",NA,NA,NA,"Sehnem, A.","7664","1960","04","03","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Habitat: Arbustum in silva","PACA086903",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-08-27 13:31:14-03","IAP","PACA-AGP","73114","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","M.L. Del Rei Souza","1985","05",NA,"V. Dal Pont et alii",NA,"1985","04","20","Brasil","RS","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Habitat: Arbusto Hábito: arbusto","PACA073114",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-08-27 13:31:14-03","IAP","PACA-AGP","95927","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","C. Mondin",NA,NA,NA,"M. F. Schneider",NA,"1998","04","19","Brasil","RS","Caraá","Fraga","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"HASU 8868.&nf;Confirmado por: C. F. Xavier; G. Colling & J. Larocca, em 20.11.2003. Habitat: Em beira de estrada.","PACA095927",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"21250","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-08-27 13:31:14-03","IAP","PACA-AGP","95926","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"R. Murowaniecki",NA,"1998","04","18","Brasil","RS","Caraá","Fraga","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"HASU 6624. Habitat: Em beira de estrada. Fenofase: Flores brancas e liláses","PACA095926",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"21250","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-27 13:31:14-03","IAP","PACA-AGP","82162","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","B. Rambo",NA,NA,NA,"Sehnem, A.","7664","1960","04","03","Brasil","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Alt. 900m Habitat: Arbustum in silvula","PACA082162",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-08-27 13:31:14-03","IAP","PACA-AGP","32122","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Emrich-Rambo","1954","08","26","Rambo, B.",NA,"1946","02","14","Brasil","RS","São Francisco de Paula","Serra do Fachinal","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: In silvula montana Fenofase: flor","PACA032122",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-08-27 13:31:14-03","IAP","PACA-AGP","63685","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Emrich-Rambo","1958","09","16","Camargo, O. R.",NA,"1958","04","08","Brasil","SC","Blumenau","Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Habitat: In silva Fenofase: flor","PACA063685",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-08-27 13:31:14-03","IAP","PACA-AGP","66251","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.J. Wurdack","1961",NA,NA,"P. R. Reitz",NA,"1957",NA,NA,"Brasil","SC","Orleans","Lauro Müller","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,"PACA066251",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31549","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-08-27 13:31:14-03","IAP","PACA-AGP","58377","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Markgraf",NA,NA,NA,NA,NA,"1953","04","05","Brasil","SC","Palhoça","Anitapolis","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"var. brevifolia, Cogn. Habitat: In dumetosis Fenofase: flor","PACA058377",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-27 13:31:14-03","IAP","PACA-AGP","71610","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.J. Wurdack","1971",NA,NA,"Klein & Bresolin","9292","1971","04","14","Brasil","SC","Palhoça","Morro da Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Habitat: Matinha","PACA071610",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-08-27 13:31:14-03","IAP","PACA-AGP","66217","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.J. Wurdack","1963",NA,NA,"Reitz & Klein","10848","1961","03","03","Brasil","SC","São José","Rancho da Táboa","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,"Habitat: Capoeirão","PACA066217",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"12814","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-20 21:18:26-03","UFV","VIC","30787","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.",NA,NA,NA,NA,"Medri, C.; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Saponema","Salto das Orquideas",NA,NA,NA,NA,NA,NA,"Arvoreta 5m,frutos imaturos verdes .","VIC030787","VIC030787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-20 21:18:26-03","UFV","VIC","29276","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.",NA,NA,NA,NA,"Paiva, M.R.C.; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Tibagi","Caetano Mendes.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arvoreta 3-4m ;Perfiliada dap 5+8+6cm;flores novas c.base creme ,ápice lilás ,botões c.ápice lilás;frutos jovem.","VIC029276","VIC029276",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-02-27 16:44:06-03","UFSC","CTBS","385","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Oliveira, A.A.","2010","05","05","Klettenberg, D.H. & Klemz, G.","3891","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador (próximo ao Parque Estadual de Serra Furada)","-49.41","-28.17","49°24'36W","28°10'12S","431","431","Floresta Ombrófila Densa; Estágio médio de regeneração",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 24304",NA,NA,NA,NA,NA
