"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1382","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","opaca","Eugenia opaca brasiliensis","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","opaca","Eugenia opaca montevideensis","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"in fruticetis ripariis in Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"montevideensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Uruguay",NA,NA,"ad ripas fluminis Uruguay prope castra stativa S. Jose, in parte occidentali reipublicae Montevideo",NA,NA,NA,NA,NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula angustifolia","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"praesertim autem in prov.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P1N0005",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Widgren, JF","1186",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Mart , MEL (but which var,unspecified!)",NA,"P14P1N0005",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"praesertim autem in prov.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P1N0005",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"praesertim autem in prov.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P1N0005",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"praesertim autem in prov.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P1N0005",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula acutifolia","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula conferta","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,"or possibly São Paulo, not clear",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"conferta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula latifolia","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula acutifolia","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula angustifolia","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula conferta","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,"or possibly São Paulo, not clear",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"conferta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula latifolia","O.Berg",NA,"?","?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","linearifolia","Myrciaria linearifolia","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"ad ripam Lagoa dos Patos, Napaea",NA,NA,NA,NA,NA,NA,"Napaea; HABITAT: Napaea",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrciaria","micrantha","Myrciaria micrantha","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","2021-02-08 12:43:55-03","UFRGS","ICN","156468","S","Plantae","Myrtaceae","Eugenia","opaca","Eugenia opaca","O.Berg","Rambo, B","Hagelund, K","188",NA,NA,NA,"Brasil","RS","Canoas","beira do rio Caí","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA
"1401","2021-02-08 12:43:52-03","UFRGS","ICN","115207","S","Plantae","Myrtaceae","Eugenia","cf. uruguayensis","Eugenia cf. uruguayensis","Cambess.","Sobral, M","Prates, JC","s.n.",NA,NA,NA,"Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Sub-bosque",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1402","2021-02-08 12:43:52-03","UFRGS","ICN","115206","S","Plantae","Myrtaceae","Eugenia","cf. uruguayensis","Eugenia cf. uruguayensis","Cambess.","Sobral, M","Prates, JC","s.n.",NA,NA,NA,"Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Sub-bosque",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1403","2021-02-08 12:43:52-03","UFRGS","ICN","146632","S","Plantae","Myrtaceae","Eugenia","cf. uruguayensis","Eugenia cf. uruguayensis","Cambess.","Kinupp, VF","Kinupp, VF; Lorenzi, H","3073","2005","12","06","Brasil","RS","Porto Alegre","Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Árvore; 6,0 m; botões creme-esverdeados; flores brancas.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1404","2021-02-08 12:44:00-03","UFRGS","ICN","024042","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos, J","Lindeman, JC; et al.","s.n.","1973","05","20","Brasil","RS",NA,"Morro do Côco- 25 Km sul de Porto Alegre",NA,NA,NA,NA,NA,NA,"Arvoreta de 4 m.; Bosque na beira do Rio Guaíba",NA,NA,"1975",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","2021-02-08 12:44:00-03","UFRGS","ICN","113478","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos, JR","Sanchotene, MCC","s.n.","1982","06","16","Brasil","RS",NA,"Rua Amapá- Bergental",NA,NA,NA,NA,NA,NA,"Árvore de 5 m de altura.",NA,NA,"1982","07","29","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","2021-02-08 12:44:00-03","UFRGS","ICN","170215","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Verdi, M; Hasckel, RP; Klemz, G","1409","2009","01","24","Brasil","SC","Cerro Negro","Macaco Branco.","-51.033611","-27.902222","-51.033611","-27.902222","608","608","Doação FURB 11265; Flor branca; Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista",NA,NA,"2009","03","01","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","2021-02-08 12:44:00-03","UFRGS","ICN","178433","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Molz, M","Molz, M","s.n.","2014","02","15","Brasil","RS","Garruchos",NA,"-55.519444","-28.13","-55.519444","-28.13","70","70","WGS-84; Arvoreta com 8 m de altura, frutos negros (maduros); Floresta inundável do rio Uruguai",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408","2021-02-08 12:44:00-03","UFRGS","ICN","188898","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Oliveira, JM","Oliveira, JM","s.n.","2008","10","02","Brasil","RS","Barra do Ribeiro","BR 116. UTM (SAD69)","-51.402222","-30.228056","-51.402222","-30.228056",NA,NA,NA,NA,NA,"2008","12","10","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","2021-02-08 12:44:00-03","UFRGS","ICN","194129","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos, J","Rambo, B","s.n.","1951","01","18","Brasil","RS",NA,"Posto da Lagoa dos quadros",NA,NA,NA,NA,NA,NA,"Árvore de até 8 m de altura.; Capão",NA,NA,"1983",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","2021-02-08 12:44:00-03","UFRGS","ICN","051352","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Stehmann, J; Sobral, M","s.n.","1981","12","21","Brasil","RS","Alegrete","Arroio Lageadinho","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Árvore de 4 m de altura; flores brancas e casca rugosa, descamante.; Beira do Arroio Lageadinho",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"1411","2021-02-08 12:44:00-03","UFRGS","ICN","128246","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Gilson Schlindwein","Gilson Schlindwein","s.n.","2004","01","04","Brasil","RS","Arambaré",NA,"-51.4977989196777","-30.9150009155273",NA,NA,"6","6","Arvoreta com folhagem verde escura, brotações vermelhas amarronzadas levemente pilosas. Encontrada no interior de mata.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"24311","auto",NA,NA,NA,NA,NA,NA,NA
"1412","2021-02-08 12:44:00-03","UFRGS","ICN","024358","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos, J","Irgang, B","s.n.","1973","10","04","Brasil","RS","Arroio dos Ratos","Estrada Guaíba","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Árvore de 5-6 m de altura.; Beira de lagoa",NA,NA,"1975",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1413","2021-02-08 12:44:00-03","UFRGS","ICN","113997","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Fernandes, I","829","1990","12","26","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"árvore com ca. 5m altura; próximo aos rochedos",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"1414","2021-02-08 12:44:00-03","UFRGS","ICN","095149","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Paiva, LF","s.n.","1989","11","05","Brasil","RS","Bagé","Em mato fechado- Piraí (fronteira com Uruguai)","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"1415","2021-02-08 12:44:00-03","UFRGS","ICN","119792","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Senna, RM","Spanholi, J","s.n.","2000","06","21","Brasil","RS","Barracão","barra do Rio Marmeleiro","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"28327","auto",NA,NA,NA,NA,NA,NA,NA
"1416","2021-02-08 12:44:00-03","UFRGS","ICN","156466","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos","Hagelund, K","13554","1981","05","22","Brasil","RS","Caçapava do Sul","estrada velha antes sapucaia","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"1417","2021-02-08 12:44:00-03","UFRGS","ICN","085655","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Sobral, M;; et al.","5421","1987","01",NA,"Brasil","RS","Canguçu",NA,"-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"1418","2021-02-08 12:44:00-03","UFRGS","ICN","089451","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Jarenkow, JA","606","1987","01","06","Brasil","RS","Capão do Leão","Horto Botânico Irmão Teodoro Luiz","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"Arvoreta com cerca de 4 m de altura e flores brancas e perfumadas.; Na transição entre mata arenosa e paludosa",NA,NA,"1987","01",NA,"Dicotyledon",NA,"América do Sul",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA
"1419","2021-02-08 12:44:00-03","UFRGS","ICN","129629","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","De Marchi, TC","De Marchi; T.C.","206","2004","09","06","Brasil","RS","Cristal","Faz. Corticeiras","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"Em mata ribeirinha.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"1420","2021-02-08 12:44:00-03","UFRGS","ICN","067076","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Sobral, M; et al.","4186","1985","09",NA,"Brasil","RS","Encruzilhada do Sul","Amaral Ferrador","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Arbusto de 3-4 m de altura com flores em botão.; Em mata ciliar",NA,NA,"1985",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"1421","2021-02-08 12:44:00-03","UFRGS","ICN","148962","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Giongo, C","Giongo, C","420","2005","01","25","Brasil","RS","Encruzilhada do Sul","Fazenda Xafri (ca. 20Km distante do centro da cidade)","-52.521900177002","-30.5438995361328",NA,NA,"400","400","Arvoreta de 5m. Flores pardas, já perdendo as pétalas.; Fora da floresta. Arvoreta de 2.5m.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"1422","2021-02-08 12:44:00-03","UFRGS","ICN","162555","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Hagelund, K","4431",NA,NA,NA,"Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA
"1423","2021-02-08 12:44:00-03","UFRGS","ICN","034768","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos, J","Longhi, W; et al.","s.n.","1977","07","16","Brasil","RS","Guaíba","Ilha das figueiras","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1424","2021-02-08 12:44:00-03","UFRGS","ICN","158695","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mattos","Longhi; Butignol; Bins; Toffol","s.n.","1977","07","16","Brasil","RS","Guaíba","Ilha das Figueiras","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Plandel n° XCVI - 616",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1425","2021-02-08 12:44:00-03","UFRGS","ICN","019464","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, CD","Edésio, I","11014","1950","01","23","Brasil","RS","Pelotas","Inst. Agron. Do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"1426","2021-02-08 12:44:00-03","UFRGS","ICN","019455","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, CD","Teodoro, I; Edésio, I","2842","1940","05",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1427","2021-02-08 12:44:00-03","UFRGS","ICN","031727","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Teodoro, I; Edésio, I","2842","1940","05",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"1982","01","30","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1428","2021-02-08 12:44:00-03","UFRGS","ICN","063350","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Habekost, N","s.n.","1981","08","04","Brasil","RS","Porto Alegre","Parque Farroupilha","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Botões florais globosos com corola branca; folhas lisas ao tato com ápice acuminado obtuso.",NA,NA,"1982","03","11","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1429","2021-02-08 12:44:00-03","UFRGS","ICN","063349","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sanchotene, MCC","Sanchotene, MCC","s.n.","1982","08","01","Brasil","RS","Porto Alegre","Praça David Bem-Gurion","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Com farta frutificação de colorido variado.",NA,NA,"1982","08","01","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1430","2021-02-08 12:44:00-03","UFRGS","ICN","063351","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sanchotene, MCC","Sanchotene, MCC","s.n.","1982","11","23","Brasil","RS","Porto Alegre","Reserva Biológica do Lami- SMAM","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"1982","12","23","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1431","2021-02-08 12:44:00-03","UFRGS","ICN","048128","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Irgang, B","s.n.","1979","11","22","Brasil","RS","Rio Grande","Estação Ecológica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,NA,"1982","03","30","Dicotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"1432","2021-02-08 12:44:00-03","UFRGS","ICN","001043","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, CD","Schultz, AR","1043","1953","01","09","Brasil","RS","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"DESCARTADA (Planta extraviada).",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"1433","2021-02-08 12:44:00-03","UFRGS","ICN","081192","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Irgang, B; et al.","s.n.","1985","09","04","Brasil","RS","Santana da Boa Vista","Cerro do Diogo","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,NA,"1988","11","08","Dicotyledon",NA,"América do Sul",NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA
"1434","2021-02-08 12:44:00-03","UFRGS","ICN","084642","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Hagelund, K","8461","1974","12","01","Brasil","RS","Santo Ângelo","Rio Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA
"1435","2021-02-08 12:44:00-03","UFRGS","ICN","113096","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Senna, RM","s.n.","1992","12","12","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Floresta com Araucária",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"1436","2021-02-08 12:44:00-03","UFRGS","ICN","178405","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Molz, M","Molz, M","s.n.","2013","10","17","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore, 16m altura, frutos quase maduros; Em floresta secundária",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"1437","2021-02-08 12:44:00-03","UFRGS","ICN","119412","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Sobral, M; Apel, M","8379",NA,NA,NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Região de mata de restinga, ca. 10m.s.m.; arvoreta 4m, em mata alterada junto à Estrada do Mar; estéril.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
