"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2276","2019-12-04 16:39:37-03","FFCLRP","SPFR","73","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Sciamarelli, A.; Nunes, J.V.C.","59","1989","06","17",NA,"Brasil",NA,NA,"Cerrado 1.",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Fazenda Santa Carlota",NA,"Ferreira, C.","Cajuru","-47.300531","-21.275944",NA,NA,NA,NA,"2018","47o18'01.91W","21o16'33.40S","09","05",NA,NA,NA,NA,NA
"2277","2019-12-04 16:39:37-03","FFCLRP","SPFR","74","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Sciamarelli, A.; Nunes, J.V.C.","647","1990","04","22",NA,"Brasil",NA,NA,"Cerrado 2",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Fazenda Santa Carlota",NA,"Ferreira, C.","Cajuru","-47.300531","-21.275944",NA,NA,NA,NA,"2018","47o18'01.91W","21o16'33.40S","09","05",NA,NA,NA,NA,NA
"2278","2019-12-04 16:39:37-03","FFCLRP","SPFR","6903","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Kotchetkoff-Henriques, O.; Furlan, A.","56","2001","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Reserva 95",NA,"Ferreira, C.","Ribeirão Preto","-76.907944","-21.791111",NA,NA,NA,NA,"2018","76o54'28.6W","21o47'28S","09","05",NA,NA,NA,NA,NA
"2279","2019-12-04 16:39:37-03","FFCLRP","SPFR","4587","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Weiser, V. de L.; Rondinoni, C.","1222","1997","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2280","2019-12-04 16:39:37-03","FFCLRP","SPFR","4588","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Weiser, V. de L.; Reato, L.R.","1362","1998","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2281","2019-12-04 16:39:37-03","FFCLRP","SPFR","4811","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Weiser, V.de L.; Rondinoni, C.","1221","1997","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2282","2019-12-04 16:39:37-03","FFCLRP","SPFR","4808","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Weiser, V. de L.; Fidelis, A.T.; Biagioni de A. L.","1146","1997","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2283","2019-12-04 16:39:37-03","FFCLRP","SPFR","4809","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Weiser, V. de L.; Fidelis, A.T.; Biagioni de A. L.","1147","1997","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2284","2019-12-04 16:39:37-03","FFCLRP","SPFR","4810","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Weiser, V. de L.; Espada, J.R.M.; Rondinoni, C.","1194","1997","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2285","2019-12-04 16:39:37-03","FFCLRP","SPFR","4812","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Godoy, S.A.P ; Espada, J.R.M","1284","1998","01","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","ARIE - Cerrado Pé-de-Gigante. Área demarcada",NA,"Ferreira, C.","Santa Rita do Passa Quatro","-47.466667","-21.7",NA,NA,NA,NA,"2018","47o28'W","21o42'S","09","05",NA,NA,NA,NA,NA
"2286","2019-12-04 16:39:37-03","FFCLRP","SPFR","6904","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Kotchetkoff-Henriques, O.; Maiaro","57","2001","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Reserva 69/70",NA,"Ferreira, C.","Ribeirão Preto",NA,"-21.703333",NA,NA,NA,NA,"2018","76o50'86.8W","21o42'12S","09","05",NA,NA,NA,NA,NA
"2287","2020-03-10 20:30:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Aberemoa","furfuracea","Aberemoa furfuracea","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Holotype",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2288","2019-09-04 19:27:27-03","F","FMNH-SEEDPLANTS","V0047770F","PreservedSpecimen","Plantae","Annonaceae","Annona","furfuracea","Annona furfuracea","A. Saint-Hilaire",NA,"1816",NA,NA,"South America","Brazil",NA,NA,NA,"V0047770F","Spermatophyta",NA,NA,"Isotype",NA,NA,"V0047770F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2289","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231341F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231341F","Spermatophyta",NA,NA,NA,NA,NA,"V0231341F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2290","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231286F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231286F","Spermatophyta",NA,NA,NA,NA,NA,"V0231286F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2291","2015-03-13 18:25:52-03","F","FMNH-SEEDPLANTS","V0097116F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin & T. R. Soderstrom","6491","1964","9","30","South America","Brazil",NA,NA,NA,"V0097116F","Spermatophyta",NA,NA,NA,"Mato Grosso","Ca. 20 km S of Garapú","V0097116F_01 V0097116F_02 V0097116F_03","P. J. M. Maas",NA,NA,NA,"300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2292","2015-03-13 18:25:52-03","F","FMNH-SEEDPLANTS","V0097117F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin et al.","16528","1966","6","3","South America","Brazil",NA,NA,NA,"V0097117F","Spermatophyta",NA,NA,NA,"Mato Grosso","Serra do Roncador, ca 86 km N of Xavantina","V0097117F_01 V0097117F_02 V0097117F_03",NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2293","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231287F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231287F","Spermatophyta",NA,NA,NA,NA,NA,"V0231287F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2294","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231288F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231288F","Spermatophyta",NA,NA,NA,NA,NA,"V0231288F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2295","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231289F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231289F","Spermatophyta",NA,NA,NA,NA,NA,"V0231289F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2296","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231290F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231290F","Spermatophyta",NA,NA,NA,NA,NA,"V0231290F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2297","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231291F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231291F","Spermatophyta",NA,NA,NA,NA,NA,"V0231291F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2298","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231292F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231292F","Spermatophyta",NA,NA,NA,NA,NA,"V0231292F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2299","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231293F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231293F","Spermatophyta",NA,NA,NA,NA,NA,"V0231293F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2300","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231294F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231294F","Spermatophyta",NA,NA,NA,NA,NA,"V0231294F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2301","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231295F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231295F","Spermatophyta",NA,NA,NA,NA,NA,"V0231295F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2302","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231296F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231296F","Spermatophyta",NA,NA,NA,NA,NA,"V0231296F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2303","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231297F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231297F","Spermatophyta",NA,NA,NA,NA,NA,"V0231297F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2304","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231298F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231298F","Spermatophyta",NA,NA,NA,NA,NA,"V0231298F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2305","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231299F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231299F","Spermatophyta",NA,NA,NA,NA,NA,"V0231299F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2306","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231300F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231300F","Spermatophyta",NA,NA,NA,NA,NA,"V0231300F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2307","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231301F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231301F","Spermatophyta",NA,NA,NA,NA,NA,"V0231301F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2308","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231302F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231302F","Spermatophyta",NA,NA,NA,NA,NA,"V0231302F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2309","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231303F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231303F","Spermatophyta",NA,NA,NA,NA,NA,"V0231303F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2310","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231304F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231304F","Spermatophyta",NA,NA,NA,NA,NA,"V0231304F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2311","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231305F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231305F","Spermatophyta",NA,NA,NA,NA,NA,"V0231305F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2312","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231306F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231306F","Spermatophyta",NA,NA,NA,NA,NA,"V0231306F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2313","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231307F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231307F","Spermatophyta",NA,NA,NA,NA,NA,"V0231307F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2314","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231308F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231308F","Spermatophyta",NA,NA,NA,NA,NA,"V0231308F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2315","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231309F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231309F","Spermatophyta",NA,NA,NA,NA,NA,"V0231309F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2316","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231310F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231310F","Spermatophyta",NA,NA,NA,NA,NA,"V0231310F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2317","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231311F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231311F","Spermatophyta",NA,NA,NA,NA,NA,"V0231311F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2318","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231312F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231312F","Spermatophyta",NA,NA,NA,NA,NA,"V0231312F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2319","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231313F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231313F","Spermatophyta",NA,NA,NA,NA,NA,"V0231313F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2320","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231314F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231314F","Spermatophyta",NA,NA,NA,NA,NA,"V0231314F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2321","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231315F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231315F","Spermatophyta",NA,NA,NA,NA,NA,"V0231315F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2322","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231316F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231316F","Spermatophyta",NA,NA,NA,NA,NA,"V0231316F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2323","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231317F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231317F","Spermatophyta",NA,NA,NA,NA,NA,"V0231317F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2324","2015-03-13 18:26:10-03","F","FMNH-SEEDPLANTS","V0231318F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231318F","Spermatophyta",NA,NA,NA,NA,NA,"V0231318F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2325","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231319F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231319F","Spermatophyta",NA,NA,NA,NA,NA,"V0231319F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2326","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231320F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231320F","Spermatophyta",NA,NA,NA,NA,NA,"V0231320F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2327","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231321F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231321F","Spermatophyta",NA,NA,NA,NA,NA,"V0231321F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2328","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231322F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231322F","Spermatophyta",NA,NA,NA,NA,NA,"V0231322F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2329","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231323F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231323F","Spermatophyta",NA,NA,NA,NA,NA,"V0231323F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2330","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231324F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231324F","Spermatophyta",NA,NA,NA,NA,NA,"V0231324F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2331","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231325F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231325F","Spermatophyta",NA,NA,NA,NA,NA,"V0231325F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2332","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231326F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231326F","Spermatophyta",NA,NA,NA,NA,NA,"V0231326F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
