"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","eventTime","infraspecificEpithet"
"603","2019-11-27 13:49:42-03","UFS","ASE","30921","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spr.) Mez",NA,"Rebelo, C","33","2000","09","11","Brasil","Santa Catarina","Joinville","Rodovia SC 301","-48.5043","-26.1816","-48.5043","-26.1816",NA,"ASE0002408",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-07-06 14:42:33-03","UFCG","CSTR","7219","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, J.B.","Bernaccii, L.C.; Amaral, F.R.G.; Benedito, J.F. & Melo, M.R.","4351","2006","10","18","Brasil","São Paulo","Adamantina","IAC, Estação experimental","-51.868972","-22.051556","-51.868972","-22.051556","Árvore cerca de 12 m alt; frutos imaturos; Mata ciliar",NA,NA,"2007","08","22","349","349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-03-01 16:32:28-03","UNICAMP","UEC","115061","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Moraes, PLR","Leite, EC","518","1998","04","02","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.25","-23.25","-46.25","-23.25","6 m.","UEC061579","UEC061579",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-03-01 16:32:28-03","UNICAMP","UEC","155210","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","4065","2001","02","01","Brazil","São Paulo","Campinas","Mata Malabar III, Campinas/Itatiba.","-46.866667","-22.916667","-46.866667","-22.916667","Árvore perenifólia; zoocórica. Altura total: 12m.; altura do fuste: 5m. PAP: 31cm. Casca lisa; madeira moderadamente pesada.","UEC070462","UEC070462",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-08-20 10:16:29-03","UNICAMP","UEC","147094","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"Aguirre, GH; et al.","92","2005","05","15","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,"UEC061542","UEC061542",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-08-20 10:16:29-03","UNICAMP","UEC","151621","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Barbosa, TDM","Costa, ACM","197","2009","08","20","Brazil","São Paulo","Valinhos","Clube de Campo Valinhos, mata ciliar","-46.931944","-22.956667","-46.931944","-22.956667","Árvore ca 12m, floes brancas, folha e caule com odor forte. Borda da trilha.","UEC061563","UEC061563","2009","08",NA,"955","955","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-03-01 16:32:28-03","UNICAMP","UEC","155206","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","424","1999","08","20","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira, Campinas/Itatiba.","-46.866667","-22.816667","-46.866667","-22.816667","Árvore perenifólia, zoocórica. Com flores imaturas verde-amareladas. Altura total: 20m.; altura do fuste: 18m. PAP: 80cm. Casca lisa; madeira moderadamente pesada.","UEC070370","UEC070370",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-03-01 16:32:28-03","UNICAMP","UEC","155208","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","367","1999","07","29","Brazil","São Paulo","Campinas","Mata do Macuco, Campinas/Itatiba.","-46.933333","-22.783333","-46.933333","-22.783333","Árvore perenifólia; zoocórica. Altura total: 6m.; altura do fuste: 5m. PAP: 80cm. Casca lisa; madeira moderadamente pesada. Com flores imaturas verde-amareladas.","UEC070465","UEC070465",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-03-01 16:32:28-03","UNICAMP","UEC","155209","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","1884","2000","06","10","Brazil","São Paulo","Campinas","Mata Santana do Atalaia, Campinas/Itatiba.","-46.883333","-22.8","-46.883333","-22.8","Árvore perenifólia; zoocórica. Altura total: 6,5m.; altura do fuste: 1m. PAP: 17cm. Casca lisa; madeira moderadamente pesada.","UEC070463","UEC070463",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-03-01 16:32:28-03","UNICAMP","UEC","155211","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","3368","2000","08","24","Brazil","São Paulo","Campinas","Mata Malabar II, Campinas/Itatiba.","-46.85","-22.9","-46.85","-22.9","Árvore perenifólia; zoocórica. Altura total: 16m.; altura do fuste: 11m. PAP: 92cm. Casca lisa; madeira moderadamente pesada.","UEC070461","UEC070461",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-03-01 16:32:28-03","UNICAMP","UEC","155212","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","2953","2000","08","15","Brazil","São Paulo","Campinas","Mata Capoeira Grande, Campinas/Itatiba.","-46.9","-22.866667","-46.9","-22.866667","Árvore perenifólia; zoocórica. Altura total: 15m.; altura do fuste: 12m. PAP: 48cm. Casca lisa; madeira moderadamente pesada.","UEC070380","UEC070380",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-03-01 16:32:28-03","UNICAMP","UEC","155213","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","2536","2000","07","01","Brazil","São Paulo","Campinas","Mata Fazenda Malabar, Campinas/Itatiba.","-46.883333","-22.916667","-46.883333","-22.916667","Árvore perenifólia; zoocórica. Com fruto galhado. Altura total: 11m.; altura do fuste: 5m. PAP: 63cm. Casca lisa; madeira moderadamente pesada.","UEC070379","UEC070379",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-03-01 16:32:28-03","UNICAMP","UEC","155214","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","2200","2000","06","16","Brazil","São Paulo","Campinas","Mata Santa Helena, Campinas/Itatiba.","-46.9","-22.9","-46.9","-22.9","Árvore perenifólia; zoocórica. Altura total: 10m.; altura do fuste: 6m. PAP: 50cm. Casca lisa; madeira moderadamente pesada.","UEC070378","UEC070378",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-03-01 16:32:28-03","UNICAMP","UEC","155215","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Santos, K; Baitello, JB","Santos, K","1711","2000","05","16","Brazil","São Paulo","Campinas","Mata Furnas, Campinas/Itatiba.","-47","-22.783333","-47","-22.783333","Árvore perenifólia; zoocórica. Altura total: 9m.; altura do fuste: 8m. PAP: 37cm. Casca lisa; madeira moderadamente pesada.","UEC070464","UEC070464",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-03-01 16:32:28-03","UNICAMP","UEC","156140","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Santos, K","4142","2001","09","18","Brazil","São Paulo",NA,"Campinas/Itatiba, Mata recreio.","-46.933333","-22.75","-46.933333","-22.75","Árvore perenifólia zoocórica. &nf;altura total: 17 m;&nf;altura do fuste: 8 m; &nf;PAP:65 cm. &nf;Casca lisa, madeira moderadamente pesada.","UEC067969","UEC067969","2001",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-03-01 16:32:28-03","UNICAMP","UEC","161313","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Pinto, NS","Baitello, JB","2448","2010","07","27","Brazil","São Paulo","Itapeva","Estação Experimental, Trilha do Poço da onça - encosta FES.","-49.066944","-24.063611","-49.066944","-24.063611","Árvore 1,5 m, flores em botão.","UEC024988","UEC024988","2010","10","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-03-01 16:32:28-03","UNICAMP","UEC","168899","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Barbosa, TDM","Vieira, LT; Sims","344","2006","08","07","Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira.","-46.916667","-22.833333","-46.916667","-22.833333","Indivíduo jovem de árvore.; Floresta Estacional Semidecídua.","UEC053194","UEC053194",NA,NA,NA,"700","700","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-03-01 16:32:28-03","UNICAMP","UEC","171404","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Bernacci, LC","Bernacci, LC; Moreira, JLA; Camargo, O; Andrade, PRP; Belinello, R","1957","1995","09","04","Brazil","São Paulo","Núbia","Fazenda Caramuru (Suíços)",NA,NA,NA,NA,"Arvoreta ca. 7 m alt.; flores brancas odoríferas.; Vegetação em recomposição.","UEC061531","UEC061531","1995","09","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-03-01 16:32:28-03","UNICAMP","UEC","192927","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"Ramos, E; Gonçalves, HR","15","2004","05","10","Brazil","São Paulo","Sumaré",NA,"-47.4525","-23.371944","-47.4525","-23.371944","Árvore, 4-5; flores creme; Arborização urbana","UEC129696","UEC129696",NA,NA,NA,"583","583","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-03-01 16:32:28-03","UNICAMP","UEC","195226","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Monge, M; Shimizu, GH; Tamashiro, JY","2067","2013","08","15","Brazil","São Paulo","Campinas","Bosque dos Jequitibas.","-47.575","-22.905556","-47.575","-22.905556","Árvore, 6 m de altura, flores alvas.&nf;Nome Popular: Canelinha.; Floresta estacional, degradada.","UEC135870","UEC135870","2017","03","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-03-01 16:32:28-03","UNICAMP","UEC","179511","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Brotto, ML","Caxambu, MG; et al.","4494","2012","11","29","Brazil","Paraná","Fênix","Estação Ecológica Municipal de Fênix.","-52.070111","-23.965444","-52.070111","-23.965444","Árvore ca. 7m, semi-ciófila. Frutos imaturos verdes com cúpula avermelhada.; Relevo: ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.","UEC099186","UEC099186","2013","06","25","349","349","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-01 16:32:28-03","UNICAMP","UEC","183939","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Tamashiro, JY","Ribeiro-da-Silva, F","s.n.","2011","11","05","Brazil","São Paulo","Iracemápolis","Represa Municipal","-47.508056","-22.576667","-47.508056","-22.576667","árvore; Floresta Estacional Semidecídua","UEC108457","UEC108457","2013",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-03-01 16:32:28-03","UNICAMP","UEC","190577","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Uller, HF","Uller, HF; et al.","950","2017","01","31","Brazil","Santa Catarina",NA,"são lourenço do oeste. lajeado antunes","-52.92","-26.46","-52.92","-26.46","árcore, cúpula vermelha, fruto verde; app de rio","UEC160401",NA,"2017","01","31","761","761","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-01 16:32:28-03","UNICAMP","UEC","47454","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Gentry, A","58783","1987","08","31","Brazil","São Paulo","Campinas","Santa Genebra Forest Reserve, Barão Geraldo near Campinas, disturbed semideciduous forest.&nf;Transect 5.","-46.083333","-22.866667","-46.083333","-22.866667","Tree 4 cm dbh, sterile.","UEC061507","UEC061507","1988","05","09","550","550","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-03-01 16:32:28-03","UNICAMP","UEC","34872","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Pereira-Noronha, MR","1553","1995","08","04","Brazil","São Paulo","Sud Mennucci","Distrito de Bandeirantes D'Oeste.","-50.916667","-20.683333","-50.916667","-20.683333","Árvore ca. 5 m alt.; flores creme-esverdeadas, perfumadas.; Mata baixa, aberta, bastante degradada.","UEC061558","UEC061558","2006","04","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-03-01 16:32:31-03","UNICAMP","UEC","6082","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Moraes, PLR","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","51/9A","1977","07","19","Brazil","Mato Grosso do Sul",NA,"Estrada entre Dourados e POnta Porã. Rio Dourados.",NA,NA,NA,NA,"Arbuto; Flores creme.; Beira de mata e campo.","UEC061550","UEC061550","2003","02","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-03-01 16:32:31-03","UNICAMP","UEC","80453","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Cardoso-Leite, E; Oliveira, A","41","1993","07","21","Brazil","São Paulo","São Roque","Mata da Câmara.","-47.1125","-23.523889","-47.1125","-23.523889","9,5 m alt.; Mata mesófila semidecídua.","UEC061501","UEC061501","1997","12","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-03-01 16:32:31-03","UNICAMP","UEC","62415","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"Bernacci, LC","24467","1989","08","23","Brazil","São Paulo",NA,"Fazenda São Vicente.",NA,NA,NA,NA,"Árvore ca. 10-12 m alt.; flores brancas. Interior da mata.; Mata.","UEC061575","UEC061575",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-03-01 16:32:31-03","UNICAMP","UEC","80984","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Pereira-Noronha, MR","1049","1995","04","11","Brazil","São Paulo","Andradina","Reserva Biológica da Estação Experimental de Zootecnia de Andradina.&nf;Mata próximo a córrego e margem de estrada.","-51.566667","-20.783333","-51.566667","-20.783333","Árvore, ca. 6 m alt., flor branca.","UEC061551","UEC061551","1997","05","22","355","355","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-03-01 16:32:31-03","UNICAMP","UEC","98127","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; et al.","166","1997","12","15","Brazil","São Paulo","Bom Sucesso de Itararé","A 2 km antes da mineração São Judas.","-49.259722","-24.270556","-49.259722","-24.270556","Arvoreta de 6 m. Fruto imaturo verde.; Floresta Ombrófila Mista, borda da mata.","UEC061590","UEC061590","2000","02","18",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-03-01 16:32:31-03","UNICAMP","UEC","87116","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Aguiar, OT","548","1994","12","08","Brazil","São Paulo","Teodoro Samapaio","Parque Estadual do Morro do Diabo, trilha da subida.",NA,NA,NA,NA,"Árvore ca. 11m altura, frutos verdes. Canelinha.; Mata natural","UEC138465","UEC138465","1997","05","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-03-01 16:32:31-03","UNICAMP","UEC","88245","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Moraes, PLR","Assis, MA","25275","1990","09","02","Brazil","Mato Grosso do Sul","Ivinhema","Fazenda Lagoa Encantada.","-53.815299987793","-22.3047008514404",NA,NA,"Árvore de 10,0 m.","UEC061554","UEC061554","2003","02","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"38521","auto",NA,NA,NA,NA,NA,NA,NA
"635","2021-03-01 16:32:28-03","UNICAMP","UEC","53403","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Paulino Neto, HF","02","1986","08","17","Brazil","Minas Gerais","Monte Santo de Minas","Fazenda Barreiro.","-46.9803009033203","-21.1896991729736",NA,NA,"Árvore floreida de altura mediana.; Mata.","UEC061573","UEC061573","1997","05","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21004","auto",NA,NA,NA,NA,NA,NA,NA
"636","2021-03-01 16:32:28-03","UNICAMP","UEC","53323","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Paulino Neto, HF","05-86","1986","08","14","Brazil","Minas Gerais","Monte Santo de Minas","Fazenda Barreiro.","-46.9803009033203","-21.1896991729736",NA,NA,"Árvore de 25 metros de altura e ramos novos de coloração roxa.; Mata.","UEC061571","UEC061571","1997","05","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21004","auto",NA,NA,NA,NA,NA,NA,NA
"637","2021-03-01 16:32:28-03","UNICAMP","UEC","118581","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Andrade, SF","Francisco, EM","s.n.","2000","05","15","Brazil","Paraná","Arapongas","Fazenda Santa Cecília.","-51.4244003295898","-23.4193992614746",NA,NA,"Árvore 8 m, botões florais verdes e frutos imaturos.","UEC061567","UEC061567","2000",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA
"638","2021-03-01 16:32:28-03","UNICAMP","UEC","163026","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Louzano, AL; Sumya, M","s.n.","1998","09","09","Brazil","Paraná","Jataizinho","Sítio Summya.","-50.9799995422363","-23.2541999816895",NA,NA,"Árvore2-3 m; flores brancas.","UEC019488","UEC019488","1999",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA,NA,NA
"639","2021-03-01 16:32:28-03","UNICAMP","UEC","126417","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Dias, MC; Perri, CG","s.n.","1986","08","25","Brazil","Paraná","Londrina","Acesso pela rua Pará.&nf;Bosque 2.","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 6-7 m; flores creme.","UEC061582","UEC061582","1999",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"640","2021-03-01 16:32:28-03","UNICAMP","UEC","103650","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Bonifácio, J","s.n.","1997","09","06","Brazil","Paraná","Londrina","Fazenda Água Boa-Distrito de São Luiz.","-51.1627998352051","-23.3103008270264",NA,NA,"Arbóreo. Beira da estrada.","UEC061524","UEC061524","1998","06","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"641","2021-03-01 16:32:28-03","UNICAMP","UEC","43812","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Yamamoto, CE","19","1985","06","02","Brazil","Paraná","Londrina","Mata do Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 8 m, flores esverdeadas.","UEC061578","UEC061578","1988","05","09",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"642","2021-03-01 16:32:28-03","UNICAMP","UEC","43806","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Yamamoto, CE","8","1985","08","21","Brazil","Paraná","Londrina","Mata do Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore ca. 5 m, inflorescência branco-amarelada.","UEC061546","UEC061546","1988","05","09",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"643","2021-03-01 16:32:28-03","UNICAMP","UEC","103407","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Silva, SM","Dolibaina, PC; Silva, SM","2","1991","09","08","Brazil","Paraná","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore, 13 m de alt.; flores brancas. Próximo ao caminho para usina.","UEC061526","UEC061526","1991","09",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"644","2021-03-01 16:32:28-03","UNICAMP","UEC","43451","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Klein","s.n.","1980","07","28","Brazil","Paraná","Maringá","Fazenda Paranapanema.","-51.9385986328125","-23.4253005981445",NA,NA,"Árvore com 8 cm de diâmetro, 8 m de altura.","UEC061600","UEC061600","1990","09","18",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"645","2021-03-01 16:32:28-03","UNICAMP","UEC","103651","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, JB","Paiva, MRC; Alves, J; Francisco, EM","s.n.","1997","08","26","Brazil","Paraná","Ortigueira","Próximo ao trevo Ortigueira-Ponta Grossa.","-50.9494018554688","-24.2082996368408",NA,NA,"Árvore 13-14 m alt.; botões florais verdes, flores amareladas.","UEC061505","UEC061505","1998","06","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
