"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","typeStatus","class","order","fieldNumber","individualCount","relatedCatalogItem","sex"
"146","2021-02-04 10:28:51-03","UFRPE","HST","3428","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","A.M.Miranda","M.T.Monteiro","1967","05",NA,"Brasil","União dos Palmares",NA,"-36.0318984985352","-9.16277980804443",NA,NA,NA,NA,"HST003428",NA,"21744","Alagoas","2018","08","31",NA,NA,NA,"Árvore de grande porte, látex vermelho. Flores pequenas, amarelas, bastante cheirosas, coletadas no fim do mês de maio.","22346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-25 12:04:04-03","UENF","HUENF","59","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Dan, M.L.; Ribeiro, A.C.C.; Nascimento, M.T.","2007","06","21","Brasil","São José de Ubá","Fazenda Zé Francisco.","-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,"CARP00010237",NA,"429","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-09 10:13:12-03","UENF","HUENF","3118","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Dan, M.L.; Ribeiro, A.C.C.; Nascimento, M.T.","2007","06","21","Brasil","São José de Ubá","Sítio Cambiocó","-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,"HUENF00003120",NA,"429","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Fértil","15393","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-25 10:12:00-03","CVRD","CVRD","3175","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart.ex Benth.) H.C.de Lima","Haroldo C. de Lima","Souza, V.D.","1991","04","18","BRASIL","Água Doce do Norte","Localizada no pasto, indo de Rio Preto para Água Doce, 50m do asfalto, lado esquerdo da fazenda.","-40.9785995483398","-18.5468997955322",NA,NA,NA,NA,"CVRD003175",NA,"71","ES","2003","03","08","América do Sul",NA,NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Araribá mirim","23951","auto","Magnoliophyta",NA,"Magnoliopsida","Fabales",NA,NA,NA,NA
"150","2021-02-25 10:12:00-03","CVRD","CVRD","10033","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart.ex Benth.) H.C.de Lima","Domingos A. Folli","Luz, A.A. da","2007","03","20","BRASIL","Santa Rita do Itueto",NA,"-41.3800010681152","-19.3596992492676",NA,NA,NA,NA,"CVRD010033",NA,"379","MG","2007","03","20","América do Sul",NA,NA,"800 metros do viveiro de café <ll>dwc_commonname:</ll> Araribá mirim","22522","auto","Magnoliophyta",NA,"Magnoliopsida","Fabales",NA,NA,NA,NA
"151","2021-02-25 10:12:00-03","CVRD","CVRD","9490","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart.ex Benth.) H.C.de Lima","Domingos A. Folli","Luz, A.A. da","2006","03","23","BRASIL","Santa Rita do Itueto","Santa Rita do Itueto","-41.3800010681152","-19.3596992492676",NA,NA,NA,NA,"CVRD009490",NA,"319","MG","2006","03","23","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Araribá mirim","22522","auto","Magnoliophyta",NA,"Magnoliopsida","Fabales",NA,NA,NA,NA
"152","2021-03-01 11:54:08-03","UFPE","UFP","42903","PreservedSpecimen","Plantae","Fabaceae-Papi.","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H. C. de Lima",NA,"Oliveira, M; Grillo, AA","2005","06","02","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UFP042903",NA,"2202","Alagoas",NA,NA,NA,NA,NA,NA,"Árvore ca. 4m de altura, sâmaras esverdeadas.; Árvore ca. 4m de altura, sâmaras esverdeadas.",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA
"153","2021-03-01 11:54:08-03","UFPE","UFP","51606","PreservedSpecimen","Plantae","Fabaceae-Papi.","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H. C. de Lima","Oliveira, M","Oliveira, M; Grillo, AA","2003","06","24","Brasil","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"UFP051606",NA,"1421","Alagoas","2006",NA,NA,NA,NA,NA,"Árvore mais ou menos 4.0m alt.; frutos alados verdes e na base, com espinhos. Frequente.; Árvore mais ou menos 4.0m alt.; frutos alados verdes e na base, com espinhos. Frequente.","16798","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","3090294","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"Y. S. Kuniyoshi & A. Pizan","1984","3","1","Brazil",NA,"Rod. BR-277, prox. ao Viaduto dos Padres (mun. Morretes)",NA,NA,NA,NA,NA,NA,"US02150108","US02150108_01","s.n.","Paraná",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","3211886","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"-- Reitz & Klein, --","1960","12","22","Brazil",NA,"Tres Barras, Garuva",NA,NA,NA,NA,"20",NA,"US02150115","US02150115_01","10517","Santa Catarina",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","2881795","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima","Lima, H. C. de","T. S. Santos","1971","8","26","Brazil",NA,"Juçari/Palmira, km 5 Pastaria",NA,NA,NA,NA,NA,NA,"US01948789","US01948789_01","1899","Bahia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"157","2020-09-12 05:00:02-03","US","US","2576181A","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"G. Hatschbach","1967","4","16","Brazil",NA,"Rio Ipiranginha, mata pluvial encosta de morro",NA,NA,NA,NA,"10","20","US02150114","US02150114_01","16355","Paraná",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","3685853","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"C. E. Ramos, F. Santos, -- Santos, C. Santos & A. Rita","2008","7","10","Brazil",NA,"Litoral Sul, Itagiba, Projeto Santa Rita, Mirabela, Mata do Lateritico","-39.7319","-14.1764",NA,NA,NA,NA,"US02150106","US02150106_01","ALBC85299","Bahia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","2881791","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"R. S. Pinheiro","1971","3","12","Brazil",NA,"Rod. Coaraci/ Almadina, Plantacao de cacau",NA,NA,NA,NA,NA,NA,"US02150111","US02150111_01","1120","Bahia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","3493726","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"G. Hatschbach & A. R. Campos","1992","11","12","Brazil",NA,"Porto das Mocas (mun. Antonina)",NA,NA,NA,NA,"50",NA,"US02150107","US02150107_01","56361","Paraná",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","3076719","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"G. Hatschbach, H. C. Lima & S. Mayo","1983","2","5","Brazil",NA,"Rio Broimado (mun. Morretes), mata pluvial margens rio",NA,NA,NA,NA,NA,NA,"US02150109","US02150109_01","46089","Paraná",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","3328757","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"Klein, -- & -- Bresolin","1970","1","22","Brazil",NA,"Da Ilkha de Santa Catarina, Matadeiro, Pantano do Sul",NA,NA,NA,NA,"50",NA,"US02150113","US02150113_01","8581","Santa Catarina",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2278394","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"T. Guedes","1958","3","11","Brazil",NA,"Serra do Meruica; mata",NA,NA,NA,NA,NA,NA,"US02150116","US02150116_01","542","Ceará",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2881789","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima","Lima, H. C. de","T. S. Santos","1970","3","16","Brazil",NA,"Ilhéus. BA. Rod. Itaimbe/Itapebi. Mata.",NA,NA,NA,NA,NA,NA,"US01275006","US01275006_01","806","Bahia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","2881790","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"R. S. Pinheiro",NA,NA,NA,"Brazil",NA,"Rodovia Banco Cewntral para Lage, Plantacao de cacau",NA,NA,NA,NA,NA,NA,"US02150110","US02150110_01","2185","Bahia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","2881796","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"R. S. Pinheiro","1971","3","12","Brazil",NA,"Rodovia Almadina/ Coaraci, Plantacao de cacau",NA,NA,NA,NA,NA,NA,"US02150112","US02150112_01","1120","Bahia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","2535473","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"-- Reitz & Klein, --","1954","6","10","Brazil",NA,"Morro da Fazenda, Itajai",NA,NA,NA,NA,"50",NA,"US02150117","US02150117_01","1877","Santa Catarina",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2121808","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Benth.) H.C. Lima",NA,"J. Evangelista De Oliveira","1941","5","6","Brazil",NA,"Capoeira, Fazenda das Antiolhas, Muito frequente",NA,NA,NA,NA,NA,NA,"US02150118","US02150118_01","s.n.","Minas Gerais",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Rosales",NA,"1",NA,NA
"169","2019-11-13 11:21:46-03","USP","SPF","141116","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Mendonça Filho, CV","Mendonça Filho, CV","1999","09","20","Brasil","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333","-41.833333","-19.833333",NA,NA,"SPF00141116",NA,"490","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:21:46-03","USP","SPF","141117","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Mendonça Filho, CV","Mendonça Filho, CV","1999","09","20","Brasil","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333","-41.833333","-19.833333",NA,NA,"SPF00141117",NA,"491","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:21:46-03","USP","SPF","112315","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Meireles, JE","Mendonça Filho, CV","1991","03","21","Brasil","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"SPF00112315",NA,"136","Minas Gerais","2005","09",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:21:46-03","USP","SPF","153295","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Hatschbach, G","1984","04","11","Brasil","Frei Inocêncio",NA,"-41.9220008850098","-18.5450000762939",NA,NA,NA,NA,"SPF00153295",NA,"47821","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"22276","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:21:46-03","USP","SPF","109314","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Hatschbach, G","Kummrow, R","1994","01","20","Brasil","Guaratuba","Castelhanos.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00109314",NA,"3342","Paraná","1994",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:21:46-03","USP","SPF","150382","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Catharino, ELM","Catharino, ELM","1988","01","06","Brasil","Carmópolis","Morro dos Cruzes.","-36.988899230957","-10.648099899292",NA,NA,NA,NA,"SPF00150382",NA,"1276","Sergipe","1988",NA,NA,NA,NA,NA,NA,"9381","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-05-08 11:11:57-03","UEFS","HUEFS","202988","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Couto, D.R.","2008","08","07","Brasil","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Geração.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"HUEFS0202988",NA,"797","Espírito Santo",NA,NA,NA,NA,NA,NA,"Mata ciliar.","26101","auto","Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"176","2020-05-08 11:11:57-03","UEFS","HUEFS","1054","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","H.C.Lima","Grupo Pedra do Cavalo","1980","08",NA,"Brasil","Cachoeira",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120","HUEFS0001054",NA,"653","Bahia","2008","07",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"177","2020-05-08 11:11:57-03","UEFS","HUEFS","142340","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","L.P.de Queiroz","Cardoso, D.","2007","08","09","Brasil","Itabuna","Ca. 10 km da cidade, na rodovia de acesso á BR 101, antes do trevo. Remanescente de Mata Atlântica, com pastagens.","-39.254722","-14.719167","39W15'17''","14S43'9''",NA,NA,"HUEFS0142340","HUEFS0142340","2116","Bahia","2009","09",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"178","2020-05-08 11:11:57-03","UEFS","HUEFS","138452","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Cardoso, D.","2008","10","17","Brasil","Feira de Santana","Campus da UEFS, Módulo VI.","-38.966667","-11.2","38W58'","11S12'",NA,NA,"HUEFS0138452",NA,"2350","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"179","2021-03-04 11:16:49-03","UEFS","HUEFS","126195","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart.ex Benth.) H.C.Lima","L.P.de Queiroz","Melo, P.A.de","2007","04","27","Brasil","Mundo Novo","Fazenda Jequitibá.","-40.483333","-12.033333","40W29'0''","12S2'0''","604","604","HUEFS0126195",NA,"198","Bahia","2011","04",NA,NA,NA,NA,"Mata",NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"180","2020-05-08 11:11:57-03","UEFS","HUEFS","149576","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Cardoso, D.","2009","06","30","Brasil","Feira de Santana","Campus da Universidade Estadual de Feira de Santana. Entre os módulos VI e VII.","-38.966667","-12.25","38W58'","12S15'",NA,NA,"HUEFS0149576","HUEFS0149576_01 HUEFS0149576_02","2666","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"181","2020-05-08 11:11:57-03","UEFS","HUEFS","17504","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Kummrow, R.","1994","01","20","Brasil","São Miguel das Matas",NA,NA,NA,NA,NA,NA,NA,"HUEFS0017504",NA,"3342","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"182","2020-05-08 11:11:57-03","UEFS","HUEFS","204308","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Neves, D.R.M.","2013","05","19","Brasil","Campos dos Goytacazes","Morro do Côco, BR-101, entre km 17 e 18. Beira da Rodovia.","-41.339444","-21.363333","41W20'22''","21S21'48''","50","50","HUEFS0204308",NA,"1202","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"183","2020-05-08 11:11:57-03","UEFS","HUEFS","207881","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Lima, H.C.de","2013","04","12","Brasil","Aimorés","Conceição do Capim. Estrada da Babilonia, Sítio Rio Capim.","-41.226667","-19.549722","41W13'36''","19S32'59''","130","130","HUEFS0207881",NA,"7621","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"184","2020-05-08 11:11:57-03","UEFS","HUEFS","213426","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Neves, D.M.","2013","07","07","Brasil","São João Evangelista","Instituto Federal de Minas Gerais in São João Evangelista.","-42.749722","-18.549167","42W44'59''","18S32'57''","697","697","HUEFS0213426",NA,"1435","Minas Gerais",NA,NA,NA,NA,NA,NA,"Edge of semideciduous forest.",NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"185","2020-05-08 11:11:57-03","UEFS","HUEFS","4592","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","H.C.Lima","Noblick, L.R.",NA,NA,NA,"Brasil","Dom Macedo Costa","Fazenda Mocambo.","-39.166667","-12.933333","39W10'","12S56'",NA,NA,"HUEFS0004592",NA,"3818","Bahia","2008","07",NA,NA,NA,NA,"Mata higrófila.",NA,NA,"Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"186","2020-05-08 11:11:57-03","UEFS","HUEFS","18480","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","M.Nadruz","Queiroz, L.P.de","1994","06","09","Brasil","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0018480",NA,"4051","Bahia","2002","02",NA,NA,NA,NA,NA,"46325","auto","Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"187","2020-05-08 11:11:57-03","UEFS","HUEFS","11781","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","L.P.de Queiroz","Hatschbach, G.","1992","02","12","Brasil","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HUEFS0011781",NA,"56361","Paraná",NA,NA,NA,NA,NA,NA,NA,"38300","auto","Angiospermae",NA,"Rosanae","Fabales",NA,NA,NA,NA
"188","2019-06-11 12:37:56-03","F","FMNH-SEEDPLANTS","V0359361F","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"RRC ID Flag","G. G. Hatschbach","1967","4","16","Brazil",NA,NA,"-51","-24",NA,NA,NA,NA,"V0359361F","V0359361F_01","16355","Paraná",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,"16355",NA,NA,NA
"189","2017-09-29 16:32:35-03","F","FMNH-SEEDPLANTS","V0359362F","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"RRC ID Flag","Mello Barreto","1935","6","22","Brazil",NA,NA,"-42","-11",NA,NA,NA,NA,"V0359362F",NA,"1691","Bahia",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,"1691",NA,NA,NA
"190","2019-06-11 12:36:52-03","F","FMNH-SEEDPLANTS","V0359363F","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"RRC ID Flag","I. G. Vargas C.","1993","5","17","Bolivia",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,"V0359363F","V0359363F_01","2450","Santa Cruz",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,"2450",NA,NA,NA
"191","2020-10-14 16:35:23-03","UFVJM","HDJF","7647","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Paixão, FA","2018","11","27","Brasil","Governador Valadares","Rio Doce, Margem Esquerda","-42.134111","-19.031833","-42.134111","-19.031833","193","193","HDJF007647","HDJF007647_01","12P33","Minas Gerais",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"192","2020-07-23 12:07:10-03","CEPLAC","CEPEC","135772","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,"Brasil","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","39W8'0","16S20'0","100","100",NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"Indivíduo P24-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-23 12:07:10-03","CEPLAC","CEPEC","119403","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. Lima","E. T. Neto","2001","03","16","Brasil","São gonçalves de minas","UHE Irapé, Rio Jequitinhonha.",NA,NA,NA,NA,NA,NA,NA,NA,"3294","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA
"194","2020-07-23 12:07:10-03","CEPLAC","CEPEC","127667","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"G. M. Carvalho","Carvalho, G. M.","2010","03","04","Brasil","PORTO SEGURO","RPPN Estação Veracel","-39.25","-16.5","39W15'","16S30'","100","100",NA,NA,"243","Bahia",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Putumujú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-23 12:07:10-03","CEPLAC","CEPEC","48369","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","H. C. de Lima","1990","09","15","Brasil","campos","2Km apos Morro do Coco, BR-101.",NA,NA,NA,NA,NA,NA,NA,NA,"3986","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Arariba",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA
"196","2020-07-23 12:07:10-03","CEPLAC","CEPEC","5789","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","T. S. dos Santos","1970","05","16","Brasil","ITAIMBÉ","Rod. Itaimbe/Itapebi.",NA,NA,"0*0'99","99*99'99",NA,NA,NA,NA,"806","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA
