"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"43","2021-03-15 16:37:00-03","NY","NYBG","572335","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"J. A. Ratter","1993","07","12","Brazil","Maranhão","Carolina","Fazenda Madeira, Ribeirao Urupuchete, approximately 17 km N of Carolina","-47.42","-7.18",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572335",NA,NA,"6804","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","572325","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"J. G. Jardim","1994","06","14","Brazil","Sergipe","Santa Luzia do Itanhi","Cerca de 50 m ao sul do Distrito Crasto","-37.4481","-11.3508",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572325",NA,NA,"488","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1281352","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"T. Fontoura",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Rio Macaé, sitio fazenda velha. Proximo à micro B 1B.","-42.5389","-22.4583",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1687681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281352",NA,NA,"190","South America","sheet",NA,"Magnoliophyta","Oxalidales","1100","1100",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","572309","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1988","10","13","Brazil","Rio Grande do Sul","Caxias do Sul","Mata da UCS [Universidade de Caxias do Sul]","-51.1792","-29.1683",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365592' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572309",NA,NA,"4675","South America","sheet",NA,"Magnoliophyta","Oxalidales","750","750",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02796447","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","P. Fiaschi",NA,NA,NA,"J. L. Paixão","2002","03","29","Brazil","Bahia","Jussari","Rod. Jussari/Palmira. Entrada ca. 7,5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.5286","-15.1581",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3154514' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796447","NY02796447_01",NA,"169","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","572310","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","A. Vicentini",NA,NA,NA,"J. E. Leite","1943","01",NA,"Brazil","Rio Grande do Sul","Salvador do Sul","Sao Salvador","-51.5114","-29.4383",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572310",NA,NA,"2370","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","572317","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"S. de V. A. Pessôa","1991","01","17","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio Macaé","-42.5311","-22.2819",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365620' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572317",NA,NA,"560","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","03075459","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"M. G. Bovini","1995","08","16","Brazil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, margem do Rio Bananal.","-42.9818992614746","-22.5372009277344",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3301630' target='other'> <mi>dwc_moreinfo</mi></a>","NY03075459","NY03075459_01",NA,"855","South America","sheet",NA,"Magnoliophyta","Oxalidales","400","400",NA,"21463","auto",NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","03075460","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"J. A. Lira Neto","1995","08","16","Brazil","Rio de Janeiro","Guapimirim","Rio Bananal.","-42.9818992614746","-22.5372009277344",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3301631' target='other'> <mi>dwc_moreinfo</mi></a>","NY03075460","NY03075460_01",NA,"122","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,"21463","auto",NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02591424","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"M. O. D. Pivari","2012","12","10","Brazil","Pará","Canaã dos Carajás","Segundo aceiro à direita da área da Pilha de Esteril S11D; Borda da Floresta","-50.3382531","-6.4531108",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2887624' target='other'> <mi>dwc_moreinfo</mi></a>","NY02591424","NY02591424_01",NA,"1710","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","572304","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","D. A. Castaneda",NA,NA,NA,"P. K. H. Dusén","1914","01","25","Brazil","Paraná","Morretes","Fazenda Marumby","-48.8342","-25.4769",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365601' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572304",NA,NA,"14389","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","572328","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","D. A. Castaneda",NA,NA,NA,"R. Häusler","1946","10","10","Brazil","Rio Grande do Sul","Canela","Canela","-50.8156","-29.3658",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572328",NA,NA,"34175","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","572300","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. J. E. Coode",NA,NA,NA,"L. A. Mattos Silva","1994","08","25","Brazil","Bahia","Camacan","Fazenda Jerusalém. Entrada à direita no km 15 da estrada Camacan/Faz. Ventania (BR L01). Sede da Faz. no final do ramal à esquerda","-39.49","-15.41",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365614' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572300",NA,NA,"3060","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","572315","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","D. A. Castaneda",NA,NA,NA,"A. F. M. Glaziou","1889","12","10","Brazil","Rio de Janeiro","Macaé","Alto Macahé","-41.7867","-22.3708",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365603' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572315",NA,NA,"17468","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","639186","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. J. E. Coode",NA,NA,NA,"A. M. V. de Carvalho","1995","07","15","Brazil","Bahia","Itacaré","Marambaia. Ca. 6 a 8 km na estrada Itacaré/Serra Grande","-39.0245211","-14.3232206",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365597' target='other'> <mi>dwc_moreinfo</mi></a>","NY00639186",NA,NA,"6063","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","572313","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","D. A. Castaneda",NA,NA,NA,"A. F. M. Glaziou","1892",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572313",NA,NA,"20208","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","572322","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","C. E. Smith, Jr.",NA,NA,NA,"R. Reitz","1963","09","14","Brazil","Santa Catarina","Anita Garibaldi","Perto da cidade, Anita Garibaldi","-51.13","-27.6894",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365587' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572322",NA,NA,"16250","South America","sheet",NA,"Magnoliophyta","Oxalidales","700","700",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1844367","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"A. Quinet","1999","05","18","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha do Hotel Simon para o Tres Picos","-44.65833","-22.35833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2141759' target='other'> <mi>dwc_moreinfo</mi></a>","NY01844367","NY01844367_01",NA,"192","South America","sheet",NA,"Magnoliophyta","Oxalidales","1200",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-03-20 11:47:08-03","MCN-PUC-MINAS","HPUC-MG","ANG3436","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brucutu",NA,NA,NA,NA,"Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","24980","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Perri, C.G.","1986","10","13","Brasil","Paraná","Londrina",NA,NA,NA,"9999","9999","Árvore de 10m de altura, frutos secos","BOTU024980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:19:35-03","UFRJ","RFA","10588","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","D. Sampaio","2015","04","16","A.P. Duarte; Appa 51","1962","09","21","Brasil","Amazonas","Amazonas","BR2, Rio Jarú - Rondônia",NA,NA,NA,NA,"Árvore de 10 m, mais ou menos flores roseas, cauliflora","RFA46996",NA,NA,"7279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:30:08-03","UFRJ","RFA","39791","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","M. Nadruz","2010","04","15","Finotti R.; Caruzo J.",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto","-42.795278","-22.499722","42º47'43''W","22º29'59''S","Árvore de 4 metros de altura e PAP de 17,5cm.","RFA24823",NA,NA,"353",NA,NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:30:08-03","UFRJ","RFA","39818","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","M. Nadruz","2010","04","15","R. Finotti; J. Caruzo",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto","-42.795278","-22.499722","42º47'43''W","22º29'59''S","Árvore com 5 m de altura e PAP de 20,5cm","RFA40077",NA,NA,"245",NA,NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:19:35-03","UFRJ","RFA","24762","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","02","08","A. Quinet","2000","10","02","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Gardinópolis, Morro São Bernardo.","-42.393333","-22.365556","42º23'36''W","22º21'56''S","Árvore, 5m de altura, 25cm de DAP, folha discolor verde, fruto amarronzado, comum no local, mata de encosta sobre o solo arenoso/argiloso, luminosidade média.","RFA37623",NA,NA,"22/37",NA,NA,NA,NA,NA,"650","650",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:19:35-03","UFRJ","RFA","24827","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2000","10","02","A. Quinet","2000","09","08","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá/Taquara, Santa Maria (caminho do rio pequeno).","-43.450833","-22.922778","43º27'3''W","22º55'22''S","Árvore, 2,5m de altura, DAP 7cm, folha discolor verde, fruto seco deiscente amarronzado, comum no local, mata de encosta sobre solo argiloso e arenoso, luminosidade média.","RFA37626",NA,NA,"520 (02/033)",NA,NA,NA,NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:19:35-03","UFRJ","RFA","25026","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Alexandre Quinet","2000","08","17","A. Quinet","2000","07","01","Brasil","Rio de Janeiro","Rio de Janeiro","Taquara, Jacarepaguá.","-43.45","-22.922222","43º26'60''W","22º55'20''S","Árvore, 7m de altura, 40cm de DAP, folha discolor verde, fruto amarronzado, rara no local, mata de encosta sobre solo arenos/argiloso, luminosidade média.","RFA37603",NA,NA,"334 (09/18)",NA,NA,NA,NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:19:35-03","UFRJ","RFA","25322","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","02","08","F. M. B. Pereira","2000","10","17","Brasil","Rio de Janeiro","Cachoeiras de Macacu","3° Distrito, Lagoinhas, Fazenda Lagoinha.","-42.855833","-22.456667","42º51'21''W","22º27'24''S","Árvore, 9m de altura, 18cm de DAP, folha verde, flor vinho, fruto marrom, comum no local, mata de encosta/afloramento rochoso, solo rochoso, luminosidade média.","RFA37598",NA,NA,"38/41",NA,NA,NA,NA,NA,"590","590",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:19:35-03","UFRJ","RFA","25878","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","02","08","A. Quinet","2000","12","04","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá.","-43.123611","-22.570556","43º7'25''W","22º34'14''S","Árvore, 7m de altura, 186cm de DAP, flores: corola amarela esverdeada, anteras lilás escuras, folha verde discolor, comum no local, mata de encosta sobre solo arenoso/argiloso,luminosidade média.","RFA37605",NA,NA,"32/55",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:19:35-03","UFRJ","RFA","25954","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","03","12","A. Quinet","2000","12","16","Brasil","Rio de Janeiro","Magé","Estrada do Matão n°100 - Cachoeira Grande.","-43.1225","-22.568333","43º7'21''W","22º34'6''S","Árvore, 25m de altura, folha discolor verde, fruto amarronzado, rara no local, mata de encosta e ciliar sobre solo argiloso-arenoso, luminosidade média.","RFA37601",NA,NA,"abr-58",NA,NA,NA,NA,NA,"290","290",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:19:35-03","UFRJ","RFA","25961","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","03","12","A. Quinet","2000","12","16","Brasil","Rio de Janeiro","Magé","Piabetá, Estrada do Matão n°100 - Cachoeira Grande.","-43.1225","-22.568333","43º7'21''W","22º34'6''S","Árvore, 20m de altura, 2,5cm de DAP, folha discolor verde, fruto amarronzado, comum no local, mata de encosta sobre solo argiloso, luminosidade intensa.","RFA37600",NA,NA,"nov-58",NA,NA,NA,NA,NA,"290","290",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:19:35-03","UFRJ","RFA","26168","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","03","12","A. Quinet","2001","01","14","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Estrada do Matão.","-43.121667","-22.568889","43º7'18''W","22º34'8''S","Árvore, 11m de altura, 176cm de DAP, folha com folíolos discolor verde, fruto deiscente marrom, comum no local, mata ciliar sobre solo arenoso/argiloso, luminosidade intensa.","RFA37620",NA,NA,"29/64",NA,NA,NA,NA,NA,"280","280",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-13 09:19:35-03","UFRJ","RFA","26496","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2002","02","27","Flavio Brito Pereira","2001","01","14","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Sítio Serra do Capim.","-42.876944","-22.157222","42º52'37''W","22º9'26''S","Arbusto, 6m de altura, 9cm de DAP, flores brancas, comum no local, mata ciliar sobre solo argiloso/arenoso, luminosidade média.","RFA37613",NA,NA,"45/63",NA,NA,NA,NA,NA,"890","890",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:19:35-03","UFRJ","RFA","26958","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","05","29","A. Quinet","2001","02","19","Brasil","Rio de Janeiro","Nova Friburgo","Lumiar, Flôr da Montanha.","-42.365833","-22.373333","42º21'57''W","22º22'24''S","Árvore, 12m de altura, 180cm de DAP, folha discolor, fruto deiscente verde, comum no local, mata de encosta sobre solo argiloso/arenoso, lumiosidade média.","RFA37607",NA,NA,"41/75",NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-13 09:19:35-03","UFRJ","RFA","29673","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2001","12","17","A. Quinet","2001","11","29","Brasil","Rio de Janeiro","Macaé","8° Distrito/Sana, Av. Principal/Cabeceira do Sana.","-42.173889","-22.2625","42º10'26''W","22º15'45''S","Arbórea, 16m de altura, 120cm de DAP, folha discolor verde, fruto seco amarronzado, comum no local, mata de encosta sobre solo argiloso/arenoso, luminosidade intensa.","RFA37611",NA,NA,"32/131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-13 09:19:35-03","UFRJ","RFA","29753","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2002","02","27","A. Quinet","2001","12","19","Brasil","Rio de Janeiro","Macaé","8° Distrito/Sana, Cabeceira do Sana.","-42.1675","-22.2575","42º10'3''W","22º15'27''S","Árvore, 6m de altura, 82cm de DAP, folha discolor verde, fruto seco/deiscente/marrom, solo argiloso/arenoso, mata ciliar, luminosidade média, comum na região.","RFA37617",NA,NA,"29/135",NA,NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-24 17:10:38-03","UTFPR","DVPR","1606","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Barboza, E","2014",NA,NA,"Caxambu, MG; et al.","2012","11","10","Brasil","Paraná","Guarapuava","Campina Redonda","-51.17068","-25.20109","-51.17068","-25.20109","Árvore ca. 8 m, heliófita. Flores de cor creme. Final de floração.; Relevo: ondulado. Vegetação: Floresta Ombrófila Mista Montana.","DVPR001606","DVPR001606",NA,"4462",NA,NA,NA,"Magnoliophyta",NA,"1169","1169",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-24 17:10:38-03","UTFPR","DVPR","2911","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Dias, MC","2010","06",NA,"Kinupp, VF; Medri, C; Francisco, EM","1997","08","22","Brasil","Paraná","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,"Árvore 10-12m, frutos imaturos amarronzados.; Margem do riacho.","DVPR002911",NA,NA,"807",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA
"80","2020-11-24 17:10:38-03","UTFPR","DVPR","6285","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Gasper, AL","2010",NA,NA,"Dreveck, S; Carneiro, FE","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"Arbustiva, fruto marrom.; Floresta Ombrófila Densa em estágio médio de regeneração, no interior do fragmento.","DVPR006285",NA,NA,"1949",NA,NA,NA,"Magnoliophyta",NA,"430","430",NA,"23627","auto",NA,NA,NA,NA
