"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"147","2021-03-04 15:44:49-03","IF","SPSF","28931","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla ssp. wittrockiana",NA,"F.O. Souza","2000","07","20","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida","ssp. wittrockiana",NA,NA,NA,NA
"148","2020-04-27 14:50:43-03","UFVJM","HDJFW","69","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Soares, CCC; Silva, LS, Barbal","2018","05","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19",NA,"Ritidomas acinzentados; Folhas discolores; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000069",NA,"Machado, ELM","B91","863","863","-43","-19","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-22 10:13:09-03","IBt","SP","394926","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Lima, HC; Farney, C; Silva, LC","1989","07","04",NA,"Brasil","Rio de Janeiro","Parati","Fazenda Taquari. Rod. BR 101, KM 164. Sertão do Taquari, próximo ao Rio Juçara","-44.683333","-23.05",NA,NA,NA,NA,"Duarte, MC","3639",NA,NA,"-44.683333","-23.05","2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-28 09:18:17-03","IBt","SP","514924","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Lima, MEL; et al.","2009","11","14",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.284167","-23.77",NA,NA,NA,NA,"Lima, MEL","2285","964","964","-46.284167","-23.77","2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:09:23-03","IBt","SP","8369","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Gehrt, A","1923","05","08",NA,"Brasil","São Paulo",NA,"entre Piaçaguera e Alto da Serra",NA,NA,NA,NA,NA,NA,"Duarte, MC","s.n.",NA,NA,NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:09:23-03","IBt","SP","489972","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Farney, C; Araújo, DSD","2007","12","03",NA,"Brasil","Rio de Janeiro","Araruama","Praia Seca, próximo à Lagoa Vermelha","-42.3431015014648","-22.8728008270264",NA,NA,"SP057784",NA,"Ferreira, CDM","4861",NA,NA,NA,NA,"2018","02","27","38914","auto",NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:09:23-03","IBt","SP","394925","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Farney, C; Araújo, D","1994","11","30",NA,"Brasil","Rio de Janeiro","Macaé","Loteamento Lagomar.","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Macedo, TM","3436",NA,NA,NA,NA,"2015",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:09:23-03","IBt","SP","373567","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, AP","1961","10",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Duarte, MC","5780",NA,NA,NA,NA,"2006","05",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:09:23-03","IBt","SP","373565","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Giordano, LCS; Fucks, R; Marquete da Silva, N; Bastos, AR; Marquete, R","1991","09","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jd. Botânico","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Duarte, MC","1171",NA,NA,NA,NA,"2010","08",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:09:23-03","IBt","SP","394924","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Farney, C; Caruso, JC","1996","08","08",NA,"Brasil","Rio de Janeiro","Saquarema","P'roximo ao loteamento Villatur Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"Duarte, MC","1288",NA,NA,NA,NA,"2010","08",NA,"17036","auto",NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:09:23-03","IBt","SP","372072","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, MC; Souza, FO; Caruzo, MBR; Martins, SE","2004","10","07",NA,"Brasil","São Paulo","Bertioga","Condomínio Riviera de São Lourenço, área preservada, no final da Av. São Lourenço","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Duarte, MC","52",NA,NA,NA,NA,"2010","08",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:09:23-03","IBt","SP","465562","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Martins, SE; Anunciação, EA","2002","05","02",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol Fazenda Três Marias","-46.138599395752","-23.8544006347656",NA,NA,"SP057776",NA,NA,"793A",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"159","2020-10-22 10:13:09-03","IBt","SP","351553","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Cordeiro, I","2000","11","22",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"2507",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:09:23-03","IBt","SP","372098","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, MC; Esteves, GL","2004","07","22",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Duarte, MC","40",NA,NA,NA,NA,"2010","08",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:09:23-03","IBt","SP","372107","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, MC; Esteves, GL","2004","07","22",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, rodovia dos Tamoios, km 72.","-45.4099998474121","-23.6200008392334",NA,NA,"SP057775",NA,"Duarte, MC","38",NA,NA,NA,NA,"2010","08",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:09:23-03","IBt","SP","350486","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla withrockiana","(K.Schum.) A.Robyns","Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","2000","07","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha dos Macacos","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Esteves, GL","114",NA,NA,NA,NA,"2001",NA,NA,"30093","auto",NA,"withrockiana",NA,NA,NA,NA
"163","2019-11-21 10:09:23-03","IBt","SP","249121","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Rossi, L; et al.","1991","05","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore, 5,0m alt., cálice verde vináceo, botões creme alvacento, corola creme na antese, passando a marrom em seguida, comum na região, floração no auge",NA,NA,"Carvalhaes, MA","884",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"164","2019-11-28 09:18:17-03","IBt","SP","309222","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Melo, MMRF; Rossi, L","1994","09","21",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Rossi, L","1176",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:09:23-03","IBt","SP","513511","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Rossi, L; et al.","1990","05","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha do alojamento do IBAMA até o pocinho do Rio Verde, mata das margens do rio","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 12,0m alt., botões alvos",NA,NA,"Costa, MP","612",NA,NA,NA,NA,"1990","06","28","55628","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:09:23-03","IBt","SP","309050","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Fávero, OA; et al.","1992","10","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Rio Verde, na trilha da pedra","-47.5499992370605","-24.7000007629395",NA,"Árvore espontânea, fruto isolado, grande e com paina",NA,NA,"Rossi, L","667",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:09:23-03","IBt","SP","251288","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Melo, MMRF; Carvalhaes, MA","1991","04","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, às margens do Rio Verde em direção à Foz, mata","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 15m alt., botões alvos cálice castanho, flores com pétalas cremes e estames castanhos",NA,NA,"Aragaki, S","966",NA,NA,NA,NA,"1992","11","03","55628","auto",NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:09:23-03","IBt","SP","249632","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Carvalhaes, MA; et al.","1991","07","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margens do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Frutos imaturos ferrugíneos",NA,NA,"Carvalhaes, MA","49",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:09:23-03","IBt","SP","250028","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Melo, MMRF; et al.","1991","04","24",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador em direção a praia de Juréia, mata","-47.5499992370605","-24.7000007629395",NA,"Árvore 15-20m alt., 30-45cm DAP, botões alvos com cálices castanhos, pétalas cremes passando a castanhas qaundo velhas, estames vináceos no botão, passando a castanhos na flor aberta","SP057781",NA,"Aragaki, S","938",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"170","2020-11-19 09:29:30-03","IBt","SP","298950","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Queiroz, LP; et al.","1996","05","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador, ca. 1-5 km S rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore de ca. 4m alt., pouco ramificada, copa aberta, folíolos cartáceos, flores com cálice verde, pétalas carnosas branco amareladas, filetes alaranjados e anteras amarelas, planta herborizada com álcool","SP057782",NA,"Nicolau, SA","4514",NA,NA,NA,NA,"1996","01","01","55628","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:09:23-03","IBt","SP","262401","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Anunciação, EA; Gomes, MZ","1993","06","27",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o pocinho, margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore, ca. 15m alt., corola rosea, anteras amarelas","SP057774",NA,"Carvalhaes, MA","264",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:09:23-03","IBt","SP","245432","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Rossi, L; et al.","1990","08","17",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,"Árvore 6,0m alt., copa larga, frutos ferrugíneos","SP057780",NA,"Costa, MP","685",NA,NA,NA,NA,"1991","04","24","55628","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:09:23-03","IBt","SP","9016","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla withrockiana","(K.Schum.) A.Robyns","Loefgren, A","1891","10","28",NA,"Brasil","São Paulo","Peruíbe","Beira do rio.","-46.9900016784668","-24.3199996948242",NA,"Arb. regular, flor ignota, fruto capsula magna piriforme, indumento brunneo tecto.",NA,NA,"Robyns, A","CGG1597",NA,NA,NA,NA,"1962","09","10","21922","auto",NA,"withrockiana",NA,NA,NA,NA
"174","2019-11-21 10:09:23-03","IBt","SP","272346","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla withrockiana","(K.Schum.) A.Robyns","Melo, MMRF; Cordeiro, I; Oliveira, RJ; Barros, M","1994","06","22",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, Restinga da Praia do Arpoador, restinga arbustivo arbórea","-46.9900016784668","-24.3199996948242",NA,"Árvore até 10,0m alt., muito abundante na área, pecíolo e cálice castanho avermelhados, pétalas alvas, tornando-se castanhas quando secas, filetes vermelhos",NA,NA,"Duarte, MC","1061",NA,NA,NA,NA,"2006","05",NA,"21922","auto",NA,"withrockiana",NA,NA,NA,NA
"175","2019-11-21 10:09:23-03","IBt","SP","113139","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Kuhlmann, M; Kühn, E","1949","01","28",NA,"Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Duarte, MC","1760",NA,NA,NA,NA,"2010","08",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:09:23-03","IBt","SP","402","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Schwebel, E","1917","09",NA,NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP057778",NA,"Robyns, A","s.n.",NA,NA,NA,NA,"1962","09","10","27258","auto",NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:09:23-03","IBt","SP","48376","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla withrockiana","(K.Schum.) A.Robyns","Handro, O","1952","06","24",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Mata da estação, cultivada no Jardim Botânico de São Paulo, árvore grande da mata","SP057777",NA,NA,"303",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,"withrockiana",NA,NA,NA,NA
"178","2019-11-21 10:09:23-03","IBt","SP","278109","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Melo, MMRF; Romaniuc Neto, S; Godoi, JV; Muniz, CFS","1994","05","03",NA,"Brasil","São Paulo","Santos","divisa entre Praia Grande e Mongaguá.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Duarte, MC","1010",NA,NA,NA,NA,"2010","08",NA,"26836","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:09:23-03","IBt","SP","178512","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Rosa, NA; Murça Pires, J","1980","11","15",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"SP057779",NA,"Duarte, MC","3711",NA,NA,NA,NA,"2010","08",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:09:23-03","IBt","SP","343408","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Corrêa, FC","2000","06","07",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, arboreto","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Duarte, MC","1",NA,NA,NA,NA,"2010","08",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:09:23-03","IBt","SP","55698","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Kuhlmann, M","1956","06","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"SP057783",NA,"Duarte, MC","3818",NA,NA,NA,NA,"2010","08",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:09:23-03","IBt","SP","373363","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, MC; et al.","2004","12","06",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Estrada para a praia da Almada","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ferreira, CDM","68",NA,NA,NA,NA,"2018","02","27","34265","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:09:23-03","IBt","SP","373357","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, MC; Mendonça, LR; Pinheiro, F","2004","12","06",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Praia Brava da Almada, no costão rochoso à direita da entrada da praia","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Duarte, MC","74",NA,NA,NA,NA,"2010","08",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:09:23-03","IBt","SP","373356","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Duarte, MC; Mendonça, LR; Pinheiro, F","2004","12","08",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Praia do Camburi, na entrada da praia.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Duarte, MC","76",NA,NA,NA,NA,"2010","08",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:09:23-03","IBt","SP","356772","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Lobão, A; Fiaschi, P","2001","01","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Trilha Brava da Almada","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Duarte, MC","511",NA,NA,NA,NA,"2010","08",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:09:23-03","IBt","SP","295164","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Sanchez, AG; Mansano, M; Seoane, CES","1996","02","02",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Duarte, MC","34783",NA,NA,NA,NA,"2010","08",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"187","2020-11-19 09:29:30-03","IBt","SP","394921","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Damasceno Jr, GA; et al.","1993","11","16",NA,"Brasil","São Paulo","Ubatuba","Praia de Maranduba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Macedo, TM","29301",NA,NA,NA,NA,"2015",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
