"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","class","imagecode","relatedCatalogItem","infraspecificEpithet","identifiedBy","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","fieldNumber","individualCount","typeStatus"
"97","2021-02-08 12:31:32-03","UFRGS","ICN","178497","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Carneiro, CR","82","2012","12","07","América do Sul","Brasil","RS","BR 290, km 541","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,"Carneiro, C","Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-08 12:31:32-03","UFRGS","ICN","081561","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Sobral, M; et al.","4429",NA,NA,NA,"América do Sul","Brasil","RS","Cerro do Tigre","-55.7919006347656","-29.7831001281738",NA,"Espécie ameaçada de extinção (Em perigo).; erva; capítulos vermelho-arroxeados.; em campo pedregoso no topo do cerro.",NA,NA,NA,NA,NA,"Vasconcellos, J","Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-08 12:31:32-03","UFRGS","ICN","118315","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Falkenberg, DB; Sobral, M","5205","1990","02","11","América do Sul","Brasil","RS","junto ao Cerro do Tigre em afloramento rochoso em frente a ele do outro lado da estrada(lado direito de quem vem de Alegrete)","-55.7919006347656","-29.7831001281738",NA,"Exsicata mantida em álcool antes de ir para a estufa. Subarbusto provavelmente xilopodífero, 0,5 m altura. Inflorescência marrom avermelhada.",NA,NA,NA,NA,NA,"Marchioretto, MS","Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:31:32-03","UFRGS","ICN","188370","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Emer, AA",NA,"2017","03",NA,"América do Sul","Brasil","RS","estufa da Faculdade de Agronomia","-51.2299995422363","-30.0331001281738",NA,"coletada da estufa da Faculdade de Agronomia, procedente de São Francisco de assis, 29º35'02S e 55º21'49O",NA,NA,NA,NA,NA,"Carneiro, CR","Porto Alegre","2017","04","29946","auto",NA,NA,NA,NA,"07",NA,NA,NA
"101","2021-02-08 12:31:32-03","UFRGS","ICN","020933","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Irgang, BE; Vianna, EC; Ferreira, D Lima E A","s.n.","1972","11","23","América do Sul","Brasil","RS","estrada para Porto Alegre - Uruguaiana (entre Rosário-Alegrete) km 436 - BR 377","-54.9141998291016","-30.25830078125",NA,"Espécie ameaçada de extinção (Em perigo).; inflorescência cor de vinho; campo",NA,NA,NA,NA,NA,NA,"Rosário do Sul",NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-08 12:31:32-03","UFRGS","ICN","030338","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Porto, ML","1985","1975","06","16","América do Sul","Brasil","RS","Cerro Armour","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,"Marchioretto, MS","Santana do Livramento","2018","04","79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-08 12:31:32-03","UFRGS","ICN","030781","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Valls, JFM; Irgang, BE; M.L. Porto; et al.","s.n.","1973","12","06","América do Sul","Brasil","RS","Butiazal a 17 km de São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,NA,NA,NA,NA,"São Francisco de Assis",NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:31:32-03","UFRGS","ICN","156297","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Bruisma, G","2","2007","12","15","América do Sul","Brasil","RS","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,"Capítulos de cor bordô; subarbusto.; Campo seco com arenização.",NA,NA,NA,NA,NA,"Marchioretto, MS","São Francisco de Assis",NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-01 09:01:30-03","MCN-FZBRS","HAS","97420","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R. E. Fr.","Bencke, G.A.","s.n.","2020","11",NA,NA,"Brasil","Rio Grande do Sul","Serra do Caverá, Fazenda Cerrodos Porongos","-55.7919006347656","-29.7831001281738",NA,"Afloramento pedregoso em campo nativo","HAS0097420",NA,"HAS0097420_01 HAS0097420_02 HAS0097420_v1",NA,NA,"Senna, R.M.","Alegrete",NA,NA,"89305","auto","55° 31' 39,8","30° 04' 46,8",NA,NA,NA,NA,NA,NA
"106","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","50840","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.)R. E. Fr.","Sobral, M.","s.n.","1982","12",NA,NA,"Brasil","Rio Grande do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,"No topo da coxilha, flores violetas.","HAS0050840",NA,NA,NA,NA,"Marchioretto, M.S.","Caçapava do Sul","2018","03","50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","50836","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.)R. E. Fr.","Valls, J.F.M.","s.n.","1973","12",NA,NA,"Brasil","Rio Grande do Sul","a 17 km da cidade, Butiazal.","-55.1310997009277","-29.5503005981445",NA,NA,"HAS0050836",NA,NA,NA,NA,"Marchioretto, M.S.","São Francisco de Assis","2018","03","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50825","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.)R. E. Fr.","Mattos, J.","31056","1981","11",NA,NA,"Brasil","Rio Grande do Sul","a 6km de Manoel Viana, na rodovia para São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,"No campo","HAS0050825",NA,NA,NA,NA,"Marchioretto, M.S.","São Francisco de Assis","2018","03","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.)R. E. Fr.","Mattos, J.","29534","1981","11",NA,NA,"Brasil","Rio Grande do Sul","no km 23 da rodovia Manuel Viana - S. Fco de Assis","-55.1310997009277","-29.5503005981445",NA,"No campo limpo.","HAS0050729",NA,NA,NA,NA,"Marchioretto, M.S.","São Francisco de Assis","2018","03","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
