"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"99","2019-11-13 11:22:48-03","USP","SPF","201271","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Savassi-Coutinho, AP","1327","2009","11","28",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-44.043098449707","-19.0060997009277",NA,NA,"SPF00201271",NA,NA,NA,"2009","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-13 11:22:48-03","USP","SPF","82323","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Pirani, JR","CFSC11928","1991","03","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00082323",NA,NA,NA,"2006","26557","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:22:48-03","USP","SPF","73218","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Pirani, JR","CFSC12085","1991","03","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073218",NA,"1370","1370","2006","26557","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:22:48-03","USP","SPF","73208","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Pirani, JR","CFSC12177","1991","03","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073208",NA,"1000","1000","2006","26557","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:22:48-03","USP","SPF","40553","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Cavalcanti, TB","CFSC9392","1985","11","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00040553",NA,NA,NA,"2006","26557","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:22:48-03","USP","SPF","165300","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Amaral, MM","16","2004","07","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00165300",NA,NA,NA,"2006","26557","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:22:48-03","USP","SPF","165299","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Amaral, MM","15","2004","07","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00165299",NA,NA,NA,"2006","26557","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:22:48-03","USP","SPF","43161","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Nicolau, SA","Martinelli, G","11379","1986","01","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00043161",NA,"1100","1100","1994","26557","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-13 11:22:48-03","USP","SPF","113360","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Grillo, AA","CFSC13923","1995","04","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00113360",NA,NA,NA,"2006","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 18:27:57-03","USP","SPF","223634","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Borges, LM","162A","2007","07","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho#?#Conceição do Mato Dentro, margem direita da estrada, em frente à estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,"Afloramento rochoso lajeado com fendas.","SPF00223634",NA,NA,NA,"2007","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 18:27:57-03","USP","SPF","223633","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Borges, LM","181A","2007","07","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho#?#Conceição do Mato Dentro, trilha para a casa de pedra próximo ao córrego Gavião, elevação à esquerda da casa de pedra.","-43.7144012451172","-19.1688995361328",NA,"Afloramento rochoso composto por grandes blocos de rochas.","SPF00223633",NA,NA,NA,"2007","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-05-08 11:10:43-03","UEFS","HUEFS","109856","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Pirani, J.R.","11928","1991","06","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Próximo á estrada do Velho Juca.","-43.7144012451172","-19.1688995361328",NA,"Campo rupestre. Solo arenoso.","HUEFS0109856","HUEFS0109856",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA
"111","2020-05-08 11:10:43-03","UEFS","HUEFS","194115","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Savassi-Coutinho, A.P.","1326","2009","11","28",NA,"Brasil","Minas Gerais","Santana do Pirapama","Serra do Cipó. Rio seco, próximo ao topo da serra.",NA,NA,NA,NA,"HUEFS0194115","HUEFS0194115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA
"112","2020-05-08 11:10:43-03","UEFS","HUEFS","68929","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","L.P.de Queiroz","Pirani, J.R.","5047","2002","03","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte-Conceição do Mato Dentro. Serra do Cipó, Alto do Cupim: elevação entre o Córrego Duas Pontes e o vale do Córrego da Palácio.","-43.395278","-19.287778",NA,"Campo rupestre e mata ciliar.","HUEFS0068929","HUEFS0068929","1236","1236","2008",NA,NA,"12",NA,"43W23'43''","19S17'16''",NA,NA,NA,"Rosanae",NA
"113","2021-03-04 11:16:48-03","UEFS","HUEFS","38913","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","L.M.Borges","Pirani, J.R.","4236","1998","03","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Estrada Santana do Riacho-Lapinha.","-43.067222","-19.066667",NA,"Entre rochas ao sol.","HUEFS0038913",NA,"1092","1092","2006",NA,NA,"09",NA,"43W4'2''","19S4'",NA,NA,NA,"Rosanae",NA
"114","2015-03-07 01:37:56-03","F","FMNH-SEEDPLANTS","V0164081F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0164081F","V0164081F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"115","2020-07-23 12:14:33-03","CEPLAC","CEPEC","39921","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana",NA,"R. C. Barneby","G. Martinelli","11379","1986","01","26",NA,"Brasil","Minas Gerais","santana do riacho","Km 116, estr. p/ Conceicao de Mato Dentro. Ramal p/ Cachoeira.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"116","2019-11-01 15:00:15-03","UnB","UB","19193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Dutra, VF","Irwin, HS; Maxwell, H; Wasshausen, DC","20008","1968","02","14","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, ca. km 120 (ca. 145km N. of Belo Horizonte)",NA,NA,NA,"Heads white.; Rounded shrub 1m; Outcrops. Sandy campo with outcrops.",NA,NA,"1200","1200","2008",NA,NA,"06","26",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:00:15-03","UnB","UB","19194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Dutra, VF","Anderson, WR; Stieber, M; Kirkbride Junior, JH","36238","1972","02","18","Southern America","Brasil","Minas Gerais",NA,"Serra da Cipó",NA,NA,NA,"Stamens white.; Slender shrub 1,5m; Cerrado on rocky hilltop with prominent sandstone outcrops and recently burned campo limpo.",NA,NA,"1125","1125","2008",NA,NA,"06","26",NA,NA,NA,NA,NA,NA,NA
"118","2019-10-03 10:03:46-03","UFSCar","SORO","2226","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","var. macedoana","Mimosa macedoana var. macedoana","Burkart",NA,"Savassi-Coutinho, A.P.; Coutinho, C.E.B.","1215","2007","03","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.551111","-19.260556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43°33'04''W","19°15'38''S",NA,NA,NA,NA,NA
"119","2019-10-03 10:03:46-03","UFSCar","SORO","2236","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","var. macedoana","Mimosa macedoana var. macedoana","Burkart",NA,"Savassi-Coutinho, A.P.; Coutinho, C.E.B.","1214","2007","03","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.551111","-19.260556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43°33'04''W","19°15'38''S",NA,NA,NA,NA,NA
"120","2019-05-06 11:57:50-03","UFU","HUFU","70247","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Antar, G.M.","Antar, G.M.; Escaramai, M.; Kubo, M.T.; Sano, P.T. & Baleeiro, P.","42","2012","07","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Trilha do Travessão.","-43.524444","-19.331111",NA,"Arbusto ca. 1 m alt. Estames alvos. Frutos imaturos esverdeados.; Campo rupestres. Solo arenoso-argiloso","HUFU00009627","HUFU00009627","1100","1100","2012",NA,NA,"07",NA,"-43.524444","-19.331111",NA,NA,NA,NA,NA
"121","2020-08-20 14:56:08-03","UFSC","FLOR","57100","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Antar, G.M.","Antar, G.M.; et alii","42","2012","07","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó. Trilha do Travessão.","-43.524444","-19.330833",NA,"arbusto ca. 1m de altura. Estames alvos. Frutos imaturos esvredeados","FLOR0057100",NA,"1100","1100","2012",NA,NA,"07",NA,"43º31'28''W","19º19'51''S",NA,NA,NA,NA,NA
"122","2019-11-21 10:06:11-03","IBt","SP","179133","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Amaral, MCE; Furlan, A; Hensold, N","CFSC8397","1982","04","22",NA,"Brasil","Minas Gerais","Congonhas","Retiro do Barbado, morro a esquerda do rio Preto","-43.766667","-18.866667",NA,NA,"SP025680","SP025680",NA,NA,"2006",NA,NA,"03","13","-43.766667","-18.866667",NA,NA,NA,NA,NA
"123","2019-11-21 10:06:11-03","IBt","SP","477164","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Savassi-Coutinho, AP; Coutinho, CEB","1214","2007","03","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Cardeal Mota - Conceição do Mato Dentro, lado direito da pista na direção da estátua do Juquinha","-43.551194","-19.26075",NA,NA,NA,NA,"1345","1345","2010",NA,NA,"10","25","-43.551194","-19.26075",NA,NA,NA,NA,NA
"124","2019-11-21 10:06:11-03","IBt","SP","143927","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Mantovani, W","Semir, J; Sazima, M","CFSC600","1971","12","15",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"1984","31264","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:06:11-03","IBt","SP","144988","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC794","1972","09","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"SP025679","SP025679",NA,NA,"2006","31264","auto","03","16",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:06:11-03","IBt","SP","144980","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Semir, J; Sazima, M","CFSC727","1972","02","07",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"2006","31264","auto","03","13",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:06:11-03","IBt","SP","143907","S","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Mantovani, W","Joly, AB; Semir, J","CFSC2992","1972","08","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"SP025678","SP025678",NA,NA,"1984","31264","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
