"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"263","2009-11-24 14:52:00-02","MO","MOBOT","2954343","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Michael H. Nee|Michael D. Whalen","1979","8","4","Venezuela","Monagas",NA,"15 km S of Maturin, flat pasture and roadside, with S. bicolor, S. mammosum, S. stramonifolium, vic. Balneario Mapirito.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,"Nee 17164","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2010-10-05 21:43:00-03","MO","MOBOT","2954558","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.Nee",NA,NA,NA,"George S. Bunting|Alicia Ferrer","1978","5","4","Venezuela","Zulia",NA,"Dtto: Maracaibo: carretera-Manacaibo-Machiques, en km 21 al SO de Maracaibo, en bosque seco.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"Bunting 6278","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2010-10-05 21:45:00-03","MO","MOBOT","2955253","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M. Nee",NA,NA,NA,"George S. Bunting|Giovanna Ferrari","1978","6","17","Venezuela","Zulia",NA,"Dtto Buchivacoa: carretera Dabajuro-Represa Mamito-Fundo El Peruano, alrededores del Fundo El Peruano, unos 31 km al sur de Dabajuro, en bosque seco cerca de una corriente.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Bunting 7010","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2012-03-28 12:35:00-03","MO","MOBOT","2964196","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M. Nee",NA,NA,NA,"Berenice C. Bastos","1984",NA,NA,"Brazil","Bahia",NA,"Faz. Tanque do sítio - Ipirá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bastos 523","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2013-09-05 05:35:00-03","MO","MOBOT","3357742","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.Nee (NY)",NA,NA,NA,"Miguel Del Águila","1994","11","14","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,"Águila 673","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-02-19 04:30:00-03","MO","MOBOT","471975","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"269","2015-08-13 05:50:00-03","MO","MOBOT","2955770","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.Nee",NA,NA,NA,"R.M. Harley","1988","12","12","Brazil","Bahia",NA,"Rio de Contas. 7 km da cidad na estrada para Livramento do Brumado.","-41.83333","-13.63333",NA,NA,"650.00000000",NA,NA,NA,NA,NA,"Harley 27126","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2015-10-02 13:15:00-03","MO","MOBOT","100865718","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Ludwig Riedel","1824",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 409","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"271","2015-10-02 13:16:00-03","MO","MOBOT","100865719","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Ludwig Riedel","1831",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"272","2015-10-02 13:18:00-03","MO","MOBOT","100865720","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Ludwig Riedel","1824",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 402","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"273","2015-10-02 13:18:00-03","MO","MOBOT","100865721","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","S. Knapp",NA,NA,NA,"Ludwig Riedel","1821",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 399","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"274","2009-08-21 06:32:00-03","MO","MOBOT","2476215","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.",NA,NA,NA,"Balduino Rambo","1949","11","8","Brazil","Rio Grande do Sul",NA,"Rio dos Simos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 44290","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2013-07-01 06:41:00-03","MO","MOBOT","3097955","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","L.L. Giacomin",NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"276","2014-11-13 12:22:00-02","MO","MOBOT","100759839","PreservedSpecimen","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal",NA,NA,NA,NA,"Philipp Salzmann","1827",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.","South America",NA,NA,NA,NA,NA,"Type",NA,"1",NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","3371783","PreservedSpecimen","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal","Foster's 1958 catalog notes file",NA,NA,NA,"Otto Kuntze",NA,NA,NA,"Bolivia",NA,NA,"Velasco",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Kuntze s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2009-12-29 15:07:00-02","MO","MOBOT","455667","PreservedSpecimen","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal",NA,NA,NA,NA,"Philipp Salzmann","1827",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","995245","PreservedSpecimen","Plantae","Solanaceae","Solanum","chloranthum","Solanum chloranthum","Spreng.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 1837","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","995244","PreservedSpecimen","Plantae","Solanaceae","Solanum","chloranthum","Solanum chloranthum","DC.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"281","2009-06-25 21:21:00-03","MO","MOBOT","1057560","PreservedSpecimen","Plantae","Solanaceae","Solanum","gracile","Solanum gracile","Sendtn.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 73","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"282","2016-04-04 17:00:39-03","UNIOESTE","UNOP","2007","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Giacomin, L.L.","2008",NA,NA,"Silva, J.M.; Ribas, O.S.; Ribas, O.S.","2007","04","14","Brasil","Minas Gerais","Nova Porteirinha","Torre da CEMIG","-43.3005981445312","-15.8024997711182",NA,NA,NA,NA,NA,NA,NA,NA,"5680",NA,NA,"Ereta, flor alva, estames amarelos. Cerrado.","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-05-20 10:37:18-03","UFERSA","MOSS","14515","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Oliveira, O.F. de","2010","11","30","Iaronka Júnior, C.","2010","11","05","Brasil","Ceará","Iguatu","Fazenda Trussu/ RPPN Trussu.","-39.2986","-6.35944",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,"erva; coletada em caatinga; substrato cristalino; relevo ondulado.","29001","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2015-05-20 10:37:18-03","UFERSA","MOSS","5674","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Oliveira, O.F. de","1998","06","30","Amorim, F.dasC. de","1994","07","15","Brasil","Rio Grande do Norte","Martins","Sítio Urú.","-37.905556","-6.212778","37W54'20","6S12'46","312","312",NA,NA,NA,NA,"6","América do Sul",NA,"flor amarela; fruto amarelo; n.v. malencia-de-praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2015-05-20 10:37:18-03","UFERSA","MOSS","218","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Oliveira, O.F. de","1997","08","14","Oliveira, O.F. de","1972","11","06","Brasil","Rio Grande do Norte","Mossoró","Serra Mossoró.","-37.458333","-5.083333","37W27'30","5S05'00","150","150",NA,NA,NA,NA,"211","América do Sul",NA,"erva não hidrófila; encontrada medrando na caatinga; solo bem drenado; n.v. malancia-da-praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2015-05-20 10:37:18-03","UFERSA","MOSS","6282","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Oliveira, O.F. de","2002","10","26","Rodrigo Sérgio","1994","07","31","Brasil","Rio Grande do Norte","Santo Antônio do Salto da Onça","Serrinhas, Sítio Bom Pastor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","América do Sul",NA,"n.v. melancia-da-praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2015-05-20 10:37:18-03","UFERSA","MOSS","7428","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Oliveira, O.F. de","1998","07","29","Ernesto Sobrinho, F.","1994","01","27","Brasil","Rio Grande do Norte","Almino Afonso","Sítio Serra de São Miguel.","-37.75","-6.166667","37W45'00","6S10'00","450","450",NA,NA,NA,NA,"120","América do Sul",NA,"solo podzólico em fase rochosa e aluviais; flor amarela; n.v.melancia-da-praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-28 10:31:34-03","ICAUFMG","MCCA","2881","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","XAVIER, M.V.B.",NA,NA,NA,"XAVIER, M.V.B.; ARRUDA, D.M.","2019","03","06","Brasil","Bahia","Curaçá","Rodovia BA 314","-39.9094009399414","-8.99028015136719","-398213889.0","-98841666.0",NA,NA,"MCCA03006","MCCA03006",NA,NA,NA,NA,NA,NA,"105662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-12-13 08:11:51-03","ICAUFMG","MCCA","1645","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","MUNHOZ, E.J.M.","2016","09","08","MUNHOZ, E.J.M.; SILVA, H.I.R.; DE SOUZA, C.L.L.","2016","09","08","Brasil","Minas Gerais","Montes Claros","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA01702",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-07-11 08:31:09-03","ICAUFMG","MCCA","2808","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","XAVIER, M.V.B.",NA,NA,NA,"XAVIER, M.V.B.","2018","11","21","Brasil","Minas Gerais","Montes Claros","ICA UFMG","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA02936","MCCA02936",NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-04 11:06:28-03","UFRB","HURB","10573","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","R.J.A.Jesus","2018","08",NA,"Aona, L.Y.S.; Costa, G.; Marinho, L.","2015","02","07","Brasil","Bahia","Contendas do Sincorá","Serra do Voador;","-41.048889","-13.781667","41º02'56W","13°46'54S","315","315","HURB000010573",NA,NA,NA,"3930",NA,NA,"<ll>dwc_commonname:</ll> Tomatinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-04 11:06:28-03","UFRB","HURB","17575","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","L.L.Giacomin","2018","09",NA,"Costa, G.; Correira, F.; Sousa, T; Santos, I.L. & Ribeiro, T.","2018","03","26","Brasil","Bahia","Santa Terezinha","Serra do Leão;","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,"HURB000017575",NA,NA,NA,"3371",NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 13:25:43-03","UFBA-IMS","HVC","1532","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"A.M.M. França; C.F. Sena, C.M.B. Lessa, V.S. Gomes","2016","09","30","Brasil","Bahia","Boa Nova","Lajedo da Porangaba. Lajedo da Porangaba.","-40.252222","-14.322222","40º15'8''W","14º19'20''S","889","889","HVC00001532",NA,NA,NA,"27",NA,NA,"Folhas verdes discolores, face adaxial mais escura. Fruto verde imaturo. Habitat: Caatinga Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 13:25:43-03","UFBA-IMS","HVC","1734","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"L.S. Pereira; L.C. Santos & R.C.F. Souza","2017","09","23","Brasil","Bahia","Boa Nova","Fazenda Alvorada. Fazenda Alvorada.","-40.21","-14.331667","40º12'36''W","14º19'54''S","814","814","HVC00001734",NA,NA,NA,"8",NA,NA,"Folhas verdes. Presença de espinhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-01-26 13:58:49-03","IMA","MAC","51172","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","V.S.Sampaio","2012","05","29","Chagas-Mota","2011","02","17","Brasil","Alagoas","Maceió","Campus UFAL.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"MAC0051172",NA,NA,NA,"10204",NA,NA,"Arbusto prostrado. Flores alvas. Frutos verdes.; Mata Atlântica.","34538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-01-26 13:58:49-03","IMA","MAC","12983","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.F.Agra","2006",NA,NA,"R.P.Lyra-Lemos","2000","07","14","Brasil","Alagoas","São José da Tapera","Torrões.","-37.383481","-9.558089","-37.383481","-9.558089",NA,NA,"MAC0012983",NA,NA,NA,"4763",NA,NA,"Erva.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-01-26 13:58:49-03","IMA","MAC","15913","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.F.Agra","2006",NA,NA,"R.P.Lyra-Lemos; et al.","2002","02","24","Brasil","Alagoas","Pão de Açúcar","Área de lajeiro, 1 km depois da entrada para Ilha do Ferro.","-37.451719","-9.749378","-37.451719","-9.749378",NA,NA,"MAC0015913",NA,NA,NA,"6253",NA,NA,"Subarbusto ramoso.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-01-26 13:58:49-03","IMA","MAC","16006","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.F.Agra","2006",NA,NA,"R.P.Lyra-Lemos; E.Marculino; S.Souza; J.Souza","2002","02","23","Brasil","Alagoas","Pão de Açúcar","Sete Lagoas, com lago entre vegetação","-37.435169","-9.749378","-37.435169","-9.749378",NA,NA,"MAC0016006",NA,NA,NA,"6421",NA,NA,"Erva ca. 30 cm de altura. Frutos verdes e amarelos.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-01-26 13:58:49-03","IMA","MAC","26792","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.C.S.Mota","2018",NA,NA,"M.C.S.Mota","2016","05","07","Brasil","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.422006","-9.566469","-36.422006","-9.566469",NA,NA,"MAC0026792",NA,NA,NA,"12772",NA,NA,"Subarbusto ca. 40 cm. Flores verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-01-26 13:58:49-03","IMA","MAC","32333","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","V.S.Sampaio","2012","05","29","Chagas-Mota","2008","03","30","Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.306458","-9.368494","-36.306458","-9.368494",NA,NA,"MAC0032333",NA,NA,NA,"388",NA,NA,"Arbusto ca. 50 cm de altura. Frutos amarelos com listras marrons.; Floresta Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-01-26 13:58:49-03","IMA","MAC","33039","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","E.C.O.Chagas","2008","07","24","Chagas-Mota","2008","07","24","Brasil","Alagoas","Santana do Ipanema","Serra da Camonga.","-37.248353","-9.370411","-37.248353","-9.370411",NA,NA,"MAC0033039",NA,NA,NA,"885",NA,NA,"Erva rastejante. Frutos verdes e amarelados.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-01-26 13:58:49-03","IMA","MAC","3764","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.F.Agra","2006",NA,NA,"R.P.Lyra-Lemos; M.N.Rodrigues","1982","08","21","Brasil","Alagoas","São José da Tapera","Boqueirão, Serra da Capelinha","-37.383481","-9.558089","-37.383481","-9.558089",NA,NA,"MAC0003764",NA,NA,NA,"630",NA,NA,"Arbusto com flores verdes. Fruto verde.; Caatinga arbustiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-01-26 13:58:49-03","IMA","MAC","49026","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","E.C.O.Chagas","2010","08","20","Chagas-Mota","2010","08","20","Brasil","Alagoas","Arapiraca","Mangabeiras.","-36.663956","-9.755586","-36.663956","-9.755586",NA,NA,"MAC0049026",NA,NA,NA,"8065",NA,NA,"Arbusto ca. 1 m de altura. Flores e frutos verdes.; Agreste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-01-26 13:58:49-03","IMA","MAC","53762","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","V.S.Sampaio","2019","10","23","E.S.França; R.Lúcio; W.T.C.C.Santos","2011","12","17","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.427672","-9.228003","-36.427672","-9.228003",NA,NA,"MAC0053762",NA,NA,NA,"33",NA,NA,"Erva ca. 30 cm de altura. Frutos imaturos verdes e maturos laranjados.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-01-26 13:58:49-03","IMA","MAC","55873","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","T.Carregosa-Silva","2010","08",NA,"A.P.Prata; D.S.Mello; T.Carregosa-Silva; W.J.Machado","2010","08","13","Brasil","Sergipe","Simão Dias","Assentamento Maria Bonita.","-37.809336","-10.739792","-37.809336","-10.739792",NA,NA,"MAC0055873",NA,NA,NA,"2473",NA,NA,"Caule com espinhos. Frutos verdes imaturos.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-01-26 13:58:49-03","IMA","MAC","57457","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"M.W.Tavares-Silva; A.Santos; C.M.C.Santos; E.Lins","2014","07","22","Brasil","Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e do Padre, Morro do Padre.","-37.914872","-9.266139","-37.914872","-9.266139",NA,NA,"MAC0057457",NA,NA,NA,"62",NA,NA,"Subarbusto ca. 70 cm. Flores verdes. Fruto verde.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-01-26 13:58:49-03","IMA","MAC","57501","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"M.W.Tavares-Silva; A.Santos; C.M.C.Santos; E.Lins","2014","07","22","Brasil","Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e do Padre, Morro do Padre.","-37.914872","-9.266139","-37.914872","-9.266139",NA,NA,"MAC0057501",NA,NA,NA,"107",NA,NA,"Subarbusto ca. 60 cm. Flor verde.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-01-26 13:58:49-03","IMA","MAC","58052","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"R.P.Lyra-Lemos; J.W.Alves-Silva","2014","12","12","Brasil","Alagoas","Igaci","Serra do Urubu.","-36.674147","-9.528792","-36.674147","-9.528792",NA,NA,"MAC0058052",NA,NA,NA,"13975",NA,NA,"Arbusto ca. 50 cm. Frutos verdes.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-01-26 13:58:49-03","IMA","MAC","62860","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","V.S.Sampaio","2019","10","23","M.C.S.Mota; A.Santos; M.W.T.Silva","2013","10","19","Brasil","Alagoas","Água Branca","RVS do Craunã e do Padre, Pedra Montada.","-37.914872","-9.266139","-37.914872","-9.266139",NA,NA,"MAC0062860",NA,NA,NA,"12241",NA,NA,"Subarbusto ca. 30 cm de alt. Fruto amarelo.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-01-26 13:58:49-03","IMA","MAC","63017","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.C.S.Mota","2014","02","06","M.C.S.Mota; A.Santos; E.Lins; C.Card","2014","02","06","Brasil","Alagoas","Água Branca","RVS do Craunã e do Padre, Pedra Lascada.","-37.914872","-9.266139","-37.914872","-9.266139",NA,NA,"MAC0063017",NA,NA,NA,"12398",NA,NA,"Subarbusto ca. 30 cm de alt. Frutos verdes.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-01-26 13:58:49-03","IMA","MAC","62560","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","M.C.S.Mota","2013","07","05","M.C.S.Mota; M.W.T.Silva","2013","07","05","Brasil","Alagoas","Piaçabuçu","APA da Marituba do Peixe.","-36.414789","-10.394183","-36.414789","-10.394183",NA,NA,"MAC0062560",NA,NA,NA,"11967",NA,NA,"Arbusto ca. 50 cm de alt. Frutos verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-04 10:30:18-03","UFRPE","HST","9173","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","J.R.Stehmann","2005",NA,NA,"A.M.Miranda","1999","04","07","Brasil","Pernambuco","Ilha de Fernando de Noronha","Baia do Sueste",NA,NA,NA,NA,NA,NA,"HST009173",NA,NA,NA,"3194",NA,NA,"Subarbusto ca. 60 cm alt.; caule verde; flores verdes com anteras verdes; frutos imaturos verdes. Frequente em toda a ilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-04 10:30:18-03","UFRPE","HST","11407","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","J.R.Stehmann","2005",NA,NA,"A.M.Miranda","2003","06","17","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,"HST011407",NA,NA,NA,"4094",NA,NA,"Subarbusto ca. 50 cm alt.; caule verde; folhas membranáceas; flores com cálice verde, corola e anteras verde-amareladas; frutos imaturos verdes. Formando população ou ocorrendo isoladamente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-04 10:30:18-03","UFRPE","HST","7211","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","L.P.Félix","1993",NA,NA,"A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","1993","06","04","Brasil","Pernambuco","Ilha de Fernando de Noronha","Praia do Atalaia","-32.416667","-3.833333","32W25'","3S50'",NA,NA,"HST007211",NA,NA,NA,"1000",NA,NA,"Subarbusto decumbente ca. 40 cm alt.; espinescente; folhas membranáceas; botões florais verdes; frutos imaturos verdes. Rara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-04 10:30:18-03","UFRPE","HST","17215","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"A.M.Miranda; L.P.Félix, M.L.Guedes et M.Grillo","1993","06","02","Brasil","Pernambuco","Ilha de Fernando de Noronha","morro do Francês",NA,NA,NA,NA,NA,NA,"HST017215",NA,NA,NA,"926",NA,NA,"Erva ca. 50 cm alt.; folhas membranáceas, discolor, pubescentes; pelos hialinos no caule; botões esverdeados; frutos inflados verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
