"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"198","2019-11-13 11:26:34-03","USP","SPF","189776","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Forzza, RC","4398","2007","01","23",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata estacional ao lado da guarita de netrada do parque, seguindo o aceiro.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"SPF00189776",NA,"Borges, RAX","30417","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 18:28:56-03","USP","SPF","185573","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Santos, MF","58","2006","01","08",NA,"Brasil","Minas Gerais","Ouro Branco","Área 3, em borda de mata ripária.","-43.6918983459473","-20.5207996368408",NA,NA,NA,"Arvoreta, 1.8 m. Folhas discolores. Gemas vegetativas com pilosidade ocrácea. Indívuo em estado infértil.","SPF00185573",NA,"Santos, MF","13809","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:26:34-03","USP","SPF","159145","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Oliveira, JC","396","2001","11",NA,NA,"Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"SPF00159145",NA,"Anônimo","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:26:34-03","USP","SPF","142743","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Fiaschi, P","352","2000","07","09",NA,"Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"SPF00142743",NA,"Rosa, PO","23314","auto",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:26:34-03","USP","SPF","71695","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Amaral, E","s.n.","1931","12","21",NA,"Brasil","São Paulo","Indaiatuba",NA,"-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"SPF00071695",NA,"Anônimo","17640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-13 11:26:34-03","USP","SPF","82076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Kuhlmann, M","1926","1949","07","29",NA,"Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SPF00082076",NA,"Kawasaki, ML","11114","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-13 11:26:34-03","USP","SPF","101110","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Bernacci, LC","1277","1995","03","15",NA,"Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SPF00101110",NA,"Kawasaki, ML","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:26:34-03","USP","SPF","101651","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Tamashiro, JY","967","1995","05","08",NA,"Brasil","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"SPF00101651",NA,"Kawasaki, ML","10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-13 11:26:34-03","USP","SPF","13793","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Hoehne, W","3675","1951","09","28",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013793",NA,"Hoehne, W","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:34:52-03","UEFS","HUEFS","143165","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Popovkin, A.V.","174","2008","01","27",NA,"Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333","153","153",NA,NA,"HUEFS0143165","HUEFS0143165",NA,NA,NA,"37W57'","12S53'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"208","2019-10-07 09:34:52-03","UEFS","HUEFS","172526","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Paixão, J.L.","694","2006","02","19",NA,"Brasil","Bahia","Una","Reserva Biológica de Una (REBIO de Una). Entrada no Km 46 da Rodovia BA 001 Ilhéus-Una.","-39.069167","-15.15",NA,NA,NA,"Mata hidrófila Sul Baiana.","HUEFS0172526","HUEFS0172526","M.Sobral",NA,NA,"39W4'9''","15S9'0''","2012","04","Rosanae",NA,NA,NA,NA,NA
"209","2019-10-07 09:34:52-03","UEFS","HUEFS","70520","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","França, F.","4586","2003","02","18",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Serra da Ferrugem","-43.406667","-19.049167","1040","1075",NA,"Mata antropizada.","HUEFS0070520","HUEFS0070520","M.Sobral",NA,NA,"43W24'24''","19S2'57''","2004",NA,"Rosanae",NA,NA,NA,NA,NA
"210","2020-05-08 11:13:48-03","UEFS","HUEFS","1927","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Noblick, L.R.","2470","1982","12","14",NA,"Brasil","Bahia","Camaçari",NA,"-38.3","-12.483333",NA,NA,NA,NA,"HUEFS0001927","HUEFS0001927_e1","M.Sobral",NA,NA,"38W18'","12S29'","1992",NA,"Rosanae",NA,NA,NA,NA,NA
"211","2019-10-07 09:34:52-03","UEFS","HUEFS","87795","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Riedel","2380",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087795",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA
"212","2019-10-07 09:34:52-03","UEFS","HUEFS","229993","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Stadnik,A.","202","2014","05","27",NA,"Brasil","Bahia","Licínio de Almeida","Saco da Onça",NA,"-14.741667","974","974",NA,NA,"HUEFS0229993",NA,NA,NA,NA,"42W34'171''","14S44'30''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"213","2019-10-07 09:34:52-03","UEFS","HUEFS","32076","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Hoehne, W.","1011","1942","01","29",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0032076","HUEFS0032076",NA,"53584","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"214","2019-10-07 09:34:52-03","UEFS","HUEFS","150464","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Landim, M.","800","1996","01","08",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,"Mata (borda)","HUEFS0150464","HUEFS0150464","C.Proença","26417","auto",NA,NA,"2004",NA,"Rosanae",NA,NA,NA,NA,NA
"215","2019-10-07 09:34:52-03","UEFS","HUEFS","229978","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Stadnik,A.","175","2013","11","04",NA,"Brasil","Bahia","Licínio de Almeida","Saco da Onça","-42.5074996948242","-14.6822004318237",NA,NA,NA,NA,"HUEFS0229978",NA,NA,"31339","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"216","2019-09-04 18:25:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,"L. Riedel","2380",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"217","2015-03-07 08:58:16-03","F","FMNH-SEEDPLANTS","V0107583F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0107583F","V0107583F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"218","2015-03-07 08:58:16-03","F","FMNH-SEEDPLANTS","V0107584F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0107584F","V0107584F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"219","2015-03-07 08:58:16-03","F","FMNH-SEEDPLANTS","V0107585F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0107585F","V0107585F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"220","2015-03-07 08:58:16-03","F","FMNH-SEEDPLANTS","V0107586F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0107586F","V0107586F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"221","2015-03-07 08:58:16-03","F","FMNH-SEEDPLANTS","V0107587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0107587F","V0107587F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"222","2015-03-07 08:58:17-03","F","FMNH-SEEDPLANTS","V0107588F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0107588F","V0107588F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"223","2015-03-07 08:58:17-03","F","FMNH-SEEDPLANTS","V0107589F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0107589F","V0107589F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"224","2015-03-07 08:58:17-03","F","FMNH-SEEDPLANTS","V0107590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0107590F","V0107590F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"225","2020-04-29 16:30:11-03","UFVJM","HDJF","5934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Santos, LAG; Otoni, TJO; Machado, ELM","731","2012","09",NA,"Southern America","Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","738","738",NA,NA,"HDJF005934","HDJF005934_01","Machado, ELM",NA,NA,"-43.194167","-19.0025","2013",NA,NA,NA,NA,NA,NA,NA
"226","2020-04-29 16:30:11-03","UFVJM","HDJF","1783","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Soares-Silva, LH; Farias, R; Carvalho, JA","1197","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.599444","-14.164722",NA,NA,NA,NA,"HDJF001783","HDJF001783_01","Soares-Silva, LH",NA,NA,"-47.599444","-14.164722","2002","01",NA,NA,NA,"11",NA,NA
"227","2020-04-29 16:30:11-03","UFVJM","HDJF","6443","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Pinheiro, AC","7504","2017","04","05","Southern America","Brasil","Minas Gerais","Senador Modestino Gonçalves","Estrada chegando na Fazenda Lambari Dourado","-43.1525","-18.0625","875","875",NA,NA,"HDJF006443",NA,"Faria, JEQ",NA,NA,"-43.1525","-18.0625","2017","04",NA,NA,NA,NA,NA,NA
"228","2020-04-29 16:30:11-03","UFVJM","HDJF","6102","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Santos, LAG; Machado, ELM; Otoni, TJO","837","2012","09",NA,"Southern America","Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","738","738",NA,NA,"HDJF006102","HDJF006102_01","Machado, ELM",NA,NA,"-43.194167","-19.0025","2013",NA,NA,NA,NA,NA,NA,NA
"229","2020-04-29 16:30:11-03","UFVJM","HDJF","4312","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ","6363","2016","07","19","Southern America","Brasil","Minas Gerais","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","-43.633889","-19.7675","1106","1106",NA,NA,"HDJF004312","HDJF004312_01","Faria, JEQ",NA,NA,"-43.633889","-19.7675","2016","07",NA,NA,NA,NA,NA,NA
"230","2020-04-29 16:30:11-03","UFVJM","HDJF","1603","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Soares-Silva, LH; Farias, R; Carvalho, JA","1197","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.599444","-14.164722",NA,NA,NA,NA,"HDJF001603","HDJF001603_01","Soares-Silva, LH",NA,NA,"-47.599444","-14.164722","2002","01",NA,NA,NA,"11",NA,NA
"231","2020-04-29 16:30:11-03","UFVJM","HDJF","1602","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Soares-Silva, LH; Farias, R; Carvalho, JA","1197","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.599444","-14.164722",NA,NA,NA,NA,"HDJF001602","HDJF001602_01","Soares-Silva, LH",NA,NA,"-47.599444","-14.164722","2002","01",NA,NA,NA,"11",NA,NA
"232","2020-04-29 16:30:11-03","UFVJM","HDJF","1784","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Soares-Silva, LH; Farias, R; Carvalho, JA","1197","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.599444","-14.164722",NA,NA,NA,NA,"HDJF001784","HDJF001784_01","Soares-Silva, LH",NA,NA,"-47.599444","-14.164722","2002","01",NA,NA,NA,"11",NA,NA
"233","2020-04-29 16:30:11-03","UFVJM","HDJF","1601","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Soares-Silva, LH; Farias, R; Carvalho, JA","1197","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.599444","-14.164722",NA,NA,NA,NA,"HDJF001601","HDJF001601_01","Soares-Silva, LH",NA,NA,"-47.599444","-14.164722","2002","01",NA,NA,NA,"11",NA,NA
"234","2020-11-23 11:38:56-03","IAC","IAC","19860","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","H.F. Leitão Filho","357","1968","04","04",NA,"Brasil","São Paulo","Itirapina","Rodovia Itirapina-Brotas","-47.8228","-22.2528",NA,NA,NA,"apenas a duplicata está no herbário, material provavelmente emprestado",NA,NA,"M.E.G. Sobral",NA,NA,"-47.8228","-22.2528","2012","06",NA,NA,NA,"04",NA,NA
"235","2020-11-23 11:38:56-03","IAC","IAC","22359","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","H.M. Souza","s/nº","1971","11","05",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"M.F. Santos",NA,NA,"-45.0711","-23.4339","2012","03",NA,NA,NA,"05",NA,NA
"236","2020-11-23 11:38:56-03","IAC","IAC","30143","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","L.C. Bernacci; P.R.P. Andrade; R. Belinelo & O. Camargo","1277","1995","03","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,"M.F. Santos",NA,NA,"-46.668492","-22.694886","2012","03",NA,NA,NA,"15",NA,NA
"237","2020-11-23 11:38:56-03","IAC","IAC","41904","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","J.E.A. Bertoni","599","2001","11","06",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,"procedência: IAC - Sta Elisa em frente à Seção de Entomologia",NA,NA,"M.F. Santos",NA,NA,"-47.077171","-22.870251","2012","03",NA,NA,NA,"06",NA,NA
"238","2020-11-23 11:38:56-03","IAC","IAC","44507","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","L.C. Bernacci; R.B. Torres; J.A.M.A. Gomes; A. Simão; E.L. João; E.G. Lima; R.O. Pinto; M.S. Dechoum & T.B. Conforti","3783","2004","06","18",NA,"Brasil","São Paulo","Campinas","Distrito de Barão Geraldo, vila Holândia","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"L.C. Bernacci et al.",NA,NA,"-47.0608","-22.9056","2004","06",NA,NA,NA,"18",NA,NA
"239","2020-11-23 11:38:56-03","IAC","IAC","46550","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","J.A.M.A. Gomes & J. Pena Filho","137","2005","07","05",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"ind. 896 fitossoc.",NA,NA,"M.E.G. Sobral",NA,NA,"-47.042331","-22.801017","2007","05",NA,NA,NA,"05",NA,NA
"240","2020-11-23 11:38:56-03","IAC","IAC","53898","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","D.R.C. Ribeiro","1","2012","04","02",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, bosque da sede","-47.083056","-22.873333",NA,NA,NA,NA,NA,NA,"D.R.C. Ribeiro",NA,NA,"-47.083056","-22.873333","2013","11",NA,NA,NA,"19",NA,NA
"241","2020-11-23 11:38:56-03","IAC","IAC","55275","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","L.B. Évora & F.D.M. Carvalho","52","2014","04","08",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Terra Roxa Encaroçada (Arboreas), L6, P25","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"L.B. Évora & F.D.M. Carvalho",NA,NA,"-47.086761","-22.863721","2014","04",NA,NA,NA,"08",NA,NA
"242","2020-11-23 11:38:56-03","IAC","IAC","56112","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","C.F. Nardin; J.F. Benedito & L.C. Bernacci","233","2014","05","21",NA,"Brasil","São Paulo","Louveira","Fragmento A","-46.871944","-23.078611",NA,NA,NA,"coordenadas originais: 23°04#?#43S, 46°52#?#19W",NA,NA,"O.T. Aguiar",NA,NA,"-46.871944","-23.078611","2015","02",NA,NA,NA,"25",NA,NA
"243","2020-07-23 12:15:32-03","CEPLAC","CEPEC","33379","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,"L. R. Noblick","2470","1982","12","14",NA,"Brasil","Bahia","MATA DE SÃO JOÃO","Área de Controle da Caraíba Metais. Ao Sudoeste da C. Metais.","-38.494444","-12.671389",NA,NA,NA,NA,NA,NA,"M. Sobral",NA,NA,"38W29'40","12S40'17",NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"244","2020-07-23 12:15:32-03","CEPLAC","CEPEC","15900","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,"S. A. Mori","11437","1986","02","08",NA,"Brasil","Bahia","MARAÚ","28km do Porto de Campinhos, estrada Ponta do Muta Marau.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"M. Sobral","47076","auto",NA,NA,NA,NA,NA,NA,"30/01/1988",NA,NA,NA
"245","2020-02-17 11:29:56-03","UEG","HUEG","11251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, J.E.Q.","2387","2012","02","20","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti, ao lado da casa de visitantes. Floresta estacional semidecidual montana.","-43.366944","-19.885833","736","736",NA,"Árvore ca. 20 m de altura, caule soltando pequenas placas, botões florais marrons, flores brancas e flores velhas.","HUEG011251",NA,"Faria, J.E.Q.",NA,NA,"-43.366944","-19.885833","2012","02",NA,NA,NA,NA,NA,NA
"246","2020-02-17 11:29:56-03","UEG","HUEG","11250","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, J.E.Q.","2365","2012","02","18","Southern America","Brasil","Minas Gerais","Caeté","Distrito de Roças Novas, margem da BR-381, próximo a entrada para o hotel Tauá. Floresta ombrófila.","-43.633333","-19.766944","1019","1019",NA,"Árvore ca. 6 m de altura, indumentos farináceos em ambas as faces das folhas jovens, botões florais (coletado material em sísilica gel).","HUEG011250",NA,"Faria, J.E.Q.",NA,NA,"-43.633333","-19.766944","2012","02",NA,NA,NA,NA,NA,NA
"247","2020-02-17 11:29:56-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Barbosa, M.; Faria, J.E.Q.","1279","2011","06","18","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, na borda da trilha, próximo ao monjolo","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Árvore ca. 8 m de altura, fruto imaturo verde (coletado folhas em sílica gel); Mata de galeria",NA,NA,"Proença, C.E.B.","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-02-17 11:29:56-03","UEG","HUEG","13751","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clussifolia","Calyptranthes clussifolia","(Miq.) O. Berg","Faria, J.E.Q.; Soares-Silva, L.H.; Silva Júnior, M.C.","1279","2011","06","18","Southern America","Brasil","Goiás","Alto Paraíso",NA,NA,NA,NA,NA,NA,"Árvore ca. 8 m de altura, fruto imaturo verde.; Portal da chapada, na borda da trilha, próximo ao monjolo. Mata de galeria.","HUEG013751",NA,"Faria, J.E.Q.",NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"249","2020-11-19 14:06:25-03","Unimontes","MCMG","3060","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"NUNES,YRF","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-19 14:06:25-03","Unimontes","MCMG","3002","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"NUNES,YRF","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
