"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"46","2019-12-04 15:25:38-03","PUCPR","HUCP","19060-A","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Beltrami, L","2007","11","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"HUCP00019604","HUCP00019604","1539",NA,NA,"Morro do Canal",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:38-03","PUCPR","HUCP","17876","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M; Bonaldi, R","2008",NA,NA,"Bonaldi, R","2006","05","14","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00019385","HUCP00019385","108",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:38-03","PUCPR","HUCP","18959","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2007","01","27","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00019275","HUCP00019275","336",NA,NA,"Pontal do Sul",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:38-03","PUCPR","HUCP","19758","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2008","05","17","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00019132","HUCP00019132","2099",NA,NA,"Morro dos Perdidos",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:38-03","PUCPR","HUCP","16228","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Cervi, AC",NA,NA,NA,"Heffler, SM","2002","04","28","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"HUCP00019293","HUCP00019293","099",NA,NA,"Ilha Rasa",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:38-03","PUCPR","HUCP","19730","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2008","05","04","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUCP00019080","HUCP00019080","2243",NA,NA,"Rochedinho, Pico Marumbi.",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:38-03","PUCPR","HUCP","3315","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Britez, RM","1986","11","22","Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019210","HUCP00019210","1132",NA,NA,"Ilha do Mel, Ponta Oeste.",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:38-03","PUCPR","HUCP","18870","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2008","01","27","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00019083","HUCP00019083","328",NA,NA,"Pontal do Sul",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:38-03","PUCPR","HUCP","15788","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M","2008",NA,NA,"Medina, MC","2001","04","30","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019199","HUCP00019199","006",NA,NA,"Ilha do Mel",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:38-03","PUCPR","HUCP","18822","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M",NA,NA,NA,"Wangler, MS","1997","05","25","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019036","HUCP00019036","097",NA,NA,"Ilha do Mel",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:38-03","PUCPR","HUCP","9229","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M","2008",NA,NA,"Bonfante, D; Shirata, MT","1996","07","01","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019652","HUCP00019652","057",NA,NA,"Ilha do Mel",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:38-03","PUCPR","HUCP","12464","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Silva, SM",NA,NA,NA,"Borgo, M","1999","11","28","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019648","HUCP00019648","546",NA,NA,"Rio Pequeno",NA,NA,NA,"Nº 40185.","Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:09:07-03","CPAN-UFMS","COR","10318","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","G. Hatschbach",NA,NA,NA,"Cordeiro,J.;Costa, E.F.","2000","12","05","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"1811",NA,NA,"Ponta do Poço. Restinga arbórea; ;.",NA,NA,NA,"Com Flor: amarela Habito: Arbusto,2.30",NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:22:25-03","UFBA","ALCB","027406","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Marcia","1995","10","30","Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"3755",NA,NA,"Lagoa do Abaeté.","Southern America",NA,NA,"De folhas crassas, discolores. Flores de cor rósea.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 21:32:50-03","UFBA","ALCB","02762","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Costa, AL","1975","03","23","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"s/n",NA,NA,"Dunas de Itapuã, entre Aeroporto e Stella Maris.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 21:32:50-03","UFBA","ALCB","04675","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Costa, AL","1963","11","15","Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"s/n",NA,NA,"Dunas de Itapoan. Entre aeroporto e Abaeté.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:22:25-03","UFBA","ALCB","04737","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Costa, AL","1959","11","08","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"568a",NA,NA,"Dunas de Itapoan.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:22:25-03","UFBA","ALCB","04738","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Costa, AL","1965","04",NA,"Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"1078",NA,NA,"Dunas da Pituba.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:22:25-03","UFBA","ALCB","08814","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Noblick, LR","1979","07",NA,"Brasil","Bahia",NA,"-38.35","-12.933333","-38.35","-12.933333",NA,NA,"1579",NA,NA,"Dunas de Itapuã.","Southern America",NA,NA,"De 1m de altura com flores alvas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:22:25-03","UFBA","ALCB","10044","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Equipe de Botânica; Araújo, J","1976","10","17","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"090",NA,NA,"Dunas do Abaeté.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:22:25-03","UFBA","ALCB","102892","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML; Gomes, FS","2012","02",NA,"Gomes, FS; Guedes, ML; Oliveira, GR de; Lisboa, MS","2011","10","15","Brasil","Bahia","Mucugê","-41.366667","-13","-41.366667","-13",NA,NA,"945",NA,NA,"Chapada Diamantina, Trilha do Parque Sempre Viva","Southern America",NA,NA,"Folhas coriáceas, discolores. Fruto baga, cálice persistente.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:22:25-03","UFBA","ALCB","10439","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Noblick, LR","1980","02","10","Brasil","Bahia",NA,"-38.35","-12.933333","-38.35","-12.933333",NA,NA,"1679",NA,NA,"Dunas de Itapuã.","Southern America",NA,NA,"De 50cm de altura com folhas coriáceas e com frutos sem flores.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:22:25-03","UFBA","ALCB","104837","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Silva, LM; Akita, AST","2012","06",NA,"Guedes, ML; Oliveira, DSC de; et al.","2012","03","25","Brasil","Bahia","Salvador","-38.516667","-12.983333","-38.516667","-12.983333",NA,NA,"s/n",NA,NA,"Região Metropolitana Salvador, Itapuã, próximo ao Hotel Sky","Southern America",NA,NA,"Folhas discolores. Sementes vermelhas.; Área antropizada.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:22:25-03","UFBA","ALCB","109796","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Mattos Andrade, PE de","2013","03",NA,"Mattos Andrade, PE de; Oliveira, DSC de; Guedes, ML; Duplat, VS","2012","11","06","Brasil","Bahia","Salvador","-38.5","-12.983333","-38.5","-12.983333",NA,NA,"305",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:22:25-03","UFBA","ALCB","109796","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2013","04",NA,"Oliveira, D; Guedes, ML; et al.","2013",NA,NA,"Brasil","Bahia","Salvador","-38.5","-12.983333","-38.5","-12.983333",NA,NA,"121",NA,NA,"Região Metropolitana de Salvad, APA das Lagoas e Dunas do Abaeté.","Southern America",NA,NA,"Folhas crassas, discolores. Frutos jovens.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:22:25-03","UFBA","ALCB","118149","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2015","02",NA,"Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","2014","11","29","Brasil","Bahia","Porto Seguro","-39.291667","-16.414722","-39.291667","-16.414722",NA,NA,"23205","115","115","Extremo Sul, Refugio Ecocapivara, Caminho para Trancoso.","Southern America",NA,NA,"de ca 6 m de altura. Folhas coriáceas, disolores. Flores pouco vistosas com pétalas rosadas. Fruto baga.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:22:25-03","UFBA","ALCB","134473","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2019","06",NA,"Guedes, ML; Stadnik, A; Melo, JDO","2019","04","07","Brasil","Bahia","Maraú","-38.944167","-13.902222","-38.944167","-13.902222","ALCB059249","ALCB059249","31150","10","10","Caminho para Taipú de Fora.","Southern America",NA,NA,"Folhas semicrassas, discolores, margens revolutas. Frutos imaturos. cápsula.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 21:32:50-03","UFBA","ALCB","15261","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Alunos de Botânica III","1985","10","13","Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"s/n",NA,NA,"Alamedas da Praia - Itapuã.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-08-11 00:16:28-03","UFBA","ALCB","16952","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Souza, Padre JP de","1985","11","18","Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"979",NA,NA,"Aeroporto, próximo à EMATERBA.","Southern America",NA,NA,"Arbusto de mais ou menos 1,5m de altura. Folhas discolores, semi-suculentas. Flores róseas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:22:25-03","UFBA","ALCB","17649","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML","1985","09","30","Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"sv3",NA,NA,"Dunas de Abaeté.","Southern America",NA,NA,"Com muitos ramos novos. Botões verdes, quando abertos, pétalas amarelas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:22:25-03","UFBA","ALCB","20724","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Junior, ACD","1987","10","24","Brasil","Bahia",NA,"-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"01",NA,NA,"Dunas de Interlagos.","Southern America",NA,NA,"Com mais ou menos 20 metros, folhas semi-suculentas. Inflorescência rósea.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 21:32:50-03","UFBA","ALCB","20991","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Santos, OM dos; Souza, Padre JP de; Carvalhal, I","1985","10","23","Brasil","Bahia",NA,"-38.5","-12.966667","-38.5","-12.966667",NA,NA,"s/n",NA,NA,"Dunas de Itapõa.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:22:25-03","UFBA","ALCB","31884","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Dirceu","1997","10","24","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"5538",NA,NA,"Região Metropolitana Salvador, Dunas do Abaeté","Southern America",NA,NA,"ca. 2,0 m. Folhas crassas, discoloresas, face adaxial verde-brilhante. Flores com sépalas internamente róseas, pétalas com ápice amarelado; filetes curtos e anteras longas, amarelas. Ocasional.; arenoso.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:22:25-03","UFBA","ALCB","48682","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","2000","10","09","Brasil","Bahia","Lençóis","-41.422222","-12.456389","-41.422222","-12.456389",NA,NA,"7424",NA,NA,"Chapada Diamantina, Serra da Chapadinha","Southern America",NA,NA,"1,0 m. Folhas crassas, discolores. Flores axilares, pedúnculo vináceo, brácteas vermelhas,pétalas esbranquiçadas, estames amarelos. Ocasional.; Afloramentos rochosos.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:22:25-03","UFBA","ALCB","118036","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2015","01",NA,"Guedes, ML; Medeiros, A; Alunos de Microbiologia","2014","11","14","Brasil","Bahia","Mucugê","-41.014722","-13.014722","-41.014722","-13.014722",NA,NA,"23097",NA,NA,"Chapada Diamantina, Caminho para Tiburtino.","Southern America",NA,NA,"Folhas coriáceas, discolores. Flores passadas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:22:25-03","UFBA","ALCB","54303","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Oliveira, ALPC de; Silva, LB da; Santos, OM dos","2001","10","11","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"8958",NA,NA,"Região Metropolitana Salvador, Lagoa do Abaeté","Southern America",NA,NA,"3,0 m. Folhas coriáceas, discolores. Flores com pétalas róseas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:22:25-03","UFBA","ALCB","126287","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2016","10",NA,"Guedes, ML; Barbosa, MCF; Sales, EF; Teixeira, Lde J","2016","09","23","Brasil","Bahia","Lauro de Freitas","-38.318333","-12.92","-38.318333","-12.92","ALCB027358","ALCB027358","25098",NA,NA,"UNIDUNAS.","Southern America",NA,NA,"Folhas semicrassas, discolores. Flores pouco vistosas, baga.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:22:25-03","UFBA","ALCB","67817","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Chastinet, C","2004","02","19","Brasil","Bahia","Santa Cruz Cabrália","-39.9975","-16.225833","-39.9975","-16.225833",NA,NA,"11346",NA,NA,"Extremo Sul, Santo André","Southern America",NA,NA,"ca. 8,0 m. Folhas crassas, discolores. Cálice persistente no fruto. Fruto cápsula, imaturo.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:22:25-03","UFBA","ALCB","80021","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Guedes, ML; Oliveira, ALPC de; et al.","2007","02","06","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"13610",NA,NA,"Região Metropolitana Salvador, Dunas do Abaeté","Southern America",NA,NA,"de ca 2 m de altura. Folhas discolores . Flores com pétalas róseas. Fruto imaturo verde.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:22:25-03","UFBA","ALCB","80947","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2007","11",NA,"Guedes, ML; Alunos de Botânica III","2007","06","02","Brasil","Bahia","Camaçari","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"13839",NA,NA,"Arembepe, Paradiso Laguna","Southern America",NA,NA,"cartáceas, discolores. Flores axilares, pouco vistosas, rosadas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:22:25-03","UFBA","ALCB","94688","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2010","07",NA,"Roque, N; Alunos de Botânica III","2010","05","21","Brasil","Bahia","Mucugê","-41.440833","-13.02","-41.440833","-13.02",NA,NA,"2759","1015","1015","Chapada Diamantina, Em frente a escola agrotécnica","Southern America",NA,NA,"Ca. de 1,2 m de altura; folhas discolores (abaxial alva); fruto vermelho alaranjado.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:22:25-03","UFBA","ALCB","97589","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Guedes, ML","2010","12",NA,"Silva, FO da","2010","01","15","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"s/n",NA,NA,"Região Metropolitana Salvador, Parque das Dunas","Southern America",NA,NA,"1,20 m alt. Folhas alternas, simples, sem estípulas, margem inteira. Inflorescência axilar, racemosa, flor bissexuada, actinomorfa, 5-pétalas e sépalas, cálice unido na base; estames numerosos, livres. Fruto baga, pistilo e cálice persistentes.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:22:25-03","UFBA","ALCB","70975","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","São-Mateus, WMB","2008","10",NA,"Alves, L. de J.","2005","12","20","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"149",NA,NA,"Extremo Sul, RPPN- Manona","Southern America",NA,NA,"Folhas cartáceas, discolores. Flores passadas.","Dicotyledon",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"89","2019-10-09 11:22:25-03","UFBA","ALCB","52094","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G","1998",NA,NA,"Barbosa, E; Silva, JM; Ferreira, LA","1998","12","08","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"228",NA,NA,"Serra da Prata, próximo à Torre da Prata","Southern America",NA,NA,"4 m. Flor creme.","Dicotyledon",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
