"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"149","2021-02-08 12:53:14-03","UFRGS","ICN","066932","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1986","01","29","América do Sul","Brasil",NA,NA,"0,6 a 0,9 m de alt., inflorescências com dois ramos; Campo rupestre-arenoso entre pedras",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Diamantina","Estrada para conselheiro Mata, Km 182","-43.6002998352051","-18.2493991851807",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","101169","auto","12",NA,NA,NA,NA
"150","2021-02-08 12:53:14-03","UFRGS","ICN","155989","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Souza, VC; et al.","32802","2007","02","19","América do Sul","Brasil",NA,NA,"Doação do herbário ESA.; Erva; inflorescências vináceas.; Campo rupestre.",NA,"Monocotyledon",NA,"Lerina, R","MG","Santana de Pirapama","Serra do Cipó (Serra da Lapa) distrito de São José da Cachoeira trilha da Senhorinha 18.9422° S 43.7498° W","-44.043098449707","-19.0060997009277",NA,"J.G.Sm.","1300","1300",NA,NA,NA,NA,NA,"43251","auto",NA,NA,NA,NA,NA
"151","2021-02-08 12:53:14-03","UFRGS","ICN","064311","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Sendulsky, T; et al.","381","1985","12","09","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","Ao longo da rod. Lagoa Santa-Conceição do Mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1985","11","26557","auto","11",NA,NA,NA,NA
"152","2021-02-08 12:53:14-03","UFRGS","ICN","062602","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1984","11","15","América do Sul","Brasil",NA,NA,"Cerca de 30-40 cm de altura, rizomatosa; Solo arenoso e pedregoso",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","KM 113, ao longo da rodovia Belo Horizonte-Conceição do Mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"153","2021-02-08 12:53:14-03","UFRGS","ICN","062601","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1984","11","15","América do Sul","Brasil",NA,NA,"Cerca de 40-70 cm alt., rizomatosa, base queimada, frequente, dispersa; campo rupestre",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","Serra do cipó, Km 112, ao longo da rodovia Belo Horizonte-Conceição do mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"154","2021-02-08 12:53:14-03","UFRGS","ICN","063174","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1984","11","14","América do Sul","Brasil",NA,NA,"50+60 m alt., pouco frequente, colmos isolados; campo rupestre",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","Serra do cipó, Km 120, ao longo da rodovia Belo Horizonte-Conceição do mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"155","2021-02-08 12:53:14-03","UFRGS","ICN","063173","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1984","11","14","América do Sul","Brasil",NA,NA,"Cerca de 30-60 cm alt., base queimada, rara; campo rupestre",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","Serra do cipó, Km 135, ao longo da rodovia Belo Horizonte-Conceição do mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"156","2021-02-08 12:53:14-03","UFRGS","ICN","192394","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Wanderley, MGL; et al.","1079","1988","09","24","América do Sul","Brasil",NA,NA,"Doação SP; Cerrado e campo adjacente",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MT","Chapada dos Guimarães","PN Chapada dos Guimarães, próximo ao Véu das Noivas","-55.749698638916","-15.460599899292",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","06","107042","auto","12",NA,NA,NA,NA
"157","2021-02-08 12:53:14-03","UFRGS","ICN","133170","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Oliveira, RC","1","1991","06","19","América do Sul","Brasil",NA,NA,"doação UFJF.",NA,"Monocotyledon",NA,"Sarahyba, LS; Oliveira, R","MG","Conceição de Ibitipoca","parque Florestal de ibitipoca",NA,NA,NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:53:14-03","UFRGS","ICN","136914","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; Zuloaga; Viana, P","9621","2005","03","16","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,NA,"MG","Diamantina","para Biri-Biri. Lat. 18°11'59 S long. 43°37'26 W","-43.623889","-18.199722",NA,"J.G.Sm.","1120","1120",NA,"-43.623889","-18.199722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:53:14-03","UFRGS","ICN","161044","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Viana, PL; Maciel, GM; Mota, NFO; Echternacht, LA; Silva, LVC","3889","2008","03","11","América do Sul","Brasil",NA,NA,"Doação do Herbário BHCB; terrestre, inflorescência negra",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Aiuruoca","Parque Estadual do Papagaio campo no Retiro dos Pedros 22°02'S 44°39'W","-44.65","-22.033333",NA,"J.G.Sm.","1900","1900",NA,"-44.65","-22.033333","2009","07",NA,NA,"17",NA,NA,NA,NA
"160","2021-02-08 12:53:14-03","UFRGS","ICN","184970","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Fieker, CZ; Reis, MG","57","2014","10","23","América do Sul","Brasil",NA,NA,"Cerrado - campo limpo",NA,"Monocotyledon",NA,"Welker, CAD","MG","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.446389","-20.243889",NA,"J.G.Sm.",NA,NA,NA,"-46.446389","-20.243889","2016","01",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:53:14-03","UFRGS","ICN","184971","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Fieker, CZ; Reis, MG","45","2014","07","05","América do Sul","Brasil",NA,NA,"Cerrado - campo limpo",NA,"Monocotyledon",NA,"Welker, CAD","MG","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.47","-20.219722",NA,"J.G.Sm.",NA,NA,NA,"-46.47","-20.219722","2016","01",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:53:14-03","UFRGS","ICN","083090","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; Cordeiro, I; Menezes, NL; Zappi, DC","s.n.","1986","01","26","América do Sul","Brasil",NA,NA,"Doação SPF 41846. Registro duplicado (é igual ao ICN 87912); base fibrosa, enterrada no solo, inflorescências velhas enroladas; solo arenoso",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","km 113 ao longo da rodovia Belo-Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"163","2021-02-08 12:53:14-03","UFRGS","ICN","087912","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; Cordeiro, I; Menezes, NL; Zappi, DC","s.n.","1986","01","26","América do Sul","Brasil",NA,NA,"Doação SPF 41846. Registro duplicado (é igual ao ICN 83090); base fibrosa, enterrada no solo, inflorescências velhas enroladas; solo arenoso",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","km 113 ao longo da rodovia Belo-Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"164","2021-02-08 12:53:14-03","UFRGS","ICN","062603","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1984","11","15","América do Sul","Brasil",NA,NA,"Cerca de 70 cm., rara",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","Serra do cipó, Km 113, ao longo da rodovia Belo Horizonte-Conceição do mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","22",NA,NA,NA,NA
"165","2021-02-08 12:53:14-03","UFRGS","ICN","063172","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","s.n.","1984","11","14","América do Sul","Brasil",NA,NA,"Base queimada, rara; campo rupestre",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Santana do Riacho","Serra do cipó, Km 135, ao longo da rodovia Belo Horizonte-Conceição do mato dentro","-43.7144012451172","-19.1688995361328",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26557","auto","12",NA,NA,NA,NA
"166","2021-02-08 12:53:14-03","UFRGS","ICN","135122","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; et al.","9250","2004","02","10","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","São Gonçalo do Rio Preto","Parque Estadual","-43.3908004760742","-18.0041999816895",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","26697","auto","22",NA,NA,NA,NA
"167","2021-02-08 12:53:14-03","UFRGS","ICN","201170","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Romero, R; Nakajima, JN; Simão, DG","1689","1995","01","10","América do Sul","Brasil",NA,NA,"HUFU 7355; Planta ca. 0,8m. Espiguetas verde-acinzentadas. Anteras creme.; Campo rupestre.",NA,"Monocotyledon",NA,"Longhi-Wagner, H","MG","São Roque de Minas","3Km da sede administrativa, estrada para Sacramento, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2017","01","57119","auto",NA,NA,NA,NA,NA
"168","2021-02-08 12:53:14-03","UFRGS","ICN","201172","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Nakajima, JN; Romero, R","642","1994","12","07","América do Sul","Brasil",NA,NA,"HUFU 7044; Planta ca. 0,5m. Espiguetas esverdeadas. Anteras creme,; Campo rupestre.",NA,"Monocotyledon",NA,"Longhi-Wagner, H","MG","São Roque de Minas","Morro próximo a sede administrativa, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2017","01","57119","auto",NA,NA,NA,NA,NA
"169","2021-02-08 12:53:14-03","UFRGS","ICN","201169","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Romero, R; Nakajima, JN","1040","1994","06","26","América do Sul","Brasil",NA,NA,"HUFU 5737; Planta ca. 0,6m. Espigas esverdeadas. Anteras creme.; Campo rupestre.",NA,"Monocotyledon",NA,"Longhi-Wagner, H","MG","São Roque de Minas","Morro próximo a sede administrativa, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2017","01","57119","auto",NA,NA,NA,NA,NA
"170","2021-02-08 12:53:14-03","UFRGS","ICN","201174","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Nakajima, JN; et al.","478","1994","10","15","América do Sul","Brasil",NA,NA,"HUFU 6674; Planta ca. 1m. Esíga esverdeada. Espigueta branca.; Campo rupestre.",NA,"Monocotyledon",NA,"Longhi-Wagner, H","MG","São Roque de Minas","Morro próximo a sede administrativa. PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2017","01","57119","auto",NA,NA,NA,NA,NA
"171","2021-02-08 12:53:14-03","UFRGS","ICN","201173","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Romero, R; et al.","1672","1995","01","10","América do Sul","Brasil",NA,NA,"HUFU 7338; Planta ca. 1,0m. Espiguetas verde - arroxeadas e anteras creme.; Campo rupestre.",NA,"Monocotyledon",NA,"Longhi-Wagner, H","MG","São Roque de Minas","Parque Nacional da Serra da Canastra. Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2017","01","57119","auto",NA,NA,NA,NA,NA
"172","2021-02-04 09:02:30-03","IBt","SP","180264","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Burman, AG","471",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-04 09:02:30-03","IBt","SP","180265","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Burman, AG","495",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:15:10-03","IBt","SP","334790","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Pirani, JR; Stannard, B; McRobb, A","H51302","1992","01","26",NA,"Brasil",NA,NA,NA,"SP042729",NA,NA,"Longhi Wagner, H","Bahia","Abaíra","Cachoeira das Anáguas","-41.883333","-13.266667","SP042729","J.G.Sm.","1550","1550",NA,"-41.883333","-13.266667","2013","06",NA,NA,"19",NA,NA,NA,NA
"175","2019-11-21 10:15:10-03","IBt","SP","454473","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Aparecida da Silva, M; Vasconcellos, DV","7446","2011","10","25",NA,"Brasil",NA,NA,NA,"SP042747",NA,NA,"Aparecida da Silva, M","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Folha: SD-23-Y-C. Área do córrego Taquara, na divisa com a Fazenda Água Limpa (FAL-UNB) e Jardoim Botânico de BRasília (área do Cristo Redentor).","-47.900278","-15.931944","SP042747","J.G.Sm.","1120","1120",NA,"-47.900278","-15.931944","2011","12",NA,NA,"07",NA,NA,NA,NA
"176","2021-02-04 09:02:30-03","IBt","SP","121721","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Irwin, HS","8176","1965","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"177","2021-02-04 09:02:30-03","IBt","SP","212583","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Filgueiras, TS","1092-A","1983","07","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA
"178","2019-11-21 10:15:10-03","IBt","SP","232977","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Wanderley, MGL; Kral, R; Prado, AL","1079","1988","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Longhi Wagner, HM","Mato Grosso","Chapada dos Guimarães","Próximo ao Véu das Noivas","-55.749698638916","-15.460599899292",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1991",NA,"107042","auto",NA,NA,NA,NA,NA
"179","2019-11-21 10:15:10-03","IBt","SP","180263","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Sendulsky, T; et al.","CFSC410","1971","12","10",NA,"Brasil",NA,NA,NA,"SP042745",NA,NA,"Longhi Wagner, HM","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro -Diamantina.","-43.7449989318848","-19.513599395752","SP042745","J.G.Sm.",NA,NA,NA,NA,NA,"1985","11","31264","auto","11",NA,NA,NA,NA
"180","2019-11-21 10:15:10-03","IBt","SP","180262","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Sendulsky, T; et al.","CFSC445","1971","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Longhi Wagner, HM","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro -Diamantina.","-43.7449989318848","-19.513599395752",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1985","11","31264","auto","11",NA,NA,NA,NA
"181","2019-11-21 10:15:10-03","IBt","SP","180266","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Sendulsky, T; et al.","CFSC381","1971","12","09",NA,"Brasil",NA,NA,NA,"SP042746",NA,NA,"Longhi Wagner, HM","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro -Diamantina.","-43.7449989318848","-19.513599395752","SP042746","J.G.Sm.",NA,NA,NA,NA,NA,"1986",NA,"31264","auto",NA,NA,NA,NA,NA
"182","2021-02-18 08:31:30-03","IBt","SP","140271","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Eiten, G","6748","1965","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA
"183","2021-02-04 09:02:30-03","IBt","SP","120143","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Mimura, I","642","1967","11","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Longhi Wagner, HM","São Paulo","São José dos Campos","7,5 km SSE em linha reta da praça principal de São Sojé dos Campos. Ca. 30 m ao oeste da estrada para Paraíbuna.","-45.8800010681152","-23.1700000762939",NA,"J.G.Sm.","650","670",NA,NA,NA,"2001",NA,"39297","auto",NA,NA,NA,NA,NA
"184","2019-11-21 10:15:10-03","IBt","SP","318336","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Mimura, I","642","1967","11","23",NA,"Brasil",NA,NA,NA,"SP042748",NA,NA,"Longhi Wagner, HM","São Paulo","São José dos Campos","7,5 km SSE em linha reta da praça principal de São Sojé dos Campos. Ca. 30 m ao oeste da estrada para Paraíbuna.","-45.8800010681152","-23.1700000762939","SP042748","J.G.Sm.","650","670",NA,NA,NA,"2001",NA,"39297","auto",NA,NA,NA,NA,NA
"185","2014-09-23 10:59:13-03","G","G","G00099447","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=124867&base=img&lang=en","G00099447",NA,NA,"?",NA,NA,NA,"-53.08972222","-10.77305556","G00099447","J. G. Sm.",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,"ISOTYPUS of Campulosus brachystachyus Trin.",NA,NA,NA
