"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","sex"
"197","2020-09-12 05:00:02-03","US","US","2910093","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"A. H. Gentry","1978","1","29","Brazil","Minas Gerais",NA,"Ca. 12 km SW ofonte Verde, Paraná pine",NA,NA,NA,NA,NA,"US01913736","US01913736_01","1300",NA,"21499",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","1123572","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"A. F. M. Glaziou","1891","1","18","Brazil","Rio de Janeiro","Macaé","Altoacahé","-41.7868995666504","-22.3708000183105",NA,NA,NA,"US01913737","US01913737_01",NA,NA,"18563",NA,"Bromeliales","47209","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","2565266","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"R. Reitz & D. Klein","1959","1","26","Brazil","Santa Catarina","Rio do Sul","Serra doatador","-49.6431007385254","-27.2141990661621",NA,NA,NA,"US01913752","US01913752_01","400",NA,"8344",NA,"Bromeliales","15163","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","2565454","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"G. Hatschbach & L. Smith","1967","2","24","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,"US01913751","US01913751_01",NA,NA,"16059",NA,"Bromeliales","46557","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","2565212","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"R. Reitz & D. Klein","1965","12","13","Brazil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"US01913750","US01913750_01","800",NA,"17532",NA,"Bromeliales","46557","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"202","2019-12-09 17:29:36-03","UFPR","EFC","10917","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Dunaiski Jr., A.","2011","05","12","Dunaiski Jr., A.; et al.","2011","05","12","Brasil","Paraná","Balsa Nova","Rio dos Papagaios","-49.7677","-25.4651","-49.7677","-25.4651","Epífita de Schinus, na margem do rio.","EFC010917",NA,"950","950","4386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-12-09 17:29:36-03","UFPR","EFC","10047","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Bonnet, A.",NA,NA,NA,"Bonnet, A.","2004","03","31","Brasil","Paraná","Balsa Nova","Ponte dos Arcos - compartimento Furnas","-49.8071","-25.5527","-49.8071","-25.5527","Flores vistosas, cor lilás, com odor adocicado","EFC010047",NA,"830","830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-10-29 10:07:30-03","UFPR","EFC","17748","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Souza, I.","2019","02","18","Souza, I.","2019","02","18","Brasil","SC","Florianópolis","Parque Municipal da Lagoa do Peri","-48.508595","-27.725805","-48.508595","-27.725805","Epífita a 2,5 m, flores liláses, frutos marrom escuro.","EFC017748",NA,"5","5","372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-12-09 17:29:36-03","UFPR","EFC","10811","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Dunaiski Jr., A.","2011","05","14","Dunaiski Jr., A.","2011","05","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"Epífita de Luehea divaricata","EFC010811",NA,NA,NA,NA,NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-12-09 17:29:36-03","UFPR","EFC","10815","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Dunaiski Jr., A.","2011","05","14","Dunaiski Jr., A.","2011","05","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"Epífita de Luehea divaricata","EFC010815",NA,NA,NA,NA,NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-12-09 17:29:36-03","UFPR","EFC","10065","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Bonnet, A.","2005","01","13","Brasil","Paraná","Balsa Nova","Furnas agradação","-49.6356010437012","-25.5839004516602",NA,NA,"Flores lilás, com forte aroma","EFC010065",NA,NA,NA,NA,NA,NA,"27346",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-12-09 17:29:36-03","UFPR","EFC","10812","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Dunaiski Jr., A.","2011","05","14","Dunaiski Jr., A.","2011","05","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"Epífita de Luehea divaricata","EFC010812",NA,NA,NA,NA,NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-12-09 17:29:36-03","UFPR","EFC","10814","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Dunaiski Jr., A.","2011","05","14","Dunaiski Jr., A.","2011","05","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"Epífita de Luehea divaricata","EFC010814",NA,NA,NA,NA,NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-12-09 17:29:36-03","UFPR","EFC","8781","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hatschbach, G.","1999","03","01","Ziller, S.R.","1999","01","31","Brasil","Paraná","Ponta Grossa","Formador do rio Tibagi, cruzamento BR-376","-50.1618995666504","-25.0949993133545",NA,NA,"Epífita em floresta de galeria de afluente do rio Tibagi. Flores lilases. Ocasional. __COMMOM_NAME__: Barba-de-bode","EFC008781",NA,NA,NA,"1724",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-12-09 17:29:36-03","UFPR","EFC","8693","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Krener, D.","2010","11","25","Schütz-Gatti, A.L.; Gatti, G.","1999","02","15","Brasil","Paraná","Sertaneja","Paranagi","-50.8382987976074","-23.0368995666504",NA,NA,"Epífita, heliófila, com frutos, coletada sobre ramos e fuste de Parapiptadenia rigida. Floresta secundária.","EFC008693",NA,NA,NA,"142",NA,NA,"31896",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-12-09 17:29:36-03","UFPR","EFC","7663","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Tardivo, R.C.","1997","02","19","Cervi, A.C.; Tardivo, R.C.; Alquini, Y.","1997","02","19","Brasil","Paraná","Ponta Grossa","Lagoa Dourada - Vila Velha","-50.0487","-25.2407","-50.0487","-25.2407","Epífita, flores azuis. Abundante sobre árvores e rochas.","EFC007663",NA,NA,NA,"6251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-09 17:29:36-03","UFPR","EFC","10063","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Bonnet, A.","2005","01","12","Brasil","Paraná","Balsa Nova","Furnas degradaçao Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,"Flores lilás, com forte odor","EFC010063",NA,NA,NA,NA,NA,NA,"27346",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"214","2014-04-04 18:26:52-03","PNFM","IRAI","621","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Macedo, J.C.","2009","01","01","Macedo, J.C.","2009","03","26","Brasil","Paraná","Pinhais","Parque Newton Freire Maia, Jardim Boa Vista","-49.120722","-25.384028","-49.120722","-25.384028","Epífita, presença de fruto","IRAI00000621",NA,NA,NA,"054","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-07-09 12:56:09-03","F","FMNH-SEEDPLANTS","V0411569F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,"T. Strehl","1983","6","21","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0411569F","V0411569F_01",NA,NA,"744","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"216","2020-01-24 12:27:41-03","F","FMNH-SEEDPLANTS","V0527199F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,"G. G. Hatschbach","1967","2","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0527199F",NA,NA,NA,"16059","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"217","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527200F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,"L. B. Smith & A. Magnanini","1952","4","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0527200F",NA,NA,NA,"6534","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"218","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527201F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,"H. Sick","1965","1","15","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0527201F",NA,NA,NA,"34585","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"219","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527203F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,"A. Castellanos","1962","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0527203F",NA,NA,NA,"23343","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"220","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527202F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,"G. G. Hatschbach","1968","12","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0527202F",NA,NA,NA,"20669","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"221","2020-04-29 16:30:29-03","UFVJM","HDJF","2634","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Schimitt, JL","2010","09","28","Schmitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília","-49.498611","-28.443611","-49.498611","-28.443611",NA,"HDJF002634","HDJF002634_01",NA,NA,"2439","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"222","2019-01-25 15:34:19-02","IAC","IAC","21156","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","B. Rambo","1951","01","18","B. Rambo","1951","01","18","Brasil","Rio Grande do Sul","Osório","Lagoa dos Quadros","-50.2697","-29.8867","-50.2697","-29.8867",NA,NA,NA,NA,NA,"49801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-23 12:01:00-03","CEPLAC","CEPEC","119718","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,"A. Costa",NA,NA,NA,"J. M. A. Braga","2004","01","29","Brasil","Rio de Janeiro","rio de janeiro","Recreio dos Bandeirantes, Prainha. Área de Proteção Ambiental da Prainha, vertente oeste do morro da Boa Vista.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"7380",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,"30/12/2006",NA,NA
"224","2019-11-12 17:14:50-03","URICER","HPBR","9932","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","BUNEKER, H.M.","2015","10","02","SIRENA, E. S.","2003","09","20","Brasil","RS","Gaurama",NA,"-52.0942001342773","-27.5841999053955",NA,NA,NA,"HPBR009932",NA,NA,NA,NA,NA,NA,"11998","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-12 17:14:50-03","URICER","HPBR","12333","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. Ex Mez.","BUNEKER, H.M.","2015","10","02","CECCONELLO, E.","2003","04","04","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,"HPBR012333",NA,NA,NA,NA,NA,NA,"30142",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-17 17:06:59-03","UEM","HUEM","3190","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","J. Cislinski","1995",NA,NA,"Ma.C. Souza; J. Cislinski","1994","12","15","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, Porto São José.","-53.2200012207031","-22.8239002227783",NA,NA,"Epífita.","HUEM000028413",NA,NA,NA,"s.n.",NA,NA,"25063",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-10 11:38:29-03","UNILA","EVB","3804","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Cadorin, T.J.","2010","02","13","Cadorin, T.J.","2010","02","13","Brasil","Santa Catarina","Florianópolis","Bairro da Lagoa da Conceição.","-48.5491981506348","-27.596700668335",NA,NA,"Flor roxa","EVB003804",NA,NA,NA,"1431",NA,NA,"27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-05 13:53:44-03","UNIRIO","HUNI","21","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","A. Sato",NA,NA,NA,"A. Sato; P. Sato","2017","09","20","Brasil","Rio de Janeiro","Rio de Janeiro","Na trilha de acesso à restinga. Parque Natural Municipal de Grumari","-43.532778","-23.048611","43º31'58''W","23º2'55''S","Epífita em troncos de árvores, em local sombreado. Habitat: Restinga Habito: Erva","HUNI00000021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-05 13:53:44-03","UNIRIO","HUNI","5030","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","A.C.A. Defaveri",NA,NA,NA,"S.Z. Cordeiro; A.C.A. Defaveri; H.A. Dias; A. Sato","2016","09","29","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM de Grumari)","-43.516667","-23.033333","43º31'W","23º2'S","Erva epífita em árvore de Cupania emarginata. Flor lilás. Habitat: Restinga Habito: Erva epífita","HUNI00005030",NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-12 17:02:25-03","UEL","FUEL","54760","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Rambo, B",NA,NA,NA,"Sehnem, A","1947","01","04","Brasil","Rio Grande do Sul","Montenegro","S. Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,"OK",NA,"600","600","2431","Tracheophyta","Poales","21601",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Miranda, ZJG",NA,NA,NA,"Miranda, ZJG","1999","07","10","Brasil","Rio de Janeiro","Rio de Janeiro","Guaratiba. Em frente ao sítio Burle Marx, próximo ao restaurante César","-43.2075004577637","-22.9027996063232",NA,NA,"Epífita. Flor violeta. Fruto verde oliva; Mata","UB0002911","UB0002911",NA,NA,"42","Monocotyledonae",NA,"57442",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Reitz, PR","1966",NA,NA,"Sacco, JC","1960","12","26","Brasil","Rio Grande do Sul","Pelotas","Instituto Agronômico do Sul, Horto Botânico","-52.3424987792969","-31.771900177002",NA,NA,"Epífita em açoita cavalo. Flores roxas","UB0002909","UB0002909",NA,NA,"1587","Monocotyledonae",NA,"51462",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Miranda, ZJG",NA,NA,NA,"Miranda, ZJG","1999","07","10","Brasil","Rio de Janeiro","Rio de Janeiro","Guaratiba. Em frente ao sítio Burle Marx, próximo ao restaurante César","-43.2075004577637","-22.9027996063232",NA,NA,"Epífita. Flor violeta. Fruto verde oliva; Mata","UB0002907","UB0002907",NA,NA,"42","Monocotyledonae",NA,"57442",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"234","2019-10-03 10:03:28-03","UFSCar","SORO","6898","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","A. Bonnet","2010","08","23","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri. Florística IFFSC 8003 (Epífita); Floresta Ombrófila Densa Submontana. Estádio Suces.: çado; interior do fragmento.","-48.5275","-27.7175","48°31'39,00W","27°43'03,00S","Epífita. Cor/Flor: roxo.",NA,NA,"226","226","1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-03 10:03:28-03","UFSCar","SORO","7293","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","J.L. Schmitt","2010","09","28","Schimitt, J.L.; Caglioni, E.; Andrade, S.; Cristofolini, C.","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília","-49.498622","-28.443636","49°29'55,04W","28°26'37,09S","Florística IFFSC e74b (Acima de 4m) - sobre forófito 1; Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: epífita de arbórea; Habitat: interior do fragmento; Cor/flor: lilas; Fruto: seco.",NA,NA,NA,NA,"2439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-08-20 20:41:00-03","UFSC","FLOR","18281","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, J.L.","1986",NA,NA,"Sacco, J.C.","1960","12","26","Brasil","Rio Grande do Sul","Pelotas","Instituto Agronômico do Sul.","-52.3424987792969","-31.771900177002",NA,NA,"epífita em açoita-cavalo, flor roxa","FLOR0018281",NA,NA,NA,"1587",NA,"Poales","51462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-08-20 20:41:00-03","UFSC","FLOR","5044","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, L.B.","1968",NA,NA,"Klein, R.M.","1967","02","18","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor azul","FLOR0005044",NA,"20","20","7254",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-08-20 14:58:51-03","UFSC","FLOR","41398","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hassemer, G.N.","2009","07","07","Hassemer, G.N.","2009","07","07","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"erva, flor lilás","FLOR0041398",NA,NA,NA,"78",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-08-20 20:41:00-03","UFSC","FLOR","5043","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Reitz, R.","1982",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1970","02","26","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor azul","FLOR0005043",NA,"5","5","8629",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-08-20 20:41:00-03","UFSC","FLOR","34726","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2005","02","16","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo à região do Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,"epífita, pétalas roxas","FLOR0034726",NA,NA,NA,"918",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-08-20 20:41:00-03","UFSC","FLOR","34727","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2005","04","18","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo à região do Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,"epífita, Fruto Maduro, amarronzado","FLOR0034727",NA,NA,NA,"956",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-08-20 20:41:00-03","UFSC","FLOR","5042","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1966","03","16","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor roxeada","FLOR0005042",NA,"5","5","6713",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-20 14:58:51-03","UFSC","FLOR","55702","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","03","23","Brasil","Santa Catarina","Itapema","Praia Grossa.","-48.611400604248","-27.0902996063232",NA,NA,"epífita com flores roxas","FLOR0055702",NA,"60","60","133",NA,"Poales","9090",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-08-20 14:58:51-03","UFSC","FLOR","5041","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1972","01","18","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"epífito, flor azul","FLOR0005041",NA,"50","50","10006",NA,"Poales","31105",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-20 14:58:51-03","UFSC","FLOR","37197","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Matos, J.Z. de","2013","01",NA,"Matos, J.Z. de","2013","01","13","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Pousada da Mata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"epífita","FLOR0037197",NA,NA,NA,"170",NA,"Poales","22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-08-20 14:58:51-03","UFSC","FLOR","31005","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.",NA,NA,NA,"Brasil","Santa Catarina","São Domingos",NA,"-52.5317001342773","-26.5580997467041",NA,NA,NA,"FLOR0031005",NA,NA,NA,"75D",NA,"Poales","17704",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"et loco non indicato",NA,NA,NA,NA,"Floret Februario. (V. s. in herb. Berol. et Warming.)",NA,"P03P3N0114",NA,NA,"18563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
