"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"383","2008-05-27 22:02:00-03","MO","MOBOT","3270827","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","R.S. Cowan","Douglas C. Daly","Daly 1182","1981","11","3","South America","Brazil",NA,NA,"Approx. 45 km from Tucurui, SSW on new BR 422 (under constr.) and onto new logging road. Hilly forest on terra firme.","-49.78333","-4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","3270828","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","J. Grimes","Maria L. Kawasaki","Kawasaki 286","1987","11","25","South America","Brazil",NA,NA,"São Gabriel da Cachoeira, serra logo atras da cidade. Mata de terra firme.","-67.08333","0.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","3271126","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","J.C. Lindeman","STEEGE","STEEGE 237","1988","3","10","South America","Guyana",NA,NA,"West-Demerara, Mabura Hill, 180 km SSE of Georgetown. Imbo compartment.",NA,NA,NA,NA,NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","3272705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","R. Barneby","Benedito V. Rabelo","Rabelo 3777","1987","11","13","South America","Brazil","Pará",NA,"Faz. do Rio Mucuons. Anajas. Ilha do Marajo, Margem de rio.","-50.18333","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2010-02-14 20:37:00-02","MO","MOBOT","3273561","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","R. Cowan","Scott A. Mori|John James Pipoly, III","Mori 15502","1983","4","4","South America","Guyana",NA,NA,"Saul: Tropical Moist Forest.",NA,NA,NA,NA,NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2015-02-12 12:56:00-02","MO","MOBOT","3273864","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Bureau v.h. Boschwezen","Bureau v.h. Boschwezen 4256","2007","2","10","South America","Suriname",NA,NA,"Boschreserve (Forest Reserve) Verzameld door het bureau v.h Boschwezen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2014-12-11 15:15:00-02","MO","MOBOT","3273999","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"B.G. Bordenave","Bordenave 1062","1994","6","22","South America","French Guiana","Cayenne",NA,"Saute Kawene-Crique Korcibo-Bassin du Sinnamary. Foret ripcole primaire.","-53.05","4.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","3274564","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","J. Grimes","Ghillean T. Prance","Prance 30274","1987","11","4","South America","Brazil","Pará",NA,"Cuanta do Anajas, Rio Anajas and Vista Alegre. Forest on terra firme.","-49.8","0.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2014-05-30 12:27:00-03","MO","MOBOT","3275510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Zanderij - locality, not a person","Zanderij 119",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","3275681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"* BRUINHART","BRUINHART 119",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2011-05-18 16:37:00-03","MO","MOBOT","3276025","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Nelson A. Rosa|M.R. dos Santos","Rosa 1800","1977","4","21","South America","Brazil",NA,NA,"Macapá, margem do rio Dois Irmãos, a 12 km de Cupixi, proximo a rodovia Perimetral Norte, municipio de Macapá, terreno umido argiloso, floresta densa com emergentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","94573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","A. Gentry (MO)","Alwyn H. Gentry","Gentry 48922","1984","11","13","South America","Brazil","Pará",NA,"MOCAMBO: Embrapa Forest Reserve, ca. 10 km from Belem, alt. near sea level. Transect 2","-47.98333","-1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-327","2"
"395","2020-08-31 08:52:19-03","INPA","INPA","127857","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ramos, JF","Arcy, JJ d'","12","1977","03","11","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves, Bosque Rodrigues Alves.","-48.767769","-1.717814",NA,NA,"INPA0127857","INPA0127857 INPA0127857_e INPA0127857_e1",NA,NA,"1998","04","-48.767769","-1.717814",NA,NA,NA,NA,NA,NA,NA
"396","2021-01-10 20:42:25-03","INPA","INPA","4937","segun","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, JM","3104","1951","02","23","Southern America","Brasil","Pará",NA,"IAN, Porto de Belém, I.A.N.","-48.44475","-1.438098",NA,NA,"INPA0004937","INPA0004937 INPA0004937_e INPA0004937_e1",NA,NA,NA,NA,"-48.44475","-1.438098",NA,NA,NA,NA,NA,NA,NA
"397","2020-08-31 08:52:19-03","INPA","INPA","164027","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Barneby, RC","Rabelo, BV","3777","1987","11","13","Southern America","Brasil","Pará","Ilha de Marajó","Anajás, Ilha de Marajó. Anajas, Foz do rio Mucuons.","-49.583056","-0.983056",NA,NA,"INPA0164027","INPA0164027 INPA0164027_e","23","23","1996",NA,"-49.583056","-0.983056",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-31 08:52:19-03","INPA","INPA","115025","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ramos, JF","892","1983","09","21","Southern America","Brasil","Pará",NA,"PA 149","-49.7","-3.833333",NA,NA,"INPA0115025",NA,NA,NA,NA,NA,"-49.7","-3.833333",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-31 08:52:19-03","INPA","INPA","117061","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ramos, JF","Daly, DC","1182","1981","11","03","Southern America","Brasil","Pará",NA,"Approx. 45 Km from Tucuruí, SSW on new BR 422 (under constr.) and onto new logging road.","-49.783333","-4.05",NA,NA,"INPA0117061","INPA0117061 INPA0117061_e INPA0117061_e1",NA,NA,"1985",NA,"-49.783333","-4.05",NA,NA,NA,NA,NA,NA,NA
"400","2020-08-31 08:52:19-03","INPA","INPA","150078","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cowan, RS","Mori, SA","15502","1983","04","04","Southern America","French Guiana",NA,NA,"Saül. Antenne Est de La Fumée.","-53.2","3.616667",NA,NA,"INPA0150078","INPA0150078 INPA0150078_e","200","400","1984",NA,"-53.2","3.616667",NA,NA,NA,NA,NA,NA,NA
"401","2020-08-31 08:52:19-03","INPA","INPA","158527","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Silva, NT da","Silva, NT da","5220","1979","12","28","Southern America","Brasil","Pará","Almeirim","Nova vida, Nova Vida.","-52.2","-0.8",NA,NA,"INPA0158527","INPA0158527 INPA0158527_e",NA,NA,NA,NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA,NA
"402","2020-08-31 08:52:19-03","INPA","INPA","136595","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Lobo, MGA","Lisbôa, PLB","1227","1980","01","29","Southern America","Brasil","Pará","Tucuruí","Rio Tocantins, BR 263, ramal a d, Margem direita do Rio Tocantins, BR 263, ramal a direita do Km 30.","-49.902656","-4.257703",NA,NA,"INPA0136595","INPA0136595 INPA0136595_e INPA0136595_e1",NA,NA,"1980","03","-49.902656","-4.257703",NA,NA,NA,NA,NA,NA,NA
"403","2020-08-31 08:52:19-03","INPA","INPA","127599","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ramos, JF","Silva, ASL da","1456","1981","03","25","Southern America","Brasil","Pará","Tucuruí","5 km após o Breu Branco. Estrada Jatobal, Cerca de 5 Km após o Breu Branco. Estrada que vai para Jatobal.","-49.6","-3.5",NA,NA,"INPA0127599","INPA0127599 INPA0127599_e INPA0127599_e1",NA,NA,"1998","04","-49.6","-3.5",NA,NA,NA,NA,NA,NA,NA
"404","2021-01-10 20:42:25-03","INPA","INPA","16324","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ducke, A","JB19293","1926","03","09","Southern America","Brasil","Pará","Belém","Mata de terra firme.","-48.833333","-1.75",NA,NA,"INPA0016324","INPA0016324 INPA0016324_e INPA0016324_e1",NA,NA,NA,NA,"-48.833333","-1.75",NA,NA,NA,NA,NA,NA,NA
"405","2020-08-31 08:52:19-03","INPA","INPA","266595","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Cardoso, DBOS","3450","2013","04","09","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Morro da Boa Esperança, Alto Rio Negro, morro da Boa Esperança, no entorno da cidade.","-67.142592",NA,NA,NA,"INPA0266595",NA,"183","183",NA,NA,"-67.142592",NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-01-10 20:42:25-03","INPA","INPA","165924","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Grimes, JW","Kawasaki, ML","286","1987","11","25","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Serra logo atrás da cidade. Mata de terra firme.","-67.083333","-0.116667",NA,NA,"INPA0165924","INPA0165924 INPA0165924_e",NA,NA,"1988",NA,"-67.083333","-0.116667",NA,NA,NA,NA,NA,NA,NA
"407","2020-08-31 08:52:19-03","INPA","INPA","199085","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Prévost, MF","2963","1991","01","09","Southern America","French Guiana",NA,"Cayenne","Piste de Saint-Elie - Interfluve Sinnamary/Counamana.Piste du km 22.","-53","5.333333",NA,NA,"INPA0199085","INPA0199085 INPA0199085_e",NA,NA,NA,NA,"-53","5.333333",NA,NA,NA,NA,NA,NA,NA
"408","2020-08-31 08:52:19-03","INPA","INPA","266591","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Cardoso, DBOS","3444","2013","04","09","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Morro da Boa Esperança, Alto Rio Negro, morro da Boa Esperança, no entorno da cidade.","-67.141822",NA,NA,NA,"INPA0266591",NA,"198","198",NA,NA,"-67.141822",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 08:52:19-03","INPA","INPA","274434","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Antonio, LC","PSACF772","2013","01","03","Southern America","Brasil","Pará","Vitória do Xingu","Sítio Belo Monte","-52.333333","-3",NA,NA,"INPA0274434",NA,NA,NA,NA,NA,"-52.333333","-3",NA,NA,NA,NA,NA,NA,NA
"410","2021-01-10 20:42:25-03","INPA","INPA","288785","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Lima, HC de","Gonçalves, AC","_EX05184","2015","02","26","Southern America","Brasil","Pará","Vitória do Xingu","Sem dados de localidade.","-51.760833","-3.22",NA,NA,"INPA0288785",NA,NA,NA,"2019","10","-51.760833","-3.22",NA,NA,NA,NA,NA,NA,NA
"411","2020-08-31 08:52:19-03","INPA","INPA","99002","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ramos, JF","Monteiro, OP","81-57","1981","02","09","Southern America","Brasil","Pará","Belém","Horto da EMBRAPA, Próximo ao Herbário.","-48.4","-1.4",NA,NA,"INPA0099002","INPA0099002 INPA0099002_e INPA0099002_e1",NA,NA,"1998","04","-48.4","-1.4",NA,NA,NA,NA,NA,NA,NA
"412","2020-08-31 08:52:19-03","INPA","INPA","2593","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, JM","3104","1951","02","23","Southern America","Brasil","Pará",NA,"IAN, Porto de Belém, I.A.N.","-48.44475","-1.438098",NA,NA,"INPA0002593","INPA0002593 INPA0002593_e INPA0002593_e1",NA,NA,NA,NA,"-48.44475","-1.438098",NA,NA,NA,NA,NA,NA,NA
"413","2020-08-31 08:52:19-03","INPA","INPA","163133","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aubl.","Grimes, JW","Prance, GT","30274","1987","11","04","Southern America","Brasil","Pará",NA,"Marajó, Cuanta do Anajas, rio Anajas entre Anajas e Vista Alegre.","-49.8","-0.95",NA,NA,"INPA0163133","INPA0163133 INPA0163133_e",NA,NA,"1991","09","-49.8","-0.95",NA,NA,NA,NA,NA,NA,NA
"414","2021-03-03 13:56:18-03","UFF","NIT","NITw982","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Guiana Francesa ",NA,"Guiana Francesa ",NA,NA,NA,NA,NA,"NITw00001823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-03 13:56:18-03","UFF","NIT","NITw981","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Suriname ",NA,"Suriname ",NA,NA,NA,NA,NA,"NITw00001824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-03 13:56:18-03","UFF","NIT","NITw980","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Pará",NA,NA,NA,NA,NA,"NITw00001825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-04 10:28:34-03","UFRPE","HST","4465","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.","A.L.Mesquita","A.L.Mesquita","384","1982","03","10",NA,"Brasil","Pará","Belém","Reserva do Mocambo","-48.5043983459473","-1.4558299779892",NA,"Árvore, 18m alt.; flores amarelas, botões florais.","HST004465",NA,NA,NA,"1982",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"418","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Redden, K. M.","B. Hoffman","6642","2005","11","22","South America - Neotropics","Suriname","Sipaliwini",NA,"Upper Suriname R., Gran Lio, Awarradan vicinity, 1.5 km at 170º from tourist camp island (access from Sandu Matu creek trailhead, 3º50'00.57N, 55º36'51.98W) (B. Hoffman 1.0 ha research plot ST2)","-55.611","3.83226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"419","2020-09-12 05:00:02-03","US","US","USw17587","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Collector unknown","18",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"420","2020-09-12 05:00:02-03","US","US","USw1009","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"J. A. Samuels","s.n.",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"421","2020-09-12 05:00:02-03","US","US","USw12932","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"G. Stahel","119",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"422","2020-09-12 05:00:02-03","US","US","USw39537","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"B. Maguire","51761",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"423","2020-09-12 05:00:02-03","US","US","3522588","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"G. T. Prance, B. V. Rabelo, J. A. Cardoso & R. Souza","30274","1987","11","4","South America - Neotropics","Brazil","Pará",NA,"Cuanta do Anajas, Rio Anajas and Vista Alegre.","-49.8","-0.95",NA,NA,"US01047372","US01047372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"424","2020-09-12 05:00:02-03","US","US","2821838","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Mansano, V. F.","S. A. Mori","8905","1977","1","12","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, 62 km S of on new Road to Brazil (Route de l'est), 16-20 km south of the bridge over the Comté River, 61 - 65 km S of Cayenne","-52.33","4.45",NA,NA,"US00654588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"425","2020-09-12 05:00:02-03","US","US","2979431","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cowan, R. S.","S. A. Mori & J. J. Pipoly","15502","1983","4","4","South America - Neotropics","French Guiana",NA,NA,"Saül, antenne Est de la Fumée","-53.2","3.61",NA,NA,"US00814923","US00814923_01","200","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"426","2020-09-12 05:00:02-03","US","US","1197730","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M. Melinon","596-23 ?","1852",NA,NA,"South America - Neotropics","French Guiana",NA,NA,"Maroni",NA,NA,NA,NA,"US00461228","US00461228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"427","2020-09-12 05:00:02-03","US","US","3204947","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Lindemann, J. C.","H. ter Steege & P. De Jager","237","1988","3","10","South America - Neotropics","Guyana","U. Demerara-Berbice",NA,"Mabura hill, 180 km sse of georgetown. inbo compartment, (former) west demerara dist.","-54.6667","5.3333",NA,NA,"US00461222",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"428","2020-09-12 05:00:02-03","US","US","1044202","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"A. Ducke","16601","1916","12","13","South America - Neotropics","Brazil","Pará",NA,"Rio Tingu, chemin de la Voltz [interpreted]",NA,NA,NA,NA,"US02212907","US02212907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"429","2020-09-12 05:00:02-03","US","US","2168602","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"R. S. Cowan","38354","1954","11","16","South America - Neotropics","Brazil","Amapá",NA,"Serra do navio, rio amapari",NA,NA,NA,NA,"US00501248","US00501248_01","70","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"430","2020-09-12 05:00:02-03","US","US","2548783","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Murça Pires, J.","J. M. Pires","51761","1961","9",NA,"South America - Neotropics","Brazil","Pará",NA,"Vicinity of belem",NA,NA,NA,NA,"US00461232","US00461232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"431","2020-09-12 05:00:02-03","US","US","3554734","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Collector illegible","4256","1919","2","10","South America - Neotropics","Suriname","Brokopondo",NA,"Hab. Sectie O",NA,NA,NA,NA,"US00998726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"432","2020-09-12 05:00:02-03","US","US","3554760","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"C. Zaandam","BW 6376","1924","1","18","South America - Neotropics","Suriname","Brokopondo",NA,"Brownsberg","-55.21","4.88",NA,NA,"US00998660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"433","2020-09-12 05:00:02-03","US","US","3359769","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M.-F. Prévost & D. Sabatier","2963","1991","1","9","South America - Neotropics","French Guiana",NA,NA,"Piste de Saint-Élie, interfleuve Sinnamary-Counamama","-53","5.33",NA,NA,"US00654752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"434","2020-09-12 05:00:02-03","US","US","1954861","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Collector unknown","Herb. No 4709","1920","6","3","South America - Neotropics","Suriname",NA,NA,"Brownsberg, arbor no. 1002",NA,NA,NA,NA,"US00461225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"435","2020-09-12 05:00:02-03","US","US","1112627","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,NA,"US00461229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"436","2020-09-12 05:00:02-03","US","US","1040498","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"A. Ducke","Ex Herb. 10781","1910","3","5","South America - Neotropics","Brazil","Pará",NA,"Santa izabel (belem - braganca)",NA,NA,NA,NA,"US00501250","US00501250_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US","1441705","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"A. Ducke","19293","1926","3","9","South America - Neotropics","Brazil","Pará",NA,"Belem do Para, silva non inundabibi [interpreted]",NA,NA,NA,NA,"US02212906","US02212906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"438","2020-09-12 05:00:02-03","US","US","2676743","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cowan, R. S.","W. A. Rodrigues & J. Lima","4116","1962","1","24","South America - Neotropics","Brazil","Amazonas",NA,"Manaus, ponta negra",NA,NA,NA,NA,"US00461231","US00461231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"439","2020-09-12 05:00:02-03","US","US","1112738","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M. Melinon","s.n.",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,NA,"US00461226","US00461226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"440","2020-09-12 05:00:02-03","US","US","1040700","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"A. Ducke","15701","1915","2","28","South America - Neotropics","Brazil","Pará",NA,"Rio acapu, trombetas",NA,NA,NA,NA,"US00501249","US00501249_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"441","2020-09-12 05:00:02-03","US","US","3032825","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M.-F. Prévost","857","1980","6","19","South America - Neotropics","French Guiana",NA,NA,"Piste de st. elie, km 16",NA,NA,NA,NA,"US00461223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
