"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"190","2019-08-20 10:09:45-03","UNICAMP","UEC","146907","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Lima, AL; Rodrigues, G","4","2007","06","17",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar., Costão Pró-Mirim","-45.0699996948242","-23.4300003051758",NA,"Árborea pouco abundante do costão de encontro do rio na Pró-Mirim. Árbórea, flores brancas com guias avermelhadas internas, muita resina como recurso. Discos foliares removidos para análise CENA-USP.","UEC017672","UEC017672",NA,NA,NA,"34265","auto",NA,NA,"2007","06",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:28:11-03","UNICAMP","UEC","202550","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Martinelli, G; et al.","13482","1990","09","13",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar. Distrito de Picinguaba, Núcleo Picinguaba, picada do Corisco.","-45.0699996948242","-23.4300003051758",NA,"Arvoreta de 9 metros de altura, folhas discolores, látex alvo, frutos imaturos verdes, estigma persistente nigrescente.; Floresta pluvial tropical costeira em bom estado de conservação.","UEC182554","UEC182554",NA,NA,NA,"34265","auto",NA,NA,"2020","04",NA,NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:09:45-03","UNICAMP","UEC","99479","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Furlan, A","1218","1990","08","25",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"flor, Árvore 8m alt., botões verdes - flor branca com base roxa não perfumada.","UEC141814","UEC141814",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:09:45-03","UNICAMP","UEC","99478","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Furlan, A","1365","1991","11","05",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"fruto, Arbusto 3m alt., sobre rochas do cortao. Frutos verdes com estrias vermelhas. Sementes com arilo amarelo.","UEC141816","UEC141816",NA,NA,NA,"34265","auto",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:09:45-03","UNICAMP","UEC","99459","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Garcia, FCP","449","1989","09","02",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"vegetativo, Árvore 4m alt., com látex amarelo. Pétalas brancas com base avermelhada.","UEC141815","UEC141815",NA,NA,NA,"34265","auto",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA
"195","2019-08-20 10:09:45-03","UNICAMP","UEC","82293","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34790","1996","02","02",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"flor, Árvore com 8m alt.","UEC141812","UEC141812",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-08-20 10:09:45-03","UNICAMP","UEC","118690","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Amaral, MCE; Bittrich, V","97/8","1997","06",NA,NA,"Brazil","São Paulo","Ubatuba","Praia da Fazenda","-45.0699996948242","-23.4300003051758",NA,"flor, M, Árvore pequena, com flores brancas centro vermelho, androceu creme, pistilódio. Trigonas coletando resina.","UEC141811","UEC141811",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-20 10:09:45-03","UNICAMP","UEC","68465","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V","Franco, RLM","29327","1993","11","10",NA,"Brazil","São Paulo","Ubatuba","Restinga da Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,"fruto, Árvore 7m. Fruto.","UEC141819","UEC141819",NA,NA,NA,"34265","auto",NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-20 10:09:45-03","UNICAMP","UEC","73492","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Alencar, AC","Furlan, A; Garcia, FCP; Carneiro, CE; Assis, MA; Ruffino, PHP","1393","1994","04","14",NA,"Brazil","São Paulo","Ubatuba","Trilha do Camburi","-45.0699996948242","-23.4300003051758",NA,"flor, Árvore monóica de até 6m alt. Látex branco. Botões róseo-claros. Flores masculinas com pétalas brancas de base róse-avermelhadas; botões femininos com pétalas brancas, estigma creme-claro. Frutos jovens verdes.","UEC132266","UEC132266",NA,NA,NA,"34265","auto",NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA
"199","2019-08-20 10:09:45-03","UNICAMP","UEC","73495","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Alencar, AC","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","258","1994","08","26",NA,"Brazil","São Paulo","Ubatuba","Trilha do Camburi","-45.0699996948242","-23.4300003051758",NA,"fruto, Árvore 7m. Sépalas creme-róseas, pétalas brancas de base róseo-avermelhadas; ovário de ápice avermelhado e estigmas brancos. Frutos verdes com estrias verde-avermelhadas e com estigmas avermelhados.","UEC132265","UEC132265",NA,NA,NA,"34265","auto",NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA
"200","2020-04-22 16:18:35-03","UFPB","JPB","54432","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Gomes, LA","Gomes, LA; Farias, MCV; Santos, E; Silva, BD","1018","2013","03","27","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Próximo ao apicum. Solo arenoso.","-37.428889","-11.376056",NA,"; HABITAT: Mata Atlântica","JPB0054432",NA,NA,NA,NA,NA,NA,"-37.428889","-11.376056","2013","04",NA,NA,NA,NA,NA,NA,NA
"201","2020-04-22 16:18:35-03","UFPB","JPB","48489","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Farinaccio, MA","Farinaccio, MA; Rodrigues, LC; Vale, CO; Menezes, AA; Barbosa, JIS","787","2010","12","02","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Área aberta da Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 6 m alt. Frutos verdes.",NA,NA,NA,NA,NA,"26417","auto",NA,NA,"2011","02",NA,NA,NA,NA,NA,NA,NA
"202","2020-04-22 16:18:35-03","UFPB","JPB","50368","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Farinaccio, MA","Farinaccio, MA; Rodrigues, LC; Vale, CO; Menezes, AA; Barbosa, JIS","767","2010","12","02","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Área aberta da Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 7 m de alt. Botões alvos, petálas vermelhas na base, alvas em direção ao ápice. Estames marrons, estigma amarelo, glutinoso. Levemente perfumada às 11h00.","JPB0050368",NA,NA,NA,NA,"26417","auto",NA,NA,"2011","02",NA,NA,NA,NA,NA,NA,NA
"203","2019-06-27 10:24:32-03","UFES","VIES","2516","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1477","1988","04","14",NA,"Brasil","Rio de Janeiro","Maricá","Aprox. 1Km do canal de São Bento. Restinga arbustiva fechada no segundo cordão arenoso.","-42.8185997009277","-22.9193992614746",NA,NA,"VIES002516","VIES002516 VIES002516_1",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-08-16 08:38:57-03","UTFPR","HCF","16348","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"M.M. Saavedra","739","2008","05","02",NA,"Brasil","ES","Castelo","Parque Estadual do Forno Grande. Trilha","-41.083611","-20.516111",NA,"árvore latescente, ca. 6 m alt., ramos cinéreos, flores com cálice verde e manchas vináceas, pétalas creme com base vinácea, estames amarelados.",NA,NA,"1100","1400",NA,NA,NA,"41°05'01 W","20°30'58 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-29 09:30:03-03","UFRRJ","RBR","28871","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"S.J. Silva-Neto","1675","2002","02","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Brejo do Macuco. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00028871","RBR00028871",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-06-29 09:30:03-03","UFRRJ","RBR","22245","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"P. Germano-Filho","71","1995","08","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Ruínas da Igreja. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022245","RBR00022245",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-06-29 09:30:03-03","UFRRJ","RBR","22246","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"P. Germano-Filho","79","1995","08","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Vertente oeste da Serra. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022246","RBR00022246",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-06-29 09:30:03-03","UFRRJ","RBR","32944","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"A.T. Silva",NA,"1991","12",NA,NA,"Brasil","Rio de Janeiro","Ilha Grande","Brasil, Rio de Janeiro, Angra dos Reis, Parque Estadual da Ilha Grande",NA,NA,NA,NA,"RBR00032944","RBR00032944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-06-29 09:30:03-03","UFRRJ","RBR","3955","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.R. Campêlo","O.R. Drummond",NA,"1965","08","14",NA,"Brasil","Rio de Janeiro","Ilha Grande",NA,NA,NA,NA,NA,"RBR00003955","RBR00003955",NA,NA,NA,NA,NA,NA,NA,"1966","11","10",NA,NA,NA,NA,NA,NA
"210","2020-06-29 09:30:03-03","UFRRJ","RBR","3956","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"J.P.P. Carauta","4869","1984","05","31",NA,"Brasil","Rio de Janeiro","Alto da Boa Vista","Rio de Janeiro, Alto da boa vista, Estrada da Vista Chinesa Km2, em frente ao prédio do Centro da Botânica.",NA,NA,NA,NA,"RBR00003956","RBR00003956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-06-29 09:30:03-03","UFRRJ","RBR","44834","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","N.M. Corrêa","N.M. Corrêa; A.F. Nunes-Freitas, L.N. Martins","192","2017","08","05",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA.","-42.751111","-22.428611",NA,NA,"RBR00044834","RBR00044834 RBR00044834_1","95","95",NA,NA,NA,"42º45'4''W","22º25'43''S","2017","08",NA,NA,NA,NA,NA,NA,NA
"212","2020-06-29 09:30:03-03","UFRRJ","RBR","5361","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"L.F.T. Menezes","167",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Tijuca","Restinga da Barra da Tijuca, próxima à Pedra de Itaúna, ao lado esquerdo do condomínio Malibú. Zona Oeste do Rio de Janeiro.",NA,NA,NA,NA,"RBR00005361","RBR00005361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-29 09:30:03-03","UFRRJ","RBR","35424","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"R.O. Ferreira",NA,"2012","07","11",NA,"Brasil","Rio de Janeiro","Maricá","Brasil, Rio de Janeiro, Mun. de Márica, Barra de Márica.","-42.8185997009277","-22.9193992614746",NA,NA,"RBR00035424","RBR00035424",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-06-29 09:30:03-03","UFRRJ","RBR","22244","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"M.M.T. Rosa","433","1994","01","12",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para o Macuco. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022244","RBR00022244",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2013-04-01 09:16:13-03","IPT","BCTW","19939","S","Plantae","Magnoliophyta",NA,NA,"Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Lorenzi, H.","15",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2021-03-21 19:33:38-03","UFC","EAC","62610","PreservedSpecimen","Plantae","Dicotyledon",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Guedes, M.L.","Guedes, M.L.","30051","2017","12","01","Southern America","Brasil","Bahia","Conceição do Coité","Serra do Mucambo","-39.474167","-11.943889",NA,"Árvore de ca. 6 m de altura, folhas carnosas; flores com pétalas róseas, com base avermelhada.; Caatinga.","EAC0062610","EAC0062610","553","553",NA,NA,NA,"-39.474167","-11.943889","2018","01",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:20:57-03","MBM","MBM","40168","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Pereira, E.","Hatschbach, G.","11436","1964","08","30","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Rercreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"MBM040168","MBM040168",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:20:57-03","MBM","MBM","144486","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55540","1991","06","15","Southern America","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.9043998718262","-20.523099899292",NA,NA,"MBM144486","MBM144486",NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:20:57-03","MBM","MBM","202369","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Benarrosh, S.","1","1994","03","08","Southern America","Brazil","Rio de Janeiro","Parati","Morro da Pedra Rolada","-44.7131004333496","-23.2178001403809",NA,NA,"MBM202369","MBM202369",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:20:57-03","MBM","MBM","228120","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Silva, G.M.","11","1995","05","16","Southern America","Brazil","Rio de Janeiro","Parati","Pedra Azul","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228120","MBM228120",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:20:57-03","MBM","MBM","105896","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Kuhlmann, J.G.","s.n.","1927","03","22","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105896","MBM105896",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:20:57-03","MBM","MBM","105897","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Gomes da Silva, A.","Duarte, A.P.","5217","1960","04",NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105897","MBM105897",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:20:57-03","MBM","MBM","105889","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Gomes da Silva, A.","Pereira, E.; et al.; et al.","4110","1958","08","04","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105889","MBM105889",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:20:57-03","MBM","MBM","262707","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Fiaschi, P.","Fiaschi, P.; et al.; et al.","797","2001","04","14","Southern America","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos","-42.9655990600586","-22.4122009277344",NA,NA,"MBM262707","MBM262707",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:20:57-03","MBM","MBM","22545","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Pabst, G.","7340","1963","03","17","Southern America","Brazil","Rio de Janeiro",NA,"REstinga de Marapendi",NA,NA,NA,NA,"MBM022545","MBM022545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:20:57-03","MBM","MBM","392673","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Saavedra, M.M.; Fraga, C.N.; Goldenberg, R.; Mynssen, C.; Fraga, C.N.; Goldenberg, R.; Mynssen, C.","739","2008","05","02","Southern America","Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Trilha para as piscinas","-41.086111","-20.516111",NA,"Árvore latescente, ca. 6m alt, ramos cinéreos; flores com cálice verde e manchas vináceas, pétalas creme com base vinácea, estames amarelados.; Floresta Ombrófila Densa Altomontana com inselbergues.","MBM392673","MBM392673","1100","1400",NA,NA,NA,"-41.086111","-20.516111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:20:57-03","MBM","MBM","425318","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Guimarães, E.F.","Baez, C.; Lima, T.; Lima, T.","418","2016","01","26","Southern America","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Pedra do Desengano","-41.912222","-21.891111",NA,"Terrícola, heliófita. Folhas glabras discolores. Cálice verde. Pétalas alvas de base púrpura. Estames amarelos. Com látex. Altura: 5 m. Árvore.; Mata Nebular antes da área de campos de altitude.","MBM425318",NA,"1424","1424",NA,NA,NA,"-41.912222","-21.891111","2016","09",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:20:57-03","MBM","MBM","425539","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Machado, D.N.S.","Rosa, P.; Moraes, M.; Negrão, R.; Gomes, R.; Maurenza, D.; Medeiros, H.; Moraes, M.; Negrão, R.; Gomes, R.; Maurenza, D.; Medeiros, H.","811","2016","03","23","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Trilha para o Mirante da Freira.","-43.27","-22.963056",NA,"Terrícola, heliófila, com 3,5m alt. Arbusto. Folhas verdes, levemente discolores. Flores cálice verde, pétalas alvas com centro avermelhado. Visto mais de 10 indivíduos. Ameaça: presença de Pteridium aquilinum.; Floresta mais baixa,","MBM425539",NA,"531","531",NA,NA,NA,"-43.27","-22.963056","2016","04","06",NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:20:57-03","MBM","MBM","228122","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Vieira, C.M.","Moreira, B.A.","6","1993","10","19","Southern America","Brazil","Rio de Janeiro","Parati","Córrego do Mico","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228122","MBM228122",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:20:57-03","MBM","MBM","228121","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Giordano, L.C.","1007","1991","04","10","Southern America","Brazil","Rio de Janeiro","Parati","Laranjeiras","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228121","MBM228121",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:20:57-03","MBM","MBM","22542","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Pabst, G.","Richter, E.","s.n.","1961","08","20","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada do Redentor, Serra da Carioca","-43.2075004577637","-22.9027996063232",NA,NA,"MBM022542","MBM022542",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:20:57-03","MBM","MBM","105891","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Gomes da Silva, A.","Martinelli, G.","2968","1977","09","21","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Lagoa do Padre","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105891","MBM105891",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:20:57-03","MBM","MBM","22553","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Duarte, A.","Richter, E.","s.n.","1958","07","15","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Mata da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"MBM022553","MBM022553",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:20:57-03","MBM","MBM","105894","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Ary Gomes da Silva","Pereira, E.","4110","1985","08","04","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105894","MBM105894",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:20:57-03","MBM","MBM","105888","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Gomes da Silva, A.","Sucre, D.; et al.; et al.","5921","1969","09","15","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105888","MBM105888",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:20:57-03","MBM","MBM","105892","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Gomes da Silva, A.","Sucre, D.","3502","1968","08","14","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga do Grumari","-43.2075004577637","-22.9027996063232",NA,NA,"MBM105892","MBM105892",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:20:57-03","MBM","MBM","266290","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Furlan, A.; et al.","Rampin, V.T.; et al.; et al.","1413","2000","12","03","Southern America","Brazil","São Paulo","Ubatuba","Praia da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,"MBM266290","MBM266290",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:33:05-03","PUC-RIO","FCAB","7516","PreservedSpecimen","Plantae",NA,"Angiospermae","Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"W.R. Matos","26","2003","06","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Trilha da Caixa D'água.","-43.216667","-22.966667",NA,"Parcela A.","FCAB007516",NA,NA,NA,NA,NA,NA,"-43.216667","-22.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
