"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"246","2016-11-30 14:18:00-02","MO","MOBOT","100183098","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","José E. Montes","Montes 15081","1951","3","3","Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,"Yabebyry.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"247","2016-11-30 14:18:00-02","MO","MOBOT","100183109","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","José E. Montes","Montes 15114","1951","4","6","Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,"216.00000000",NA,NA,NA,"Santa Ana.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"248","2012-08-07 11:00:00-03","MO","MOBOT","100506426","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,"J.B.E. Pohl","Pohl 2540",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Vieira.",NA,"South America",NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"249","2017-03-02 16:44:00-03","MO","MOBOT","100950897","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Bernardi","Bernardi 20630","1980","4","17","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inter Toldo cué et Estancia Caracol, in pascuis, sat frequens.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"250","2016-11-30 14:19:00-02","MO","MOBOT","1392757","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Elsa M. Zardini|Isabelino Chaparro","Zardini 50614","1999","5","26","Paraguay","Canindeyú",NA,"-55.28","-24.1836111",NA,NA,NA,NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Aguará-Ñú. Cerrado scrub on red sandy soil. Collecting area: around two hectares.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1173",NA,NA
"251","2017-02-07 12:19:00-02","MO","MOBOT","1542644","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 55910","2000","12","4","Paraguay","Misiones",NA,"-56.77","-27.3091667",NA,NA,NA,NA,NA,NA,"Around Ayolas.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1224",NA,NA
"252","2017-01-23 14:24:00-02","MO","MOBOT","1948442","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.L. Liesner (MO)","Fátima Mereles","Mereles H. 3988","1991","3","22","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piribebuy, entrada al pueblo, en el Estero",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"253","2016-11-27 11:55:00-02","MO","MOBOT","2197233","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Erik L. Ekman","Ekman 1828","1908","1","16","Argentina","Misiones","Candelaria","-55.4833333","-27.4833333",NA,NA,NA,NA,NA,NA,"Bonpland",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"254","2016-12-28 13:44:00-02","MO","MOBOT","2902066","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Nélida Soria","Soria Rey 003773","1989","5","7","Paraguay","Amambay",NA,"-56.3333333","-22.3333333",NA,NA,NA,NA,NA,NA,"Ao. Estrella. Prop. Dr. Heiseke. En suelo humedo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"255","2016-12-28 13:44:00-02","MO","MOBOT","2903390","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Isabel Basualdo","Basualdo 002841","1990","4","18","Paraguay","Cordillera",NA,"-57.1333333","-25.45",NA,NA,NA,NA,NA,NA,"Camino a Valenzuela.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"256","2020-03-18 16:33:00-03","MO","MOBOT","2904763","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Erik L. Ekman","Ekman s.n.","1908","7","19","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"257","2016-11-27 11:57:00-02","MO","MOBOT","2904793","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Erik L. Ekman","Ekman 1829","1907",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in cultis gramimosis ad praedium La Granja",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"258","2016-11-27 11:58:00-02","MO","MOBOT","2904812","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Carl A.M. Lindman","Lindman A1539","1893","4","18","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul: Cima da Serra, Jaquarembó, in capis",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"259","2016-11-27 11:58:00-02","MO","MOBOT","2904832","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Per Dusén","Dusén 8270","1909",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"curityba, in campo",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"260","2016-11-27 12:11:00-02","MO","MOBOT","2904841","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Per Dusén","Dusén 4221","1904",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"capão Grande, in campo",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"261","2016-11-27 11:56:00-02","MO","MOBOT","2904869","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","G.J. Schwarz","Schwarz 1765","1946",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"262","2016-11-27 11:54:00-02","MO","MOBOT","2904903","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Thomas Morong","Morong 592","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"263","2016-11-27 11:54:00-02","MO","MOBOT","2904911","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Pedro Jörgensen","Jörgensen 3941","1929",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"264","2016-11-27 11:55:00-02","MO","MOBOT","2904932","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Troels M. Pedersen","Pedersen 3206","1955","1","31","Paraguay","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santiago Estancia La Soledad",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"265","2016-11-27 11:56:00-02","MO","MOBOT","2904952","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Antonio C. Krapovickas","Krapovickas 14987","1969",NA,NA,"Argentina","Misiones","Leandro N. Alem",NA,NA,NA,NA,NA,NA,NA,NA,"Entrada a Paso Carreta, sobre ruta 14.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"266","2016-11-27 11:57:00-02","MO","MOBOT","2904964","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","G.J. Schwarz","Schwarz 5786","1948",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Gobernañor Roca",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"267","2016-12-08 20:43:00-02","MO","MOBOT","2904973","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","José E. Montes","Montes 14809","1955","5","14","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Feyucuare. Habitat abra matorral, Lugar altibajos, Poco abundnate, suelo areno laterito ferruginoso.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"268","2016-12-08 20:43:00-02","MO","MOBOT","2904982","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Aurelio Schinini","Schinini Cacace 6239","1973",NA,NA,"Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Bernardino, en campos bajos, entre el pasto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"269","2016-12-08 20:42:00-02","MO","MOBOT","2904992","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","O. Ahumada|et al.","Ahumada 2262","1978","4","9","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,"16km NE de Ituzaingó. Costa Rio Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"270","2016-11-27 11:48:00-02","MO","MOBOT","2905007","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Émile Hassler","Hassler 11702","1913","4",NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"In regione lacus Ypacaray",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"271","2016-11-27 11:53:00-02","MO","MOBOT","2905019","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Gert G. Hatschbach","Hatschbach 47588","1984","3","8","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rod. BR-277, descida rio Capivara (mun. Palmeira)",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"272","2016-11-27 11:51:00-02","MO","MOBOT","2905031","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Gert G. Hatschbach","Hatschbach 23954","1970","2","28","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vila oficinas (mun. Curitiba)",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"273","2016-11-27 11:51:00-02","MO","MOBOT","2905042","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Gert G. Hatschbach","Hatschbach 44910","1982","3","2","Brazil","Paraná",NA,"-49.0833333","-25.25",NA,NA,NA,NA,NA,NA,"Volta Grande",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"274","2016-11-27 11:49:00-02","MO","MOBOT","2905048","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","Simonis 150","1983",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,"Bella Vista, dry deciduous forest along Rio Apa",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"275","2016-11-27 11:49:00-02","MO","MOBOT","2905058","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","G.J. Schwarz","Schwarz 5527","1948",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Gisela",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"276","2016-11-27 11:50:00-02","MO","MOBOT","2905068","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Miguel Angel Palacios|Alberto R. Cuezzo","Palacios 2085","1948",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinhal",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"277","2016-11-27 11:49:00-02","MO","MOBOT","2905082","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","G.J. Schwarz","Schwarz 5878","1948",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Santo Pipó",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"278","2016-11-27 11:48:00-02","MO","MOBOT","2905090","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","G.J. Schwarz","Schwarz 2584","1946",NA,NA,"Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,"Arroyo Santa Pipó",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"279","2016-11-27 11:50:00-02","MO","MOBOT","2905101","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Tito S. Ibarrola","Ibarrola 4223","1946",NA,NA,"Argentina","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,"Colonia Madariaga",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"280","2016-11-30 14:18:00-02","MO","MOBOT","2905792","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Nélida Soria","Soria Rey 7530","1996","4","18","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"parque Nacional Cerro Corá. En el salto, zonde campamento",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"281","2016-12-08 20:48:00-02","MO","MOBOT","2905841","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Ronaldo Wasum","Wasum 12419","1998",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alegrete-propriedad lindeira á Reserva do Ibirapuitã no scampo sujo",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"282","2016-12-28 13:45:00-02","MO","MOBOT","3330562","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Rosa Degen","Degen 1391","1989","3","20","Paraguay","Cordillera",NA,"-57.2833333","-25.1666667",NA,NA,NA,NA,NA,NA,"Combroseada, a 100 m del desrio para Nueva Colombia.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"283","2016-12-28 13:45:00-02","MO","MOBOT","3332320","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Nélida Soria","Soria Rey 922","1983","4","6","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caaguazu, Montanaro. A orillas del estero.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"284","2016-11-30 14:16:00-02","MO","MOBOT","413237","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 35846","1993","5","25","Paraguay","Paraguarí",NA,"-57.1333333","-26.3833333",NA,NA,NA,NA,NA,NA,"1 km N of Villa Florida on Tebicuary River. Gallery forest.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","819",NA,NA
"285","2016-11-30 14:16:00-02","MO","MOBOT","414688","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 39650","1994","6","29","Paraguay","Concepción",NA,"-57.4252778","-22.7972222",NA,NA,"150.00000000",NA,NA,NA,"Estancia Bello Horizonte. Tall forest and savanna on limestones.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","911",NA,NA
"286","2016-12-28 13:46:00-02","MO","MOBOT","451992","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Teodoro Rojas","Rojas 6811","1934","3",NA,"Paraguay","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,"Cerro Corá.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"287","2016-12-28 13:46:00-02","MO","MOBOT","764072","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Elsa M. Zardini|A. Salina","Zardini 24977","1990","12","7","Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","500",NA,NA
"288","2016-11-30 14:17:00-02","MO","MOBOT","784410","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","William J. Hahn","Hahn 2272","1984","4","16","Paraguay","Caazapá",NA,"-55.8333333","-25.8333333",NA,NA,NA,NA,NA,NA,"San Agustín.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-17",NA,NA
"289","2016-11-30 14:17:00-02","MO","MOBOT","3311559","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Nélida Soria","Soria Rey 003272","1989","3","15","Paraguay","Caazapá",NA,"-55.2833333","-26.2",NA,NA,NA,NA,NA,NA,"Tavai. 3 km S del Destacamento. En el campo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"290","2016-12-28 13:45:00-02","MO","MOBOT","3332264","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Mirtha Ortiz","Ortiz 001110","1989","3","17","Paraguay","Caazapá",NA,"-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,"Tavai-A. Mboi Shini.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"291","2016-11-30 14:17:00-02","MO","MOBOT","1476508","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 54263","2000","5","10","Paraguay","Concepción",NA,"-56.5272223","-22.2961111",NA,NA,"300.00000000",NA,NA,NA,"Trail from Bella Vista Norte to Sargento José E. López. Cerrado forest.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1205",NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","1948441","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley","Isabel Basualdo","Basualdo 2156","1989","3","15","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Tavai, Propiedad de familia Bogado, crece en el bosque",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2013-08-20 12:42:00-03","MO","MOBOT","1127663","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","R. M. Harley (K)","Elsa M. Zardini|W. Cardozo","Zardini 45197","1996","6","14","Paraguay","Amambay",NA,"-56.0252778","-22.6719445",NA,NA,NA,NA,NA,NA,"Arroyo Aceite (buffer zone of Parque Nacional Cerro Corá).",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1067",NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","1392800","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","R.M. Harley (HUEFS)","Elsa M. Zardini|Isabelino Chaparro","Zardini 50657","1999","5","26","Paraguay","Canindeyú",NA,"-55.28","-24.18361",NA,NA,NA,NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Aguará-Ñú. Cerrado scrub on red sandy soil. Collecting area: around two hectares.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1173",NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","1477511","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","R.M. Harley (HUEFS)","Elsa M. Zardini|Leongino Guerrero","Zardini 54626","2000","5","13","Paraguay","Concepción",NA,"-57.49666","-22.41694",NA,NA,"200.00000000",NA,NA,NA,"Estancia San Luis. Cerrado forest.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1209",NA,NA
"296","2015-09-08 09:41:00-03","MO","MOBOT","1778012","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","R. M. Harley (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 58574","2002","6","15","Paraguay","Cordillera",NA,"-57.2344444","-25.0686111",NA,NA,NA,NA,NA,NA,"Between Emboscada and Arroyos y Esteros. Voucher for seeds for Ball Horticultural.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1256",NA,NA
