"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"946","2015-09-04 20:52:00-03","MNHN","RECOLNAT_MNHN_P","P05204661","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","rhombea","Campomanesia rhombea","O.Berg",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204661","P05204661_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204661' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2015-09-04 20:54:57-03","MNHN","RECOLNAT_MNHN_P","P05204162","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Regnell","1869","10","23","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204162","P05204162_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204162' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 126",NA
"948","2015-09-04 20:54:57-03","MNHN","RECOLNAT_MNHN_P","P05204165","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Regnell, A.F.","1861","9","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P05204165","P05204165_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204165' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2015-09-04 20:54:57-03","MNHN","RECOLNAT_MNHN_P","P05204166","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Rambo, B.","1949","10","19","Brasil","Rio Grande do Sul",NA,"Porot Alegre.",NA,NA,NA,NA,NA,NA,"P05204166","P05204166_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204166' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43985",NA
"950","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204169","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204169","P05204169_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204169' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4870",NA
"951","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204170","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204170","P05204170_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204182","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Balansa, B.","1881","9","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204182","P05204182_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204182' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3057",NA
"953","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204185","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Ule, E.","1892","10","1","Brasil",NA,NA,"Goyaz, perto de Meia ponte.",NA,NA,NA,NA,NA,NA,"P05204185","P05204185_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"147",NA
"954","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204186","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204186","P05204186_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2015-09-04 20:54:59-03","MNHN","RECOLNAT_MNHN_P","P05204188","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Glaziou, A.","1879","9","9","Brasil","São Paulo",NA,"Campos de Bocaína.",NA,NA,NA,NA,NA,NA,"P05204188","P05204188_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11980 A",NA
"956","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204704","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg","Gomes-Bezerra","Sellow",NA,NA,NA,"Uruguai",NA,NA,"Brasilia. Montevideo.",NA,NA,NA,NA,NA,NA,"P05204704","P05204704_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204704' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d 1614",NA
"957","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204705","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg","Gomes-Bezerra","Sello",NA,NA,NA,"Uruguai",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"P05204705","P05204705_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204706","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg","Gomes-Bezerra","Sellow",NA,NA,NA,"Uruguai",NA,NA,"Montivideo",NA,NA,NA,NA,NA,NA,"P05204706","P05204706_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204706' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1614",NA
"959","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204707","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg","Gomes-Bezerra","Gaudichaud, C.","1833","1","1","Brasil",NA,NA,"Province de Rio Grande.",NA,NA,NA,NA,NA,NA,"P05204707","P05204707_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204707' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1309",NA
"960","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204187","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Mosén, H.","1875","9","30","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P05204187","P05204187_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204187' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,"4131",NA
"961","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204171","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Regnell, A.","1869","11","8","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P05204171","P05204171_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204171' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"962","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204168","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Regnell, A.F.","1861","10","1","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P05204168","P05204168_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204168' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,"I 126",NA
"963","2015-09-04 20:54:57-03","MNHN","RECOLNAT_MNHN_P","P05204164","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Regnell, A.",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P05204164","P05204164_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204164' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,"126 B",NA
"964","2015-09-04 20:54:57-03","MNHN","RECOLNAT_MNHN_P","P05204161","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Regnell, A.",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P05204161","P05204161_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204161' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,"I 126",NA
"965","2015-09-04 19:42:18-03","MNHN","RECOLNAT_MNHN_P","P06666802","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Rambo, B.","1933","10","16","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P06666802","P06666802_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06666802' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"966","2015-09-04 20:54:58-03","MNHN","RECOLNAT_MNHN_P","P05204184","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Mart. ex O. Berg",NA,"Smith, L.B.|Reitz, R.","1964","10","19","Brasil","Santa Catarina","Descanso","Linha Leste.","-53.5017013549805","-26.826099395752",NA,NA,NA,NA,"P05204184","P05204184_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204184' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"16299","auto",NA,NA,NA,"12741",NA
"967","2020-10-01 14:24:02-03","JBB","HEPH","1054","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Proença, CEB","Ferreira, MB","1971","11","17","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375","-47.5625","-15.4375",NA,NA,NA,NA,"2002",NA,NA,"1015",NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-10-01 14:24:09-03","JBB","HEPH","19058","S","Plantae","Myrtaceae","Eugenia","xanthocarpa","Eugenia xanthocarpa","Mart.","Soares-Silva, LH","Chagas; Silva, F","1992","10","21","Brasil","Paraná","Londrina","Parque Estadual Mata Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"1819","Escassa na area","Southern America",NA,NA,"Dicotyledon","Myrtales",NA,"63728","auto",NA,NA,NA,NA,NA
"969","2020-12-11 11:39:03-03","UFMG","BHCB","102675","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","rhombea","Campomanesia rhombea","O.Berg",NA,"Rosa, JD; Lemes, EOA","2014","09","08","Brasil","Minas Gerais","Belo Horizonte","Parque das Mangabeiras, Trilha para o mirante","-43.90195","-19.950011","-43.90195","-19.950011","1156","1156","BHCB022711",NA,"2014","09","09","35","As folhas são simples, opostas, obovadas, cartáceas, com ápice acuminadas. As flores são brancas e nascem em pedúnculos nas axilas das folhas; Transição entre mata e cerrado","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-12-11 11:39:03-03","UFMG","BHCB","102539","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Woodgyer, E; Salimena-Pires, FR; Conceição, AA; Lima, R; Roque, N","1996","03","14","Brasil","Bahia","Morro do Chapéu",NA,"-41.198333","-11.592778","-41.198333","-11.592778","1333","1333","BHCB047672",NA,"2008","04",NA,"2391","Árvore: com ca. de 8m sw altura. Folhas simples. Frutos amarelos.; Cerrado. Solo arenoso com afloramentos rochosos.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-12-11 11:39:03-03","UFMG","BHCB","136776","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Santos, MF; Borges, LM","2007","12","17","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Subida para o alto da serra, a partir da casa de José Fernandes.","-43.431333","-19.414444","-43.431333","-19.414444",NA,NA,NA,NA,NA,NA,NA,"188","Árvore, 6 m . Tronco com súber em placas longitudinais. Ramos jovens avermelhados. Frutos imaturos verdes. Frutos maduros alaranjados. Material prensado em álcool.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-12-11 11:39:03-03","UFMG","BHCB","38463","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-12-11 11:39:03-03","UFMG","BHCB","91782","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Arbocz, GF","1993","12","03","Brasil","São Paulo","Santo Antônio da Posse",NA,NA,NA,NA,NA,NA,NA,"BHCB037404",NA,"2011","05",NA,"s.n.","Árvore ca. 10 m de alt.. Frutos amarelos.; Beira de estrada.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-12-11 11:39:03-03","UFMG","BHCB","49658","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Stehmann, JR; Franceschinelli, EV; Werneck, MS; Torres, R","1999","08","26","Brasil","Minas Gerais","Camanducaia","Bairro Pinguela","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"BHCB037403",NA,"2011","05",NA,"2572","Árvore ca. 6m de altura, flores com pétalas brancas.","Southern America",NA,NA,"Dicotyledon",NA,NA,"22140","auto",NA,NA,NA,NA,NA
"975","2020-12-11 11:39:03-03","UFMG","BHCB","171405","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Faria, JEQ; Campos, LZO; Ibrahim, M; Martins, RC; Caires, CS; Meneguzzo, TEC; Souza, LF","2009","09","07","Brasil","Goiás","Jataí","Campus da UFG - Jatobá, Cerrado típico alterado.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"BHCB016040",NA,"2009",NA,NA,"618","Arbusto ca. de 2 m de altura, flores brancas e botões, caule liso, solo argilo-arenoso, relevo ondulado","Southern America",NA,NA,"Dicotyledon",NA,NA,"75073","auto",NA,NA,NA,NA,NA
"976","2020-12-11 11:39:03-03","UFMG","BHCB","27311","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Silva, JM; Ribas, OS","1987","11","18","Brasil","Paraná","Curitiba","Cidade Industrial","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"BHCB037698",NA,"2011","05",NA,"410","Árvore 8m, frutos imaturos.; Mata secundária com araucária.","Southern America",NA,NA,"Dicotyledon",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"977","2020-12-11 11:39:03-03","UFMG","BHCB","96076","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Estevan, DA; et al.","2004","09","10","Brasil","Paraná","Ventania","Fazenda Califórnia-henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"BHCB037697",NA,"2011","05",NA,"672","Árvore 6m; flores e frutos imaturos verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"978","2020-12-11 11:39:03-03","UFMG","BHCB","121082","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Wasum, R","2002","11","24","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050","BHCB037699",NA,"2011","05",NA,"1644","Em orla de mata.","Southern America",NA,NA,"Dicotyledon",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"979","2020-12-11 11:39:03-03","UFMG","BHCB","102496","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Wasum, R","2002","11","24","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050",NA,NA,"2019","04",NA,"1644","Orla de mata","Southern America",NA,NA,"Dicotyledon",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"980","2020-12-11 11:39:03-03","UFMG","BHCB","32434","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Hatschbach, G","1992","12","27","Brasil","Paraná","Guarapuava","Palmeirinha.","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"BHCB037402",NA,"2011","05",NA,"31035","Árvore do araucarieto, fruto amarelo.","Southern America",NA,NA,"Dicotyledon",NA,NA,"53832","auto",NA,NA,NA,NA,NA
"981","2020-12-11 11:39:03-03","UFMG","BHCB","27439","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Kummorow, R","1988","11","04","Brasil","Paraná","Tijucas do sul","Rod. BR-376, Km 37","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"BHCB000829","BHCB000829","1988",NA,NA,"3084","Árvore de 8m, flores alvas, perfumadas. Mata de Araucária.","Southern America",NA,NA,"Dicotyledon",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"982","2020-12-11 11:39:03-03","UFMG","BHCB","96075","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Estevan, DA; et al.","2004","08","20","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"BHCB037695",NA,"2011","05",NA,"671","Árvore 6m, pétalas branca.","Southern America",NA,NA,"Dicotyledon",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"983","2020-12-11 11:39:03-03","UFMG","BHCB","96074","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Estevan, DA; et al.","2004","12","07","Brasil","Paraná","Ventania","Sítio Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"BHCB037696",NA,"2011","05",NA,"670","Arvoreta 1,8m; pétalas e estames brancos.","Southern America",NA,NA,"Dicotyledon",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"984","2020-12-11 11:39:03-03","UFMG","BHCB","102474","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Francisco, EM; et al.","1999","11","08","Brasil","Paraná","Leópolis","Sítio São Francisco","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"BHCB037700",NA,"2011","05",NA,"s.n.","Árvore 8m. Frutos imaturos verdes.&nf;; Mata ciliar do rio Congonhas.","Southern America",NA,NA,"Dicotyledon",NA,NA,"22638","auto",NA,NA,NA,NA,NA
"985","2020-12-11 11:39:03-03","UFMG","BHCB","101628","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Wasum, R","2005","11","09","Brasil","Paraná","São Mateus do Sul","Usina, Arredores.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"BHCB000828","BHCB000828",NA,NA,NA,"3294","Com frutos verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,"31353","auto",NA,NA,NA,NA,NA
"986","2021-02-11 17:20:39-03","UFPR","UPCB","91643","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Lima, D.F.","Macho, J.M. | Queiroz, E. | Cordeiro, R.","2017","10","13","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"UPCB0035628","UPCB0035628","2018","02",NA,"02","Em fragmento de vegetação nativa.. Árvore 8m, frutos maduros, globosos, alaranjados.",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"987","2021-02-11 17:20:39-03","UFPR","UPCB","30667","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Soares e Silva, L.H.","Dunaiski Jr., A.","1990","10","21","Brasil","Paraná","Guarapuava","BR 277","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"1997","05",NA,NA,"Árvore, 7m..",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"988","2021-02-11 17:20:39-03","UFPR","UPCB","29491","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Caxambú, M.G.","Caxambú, M.G.","1996","10","11","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1996","10","11",NA,"Árvore, ca. 6m. Próximo a estrada..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"989","2021-02-11 17:20:39-03","UFPR","UPCB","39379","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Kozera, C.","Kozera, C.","1996","10","18","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1996","11",NA,"276","Árvore ca. 8m, com frutos jovens..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"990","2021-02-11 17:20:39-03","UFPR","UPCB","33159","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Silva, S.M.","Filipaki, S.A.","1995","09","11","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, flor branca..",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"991","2021-02-11 17:20:39-03","UFPR","UPCB","27582","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Silva, S.M.","Britez, R.M.","1991","10","23","Brasil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,NA,"1991","11",NA,"2154","Árvore, 4m, flor branca. Capoeira..",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA
