"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","fieldNumber","maximumElevationInMeters","typeStatus"
"106","2008-05-27 22:02:00-03","MO","MOBOT","2475452","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","* DEL MAZO","DEL MAZO 12393","1938","10","9","South America","Brazil","Sao Simão",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-09-15 10:55:00-03","MO","MOBOT","2475472","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Jason R. Swallen","Swallen 7370","1945","11","15","South America","Brazil","Santa Victoria do Palmar",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2010-05-22 23:20:00-03","MO","MOBOT","2478753","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Otto Kuntze","Kuntze s.n.3","1892","10","2","South America","Chile",NA,NA,NA,NA,NA,"Araucanía","Malleco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-08-21 20:53:00-03","MO","MOBOT","2514149","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Bernardo Rosengurtt","Rosengurtt 6500b","1956","2","13","South America","Uruguay","Puntas del Arroyo Yerbal",NA,NA,NA,NA,"Treinta y Tres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-11 21:20:00-03","MO","MOBOT","2514164","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Juan P. Gallinal H.|et al.","Gallinal H. 1489","1937","12",NA,"South America","Uruguay","Río Negro",NA,NA,NA,NA,"Cerro Largo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"111","2009-08-23 06:40:00-03","MO","MOBOT","2824287","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"T.J.V. Stuckert","Stuckert 12732","1905",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Córdoba","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2016-11-15 05:15:00-02","MO","MOBOT","2824379","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Antonio C. Krapovickas","Krapovickas 2904","1946","3","4","South America","Argentina","Borde vias férreas.",NA,NA,NA,NA,"Buenos Aires","Ayacucho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-07-17 07:39:00-03","MO","MOBOT","2824455","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"K.W. Allred","Émile Hassler","Hassler 12524","1913",NA,NA,"South America","Paraguay","Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2016-11-15 05:15:00-02","MO","MOBOT","2824498","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Antonio C. Krapovickas","Krapovickas 3002","1946","2","3","South America","Argentina","Candil, Parido de Candil, Obs. en el cerro Albióu.",NA,NA,NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-08-07 05:34:00-03","MO","MOBOT","2824512","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"K. Allred","Thomas Morong","Morong 1008","1888",NA,NA,"South America","Paraguay","Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2012-04-24 14:15:00-03","MO","MOBOT","2824594","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"K.W. Allred","W.G. Herter","Herter 28a","1925","12",NA,"South America","Uruguay","Camp. Aren. Sicc. Soli Exp. Lit. Platens.",NA,NA,NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","30.00000000",NA,NA,NA
"117","2012-04-20 11:26:00-03","MO","MOBOT","2824595","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"W. Lossen","Lossen 181","1925","2",NA,"South America","Argentina","Bl. Weinfilsig, gerellig auf [B..] weide.",NA,NA,NA,NA,"Córdoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"118","2012-04-24 14:15:00-03","MO","MOBOT","2824608","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"K.W. Allred","W.G. Herter","Herter 28","1924","12",NA,"South America","Uruguay","Camp. Sicc. Soli expos. Aren./Arcill. Pocitos/Malvin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","5.00000000",NA,"10.00000000",NA
"119","2013-06-03 17:27:00-03","MO","MOBOT","2824686","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Charles L. Burandt Jr.|Beatriz Garófalo|Elvira Cotton","Burandt Jr. V0565","1979","3","11","South America","Venezuela","Dtto. Jiménez. Carretera Cubiro - Agua Negra, 2 km. hacia Agua Negra.",NA,NA,NA,NA,"Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA
"120","2011-06-09 17:53:00-03","MO","MOBOT","2824817","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"G. Davidse","C. Vargas C.","Vargas Calderón 6428","1947","4","26","South America","Peru","Kaira. Laderas.",NA,NA,NA,NA,"Cusco","Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3060.00000000",NA,NA,NA
"121","2012-04-04 15:23:00-03","MO","MOBOT","2824870","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Hilda M. Longhi-Wagner|Marene Marchi","Longhi-Wagner 2425","1991","1","8","South America","Brazil","Santiago.",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"122","2012-04-16 16:20:00-03","MO","MOBOT","2824936","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Hilda M. Longhi-Wagner","Longhi-Wagner 2161","1990","12","7","South America","Brazil","Pelotas.",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"123","2012-04-04 15:29:00-03","MO","MOBOT","2824964","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Hilda M. Longhi-Wagner|Marene Marchi","Longhi-Wagner 2444","1991","1","8","South America","Brazil","Sta. Maria, Est. de Silvicultura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"124","2012-04-04 15:22:00-03","MO","MOBOT","2825058","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Hilda M. Longhi-Wagner|Marene Marchi|et al.","Longhi-Wagner 2373","1991","1","6","South America","Brazil","Cacapava do Sul, BR290, Km 355.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","2825090","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Rosa Degen","Degen 001214","1988","12","16","South America","Paraguay","Tororo. Cerro mymy.",NA,NA,NA,NA,"Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-07-10 17:56:00-03","MO","MOBOT","2825160","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"TMP 83","Troels M. Pedersen","Pedersen 9608","1969",NA,NA,"South America","Paraguay","Estancia La Soledad. Santiago. Grassland on rather low ground.",NA,NA,NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-07-10 17:56:00-03","MO","MOBOT","2825214","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"TMP 83","Troels M. Pedersen","Pedersen 9608","1969",NA,NA,"South America","Paraguay","Estancia La Soledad. Santiago. Grassland on rather low ground.",NA,NA,NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","2825244","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"R. Schreiter","Schreiter 8285","1923","11","14","South America","Argentina","Parque 9 de Juliol.",NA,NA,NA,NA,"Tucumán","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA
"129","2016-11-15 05:15:00-02","MO","MOBOT","2825331","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Antonio C. Krapovickas","Krapovickas 2749","1945","12","30","South America","Argentina","Las Aruras. Partido De Maipú",NA,NA,NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","2825384","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Aurelio Schinini","Schinini Cacace 8714","1974",NA,NA,"South America","Argentina","Perichón, costa del río Paraná",NA,NA,NA,NA,"Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-07-10 17:56:00-03","MO","MOBOT","2825416","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Troels M. Pedersen","Pedersen 3865","1956",NA,NA,"South America","Argentina","Estancia La Pastoril",NA,NA,NA,NA,"Corrientes","Lavalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2010-07-02 20:03:00-03","MO","MOBOT","2825458","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Osvaldo Boelcke|et al.","Boelcke 12594","1973",NA,NA,"South America","Argentina","Punta Indio. Potrero al O. del pueblo.",NA,NA,NA,NA,"Buenos Aires","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2012-05-01 15:35:00-03","MO","MOBOT","2825489","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"José F. Pensiero","Pensiero 620","1986",NA,NA,"South America","Argentina","10 Km al N de Elisa. Botriocloa laguroides det D'Angelo mata densa.",NA,NA,NA,NA,"Santa Fé","San Cristóbal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","2825544","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"August G. Schulz","Schulz 3439","1942",NA,NA,"South America","Argentina","Las Palmas. Campo, espartillar, suelo alto, Forma baja, enana,",NA,NA,NA,NA,"Chaco","Bermejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.00000000",NA,"45.00000000",NA
"135","2015-08-23 05:45:00-03","MO","MOBOT","2825581","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"S.A. Renvoize|C.M. Wilmot-Dear|Nuncia M. Tur","Renvoize 3584","1978","11","23","South America","Argentina","Ruta 16, 4 km. from Belgrano Bridge. Swampy pools.",NA,NA,NA,NA,"Chaco","San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"136","2012-04-19 10:36:00-03","MO","MOBOT","2825607","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"E.L. Holmberg","Holmberg s.n.","1914",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Buenos Aires","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2011-04-03 13:47:00-03","MO","MOBOT","2825714","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Aurelio Schinini|Irene Caponio|Malvina Urbani","Schinini Cacace 24300","1985",NA,NA,"South America","Argentina","10 Km del cruce de ruta 12, camino a Oberá.",NA,NA,NA,NA,"Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2825804","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Castillo","Castillo s.n.","1991","1",NA,"South America","Argentina","Grows in humusy moist soil.",NA,NA,NA,NA,"Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-08-23 06:40:00-03","MO","MOBOT","2826443","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"T.J.V. Stuckert","Stuckert 18862","1908",NA,NA,"South America","Argentina","Estancia San Teodoro,",NA,NA,NA,NA,"Córdoba","Río Primero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-08-23 06:40:00-03","MO","MOBOT","2826480","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"T.J.V. Stuckert","Stuckert 21922","1910",NA,NA,"South America","Argentina","Vela, Partido de Tandil.",NA,NA,NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-05-16 08:12:00-03","MO","MOBOT","2825637","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,NA,"Aurelio Schinini","Schinini Cacace 26739","1989","12","5","South America","Argentina","Paraguay, Dep. Pte. Hayes. Chacoí, Campo inundable del río Negro.",NA,NA,NA,NA,"Corrientes",NA,"-57.63333","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-03-15 06:56:00-03","MO","MOBOT","2230650","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","torreyana","Bothriochloa laguroides torreyana","(Steud.) Allred & Gould","Scrivanti, R.","R. Scrivanti|Gloria E. Barboza|Marisa Matesevach","Scrivanti 167","2004","3","28","South America","Argentina","A 11 km pasando Eldorado sobre Ruta nº 12 rumbo a Bernardo de Irigoyen",NA,NA,NA,NA,"Misiones","Eldorado","-54.46972","-26.40194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-03-15 06:54:00-03","MO","MOBOT","2230662","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","torreyana","Bothriochloa laguroides torreyana","(Steud.) Allred & Gould","Scrivanti, R.","R. Scrivanti","Scrivanti 157","2004","3","7","South America","Argentina","Sobre ruta 11, yendo de Clorinda a Formosa, ca. km 1200",NA,NA,NA,NA,"Formosa","Formosa","-58.15027","-25.47277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2012-04-05 14:29:00-03","MO","MOBOT","2475487","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","torreyana","Bothriochloa laguroides torreyana","(Steud.) Allred & Gould",NA,"José F.M. Valls","Valls 12128","1989","12","4","South America","Brazil","Itaqui",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-03-29 10:41:37-03","UFSM","HDCF","7170","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Canto-Dorow, T. S.","Nicolini, G.",NA,"2015","06","04","América","Brasil",NA,NA,"Altura de 0,1 m, RS-665-1-2-2H",NA,NA,"Rio Grande do Sul","Dom Pedrito","-54.9","-31.14",NA,"2015",NA,NA,"10","27","-54.9","-31.14",NA,NA,NA,NA,NA
"146","2017-11-24 14:12:01-02","UFLA","ESAL","1413","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-11-24 14:12:01-02","UFLA","ESAL","539","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Valls et alii","3.151",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,"Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-06-25 16:06:22-03","FUVATES","HVAT","3439","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","I. I. Boldrini","G. Bruisma","166","2011","01","02",NA,"Brasil","Morro Gaúcho.",NA,NA,"HVAT00003439",NA,"Rio Grande do Sul","Arroio do Meio","-51.932778","-29.337222",NA,"2011",NA,NA,"05","20","-51º55'58''W","-29º20'14''S",NA,NA,NA,NA,NA
"149","2021-01-26 14:12:48-03","CPACT","ECT","2209","PreservedSpecimen","Plantae","Embryophyta",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","M.M.Marchi","M.M.Marchi","2878","2011","04","10",NA,"Brasil","Rua Andrade Neves, Centro. Coordenadas geográficas obtidas a partir de dados de localidade, sede do munícipio.",NA,NA,"ECT0002209","ECT0002209","Rio Grande do Sul","Pelotas","-52.336111","-31.761389",NA,"2011",NA,NA,"04","10","52º20'10''W","31º45'41''S",NA,"11",NA,"11",NA
"150","2020-09-12 05:00:02-03","US","US","75646","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","laguriformis",NA,"Andropogon laguriformis","Griseb.",NA,"P. G. Lorentz","176",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US00156673",NA,"Córdoba / Santiago del Estero",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Type fragment"
"151","2020-09-12 05:00:02-03","US","US","2902744","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides","(DC.) Herter","Vega, A. S.","S. A. Renvoize","3584","1978","11","23","South America","Argentina","Dept. San Fernando. Ruta 16, 4 km. from Belgrano Bridge.",NA,NA,"US01165630",NA,"Chaco",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","2739857","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides","(DC.) Herter","Vega, A. S.","J. Valls, H. M. Longhi-Wagner & A. Barcellos","3151","1974","1","10","South America","Brazil","Morro do Tigre, entre Perico e Cruzeiro.",NA,NA,"US01165631","US01165631_01","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328","Monocotyledonae",NA,"48290","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"153","2020-09-02 16:36:18-03","Cenargen","CEN","89872","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","José Francisco Montenegro Valls","12146","1989","12","01",NA,"Brasil","Km 284 da BR - 116, entre Lages e o Passo do Socorro.","Unicata","Colmos ascendentes. Beira de rodovia.","CEN00089872","CEN00089872","SC","LAGES","-50.55","-28.033333",NA,"1989",NA,NA,"12",NA,"-50.55","-28.033333","1","930",NA,"930",NA
"154","2020-09-02 16:36:18-03","Cenargen","CEN","90341","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","José Francisco Montenegro Valls","15435","2010","03","11",NA,"Brasil","BR - 290, em esquina de estrada para o sul.","Exsicatas","Planta muito ramificada na base, com colmos ascendentes.","CEN00090341","CEN00090341","RS","CACHOEIRA DO SUL","-52.858333","-30.265833",NA,"2010",NA,NA,"03",NA,"-52.858333","-30.265833","2","102",NA,"102",NA
"155","2020-09-02 16:36:18-03","Cenargen","CEN","2081","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","Antônio Costa Allem","1881","1978","03","17",NA,"Brasil","BR153, km 190.","Exsicatas","Invasora","CEN00002081","CEN00002081","RS","BAGE","-54.1068992614746","-31.3313999176025",NA,"1980","74087","auto","07",NA,NA,NA,"1",NA,NA,NA,NA
"156","2020-09-02 16:36:18-03","Cenargen","CEN","8007","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","José Francisco Montenegro Valls","6955","1982","12","04",NA,"Brasil","Estância Ponche Verde, do Sr. Riva Silva, 3 km a sudoeste da sede.","Exsicatas",NA,"CEN00008007","CEN00008007","RS","DOM PEDRITO","-54.6730995178223","-30.9827995300293",NA,"1982","68371","auto","12",NA,"-5490000.0","-3135000.0","6","190",NA,"190",NA
"157","2020-09-02 16:36:18-03","Cenargen","CEN","8008","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","José Francisco Montenegro Valls","6956","1982","12","04",NA,"Brasil","Estância Ponche Verde, do Sr. Riva Silva, 3 km a sudoeste da sede.","Exsicatas",NA,"CEN00008008","CEN00008008","RS","DOM PEDRITO","-54.6730995178223","-30.9827995300293",NA,"1982","68371","auto","12",NA,"-5490000.0","-3135000.0","5","190",NA,"190",NA
"158","2020-09-02 16:36:18-03","Cenargen","CEN","2108","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","Antônio Costa Allem","1908","1978","03","18",NA,"Brasil","Ponche Verde.","Exsicatas","Inflorescência lanuda. Piquete fechado.","CEN00002108","CEN00002108","RS","DOM PEDRITO","-54.6730995178223","-30.9827995300293",NA,"1980","68371","auto","07",NA,NA,NA,"2",NA,NA,NA,NA
"159","2020-09-02 16:36:18-03","Cenargen","CEN","5322","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","J. F. M. Valls","José Francisco Montenegro Valls","4339","1978","12","22",NA,"Brasil","Granja São José. Em campo aliviado.","Exsicatas","Doação Herbário Depto. Bot. da U.F.R.G.S. - Porto Alegre. ICN 43712","CEN00005322","CEN00005322","RS","SAO GABRIEL","-54.3199996948242","-30.3363990783691",NA,"1978","56206","auto","12",NA,NA,NA,"1",NA,NA,NA,NA
"160","2020-09-02 16:36:18-03","Cenargen","CEN","89983","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","var. laguroides","Bothriochloa laguroides var. laguroides","(DC.) Herter","A. Zanin","José Francisco Montenegro Valls","12291","1989","12","05",NA,"Brasil","20,9 km ao sul a BR - 290, na estrada de Santa Maria a Bagé e 1,8 km ao longo da BR - 153.","Unicata",NA,"CEN00089983","CEN00089983","RS","CACAPAVA DO SUL","-53.516666","-30.416666",NA,"1992",NA,NA,NA,NA,"-53.516666","-30.416666","1","250",NA,"250",NA
"161","2019-11-13 11:28:42-03","USP","SPF","158620","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Garcia, CA","Fantinati, MR","53","2002","02","27",NA,"Brasil","Estação Ecológica de Itirapina, Lagoa da Ponte.",NA,NA,"SPF00158620","SPF00158620","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,"2003","26585","auto",NA,NA,NA,NA,NA,"716",NA,"716",NA
"162","2019-06-11 16:22:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides",NA,"J. W. Horn","I. M. Sánchez Vega","4294","1987","3","21","South America","Peru","cerca al lugar llamado el Cruce de Hualabamba, entre Chilete y Magdalena",NA,NA,NA,NA,"Cajamarca","San Pablo",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"1000",NA,NA,NA
